inputName,size,arr[size]
values_0,14,"{117, -35, -102, -63, -26, 61, -90, -52, 116, -106, -84, 91, -67, 113"
values_99,3,"{-57, -109, -69"
values_96,18,"{95, -57, 63, -4, 78, -89, 36, -20, 20, -55, 55, 123, -123, 90, 43, -97, 95, -48"
values_67,11,"{-54, -99, 8, 60, 60, 72, -92, -104, -128, 111, -73"
values_61,32,"{59, -97, -25, -103, -84, -25, 94, -124, -16, 84, -124, 61, 74, -72, 51, 13, 16, -78, 90, -86, 110, 106, 29, -39, -87, -35, -96, -59, -54, 106, 76, -87"
values_43,6,"{-107, -71, -96, -27, 70, -123"
values_2,12,"{-102, 29, -128, -104, -86, 102, -113, 17, 53, -82, 9, -97"
values_54,32,"{-65, 40, -105, 23, -122, -105, -101, -1, 97, 67, 0, -119, 5, 46, -67, 2, -33, 81, -87, -33, 14, 106, 66, 87, -72, 48, -114, 120, 22, -114, -108, 100"
values_30,21,"{107, -52, -91, 125, -58, -30, -9, -47, 71, 106, 125, -36, 47, -62, 55, -39, -39, 113, 88, -74, 89"
values_59,13,"{-48, -99, 102, -3, 106, 6, -35, 88, -39, 44, 51, 90, -126"
values_85,17,"{-98, 8, -58, 60, -26, 118, 95, 57, 43, -66, -53, 45, -109, 117, -94, 52, 101"
values_74,25,"{-56, 13, 101, -108, -43, 114, 97, 5, 53, -119, 0, 101, -83, -89, -128, -21, -16, 41, 32, 80, -72, 75, 78, -4, 117"
values_90,17,"{27, 44, -60, 47, -8, 107, -26, -53, -101, -68, 106, -107, -39, -104, -93, 84, 29"
values_18,30,"{76, 9, -21, 75, 75, -50, -59, 27, 70, -64, -71, 31, -92, 102, 23, 59, 1, -98, 45, -98, -11, 82, 37, -89, 26, 65, -1, -13, 95, 103"
values_52,23,"{-27, 121, 25, 118, 32, -114, -6, 0, -68, -81, -113, 106, 3, -31, 52, -30, 28, -70, 123, 92, 85, -121, -35"
values_44,11,"{-108, 123, 119, -41, -48, 112, -33, 13, -43, 108, 47"
values_17,28,"{99, 47, 33, 120, 99, 41, -116, 51, 102, 81, -40, -19, -81, -79, 69, -26, -23, -48, 76, -2, 70, 65, 53, -76, -26, 115, -73, -76"
values_36,2,"{-20, -22"
values_49,29,"{-43, -93, 111, 72, -43, 111, 82, 51, -123, 87, 22, 96, 99, -68, 111, -83, 15, -87, 110, -56, 98, 97, -60, -8, -99, 60, -61, 28, -11"
values_86,12,"{68, -59, -27, -108, 109, 61, -62, 122, 96, -110, 33, -29"
values_37,2,"{-26, -10"
values_56,31,"{-112, -18, 115, -78, 29, 121, 107, 104, -34, -6, -127, 126, 38, 124, -52, -100, -24, -96, -57, 102, 64, -27, 0, -113, 80, 67, 85, -13, -43, 6, 121"
values_63,32,"{-108, 0, -46, -39, 54, 26, 54, -1, -46, -12, 96, -117, 83, -66, -38, -103, -65, -76, -109, 107, -54, 0, 44, -97, -87, 94, -76, -82, -65, 80, 110, -64"
values_35,9,"{-8, -60, 40, 100, -9, -82, -79, 50, 110"
values_97,9,"{36, 98, 12, 54, -83, -44, 123, -40, 95"
values_75,25,"{-122, 38, -21, 47, 15, 28, 50, -39, -57, 63, -62, 52, 42, 71, -96, 7, -70, -20, -56, -13, 96, -7, -120, -101, 119"
values_57,7,"{79, -20, 38, 35, 68, -60, 49"
values_88,4,"{-68, 94, 45, 83"
values_10,8,"{19, 13, -22, 74, -95, 11, -53, 3"
values_53,18,"{-76, 64, 72, 0, -122, 126, -92, -72, -9, -103, 12, -128, -3, 48, 36, 105, 76, -85"
values_8,23,"{-9, -30, 75, -71, 17, 57, 18, -117, 98, -106, -22, -125, 8, 1, 0, 32, -118, -7, -24, -59, 15, -26, -27"
values_39,18,"{6, 116, 103, 31, 55, -79, -118, 38, -108, -121, -10, -85, 126, -2, 116, 57, 63, 50"
values_47,5,"{61, 117, 97, 8, -16"
values_60,13,"{-77, 111, 86, -123, 68, 46, 77, -15, -91, 27, 92, 31, -8"
values_89,29,"{-116, 43, 37, 44, -126, 64, -43, -10, -33, 9, -96, 59, 63, 85, 85, 115, -23, -122, -114, -111, 15, -115, -116, 17, 24, -58, 67, -62, -36"
values_51,18,"{-77, 28, 76, 92, 110, 48, -107, -128, 104, -121, 2, 45, -89, -19, 103, 52, 113, -86"
values_14,26,"{96, 60, -22, 63, -88, -81, 22, 66, 5, -63, 3, -21, 37, -1, 74, -8, -50, -58, -62, 91, -18, -120, 33, 22, -4, -30"
values_28,20,"{-34, 110, -63, 59, 86, 100, -35, -13, -4, 120, -31, 50, 63, 118, -33, -3, 42, 8, 86, 70"
values_16,25,"{-68, -35, 114, -96, -19, 33, 67, 52, 113, 126, 93, 107, -107, 78, 39, 106, -34, 34, 70, 58, -61, -96, -107, 77, 52"
values_34,22,"{-121, -90, -30, 106, -127, 77, 50, 106, -109, 87, -69, 112, 44, 99, -104, 12, -87, -61, 88, 16, -74, 91"
values_82,5,"{-17, 46, 69, 68, -114"
values_46,18,"{-28, -30, -75, 29, 57, -37, -74, -70, 91, -13, 14, -17, -108, 75, -110, -24, -22, -32"
values_27,18,"{-13, 112, -27, -108, -5, 64, 35, -9, 50, 25, 83, -92, 60, 59, 28, -114, -112, 89"
values_20,17,"{17, -49, 17, 73, -44, -95, -99, 82, 61, 27, -103, 69, 121, 10, 27, -123, 18"
values_9,6,"{-69, 89, 16, 116, 83, -77"
values_92,10,"{11, 17, 88, 43, -20, 52, 60, 55, 117, -1"
values_3,22,"{-59, -121, 5, -33, 65, -75, 87, -43, -70, 12, -105, 56, -36, 87, -100, 124, -57, -109, -89, 28, 33, 73"
values_98,17,"{-85, -59, -21, 13, -91, 125, -61, 10, -10, -66, 120, 68, 121, -27, -95, 102, -125"
values_29,32,"{-84, -38, 110, -112, -26, 127, -26, 66, -60, 0, -20, 76, -89, 92, -24, 22, 23, 56, -49, 10, -98, 100, 67, -21, -80, 81, -28, 54, -9, -84, -1, -47"
values_80,13,"{-115, -94, -87, 109, 124, 47, 26, -12, -60, -87, -66, -77, 84"
values_73,12,"{-55, 2, 71, -16, -36, -6, -124, 22, 59, -86, 114, 59"
