inputName,nn,size,isign,data[size]
values_87,2,25,0,"{-5844382232509360973, 1117996395247474453, 4724444026109370018, -6621104488202556812, 5991699863044937127, 7070508502293167220, 3430107054004295427, 8306304269054996857, -4045888734564233169, -7205049068219427451, 4045627719455529656, -6527508827515578450, 8598632053886496566, -4939526667928582715, 7231742105773171121, -2315371181521554166, -2385441685400653367, -604552743550543984, 2918488710516262642, 9009822184285187361, -7286883053731464565, -6115978862841201872, -6279551688039719542, -5009421896881598475, 5111386778105635572"
values_6,3,6,0,"{7683498788335831237, 5309234632735133423, -578847440047382198, 1401049849626116543, 5966768220424366539, -3928088361257370206"
values_68,2,2,0,"{7555388538705338578, 3017318605937411204"
values_69,2,23,0,"{4501590979422928200, 685382368026303469, -4709288456129349457, -7071537905303301971, 4734796107833508340, -797509071510107137, 8731145680384782406, -9076622335206048938, 8263003785235949646, 1456860812988202732, -3316970203012598913, 8839779762024765091, -6133767241993232649, -7846841027701706949, -53904701261727758, 5893897643038398289, -8087839163598926744, 1928716826159761582, -4637276437602125719, 3564585031117532551, -2931602229746313885, -8954479099073899418, 3794899209667913250"
values_1,3,15,0,"{-6509582157940899506, 8458428907252556795, 2168451888968485592, -7400459822326496121, 5960727571410685441, 2258353779289659751, -8885698927595496650, -3396807480588209592, 6519655375713612786, 2307575711799821237, 2801243530058520054, -3329355034654547406, 573259751180507244, -8343786110165074433, 824258194331649860"
values_45,2,12,0,"{3040611880081982652, 30080355599425522, -5878464046937193192, -5225626938257793761, 2213017807591211088, -2204129497933208203, -8027164194559337613, 6031578149802133221, -9136961346850340316, 3278766696459137732, 219064967425803295, 6091188952506950771"
values_33,3,8,0,"{-2887193987878175182, -7624953836152346124, 6204449802091273891, 2458491268741626228, -1235358697153481452, -3428708479271726959, 8578501687286830915, -6207412565644184636"
values_15,2,12,0,"{8850316723126471437, 8107835685837082226, -1391549941514435164, -5301054447726369043, 8419128822109187655, 3274606214974197860, -3058064913789064331, -8270039625751528158, 6862910693719181865, -6400977757393202149, -5875785173049318264, 9073373018493857115"
values_93,2,8,0,"{-5177898833764384987, -3612933391588605736, -5372123524183485395, 3576932522902852101, -6711426995042869350, -867453993606181292, 2907364077679459122, 8052400873785417843"
values_24,1,14,0,"{-649422497621897002, 2617073893774170730, -1225154920025202355, 428978446021388762, 6926031744823565314, 6682733713973353724, -6686025962285874998, 428473815519208272, -153449856589108495, 4624665692905089596, 5023875194494724344, 5492263540481435651, -2542299122662558821, 5437391207255333664"
values_25,1,12,0,"{2731561991033287567, 8829974300322328003, -9174036437363217181, 8167541667833049655, -3466477482979586268, -4463110809277550104, -630797335661083366, 2770753565911732575, -1161647871244492317, -3707279397302952163, 4577542864217439977, 1706510572600548157"
values_26,1,6,0,"{-4614412124710340283, -5256937333813030620, 8814976242989799612, 853424914820144498, -3397342988570030359, 2888425648009208533"
values_48,2,2,0,"{-7383896365349018963, -495304639209762430"
values_71,1,15,0,"{9004087470521434270, -6910472948815029512, -401660094614275467, 4586520200429891956, -5340006102692635774, -4452547548435747638, 1878655756084589852, -371152890280002690, 5844055820285084104, 4064540699443567772, -8734377154348667737, -6829215110857093337, 3614140805944469129, -245893573565696513, -8874446081530935222"
values_76,1,6,0,"{4063042741985704772, -7062103859885463757, -8041479955994567296, 5924451972152860248, 7277371659002072316, 241730060508731608"
values_7,3,25,0,"{2486562699659489373, -9080821202147882928, 6283378274307702649, 3929758569006840914, 5295575828001200537, -6993145079162381986, -4399201385232574772, 2794553135363572648, -4964407982075595083, -1363674352570141721, -5082076900800426344, -7919624520080518816, 3230236933075219762, -5365655454537989572, -7514856041543602253, 226795554543311221, -7654364172448847304, -5696832393508041278, -3037291400940940847, 8662128668139601277, 8965857748081372046, -3997220741895950064, 4875360560575205387, 7143698686817006118, -8202366096297434219"
values_50,2,4,0,"{-4867250252798089851, 2334871573335812230, -9172990014842679025, 2876960572019185025"
values_22,1,11,0,"{159207160521834879, -1703710526536383077, -8988606773983837844, 1101064918494838422, 360522696961957682, 6629716288908949123, 6809847160977700702, -8204119165563038228, -7881871190516464244, -7391865387279768767, 4394542184450372742"
values_4,3,14,0,"{-3291751386874125333, 1659094027621349315, -9136942377544057857, 9145125311105899243, 366890652179201704, -2763168166421093595, 2234541361955599873, 1981547099635559178, 1631610506349633306, -8605228462624647940, -6427715007042678186, 8856902742861224888, -6496275975811689874, 8304800351445683502"
values_32,3,11,0,"{2438353067465044660, -9189186409621249869, 8608332564536782918, -1613587345829381722, 558662055545848199, -1819179048589142044, 2988353297261083005, -5258004017807558948, 8943335102932908624, -1135703350498163998, -8873519663692080270"
values_77,1,25,0,"{4166986016925201356, 800651467203455146, -7830007588716027206, -5242946258753845397, 6209402903582471496, -8485540622261702785, 4383165468721175789, -1470795176139435694, 5834639902994779930, -6983857548437128003, -1251578209344905813, -907992625712817168, 864202679082356345, -8448354512753368087, -978751359033546535, -8677476069371509795, -3170274827190197892, 1935932108715568763, 4257164444952206034, -2258387324454024902, -7467541906441817136, 3383504317833453247, 2827423581274428214, -5114067155782047827, 7666151778694356058"
values_91,2,15,0,"{-9195783736981521525, 3588073643266766404, -6679401125117711281, 16658262949187657, 3028210899386125361, 1956202016231462985, 8830226813115314228, -1128350269705076080, -8239714130331288343, 4528213520818978494, 4625809904139960070, -2148958506467251898, -4586612523028995293, -7229917047413881539, 4253286911408861599"
values_42,2,11,0,"{8197190479981780613, 4143343237429676373, 4252163455709842069, -8481674684954077288, 1327634029440743222, -5642803212985130964, 4213998522088740199, 1103919480031918109, -9120177289851393280, -6511159905681966780, 2759029815912090283"
values_13,2,8,0,"{-9068903589231132505, -4347700466344855101, -941868646662694860, 5140823284014987524, 7323906489239798857, 203634577648880013, -4370511696914825273, 8171663595690373668"
values_41,2,15,0,"{-2650899931024981962, -3184105238227687027, 186399439152809319, 7088088945178856411, 4969861168502121098, 4761064078897284967, 3708767845031415933, -4630891613680497686, 4206627359009604922, -1914626933602152110, -7657295839193984637, 7916067111438076813, 6647300603377008012, -4933612034579551907, -584415952440063131"
values_55,2,12,0,"{1449446143628558959, -1588764856164824680, -9149385526134519556, 798687533696136003, -5691629246643402979, -6598457586823017725, 674966147710109193, -6520291056851960327, -7488671707049705247, -69814294995233286, 4813064711120219867, -8314106934789752543"
values_31,3,15,0,"{4135507630477175254, 8894223181845537232, 1098468051522097422, 6743110728799713336, 5896580957954156103, 1383445893078610442, -2042350296429254352, 1227407667410001960, 6324181745066014339, -3100973659581819951, -4357425090721625480, 6939683178192867146, -4040162350520038476, 6521329127721270263, -600099174464055300"
values_66,2,6,0,"{-8954585650852358890, -2054347462720762323, 5448654912606464855, 1169346171283238148, 4544093409597002056, -3886288564600948937"
values_65,2,12,0,"{879217212995419631, -244233449973959494, 2863898332252311984, 351486090609653609, -8977899373892693408, 6874249302857589821, 3351846781197209744, -5472166233664695358, 261739760878857072, 4760076709686990182, -4748527964122791619, -6804283065140972282"
values_62,2,11,0,"{-2817216307245197213, 7946444825929019797, 4731113215716075296, 6218827642561554013, -3643011122256475644, 1135610890240839094, -4995689059066360304, -8609061253919753010, -80233657671041656, 8702414314515035847, -6698383179357798978"
values_21,1,15,0,"{5462724278542137543, -5563680945291445439, -1955182982425967750, -4906670768972386064, -6630557818401282934, -7754722441805006358, 5714592458411146224, -5724928082551027504, 1631983144419474929, -2083566286226796887, 4190968509311574559, 288019075162707176, -6151281648623630926, 2382506830637870284, -4209297732013786040"
values_95,2,12,0,"{-899449565076664786, 1202594417715223059, -6672112205698946777, -2488364300990723498, 7777453067127182878, 4910890199859925795, -4898072471952829734, -7159122048605868137, -4707786088658446483, -1503873856143574430, 7943499712513338287, 3891441051816314032"
values_84,2,14,0,"{-1176872971663797304, 5079486664735361066, -2774475369610060961, -7357716966846967198, 8808832235735646676, 3657058956661067876, 2946322576754696290, -2643569537333167842, 6231662943748472306, 1848372195426626733, -8353395676002287482, 173813566981210417, -1549143069062833583, 2987081107355144071"
values_58,2,2,0,"{1587673075831037480, 5937864636251737101"
values_64,2,14,0,"{-4935961915445170287, 4488650758288939132, 3337475782754188654, -397207242396468911, -4475441401733584926, 5429649807290980782, -2184229264964854876, 6434128616624611947, 9187989028925840403, -5647158353161953345, -2287436028078957858, 1866937206984689725, -1190162272461944800, -5552192611330425454"
values_83,2,8,0,"{-4862441641161011373, 1858672848842467497, 8579451042614951054, -5689677093000667261, 4569802318211235928, 5273894823621777177, -7664236793836619988, -3332285152010212478"
values_94,2,14,0,"{1086388443464419914, 1104656862776407710, 270661189833417591, 5502984176276148186, -8918075343901589954, -3517130494971753947, -3163415658599483586, -3904877184957304994, 2176344798800746224, -4300451168574283355, -4042124926434228106, -8946400555526965623, 3783300780673505814, 5795802085817984594"
values_0,3,4,0,"{8586608014043215425, 2740271659652094800, 2534388790258489953, -6738283419125986320"
values_99,2,23,0,"{-7542049418677101025, 4045429936631426106, 5274892527788953525, -5096096401776529667, -6341555560565685753, -6523627951999223426, 6957909764968283825, -7959497971376280871, -3050311745014497029, 4939618832655222064, 8173227972722199760, 4615024468498938287, -6121645372906799734, -4413222334614662975, 2810756391893032565, -4527047018936588369, -3659620508325266050, 5460210929622374994, -4275587738248901362, 3223429755428968203, 5588552457542100176, -2071521877440769764, 43332961024483956"
values_96,2,6,0,"{-682129314058933358, 8121017748308488169, 1888288311072274895, 3075913249823062349, 5057350774396178050, 1563196517958603468"
values_67,2,25,0,"{-2576946598001516529, -4227447542756987, -5850339689860176033, 6418704887486902411, 4843440887131092390, 7896518165427271787, -5415410559952006662, -382946457788490961, 5385629345634074804, -3071984661453124626, -4505903575322778709, 4170500852027872624, 2542144917318010321, -3426734008762739586, 2276824476120669454, -8505774961088592352, 1506906025247482768, -3902715874334204062, 4488451018208142867, 3927495754745886292, -6411055096032104313, -534601204997764676, 6787123267978130191, 4883834700102362087, 806998289371466540"
values_61,2,15,0,"{1717953671797732141, -3747624822957328630, 7565396168318664, 1058820362506958179, 3330986060203214382, 2355734977296108897, -573559273154508834, -1820846072002415309, 5404299972868282807, -708907776611946834, 2341931379394385275, 4332974909631473025, -5862365416337259018, 1693617505561297666, 4718292335367957933"
values_43,2,8,0,"{-5739417092955692979, 7204614029493678053, 7071666383870302426, -6822720644226136886, -778889058059754962, -3060334792680008864, 5181915676444325072, 2568733340488788165"
values_2,3,11,0,"{8664419343400301995, -3304504682099727654, 170239420446917298, 1285757191947698500, 4209033203410177974, -1540879162297433028, 4508884689769941561, -4845562584478068953, -4673060898253680437, 7769040618424630413, 3451514541292153859"
values_54,2,14,0,"{1446723805968962100, 1083672208901995683, -2092817393359251161, -5313305302890227847, 631556847011577555, 3426482087878085227, 5274515486892246200, -4930438146298150864, 3315267165287015290, -438680542278158617, -8764858111074921514, -4947029249961607100, -6494211464930710155, 2398781980216424953"
values_30,3,4,0,"{1415835211228585036, 6280569905386435589, -4612042030884761167, -8843376381289146114"
values_59,2,23,0,"{-3805805955882372336, -1669041854870339567, 8456469567200035552, -5346189428391281176, -3871298489511932958, 5067716606858765918, 1750263288715041860, -6914796898998486281, 5820661892650960357, 9065624452748218115, -3964734128108556218, 3966083838299774365, 8302216968458287400, 2787555978203398458, -3016041781071793588, 4413662429800137861, -8560603623342190133, -3963290112868569136, -58112655128443445, 3515323975999304817, -858044474492258505, 3811107425409098966, 263207771664976131"
values_85,2,12,0,"{2671049410109690171, -7817560354475569265, 6488569802668829378, 7815310425293393941, 667493627186129837, 5955753004954211526, -5753264138737918238, -6518806360880744509, -3472282383451664963, -7467684110219282840, -465702761358965595, -355066135887809330"
values_74,1,14,0,"{-9203581399774226067, -6846355981582033850, -2467172298251812193, 5116624725833038970, 818322649382364029, -2633675289118880415, -6652230665426844429, -7848908563292361270, -4263231855918872833, 1594489854746965929, 7112228081950716061, -6538909201923374261, 8509127717468120868, -5505555277099579591"
values_90,2,4,0,"{5647597654734697510, -2314510151136422003, -1782731565523142608, -4721959432935745850"
values_18,2,2,0,"{-1314573537187355542, 29567634871252286"
values_52,2,11,0,"{-6297280521524274823, -8095617196184759413, -2974785160966357906, 2334775696394006052, -938361146595999045, -7329047787625854465, -396585950019326552, -8659137697084025934, 3584967978300346253, -3835369911158711785, -1149641907909749215"
values_44,2,14,0,"{-8857069295910298044, 1801308665970577109, 1257894504792955298, -8982369573799462107, -6252972020349594122, -6914968052787976162, 2455162408454710481, -6983968540260987164, 544988526598056884, 694669662720147001, 6594439669425681928, -8376730082590054767, -6619400082071173844, -1218712806965860158"
values_17,2,25,0,"{6375058244031489528, -4581471848891067968, -4975210511603642579, -6391154703023975558, 7382231230433917129, -7750270927806696244, 817326707081479064, 659794617073347256, 8191746908596153884, 5969148666258183381, -6605907120363641992, 4501927767665375783, 4955413242900770985, 4831492618088794723, 6531782535886892046, 8872130125891697906, -2889306054562820142, -3403954767938786526, 7725849836480777627, -6052868277354623770, -6719485008795495949, -5434501482461927707, 4794311704664798371, 5871615281967623411, 5642678441124313837"
values_36,3,6,0,"{-1259708637691392968, 6471117038146509742, 1847812225528068753, -4100082427982072812, 485324124329773928, -3930501421992322815"
values_49,2,23,0,"{7458713740115421663, -8964640093439869482, 4340654919110348102, 8937628884633518982, -6309297262099016028, 2348028666054060805, 8733207274922298244, 1894519901370126192, 9008267678952922928, 3047769001336260331, -1017731600402446233, -1232880462398784194, -3548585608489486149, 2891477443225688547, 8630325823105500569, 2172673974784105176, 4683461272085943967, -7041485209611388019, -5292683518390667678, -5478034028764878903, -2184101403041569267, -6106671825176310573, -4497778133316640218"
values_86,2,6,0,"{-630529185051509736, 5541152065858749476, -1724482492029283270, 570695779953044585, -29433474788824023, -3988752922789845548"
values_37,3,25,0,"{-7454340090472676078, -6012234435071242696, -1305408969755708367, -3763965174379102202, -1341608991039927783, 4452527639089931772, -1054039186688722763, -3875275018082252160, 3416332900051149567, -8613008875015715499, -1696675324502242390, -2483616954415917592, -1514207314633248004, 704439043279949611, 721202627658478405, -6855906272278208544, 2696996479700748631, -8209636863908764710, -2905242100600101403, -6901383518321678360, 3013025075992833698, -8373785322465089544, 1738422840015393348, 690289948039472051, 2273746380856315947"
values_56,2,6,0,"{-2728600082308407010, -331969794973207747, 7648421012292279593, 6625772904716229596, -5105216864030015990, 712961272715172104"
values_63,2,8,0,"{-1869229455932419901, 7422697431575881505, 5783215879151151500, -2368704754580125731, 3410449150123717096, 1732898528411217902, -7245379678979383571, -8649881768232121407"
values_35,3,12,0,"{1750846301534041419, 365620597439244449, 6945273652840321073, -5647196249937354818, 6729718668119857933, -8597121641936989727, 2803477365099304088, 1119381997334623636, 4060640750453002933, 310015075133716699, 7920279693395440050, 3293760397053255125"
values_97,2,25,0,"{8397803202288371619, 8355964882050224473, 5035231629953763931, 6747547305228551427, -9098233898498141458, -4789223289642151293, 849408758319865990, -2045530667444734850, 3681239628499017882, -3567036577286319693, -9087501831904127582, 6397632386222958572, 3922645778837598222, 5635696787623934585, -2746950759065708459, -6081245901474439679, -7768470892657683152, -8892922674783439438, 7249883263191676808, 6301976911918154919, 637846689129166645, 3462842739824420060, 6278039553125436665, 886708018390552917, -2649317095950095883"
values_75,1,12,0,"{-7970042875423818034, -5567620405038400645, 870776309972693390, -7873777565847960472, -5521581790077742879, -1146693467666321652, -2430054169389891842, -1171230403444646910, 6328227555184778411, -7713138153595410420, 3253456742225455410, -6955533045041565077"
values_57,2,25,0,"{496946031661033002, -4860423805083983828, 1453486286573967089, 4181981695808953490, -7737140799851607021, -810172749674494296, 2365442137600789463, -38015041150104303, -671884700404561316, -6338020238432662959, 1081187707875119824, -3888469869349560206, -2097419992046645109, 8606471955619278502, 8680103344608270261, -8313297154279821591, 3181369767167399389, -4612434846132126211, 3485821104832201092, -4254490734050214508, 8994731541133024731, 8799889874870182625, -6380403822980745705, 1623088990386886293, 3864329900764002137"
values_88,2,2,0,"{-6827308154241993365, -2860538300950222587"
values_10,2,4,0,"{85864128480529943, -6917054697791333066, -1574136871805938448, -2022522522476596816"
values_53,2,8,0,"{8925554491428421591, 668250476896861319, -6196058700827667518, 7256792814515658970, -468384275985927242, 5757465391547465038, -353597439285432787, 3600993538745122654"
values_8,3,2,0,"{-3631581604920630555, -2428094746118857934"
values_39,3,23,0,"{-8609506355543998120, -3024424846311316713, 6893107626665886396, -2390236859805318651, 7467063114427802110, 2302737401534478154, 252613637625992670, 6304730074485942421, 221613217144039715, -3372136694827227847, 633997937861085120, -7598517576416172668, -8354583446594939925, -3001353901181314068, -2967223164204694560, -1894085620675524943, -6921714396999963089, 5043066686774836799, -7802359597751405068, -9029616821898234598, -681787471022241070, 7968799891623332528, -5755639205742980394"
values_47,2,25,0,"{-9037332157957534486, 1956604365572655291, -6003737679723515202, 8888467570389596658, -8663881896287645436, -5021877465037189128, 5706662702835513448, -5642716618233921765, -1426212006352939926, -8850166569056457492, -1563600029107972896, -8554385728594349214, -4025050138920934162, -661355769374356906, -3319029815347362025, 1918938411240827650, 8471389704315065998, 819356809996154281, -3593016354385707569, 4047700109314810488, 7003453408674518936, -5201301169271021188, 2624243491011973126, 1184839048911097995, 4875949674628759779"
values_60,2,4,0,"{546503352733520680, -728232087859864137, 8677257663178109698, 1718240277004695509"
values_89,2,23,0,"{-1847939657960877969, 5855288336684974015, -3720323126811596290, 2330033739566339699, 5214278645476306686, -7075532054274492051, -6180075418596521379, 2295156247201403700, -1221682528620542859, -1410260094605832334, 4932229849453262383, 8689370016598603999, -6173017663205831704, -5232062346422208068, -5271787820060954474, -5792250543501048119, 8518358049311262252, -2652002922583550616, 1477689583537328760, 3461245521230897248, 907415602565655044, 2864938948856786564, -4652753778362150427"
values_51,2,15,0,"{-8079884884690802692, 3948432505939123364, -7273100857579814405, -4048193127434918612, 2366606491337493219, -5175161739302739863, 1500733549252240287, 8788697286657872908, -8678229407420336225, -839794935733304656, 562254503982053529, -4274839412622290130, -6960082291791797047, 3919760335978707832, -3367899515454907239"
values_14,2,14,0,"{-4309300770613778144, -887006593616701229, -1729988601513820524, -7538439642329426569, 4000292750173156327, -1465445388020218653, 3403243459079261614, 3424631142519276921, -3954149856396551971, -5065689095597114200, -6762128737470384053, -7416111547412275033, -6222067224782873580, 1973742787143141301"
values_28,1,2,0,"{-2827241850467969037, -2535746344931905029"
values_16,2,6,0,"{5913482860984612770, -6371786170107265937, 1036956555164830310, -5361118131325253340, 4799933642690318000, 3240323023433430783"
values_34,3,14,0,"{-6310662037090476576, 6590077401368129826, 6497390336864687175, -8015180332070465708, 5437777572443774738, -7038451662078469540, 4845358762391160409, 2067087330476724270, -8254500720081388461, 3274438598026921374, -942063653815854672, 5842804478878531887, -942673003653960022, 1989513406778165547"
values_82,2,11,0,"{-5944907252531916144, -8796344572669287132, 7749317863159196588, 6552754739565793078, 910991145815035756, -1648016375904224157, -2975751331464893631, 7801321759588504405, 4320250343310829413, -846192181537220663, 6522331763221848666"
values_46,2,6,0,"{511625793029793720, -7760747936629905027, 8798352165331355371, 4594140646462806475, 1177166748346598902, -6956264968743211353"
values_27,1,25,0,"{6758143427143471462, 5512631827059664217, -3741545853950050157, 5942835145941211039, -2103745615765616181, 1388603945328761869, 978614981499861997, -9063545126090734445, 1150214847516361314, 625000623481281155, 6745663080838749614, -7699237525164119828, 2489338954389131705, 7842966708383685080, 734967586700443201, 2326046903019812, -2487529956207689879, 4481913791228677440, -1296793247942341303, 3892454987728980316, -8531182171756671125, -6285620782548841935, -7526936759824838325, -6425508561153913528, 1869583146097993087"
values_20,1,4,0,"{-6270496644712530345, 7497584674808410535, -2378230911532659942, -3613307694486749835"
values_9,3,23,0,"{7064129829646586387, -7038445080834834890, -3733228083340826552, 3476514036067853400, -4923740034846091742, 3646990153056036950, 3658261861755114262, -1957208194656594608, -3521647307592068512, -6982603844242874995, 6885296387329954755, 7944606874603123068, 674955008097744294, -1017122124064040214, -4305047871513651727, 8006164061782935892, 5298356937044603790, -8324178121704335053, 7933344713099046735, -6139617594780747172, 2344556115837164259, -8073224050486047779, -1102414472881700543"
values_92,2,11,0,"{3443839356424754390, -7488262840234963114, 8459782683372861852, -998295476768920706, -8080051358774185682, 9153842940654507550, -1788150948360864160, -3248701908838380754, -5979376926105591337, 3932653361317374391, 735770144044961459"
values_3,3,8,0,"{2478367002784270449, 2196452696118330128, -2632330561616528726, -1258420655846351932, -5783660320010289361, 4556960492575312807, 6697606986381053992, -6549816305125667383"
values_98,2,2,0,"{-2566839541580619566, 3157210974582430527"
values_29,1,23,0,"{-4168753488504285281, 6993463517539070959, 1464270151898201031, -5599507595658098166, 6073107429128713226, -4395009797075877002, 1619543974382449336, 4546929576266589603, 563359094510141019, -566118625959643286, -3957184276362482879, -6223342650472725276, 5778568555390769354, -4466660268545345946, 8331546930629726389, -2095632030487434253, 1613547837452245701, 6419896917372227223, -9002122025118746430, -4405218952931892947, 5430827297177663217, -5014386585260024837, 2690153600756649362"
values_80,2,4,0,"{-4516352590821947182, -8302895005721694012, 6932037165154110969, -774264625882947286"
values_73,1,8,0,"{1778619877804630584, -3579940812749380145, -1996430550474727651, 3169812514827959549, 8020527522305584011, 4781576925038114001, -2751562240230238528, 4860867007006261099"
