inputName,n,key,arr[n]
values_79,8,15,"{-8140649247895003746, -4756802731813244529, 2600568250947745699, -299470435928917780, -4357244698737776675, -4006730930366681623, -3178370270506693306, 5141886892936061019"
values_78,8,8,"{-7523153495278695849, -98684279774255337, -6705982119356153783, 8224263685587556386, -4333373581833996053, -4962534273034235993, 7407938512490547847, 8440662122342062283"
values_87,25,11,"{-7999473974690991435, 4321013986645909991, -8628197945558243204, -7639585823025574466, -2557015177516141989, -1878276400326459335, 7896458078517714671, -7356227086491336315, -1986669841515132776, -4778852447854122778, 6075388708526570802, -7731178515456363169, -4956127990445065532, -717736018842581775, -2644920008666134476, 7506759149099592795, -2442563393716727660, 8112636182086809739, -2396981365385968803, -6718482434798556030, 1055172664540717249, -2503325994896850721, 4073197815391697300, -5392535224983567489, -8620853060889335193"
values_6,30,5,"{6907754832698545730, 7909599151100129628, -2679757039332595412, 3034346000971803931, -5865362745684861821, 887878618505957161, -1605090174012552205, 6249475659893426271, -8596959650228625890, 1126182469624800400, -732586200274135291, 5355943812597463356, 6650022676594759100, -1213065555478058179, 13017201829923211, -4507895102823694834, -4450576206681674574, 5947138135024000286, 63485624129207963, -241149601532528668, 3642650176671828796, -2199705815192971443, -8842836297138007598, 1781573087166414023, 6468381685350510179, -3456840070966830715, 1390375699253962842, 4608805585039582444, 6734379559437434040, -8781402073936656558"
values_68,23,8,"{-4080415230758121723, 2302405782679206974, -347018835357174061, -4877841871747709217, -7806153442652344401, 8496131006625760873, 6037782948366789540, -5507746596647691742, 4349156416864986919, 9172293849286046295, 2313644822336536628, 3811534421052354813, 898010814065129758, -3026944162390708362, 6252602903256144091, -2542188458237160457, 3602814860296734083, -5873827663573176821, -2491519524820720177, 401898078306605112, -6027664180428663368, -537877746197458476, 2160234947002978877"
values_69,23,15,"{555168303109613867, 7914981452650958861, -2591281857424948645, -8699045206919930964, 8275593279232136110, 5019602781329921701, -8100548454814702326, -1016611292262033172, -3961991802693566207, -987657916829448532, -72182703747058743, -1060903982310405127, 4696390825417048161, 36266092481136509, 2303661738417220620, 7641931242638404473, -4458972661586539498, -9086066454884319137, 4352646420651789977, -2699208032374278407, -8748745120870187613, 8919939608140377976, 8340150420987692505"
values_1,30,5,"{9090483662930941878, -914442268102245180, 7723896384835229301, -7108629745469171245, -8288457879778241815, -1355416975756332890, -8809657494127289765, -2205410601382945043, 4482448511934421968, -8814568986027006299, 5343551809929824460, -3993837701449018398, 238837618650228296, -4269969716942376347, -5790777058990382349, -1094340056521834872, 8925981346265115172, 9032983955693590279, 5369329764498867996, 8524341999206862745, -3785140018933543921, -5465344799516570082, 3401248988169214955, -296662810421968217, 1607474227097208280, -3323892391277444320, 9139291829735259045, -3381085171852295176, -2422527007150075961, -3036436064355552178"
values_45,20,9,"{658294909514212297, 776471672851440473, 8211739837574883949, -7399704439640124241, -3049324884713987110, -7775920482828126652, -4996215666941700627, -9186740968099904211, -6282023116940719741, 338593696448499734, 8968982487273109908, 64159791039901139, -553688547184118824, -4375101518146293057, 9100068579530874370, -8136647306287048341, -6063194509738383576, -7143111373050744049, 6780190943170213857, 6126744754105169381"
values_33,27,28,"{1841403649081364138, -7543778550902313350, 3379745745053887429, -132290838439872468, -2242316642492012362, 7751118580550332600, 3502596205561674657, 7819040377224847444, 1176943450492130893, -494024944205038857, 6318187382099018802, -3724135195792663987, -1543660407629035956, 9135164026841114973, 4944686114330677649, 7558139867635197010, 508673149098273295, 7956967091535359581, 2455915076139888257, -1407306138326435850, 775178762926131294, 3069085471035455935, -8261002788457916017, 7252584930094345954, 5728820333883432192, -4933853219023554353, 8186436513326450662"
values_15,24,9,"{2187075065269877041, 7157284062928641525, 566297713788026889, -2959124026376359107, -635542360870956582, 6962531612953780376, -2983742352171180879, -8019822720947144487, 5173442668260898258, 7608658516733398644, -6755266475796706517, 445331658983937497, -9044512022347884657, 683052243158825464, 7053313499463760323, -8521612450884702007, 2217463513976542041, -7334754131582491917, 7614822882902993774, 7811299656884481030, 258914118641545522, 5074635620809030073, 3372702868688796912, 7351324498762337362"
values_93,10,28,"{3657036521137266467, -2131785746623759318, 6041838802536664872, 952773565925105361, -3202190387991812767, 8864976918176362023, 102028173622124374, -6549385487433601762, 815549595186435204, 2307512534358480779"
values_24,2,12,"{8541207271349231491, 3103431524624215670"
values_25,2,9,"{822832450189171784, 9078782744509702601"
values_26,2,5,"{8178193872983750770, -197963587725314450"
values_48,20,8,"{-6493328352362126706, 1437308108208467379, 7902592222853458769, -3660074000157050399, -4033270019077725554, 4964657877252988407, -3089082753421444482, 5565798309730059995, -8157330018077047619, 3920133144213870387, -806444514975061878, -6794159867791632679, -2738069152693991002, -2279195815235219191, 2849158504634929859, 4498095516387102462, -6381961808541721495, 5356855938202086531, 506145697427818295, -2632130655769719393"
values_71,8,5,"{4771308539163071626, -5608891701557178790, -4161307020684531059, -8021502852245841969, -5516721882173087587, 2299278523671938049, -8365551204659247328, 1690519022615085777"
values_76,8,5,"{250890092168151508, 3671215016120050865, 4578333437834039622, -3715055455910161944, 5383377250793498429, -3096549566550796591, 8247678960794790311, -2404801777527874744"
values_7,30,11,"{8072885086700626888, -2939797238772941387, 656091781310884723, 1640640489831922287, 3226638931531466565, 1401455141410248840, 900043934153861876, -889225474021328266, -7521195416590575063, -1659697156256116510, 2618943674901242339, 4954087331692427213, 7942664056808042995, 8573777863197256809, 1573733578044288399, 2660499045583982782, -455187246698065724, -6526114221982561858, -8051950412777500596, 5641640773388486388, -8709583449362624026, 3194887717059770249, 5661139740985208139, 1195860290972545826, 6361743207077008366, -4065121433371480469, 5238156822685343883, -1973974899724447395, 7425890360932741062, 4003009966619834825"
values_50,26,12,"{-3490501389834984222, 335111429949647073, 8611991970124862024, 1820180995435408395, -4365268177623527133, -2878442854919818396, 4753048653820582112, 6153741687567549491, 8134357820502878084, -2592082760489558801, 3006864016612222590, 4107372123753966945, 4074353233211184284, -7105217571303027844, 3744145234075601435, 938150725496136363, 1253405063020198441, -6543732945442860420, -1879211096474559840, 1286878663237968820, 1568708566824023902, -447733450456533204, -5914863467709420249, -2732982990000255647, 360827778671010686, 1207449993536252191"
values_22,2,4,"{5332778499338032679, 2414677293846969798"
values_4,30,12,"{376347680207804051, -4156803339296898260, -5345950493767277549, -3594560647293522330, -2174368180247607183, 4467569979459795041, -3193442611412961340, -8125202297486731990, 4711356596521048854, -127313452893901804, 3710973382711988480, -7287155055227178500, -973298462237549417, 8642614601025652407, -7117555751370086135, -5603530966590765092, 7456819318955380317, 592677568338767717, -356853914337446032, 9003519934624039844, -6895102356971704877, 2555792265744113897, -4251879895442015860, -3840245238480230048, -9104997035006389363, 1139122635077234571, -8185282571489098225, 2984507843346265344, 6170851136526160783, -5291052216727794519"
values_32,27,4,"{-4458323376979481419, -8633783392219188020, -431572181717003226, -4258561399595980373, -5104603457918571511, 5915496660528973084, -3531104188156714539, 3105278838494785536, 8268098919404366461, 7985572062302342638, -4969184878189960547, -8158789650698920730, 666567618130847402, 1700270301296643378, 3952176415953711376, -949710320806217509, 1578165019741689018, 694772384477332570, -83870978955800917, -82824723407019277, 6169937608094092909, -505732670394309032, -2281223192370030053, -8472733849363654856, 2713086557287339676, -1693049248751950891, -3825800208022740025"
values_77,8,11,"{7657919327756882833, 3680846124786643960, -3102174301873413230, 8422429688449057352, -8405546708770204539, 6792502494528872749, -2493797203412355731, 3351505775725842594"
values_91,10,5,"{4905410932612921506, -6762383421903766780, -3506737907249393842, -2118909484694546486, -3825533351609926465, -3800561743859263045, -6612701794738216201, 5675242121969227117, 7311747477817909966, -3858428778787903058"
values_42,20,4,"{3353627605678679375, -6681694748807470882, -8687857440180828429, 4058949452163930838, 5848631419039242037, -924021860098022041, -7309699994991106606, 2617108260471837615, -2840612950345022576, 2921641730055427504, 1017988951895277509, -6453863903413665074, -7218077053572607573, 6094229054945483915, 332134460885320101, -141168781187096503, 4469523915122857783, -5631512310033054007, -5185548539315308148, -7599569707850259854"
values_13,24,28,"{1988616516916102892, -3301007427119684067, -2391505463683854300, 3136661471988145050, 6888674707899658116, 468277854209089623, 8137844712895534197, -778121474567890484, -2071002265498145484, -8550972253432372678, 3180946948797345809, 8952467154179034121, -5450495893830099299, -4636411586567465742, -794928141472237264, 1922698563988850470, 741133326849780274, 888057311323315911, 5932595997736635418, 458917005258992778, 2250181325631324614, 9148245545881384294, -3685508123721518570, 6133746329451370691"
values_41,20,5,"{-1083588243155487828, -6090120269502224089, -1257420517078900952, 7321258319999119390, 729950173302338387, -4644808687045753645, 4217422831596738746, -6133702396583778404, 5017334286954511083, 1813470292756539215, -2110200296835959290, -6376127436073380243, 5516387061735276222, 5969689365954117489, -2599808041386786989, 7010519059516626065, 3540655579464073083, -7062225129329099682, 4734359781195989926, 1637688790021453088"
values_55,26,9,"{-7129512022300412989, 8639296450399405273, 5209296659822627507, -5744228797670233719, -7092018075768599384, -731382462448838260, -6948635610374071604, 1079250676548267769, -3266743450252872097, -253198353376850000, 7366422413580191908, -5544427467756987819, -8944926558007992178, -7899895031213108997, 6317966297098447122, 5763128247496124252, 5493152506487151414, 1458455347635616199, 5669444122557675975, 8470745207192998207, 4081447379175765800, 5739107213775440709, -1806333816461002765, 2888529758248797524, 4977877011991417303, 9086215007382261549"
values_31,27,5,"{-3411995991255612485, -1530676521994178009, 9078567049480412937, 563362993869245088, -1376904408164788154, -3297863144298431667, 6199123979461878755, 2873784994883385466, 5943699788815736761, 3463964843091875438, -5923824535550537657, 2160528788328083101, 4079193712808059526, -228138206317452768, 8893810350719083629, 1773013492962492233, 6131794664632582954, -3615654873040755136, -62187342502661313, 8592338422023357441, 6929707099807817605, 1133401277732340384, -6581774544728710388, 2418304365400189694, -3091528903177129733, -6958150767885450543, 3142951873565037812"
values_66,23,5,"{9100329576006233499, -1685302180728782856, 9091602556056040261, 660009214129027229, -9187272508807709596, -2184647838888046784, 3907314034432275686, -2113374245964654122, 3440499292235332713, -4410795873069919083, -8048693861353061388, 2446478700939008182, -8743624671977474966, -4654809169655386716, 5412171262533585578, 3713566670169617861, 4555902600554330310, -937737547119589130, 6790081138697538780, -1589246445304714167, 1538625010230299151, -7343440367802221353, 8384797864712316139"
values_65,23,9,"{6764806759293988289, -2822820982238819981, -4968094113303482409, 6416624257744971903, 6795404715216661262, -1946002792909163601, 6097452585423311228, -4840604357580984255, 7334625005790985817, 8075838387243726206, -2695597138901390377, 7801696927792856430, -8347891616126961830, -5802643397613844367, -6571012658646430945, -9157742450638267183, -4953539610247046058, 1669144596593284919, -1383775248802586445, 3184633445671284497, -7284539548383634163, -7656107251145121660, 6623430593142629168"
values_62,23,4,"{371885965630069880, 2974961990403719478, -1233394819935318243, -1236905613909021036, -5793178921470601561, 849687674837659454, -2879445706055367006, -8315116132416521924, -1918685585976059100, 790564283624591564, 2405541128737501889, 5194169247144157487, -7720903888596410907, 5484613272646659118, -4464434464973993269, 2361998407068438069, 2131309334528939056, -5608860940188264196, -5069694418697038621, 4211928552296525926, 3608661293437040244, 7769777826402124441, 8518777786824264800"
values_21,2,5,"{4260352036743075836, 4302992119188961295"
values_95,10,9,"{-3464600158568028757, -4970034182318894954, 8049758057203383391, 1333774071729020610, 3091464965519419064, 5007889152873144289, 7011154163278814839, 185695219202886716, 3342278415730569122, -3467524715586304075"
values_84,25,12,"{-7056864593808403010, 6189506695934601821, -357198672005296072, 3506157815074889069, 1510384236988728996, 3446075507324451436, -8315471141671712183, -7158685655563489599, -1506890037613470738, 2459942159497615978, 4369387012180958685, 5602598214479696268, 2218683002374905256, 4601977061981132720, -6486040506643005289, -2343201493184124529, 3215935798057941695, 8168907438801722395, -7424998640025658215, 637655197005018120, 6900355748149527825, 6988141507865406679, 7115590629412140493, -2749331943193251014, -2033366992645110565"
values_58,26,8,"{7238909958809662373, -1875512860902653362, 7460919325160745695, 8354396039716455778, 98811819857804734, -6406642535322115507, -6136305825122611018, 2868257246716831825, 4131445123968378851, -3524182817372782122, 5446375046982272362, -5574524795787618852, 4049465533748748604, 4976771255304052396, 3755166648208523088, -6922566001097125577, 4485742828446319583, -1831052860630967616, -2410810681315139509, 4050757530544621652, 2690951560403430881, -5669448712636340380, 2585277890496174375, 1955192435651801936, 7635422998179424741, 4829753002027402886"
values_64,23,12,"{3420440587986438879, 3515363721052776555, -6585082032723939850, -7588871914615052764, 2406714066995689609, 1231799445022183156, 7841607761481323530, -7134315732697520054, -3764805217960463734, 7393616251046751732, -2123638930783373105, -6016229969502026440, 1052267869548780979, -6569167780795861715, -1239091154206106477, -3817718562344800950, 5204180407532880549, -4449612556714348130, 704737847986017343, 8402758790400054233, 7975649232887458215, 8614248047532994360, 5834967042323940917"
values_83,25,28,"{-6527750796989569356, -8060734315072844459, -7869071008540895336, -6567476032783595265, -8999697764877130719, -7043951585019844733, -6937578597831314467, 1806128850484453036, 7691151468919653544, 89252108017855932, 3477537670117012501, 5167699240638333777, -6124223393475766172, 2615993103549963836, -2560774293840296460, -3286551398618381071, -6168467856732977885, 5333505496237328825, 954864258888078686, 2559647357714512091, -6258243838225565261, 2089192874378727706, -8346922608326021937, -198870098678755672, -3629830299380040787"
values_94,10,12,"{-3648739549057817687, -3943667789952929931, -6127733213587061741, -5105358344194567246, 3585416175092195334, -4828018649677288311, -3886601395860045674, -4672945814345735421, -4611442648516109264, 4002699592691287825"
values_0,30,12,"{7291915871824889770, 2202495948479529732, 5347843458602069339, -597154106303272130, 3837742104364915245, -6854600102689965923, -2845309295604780892, -3510075722966745720, -5636753623349700951, 625251703116513494, -6528838098701189945, -2544003136428362348, -8423096278627500646, -5483809981809702510, 8119646725535297086, -5947154355592291636, -4157267444901026726, 596826493008914614, 7790256421558118920, -8029341154280366880, 233465382303731947, -820064132065082711, -6165007247320206212, 9070252704851201116, 5408505959435631730, -8551630703955113545, 8170191961647808271, -8291143262343106421, -9211288099429363708, -7385888697212035439"
values_99,10,15,"{-623106139730765619, -9032352944763526543, 7406523155751305192, -2849736389220597244, 2229077314312582560, 3020281485589515591, -4280863876455579325, -776394632182656479, -5138865555823523382, 2075406093857440557"
values_96,10,5,"{-5053947379001826005, 3340551294423890317, 3754576112518775515, 7112014861211719112, -4271286186709013222, 2573890816268447994, 2775089317579207019, 6983142142189655319, 731956981670220537, -1563737161785519206"
values_67,23,11,"{-1763113825463308678, -2721350465436138459, -3876776751680909141, -1110253372849798098, -1688943894813704079, -6798005993281122072, -7631279218686533362, -6090753944647094055, -3751488686325321481, 64924553666835801, 8908914921236764137, -6966233807239666721, -668153561690704430, 2118028937264708143, 2724284108773073601, -5798905199831946552, 15954549368783403, 6218166296813520628, -5820254502388427160, 7446531730496251635, 6342276771926627805, 6365978436365027255, -4418401465750184319"
values_61,23,5,"{-7490070774598249332, 2107212507007089131, 8633729532887440883, -7786146218444388740, 933300342168450301, -7609215118693472625, -1327950948220919470, -225786113691153881, 5844494594875028436, -4733397043084359567, -4688303766625163177, 4992004703017107185, -8033058840358844226, -8649769906644384219, 8042398196211614211, -4116428760789553979, -1065551410952797350, -8394115289965212548, 5698440371997266931, 6558861178201105627, 934768584275004367, -1017949033026861294, 2068740971212137980"
values_43,20,28,"{8886940691319797712, -730364537554452487, -8849614686803423361, -1184264978027121996, 5489275861937699931, -2429113948104150935, 1647809956848310966, -6269831217258843648, 2591944626342159279, -7165978714514603838, -7452827085001234847, 8424340994175483340, 7925330882790068573, -8385954928422390323, 6085634774646747440, -2461965006478923311, 745961498479492553, 4045702478233575024, -5149013707963226102, -8694929032619441262"
values_2,30,4,"{-1911674942132775008, -9056184481046579232, -6083447262657671295, -8820584938957509656, -8569423283016114372, -6951720803841830428, 1185921717158524072, 887695209960378704, -6654244972369997512, 3620793543803745060, 4455583569087458986, 6220017659993269790, 1264458330791789833, -4168184961677842650, -7901099987781898407, -7629118194900231292, 7188047549686275534, -7960403885676183790, -8999182930517288618, -2172542447351758724, -8322305916440713713, -879531487682491739, 6027598847667089064, -8175968726376243103, 1582283230784841889, 7406231599850527658, 4085926482705003314, -1176304082842690468, -5276887747807223379, 8545700760241371063"
values_54,26,12,"{713822550016653272, -5594088859469663482, -6886715029658891823, 1857573363361654714, 8449887380270317463, 7975013442504269394, 6935157561916073407, -7390691966504477381, 1894176280374625573, 1168292432066643032, -7141827183473310529, -5097721710281822269, 9190781911952971950, 2018805760517398718, 7593435479420480697, -8376393093287174246, -1239887847042289914, 6113984066102845977, -8353438453270531817, 3317984645962251713, -7136025095288021757, 1863690734634860724, -490447663324978037, -8945819280436161646, 5770867801111458401, -6234351262672570019"
values_30,27,12,"{344543495956885265, 5422172869085387423, -7908593312244288141, -7419012729658361576, -6822928974384861960, -5168533928391623305, 5913697932148835612, -7879423734545301750, 5416548578543774382, 1577049777817422558, 3159666163415812812, 3846567454732992012, -7978449538625242963, 2746602538536532952, -1565433892313407084, 9052065860120921801, -5827990320685248740, -8896608165383730620, -6891261689158157746, -8125431690346797838, -5277935292955089428, 3010120524478998223, 958040258102311668, 488142991667068746, 2550143194685066326, 973438855885838220, 2502816148085347386"
values_59,26,15,"{-3819111193057801143, 5215239446020138167, 1835981808263030566, 2184545483491229046, -1334216074280715317, -6517802747777958930, 1522592076077945638, -7670385745053523739, 4179083546532723659, -7174548318004384994, -3985592481747444685, 6447930640168783818, -6475379653563952433, 5539880699768879817, 6222475790970653293, -8080217890228912228, -5102615642656541491, 6927526394699433109, -7045780524029527181, -4761691903441637829, 1117363082331768313, -1871422737475955110, 5342606498226192759, -4719774629959559448, -930716887069112564, -752478322306913801"
values_85,25,9,"{3785713891220526660, -2895188091438719375, -1378330433666904002, -3542826916114286684, 2006774637210859831, -3949866835726234106, 4929541537432979760, -1485427413326949113, -2190760376934903812, -8343282237319146610, 927785928576067594, 6230424257622953847, -281043357699851454, 3853952602030265625, 2532681520325419057, -5804684020844233307, 1909992456183991115, 2279476732380412622, 1967726769427882898, 1482410782014856488, -2546291428382308764, -2005683245091095970, 5153933378682050559, -943951103389029712, 1376282583957780670"
values_74,8,12,"{6531325846784001192, 8279901838392590671, -2922692530492520026, 1206998881313927541, -203268101390087512, -1544554904058695489, -5373921257806654470, 489748700462870574"
values_90,10,12,"{-4838905613125765189, 3593150286612430532, -2916166576931422722, -4873463542907566893, -5352768523123247954, -5245406090880508133, 7363399176252559005, -8847476619032721685, 5417869427907149049, 4696639605316766633"
values_18,24,8,"{-9012273964282094451, 61003871719049567, -4079987083319026064, -7199198769997092979, 5124817218252885677, -45705889705195583, -3086379881661997147, -2238630473072356102, 5193548365128286483, 4604406226107159605, -8922114320151351111, 2667224431037038368, 2496844703831127679, 6743345218743668035, 9170182643948363330, -8779168306045102069, 8530131646306412768, -3106583804057801046, -2560732984791307147, -7808440036444367600, -2213371340048115178, -277181215307464474, 1126877354989218922, 7614407884694563669"
values_52,26,4,"{-3214860183768379282, 1754431389430731957, -9069778196528533903, 7384547338097535775, -3244743727253304724, 3725553522212375455, -849158652437918655, 3362375139235716553, 8903725798183587926, -5829088347746795674, 4560124289709059491, 264360644421145319, 2247109390850978008, -5518544251978693139, -5206762874209255305, 5375652785467613586, 3000267127162404910, 8449591916598407184, 8927373440904273429, 830709063917724881, 7829224086119766554, 4157660428533633816, -8292845759516163369, -8796576106338136177, 1961406981474760157, 183991950808852915"
values_44,20,12,"{-3268239605564526318, 7201567822502120140, 98167658533488899, 3125823202653267124, 5985612673222947142, 1486011676527011340, 7292119982891903481, 8471443727146675731, -6198301628178753708, -7273517327056399502, -2639753924420604155, 1153118235695181109, 4824537385686870609, -7547441459903796968, 4576296122976633122, 802521588563646733, -4346209554326592701, -8317969107323611918, -7825633494180973699, 4194352111897333704"
values_17,24,11,"{-6169077374767671615, 612837339434557818, 3959835061811866757, -5574313804493422578, 3495650021107596198, -4772084678416754896, -6544126469278551897, 2520920716279174956, 6175572846014728220, 1548822147173795167, 7515432573057330842, 1816353897234044266, 6992913640996781095, 2708365558493289190, 4834432030869504355, 3409535851317225009, -7362852481038311204, -201936682007213848, -6427589967175552427, 4153451417340298258, -8919925877540242997, -5627259486023532329, -8109657707800379635, 8723299350064735354"
values_36,27,5,"{-3761703940549858669, -7854632874128868835, 2088888158377012441, -3335682453125618153, -5804412303279698271, -6939413506255054096, -3462672203558821964, 8728951125573186666, -6508898656652639409, -7902792895075382056, -8700735346971641745, 8245914532945301653, -5160297640172368668, 6793739015431617940, -7121213179798629947, -8881382903883033894, 8215724887497293875, 438964783275477339, 6608055997524543814, 6685974875819754352, 8310025688751632716, 1942306913111735491, 5089682577240775477, -4839123740399824665, 2936429278736723982, -2218109743528146655, 9045806002272300767"
values_49,20,15,"{1801110553226002629, -8940660562116401931, 977342793990538938, -1874379823535733882, -2124872483333180872, -4982594133324486502, -219680901415819834, 2556157577534344682, 6390856916331718804, -1756505058850712982, 2022507020186125207, -8164296558813504861, -6663217761898178455, -1102852271435473904, -3712226474652106003, 1462141356610275417, -3341509782634578861, 5559564382105175451, 6910127244784442411, -2674213410193530933"
values_86,25,5,"{-76189362801638900, 8745793214441090946, -3960071777065096509, -1178133161745082143, -377177217512318254, -1729958369589678548, -3754430153887883566, 7031146601302763640, 6439292340805397880, -6582426729524499685, 5291919256360239426, -7860665594781121074, -73268268065940432, -5142319560282472935, 819209918393767726, -5004238747558496697, -1398920609805407454, 8049649315951635467, -7256365696163566241, 1142360094976760016, -6249446673126514366, 1748270519718652078, -8048780967489652468, 2142568936151046720, 1397465604996506004"
values_37,27,11,"{-630568141100714309, -8244688624276586016, 3457634997659136174, 6458531901856567097, 4077414513936347777, 7559398992848491618, 7650816018329281990, -6133849692069046060, -501284916960081869, 9196344806780930488, -4372989919701597257, -4774062050227745940, -1248740392522011860, -9221512479478422967, -1037399621931703328, 3340707430864227737, -4199619209931493730, 2967020106398109551, 6688345265685490298, 5584579777103097307, -5031735021178116633, -259747981083688355, 5613562080988509514, 5277653786491013382, -8162585940593921083, 6054785342065392643, 4197036534548138213"
values_56,26,5,"{4315823608094644738, -2227568278690090602, -6894478398006109343, -8174608002276909484, -6467817986279585553, -236094749658380775, -7121919496409547196, 2984493451534036287, 741077569340939046, 6125900240203242315, 685138249771082088, -239348591173682635, 6195148678598316021, -8854055780814611359, 4607935935781545191, 2595395471316647338, 8914334382963859877, -3158453353505038119, 4880569190367755019, 4201997797623930987, 4071667516819113592, 1495913545977577701, -6824823116730679058, 4829413921089882392, 7583675874606932104, 4122070156701366663"
values_63,23,28,"{3274200672270881006, -2200341481826837141, 5175920864641305521, 2782438794997629536, 4982472845810646434, 7739867268896104886, 1103251598740980898, -8911592069894957148, 6302952344223090978, 4001495909497534496, 8082615433159838010, 2845163584315023651, 8850815773133838243, -167511965370323931, -7227184283378898616, -916626972613475855, 8079140811410662192, -6546764560234106686, 210617018215231364, 5511087915304852351, 3625195640744506155, 6481164686226055909, 7949780866416789855"
values_35,27,9,"{8702026842969619169, -6543039810260683928, 1806922978401410456, -9067769474931885762, 4841252204991184975, -9215837888624022400, 4464838614029983502, -3518241733904536108, -8477242582207196555, 8805663008459919554, 5934158076002278429, -2315819427620324050, -8869128699439230200, 6705318791032068089, 8677999603150997920, 8312565966748994977, 850124214970590790, 7312104163161865979, -386573594742928163, 4662844751111845233, -3131028116189705786, -4096456783137384939, -7878023678927204179, -3641085341155751518, -4612656433232388486, 1980514938686423302, -8047599457094632922"
values_97,10,11,"{-193744077399169990, 3925836200188733180, 5941738884356692738, -8213957176980315080, 6712829132278483477, 7844032576639059357, -4115177846159710002, -7549826215763966190, -5344217089609507255, -1219897596587772140"
values_75,8,9,"{3089202197456344342, 1845157940222984668, 2194909964169229403, -1665891189000033736, -7481849343077765169, 5276385066840790339, 4128383253731212065, -4845890865777431666"
values_57,26,11,"{-7402966154727542142, 4039488626430963403, 203893411462469113, -7933239085275162669, -4198205473049986751, -7625679605531136239, -2211461729368793696, 42804563045130407, -6020589073481642987, 701331809428454787, 3622925580298683601, -2692204981780233217, 2925056618747296402, 2103066525955420219, -7738852168181528749, -1449235768461293806, 6755737961632280267, -8642361999368121660, 6170275172286270791, 6525778983221889062, -5011999746630979791, -5678304901447390720, -7936238732410409152, 1062525108832911629, -2820509726596102380, -1040528687570858059"
