inputName,n,key,arr[n]
values_64,21,11,"{6435, 7639, -13519, 21811, -12322, -27601, -22236, -2038, -21404, -30623, -21338, 20749, 17210, 5458, 4701, 20893, -8306, 20568, -12448, -7505, -6371"
values_83,31,31,"{9342, 15563, 8937, 16063, -1904, -4067, 21656, -3032, -13281, -20269, 25426, 20361, -25218, -31887, -23174, 1086, -29875, -24873, -5013, 12180, -25947, 10156, 6644, 14734, -10434, -27554, -7615, 14758, -3045, -27667, -25424"
values_94,14,11,"{-21279, -3694, 4068, -32403, 10454, 18275, -15312, -10772, 24083, 13784, 3403, -10209, -31705, 10435"
values_0,31,14,"{11425, 183, 1803, 29080, -23337, 24216, -29819, 7602, 7179, -21233, 25765, 11113, 7730, 4785, 2364, 7010, 11517, -25569, 10652, -18900, 27457, -27548, -23366, 4178, -28153, 16770, -24722, 15716, -13079, 24028, -10420"
values_99,14,26,"{-26510, 17736, 3498, 3998, -21517, 2717, -16329, -25905, -9773, -30647, -9737, -20541, -5865, -30691"
values_96,14,16,"{-25204, -18152, 28768, 15878, 10799, 31494, -19196, -11627, -5322, -13629, -4801, 19464, -3338, 32500"
values_67,21,22,"{1832, -28372, -2202, 28849, 24875, 8798, -30047, -2931, -15366, 218, 18172, -4027, -7629, -30231, -3631, -25070, 27196, 22317, 1892, 13819, 2949"
values_61,21,14,"{-32650, -16516, 11677, 4597, -8801, 16788, 22658, -13274, 32097, -6057, 9647, 30174, 19542, -17596, -30231, 8430, -5035, -1402, -25986, -32522, -29821"
values_43,9,31,"{-9305, 10184, 22153, -25189, 18030, 25488, 23323, 7447, -15549"
values_2,31,7,"{30597, -26571, 25177, -10290, 8434, 5597, -11805, 9959, -27980, 4338, 17985, 31027, 32519, -28744, 13222, 22920, 597, 1974, -673, -27421, -31625, 22176, -3486, 30651, 16578, -7131, -4149, -1387, 25050, -24989, -21922"
values_54,9,11,"{-10231, 1875, -18426, 4425, 8341, 21990, 99, -21324, 10155"
values_30,11,14,"{22684, 20391, -23382, 18848, 20870, 17715, -28759, -14430, -9844, -7316, -29274"
values_59,9,26,"{25594, -12797, -23253, -24118, -23803, 29203, -27050, 4180, 27629"
values_85,31,7,"{-21818, 8753, -13518, -29712, 8824, -17019, 2182, -26226, -20750, 24376, 1857, 21819, -3381, -32043, 4828, 17833, -29868, 20224, 16285, 27597, 27478, -25301, -16196, 6013, -10579, -23093, 23140, 24904, 29366, 5495, -22358"
values_74,27,11,"{21639, 27023, -2692, -31186, -7968, -2055, -9489, 14336, -30001, -13433, -12356, 15553, 26604, -27968, 23738, -29557, 20948, 20574, -16091, 2237, -29648, 32268, 6958, -7119, 15278, -18661, 24627"
values_90,14,14,"{2127, 31156, -9581, 11870, 2480, -27957, -13161, -15525, 2815, -8814, -18250, 16212, 17308, -15315"
values_18,20,7,"{-15521, -2020, -28710, 4678, -26499, 16725, 19781, -26486, 22142, 18175, 27038, -24375, -4771, -16601, -7793, -31704, -13941, -7839, 26655, 9232"
values_52,9,7,"{-5751, -31694, 18202, -6271, 19623, -29010, -6721, 18250, -27352"
values_44,9,11,"{6117, -16983, 29252, 32664, -22966, 14991, 22528, -16137, -8380"
values_17,20,22,"{29532, -25123, -18373, -25360, -566, 32188, -10225, -20710, 1651, 28868, -9238, -12515, -16140, 15821, 27398, -19643, 14043, 25060, -7613, -7973"
values_36,11,16,"{-20027, -2204, -29735, 436, -26801, -9091, -31777, -25720, -13656, 29489, 11421"
values_49,9,26,"{14492, 27454, -23013, -11275, -5540, 1214, 19560, -11378, -20760"
values_86,31,16,"{1763, -7910, -26971, -1366, 29300, -14587, -21114, -30633, 20062, -22953, -9333, -4167, -20639, 9710, -5864, -329, -30185, 7924, -30784, 21581, 257, 6423, -5714, -31893, -11585, -24360, -20411, -23976, 27211, -19387, -28321"
values_37,11,22,"{-20697, 20690, 17576, 18634, 32059, 11021, -23978, 25928, 24379, -5836, -16776"
values_56,9,16,"{19107, 2711, -10512, 19294, 32266, -2992, 8471, -17625, 30921"
values_63,21,31,"{-12767, 29946, -29848, -15101, -14583, 5307, -32063, 5587, 4119, -24950, 15341, -11002, 27096, -27970, 11650, 31797, -12969, 10695, 7650, 19433, 20775"
values_35,11,7,"{-29418, 10403, -18499, -21153, 24909, 18315, -28036, -8607, 6279, 26227, -12414"
values_97,14,22,"{2976, -7999, 5104, -32190, 26945, 16368, 4392, -16622, -4818, -4155, 14449, 9610, 20309, -20701"
values_75,27,7,"{-19765, 27936, -13839, -26826, 1519, -12078, -7866, -5823, 28222, 20677, -26857, 16289, 8464, 3380, 4954, -14895, 25698, 22768, 29181, -29961, 31523, -21801, -12771, -2027, 28119, -9394, 22715"
values_57,9,22,"{2617, -11081, 23814, 28323, 26586, 8803, 15696, -31856, -624"
values_88,31,7,"{20706, -32699, -12510, 23029, -8939, 17992, -6658, 29906, -3616, -3607, 18801, -32540, 23930, -5851, 30243, -9166, -21123, -10037, 23380, -13302, 5314, 7530, -8707, 14360, -25942, -28405, 26750, -11207, -28953, 20332, -1015"
values_10,20,14,"{25807, -27674, -18032, -3984, -7272, -28331, 13422, -5872, -9119, 2589, 32246, -27994, 31486, -30134, 8118, 2555, -16806, 32516, 1197, 1282"
values_53,9,31,"{-16771, -28546, -21018, -14886, -14055, 742, 19602, -4096, 18647"
values_8,31,7,"{-3951, -28870, -14708, -3507, 16815, 3300, 24043, -8318, -32547, -4515, -12085, 9108, 28281, -17148, -4089, -30095, -24191, 4741, 4564, 301, 13887, -31522, 3142, 7155, 14121, 26404, -9930, -16002, 914, -29878, -10320"
values_39,11,26,"{18363, -24506, -17646, 29804, -24487, 29044, 11941, 26670, 31306, -32549, -1751"
values_47,9,22,"{-19913, 28955, -29955, 876, -11243, 20890, 22253, -4342, 3157"
values_60,21,14,"{-15230, -5729, -29852, -4555, 19162, 24878, 1730, -32048, -26323, 9718, 16663, 8376, 13815, 32019, -9201, -27847, -15379, -19564, -6660, 3228, 3187"
values_89,31,26,"{-16850, 17982, 20883, -28975, 29654, -1148, 32660, 25067, -7952, -7721, 18257, 2310, 8053, -17892, 25870, 22580, 17030, 22114, 21203, -25087, 32429, 14539, 11852, -31874, 26613, -6912, 15844, 28074, 21036, 32587, -26890"
values_51,9,14,"{-6011, 16628, -15527, -10932, 23117, 15366, -4568, -9098, 25633"
values_14,20,11,"{-6182, -16654, 6778, 14414, 23692, -6242, -2008, 9664, -30783, 28446, -18771, -28961, 16751, 29326, -18024, 29454, 27152, -27122, -4878, 32290"
values_28,29,7,"{-19905, 10339, -4034, 20394, 8218, -21284, -9130, -19593, -22820, -11606, 21001, 4734, -28280, 11655, -20985, 4953, -27116, -1822, -26926, -25434, 29047, 19572, -27479, 6948, -20392, -5384, -5921, -27176, 16672"
values_16,20,16,"{3645, -19044, -30979, 29551, 27001, -19317, -13226, -31413, 9366, 24333, 24202, -32518, -29471, -18871, -3520, 29648, -9499, 8319, -1656, -16841"
values_34,11,11,"{21541, 15254, 57, 500, -8984, -12228, -25527, -14741, 9017, -17541, -17086"
values_82,31,7,"{-28768, 23060, 3026, 12138, -20553, -22007, -16784, -18889, 15045, -18557, -16904, -19227, -24300, 14369, 11535, 19968, -13723, 23144, 28349, 26141, 14943, 29140, 6546, 16244, -22973, -1688, 3283, -18115, 14743, -23861, -26298"
values_46,9,16,"{8530, -19690, 16426, 10511, 11845, 9325, -4177, -7950, 4548"
values_27,29,22,"{28418, 15450, -29277, 7849, -29147, -28384, 23434, 2145, 13744, 9267, -9419, 15145, 27209, 7059, -4560, 12931, -10278, -7215, 9956, 1276, 26660, 15225, -14396, 20898, 24550, -31470, 12784, -29794, -5483"
values_20,29,14,"{29742, 18718, 13118, -3831, -23706, -20879, -7944, 3625, 16422, 21495, -25468, -11004, 6476, -12338, -25993, 9338, -21780, -12402, -32327, -16184, 2201, 8535, 26855, -25592, -7957, 21012, 8363, 14422, -13672"
values_9,31,26,"{-412, 9723, -17101, 22499, -3184, -29759, -25286, 5270, 5803, 31448, 23622, -11910, -18369, -29745, 21783, -4765, -29737, -10496, 18560, -21318, 3104, -21635, -16426, -19827, 17481, 8575, 32590, 14639, 14042, 28463, 32744"
values_92,14,7,"{18183, -20689, 22048, -26513, 32254, -1159, -12595, -6085, -21164, 9887, -14361, 30043, 3973, 26867"
values_3,31,31,"{-12424, 22125, 5571, 21814, 8983, -18894, 2660, 4183, -18858, -22750, -11053, -21377, -30161, -18436, -11163, -25800, 30566, 4685, 13203, -13002, 2142, -17789, -2401, 6458, 3844, 20354, 2624, 10513, 12119, -20, -9011"
values_98,14,7,"{-8852, 12661, 13709, -15035, 20709, -12798, 32418, 7706, 16147, 22502, 11350, 31355, -22630, 15158"
values_29,29,26,"{-16007, 7492, 15958, 22996, 32150, -31675, -15619, 15145, -2985, 29826, 4252, -26009, -31104, 794, 25983, -28017, 6189, -22613, -16432, 17044, -4273, 7606, 20046, 12214, 14257, -25217, 12962, -23606, -27770"
values_80,31,14,"{10957, -22822, 24568, -11693, -18741, -8176, -13791, 28945, 24942, -32148, -10472, -3803, -10030, -1801, 20909, 30717, -4754, 9054, 15613, -30623, -12882, -25958, -3702, 19871, 28925, -14276, 27200, -28316, -30654, 23879, -21621"
values_73,27,31,"{-1166, 16336, 30098, 8345, 7397, -31036, -31498, -22675, 19350, 6591, 25166, -5032, -20747, -228, -3057, 29461, -13159, -20751, -10721, 1712, -26826, -21500, -31557, 7978, 18537, -10815, 30804"
