inputName,n,key,arr[n]
values_52,29,27,"{1450712356.087, 322353145.549, -1877262261.496, 1896865142.147, 2109048141.448, -1681168270.248, 1061635039.888, -1455976180.729, 2128855823.149, 60313392.126, -1362730036.337, 555057107.252, 2020074312.128, -394793946.551, 1574379014.946, 605904961.283, 724336677.311, 431499874.518, 354195771.499, -1431394043.846, -491556877.441, 375365947.639, 2130022556.62, 1263734133.086, -1887317707.67, 1304372078.191, 1190574255.705, 1608213492.915, 417047919.267"
values_44,18,9,"{-475275692.19, 468286674.751, -1686074102.925, 739148229.171, -88974011.226, -1336334189.366, 2109839810.913, 1430118649.301, -2032958637.152, -1557015305.23, -1931041779.089, 200719359.12, 1204517746.99, -1914002641.67, 1023476999.937, 185431844.768, -1558043977.452, -268303742.958"
values_17,10,32,"{-637159094.163, 816834593.467, -715373726.544, -1727299511.902, 43507625.396, 131623820.547, -1577054387.114, 92501251.49, 592637234.238, -1251616905.337"
values_36,25,28,"{-796650621.947, -1900315622.742, -522766582.356, -2103734606.794, -765034948.696, 760536892.564, -158336797.8, -1546742772.06, -256817650.155, 1764945675.458, -809759454.818, 693559376.437, 1892525772.947, -352521257.401, -1788492794.444, -1625447163.065, -202902091.328, -62387697.83, 676024128.152, 628353522.063, 1732292359.615, 130847692.516, -646659752.184, 1343704583.602, -1954689975.635"
values_49,18,3,"{1385072733.892, -1980770075.941, -1698950118.727, 1653837187.392, 1698113527.473, -317065588.068, -2012734395.601, -1076660369.269, 274344803.376, -1772764688.479, 227885712.336, 1907734368.789, -510952281.014, 838174424.485, 1228095270.088, 1407675093.211, 812424269.553, -175513121.133"
values_86,11,28,"{-207807756.001, -1808124398.952, 1499343874.163, -1778620765.091, -553865637.759, 1087355916.304, 1340922311.354, 1313604678.928, 1085943970.706, -1733100054.009, -1532043230.187"
values_37,25,32,"{-879806105.925, 1951523792.209, -480207434.604, -1226565076.837, -845749494.013, 5254572.928, -709666075.517, 1130199990.033, -633104213.33, 204207966.954, -928200385.237, -507830935.364, -1020320690.926, -1220111306.821, 882466591.304, -142810288.056, 263196841.559, -728446653.836, -1589886629.285, 865271479.313, -397594736.348, -1946835763.785, 713369432.938, 1599276063.803, -540358578.698"
values_56,29,28,"{2118769847.062, 1379762621.8, 1185721285.196, 880860407.316, 1764824605.337, 156607189.385, 1518874490.789, 1238382245.226, 980767159.548, -540135357.984, 1936381615.832, 794736582.478, -333092852.948, 2031082309.615, -1887426167.278, -937602323.091, -1072898264.439, 1736848161.261, -2042818182.622, 1385161410.408, 704954433.884, -217238388.055, -475264628.204, -911103986.059, -1082308835.45, 291954377.907, -1133398596.787, 579531179.755, -1613670434.037"
values_63,10,24,"{928986955.329, -128739925.575, -1161588955.002, 1473104002.337, 725224706.935, -15499686.189, 1485785039.376, -1865363983.186, -904323991.813, -2026509070.355"
values_35,25,17,"{-715547514.249, 1479738493.083, -1551183023.338, 1646516953.017, 2008175547.897, -568304822.524, 2049030106.528, 805684941.703, -1531876814.105, -1783054634.374, 113672077.126, -1263880278.856, -935816681.971, -1207665216.128, -680250503.58, 1084308703.208, 1622431715.888, -1813520374.827, -2072191111.173, 1077156877.825, -678907703.075, 8600298.519, 302158012.986, -141432842.135, -834862965.187"
values_97,26,32,"{70448014.16, 135323031.215, -355947615.14, -1284903760.287, 1323253338.264, 1345815048.976, -1802569317.613, 912858381.339, 2129706742.822, 480972368.414, 1689085407.036, -2123742090.685, 1032337340.877, 768079447.507, -2120857041.355, -1650093297.185, 1275086214.234, -1531018685.394, 1148318226.151, 1207926014.333, -2018033143.48, 492484089.571, -1145261437.042, -1549041206.851, 1236156423.588, -376912410.62"
values_75,4,17,"{-638835724.974, -1401293656.722, 1905554079.385, -1986207773.839"
values_57,29,32,"{-1718692851.487, 112932117.417, 1573252125.28, 2088827161.153, -981647644.85, -1705222472.756, 1507348358.488, -31768988.601, 1618172954.912, -407586160.132, -40663933.949, 1877629561.228, -1186659085.765, -1992189247.277, 851630535.599, -1521358859.795, -323656187.663, -2004759505.439, 1476535074.807, -1117729059.357, 265314816.166, -566038520.254, -939197733.868, 121861755.814, -1385666354.463, -1210260988.619, -433070955.262, 229141519.52, -147931068.613"
values_88,11,3,"{2060100604.25, 1101995932.111, -1388313281.776, 1090150285.307, 2136618671.814, 1193808426.374, 1556364511.753, -1848619884.904, -809802922.475, 1198178874.422, -1301435918.607"
values_10,10,13,"{80293976.732, 213375166.695, 837718855.78, -1630481864.484, 1678723736.283, -193672395.119, 931195510.803, 146933069.215, -2078864162.953, 1914057879.966"
values_53,29,24,"{-509278977.679, -1651306121.385, -351659461.321, -9909203.277, 622041545.212, -1396637787.111, -957438430.046, -1801752610.983, 805020825.717, -764512444.172, -1845657125.439, -1258667699.57, -859853739.556, -235538726.791, 1298032288.828, -589839882.439, -1477606429.243, 859403497.2, -1682724862.108, 834751183.738, -389835386.562, -2080771501.369, -1855809523.19, -923152936.167, -1270522936.256, -700529467.194, 262920635.115, 913280887.075, 725399487.843"
values_8,16,3,"{-1592853231.126, -1406375029.548, 1230849115.705, 1576169760.883, -2088203994.179, 197034385.864, -351592927.058, 286173756.139, 26014590.364, -1026183718.507, -1663884386.123, -1995994295.891, -1079763778.122, -662049836.668, -2037523039.234, 268737839.864"
values_39,25,3,"{-87965582.123, 1090008664.328, 359967904.288, 1184486242.099, -1012254231.111, 1598410313.444, 1765439060.807, -1291099001.072, -1160952807.396, 1978768461.366, 508116533.938, 1032140361.943, -752292556.787, 478537114.329, -2010518267.465, 2065067878.236, -1386264926.419, -268902641.863, 1219059546.785, -1401499226.773, -961210819.259, -1350452178.554, 160178899.782, -1076255094.063, -1426612452.973"
values_47,18,32,"{1412850919.964, 1475180003.447, -1912952636.667, 1574343670.477, 1822148201.784, 612201316.859, 1340376408.333, -1345148704.133, -1419961001.715, 231670262.661, 577372736.727, 1009298234.158, -1120485576.883, -1062688808.129, -1615474844.536, 616742502.908, -1661018949.401, 106348933.641"
values_60,10,13,"{-785972580.044, 156341086.361, 1972656808.858, -964309977.332, -462600106.561, -2126004619.918, 1541290537.337, -2088622370.621, 1972587032.663, 1826399046.848"
values_89,11,3,"{-850844914.997, 835396410.018, -1995859054.012, 1015622479.623, 1681818217.019, 870972587.051, -1546789815.26, 403607888.533, -324278453.855, 196350243.713, -1477346189.82"
values_51,29,7,"{97728220.389, -247744550.306, -1381988822.363, -1700660891.699, -1262481463.89, 1117451907.584, 80559354.608, 1000335406.643, -659646505.895, 381063760.285, 456080077.29, 301976396.493, -1122855011.718, 375963061.129, -476562869.739, 1742932487.245, -1720608024.643, -295933245.924, 1713935668.786, -1010943192.423, -747291486.145, -395610807.688, -1859635572.93, 777456251.1, 1161267805.983, 1747969939.352, 305722974.945, 1365538455.03, 2013836669.832"
values_14,10,9,"{-83713712.784, -1549175145.852, 1493232401.826, 1861035537.343, -1244922470.669, -1192234637.784, -194723938.951, 1589695623.858, -914382011.094, 173849414.37"
values_28,11,3,"{-579059948.885, 543149797.65, 1425044500.725, 1738986157.19, -508491500.761, 301586273.885, 89206199.014, 927110769.792, 1073196638.725, -1400970464.031, -774935719.866"
values_16,10,28,"{86580143.291, -16729721.694, -660224698.291, -2082081725.107, 14568592.448, -493323040.991, 1750908607.226, -464113103.669, 1752041719.372, -567103773.243"
values_34,25,9,"{-473655214.995, 1711186035.936, 732724105.852, -86957420.03, -515659672.671, 644492346.02, -882983629.571, -300621150.377, 1614529016.211, -1008077558.128, -525879402.349, -1074999478.614, 1796783442.911, 587862339.618, -730647907.386, -798588080.894, 2037197398.818, -945894775.244, -1527276882.855, -429559094.78, -1060088456.124, -1073346637.886, 2065007194.505, -1007104129.309, 861648833.232"
values_82,11,27,"{-367939697.701, -1752116147.544, 713953091.801, 1092202063.285, -480837618.871, 955679756.115, 488021411.414, 1882742708.509, -1065128771.391, 1584936603.631, 1394384745.437"
values_46,18,28,"{-1008169244.905, -1553552042.778, -1945112407.114, 107144861.868, -454651140.587, -433517500.564, 1079280478.655, -1807728485.027, -936303422.487, -901337547.302, 467039157.402, 929981983.894, 572881659.053, -2081504335.953, 269123065.053, -1018296143.104, 1897399707.455, -2023027202.835"
values_27,11,32,"{-805804295.271, 1377394193.494, -1716881407.734, 568171767.486, -737791809.669, 73556238.517, -227989047.366, 1258766230.327, 916457286.197, -2111936568.116, 1933992385.273"
values_20,11,13,"{-1309206199.623, 689102531.24, 1546901453.717, 1967294256.399, 509705521.064, -1137112047.287, 1395490678.514, -2070467738.416, 2007805489.13, -1526850637.114, 1620956030.675"
values_9,16,3,"{377970512.31, 142664572.304, 1406722956.458, 1003795985.252, 596545170.908, -1106442464.491, 720764418.451, 1596696656.445, -735922925.603, 1465501347.528, -106467096.272, -1821643475.865, 554372232.212, 906274604.44, -1197056552.562, 970776586.567"
values_92,26,27,"{-374664727.596, 1023360972.815, 1901353403.57, 2156451.533, 1058295614.491, -466452167.814, -1147035877.598, -1476034235.003, -2056656844.777, 218794650.055, -1756701894.431, -1852276633.757, -2097016169.924, 1186743548.906, -1577289126.217, -6860389.108, 720144148.259, 1636385354.693, 1226858114.585, -1614135620.879, -1077482473.877, 419493164.008, -351859453.09, -941367157.057, 1190213486.302, -510518366.114"
values_3,16,24,"{-1689603893.12, 2126464319.529, -444304032.227, -243926724.832, 229123500.022, -1436474722.971, -1583889265.112, -971339255.799, -2050299240.893, 1226060856.28, 706406173.215, 1048734648.69, 114790343.146, -688273240.586, 994073469.831, -1031638015.928"
values_98,26,3,"{1795576172.466, 1677203254.62, 1457286611.847, 1835966911.353, -1468440825.733, 678794432.357, 683275182.337, -2039590719.63, -1081635436.189, 1297851908.505, 2062037383.745, 114620831.956, -1721791723.688, 1614385064.946, -1477360147.397, 443548962.133, 4296296.858, -2068364830.022, -1559238729.946, 144117662.667, -742764322.266, 1877243630.072, -55335031.68, -1129159374.935, 559310973.545, -1476682758.229"
values_29,11,3,"{-185333662.425, -1132708217.001, -1414604608.638, -1032850229.162, 986016896.371, -6973501.545, 1039305319.385, -1906416061.942, 659881715.451, 2024268107.389, 1511129778.961"
values_80,11,13,"{-1516470857.595, -218878264.498, -129929094.664, 1182986083.265, -1567835907.365, 596908086.198, -251497909.063, -1487413592.406, 462062335.0, -1978099603.4, 600763088.587"
values_73,4,24,"{943648843.456, -1414840342.131, 668443678.134, 674726118.448"
