inputName,size,arr[size]
values_41,27,"{61, -4, 98, -75, 29, 26, -45, 78, -45, 32, -6, -47, 71, 122, -123, -78, -103, -8, 25, 0, 49, 69, -119, -36, 59, 107, 13"
values_55,15,"{113, 60, -97, -124, 103, 16, -78, -97, -40, 69, 15, 3, -7, -52, 110"
values_31,32,"{-91, 68, 9, -60, 77, 22, 24, 109, 104, 109, 76, -115, 80, 37, 7, -92, -98, -14, 42, -71, 14, 90, -25, 6, 72, 57, -98, 122, -104, 71, -104, 33"
values_66,28,"{90, 28, -121, -90, 119, -58, 82, 25, 17, -69, -69, 76, 21, -42, -56, 57, -115, -78, -29, -72, -6, -107, 61, -26, -123, 14, 119, 55"
values_65,16,"{-127, -15, -122, 9, 27, -66, 12, -48, 20, -84, -102, 100, -68, -92, 22, 11"
values_62,30,"{88, -79, -10, -69, -73, 108, -54, -62, -59, 85, 55, 49, -27, -75, -119, 10, -66, -63, -88, -109, 122, -87, 106, 56, 40, 121, 23, -96, -6, -28"
values_21,6,"{-82, -92, 23, 81, 76, -119"
values_95,30,"{69, -106, -55, -58, 75, 35, -113, -101, -102, -95, -13, 54, 94, 95, 34, 123, 18, 70, 109, 8, 3, 125, -17, 90, -115, -28, 33, -122, -21, 114"
values_84,29,"{23, 34, 13, -109, 35, 25, -125, -46, -89, -109, -46, -10, 41, 68, 8, 84, 107, 57, 83, 114, -59, -74, 97, 64, 13, -66, -11, -15, -65"
values_58,11,"{-62, -19, 25, -32, 97, 45, -105, 125, 46, -29, -11"
values_64,22,"{-73, -64, 16, 114, -53, 100, 122, -64, -79, -32, -55, -18, -47, -109, 122, -79, -38, -89, 79, 111, 76, 71"
values_83,22,"{43, -66, -62, -13, -112, -49, 106, -48, 46, -37, 116, -69, -78, -25, 123, -86, -113, 92, -83, 57, 98, 118"
values_94,22,"{3, -61, -66, -85, 126, 12, -97, -101, -114, 9, -9, 71, -57, -127, -121, -42, 119, 6, -86, 121, -92, -109"
values_0,3,"{30, -78, -117"
values_99,7,"{36, -104, -120, -54, -46, 89, -106"
values_96,23,"{94, 28, 100, -116, 75, -97, -121, 98, -113, 105, 42, -91, 17, -91, 23, -42, 79, 77, -78, -4, -97, -124, 10"
values_67,9,"{-93, -61, -45, 111, -103, 64, 29, -93, -106"
values_61,23,"{45, -99, 33, -80, -79, 104, 55, 123, 116, -44, 84, 68, -4, -14, 91, -78, -6, -66, 108, -58, -128, 21, 38"
values_43,12,"{-82, -51, 57, 38, 108, 83, -121, -43, 126, -34, 21, 9"
values_2,20,"{21, 47, 49, 30, -57, -111, 23, -85, 18, -26, 49, 37, 111, 88, 9, 124, 36, 5, -84, -50"
values_54,8,"{82, 46, 60, 59, 75, 111, 3, -26"
values_30,21,"{-88, 58, -8, 33, -68, -55, 27, -20, -97, 113, 35, -72, 39, 93, 4, -12, -48, 28, 105, 9, 74"
values_59,27,"{48, 106, 83, 46, 69, -91, 70, -8, -125, 126, 115, -82, 34, 11, 11, 76, -85, 24, 74, -119, 82, 126, -108, 63, -120, -45, 39"
values_85,27,"{-29, -27, 93, 63, 100, -21, 80, 121, -101, -51, 18, 71, 6, -96, 48, 29, 78, -36, 54, -10, -15, 55, -32, -95, 79, -111, -102"
values_74,24,"{-101, -13, -71, -9, -110, 55, 64, 109, -61, 42, 92, 14, -95, 57, -50, 56, 98, 72, -111, -62, -36, -111, -46, -39"
values_90,28,"{-94, 34, 4, 71, 19, -34, 115, -79, 125, -102, -50, -123, -57, -22, -51, 93, 51, -32, -116, -95, 4, 113, 63, 12, 109, -62, -38, 45"
values_18,27,"{-75, 110, 49, -66, -17, -51, -49, 58, -100, -2, -58, -104, 0, -48, -30, 127, -100, -102, 89, -56, 93, -128, -76, 121, -126, 19, -74"
values_52,3,"{97, -91, 74"
values_44,25,"{-47, 52, 117, 24, 47, 41, -112, -66, 52, -68, -72, 36, -76, 116, -113, -121, 2, 90, -114, -110, 34, -67, 69, -39, 53"
values_17,19,"{31, -119, -88, 34, 67, 7, -6, 41, -111, 39, -2, -42, 56, 46, 101, 78, -81, 20, -28"
values_36,3,"{46, -50, -67"
values_49,10,"{-30, -7, -3, 84, -64, -66, 44, -77, -43, -88"
values_86,21,"{18, 119, 106, 29, -75, -14, -65, -83, -25, 27, 112, 48, -52, 35, 79, 3, 13, -104, 55, -117, -55"
values_37,4,"{79, 70, 68, -75"
values_56,25,"{42, -36, -124, -27, 110, -26, 52, 21, 38, -99, -75, 95, -120, -10, -23, 72, 68, 0, 52, 77, -109, 41, -30, -42, -53"
values_63,19,"{-62, -34, 9, 95, 29, -3, -27, 60, 99, 86, 61, -117, 56, 47, -39, -11, 47, 26, -110"
values_35,11,"{-46, 32, 15, -13, 36, -73, -36, 11, 62, 83, -84"
values_97,15,"{-126, 35, -67, 80, 121, -93, 90, 126, 39, -42, -90, -14, 87, 41, -3"
values_75,19,"{11, 119, 12, 13, 60, 101, 47, -9, -83, 0, 18, 127, -6, -101, -64, -32, 60, -17, -48"
values_57,28,"{-71, -102, -17, 126, 94, -33, -10, 99, 61, -97, 26, 68, -52, 117, 27, -24, 81, -52, -67, 102, 57, 106, 40, 52, 67, -52, -60, -14"
values_88,24,"{81, 68, 38, 35, -16, -45, 95, -51, -96, 123, -48, -74, -85, 3, 81, 107, -4, 14, -40, -50, 81, 9, -67, 110"
values_10,14,"{-122, 26, -112, -26, 77, 24, 20, 51, -59, 42, -77, -115, 52, 127"
values_53,25,"{121, 87, 10, 33, -8, -103, -38, 27, -60, 126, 103, 102, 60, -61, -21, 86, -56, -126, -7, -108, 60, 116, -103, -11, 71"
values_8,18,"{-55, -57, -13, 25, 104, 10, 87, -128, -128, -79, 87, 119, 102, 67, -46, -10, -64, -92"
values_39,18,"{10, 106, -58, 88, 102, 73, -56, 10, 86, 50, 110, 106, 12, -46, -46, -127, -96, 30"
values_47,18,"{-50, -18, 52, 58, -68, -77, -23, 119, 96, 122, 26, -109, 44, 61, -45, 113, -68, -125"
values_60,32,"{-119, 82, -122, 19, -39, 43, -104, -14, 41, 29, 120, -1, -125, -20, -12, 37, 100, -39, 45, 20, -76, 23, 61, 35, -101, 50, -90, 96, -84, -81, 46, 21"
values_89,11,"{-115, 26, -78, -21, -60, 20, -23, -75, -45, -60, -116"
values_51,26,"{23, 98, -48, -31, 105, -105, -119, 4, 29, -8, 5, -123, -125, -47, 61, -93, -114, -101, -49, 121, -29, -97, 95, 109, -123, -91"
values_14,7,"{-89, 41, -117, 50, 4, 2, 72"
values_28,32,"{14, -63, 75, 111, 24, -100, 78, -109, -95, 72, -30, 47, -20, 113, 111, 59, 108, 25, -65, 84, -59, 103, 21, 18, 123, 73, 68, -70, 5, 73, 39, 10"
values_16,17,"{2, -40, 37, 40, -35, 39, 84, 16, -43, -75, 103, 105, -90, -87, -124, -128, 36"
values_34,3,"{77, 114, 21"
values_82,13,"{33, 99, 96, -94, 108, 67, -67, -128, 76, 122, -97, 109, 98"
values_46,18,"{25, -86, -67, -98, -124, -66, 115, -12, -110, -20, 84, 9, 55, -124, 64, -4, 63, 70"
values_27,20,"{48, 3, 24, 65, 15, 118, -100, -125, 91, 12, 49, 34, -84, 44, 20, 20, 76, -26, 91, 31"
values_20,26,"{4, 104, -26, -12, 64, -105, 81, 127, 115, -76, -65, -98, -71, -97, -100, -33, 121, 64, -43, 96, -6, -91, -12, 5, 27, 97"
values_9,32,"{-111, -53, -9, -59, 84, 56, 101, -106, 115, 116, -113, -14, -79, 0, -64, 99, -107, 52, -25, -76, 75, 122, -84, -79, -40, 19, -26, -91, 99, -42, 44, 29"
values_92,13,"{-32, 53, 3, -48, 91, 93, -9, -50, 52, 52, 33, 101, 39"
values_3,18,"{72, -86, 61, 65, -71, 62, 62, -95, -60, -25, 95, -38, -47, 43, -62, 34, -34, -35"
values_98,18,"{127, 27, -8, -98, -37, -86, -20, -13, 20, -123, 80, -56, 120, -102, 50, 26, 94, 62"
values_29,30,"{99, 15, -99, 56, 92, -83, 100, 103, -16, -2, -45, -124, 57, 28, 10, 20, 53, -57, 61, 85, 32, -44, -51, -76, 57, 32, -110, -65, -66, 9"
values_80,18,"{33, 72, 67, 77, 107, -98, 74, -110, 3, -59, -3, -12, 16, -68, -93, 24, -125, -116"
values_73,10,"{-100, -122, 121, -33, -55, -20, -73, -43, -65, 85"
