inputName,size,a[size][size],b[size][size]
values_25,12,"[[-381949485.715, -964725823.582, -379306983.637, 810547272.243, 88692382.947, -127441820.473, 631005846.182, -656647749.833, 1514287993.499, 1400608698.147, 1735809602.082, 1373346678.625],[-787984075.737, -171939032.566, 307436527.495, -1072724274.585, -1900234578.084, 1805064230.934, 574105367.612, -1637774869.362, -1252387984.378, 478059251.574, 456140061.867, -1181595007.132],[-1997749725.93, 2031202774.554, -2035949588.777, -1283298022.426, 875784159.212, -423559546.095, 221777994.28, -1253281736.331, 422283257.38, -524329268.029, -1150485330.005, 637951605.439],[-704540450.314, 167944955.314, 2042368119.287, 363043944.414, -1398751421.457, -1633395469.713, 437556491.881, -156593661.564, -1974265708.239, -340975928.101, -736012579.481, -1724582373.674],[194783051.564, -705276639.505, -78580734.359, -1490622660.56, 459791055.329, -867773263.008, -779357104.966, -1326855309.854, -931061255.792, 1330446278.884, -1458633033.957, -1089637561.697],[-32998426.91, -1760706605.912, -521849958.056, -1578773196.084, -1387513757.134, -1145656175.893, -589360598.754, 1978647163.225, 1068571898.628, -1352695634.646, 265778368.877, -1455255235.205],[-977248170.573, -1548075268.899, -2133201987.001, 975129921.265, -2130343623.369, 262994106.482, -1838227175.895, -1923787186.46, 613592241.166, -819119679.355, -1081089991.741, 404388931.551],[-2050189232.466, -679407421.611, 1512753592.964, -990117082.458, -456817341.102, 1857860070.995, 1482166470.91, -894037239.395, -104500680.402, 1718804988.171, -1867116788.355, 1057482902.854],[-1693638094.417, 632810002.608, -2092039161.346, -1126984750.794, 1324607506.442, 1783816915.239, 974376416.45, 1873464129.714, -1873107820.336, -1922910330.307, 1107750827.186, 1564203592.856],[977013776.577, -78677072.264, -1243319010.739, 1973922793.089, -543636155.098, -1362949367.721, -1130871928.123, -1279143550.73, 1522460871.516, -597142214.483, 853221009.944, -1677118110.399],[1629979828.657, 87551431.228, -2077451971.241, 1267253817.343, 193416916.787, -638596153.528, -928575757.878, 1573686658.977, 1787829886.491, -633372595.63, -443522778.039, 918575363.989],[1699667423.678, 182130575.157, 1758921626.571, -162071374.659, 364553319.112, 2022080433.047, 198533109.76, 1253009912.895, 1206525178.954, 767254436.095, -1469343519.572, 2108048728.998]]","[[995428187.662, 937922258.266, -306360573.018, -281743874.243, -536739405.809, 1124048280.844, -1060868441.142, -128006862.952, -1529636388.951, -1397469626.451, -1696037227.883, 1100116380.366],[-2088085116.918, 376688360.349, 110871100.327, 275743739.212, -1110507404.919, -1074055358.242, 703959927.102, 1470940809.403, 1363097212.849, 1874009014.337, 628480151.119, 1058907063.536],[-1355890088.497, 126909871.001, 1515189110.98, -170505388.558, 1803420280.615, 1918720569.595, -1422947461.695, 1841320149.21, 1212294425.55, -2061317442.875, 1131770172.621, 1572772131.257],[1198485832.29, 1169312836.218, -1090922239.407, 1564593036.136, 1271527126.271, 549813026.154, -480958050.481, 1917976835.829, -1954988561.569, -1968214837.031, 1879198582.391, -1761761859.812],[2080468054.545, 575005074.085, 1194489195.918, -374368371.119, -1794061575.202, 1826501934.134, -1446397868.448, 1945250360.111, -1749492526.601, -2000003394.718, -415781522.748, 390880726.007],[1293568821.357, 2021563017.316, -1981689269.765, 270346753.469, -321529358.398, -445790084.93, -241841365.086, 1253077196.67, 814179953.011, -708048564.449, 2010341577.735, -575567977.601],[-286957241.665, 2125700693.215, 374884834.092, 1051025519.323, 1882001309.989, -1455919884.69, 1663199576.837, -287627389.28, 206009666.12, -266177325.945, 1131831676.384, 1603555838.781],[1992079063.561, -558790509.692, -1676618401.965, 395846081.926, 574823943.094, -764501589.311, 285903286.263, -1990747233.86, -1891352882.887, 428285327.669, -25208292.96, -1574214108.94],[1579861831.108, -807944508.868, -1117552065.12, -1985717463.406, -1078475478.816, 301178429.149, 1569647679.374, -609504985.738, 966731529.242, 748544430.292, 1019295404.873, -1460612504.483],[-637199686.182, 511115380.05, -164230167.954, -1510645361.581, -1277805872.799, -604908172.579, 1227291193.786, -1395318045.929, 416067184.883, -925155154.526, -162573831.016, 691771595.026],[-1933082969.704, 198891948.265, -1202076913.988, -344472113.901, 1211602650.901, 368710048.022, -1361413084.394, -1879423459.425, -1252810978.017, 1763822963.666, -1426996123.858, 1935261294.376],[-1308074697.742, -75145004.164, -290960443.279, -299812452.302, -614863716.503, 1445389753.143, -1544883916.226, 239351789.487, 550387741.175, -1733471614.544, 1583678490.486, 133264678.313]]"
values_26,2,"[[1401454350.728, -1426763374.097],[840179639.166, -976592985.839]]","[[-506507625.406, -1295913579.19],[2120402200.786, 997256305.06]]"
values_48,3,"[[199117521.741, 1237936281.005, -331928169.89],[-517285244.544, -1244455707.972, -904026773.836],[-139420778.99, -613839920.075, -106192190.747]]","[[-1681336100.828, 1128116360.708, 974346262.158],[-380240755.933, -1699564860.817, 1533963323.131],[1716229221.618, -1014383146.005, 1196414551.667]]"
values_71,8,"[[-381059086.083, 733792200.598, -1045867574.391, -1354213234.538, -1861274772.932, 1010949349.841, -1390081484.815, 845546588.753],[1510485930.581, -1371269716.797, -1042892999.208, 1439112901.132, -1552681353.582, -1879327159.544, 165365761.567, -1690533278.724],[-361691252.478, -4599079.404, -388557888.862, 1290024367.464, -164243743.836, 263160296.445, -1598102515.527, -536175239.907],[-261882525.392, -210505549.473, -33689593.08, 1609929397.276, -756527206.584, -1835990190.201, 10320501.01, 74766075.744],[-979491694.906, -124554046.362, -193687552.694, -580230286.542, -876760621.208, -1135828589.782, -1315422332.166, -926961599.09],[1943953921.543, -1950915996.735, 693155900.158, -778082363.99, -935326380.355, -1878517484.275, 947494555.997, 610644076.505],[465969860.786, 2130284228.595, 280063135.822, 490362738.433, -98635179.693, -1271311970.136, 1816858516.871, -2026106945.999],[100475638.888, -1664190014.288, 2028027816.176, 1487699977.239, -1420307435.673, -1130101287.271, -1445092396.193, -1858134228.604]]","[[-101263714.318, -115390893.312, -1531130667.569, 604392668.213, 699618571.584, 955916686.235, 462282374.122, -1584859388.837],[464366988.546, 234412906.816, -1559996984.881, 849025513.078, -940835787.504, -193784233.401, 1315357164.141, -1488899187.201],[1269459818.168, -1065438828.254, -1922232805.352, 958719898.381, -1555229248.264, -550412653.909, 1832880344.27, 1578431588.69],[1716395043.005, 1484504891.108, -142337956.591, 1107950367.146, -1429287962.674, -8883379.989, -352156432.553, 1621088291.185],[-968024223.487, 1038242135.357, -1944438801.251, 1785029610.52, -1094993697.826, 997307519.438, 515262252.122, -497301385.472],[-1849622510.226, -1241648107.579, -1271267168.809, -989807208.057, 2047656538.263, -748529092.397, -1020918270.185, 823654594.116],[1285412269.404, 263390427.656, -1709239002.732, -187084648.044, -1711444840.141, -964268574.25, -607951005.907, 1948239788.814],[34165835.375, 1627439902.83, 943468411.913, -1545871712.378, 1567912072.77, 914854623.86, -756319998.294, 1598292105.641]]"
values_76,11,"[[-1231615291.408, -177814298.874, -1363219665.579, -665399567.597, -354348339.576, 1127435816.034, -665798720.627, 1202221157.974, 185285960.626, -757507865.96, 947106806.161],[-2056282025.369, -1194840077.54, -1560236575.269, 1522441655.264, 558815565.403, 1750342418.415, -1016184696.72, 1071601308.798, -298780799.35, 1491021411.964, 1822421062.536],[118449407.088, 1468207841.737, -764150625.395, 1341303646.817, 1358797405.926, -1082355519.56, 2051208001.348, 443637257.425, 910901926.132, -1865958760.852, 766461822.011],[844746178.699, -470614337.498, -395157136.631, -979063206.739, -1260516950.311, -159205254.454, -1748329725.047, -615170875.959, 1897180267.128, 2001906648.157, -38145915.028],[-2002844114.665, 135167039.738, 1342229609.209, 2080428098.31, -1929369164.082, -1844728650.622, 977261141.163, -1804915604.984, -1192371110.075, -216750167.821, -1645317542.048],[855839223.92, 1683913285.692, 1530250302.843, -1580013989.604, -1338765475.172, 2133284919.587, -1519453806.896, -15670350.419, -386993390.612, 921359277.614, 272088777.937],[-1551703898.348, -2120581684.495, -1809858988.29, -1983478260.552, 1104387721.838, -1437397410.971, -554868258.845, 268579862.902, 345312528.011, 460735992.949, 1916445535.261],[-1110566316.555, 88558283.224, -1676111935.177, -1318886687.286, 1858853713.324, -1978960204.556, -1005143863.131, -1053079324.258, -585368310.177, -179435735.361, 54749470.836],[613630706.592, 675164220.657, -1621225674.276, 1157592731.294, -271763934.501, -1908505869.356, 49093959.172, 825632490.071, -595841423.668, 305474265.107, 1642150346.01],[1187016138.226, 733102963.418, 152210666.957, -19107310.252, 2107767312.486, 1535166184.086, 198977101.857, 1212762275.301, -1338029572.238, -76067283.278, -909733248.362],[1190190446.38, 1091464788.432, 435790949.3, -1934270664.226, 1650169590.33, 1270702465.587, 911204900.698, -2070840661.307, 295414242.72, -2037023733.619, 1415933780.873]]","[[-217922713.726, -1116295637.218, -1377943619.343, -505006687.095, -1758062847.3, -77015764.028, -575010738.402, -491307738.233, 1011755131.233, -974477732.254, -1173772910.167],[-665791043.406, -39535173.626, -4055505.027, -1629061693.827, 1516072201.288, -1140592739.867, 1318875671.654, 2010989547.77, 2118279384.723, -413577106.828, -1260101461.946],[-1846281332.865, -661458624.683, -2015375054.028, -1885886414.798, -414370307.884, 37828931.987, -1304362282.11, -176169843.618, 1983628776.351, -2061615776.311, 635537238.97],[1595542987.537, 811821431.684, -2048630811.126, -253241536.4, -846059938.45, -121534864.442, -1872839286.824, 507145403.975, 681434158.079, -1851313409.754, -2054384558.885],[-188388376.673, -631244472.967, -139107380.109, 883981828.523, -1012051005.17, 1204459443.596, -720872190.001, -2088790340.915, 665136560.021, 466392453.05, 1477798418.859],[7648395.408, 1829585596.727, -364206344.387, 2133428454.066, 633957413.048, -826402737.623, -160346110.069, -685569944.116, -726536802.155, 459372205.273, -3714646.741],[249779017.829, -558284182.03, 1753246760.746, 1673742829.738, -1882524956.249, 1433838484.018, -1239869827.76, -2060529901.456, -1676688754.344, 108113110.727, -438834245.627],[1976149351.648, 1001735067.794, -840274107.662, 609432928.287, 1820043933.447, 2033419484.553, -989520304.666, 1404176181.716, -1647801121.851, -1106570554.627, 623456600.898],[-1533217988.021, 1303315660.838, -181468541.729, -292986982.226, -436662992.974, -1788847388.709, -1685552604.786, -604973675.676, -1331013020.766, -1276381372.606, 752104664.98],[-110682240.935, 822422158.835, 871789557.367, -1986581178.482, 745127146.363, 158097447.637, 842330006.936, -1512316079.167, 171773210.472, 781086420.243, -2107007784.101],[2139791012.167, -545657348.561, -877921246.12, -646758939.927, -1566962517.217, -1530381491.327, 1044334141.616, -472453442.164, -538488463.828, -964738024.418, -793198259.573]]"
values_7,2,"[[-319696408.47, 1652022953.727],[883245747.66, 1631560507.789]]","[[-736180569.3, -1228652472.924],[-1693397692.212, 848220529.475]]"
values_50,12,"[[1252169956.125, -489960521.474, 1057803626.733, -1030686343.525, -377569903.009, 290889891.69, -1816836130.001, 220338329.381, -1423521143.124, 104460072.585, -652670219.45, 1447101749.21],[-279371280.536, -476044670.045, -1783236591.435, 1518454897.366, -994137182.258, 320656300.398, 47784450.132, -683796195.313, 1184078607.859, -1952876350.233, 1345183946.608, 1018413608.044],[-1784905995.926, -914287635.768, -2134315672.403, -31021430.76, 224563223.708, -1307522039.169, 611221433.601, 1097420824.26, -2073097987.775, -2061789054.975, -1910170518.358, 1931613705.436],[-811820818.279, 1386592491.448, 2136703027.007, 174201200.227, 951194796.678, 2121036558.259, 1590157681.888, -1177044965.371, 620986295.13, 1494695549.734, -1256132603.405, 1402065777.356],[84720021.06, -338820144.112, 1930820949.809, 446301960.1, 377136199.245, 105803183.137, -1028045743.778, 921682830.253, 1454551321.288, -1645074672.948, -391752247.443, -1599654623.045],[685146996.678, -2085855110.028, -891305694.996, 1097482249.73, -2059750459.558, -1810881457.429, -285625292.276, -784506928.51, -400591924.013, -693756647.637, -738499923.803, 331229846.558],[117724669.81, 1362318799.225, 1555685468.572, -2143913925.06, 1556980047.537, -504546914.298, -2037369891.798, -1412383239.789, -1237853872.576, -269371233.453, 280774998.541, 9597113.752],[1833160381.648, -710681728.671, -884749944.685, -1775706588.426, -933460642.546, 625929953.582, -211705148.799, -1305321100.047, -861594642.753, 1578625068.642, 283054495.691, -1555225362.995],[-1736262242.616, 660555989.524, 747627134.218, 122414369.295, 381521348.498, 1247195157.136, 1786890423.191, 1332218536.639, 1844181986.959, 2140231888.95, 59504722.295, -66706653.912],[-76590420.728, 393526461.539, 268359221.071, -1143715712.125, -2008543191.407, -401845388.306, -1925923652.281, -456997765.627, 1216500050.89, -1663013677.506, -396250332.719, -2077622563.552],[-824728645.682, -2073577636.537, -600335296.627, -390853544.684, 526108482.144, -584494285.555, 1577078119.202, -1670888041.501, -517661956.129, -922358461.76, -1643504770.733, 113924486.405],[-1876423669.994, -527196586.196, -1818950496.565, 1719619935.793, -1401247808.923, -533721911.556, 1905309408.091, -190949983.038, 1184087946.681, 296874919.587, 1537122460.406, -1165899546.419]]","[[-345978501.769, 1809694379.747, -1843338817.044, 573071274.135, -1896654504.121, -217448657.009, -405967640.462, -211022976.952, -501511939.46, 1628572591.449, -1065615677.257, 997932775.478],[-1895505731.405, -779863677.378, 1853532705.929, 1774225676.018, -2111376100.024, 1273669002.04, -945347485.94, 2014944608.609, -313045111.78, 1413120047.299, -554750646.106, 1795752867.783],[-1267935905.913, 125458450.429, -1074452458.286, 933492392.193, -727870157.387, -1452883459.699, 499373096.041, 588245673.048, 359039233.24, 1381713782.27, 1540770924.876, -2009600573.927],[25815728.354, 1781441470.226, -1961872538.653, -283528019.321, 629687774.958, -613323877.916, 509587213.85, 655283343.271, 2094440257.346, 502302938.52, 958035358.269, 1972281873.548],[643580629.276, -240495454.055, 1635080904.552, -1341560329.791, 1145265496.488, -1329545683.941, -149721103.618, -1543128581.912, -1942565936.342, 289135018.366, 1664516335.594, 1444896274.63],[1499274317.086, 1144583440.776, -394245298.943, -954298473.944, 5106682.757, -2089185106.182, 1239666752.693, 389662142.942, -1416202097.878, 1089948402.273, -1362207466.136, 1886760764.734],[516433392.363, -1903316088.623, 768191584.936, 147267462.171, -1353051613.092, 991549335.477, 94780197.108, 1889607414.982, 2101058422.753, 738407987.243, -944427475.114, -511629879.897],[-1088200063.033, 764082455.866, -487588896.66, -1994769891.81, -1009854318.257, -1610908756.416, -451898926.293, 111828842.45, -1956868235.741, 1278647365.575, -329214525.632, 892234741.796],[445201305.673, -603382233.221, -1954853114.222, -1838092345.459, 609964236.842, 2059299573.921, 681888162.997, -359323631.847, -1740059453.546, 1453592829.498, 1222364771.39, 1269974002.029],[-1690318087.277, -728130413.579, 2104876744.218, -1304532759.296, 327565684.204, 1538597810.254, -283873746.993, -1815443873.827, 2069958806.596, 2079942417.306, 212301125.692, -961146298.455],[-818469595.297, 333063183.092, 1700038634.724, 1751453666.486, -836610300.795, -2141387309.169, -1176967438.566, 782320646.923, -1147190872.391, -397715545.178, -994049264.251, 1908104348.641],[1563239966.391, 68420861.11, -1997133924.082, 1123656750.672, -1108070552.075, -1086007425.466, -342253950.737, 1306939540.213, -1793712925.126, 1967298991.825, -761501959.196, -729476517.82]]"
values_22,10,"[[1039596378.274, 1798861746.729, 301116643.833, 615930398.864, -748691336.722, -1467052823.522, 1260316431.69, 1659650718.178, 1552123676.349, -1101544098.219],[-1655288886.247, -847822366.646, -1427081175.66, -1347959482.133, 1703655352.073, -1262117119.748, -2147078265.768, -376848073.583, 2079929776.357, 2119350315.295],[-1429760708.55, -464357678.288, 1822956623.919, -1722973954.219, -501725163.486, -2096685567.663, -652827814.12, -1005042581.688, 732243588.488, -1710767959.021],[-1019673168.606, 1082491324.614, 734833595.101, -1633194895.03, -908374925.345, 1688533647.001, 424694055.928, -1657310141.6, 1858891949.696, 212179801.022],[1805483263.199, 58811470.16, 1653982160.82, -1062044395.204, 1560541455.299, 1756232356.928, -706354071.482, 797347393.753, -706349911.04, 795660440.399],[1519032670.944, -1420310834.115, -1633502761.659, -1976218044.173, -1318603256.264, 245563939.645, 2141542537.557, 875239028.431, -951236948.044, 128740726.83],[1852783016.607, -144945910.546, -696985455.594, -285533700.505, -406565074.847, -1545259901.518, 1399685313.769, 112257037.907, 572340610.661, -2145670325.915],[403928099.532, 905845701.288, -1796631310.618, 1502262373.745, -1267503883.116, -269864838.415, -1258433722.637, 1705107495.754, -805679055.153, -1365075666.014],[-1406521956.277, 1066386818.42, 911500159.757, -1183303018.119, 604776910.287, 1026159040.436, -2059302502.215, 1862595191.324, 371371129.864, -722898523.281],[547513359.245, 615556333.557, 1978157569.099, 26346417.598, 1025611420.113, -1372749187.519, -1071596905.906, -2091588057.945, 515625228.565, -125337793.902]]","[[1698660073.68, -1207269390.305, -929602854.621, -1602196001.383, 608477461.701, 343435348.024, -1567392506.059, 761095477.284, 2005352362.156, 1755528011.522],[1768346576.077, 2110730173.224, -1712146999.752, 1612052823.338, -491723407.584, 978761182.698, -1080119927.048, -1409509733.52, -923864218.584, 535003019.994],[-873229230.333, -354373881.436, -1796306898.511, 394792337.436, 2044307748.086, 847532711.043, -11019168.298, 1377549508.906, 888455561.632, 1883322938.565],[362910272.922, 971861605.59, -1684253041.004, 410078055.139, 1446095908.642, -1086069318.773, 637057147.084, 1447424138.67, -8428595.194, 752206044.524],[1507567479.088, 198545815.835, -656672636.116, 1698826244.048, -1829538798.355, -272261801.048, -1089257444.881, -1411049203.116, 1303689011.539, -1170225310.062],[-180421671.842, -878636009.805, -8006888.235, 705588247.848, 1055365893.432, 1172409069.737, -25845604.755, -2055374051.747, 1872059840.171, 1119693597.154],[-722219854.724, 2021105878.157, 2080428434.639, -272412384.979, 876579708.177, 824573862.906, -1996071071.691, -587933265.852, -105004760.087, -881038860.453],[1762652588.518, -343991357.706, 830900760.267, -917724671.817, 2128248155.289, -588892263.961, 6886632.755, 878884118.541, 1398916757.591, 1929910281.54],[-1094356826.282, -275114354.017, -1432897070.048, -1710427276.313, 1435226265.411, -1739232961.787, -962855318.766, -1846047886.361, -2108982069.786, 931870782.71],[-449568457.7, -1444713714.612, -986591919.162, 1672730800.047, 1352458639.741, 2132573966.231, 12157203.16, 1647153138.31, -1564129555.918, -1031386759.358]]"
values_4,2,"[[-59963245.919, 330937627.666],[-1655700803.027, -496794846.395]]","[[1599701891.622, -648671418.087],[-1902075213.994, -147800210.284]]"
values_32,10,"[[-1106059778.564, 107989993.062, 312672644.332, -533509237.038, -1437324842.796, 388085454.216, -35099833.009, -2051072791.953, -1229200023.963, 1017154746.107],[1389657548.314, -1105894010.56, 66470836.077, -522244271.486, -1221153043.069, -1945990654.879, -1990195533.377, 1493162199.387, 1138008594.566, -2017993519.761],[1268030309.296, 1926686275.797, 975316487.214, -757498306.593, -910860907.95, -1052564858.314, -691258862.175, 2009267676.824, 852725502.077, -1333692.928],[1661622623.497, -514375106.655, -1723997843.482, -712967788.788, 399000430.59, -608503496.039, -1341920955.924, 1914039080.384, 296178906.043, 2051502677.667],[-1091702123.192, 531967689.354, -1375296770.87, -1360918144.363, 118096432.568, 1728543609.982, -83130336.254, -2136362793.799, 864170984.301, -698651894.459],[43250745.558, -1199998359.93, -1225394721.902, 1307484179.706, -548489291.596, 2098116295.538, 681724417.978, -333262013.196, -1738341243.547, 1945209893.978],[417524787.866, 1911514763.022, 1261981812.335, 1186647827.422, 528761268.78, -720204459.309, -1600362764.58, 2022382893.734, 346386998.028, 651365824.759],[-2039841716.228, 1225686847.088, 1149180058.205, -506910395.683, 211440803.013, -93397671.93, -1334011196.5, 1872586305.091, -677506014.2, -989073921.657],[938944326.39, -802090628.157, 1888284042.274, 324521930.836, -1413269782.53, -288769493.003, 480187627.975, 593411212.935, -1233921419.874, -742093526.774],[-1364064135.53, 928118000.55, 971544296.098, 836850066.243, 36301886.221, -344892237.407, 364239727.991, 1365143093.351, 1405195174.953, 1494216639.014]]","[[1239205895.982, 85780705.148, -1586102887.614, -1513791188.254, 2145744351.258, 1235754733.154, -894855402.014, 1618180837.486, -1561893306.77, 1997222051.901],[-846178711.362, -375761062.801, -1649590294.253, 1175413346.171, 1239963637.674, 1146196543.065, -882713235.913, 1722564072.315, 1184287127.892, 1065918707.532],[-1728822243.716, -725111246.625, -1511957640.54, 1433156414.016, -1664188525.631, -65678331.14, 829182804.972, -841841742.521, 2091113814.495, 1764136523.706],[-843680597.898, 208921539.019, -1346640512.965, -1655784999.571, 60156517.12, 355824567.927, -657237871.673, 1073792353.052, -1893360808.531, -935470285.078],[743297419.914, 1893853778.924, -150154960.815, -284632960.033, 820946615.578, -738069699.997, 1428073560.705, -1799480088.654, -1891735014.977, -1018206036.814],[1987841385.693, 1346494256.419, 620588192.341, -232040887.943, -793045363.483, 1765323737.007, 742246805.847, 663191610.419, -1320748690.813, -2101085585.699],[275859272.311, -491164372.391, 499780635.246, -258753443.017, 625642581.453, 718152906.807, -726198133.825, 269886355.284, -621218157.924, -1136158311.226],[-811034978.301, -975884964.278, 1340032162.886, -1423351327.275, -1206421349.312, 1140999482.129, -2014911408.28, 1217976135.582, 545866423.233, -1726357593.002],[-358046836.415, -565862017.457, -1242081071.863, 64362614.165, -2104442805.736, -1580166906.015, 1327132672.391, -834947420.252, 1645863035.43, -1272596758.558],[507707104.938, 1696787487.548, 1135190830.669, -1807629603.579, -230236960.404, 998375784.688, -240203893.835, 1634525556.171, -2055118171.338, -2146545157.663]]"
values_77,5,"[[519123210.795, -1668072299.254, 1263267378.131, -378491160.004, 492723794.975],[-855531593.63, -839702170.462, -1193028185.688, 312034696.448, 1892169248.3],[1624092342.565, -1559646289.071, 571835886.4, 501345275.387, -1663054480.299],[57880307.388, -67639907.614, 1333942316.234, 490765002.231, 1499424242.979],[6773846.782, -1351815556.659, 1654882070.987, 1617763471.393, 495149236.709]]","[[1800339042.584, 1900857394.593, 1860231788.563, 126088177.328, -894228743.582],[2061571883.395, 1912467658.592, 1899100169.403, -1135229828.848, 1729979383.693],[-811743546.901, 646809010.871, 123849606.073, -793638061.526, 475071169.462],[-2121217698.34, -1382124614.988, -631246720.946, -1806371239.503, -1438521314.077],[-1001660324.777, 803436329.844, 623788007.175, 1625076105.893, -1984473522.296]]"
values_91,9,"[[-2123444565.317, -937615205.666, -1988783468.743, -1347830776.343, 2133438758.077, 1658592136.313, -719135565.726, -379227926.238, -67519026.82],[372488485.086, -1777560793.738, 1075408846.249, 938780205.961, 180069367.448, -1877815126.304, 273322253.36, 1613437534.204, 937078089.815],[-1594221053.717, -644240521.885, -1128702370.496, 2083600862.793, 1889300470.044, 2027405936.251, -1754876085.672, 173929816.088, 129329123.033],[601327918.495, 679986825.65, -895197859.338, 1973066026.489, -1512168476.101, -1880480160.138, 1514665719.349, -2142294841.322, 961548291.422],[1062116269.174, -1649626430.796, 112781079.885, 1668827026.338, -132445284.485, 953279502.029, 1425354558.398, -1282649267.501, 1722137931.191],[1565330043.332, -1589089244.116, -1159773242.064, -1197928387.383, 517311393.438, 140019661.507, -685809509.108, 180759899.946, -246615816.029],[-341062174.216, -512212834.492, 1276243524.144, 1921337829.647, 993930582.451, 2138507579.578, 1272696214.133, 1652157089.519, 265485967.927],[-1514053046.881, -217233003.3, -1805846951.878, 88879654.575, -2133416470.621, 564007896.923, 1125539665.434, 623535522.03, -2139094333.15],[458988004.667, -452408246.364, -36106889.029, -1278685760.189, 1467097989.064, 500707270.114, 942907726.34, 834072645.216, 1206685030.298]]","[[1261254663.394, -951544096.608, 186569614.27, -732368081.511, 1817348641.382, 1251974660.372, 722354918.424, 1458358200.225, -2014356143.553],[896776589.853, 1475848765.617, 84288852.408, -823280761.568, 43159509.712, 1569416730.407, 442324166.175, 655482415.26, -1948137845.475],[-453146477.494, -1910517861.468, 163621065.198, 511811111.072, -1050498560.824, -1608044067.46, 580746025.526, 1086236682.25, 160847531.471],[1871430634.374, -1136579441.813, 1934653074.328, 1946752504.264, 1943999105.245, 673029437.129, -2082991093.929, -1934978044.084, -12983108.955],[392871563.027, -737417412.037, 1799263211.607, 1012609449.17, -129632339.287, -1302350238.917, -1754961625.662, -2006136776.022, 1115560900.783],[-1418302514.79, 191078194.519, -207077812.087, -2131181164.554, -648533834.31, -1814533232.039, 1801017982.884, -1589239216.904, -1725793891.807],[-995881054.031, -1313932170.056, 711168453.873, -1575655842.975, -1072209310.371, -111037313.285, -213882590.586, -70818209.709, 475282569.902],[-32486931.537, -2026710796.892, -930400198.475, -1410920953.863, -258519852.245, 561351338.121, -1328323398.249, 1442537738.305, 1327210549.948],[1293416917.198, 1185533860.629, 1548353014.625, 1715970177.638, -2083006644.046, 1419520170.833, -603831334.708, 1267481527.119, -1803017296.948]]"
values_42,6,"[[786660230.986, -1563869709.074, -1251927403.197, 458510063.453, -160172887.653, 646190689.951],[1691888167.718, -108905024.798, 1776321618.523, -2021040850.512, -1910127403.642, -1780748582.088],[208250710.121, 1795477968.921, -386360167.065, 1080609252.65, 2052675276.477, -2030737079.488],[1777637748.126, 1162172796.555, -1795079059.295, 557134418.905, 62643732.702, 1431979572.357],[-345229745.332, -1763829841.335, 15437899.033, -246956139.762, -1311518073.774, -1769039031.01],[72093007.832, -1308466053.492, -1933482306.687, 1598946484.782, 1928520555.436, 2085381654.917]]","[[-2067335537.139, 1912140260.594, -375113599.616, -470496151.994, 1634925115.561, 954705534.57],[660537571.369, 1010852342.311, -170646609.332, 725321810.444, 145778416.394, 203047920.104],[-1640085111.678, 1115892179.279, 778298720.474, 177444550.154, -572117605.312, -882672251.594],[1218252284.365, -861047980.524, -1493306710.937, -572115201.186, 2086439485.065, -1263589545.264],[-1283125956.72, -1514116848.168, 1201500703.018, -103826167.654, -292890884.029, -1795319997.29],[-1225291185.414, -10948475.491, -904256551.424, 1330703683.451, -1142727328.801, -1372065294.848]]"
