inputName,nn,size,isign,data[size]
values_50,9,8,-1,"{5, 116, 120, -41, 16, 5, 13, 47"
values_22,10,6,-1,"{-24, 126, 59, -81, -108, -18"
values_4,2,2,-1,"{31, 71"
values_32,2,6,-1,"{-4, 119, -29, -58, 26, 106"
values_77,10,23,-1,"{34, 77, -52, -16, 65, -110, -93, 124, -33, -60, -78, 117, -77, 13, 6, -98, 86, -57, 82, 64, -42, 51, 35"
values_91,5,20,-1,"{26, -96, 35, -29, -97, -63, -79, 110, 31, -60, 115, 30, -104, -111, -56, -109, -63, -1, 42, -99"
values_42,4,6,-1,"{-84, 43, 74, -30, -96, -124"
values_13,2,21,-1,"{13, 15, 80, -64, -71, -101, -51, -23, 106, 82, 63, -29, 74, 21, 92, -89, 78, -106, -123, -80, 84"
values_41,4,20,-1,"{127, 92, 63, -29, -63, -70, 81, 40, 67, 92, 47, 19, 78, -12, -116, 53, -128, -103, -16, 19"
values_55,9,12,-1,"{-53, 4, -42, 0, -53, -80, -116, -118, -73, -101, -128, 125"
values_31,2,20,-1,"{96, 78, 54, -85, -90, -17, -104, -77, 54, -35, -68, 87, -48, -92, 109, -70, 46, 25, -21, -35"
values_66,3,28,-1,"{13, 121, 98, -73, -24, 116, -75, -19, -40, -48, -1, -31, -122, 84, 75, -35, 28, 22, 96, -85, 63, 16, 101, -71, 17, -127, -56, 101"
values_65,3,12,-1,"{124, -74, -34, 52, -81, 19, -120, 5, -80, -75, -126, 110"
values_62,3,6,-1,"{90, -47, -95, -5, -47, 42"
values_21,10,20,-1,"{-104, -51, 28, 1, 19, -93, 118, -16, 19, -122, 119, -63, -61, 127, 113, 22, 62, -124, 68, 79"
values_95,5,12,-1,"{62, 79, 62, 105, 126, 95, 18, -87, -88, -91, 36, -119"
values_84,6,2,-1,"{123, 127"
values_58,9,4,-1,"{-100, 124, -88, 47"
values_64,3,2,-1,"{-52, 74"
values_83,6,21,-1,"{-26, -109, 48, -21, -107, 120, -31, -71, -117, 13, 16, 113, 34, -60, -74, -53, -94, 91, -70, -60, 5"
values_94,5,2,-1,"{31, -3"
values_0,2,8,-1,"{3, 18, -104, 6, -24, -71, 16, -9"
values_99,5,30,-1,"{-106, 84, -32, -31, 85, 10, -73, 85, 40, 74, -47, 109, 123, -116, 20, 99, -3, 103, 46, -23, -85, 115, -53, 73, 1, -4, 16, 4, -50, 93"
values_96,5,28,-1,"{87, 37, -29, 45, 91, 118, -83, 5, 21, 35, -28, 45, -78, -77, 113, 0, -61, 29, 28, -5, 0, -112, -59, -84, -68, -75, -36, 104"
values_67,3,23,-1,"{-74, -3, -42, -81, 31, -13, 66, 73, -73, 46, -122, 113, -58, 118, 107, -25, -127, -81, 73, 64, 93, -30, -28"
values_61,3,20,-1,"{-54, -11, -60, -104, 4, -36, 60, -6, -36, -118, -76, -77, 2, -66, 82, 103, -25, 28, -120, -81"
values_43,4,21,-1,"{-59, 52, -75, 35, 29, 20, -120, 122, -57, 38, -21, 17, 60, -16, -65, -62, 58, -123, 111, 23, 50"
values_2,2,6,-1,"{66, 115, -120, -125, -37, -70"
values_54,9,2,-1,"{-35, -39"
values_30,2,8,-1,"{108, -19, 51, 74, -107, 39, 38, 85"
values_59,9,30,-1,"{-79, -94, 32, 103, -43, -29, -76, -109, -14, -90, -29, 109, -59, -57, 127, 50, -53, 85, 51, -124, -10, 21, 7, -60, 95, -56, -95, 103, -44, 98"
values_85,6,12,-1,"{116, 90, 107, 90, 23, 30, 83, -9, 95, -34, 13, 59"
values_74,10,2,-1,"{-14, -26"
values_90,5,8,-1,"{27, 66, 126, -13, -124, -56, -66, 114"
values_18,2,4,-1,"{-117, -75, 98, -33"
values_52,9,6,-1,"{-30, 14, 125, -2, -72, -26"
values_44,4,2,-1,"{-99, -46"
values_17,2,23,-1,"{-40, -15, -73, -65, -124, 96, 71, -63, 100, 117, 115, 116, 105, 101, 33, -18, -42, 74, 85, 98, 66, -105, 9"
values_36,2,28,-1,"{63, 64, 107, -40, -15, -105, 46, -100, -96, -103, 15, -104, 12, -90, 33, 93, 52, -68, -21, -36, 93, -30, -106, 0, 28, -61, -86, -6"
values_49,4,30,-1,"{-58, 46, 37, 127, -66, 25, 113, -119, 14, -40, -83, -106, -69, -3, -3, -46, 124, 40, -30, -47, 22, 39, -127, -125, -33, 76, -107, 66, 117, 7"
values_86,6,28,-1,"{72, -64, 7, 127, 16, -86, 4, 21, -113, -39, -11, -112, -95, -22, 42, -59, 22, 110, -50, 80, -107, 111, 100, 14, 86, 23, -21, 103"
values_37,2,23,-1,"{88, -108, 81, -49, -34, 10, 92, -45, 67, -85, 16, -38, 111, -43, 45, -27, -82, -102, -53, 49, -118, -34, -99"
values_56,9,28,-1,"{92, -58, 92, 15, -12, 61, -91, -68, -104, 89, -99, 103, 9, 74, -13, 25, -47, 124, -7, -113, 57, 65, -93, -56, 77, 8, -126, 104"
values_63,3,21,-1,"{53, 15, 77, 42, 100, -87, 35, -4, -97, -14, -44, -93, 126, -36, -61, -127, -59, 60, 19, 23, -109"
values_35,2,12,-1,"{-56, 125, -7, -25, 69, -42, -70, 89, 29, 47, 3, -52"
values_97,5,23,-1,"{116, 12, -68, -58, -73, 90, 46, -56, -43, -80, 48, -52, -87, 69, -38, -6, 51, -108, 116, -84, -59, 69, -37"
values_75,10,12,-1,"{117, -107, 122, 48, -56, -37, -61, -106, -118, 83, 33, 0"
values_57,9,23,-1,"{103, -24, 96, -49, 78, 53, 50, 98, -123, 59, 36, -57, 87, 27, -119, 71, -9, -2, -90, 11, -17, -121, 2"
values_88,6,4,-1,"{-111, 125, -41, -33"
values_10,2,8,-1,"{101, -10, -80, -5, 43, -42, -85, -70"
values_53,9,21,-1,"{12, -65, -55, -94, -11, -15, 83, -114, 85, 111, -117, 127, 50, 3, -49, -128, 32, -14, -75, 11, 55"
values_8,2,4,-1,"{31, -111, 115, 95"
values_39,2,30,-1,"{-13, -83, 92, -82, -22, 119, -95, -116, -85, -98, -21, -82, 124, 82, 57, -55, -48, 20, 83, -31, 83, -11, 18, 14, 41, -94, 94, 41, -117, -102"
values_47,4,23,-1,"{-119, 44, -123, -17, 62, -94, -128, 6, 4, -42, -74, -51, 27, 93, -23, 119, -18, 67, 38, -37, -44, -104, 96"
values_60,3,8,-1,"{53, -83, 111, -122, -51, -100, 107, -66"
values_89,6,30,-1,"{65, -70, -49, -120, -95, 115, 99, 82, -86, -61, -94, 48, -96, 22, 89, -66, -94, -80, -123, -31, -24, -93, -54, -73, -36, 79, -87, -112, -14, -115"
values_51,9,20,-1,"{70, 126, 70, -12, 72, 106, 122, -5, 85, 0, 87, -82, -35, 103, -18, 40, -46, 98, 71, -117"
values_14,2,2,-1,"{-100, 49"
values_28,10,4,-1,"{-122, -34, 47, 119"
values_16,2,28,-1,"{69, 36, 85, 25, -68, -77, -41, 57, 41, 92, -93, 4, -122, 103, 95, 12, -34, 55, -74, 78, 36, 118, 6, -96, -39, 22, -21, 101"
values_34,2,2,-1,"{66, 104"
values_82,6,6,-1,"{-69, 3, -37, 61, 35, 18"
values_46,4,28,-1,"{82, 45, 55, 11, 45, -80, 70, 9, 106, -119, -73, -61, 64, 4, 120, -49, -50, -22, -119, -27, 56, -25, 98, 23, -23, -22, -25, -49"
values_27,10,23,-1,"{75, 113, 99, -40, -83, 98, 36, -110, 51, 46, -93, 54, 62, -7, 83, -59, -63, 90, -117, -15, 93, -95, 47"
values_20,10,8,-1,"{93, -28, 31, 31, 80, -4, 108, 63"
values_9,2,30,-1,"{-57, 83, -78, -105, -34, -94, 120, 2, -1, 25, -98, -33, -98, -102, 82, -49, 23, 87, -25, 24, 82, 29, 89, -63, 69, 109, 77, -17, 112, -102"
values_92,5,6,-1,"{101, -82, -38, -108, -15, 87"
values_3,2,21,-1,"{102, 5, 66, 112, 25, -83, -44, -45, -49, -89, -33, 113, -36, 20, 65, 3, -39, -65, 19, 108, -16"
values_98,5,4,-1,"{-110, -53, -91, -44"
values_29,10,30,-1,"{40, -124, -25, 61, -120, -59, 7, -38, 65, 127, 85, 100, -127, 15, 121, -53, -104, -56, -29, 91, -9, -11, 77, 53, 77, -88, 62, -32, 114, 36"
values_80,6,8,-1,"{-33, -9, -63, -115, 44, -2, -10, 1"
values_73,10,21,-1,"{100, 97, -30, 76, 98, -97, -110, 106, 121, -31, -46, 97, 67, 105, 37, -52, 70, -43, -120, -90, 28"
