inputName,k,size,arr[size]
values_93,154,13,"{-28078, -3574, 13397, -3104, 4805, 3092, 9036, -12711, -19513, 26551, 20144, -1103, -12204"
values_24,3,19,"{10535, -21327, 6096, -1806, 30320, -10234, -18805, 21125, 28968, 5518, -17002, 19595, -1672, 5876, 27923, -27313, 11186, -6892, 18875"
values_25,3,11,"{11177, 28816, -13645, -18638, 14148, -5364, 16737, 31201, -21423, -7988, 19559"
values_26,3,18,"{9776, -13943, -2252, -464, 27202, -4443, 16274, 4326, -30589, -1494, 22922, 26119, -11657, 31706, 26870, 8689, 3329, -15683"
values_48,42,23,"{26162, -19247, 13172, 10848, 24051, 29265, 29510, -22549, -2438, 27455, -17309, -3152, -385, 9718, 6436, -3274, 29462, 25671, 3319, 6877, -3894, 3755, 8052"
values_71,154,5,"{3474, 6387, -9760, -2597, -405"
values_76,154,18,"{-24177, -8234, 15092, 26990, -10455, 7665, 17043, -22925, 32391, -18111, 17730, 25467, -26521, 20464, 175, -12961, -28511, -15775"
values_7,223,10,"{-27169, -17049, -19756, 4568, 20336, 20067, 27108, 8839, 28037, 24342"
values_50,217,27,"{-8511, -19039, 27619, 13478, 2111, 402, -3360, 20691, -12393, 21890, 1180, -1230, -18708, 16661, 14545, -13868, 6887, 25493, 10843, 32172, 11984, 9609, -4183, 5709, 25944, -22401, 31109"
values_22,3,14,"{5197, 28718, 9867, 17001, -17873, 3135, 30090, -4795, -1165, 15423, 15438, 32025, 21108, 15657"
values_4,223,19,"{29728, -27338, -6315, 7786, 2697, 7222, -30631, -14264, -8667, 12506, 9702, 10095, 23367, 5924, -11373, -15161, 14148, 15630, 26273"
values_32,79,14,"{7657, 17558, 13141, -22712, 25078, 20098, 8335, -31768, 5696, -16599, -31831, 10707, -14517, -11898"
values_77,154,10,"{-357, 29861, -2009, -3255, 13865, -10117, -3411, -3827, -29619, 32203"
values_91,154,5,"{-27420, -8203, 18583, -6272, -25970"
values_42,42,14,"{16951, 14065, 21621, 28728, -12816, -21990, -22412, -31738, 434, 12235, 12466, -14032, 20196, -1976"
values_13,52,13,"{-13102, 4386, 4274, -605, -7032, -22818, -16777, 3796, 6354, -23467, -20694, 12409, 29982"
values_41,42,5,"{-17468, 5627, -8179, 24583, 2559"
values_55,217,11,"{4033, -21361, -28368, 31727, 28967, -32649, 2373, -28361, 28558, 42, 14480"
values_31,79,5,"{-21238, 4425, -25150, 4165, -11649"
values_66,97,18,"{-30530, 32643, -1610, -15795, -2533, 31174, -5384, -17299, 5766, 19833, 22426, 7736, 21871, 5756, 25906, -16361, -19670, -515"
values_65,97,11,"{10008, 11004, -792, -25591, -25817, -18026, -10316, 17890, -21683, 22309, -722"
values_62,97,14,"{19918, -32706, 11016, 21652, 8324, -22682, 17727, 25658, 3866, -885, -32254, 9545, 11549, -14703"
values_21,3,5,"{-16213, 10875, -21293, -10084, 14585"
values_95,154,11,"{11711, 11286, -26093, -22666, -8688, 18913, -11807, -23370, -23475, 13412, -3754"
values_84,181,19,"{-11562, 10361, -29686, -9986, 4872, 16230, 364, 25807, -17878, 12054, -2161, 16935, -6322, 1362, 30712, 9241, -8009, 16231, -10398"
values_58,217,23,"{11780, -14535, -16928, 4098, 5134, -11469, 25552, -20908, 20201, 11586, -3650, -22429, -26901, 2224, -16883, -3396, -2723, -6522, 1144, 15170, 22605, 3709, 2652"
values_64,97,19,"{-2784, 21355, 11117, -29696, -12344, 24214, -29652, 29878, -21973, 12354, -15937, 17473, 5144, -31387, 27537, 10942, 515, -17049, 14905"
values_83,181,13,"{-31406, 21003, 21835, 10920, -3149, -30793, -15126, 10128, 25356, -21222, -9529, 17979, 10145"
values_94,154,19,"{-23437, 18790, -29252, 22865, 30022, -23520, -11230, 11631, 32700, 32672, -27364, -20382, -8601, 23496, -25130, -22099, -5085, -25733, -494"
values_0,223,27,"{-30700, 19221, -15970, 30707, 13542, -17990, 6032, -2432, 28759, 1900, -7298, 15881, -13632, -10969, 11216, 11700, -3917, -26788, -2372, 7224, 6148, 22132, 767, 32594, -31478, -4225, 19518"
values_99,154,24,"{-18499, -25576, -3962, -2690, -10154, 29576, 25623, -7548, -28895, 19984, -5461, -27804, 32033, -24518, 13384, -24325, -7507, 28782, 6652, -15055, 5505, -25454, 25716, 6476"
values_96,154,18,"{24517, 23232, 12157, 8287, 24922, -17846, -11354, 11985, 32101, -12238, 6113, 15975, 25706, -18885, -24452, -16966, -19272, 8946"
values_67,97,10,"{-28689, -24550, -24550, -28169, 21335, -25750, -1388, 2222, -20093, 19025"
values_61,97,5,"{-29707, 11185, -7282, 24383, 30415"
values_43,42,13,"{-28952, -4142, -6788, -17898, 26399, 28546, -12139, 26647, 11038, -19607, 6832, 22713, -23630"
values_2,223,14,"{17121, 14972, 15069, -20014, -13896, 9819, 9031, 5268, -9352, -7552, 18655, -22918, -27056, 3537"
values_54,217,19,"{17807, 18034, -20611, 19887, -15599, -30943, 7766, -12158, -15135, 28974, -21899, -21145, 17103, -30648, 12411, 3558, 6421, -17078, 8535"
values_30,79,27,"{-12961, -11829, -11541, -12597, -12419, -12015, 25006, 8763, 25546, 31877, 1995, 12750, -2877, -22234, 20849, 490, 639, 4297, 10005, -10242, -31391, -20282, -8075, 23997, 26869, 19700, -30028"
values_59,217,24,"{19144, -23976, -5441, 3521, -14669, -24358, -31193, 19144, -16735, -15351, -22858, 6308, 6487, 6659, 12995, 7325, 431, -16046, 14209, -30995, -23028, 2054, 15195, -7801"
values_85,181,11,"{-23180, 27607, 5052, 9133, -17185, 6060, 277, 32502, -21188, 12796, -17693"
values_74,154,19,"{-14465, -5786, -26622, -28748, 14107, 14498, -2126, -17501, -20210, 29654, -12950, 27849, -26011, -26155, 20731, 11873, -710, -32420, -12747"
values_90,154,27,"{-20251, 30410, -29186, -10532, 898, -24415, 31826, -19971, -2003, 18606, 29628, 7879, 20810, 11288, -2916, 30359, 28656, -30703, 24984, 16768, 557, -26544, 27001, 1562, -22742, -31416, -28272"
values_18,52,23,"{18903, -2749, 415, -32422, 16927, -13337, -5259, -31454, -2647, 26775, -114, 26128, 1132, -13565, 25880, -28701, -28451, 4446, -24850, -23596, -25945, 18594, -6915"
values_52,217,14,"{-10111, 27875, 27333, -32263, -10613, -13416, -27256, -4091, -5554, 12120, 12200, -1564, -17151, 29925"
values_44,42,19,"{31341, 21477, -31874, 25621, -243, -10083, -871, -26479, 7874, -17079, -18672, 11829, 26614, 9446, -9113, -10658, -18664, -30425, -13064"
values_17,52,10,"{-30169, 15934, -12054, 20453, 30840, -12925, 20802, -26007, 31118, 25735"
values_36,79,18,"{11667, 623, -9027, 2114, -5760, -1720, -5205, -14933, -7787, -11764, 12715, 19380, -29092, -29443, -3010, -24251, -21386, -4695"
values_49,42,24,"{30999, 5491, 5578, -12175, -23486, 173, 20722, 18033, -20314, 23380, -1105, -20161, 18102, 6476, -31229, -23196, 17872, -6329, 776, 7422, 12135, -12031, 29882, 1834"
values_86,181,18,"{25004, -3844, 15548, -9109, 15852, -24812, -18133, 8222, -28378, -30597, -5615, -2626, -19932, -14492, 17039, 11295, 20845, -25632"
values_37,79,10,"{17687, 14852, -26516, -17570, -28552, -7711, 20576, -10897, 24420, 10025"
values_56,217,18,"{25526, -3120, 26566, 11321, -30863, -21058, -15470, 17671, 13795, 19729, 32006, -4192, -14216, -11817, -31868, -9676, 18018, -23794"
values_63,97,13,"{-32230, 25617, -2789, 23408, -9524, 13506, -12709, 2149, 470, 4771, 16681, 10560, -333"
values_35,79,11,"{32036, 12884, 11053, 16716, 17800, 7886, -3178, -16808, 3080, -26750, -3288"
values_97,154,10,"{-23372, 7668, 3317, 12174, -17403, 10447, 31258, 1282, -16817, -3547"
values_75,154,11,"{28928, -14680, -657, 17734, 15382, 32192, 8967, 3360, 16088, -11436, 31599"
values_57,217,10,"{-31156, 11971, -22098, 19319, 21934, 14713, 15629, -8329, -22917, -9115"
values_88,181,23,"{-6952, -9453, -15924, 26921, 30332, 16467, 10308, -32730, -16706, -27420, 15342, 3178, 5928, 31454, 9950, 16556, 13157, 8516, -9885, -11513, -13496, -8002, -5467"
values_10,52,27,"{15174, -15963, -545, 17974, 13608, 13925, -15444, 2079, 30645, -23258, -6281, 27234, -14128, -18127, -28064, -23223, 26112, -19732, 17519, -23894, 8174, -3119, 23589, 9258, -23076, -31473, 4844"
values_53,217,13,"{24343, -18654, -9927, -12897, 9975, 1983, 13718, -31248, 27504, -22858, 18390, -25169, 26430"
values_8,223,23,"{23336, -28228, 17646, 17438, -10610, 28864, -31146, -1330, 14958, -22890, -12413, -14930, -24901, -8948, -29502, -15925, 13261, -27894, 3066, 12231, 12682, 13680, 30770"
values_39,79,24,"{-470, 19355, 1277, 15066, 21692, -11374, -16333, 557, 15540, -5510, 27209, 19958, -10013, -24781, 17225, -448, 29709, -29088, -16231, -22819, -30732, 13976, 12118, -89"
values_47,42,10,"{2344, 2780, -16490, 30862, -1128, -23640, -29516, 13265, 26748, 8422"
values_60,97,27,"{17659, 25039, 3822, -31374, 31716, 12928, 9558, -5305, -20722, 685, -29282, 24660, -28999, 4190, 7263, -3831, -18287, 31576, 30087, -3912, -8392, 7998, 29551, 10447, -460, -31508, 1428"
values_89,181,24,"{10270, -10436, -17285, 27893, 5393, -3168, -26501, -28064, -598, -11472, -31108, 23481, 15298, -9847, -8455, -20193, -18105, 17616, 28587, -9454, -13469, -29172, 11076, -383"
values_51,217,5,"{-18345, -1945, 26513, 26293, 28207"
values_14,52,19,"{-30861, 21618, -1797, 21353, 7804, -1165, -25552, 11234, 12586, -8842, -15240, 18935, -24110, 20100, 26159, -12812, 25275, -14755, 3920"
values_28,3,23,"{14076, 25689, -13963, -24107, -19215, 1601, 9124, 19409, -2577, -30047, -13909, -15871, -4178, 9665, -5953, -7044, 14669, 8898, -5453, 816, -19347, 1638, 23619"
values_16,52,18,"{18248, 19362, 10088, 18257, -5633, -18221, -1421, -4870, -12849, -14826, -10389, 125, -24544, 23823, 1846, 3099, 22229, 14208"
values_34,79,19,"{23031, -13174, -26889, -20780, -30494, 1377, 11758, 3610, -9477, 30783, -12266, -15966, -23062, 26264, 15296, -28017, -2424, -11822, -663"
values_82,181,14,"{-6988, -28667, 19433, -6328, 585, -23042, 12506, 31235, 25681, 11497, 23305, 32576, 21387, -219"
values_46,42,18,"{31365, -27198, 23483, 13356, -26140, -17562, 27635, -883, 31130, -18291, 8372, 24190, -3894, 29006, 27308, -7819, -7226, -9086"
values_27,3,10,"{-15540, -31865, -3835, -28310, 8733, 5684, -20098, -20454, 21582, -6777"
values_20,3,27,"{-21924, -27962, -2263, 13958, 1495, -10800, -6456, 1241, 31793, -12168, 10275, 26771, 611, 6095, -27434, -6829, -25389, -30590, -12193, -19298, 25348, -289, -7812, -29822, 8430, 24173, 28557"
values_9,223,24,"{-19945, -11138, 30917, 25006, -11244, -3399, -26414, -28088, 18831, -11535, 1140, -32507, -12659, 821, 19537, 8322, -26017, 18879, 17840, -15104, 11374, 1307, 28565, -6560"
values_92,154,14,"{-1053, 3404, -13184, 25196, -15165, 17925, -20624, -1636, -29867, 642, 28187, -29785, 21746, 4886"
values_3,223,13,"{12473, 17280, 23929, -30873, -3230, 5670, 26636, -9618, -15160, -3323, -25081, 4621, -30755"
values_98,154,23,"{28208, 16965, 11352, 653, -11144, 11217, 4324, -28363, 18266, -9968, -1613, -22989, -20260, -29991, 14173, -9420, -15693, -9935, 32290, 24608, -11585, 30066, -29832"
values_29,3,24,"{-29510, 9287, 12970, 11678, 22621, 25872, 22731, -23005, -22763, -20367, 25395, -4798, -27929, -24828, 29236, 14499, -13484, -18972, 28049, 21346, -16112, 11493, -7078, -27965"
values_80,181,27,"{13937, -6873, 17869, 9568, 3838, 29536, -10049, -9343, -9101, 13304, 26660, -18921, 16417, 3565, 6367, -24554, 15766, -19633, 30396, 8635, 24403, -18425, 2780, -28443, -15210, 4619, 28582"
values_73,154,13,"{-810, 22189, 25152, -24210, -15196, -12844, -26212, 13815, 27141, 28440, -3618, 26308, -28658"
