inputName,size,a[size]
values_91,32,"{69, 102, 112, -26, -116, -75, 3, -86, 51, -47, -9, 15, 5, -13, 48, -115, 59, -123, -74, 115, 57, -89, 55, 67, -99, -18, 55, 1, 8, 84, 58, 21"
values_42,21,"{109, -126, 40, 17, -34, -31, -67, -123, -28, 16, -81, -96, -92, -37, 77, -103, 94, -68, 107, -56, 27"
values_13,32,"{-34, -10, -14, -39, -18, 60, 51, 11, -43, 83, 30, 119, 26, 52, 7, 122, -46, 88, -69, 67, -123, -49, -10, -56, -35, -113, -67, 0, -41, 83, -91, -112"
values_41,32,"{-59, 108, -20, -12, -124, 23, -48, -25, -124, -24, 66, 125, 127, 95, -72, -74, -75, -128, 2, -24, -6, -95, -74, 55, -8, 47, -66, -62, -80, -110, 115, 92"
values_55,4,"{-106, -77, -84, 23"
values_31,5,"{100, -12, 12, -71, -1"
values_66,21,"{104, 97, -55, 84, -69, -72, 116, 40, -24, -7, 40, 41, -45, 123, -82, 65, 108, -74, -109, -79, -20"
values_65,12,"{42, -33, -127, -88, 63, 62, -65, 95, -86, 11, -126, 34"
values_62,7,"{-20, 119, 105, 3, -63, -70, -51"
values_21,22,"{20, -89, 15, 106, 2, 68, -80, -17, 40, -22, -80, 94, -73, -15, 7, 21, -116, -5, 48, 52, -102, 36"
values_95,10,"{-3, -69, -56, -58, -67, 34, -121, -107, 32, 74"
values_84,19,"{21, -67, 64, 9, -117, -112, 97, -3, -49, -68, 59, -87, -90, -74, 124, 81, 0, -108, 29"
values_58,16,"{-29, 24, 3, 68, -76, -88, -29, 16, -112, -13, 116, -15, 60, -125, -108, 56"
values_64,24,"{82, 74, -30, -97, -123, -105, -125, -44, -98, 49, -80, -78, -11, 94, 99, 45, -106, -20, -111, 75, 77, 123, 64, 51"
values_83,19,"{-40, -47, -26, -16, -4, 19, 93, -112, 3, -8, -44, 77, -88, 42, 72, -128, 13, 120, 10"
values_94,10,"{-23, -37, -46, -114, 23, 21, -116, -59, 26, -87"
values_0,14,"{-37, -69, 114, 113, -56, -7, -108, 34, 101, 11, 6, 121, 56, 2"
values_99,24,"{75, 94, 45, -75, 57, 62, -48, -95, -10, 120, -31, -73, -105, -78, -35, -72, -71, 104, 50, 14, -63, -31, 85, 61"
values_96,3,"{-82, -42, -28"
values_67,31,"{20, 112, -26, -54, 86, 75, 3, 54, -95, 55, -76, -72, 92, -12, 88, 126, -2, -36, 105, -93, -2, 99, -91, 67, 120, 35, -39, -36, 39, 118, -31"
values_61,9,"{60, 32, -29, 49, -49, -89, -37, 111, -80"
values_43,12,"{104, -81, -25, 52, 60, 71, 107, -25, -37, 26, -79, -91"
values_2,16,"{11, 75, 88, 101, -126, -53, 67, 7, 0, -66, -123, -27, -50, -50, -95, 114"
values_54,2,"{-94, 77"
values_30,3,"{50, 46, -128"
values_59,14,"{33, 50, -2, -64, -48, 39, -119, 76, -1, -113, 102, 1, -93, 79"
values_85,2,"{-19, 7"
values_74,24,"{-68, 100, 9, 103, 87, 54, 93, 111, -104, -80, 54, -30, -59, 122, 78, 11, 102, 35, 104, -107, -66, -121, -3, 69"
values_90,19,"{-96, -48, 49, -93, 5, 44, -73, 114, 4, 55, 91, 65, 40, -26, -108, 48, 25, -22, 14"
values_18,9,"{-26, 6, 114, 124, -91, -122, 80, 93, -50"
values_52,19,"{-105, -44, 36, -105, -17, -110, -110, -62, 111, -110, 124, -92, 67, 19, -12, 33, 34, 123, 3"
values_44,27,"{-110, 1, 124, -89, 81, 25, 34, 52, -18, 5, 118, 11, -114, 103, 23, -57, -17, -68, -96, -49, -23, 108, 43, -39, 59, -34, 30"
values_17,3,"{-103, -26, -62"
values_36,16,"{114, 95, -38, -72, -84, -92, 5, 37, 29, -88, -121, 115, -56, 126, 55, 55"
values_49,17,"{98, 64, -91, -110, 49, -10, 40, 85, -78, -72, 69, 12, 126, -58, 87, 33, 41"
values_86,26,"{-116, -70, -124, 106, -48, -5, -30, -102, 77, 85, 102, -92, 112, -109, -65, 109, 46, 112, -33, -113, -120, -33, -64, 93, -92, -87"
values_37,23,"{-116, 22, 70, -45, -113, 124, 93, -109, 23, 108, 126, -19, 47, 70, 96, 66, 114, 41, 64, -116, 92, -73, 80"
values_56,25,"{95, -116, -21, 9, 31, -125, 83, 81, -54, 123, 60, -80, 59, 84, -41, 115, -17, 21, 86, -40, -60, -110, 22, 92, 91"
values_63,8,"{5, 8, 86, -93, 42, -85, -59, -94"
values_35,7,"{-86, 88, -15, -75, 56, -53, 121"
values_97,29,"{-64, 50, 116, -24, 100, 110, 68, 8, 52, -48, 49, -36, 25, 122, 59, -61, -18, 87, 106, 11, -73, 72, 36, -120, -39, -120, -56, -25, 91"
values_75,32,"{122, 60, 22, -103, 87, 18, -2, -76, 108, 93, 127, 10, -83, -44, -127, 74, 38, -22, 55, 84, 30, -115, 122, 76, 104, -4, -82, 39, 32, -79, 43, -63"
values_57,10,"{-20, 9, 87, 54, 21, 79, 44, 26, -17, -20"
values_88,29,"{103, 21, -80, 103, -126, 11, -42, -90, 6, 119, -15, 69, 80, -116, -33, 90, 12, -37, 42, -40, -107, 44, 15, 84, -95, -126, 112, -96, 70"
values_10,28,"{82, -109, -5, -40, 5, 87, -63, -120, 39, -125, 122, -12, -97, -8, -65, 16, -30, 69, -107, 34, 109, 56, 121, 37, -96, -68, -96, 121"
values_53,12,"{-125, -119, -99, 49, -85, 122, 42, -124, 50, 33, -14, -111"
values_8,6,"{7, 97, -96, 100, -16, -51"
values_39,32,"{-12, -88, -64, 25, 64, 3, 46, -120, 19, -50, -112, -29, 97, -12, -15, -109, -64, -61, -26, 27, 56, -63, -7, 67, 118, 0, -5, -50, 119, 79, -112, 9"
values_47,6,"{79, -35, 37, -36, 63, -31"
values_60,10,"{6, -72, -54, 55, 101, 88, -25, -113, -61, -69"
values_89,19,"{13, 68, 114, 47, -25, 80, -96, -107, 66, -36, 2, 77, -127, 6, 83, 91, -63, 60, 42"
values_51,8,"{39, -43, -115, -63, 76, -44, 7, -84"
values_14,29,"{1, 11, 76, -14, 58, -21, -112, 2, -116, 80, 67, -1, -40, -101, -47, 73, -60, -74, 109, -42, -118, -11, -61, 17, -86, 110, 26, 52, 36"
values_28,32,"{-90, 69, -93, 57, 93, -75, -100, 18, 53, -120, -3, 92, 40, 103, 102, -24, 106, 75, 38, -14, 21, 29, -127, 20, 23, -111, 116, -101, -24, -54, -19, -111"
values_16,7,"{-87, 28, -68, -95, -68, 120, -14"
values_34,13,"{48, 11, 80, 58, 92, 38, -45, 69, -38, 67, -48, 103, -67"
values_82,24,"{-40, 35, -95, -54, 52, -5, 52, 97, 85, 6, 22, -79, 125, -113, -29, -26, 9, -73, 17, -60, 108, -103, -85, 100"
values_46,16,"{-45, 112, 119, 52, -94, 16, 119, -43, -77, 14, 13, -11, -55, -70, -81, -69"
values_27,12,"{104, 11, -57, 57, 13, -82, -123, 24, -73, 115, 123, 38"
values_20,12,"{-11, 70, -22, 43, -10, 5, -116, -74, 56, 80, 31, 26"
values_9,32,"{25, -75, -39, 65, 106, 6, -13, -117, 86, 96, 96, -125, 35, -31, 62, 46, 88, 17, -56, -22, 38, -37, -31, 65, -18, -38, 79, -33, 49, -95, -122, -121"
values_92,25,"{-103, -79, -12, -122, 18, -106, 36, -92, 109, 82, 75, 113, 4, 46, -59, 106, -88, 6, 75, 101, -66, -74, -122, 79, -126"
values_3,23,"{53, 19, 87, -11, 89, -23, 102, 109, 54, -25, -114, 99, 119, -85, -45, -104, 70, 22, -88, 52, -61, -118, -56"
values_98,4,"{102, -101, 116, 32"
values_29,14,"{9, -109, -110, 44, -115, -45, -73, -45, 23, 53, -19, 38, -62, 35"
values_80,11,"{44, -27, 105, 88, 78, 80, 48, -104, -53, -98, 63"
values_73,5,"{109, -20, -81, 0, 22"
