inputName,k,size,arr[size]
values_69,252,12,"{-1425722311, 933476610, 192160925, 1198235635, -837806305, -869716649, -1745686415, -50712894, 1421512511, -668961205, -504238361, 1206791548"
values_1,80,23,"{655379107, -1023105924, -639201327, -434355161, 759070827, -1354719366, 1363800537, -811253258, -1325802581, 943352829, 398219231, -1216680372, 1887524424, 382118690, -1728045491, 1478095294, 946796660, -178173352, -877424099, -1935816393, -259159124, -1682821489, 2136403828"
values_45,224,14,"{-2070436486, -248126732, -1689449568, -1809216889, -1529837999, -786535831, -1890659039, -647905802, -1269027669, -636188582, -1370415859, 1732145153, 1056476025, -2003590813"
values_33,9,14,"{1089356921, -1339871363, 1223176396, -1461310818, -1049562088, -191094464, -1848115078, 364989219, -1635726901, 125188186, -12137086, 1558529539, 709137789, -2444810"
values_15,154,14,"{568465492, -1656238864, -708211470, 2093445778, 3076948, 1323799036, 1347120971, -738136411, 1553121024, 997441396, -1999777827, 413066850, 466411440, -1817919775"
values_93,129,14,"{1355750644, 1142840262, 2007005209, 1267071414, 1786967376, -626979640, 973976661, 801321853, -1047733279, 42488710, 670891546, -173432930, 261649737, -104870468"
values_24,222,18,"{-2070983354, -1012457855, -1736515422, 649903130, -1622179758, -1876883133, -637365289, -917762677, -1511204294, 629354099, -1095426320, 2078938104, -1620079117, -154218130, -1399130153, -873957103, -1910061261, 1328566427"
values_25,222,14,"{-415567369, -817828237, 698989608, -1038510280, -964317552, -1914230395, 1697412125, 1953312022, -501945889, 639354248, -35331579, -1836619716, -1415825365, -1382947519"
values_26,222,13,"{-1982654245, 137818631, 1875568130, 2062342978, 263822726, -593970101, 443058817, 828858001, 848118169, 1961821004, 1220852291, -1352620995, -40316038"
values_48,224,5,"{700034214, -1208730954, -993379161, -713113975, 79441458"
values_71,174,23,"{-34062390, 1753175769, -1818971589, 1649168184, 1900153137, -1426220374, 955793753, -460391913, -2089305485, 167882169, 1599028601, -1254058232, -1824497799, 1598426987, 1524096275, 1985331209, 1240701507, 1089217936, 1892040305, 107596188, -1324864180, -900630892, 926768846"
values_76,174,13,"{1926298139, -510927766, 589770006, 181046687, -1064469158, -1124977093, -1317478574, -218107306, 780490432, 1789963844, -2113094811, -1770620609, 24160319"
values_7,80,8,"{-1544218354, 783546638, -1549622399, -24415436, -911484543, -1189490291, -1326967256, -1822108985"
values_50,224,28,"{2003469103, 401113440, 950232137, -1717447162, -1398082316, 298259927, 380353399, -103163223, -907182060, -1583940936, 1061232759, 1955101666, 628038358, -1499861941, 1632186797, 1737828873, 1646928853, -379100736, -1152398934, 1107237151, -124722932, -275345356, 309343671, 90338091, 1402412394, 708223568, 72007109, -998979459"
values_22,222,27,"{1160277548, 1637214768, -1123456404, 48815794, -181632882, -208488231, -518722984, 607429567, -325132079, 948940062, 1027194163, -2112800497, 1579827808, 322954822, 1414435190, 775348142, -1059494438, 383690939, -1773413301, 330767346, -1982638330, 313428211, 1222908254, 1995182319, 1771171449, 53091938, -1332394747"
values_4,80,18,"{2096931029, 1722234221, -612780772, -612908401, -670079411, 449736198, 1315924021, 1662148889, -1297992113, 516895656, 146788917, -124641640, -884640899, 537723909, 1835088513, -900821186, 613508992, -1103423218"
values_32,9,27,"{511012902, -702491554, -26331222, -532668091, 1621316863, 311044239, -2014173238, -1700744936, -1241684657, 1853876206, 2043301931, -1316737916, -1199915950, 1020264103, 505304967, -602101030, -318031596, 188671050, -311727724, -1543633450, -498048128, -519584354, -1946045147, 853204995, 416589977, -313644598, -1659831679"
values_77,174,8,"{1855704251, -2092957464, -109348606, 2115167337, -585908551, -585773287, 1621543346, -741050004"
values_91,129,23,"{1589677349, 844514038, -1841627806, 761718189, 1556182932, -1451098903, 901018460, 65608888, -1543527704, -284126002, 2030764173, 155137855, -1210334361, 1855206382, -1974555516, -297464689, 1093074826, -195987597, 1572928097, 848327568, 1566018382, 1570828380, 433742809"
values_42,224,27,"{-4894584, -1957533475, -1560839728, 809068750, -1539381094, 2061661315, -1607889927, -2078812198, 1483411106, -424477954, 203634298, 179008197, -1320300173, 960438871, 1394477395, -1134306875, 1543348033, -1749118272, 1650160519, 690938591, 586815106, -1439597844, -1590112179, -1207753726, 2020515951, 295281638, -1060223149"
values_13,154,14,"{-693535599, 953769923, 1426335170, -1573621265, 17695874, -184646172, -105819458, -1231034834, 1425172628, -441365670, 1370303819, -1418982350, -1853563421, -560077996"
values_41,224,23,"{-2052304892, 1893712599, 478466373, -1612397741, -1775162402, -63548893, -2070127485, 2142807511, -2097483752, 1205245979, 143613375, -1712145038, 1377964943, -1327872658, 1010882, 832059890, 417021739, 1696501760, 316822828, 1563400366, 322968312, -1379919899, 1984007394"
values_55,224,14,"{1519402060, -207056549, -615954964, 1350898742, 9284674, 275306183, -964807456, 1969197513, -1546705832, 1725214224, -382620907, -721973377, -927373048, -1232232959"
values_31,9,23,"{1394951352, 272278326, -1225089590, 2130318372, -912368989, 1405031143, 985172329, -1244065177, 1659087639, 808947815, -961833830, 1818665857, 2136374605, 384088663, 1752467988, -2066512480, 1792105487, 1445784653, -1999341291, -565437516, 942126568, 1947236032, -458166059"
values_66,252,13,"{-977089989, 26021594, -433416277, -1103829209, 1655221801, 1407863473, 1735090992, -534575739, -2142310455, 211142733, 991711480, -1959309064, -1499508235"
values_65,252,14,"{-2011011558, -621147965, 185208900, -912355923, -496409023, -798561825, -391871726, 1945849756, -1004709714, -1872421520, 769298189, 639258152, 1442159605, 1837651252"
values_62,252,27,"{1331012427, 1406708647, 144129063, 184845666, 1669971653, 479639669, -1908152214, -2009649335, -287787228, -1956519387, 458510097, -1804128602, 205503756, -1666427035, 316896297, -1334967780, -278146299, 785144693, -1047312143, -225170803, 119533007, 278334131, 2005027265, -779007976, 93796166, -49909827, -340064808"
values_21,222,23,"{1169813034, -694806198, -1621210500, -1243110872, 1682351357, -168487992, 1245934750, 532691241, 1728790100, 739286405, 1596255691, 472165689, -1814256825, -710938632, 2012265088, -138879868, 1728454562, 1999759628, -1773489250, -1000192169, -461732225, 632229659, -478173881"
values_95,129,14,"{-167056039, 1629327130, 1221285596, 1954355990, -1085813903, -2112439320, -1072500442, 1231124778, 235800058, -1106818764, 1360178308, 1074619670, -1865688071, 1803701578"
values_84,189,18,"{-1896551778, 1289973350, 1739446991, 974111260, 1074684227, 1474860661, 903791716, 876623530, 42989972, 2010095310, -135002424, -126096462, 825172229, -1416163499, -600285513, -1998975539, -1832174149, 2054170626"
values_58,224,5,"{78261043, 916275553, -941893140, -1998283651, 1338963074"
values_64,252,18,"{1834438527, -1203122339, -1042747252, -714471263, 1079114259, 1215350682, -1860732540, -282278688, 2046971560, 2084969379, -1963941079, -1132295499, 514058373, 401390222, 1275283145, -1088136760, -625451169, 1740847999"
values_83,189,14,"{-1730129609, -2082768103, 462792576, 64663196, -372873080, -622777212, -928856042, 1277407331, -962302249, -1403436775, -753639541, -636474449, 799492844, -1422393534"
values_94,129,18,"{999363380, 712400719, -1536093225, 1753848479, -1213041813, 472048960, 1033328537, -1671596884, 1184552405, 957355072, -352464870, -1295050389, 1924841794, 1276427129, 244418402, 1554546577, -1715481383, 549861290"
values_0,80,28,"{1496620656, 1882619762, 1065978521, 1164669697, -1330993443, -580931193, -642334217, -2080075470, 58952986, 1489796540, -880950342, 415577664, -1354047143, -6539428, 2013366110, 1052916899, -342950189, 487513865, 720174743, -312319045, 1250135290, 1630371197, -376086614, 708908746, 1786591499, 1598684257, 2117414718, 962669121"
values_99,129,12,"{1865527834, 533823913, -1770519473, 1233790407, -447714775, -1604378040, 1773257780, -686522574, -1048082496, 342842984, -2121676110, -87366761"
values_96,129,13,"{184552811, 179644616, -2042996560, 956571070, -1735981532, 1010994068, -1828730793, 793970990, -1143369045, 1555275077, -1955467226, -1781095593, -840378317"
values_67,252,8,"{-1627374457, 786266666, -59923297, 1881891676, -1323166596, -1574078969, -1285018385, 1198604309"
values_61,252,23,"{-1327864903, 273091733, -1180572634, -1162590181, -384942298, -339401419, -969603242, 740372506, -1989878685, 2061866793, 1466004973, -1766631872, -1098491361, -1133124841, 493419356, 264623982, -1325645801, -2111877407, -267543944, 1652346012, 1074728917, 2038778532, 1588592650"
values_43,224,14,"{1589941340, -1535306860, 573795957, 141328420, -276080950, -511240712, -345416889, 850441312, -1175523224, 1128073006, 1584183190, -818270604, 2003373490, 730415218"
values_2,80,27,"{-1909589192, -696162958, 1201793578, 1531611067, 2119958965, 976198501, 1602848420, 1794829262, -1902193465, 1282026807, -283593601, 2092955628, 269712894, -69012859, -1972107158, 1798233204, 1312654240, 521624573, -817662344, -1027266785, -1053929658, -1900955522, 846316867, 598066158, -173774335, 394169118, -2099729195"
values_54,224,18,"{-1545297347, -1787135441, 1341811174, -1707689293, 2006020457, -2111376385, -2057451496, 1183706836, -1775905734, -2086081906, 252623433, 406250121, -230492537, -127453421, 224709274, -913206047, 1080117345, -1101694878"
values_30,9,28,"{-768869992, -1440036094, 927097390, -44155026, -1464344407, 1928781773, 522498230, -1236599715, -2005414132, -1700624455, 256601176, -1926616509, 1567201451, -861452057, -83960314, -2126336298, 1287944686, -1473822525, 1464819501, -547674042, 110509231, 60148269, -804615204, -727063878, 2129696049, 169511001, -46054255, -1606981990"
values_59,224,12,"{-980248629, 1974918562, -144100013, -235148322, -1019826846, -2007232954, -1973037781, 1447923963, -1264307570, 137310159, 128986070, -54976124"
values_85,189,14,"{1095281975, 9264181, -1235367675, 1575993922, 385397600, -326164047, -774398916, -1077611607, -1671735922, 1794803927, 1816069464, 2069392081, -1829875491, 1219686644"
values_74,174,18,"{1053428871, 244502000, 1868299788, 455376261, -669383129, 1457118878, -1737871786, -1107060115, 1784216134, -1196859122, 1657652582, -165885716, -1431447374, 1853421612, 1080176295, -2119191725, 521314449, -260197811"
values_90,129,28,"{1708544582, 1552701672, -184304615, 1563397541, 1413592872, -2050731335, -692496718, 974202086, -345233845, 836730680, 1446580215, 1056271551, 292043826, -1819597040, -598212911, -212563840, 293505527, 2008147594, -2043574030, -2113835275, -1677154745, -43367767, -241832122, 141221010, 329585952, -189705576, -1158392853, -2127300528"
values_18,154,5,"{1728200961, 1642565747, 1701247593, -821300142, 370648240"
values_52,224,27,"{240082787, -205053524, -348205540, 1843287063, 153419314, -764716408, -64766843, -1168747321, 2108397314, 368908115, 572808863, 608213041, -1819211211, 1783206844, 1717277189, 443205125, -1363849149, -1466006566, 503370244, 259517587, 28767041, -193707538, 561251832, 1690045849, -1794087350, -319629490, 1165341924"
values_44,224,18,"{-1422188962, -2090569263, 2145988178, -792573529, -2087702331, -1563659427, 1193593592, -1441830651, 402325444, 156110135, 2121262579, 1973252152, -1799672838, 1260518934, 1528070019, 1732050725, 2080426614, 627782593"
values_17,154,8,"{-1753766029, -184513881, -1516529513, -332688306, 1978188598, 1390258849, 1562795757, 1895565391"
values_36,9,13,"{1602777156, 2023832533, -682475998, -399302403, 1558267661, -55767799, -1784339976, -282555270, 855882518, 1965515639, -1589795165, -317452687, -1033018248"
values_49,224,12,"{-172594631, 1043629486, -2066520719, -1526806600, 1893008211, 141582677, -205195865, 10385111, 1569260572, -150953394, -1096164647, -796468069"
values_86,189,13,"{240272559, -1438737403, 820916664, 697560521, 401669517, -896637129, -1154481855, -394789418, -2081209374, -122185222, 349667954, 1685060158, -1459792776"
values_37,9,8,"{-267399911, -173950139, -171226330, 21219365, -1289244745, 2014148750, -2115735867, 271473005"
values_56,224,13,"{1262909142, 1673983328, 1523841773, -609888543, 1787978333, -706090019, 1647200779, 688979263, -460784317, 75713983, 1716082348, -1421829863, -1716642315"
values_63,252,14,"{632199827, 2085683203, 1147490783, -2006799830, 1071988009, -1056749391, -273308757, -693651743, -228547244, -1949513619, 681837384, 1508354098, 1883644126, -1323551082"
values_35,9,14,"{-64559486, 1983647237, 2145918725, -1419681392, 98509346, 1107495016, -929984382, -1957088440, 1605901554, 1430496597, -1317425821, 1517149007, 376914031, -1206474467"
values_97,129,8,"{-1238216068, -1253302663, -639510072, 1572859776, 589289521, -1224203276, 899829335, -437109392"
values_75,174,14,"{-1869346315, 2111622912, -309902485, -965403272, 1986932257, -1607651438, -248576778, 1759971162, -489564755, 174012282, 1030398595, 204450324, 1985503970, -1763310638"
values_57,224,8,"{1718924049, -1176967121, 1872449799, 828093388, 1839931342, 1562025324, -1957523141, 548056654"
values_88,189,5,"{719599328, -866201166, -398831400, 402168163, -1924036455"
values_10,154,28,"{782073505, 1027662957, 1391247187, 1190762711, 289161814, -615863142, -1146616038, -1600119905, -903974000, -293810962, -1377437245, -743040636, 1756352066, 272409961, -805834618, -40151591, 157563417, 882863573, -60115734, 395164196, -1155701931, 1434500375, -1719969754, -400099050, 1444391801, 669215065, 1502251851, 1609311547"
values_53,224,14,"{-1424699958, 303737157, 1967212401, 209792436, -1397059963, 1906680073, 1783091330, -474876305, 561818805, 2141036081, -9010865, 1592113915, -1946263280, -1603088580"
values_8,80,5,"{-2003125181, -1833295087, 1356153055, -1240005600, 1562522241"
values_39,9,12,"{2099263434, 907832888, 2043344564, -2000880303, 145189457, 1324039465, -820172606, -1632152232, -2056986402, -1043528227, 651835050, -901484082"
values_47,224,8,"{1109133911, -1927714608, 1261251903, 838983581, -2075658863, -518018974, -1559493507, 1394496429"
values_60,252,28,"{-1700614378, 296598923, 1470901431, -209539755, -2038832096, -986536651, -498654357, -258682806, 1895070445, -998559886, 570094988, -2031369246, 1254660716, -1024979927, 1084117723, -1329913207, 245793062, 2066846587, -1340497112, -2071059115, 1399230538, 424118454, 820030476, 406966852, 929952985, 1464525484, 785066939, 287046344"
values_89,189,12,"{1825453163, 953572688, -1054227306, 1914787191, -854403312, -704972408, 1418931526, 1160245349, -1102307014, -1875401330, -765895961, -207287102"
values_51,224,23,"{2084033131, 2008678366, 185381907, -1120230630, -233827287, -1845970127, -1439805165, 1867156426, -1894168496, 1979808732, -1538754593, -1781209510, 463140658, -987960842, 1654866425, -812700236, 314794682, 2040091858, 1335794601, 337129841, -89077673, 1087426642, 2094198492"
values_14,154,18,"{1450350827, -907510683, -320749973, -307909242, 702534106, -372025513, -2130817529, -1977489601, 1987210475, -1117974142, -395564201, -2073990009, 492390246, 614885559, -2079407018, 1974945943, -1192964263, 633004648"
values_28,222,5,"{1898692481, -2055632452, 2066236553, 864560307, 1658318088"
values_16,154,13,"{1846996857, -1822160524, -682524214, 157761930, -1135648469, 1829470762, 923969671, 1987314880, -1315243004, 1727907902, 80823707, 71360836, -1100917157"
values_34,9,18,"{846375993, -47033899, -165208777, 1238114826, -451271786, -1984642603, 278902365, -547003172, -1456714050, 2028835530, -410546319, -1805753911, -459557655, -1949672430, 268400820, -666544634, -2088213851, 342516449"
values_82,189,27,"{-1779856761, 1352267660, 1509021055, 603141231, -723670953, -601044479, -1294978042, 819660218, 1625350494, -1094889639, -1187235110, -878792416, -537754595, -544637628, -1185138238, 1545966254, 457237892, -2061686768, 1960130585, -338467810, -1973053648, 79184781, -964643202, 1688436355, -1711812604, -1637718979, 1874764544"
values_46,224,13,"{24114170, -1844998115, 1577411613, 1151537593, 1969213954, -29445159, -1467917271, -742848926, -381388576, -413211914, 1041272668, 1611129636, -726615160"
values_27,222,8,"{511121461, -1935920916, -755273587, 1511146593, -975514949, -385524043, -889572896, -1440150510"
values_20,222,28,"{1135033752, 241002169, 605136089, -158099470, -224253670, -2100060023, 380183749, -1183494997, 713109754, 1350291700, -773378908, -910422066, -958392582, 294832971, 1281328485, 1356886736, 1251402854, 2084498943, -1385838080, 1391426791, 775345143, 1119745355, 1567823039, 881584179, -1339033578, -959580869, -2064476889, -807420903"
values_9,80,12,"{-700650020, 1446645645, -1514542211, 599976970, -241953399, -355062193, -602354850, -1896111446, 787800156, 916818861, -1776491820, -577372820"
values_92,129,27,"{-1144987865, 1941046626, 773032305, 552306505, 255730660, -1393964852, -1355689461, 1664323517, -1354917847, -37568573, -1161527744, 618214990, -276572555, 564087925, 1308064273, -1019955531, 1285824088, 311965177, -815856512, 1742759097, -497507951, 1586268853, 871187958, 401107123, -1367040787, -1417892970, 1798433848"
values_3,80,14,"{-860664593, -1245252190, 1812125243, -1362563808, 854209332, -506188603, 2130012123, -1680009603, -715681063, -746441634, -923936808, -874308548, 1948847791, 498153564"
values_98,129,5,"{-37516919, -194506422, 1063426597, 733166681, 1443257101"
values_29,222,12,"{348356145, -83345721, -1345195976, 1959144495, 540284156, 852348936, 1782757295, 1847881754, -1022253180, 16816333, -671307837, -353733219"
values_80,189,28,"{23253094, 170555967, -1496148502, -2109962379, -1422378887, -1735927366, -432745759, -311786893, 1706496090, -1882859297, 1204421299, 276535, 476372396, 1656915560, -1411117825, -178943827, 2087571577, 458172205, 1191998090, 767659736, -642698335, 885078375, -236560641, 1031314501, 1892768908, 1663748926, -1387152396, 863909789"
values_73,174,14,"{1495936322, 2072448647, -1754272439, -586630691, 401974596, 403132569, 182231225, -1684299252, -418008181, 1968032820, -1360060857, 219873986, 670653184, -2115578657"
