inputName,size,arr[size]
values_78,11,"{42282291, -783350646, -2102438163, -475287204, 440844055, -1978479561, 879054532, 79731277, 1603655145, -925826651, -20534731"
values_87,32,"{773666678, 2108104861, 1124962174, -17672362, -835927680, -1113283754, -1122136957, -380914160, 657123277, 1706510332, 1403291967, -509859977, 426387014, 668166374, -2019822330, -803702268, -1298515728, 317939152, 1344869269, 487579648, 1102392772, 1590590501, -498292941, -1070479156, 1874277652, -1193080231, -1172406145, -1153412737, -1080651575, 42596265, 359698843, -1796164432"
values_6,6,"{-1483523233, 474373726, -1778656659, 1954174761, -1040359777, 1555658454"
values_68,4,"{-1288521581, -1709704821, 1781020292, -165527313"
values_69,6,"{-86471517, -1089359993, -1997455096, -1197791289, 206185536, -1716046649"
values_1,3,"{-342554288, -1503940659, -1527065310"
values_45,10,"{886774350, 656182035, -2050937993, -1749495561, 1388010431, 1725358246, -684560472, 1973950194, 680107439, 1456611449"
values_33,7,"{1029487653, 160969324, -1964062577, 1572096802, -436773408, -2014022427, 97500624"
values_15,21,"{95651467, 1502940069, -1603694274, 919465843, -1836074469, -1084451258, 340441886, -1375042283, -1180161425, 1372610262, 882148478, 407795216, 884325782, -1772797771, -1652885518, -342712298, 1334309080, 1144160503, -1882915458, -1493997989, -1738621524"
values_93,14,"{1789991042, 1729287449, 719638323, 1758521733, -1222949580, -217464856, 1948324481, -1531534290, 2143900056, -851348803, 827423964, -1222207370, -164157052, 121269194"
values_24,19,"{-378521084, -1394995908, 2018664862, -1218074285, 617178999, 2055401735, -1269669754, -1396708013, 1512427505, 1581355499, 1375495001, -739028386, 1805264811, -2105953092, -1896436606, 1271721203, -660103816, -22946285, -69706626"
values_25,4,"{765897597, -1430488771, -1229152584, 1393314661"
values_26,12,"{-1941577691, -361292294, -87092433, -1556642862, 580630915, 202596949, -2089921660, -989686006, -1986589372, -741663462, -1758706983, -515914687"
values_48,24,"{-1999588323, -673736327, 1972269563, -1555847738, 1662884504, -1064573565, 828412743, 1708635986, 1978585501, -1892559381, -800290234, 1288727245, 61685989, 870013257, -1703845995, -1954875963, 1380707122, 1236151370, -978409465, 1091172998, 1228292073, 1028330417, 1590189192, 193133235"
values_71,9,"{783192978, 250676213, 989297493, -461035764, -671690896, 1286418229, -88295191, -631840815, -1752544463"
values_76,11,"{-137575939, 308741579, 213640607, 1539407363, 1512555353, -1916829972, 353236740, 852104308, -678619764, -967925613, -1378881779"
values_7,26,"{-1410958937, 25187958, 1921553872, 1268187888, -637839225, 684130753, -777340086, -1835186286, 1222201192, 827380809, -1423419952, -569541787, -667061692, 489099012, 1853855787, 286350910, -1226489697, 370147696, -1831999778, 735779503, -918796560, -1790625136, 1321328134, -1125720990, -146073473, -1823256674"
values_50,32,"{1271007483, -283339597, 676834086, 354117350, -2105701952, 466657481, 663512658, -12862240, -114583568, -432683838, -1578020965, 1706842601, 1718643426, 1751186503, 2139978377, -300240747, 1319211024, 132864422, -1445316467, -59485177, -153802037, -1510694237, 572197957, -509365337, -678516821, -483090667, -1780668441, -777834019, 2018622096, -1803828902, -1331222248, 646889762"
values_22,17,"{-580474534, 1085781575, 1601196509, -1562655761, -175015391, 455046925, 1800009246, -1693132682, 143027783, -2122801532, 1040573884, 1379159010, 667645053, -1964194208, 1603953907, -1684364186, 606283938"
values_4,32,"{1865873942, 183034607, 279811256, 1143190607, 1315605485, -1624552681, 280852081, 463437187, -1196113338, -2009291590, -2115253475, 14460901, 909523186, 1069260947, -1887405940, -1886728910, 2006610204, 991772320, 1646657636, -633645230, 1675888619, -1722391330, 70665275, -765611117, -690931139, 162363562, -777425982, 782175993, -1454342589, -909119339, 1395766009, 1578132211"
values_32,5,"{1567686380, -1714674146, 1131185973, -1670961377, 1302176511"
values_77,25,"{-986360058, 502432696, -1352100752, -323408972, 19225466, 1494012899, -1132619961, -1087219230, -454906039, -895692180, -1555799052, 1260493993, 1231242310, -685491781, 324853137, -1456286205, 2081593206, -1166595505, 9433804, 1345188915, -1050810282, 1715086979, 1051595805, -1868667868, 144117"
values_91,8,"{-1565700823, -953957102, -773994798, -1418517521, 1611946568, -1199796460, -1871166956, -575224733"
values_42,32,"{1318888690, 461548588, 1324377687, 1437494714, 317154128, -1888877991, 2137481356, -1834249743, -1932797944, 1592520862, 2038056306, 1798973038, -531103188, 1389408633, 1595123759, -1584103656, -1263719456, -174468566, 589983443, 1867849173, 9563749, 324813439, -1970115114, -1031358550, -356923848, -567209473, 760335371, 553328805, 1273084943, -987090508, -266667547, 1223514428"
values_13,23,"{843483743, 1296401796, 236722651, 1008176147, -259036427, 378396651, 1457893633, 136196474, -642876685, -1792883185, -509895978, -1454794158, 1751896209, 1068380191, 196899302, -358675450, 725274321, -2045159193, 1630282769, 1895146489, -967766987, -400514532, -883870849"
values_41,18,"{129501573, 1213808511, -584747817, -1923362686, -611465921, -423856535, -562437062, 528914948, 1761785568, -1543335941, 2135167036, 1404382699, 643980086, -1058631036, 329028618, 625370437, 2062419883, -1800036087"
values_55,22,"{-1577056790, -2022221507, -1957282897, -1360993268, -544843347, -1230188134, 1917621548, -320100388, -1274756125, -192780186, 617518365, -1781457751, -436792629, -1905627882, 1669710339, 1579471492, 66872704, 345333485, -11338432, 19665461, -1691896719, 174591759"
values_31,32,"{-1841326990, -1093758150, -786821218, 1757025678, -1445389786, -557628113, 22666901, 189285824, -769099941, -663668807, 1065625854, -1225078499, 2079546445, -424511343, 979080479, 1715511708, -608009320, -947515492, 2124417942, -2102490269, -49829549, 1191741040, -1222883504, -1171954372, 50873766, 2116743249, 1409224368, 568668365, 176287788, -582777116, 875686801, -921494950"
values_66,5,"{-1029950764, -1570107482, 144678111, 1543247081, 398851503"
values_65,13,"{-1257236761, 580543146, -203289924, -683487269, -849330805, 523848096, 443949350, 1955547295, 1118147874, -425688091, -88225222, 1508307545, 230388623"
values_62,23,"{112616051, 474836660, -1991682076, 730817812, -335932276, -677315597, -1641825795, -1177325655, 1059475865, -926700648, 358036815, 2011491833, 1747668529, -1730104774, 563615302, 411409535, 1888868066, 674775051, 1574340687, 326530241, -949080028, 289232182, 603412175"
values_21,31,"{-868740707, 1028944319, 1408951578, 1906875663, 180031551, 1447301443, -1077121546, -166916706, -1256394820, -1607203390, -231544029, 489000655, -1636165181, 1226513870, 111355236, 778357131, 1568023047, -586800596, -719526865, 246446971, 1604952445, -850245632, 1395792267, 1735045456, -1289688494, -1088587645, 197170897, 2057450629, -1375402576, -584309587, 1091461712"
values_95,10,"{-177165434, 2022361204, -146287945, 2101505947, -641212056, 655152056, -2062020774, -1544844980, 673156559, -163933647"
values_84,32,"{1718291891, -1547271634, -200101391, -485816233, 191823677, 855617020, -27154745, 1568151271, -805464732, 898627046, 1027100078, 678603208, -863142063, 927134823, -1565888369, -611348177, 1956288588, 837785792, -1856489332, -1095169275, 1003369081, 136440432, -736262638, 497278798, 879857295, -424715136, -1646004520, -109709717, -1645748805, 1230932349, -1732635288, 2025629667"
values_58,25,"{-1355817601, 1148456026, -1498516146, -446635392, -422694742, -336916899, -1969346333, 1395414593, 856830531, 1077802923, 676832033, -1488989647, 668753646, -2047324504, -1510992074, -418324411, 1721116168, -163661035, -1808905770, 1342106796, -1229862056, 11030121, -565933917, -1078012024, 1665784514"
values_64,29,"{-1177888577, 418145923, -1372066494, -64404725, -611803892, -1246247223, -1890887193, -186059320, 557549241, 998746320, 1820705763, -1210028787, -1073834099, -629098435, -1208705397, -637542827, 1329211663, -1444667050, 555805163, 2116867272, 1925743835, 1736749415, 1128719320, 31273993, -919899634, -73862067, 666194585, -1303086698, 857014697"
values_83,12,"{-273408941, -503079956, 1317495276, 1295285816, 822603004, -230027250, 1556746392, 595513618, 1994251816, -1943551990, 1234801554, -1473875681"
values_94,18,"{1019919731, -229955914, -1185947847, 2082538963, -1376036483, 1491618699, -69135597, 314221801, -436216793, 1271788215, 1495080177, 1504861394, -404080430, -1120192525, -1311701832, 1546447994, -1365213978, 1734497700"
values_0,18,"{1022276225, 435844245, 589768478, 1056392610, -1973249969, 550579126, 339112199, -903643895, 864005835, -408451183, -1115621751, 144600174, -95351994, -622217075, -1350954076, -964896869, 1494023080, -1972774069"
values_99,13,"{243445440, -896751878, 1107024804, 2286340, -263758501, 398303296, 1135952797, 1494742339, -1947425188, -1398866546, 1754497312, 593157028, -1149381130"
values_96,30,"{791546073, -2018501859, -633420537, 1960295302, 1526515046, 838198495, -180206325, 2028027571, 1382924997, -81778136, 612611347, 531327383, 890504132, 646461250, -1728248495, 2142067395, 688292011, -60188331, 310782326, 999984210, -2088424008, 642736364, 1691503917, -1049553077, -2051450743, 1176151706, 382858062, -554191612, -1450199523, -1551100329"
values_67,10,"{-1939406020, 1368013538, -186847362, -1554100841, 1320054825, -1552852112, -1863630625, -1255786621, 918056918, 1802933811"
values_61,15,"{-1557393739, -1123619615, -1007929729, 1953185836, -763866926, 1648441626, -367153425, 2002841705, 1771501204, 954222450, -552701837, -874172582, -429843020, -578121572, -707237945"
values_43,21,"{-17598025, -176441792, -1761760431, -1855276652, -1923308182, 1212645722, 691385289, -1822464378, 680051611, 1000449499, -1857573414, -263430571, 996101664, 956360578, 367040519, -1256268681, 1309234430, -1692809933, 2080700049, -448196601, -594961565"
values_2,9,"{56428858, -433030180, -1234762563, -672413131, -1224681482, -596663474, -262905187, 505791730, 1305034124"
values_54,4,"{905237756, 18137028, 481092932, 2056376733"
values_30,30,"{1899911403, -1644045442, -966520326, 251268288, -1959431067, -104819888, -630509049, 144979615, 2130903553, -2070811511, -2064859469, -1332270721, 1981164516, -727116908, 1493648205, -654280775, -214568189, 414213496, -695986369, -1225565788, 109961730, -275094959, -77453284, -1137426712, -1687975744, -1270366032, -1994954156, -1375627235, -1999002511, -403428898"
values_59,6,"{1196090620, -1229905338, -1410917048, -2133885212, 27526661, -842271718"
values_85,16,"{-380094232, -745938009, -268346789, -1999444581, -427398201, -2015482116, 1679254935, -871612728, -343098317, -1828746640, 49998579, -965170776, 1563619952, -1995517542, 231805571, 123994468"
values_74,11,"{69789370, 1708785755, -893304571, 1549890999, -467435114, -2023463280, -690910004, -904717229, -1679188857, -1906018366, -255013854"
values_90,20,"{585536982, -388527221, -556781681, -12548085, 2073874319, 40741808, 1908756082, 358947446, 781290222, 1226539662, -1054536104, -1025242096, -1823395761, 1225924717, -1325976488, -2121728913, 1901000031, 2078476319, -1651026395, 241896331"
values_18,9,"{-66663105, -2061989385, -942816730, 1512389782, -190422615, -1582866463, -1235877670, 1704331447, 2015473638"
values_52,13,"{1444728933, -180479800, 2106836676, -1437189344, -639736458, 168757096, -819620707, 1306346105, 782070348, 960537450, 2087078187, -655590062, -52731650"
values_44,8,"{977490488, -1112009443, -1751462851, -909266459, 403771138, -1139231332, -1284265837, -713813312"
values_17,24,"{1524978831, -1521920509, 300969942, -2092830350, -847494876, 275681762, 1586123593, -1509298396, -2123431680, -792379503, -183429661, 2069974997, -657221231, -945627896, -542202168, 468450800, 294453524, 1062489262, 130796165, -691669506, -1677256071, -571191049, -2031877436, -45619887"
values_36,16,"{1381771870, -1261837201, -433662579, 1578654342, -1291219282, 1913961174, -2118969196, -1288547234, 1496558859, -518207147, -911861405, 1078263264, 161021252, 1505339966, 770638788, 1748975955"
values_49,22,"{-255884464, 101952333, 786184801, -1588513479, 733951949, -749818162, 432072386, -1133944055, 1262140373, -927687375, 198053343, 614009966, -1414863234, 2100621483, 680146640, -818654210, -1497007618, -416523623, -1727217814, 1945301332, 116095687, -2106987022"
values_86,23,"{-1376139011, -1879597342, 723505312, -1263465408, -846798880, -1852617127, 103138493, 1954404738, 387611082, 1292710209, -780600176, 546297584, 1356524300, 2110512841, -561837320, -309482209, -1311342697, 1735659918, 408903282, 1603528878, 1638164170, 1380312881, -1800073800"
values_37,2,"{-1117102837, 929796643"
values_56,4,"{1206563608, 562678541, 1197113232, -151311573"
values_63,12,"{-1908495190, -1316813662, -1511388843, -1262273143, 743328558, -1935640251, 607007357, 935290192, -638184074, -1991720443, 1487437805, -510107284"
values_35,19,"{1011009193, 607138251, 1928492031, 642581597, 727219405, -1408914987, -1684444079, -1132803222, -451804704, 1883542279, -1089554446, 322240718, -1473218251, 1912077561, -748567945, -1990411906, -903109394, -778620064, -214157518"
values_97,19,"{797732342, 303714968, 424232156, -1947581948, 502106275, -1901977721, 1181327767, -825553666, 1509645928, 1363221941, -1819849080, -1842198418, -2117870539, 1112956079, 966212970, -1437633360, 977185970, -829998660, -179977943"
values_75,24,"{-1210261329, -2063672361, 832975273, -577389853, -466797408, -685284105, 2032676601, 920888078, 1004901859, 1498725592, 363918108, -998150150, 410077182, 729894377, -342426313, 823222960, 377192795, 16638867, -724268342, -1002289830, 210956533, 1027347142, 54129969, -959486228"
values_57,9,"{-183509299, 2015144686, -1710153020, -687900343, 1668094345, -954672534, 1642098570, -1131096464, 625284673"
values_88,32,"{-2004781146, 1738179514, -207543099, -606428280, 876470893, 2134684179, 1648932280, 1882565934, 1177850768, 30885245, -766511079, 1132530977, -1722343782, -782632070, 2067648561, -153144243, 1750716323, -1062999041, -1879722780, -1284836323, 799102295, 998591259, 391554634, -1243830525, 1127331116, 2111945974, 915893165, 650775458, -2076478313, -2044947756, -706557898, 894715195"
values_10,26,"{-1987295348, 1283273828, 1243615670, 787557154, -1902020206, 1549706919, -1069648080, 708049617, -755517278, -873246145, -1589808939, -1569886671, -2084096651, 1058685295, -597666899, 1423337059, -1722295079, 2002530506, -651668316, -310970612, 118870126, -1832527946, 157232188, -1176877975, -801932697, 842191998"
values_53,7,"{1420732276, -1597347363, -1393786365, -1959750019, 251620726, 1806215790, -273851566"
values_8,26,"{1992371459, -526819132, 897256917, 2049982182, -1014330700, 1493762641, -451650331, 1744032339, 1246424508, 1490168113, 456179550, 271348291, 621875835, 2066044872, -534800552, 1149602746, 758995146, -1563031094, -518034151, 873127025, -1845268901, 471934205, 957095467, -512386767, -1582642675, -1532977851"
values_39,16,"{-794282716, 1746097364, 970012378, 1488225447, 979725656, -983767951, -1685015323, 887562537, -1984823166, 1769547526, -1293098382, -1955561006, -74557583, 1130148088, 1515535499, 872834935"
values_47,24,"{-850419505, -2026214777, -1983637795, 1546377578, 403922014, 1700163775, 1790882281, 863821827, 359211584, -1866406743, 488955912, -1376661958, 293170814, -1818941633, 1945024127, -1142247460, -1244637615, -1795463209, 1980102368, 412196861, -360992638, -754237319, -2101425384, -221026873"
values_60,4,"{1425679475, 2137168923, -1805752103, -1867247949"
values_89,27,"{-1187043294, 185818771, -755296616, 1687672844, 586666636, 1732841484, 2095413559, 379969572, -668768240, -2051088267, -677720137, 405720851, 2006652076, 744170113, -242240438, -1536942489, -968168456, -1793792806, 861191149, -1330859442, -2017043691, 1847294384, 999801774, -2041776736, 2011733059, -906725443, 970475815"
values_51,27,"{-1165457988, 1106525221, 722087316, 356524373, 75830363, 1422302519, 408456912, 1714068742, -342217393, -480884862, 1884784671, 20513485, 820855489, 678282446, -833586194, 796548909, -2117114208, -915440836, 1004570235, -2093814710, 397585810, -1484260502, -1831000667, 251968985, -460698780, -786795998, 1959634103"
values_14,32,"{598549671, -1489848144, -1426638780, -1608289499, 1124182756, 255954366, -1091235513, 461252062, -1118634322, 543891622, 689679925, -1909650337, 1818595193, 414413541, 1004923198, 2076426589, -1327411375, 169312880, -1329673562, 2031763070, -2005469066, -48893805, 1683393621, -1211694025, 1385394208, -400813869, -1731627538, 1564684228, 1164275558, -851860512, 1702570738, 751052543"
values_28,26,"{-540475083, 320919134, -1297447855, 1509082428, -1162378463, -154730533, 366193900, 746944347, 1515924082, -1532040080, -2120146894, -46151213, -1971253734, -308759505, -1232552570, 1504767479, -239532621, 619864078, 220825542, -1992101085, 1993324970, -1312986348, 1846536227, -1188908926, -770341632, -650527360"
values_16,4,"{-905905540, -367420122, 829561312, -807955919"
values_34,18,"{357157954, 1769138709, -317117959, 172195601, -1406462958, -252028650, -638436027, -782638661, -1172345293, -903197427, -1017455094, -378025342, 450682711, 2090536087, 751765978, 764704572, 309426768, -515978951"
values_82,30,"{1677215523, 407607592, -1475259473, 696363916, 590783596, 1361477265, 1315635910, 1311978275, 368640499, -169009188, 16770158, -1444244482, 439290744, 640707242, 317281721, 1274402257, -2044988320, -1494845293, 367253565, -1569060862, 1968556242, 1513772833, -997835112, -346066794, -472093557, -276896428, -976218694, 34973492, -388586389, 251722194"
values_46,5,"{-1922669458, 2110695247, -322779477, 1882042312, -1772450885"
values_27,6,"{-1207092672, 1248492719, -243764870, 1235645825, -1326762054, 684757772"
values_20,16,"{-1919773771, 737976913, 71619459, 1957651343, 129780505, 240535580, 1554846522, 99950999, 545206331, 429043223, 2020073636, -884047494, -2127180691, 42931647, -1657948670, 534127145"
values_9,16,"{-1438287405, 1711725292, -1337973850, -131180578, 1392844564, -1919491936, -2062032171, 802507291, -1304237643, 1730333803, 935174911, -1867961546, -1311067501, 386070670, 1881039822, -1376543386"
values_92,29,"{883876469, -1220564832, 919696115, -1846171690, 979056536, 1878395481, 345845624, 1149221492, 1476630349, 1617397566, 1731712470, 1343080000, -1095863900, -706757163, -327604209, -1902772120, 974961761, -918147267, 1019470822, 581762660, 398239117, -785355416, -1494001023, -1367005211, -1758856437, 2003509463, -392472113, -1521981095, -539580001"
values_3,10,"{2077070098, 760833880, 1425910249, -225068940, 607629861, -1787196984, 717199993, 957983284, 2117666586, -1539581228"
values_98,18,"{-766585543, 1682342296, -751744886, -1436332986, -1915453853, 290979532, -1358841773, 1050285007, 1861109789, 1946464903, 554217170, 264390034, -1907837983, 1972130376, 276664604, -1131280388, -1781794296, -1068688491"
values_29,5,"{-1915673045, 979731499, -1543216915, -978834018, 1256197275"
values_80,31,"{826035007, -1895027718, 1313580239, 854795086, 615706331, -1402089761, 1664393962, -303511772, -2140715981, -11121180, -55748315, -777546313, 1560628699, 1404450741, -108531221, -2049410124, 1397188072, -1129797857, 16140622, 2041837724, 944268640, -1441505369, -786172103, -1624910616, -502211487, 2033772324, 255995591, -841709319, -770915106, 641800864, 29617405"
values_73,19,"{63459344, 852925926, -91089260, 1140055339, -846921635, 1473877314, -1122173877, -273955361, -1027848698, -566531936, -1162507298, 850633324, -389886966, -536305966, -1355729570, -1644458718, -1314774704, -514356328, 121717231"
