inputName,size,arr[size]
values_6,22,"{-6390658074189674032, -4047569180391199943, -7979013060851702679, -2476488264014741632, -46662761315484440, -2727119591194468492, -8457903789364063006, -6457516088352539505, -7335227661478050414, 2776056527875533928, 7086880973220046098, -449671200816076784, -6221577340414254215, 8067173040131539826, -3812376466900119843, -1278470995967326657, -5406634514836740654, 2161374113778385724, 5682124817420270543, -8565647162333127926, -3863923142758948082, 1979090778089280828"
values_68,30,"{-4920094658359748603, -4145099842436986736, 6770899225979481688, -7614662883933667586, 1506426476822921385, -1435986850622259010, -6214256344184656262, -9131492716291819344, 4709861686998220928, 6679096864272476570, -3104708456650299999, -5712217467473118899, 7401636802392518040, -8023986604741904347, -7571753547501865052, -7697166556611633063, 716224094632817166, -3377179429701621413, -4133192820796681109, -2362520751189686965, 4895539470880752816, 5883820541308408620, 3655319005737541866, -4477937878603124731, 372583490128178990, -6394744622844548018, 5840593832721481124, 1538053555810288113, 6685479383277525965, -1258414145655737038"
values_69,19,"{9040310620712544647, 7400341042838515577, -6231243737054745769, 774387325839837810, 6227410996109212000, 8792278786095278510, 3204956769943265653, -1833448856404083630, -6615088125151950708, -3285140898799448197, 1292125321322689531, 193838919832633558, -4970764564516380634, -4404635791277830424, -4852595172323877406, 5540864745814036477, 6781872145410681559, 6536276513756750172, -2964050120448374561"
values_1,12,"{-8263852189327115368, -5984292865497226296, -5058338709381396567, 5337638606375652223, -5796118241957282594, -7000906219580092085, -7373932162528866646, -6209141981257522343, 8299761687147486171, -1385817417446377644, -3629382421826041315, 2858526439429310784"
values_45,3,"{9151717373600432049, 7533321096372830831, 567551174652139652"
values_33,10,"{-8798781661952995522, -7942824921501412045, 5575906858161337057, -2556306094525711906, 5251850803155102301, 3734010596752784149, 8286466529381893778, 654406339474129329, 207010091688375752, 2991467029062429943"
values_15,30,"{-4106613986728312905, -6709743805075803719, -7770307600076964181, 7623680051753761797, -2883958616189786158, -3705142217731508797, -8272070199823973371, -2606399963273705045, 5747375876030849041, -397319800777225567, -2607585961182791078, 8228941444252316354, 2577317718853923698, -819985767685456268, -2508255394256127155, -6659674864884573589, 8779853978443469809, -1682569443089281743, 1270823052275124752, -7342945789856538564, 5713371059007375623, -5212896203799757073, 153528557423529188, 886135569608240311, -704300006973484000, 7197977824238370926, -8381540474035073073, -241509579772633225, 8272900659462671139, 519785208011289262"
values_93,12,"{5514389746497949236, 3534069952877284602, -2898040668751005406, 1457777745170960174, 3600778282882984800, -1346373943023529892, -507258795194562534, 3119579143460222955, -4945814184701739230, -124994759253762157, 498729281108346882, -4681188288275098847"
values_24,14,"{-8168902035164760572, -6829135421314429511, 5598666188927641769, 2993732708789820363, -7611631463845494010, -5220435711350243584, -9115741222858761956, -342182337691715329, 4779868663996636877, -673335048857904817, 699658101384805545, 55947789235663899, -3819960400176779350, -818830882345967622"
values_25,9,"{-8488157732766614738, -1748869263939835993, -3905936505274690629, 685656956046966344, -7242391663639990385, 6897255786984240530, -6739125204442205228, -1983104562374390884, 2513199877158174676"
values_26,16,"{-8945122969351014748, -182140981007731134, 942335390170223133, -3160744582404609254, 2103909276596379152, -8689997601179230223, -5766015054615865105, -1636694273905883559, 8811834486597034989, -7319880265172789153, 6494482550310634546, -6130781960060108428, -441593279362628053, 2688409017857621073, -6783760840314199792, -6176117130152797640"
values_48,18,"{1762705940246789864, -6207487944524249711, -7556814417340913112, -869604383556208292, 6915589116729547014, 9018363014237040733, -6832834397350016868, -5198248104059849544, -3787760231951386417, -570496253165117788, -1188405256459168869, 1512410086023378192, 5371533277508623921, 8627294671221692045, 1861966993969015527, 9173159797717856827, 5988425764394606925, -1502224138638076833"
values_71,4,"{-68495169844099843, -9206513731016364360, 7069246665717572943, 1789067463317201671"
values_76,6,"{5924849732195125057, -5144881538236536084, -2276448884266280387, -8750660053090030514, -1062312155216265771, 5910956729256781662"
values_7,26,"{-7581790523952077359, -2525260051378506063, -480867093861697927, -5004051497457193851, -7776759338838743639, -9192408456598313103, 4094040124422928588, 5699857305270830880, -2270409418480730689, 1290443240496288097, 5097752870767892095, 6520989080629337163, 3224917557043901653, 1631152445556319676, -3721699568691766729, -4697178236492352233, 2437933307870529171, -8528162039738802285, 47323600740977196, 7734531236874790730, -5019897347932680299, 1252933790739602921, -5333518954941963530, -5515637349156348146, -8625492452226985383, 6948989164257697893"
values_50,5,"{2616087808728685397, 3384958273466739962, 9125990402849181785, 784512033585619916, -4355775044969984219"
values_22,23,"{6122158867388566140, 6866961839729363772, 2019722689251481826, 8780480846357741920, 7597358738260114198, 5121075422852442117, -5235638124587386468, -6835589594843567376, 3865430046088129500, -2600726083183289170, 8347149223649015238, -6455217866762011642, -480596935121595582, -8539131979428343235, -7462540943886773518, -1973813828794863511, 8158926643851954349, 8294022141588706071, -6207495523508854428, -4641310195702087918, 5812849421602477009, 2854454894757813935, -2104976024906546597"
values_4,22,"{2407647649319616058, 7499087403783317296, -2377914818626696184, 1866916367726049440, 8457622137860189401, 1577842629081756550, -4614535522972180689, 5934108961300808251, 1212827411873213028, -8837245449816901931, 2955058237680131220, 7830865062284799085, -2353728039658842693, 6574718152952226128, -7977423661719185350, -6063433017005878145, -1627860151533026977, -5892301003874641015, 5562279111586674915, 6729995919995217882, -8095020400387528706, -5782988729356847566"
values_32,4,"{-7230148633443763431, 5741587978040944063, -547937576621223356, -6024013775382200532"
values_77,19,"{4323048413033845056, -9079206741382909579, -5953455996310659928, -3119099962079593734, -4353324535598582710, -8523516313155553389, 4823620145237954169, -4355733365579769550, 298709005570444466, -4659202876161150184, 7278502133440138815, -4672197262109713969, -8391518083457989244, 6039357502149338752, 7535532119254323325, 7413979493322230387, -6626672751714575800, -6408493700167258701, 7664167289232656981"
values_91,21,"{8146493480455230116, -5061242312745176473, -4491515536880033449, -7704560631822914463, 1507058398179936123, -7807720751086075187, -8645352372974445002, -4243003422459291017, -4054643412040954112, -7680206370988806987, 8948636829495378409, -7164513180677007481, -5325905520827170820, -190537402795376007, -8577602984716318922, 7736953818534972641, -2812232771984050800, 1150317768956101917, -2751703740822584237, 7133973535283226157, -423875721013736605"
values_42,4,"{7199116936049301284, -5508676596580870461, -8608250759243589097, -6360067809982370257"
values_13,30,"{1352481054940061077, 5500195434965635442, 8309315833405404487, -4725126774356333049, 1632699049595097020, 1114277402825767610, -1449725289311762124, -505768290685364102, 6475687081334407180, -7836041073234499885, -637243834179314026, 2216688413003371643, -584849761006852881, -4090898489674578640, -8459748665312609119, -8689710224874829562, 6352416999700167539, -3678164649086000545, -8363718835219209170, -2306948799772147340, -4724679594065425089, 7155100398988313050, -5049132962985603368, 2239234449840687926, -9200979755928250690, -7197373520905658819, 2920717117262348569, 2370531358921403196, -5027190809463053424, 5917181447902365729"
values_41,30,"{-7405434444730146540, 7558056360517485475, 7318771332170121484, -3416932505962228328, 7388582143497727882, 8359528375862126630, -8468891485560114734, 5848396308849306854, -8680362239032486773, 4031605920909538533, 3126305860897818700, -4505067009742912606, 2816401302772606664, -3905228738406351143, -4694220541158155500, 6012383863212723393, -6235793548433563066, -2106326780834140218, 6103062087836383205, 6549193650934486208, -556895765672805238, 9060103890882034118, -4841831746890787902, -2145369807192280649, -3570738624004659114, -3498623205789048590, 2826425395610422489, -8369779642201234333, 7856956387661439217, -5612343686513863908"
values_55,6,"{-845710655622552054, 9017297472088691278, -9091211608993443639, 8217807005514436621, 2931154754699490135, -5530624158457527073"
values_31,15,"{212835299492075945, -3118206250854822652, -5204901414312135895, -14046112700545683, 8974745637440603080, -8054807557391400050, -8086209571571926527, -5478538579422698640, -1241323730826694345, 3731461914097895810, -6490806064585466611, -3343869808544638001, 3885518710069064341, 8002504791365196248, -8886172665952851735"
values_66,8,"{5442721973385757366, -8192484964780219368, -112185842981558754, 4335831984401816813, 4788626155197598990, 6726796275186201359, -2110390545148495969, -3869545645476438728"
values_65,14,"{7330354283009157324, -197661537610195063, 5822118605514075111, 8948472834497878498, -6810735469903703941, 7997263325333961423, 1869169422476126182, -6723560924473153335, -409381024765467522, -1851201777447462439, -6391891324674470304, -6996648584051902582, 1061364198820650763, 7888086445178129494"
values_62,10,"{-7577724710875625639, 8835217906580386003, -5300267462215976671, -1098967883096074112, -620303016168288178, -3402695390396201863, -8426783882987069110, -8271769524486345792, 5983345831273947578, 8612506418967580590"
values_21,22,"{4685786216099006487, 3020256562926926845, 378422263825729408, 4142437000079078955, 3961718559836664608, -4900943227980959806, -3459711766352805284, 2577676403022985574, -3188597418241312327, -3367817786535446135, 2837914048412862762, 8295512900471099309, 4887238495976927288, -1193407911031542187, 1299944615576748665, 4181962167077545231, -2264090202390183275, -8909324087871012208, 4144427165065201266, -3728418030950449060, -4383222893727090009, -7980020134689288427"
values_95,15,"{8920287361844364211, 221675971330511479, 6515675003465912441, -186766495847858736, -3115187274770398703, 8829677859636592110, 4513263015162158181, 4964969544784560426, 4500342789378325293, -3911561518855866858, -7684084973065957760, -4079690156626801698, 305878287105121078, -7781393637182870590, 1981962516051938515"
values_84,20,"{3316291035089539735, 931399092219495321, -8571453288255010293, -7149097572159798082, -7161777620335704509, -2409629930809311042, -7293873864452072471, 1375102665167040824, 3278652698979231859, 7141892360250035720, 1087306977504425891, 5976855406417760468, -7359509787325840005, -5838440467849287107, 7781304699544913854, 8576413625334175734, -8582960521898643713, -6133973201997246740, 5993333738086322284, -8402906925133688001"
values_58,18,"{1768360407499236933, -2501910161214300730, 7825751113507536936, -7912706298610501437, -4221445044600544077, -1889876076580448783, 5121766515553927464, -456186220045112576, -791410926763979261, 3151995231499325139, -7625824197976027484, 9156709282833338878, -8714617626106516196, -8529865912235619881, -5780736772003908700, 5115454760626212423, 1703532664713401845, 2687138596970255605"
values_64,11,"{-2667006764246193540, 7547486041864635214, 292874120575717127, -4938835959855983, -4936216611666424772, 8220226943514143278, 8551756667590028530, -162207245636116442, 3370129106550355369, 5747280782581550964, 9136018573258204736"
values_83,28,"{170127278388177418, 7213785609408321511, 5349176054219363307, -8274788862181391344, 3176812097218974483, -8788331545456862981, 8825943132243373310, -2836489402133072475, 134852128621373094, 7380645111361200555, -7605239817112977025, -8066622294059014279, -3798329807935402034, 1501425578676671412, -1956999882643644112, 4563127352740287172, -8937477301960053382, 4837497801586729140, 7489923874674759509, 6966132999271338614, -5368450255949474541, 5719997226862829326, -1270424161011079667, 5747065368540336750, -1693762690832937520, 713255382902351241, 5726138062567451025, 4525580580172717450"
values_94,4,"{6445386101681241722, -6638499762554573792, -7790041644912663425, 5235150664231263742"
values_0,19,"{8095952566583570554, 6282602877380588755, -8902078325910657050, -1292405410028624887, -1407808203197592333, -8687803071384193675, 473728412213772249, 5725136324322389716, -2465242530451811576, 5095259265754423213, -9169379654620808259, -6617670518177614773, 7857771480052849189, -7214635076209305601, 3760235163417546986, -6491208011889441048, 3008100427289678609, 5132180481652194203, 5389005871701145151"
values_99,10,"{4306954186840392052, -47341661966036959, 7395425410647438769, -1249737262634926628, 8277076334417665350, -6691220987889014323, -1433137605114297460, 6177043621315541541, 7747309592714072839, 2199816539035277645"
values_96,7,"{5833570787052349632, -9150714871073435405, -4728708268104993425, 438780499145547714, -7524083899392566406, -169629878117907203, 7298903165351744046"
values_67,10,"{6126900130950228352, 7230102455947010689, 8905663015476882687, -6609709187994893699, 7606331672505386948, 9009023732131993006, 1908759264647374958, -6162753537652525777, 828143225333097623, 3212888357393409042"
values_61,29,"{4826813527631423025, 1037260885434815906, -6479379912701572523, -4033049461768667273, 1018098264480975531, 6687938001361371921, -2766891439793309394, -6490118551711460334, 4595230521443658243, -3839914056577426810, 7385452876795773561, -1416309993551536074, -3228975931025561525, -6890646182470708447, 8908154979980610800, -6016825699641382080, 3273851247046251172, 1966320669548649583, -2203063704344490926, 8853419528296624591, -4749935679309845934, -4798722703239708149, 3901742362712158294, -7911198058475012326, -8258826925187137163, -3584702158955780930, 4913038803293538498, 1187270645125119641, 3583110631995040616"
values_43,19,"{-6643798885022796337, 7382346721541892162, 2055072793862448539, 4384782598340490515, 6151103097710242315, -6773421947226281479, -12258552846923395, 1506983187096130801, 6870081855794812756, -6460557602704421203, -8976884952032872818, 1504598126363013097, 5638652726734841555, -7263735980962510819, 4317774792195197935, -506292007060851538, 8068181324418629821, -2135729050924062609, -6606946393146268878"
values_2,21,"{-2518584144731566174, 2972049997209406272, -3640443334751264495, 966055361444968482, -7675535982445100249, 4814404140276657109, 7092498119303984082, 465892187888923355, -4800887901019231186, -7387306355726787649, -4139281021724009754, 199424296353214681, 7217589093101701718, 2452540388547642373, -1822923650765231424, -7002319818788279261, -6710286350041520559, 5615914149971326744, -6930959497583112683, 4225461083115979693, 4165615936776127463"
values_54,31,"{297941862400050942, 6931277164676769817, 1648635353587540699, -553285691119788835, -4931882438902294952, 2729742626763329868, 139521032559792861, -4111710565190470980, -3790738566984239508, -834262738648959973, -7334052191474543588, 4178978557762300302, 2027519001113693111, 5543388761701915393, 7774957388810254664, -6384266429755471842, 3985408570706017933, 9185788676370032839, -8307032687496048397, -979540273664986142, 8083027011958783963, -8442854109264020783, -1363558672070055525, 8234723664601561586, 3208906810955214388, -8947813885329633593, 3124671354325977670, 3512986519420961996, 1270287776043907108, 7494866438359239368, 784354862170244114"
values_30,5,"{-6889559185223205210, -1418394596621002859, -7413971700580817260, -1362780622412551190, -1000717513990368942"
values_59,28,"{7716510481047587850, -5989991189080847501, -1284374201955020146, -4609823164978119611, -19186915231948686, -4681639666092125107, -7865409425922087382, 594192170232609044, -5032384064070195804, 3933769684182190751, 8731854888992174335, -8118034581819785217, 7964692721934278110, -2550045892067757163, 9062265054165170635, 9156558679447878065, 5373233996581163962, 5078668505961612849, -7140191656496555571, 3465741304881390863, -5139508599878052303, 1520516920356057707, -9163237481334363212, -3160286868296028537, -7624989517665063598, -6490345846257474502, 545261007539467127, -6503247488735379690"
values_85,4,"{-7619930020438803712, 245415776439976618, 6152349872775538718, -2943561645445418285"
values_74,13,"{-5870943887121112080, -1773842858194178147, -5627493492617513499, 9012341449962024955, -6596216970989676062, 1357958505356978820, 7453926788562766851, -6064462888896428855, -577977747198875017, -1151662831147235126, 7116821789820515447, -6437485843195305153, 7789078907865334043"
values_90,17,"{-5628904675911375191, -8859996759373164471, -7468782088660508089, 997039900474482158, -5957234546613914796, -3482287601007210315, 8546509430611159501, 1896090909306269445, 6784063451238672466, 3143322320283879684, 4083199016161483860, 1982582336333440770, 3125214836272231539, -796738212646363453, -1487328317013415784, -3245359574529516977, 6230398117877217806"
values_18,26,"{-3333104502134354793, 7982682778403652385, -6755457638584623364, -4396011153973776187, -8626585507584835461, 1076190080297692662, -4113230143225732299, 4657683547981687659, 2807666283577428349, 6696064235701129228, -6875159679837743933, -1338986860202226928, -4080871340505785594, -1885613934510410688, -2552370232159794361, -2729963657588893619, 6576517674306003836, 1119366464211151736, -4566927076165340676, 6461493835423376583, 3490722986578263640, 3635906513680137890, 2973188029870988844, 5170290474014984856, -1948450690403916704, -8822321207722301521"
values_52,7,"{-5938831823529642218, -6540484658531598311, -5120432469980500612, -3958847039091528122, -2911881857691964615, -1321298520730549554, -4670162205204143119"
values_44,32,"{-8276729474147674543, 479268750252860351, -3816229443660384556, 3839504549179218426, -6291404070910616945, -3186202959790076586, 4728593091552634549, 7116881209962483977, -5345162160976067459, 892105087847048036, -704247501758399693, 247102167887078151, -5784251351323387292, -8274706277863534485, -1888133543115881865, 115865906862947203, 6793433984272289005, -4170174138256218200, -7422030974370457386, -7326882585022318094, 5559282983238343009, 6811736212056863437, 2658267594828518184, 4695395523714269746, -8102328971042224240, -681701512400197969, -2844703499188443200, 1261947550745815261, -6433356277658322272, 4032604137929815247, -1536711200729514371, 6975506976119046566"
values_17,26,"{-5773478486654448107, 5455559473446154207, 8160240340946795325, -4204438793132005762, -1553269123527834324, -7900549565787836895, 5597444769789121061, -7130481122340623372, -2253060028713533408, 2807662623823374191, 7186578580145804319, -2441024944303252881, -1927760063486623646, -6830429254780837178, 5398920840462133618, -8827360190817782802, -5228629086046713258, -87554569837724007, 3731312783154477399, 5433486439003332455, 6207048262158820118, 1509260313662434186, 7168268005156696204, -602620698880467008, -7417081521700168818, 5380507258330732439"
values_36,26,"{-6440704441917053747, 601850873730739374, 6478915946296409801, -8465463662016927733, 2494369555697904250, -4940078630781728089, 3332132976779316242, 6532794643403265994, 7588241822891243097, -7624432205823640429, 4006909523944088196, 2337718871842925929, 639978178284323373, -4548674614290230177, 7462653274878950545, 2757086818014182640, 3559191709379833752, -6548472288530813183, 8514285771697692524, -8957056176791385680, -2861369616127397514, -6532907072626196865, -8360800552480841253, -3859737005847032705, -5566201336208315306, -5238365229760997338"
values_49,25,"{-1505213314470979335, -2599109178000064115, -3685501898257570647, -8366336712626049826, -7469357520182594616, 443559428862593701, 3183016161039564339, -1366552142074702679, -70171433834020515, 8409052373179656135, -4648229693939903968, -1212303409760195155, -5445371521273259478, -627192830406575745, 4652333263278370218, 8542870237462408206, -3439935694815067992, -4010894915882336075, 7644191430564631731, 8462262089325516249, -4542952433372148357, 7654130220779264035, 5819011230744649993, -8446766746892782961, -3438190229888377825"
values_86,6,"{-6268559676001830777, -4604216652646131487, 14041547848016372, 8351850503860688148, 1606685529864535351, -5764460580638723017"
values_37,28,"{2857226481830719097, -8481892767833989672, 9050046794130814653, -4901937598324946858, 4992114001869764141, -7237274324631467669, -2067407474606314312, -6979535877762173230, 1021957735765617066, -1438204731716540023, -8460511371980631496, 5274166892318893714, -619099242907434843, 572563009896888650, -474527498722528859, -4069230747021348895, -8285908452148737799, -7848668679674123511, 7359342619784408955, 4700048228261882309, 8370447814216762620, -5904715190676957175, -4189283201848997712, 8947527445973647120, -146619602019335754, -7049546491250931008, 1771866628332643445, -1126138757995942837"
values_56,31,"{-2465354685510882254, 8710077931220621483, -7765683193587741262, -3219930435348769732, 2968780826771594281, 1600325404020804862, 3776581080787002570, -4643829026698879597, 2291530117385709400, -8337858244208943474, -6789069946649422110, 6435111721832331918, 3267404225294741275, -8367351902438640168, -5425271692282921867, 5409245403219720499, -2689721390079049498, -1721705017404968375, 8710754372473866496, -889854254701313025, -1030548225017933425, 6259417092742321600, 1499412215000771452, -8097970207934401466, 5587302883328966787, 9211289322132088274, -8161886749579611625, -1118641889564299441, -3345564382725233689, -5244314046767584488, -4818015954833454177"
values_63,20,"{4279850245406473258, -3884409648097934034, 3866291371941105254, -4330877601318597564, 482135057897265425, -3980425256290043012, 4013432460408939010, 8557565246063067460, -902317409394896062, 1810673451647674715, 1878932278161344916, -4297973098512692380, -3725928268074708027, -6663874254289782880, 8182089949064497327, -4842839415531110565, 8765176085449519047, 5084095531037680240, 8996883677265584038, 3842177633067310762"
values_35,30,"{1723843344237397860, -4468024834904963417, 7840204804554238482, 2185156704725967298, -5047442076424903340, -1225780442165734071, -7248298343910221823, -8416601225809688849, 2600630968899300764, -8874747048132895282, -7303425405526527014, 644366592025851000, 605314981028674977, 2924542385466209089, 9083854925786562871, 5742589830600717757, 8221421944868056797, 3028595769042151562, -7858955213232608337, 1834806783589393275, 209712078429697701, 5562795498810520075, -6958431200000425672, -1492769509725201225, -6914496502266428207, -7069705217710497725, -3203113182016561150, 2709647082584882045, -3700325362964332292, 9155871930883430074"
values_97,32,"{3679088010647081191, -4529339933524250862, -193457626248976227, 3932905414477193209, 7057520769420198337, -3775275180148387760, 474975759926532260, -4805616446252055207, -6182267685158040790, -8327755182067954832, -5757842022086159668, -2450233978302777294, -7893881162348366222, 1779825656105673010, 4149786451397258427, -5562157171394256737, 1650366020079216070, -1263807097783112933, 6667964223045765974, 4044377109357371543, -3399997153222312406, -4385341920468040109, -7519844224263435470, -432270366507507312, 8583945340557441867, 5175337882447741914, 7961365786320216999, -8185707626658290432, -8810472707255531611, -7590535715085587629, -6484860485517462330, -8608472355407151644"
values_75,11,"{-1631436065595940478, -3979137127699785748, 3087868633953710919, 8165585902947092900, -2609887802777112439, -5548518789100106741, -6878502636199039259, 2817541708549763517, 1559731480110719892, 5845243556647939816, 6459035253606192613"
values_57,14,"{-2806388516539134522, 6531106295461924603, 381668796948489956, -3916688225204734198, 7971372635225844894, -3040499017553893961, -5173785408457317436, -932612175022119119, 2424452142238492817, -3420905426912522022, -3681925908388313299, -2165228294406406354, 386081401806783589, 4066980503230722335"
values_88,27,"{-6536622603409328294, -6147662114095481271, -697592857820190138, -5244205024671631622, 1248322589403194128, 3046777508192757525, -3243349823736500035, -1439623754224113814, 698290683702852195, -2403937322306956891, -96986749106466737, 8277828669773107725, -5349793966914982728, 6860188752083605475, -5809397250845495540, -123560918271186949, -7813588348663209381, 5585984053952918400, -1919681409072933670, -6470979667297095565, 9184694707963966213, 4874833023133363013, -8536292026784902519, -6895416250735845425, 1426292185624833112, -4167136602403486462, 4716944722766985183"
values_10,2,"{1760254652121383339, -8704012237707724819"
values_53,3,"{-8098142711626890743, -7067846581971036347, 7169699688043075614"
values_8,27,"{3101470496951116187, -2602176339239672368, -2759209977677576830, 394675399356320038, 7511764921236301152, 63486621491011918, 6588402977223309271, 6611408919956917522, 8930525223580362532, 5954776166472189230, -4865671034045988955, -4479552076146801307, 259305309991894416, 8827302452521599708, 6062978638535329444, 1353947171337231608, 1915206908677858621, 1954976705101132348, 1257379742798536190, -2717714736109808026, -335644140214821293, -3704375815279921767, -7384824176271339779, -8817265606239529038, -7664454388206322718, 4663757574164955292, 2916582488630826671"
values_39,29,"{4576331238799680219, 5736594936674206216, 2726001918697963123, 5092123644567550649, -1448036410542351241, -6424300301098991021, 3858688345518192598, 4923122702446244646, -6421264162136525784, 901438537707029836, -5799241513090042463, 4760414035702920562, -8871673650310912712, 8441356228207912619, 9065589710522753957, -2170532713934751387, -2134315690514816184, -4503868930371989697, 3823791500597976539, 136749541260121588, 1070894679445991019, 8038536886846714008, -2698128047409824897, -2910769509363121716, 1097523086646194668, 1600462039716828676, -6893455483155877481, -2547913804725450427, 8202501029262779598"
values_47,9,"{1773459792235874578, -4950171466901343534, -1069207335521538334, -10141019051240020, 178669251119725387, 4682425381944288634, -6409225610147769267, 4386823564095148277, 1472257625675033441"
values_60,2,"{-3564087153598926595, -8984127372569488084"
values_89,5,"{-7193174173249541570, 1186106055324505787, 1264581834448345311, -7304851587677352545, -9024232354206203984"
