inputName,n,key,arr[n]
values_1,23,31,"{4900468068386594015, 6299598207803539570, -3080923734219801830, 7451528934070289845, 939342929719928316, 3753559146766130969, -5370091210876160555, -7379380065009580267, -1864523246708585889, -5439963601220129236, 5597256894792581290, 2992337573191917690, -2433223634298943209, -4725941848009429952, -5941169306469319267, -5655188883311119811, 2399152127447987300, -8568294565621467247, 9094630210924480418, 1862362007011348206, -2300193196698239109, -5331806243445318371, -3597682906006333838"
values_45,4,29,"{-3337884202086020853, -4417751195653790806, 2449619010292056341, -4788855209847122101"
values_33,22,14,"{1629988361116864727, 750574089210940257, -5843896217033725395, -1912535105674120745, 2170631776750554564, 2432345129719458519, -3857870654822117046, -1636167355552898124, -8928989913305116236, 5764810076175498638, -1525697142112845520, -2370772632085315663, 2607255918650781570, -6529576429768200357, 3170490728145228867, 6086824027238241174, 2360653458444963121, -9008737942784219222, -7336616587553631970, -2652782184516262200, -2760609649033101378, 7964933971230309562"
values_15,8,29,"{6257677752205344729, 1138363445055917997, -652726128958253369, 4822518886191524109, -4369709183409417891, 6230345087051958448, 4158297109696251197, -2127456541937443602"
values_93,18,14,"{3811058081169275907, 5546393043641918515, 2683749237870946708, -4541732773344137250, 8827093232171763741, 3893011884378192961, 3788695247326550359, 2357643984918582374, -5839576176319581650, 3330119518240472267, 240372868340374621, 1951714253289780713, 5556143346937296205, 8875913193236220258, -8418834452901652450, 5808032280587198894, -5537627646706868283, 364005607466338098"
values_24,23,27,"{-2173517871826848799, 5003646329022431752, 7708977803806751640, -1318162427602667211, 330777981181420485, 2435181822673352879, 7115212059343809944, -6500607604060730456, 802326775487483409, 4024207047284199774, -5632534714812232342, 1397206398347090146, 3323678208447528938, -2108408444871067565, 8403954336014362249, 1870444002164652257, 5719930540240777848, 8104179001359861640, 7964829461494913991, -2535661754332417848, 4469682165536466827, 3912180168962158677, -669939574989114965"
values_25,23,29,"{757382918301514542, -8332591616862806663, 378743814591503315, 7201343993044555601, 6769485909130242683, 659510439558354371, -8048929141433786700, 7967644501298227467, -2860241329602424839, 7786282168160550422, 9144356678421109957, 8016207785819526128, 8137296824472809589, -8584503483660927085, -5703221145956953381, -5955962149988149057, -1983103150676649403, 1343072209711900293, 4021545216425409377, 5560085572496524543, 7879078285261079707, -5842214237277101830, 8954215554298477660"
values_26,23,21,"{7529146457198860930, -170998434596033018, -7788967721240167019, -7235314534665419410, 2066248994812101213, 6375989742298428518, 687568223295425178, 4179372812475548041, 7592444028741833366, -913266744159032341, -2714028226439912151, 7845779177527566488, 394062709023653118, 1732886869489518176, 7313576619157234530, 8530100690656578433, 5077502665617114528, -6019199313559304323, 4763078317132358527, 8712309625303463574, 605544699160676698, -8503743416419041393, -8350827279283088954"
values_48,4,13,"{-5936582174563771114, 2383958588808717250, 3774649650999197949, 1906970399834634579"
values_71,10,31,"{-1108912744402826216, -5564214333802369200, -1453890627899575814, 5037227132304991604, 3442003095322524902, -3895488297351465810, -601415982753118717, -8964360784236361760, 9096728789744822576, -3066994572205941256"
values_76,10,21,"{-6163026437166580481, -5270478625122031503, 2375210879083012401, 1923206355766970421, 1926817856961712109, -2469674622990112737, 1449340395432780266, 824184163288969270, -278270913563751621, -3235986214732103696"
values_7,23,10,"{-7812265719219333361, -3455968079133144727, -2554828030782197600, 1739634292536623657, 8110315753232512940, -4565932489259194821, 8193436807588597062, 1750884616179032550, -1484804852418763389, 3265153854013317152, -8815701437435585008, 8764153915865944905, 7392103191746815932, -8507574736040688700, 3069214463491058926, -6858355547390400621, -126519135356307811, 4444188532399677200, 2026686470728616970, 2081871355854039227, -1502123000838509945, -7453164529710178567, 5090457775729519624"
values_50,9,26,"{-2162776743369481215, -3966328962192497077, -301022266013933929, -3394661419694110048, -8624177074948651268, 5131379305695671477, -8414745495599500264, 5465841198496969664, 3554935874813569914"
values_22,23,10,"{7990304423293789098, 8065513414754860856, -947366186165763931, -6172471128266774226, -4680966296494692466, 1050857684859607958, 3002127746040307708, -8552760620451172154, 5976805837308725845, 7199071070332633473, -8388160382274110788, 7027300051894084660, 2984924348227628378, -2975313749921666588, -7705441881994529965, 8109104377337421660, 4486257108494855436, -4926567329291268282, -1657091286983815185, -7365909706817453698, -276907489925591273, 1903724007817525060, 3202429703836811764"
values_4,23,27,"{6383957483153344521, 7448980922816680901, 9038300240209661247, 3339585792432484680, -5557247173013859857, 316748312404426838, 7637556999790025871, 314356845297332182, -8178235886239504136, 5504985023460155952, -2940755465453378467, 3471219464598405413, 8078936243188770461, 3956960675066079813, 5470177442147622275, -1034094996958983080, 8428490148946524316, -5423733069700144322, -3404696374665543073, -7068760458654753490, -7626697358018395496, 6668604204448506331, 5035472896932857854"
values_32,22,10,"{1999609461226695662, -9206236448756351726, 6204429106451354969, -3250954688881870806, 1054716142473780363, 2654793143148888463, 5883697399818994341, 7200429878812143909, -6534105971754679066, -6442901535717620549, -612515461385602437, 8002091294149587010, 176565856135178460, -1963083061902943488, -6700769379678733154, -6572531287832707111, 3799888545419352414, 7497953352222372919, 5770927014503840657, 1308938168284839374, -3764434547905304910, -4270597970879053676"
values_77,10,10,"{9044172059227678969, -1754528552493489661, 4582346246014367064, 1937996806015362647, -81624626197497509, -3399485276174533774, 3579978441909476921, -6479228690182367383, 1175517463640419121, 9162529946849743037"
values_91,18,31,"{-1416405797519940013, -1156081178080509187, -3067827175699876806, -354946420157834011, 8605437573242722192, 5067541002175749936, 7991037594652108305, 6298174333076689586, 3801755074320779004, 5186402267585761584, 658342304902972380, -5356962626131826299, -2303599846761571739, 7227236016084594191, 2725452414226016608, 2836608302463639014, -6421003391656586233, -1588885503468191984"
values_42,4,10,"{-4186183715776536120, -6673675197600754826, 2363296930779776753, -209038780901866795"
values_13,8,14,"{2207946852247444412, 4949921973285473196, 7341204413676605408, 3523533892936388223, -4689604140713108773, -1610747083796922847, 2602600923001059658, 1440658337371067528"
values_41,4,31,"{-950520211736021840, 2625103188189046726, -8576076872973414169, 8209612108412481434"
values_55,9,29,"{-606093769727526372, 425513082837282753, 6382897007547567117, -1665335346834341036, -2324058051781910122, -2437240791498466679, -6905082786882107173, -628498995310151901, 790379414440644516"
values_31,22,31,"{-8665053003738863941, 7768167187098231148, 3604169564758672835, -5107810857266113340, -4627217476443051699, -8954876010452009948, -5721946163781218503, -1988519823063299574, -3362848891399141842, -8208739554555565040, -7361455476637168701, -3220312675387098927, -1623948360302274472, -352691945352838162, -8246545606635047275, 7650833855536911025, 2319994903493600347, 4807919528893150760, -188469595113415249, -363955495779328180, -8000044622082282627, 2795415914550466413"
values_66,2,21,"{-1259759761496960389, -7801272619205387521"
values_65,2,29,"{-6326033219564850512, 5288646106198383388"
values_62,2,10,"{-102802898614083170, 6799017025292767676"
values_21,23,31,"{9033299232462753417, 2410193396638566464, -738702124715869139, 6276735998409516218, -3019142450277658752, -1891496722617657697, -2760394053488839259, 3545839117625388154, -7596408439978372684, 7577958098148275637, -4927062795478566115, -578295590522751209, 9153010939459583097, -874524301330673591, -5623956449435550129, -4259512976110827546, -2139663179707578565, 4321273021246939947, 8187226118068889042, -3809396723248495669, -2474621296594146488, 5580097656090978640, -6849235247343833515"
values_95,18,29,"{8452379448394248670, 3313548387141656689, 1540013207267666769, -349036655559176561, -1226138553279101262, 6598743256144329147, 6641909499295960932, 7217733416263673790, 6912096891820906838, -1270501475609670185, 6337993739414252954, -8996397128343838786, -7686269073585537588, -8630849611290870177, -5221408746850199972, -6563009486621361783, 5368014061160477654, 2162776237660711995"
values_84,21,27,"{-8456411715987193114, -2020428391392842492, 8694038960561830532, 3662357187890285522, 7741574841693488457, -7596426660622158237, -6176249677878635057, -6081698380921248328, -1004471709299460921, 265693236159012333, 3888939961970751911, -2771766788348317698, 67779579945473795, 2054312890648447259, -5311696955055143766, 460014392691753234, -5683840173012297237, 1039587593483163661, 8457191913969686124, -3247157129939195100, -3105283661111635649"
values_58,9,13,"{1726081891703374412, 4186179671384975228, 8333373214671092733, -4049608169440137774, -1263887382463721073, 3381731262906513753, -7273177217880209286, -2307227154503043857, -8831208398825325485"
values_64,2,27,"{8587175743161262436, 4198319884628863897"
values_83,21,14,"{8938536069790781952, -6881963745532123589, -8344699631494456983, 6705357644006188353, 3443295843038934763, 4675850068156781510, 5749519462062709701, 4222839793027974109, 8268407337478796328, -8904100234549589323, 4655911397847845182, -2535712695012447806, 2840531465394712767, 811405789587660402, 7883955816110350795, -4447461228723678759, -3682006633282905682, 3509850499671536195, 4575025657621940477, -9062813436069576772, 7948247898837638352"
values_94,18,27,"{3561341276207513858, 5329651439213969528, 7180150424817812829, -7981887501891532195, -1860877931533847224, -7202594137393773106, -4210990095762237203, -3536694825432647031, 8041161458784418842, 1095454096709344492, -6161966365945494401, -7515539943316189356, -5291222112851700806, 4930007849543966742, -8173436836162872838, -6155139466986996146, -3661259860557393788, 5097510353400361566"
values_0,23,26,"{-2024787334400726979, -1817914913186551471, 5271330062140801383, -4656246726700727743, -4470278314292044055, -868310355438405782, 2118568285869106418, 3338368786050324224, 2640078556540081703, -3038376108903171112, 9116126810172179340, 4669245035351177672, -281705399351827465, 4107382880139569523, -5351598936853070251, 7183915149199716409, 3262730374154720312, 7398802243184118202, -54200513074729822, -8951138422150204932, 1556894403777045047, 1822917881707066898, 6949390706708991611"
values_99,18,5,"{-4752892131126349274, -8501644880141595657, -651848023194559530, -1975477194229106833, 7323989092483873068, -92154727918361099, -9191069063494339035, 4886140304224915582, 6082856195248272661, 5811807188644271536, 1805824723061029045, 478349196564134836, 4677921683447533007, -6840254233819742876, -2119087385244061619, 6079483028973766905, -8798533566384148486, -565688876314147175"
values_96,18,21,"{3227319566365031382, 7473822544693068408, -4337796727054370964, -7069721928287448452, -2709248755716353145, 6122451949178237461, -7175163145368494119, -6948564465977698311, 7406750694492904925, 7257394494393700862, 4587437046668419469, -2126098355999025449, 5837976131188398393, -1122912989604951767, 5320918644699827792, -2019424036440627306, 6877441410621772919, 1459644600427784198"
values_67,2,10,"{-859964927225766413, -1262806508847199803"
values_61,2,31,"{860263897800882004, -4651596629572262744"
values_43,4,14,"{962131662867064000, 7564656444260002311, -6115548605932586499, -2629916929178304213"
values_2,23,10,"{5017504398394118319, 3382233883848144236, -6411187978517784468, 3296847471025772364, 5264317181457898151, 40091931847699466, 4191764461623991955, -2937009316423127743, -4895660325740439947, 7707801185906922823, -4640745219205001005, -4857699008579788020, -6600588669695115539, 3275742016725653847, 903157136216891135, 7040416443511931013, -1298125545928046075, -6012938015402591414, -1503248086697112303, -784254912112381774, 2723810187014658928, 7919884806872831329, 4494447623271021800"
values_54,9,27,"{-6700180206091851221, -8260973373552065105, 6599390352846704026, -4392525609438333563, 4823125119006825020, 1235967126611704951, 3344017597633902728, -2541580209936097629, 2591530863875098394"
values_30,22,26,"{7863504537858718020, -2865420714955310391, 370241822684761906, 4551561319049634642, -4521835802438642333, 3392672030566925911, 7865637917078046675, 5428570081699578785, -4162316998165841331, -2329918422328994326, 1463947651153436443, -2538212597743988110, 2634002571035125002, -4381902315267543582, -2061202713140938034, 1934918867304215432, 3275844098571882964, 8888264597455591480, -3394353120171065959, -855622117651520021, -5615818037453457300, -412981704747274736"
values_59,9,5,"{3537465264162987169, -9196522262241837904, 6790970186717600443, 1154277448447497128, -7424737476165916345, 1823599813311916297, 56181128196727605, -22958671635390194, 551896689860682651"
values_85,21,29,"{7175196934559204394, -664712378730720345, -284124826816928329, 1467576044792475497, 6331394731034057534, -8456689334027508853, -6251093844512803181, -1170859168920396098, -527179047699430101, -1802254663577274056, 7156046153903816674, 933865013489189592, 182923441908771901, -8575774580411212841, 8290069022859372220, -5981026916247048900, -3479654331597770838, 6002839031206784468, 6542724061361009581, 5476001282313011619, -8025736161902336576"
values_74,10,27,"{-396743790716418770, 4722625736015758676, -3470307096002643144, -8427563264516147213, 7858751313816421146, 4708306907975254090, -1157227120165059484, -6517453907954051866, 2446197081094632853, -97950183434005673"
values_90,18,26,"{-6289290175503019636, -5168471249040038134, -3646670623622212131, 3220172791377941105, 9204772387463976322, -8164486875325174666, -6829309808805857264, 7100153167389271485, -6598109060808773162, -4001128848664300620, -7450467116207638209, 3966193992263385071, -208170005525733990, -1701968883271638900, -210189832665981393, 5087181787102780276, 2648795390348001327, 8596055815430934467"
values_18,8,13,"{683628988932624813, 5562286028547722466, 2832637117840407046, -6386957956086029481, -1880488664485178356, 4853297073356631200, 5288782971668540348, -8075118484392570664"
values_52,9,10,"{7513665750507003256, -1651470774525108012, 1901302886805552815, -5504736612586512811, -595322344021868783, 8417686388665076414, -4227986237228689531, 3237611539769617051, 3296554692494609460"
values_44,4,27,"{-3606273092220444873, -7667924558147346551, -4458900024422694045, 8648590235888988019"
values_17,8,10,"{3770915167123578096, -177849314113288358, 7496122739177854502, 3600720379585007090, -5511235024264457060, 2222531601704065685, 7976968413282413521, -7149164700364104550"
values_36,22,21,"{-8393098362346017244, -2590709397765411216, -2952783949179802272, 7760056634556539743, -7249039259257135183, 4057241012661997260, 3169990101562756980, -2526842493000597759, -8362911215127720417, -3181724424632643461, -3592947796515676502, -7053541822096965660, -5176939680255949138, -3528188446476348286, 2108277389613017743, 6516935680108833594, -6428560033720399843, -5489156983282371026, 6717305983960461634, -7605742249193437723, 6919370579963552041, -6672651067854360972"
values_49,4,5,"{5464253145576859734, 8602402399025626027, -7813242989196825654, -4307577086360585525"
values_86,21,21,"{-3102411272521866253, -3982729891066610666, -2023271409275939860, 2139786242368072602, -976886181447441427, -232555014424348631, -4565452759939823603, 3827092704491520462, 6445930802323923868, 7561738711157463404, 313158358661699851, 6995214579372126638, -3092410799199451860, -6774058423918859903, -856239178026259686, 796521921905006796, -4976696053004271056, 8710249638160315446, 6628410344365686760, -4350226490884141601, -6970530816312729363"
values_37,22,10,"{4829058410124459397, 7379408396890130313, -8524819436396505074, -8269879819033308242, 8196828952687553566, -4167817086720527284, 3074944596179905164, 4533889871404304262, -6298527362405103121, 4828278154076751459, -9046056229288481386, 5208259872537160700, 666426346722281471, -1162529767591758307, -441582417841820576, 7029279224190804278, -6290604792679955508, -246248041123257139, 3007450546739500057, -7050534414466965646, -5897596767057929312, 2574254655132108691"
values_56,9,21,"{-5818732146700505788, 5999465541871301392, -7524989709987514720, -1539364959958699960, 8984483154550851551, 6491834125060477249, -4449676516674352757, -4329820376726001862, 4796852248496568207"
values_63,2,14,"{1699899021908893765, 507745993059815660"
values_35,22,29,"{9100895817927995346, 6129518742085747766, 2912436988718452697, 320316932754124412, -3652767560824882789, -4554131515539460251, -5822510970384352797, -8309518715711539942, 716594602512023590, 6199058368956970964, 1954875748057578513, 2910412091813657073, -4988058324351155768, -8133084411079376720, -8772978313411284869, 8378139400846680259, -6966736788050324063, -5615699930391475606, 7171905897507390604, -6438765107920586272, 1092354507644526701, 1171273898895580124"
values_97,18,10,"{4721399220934948574, -8879198921240208864, 3926509552195569654, -5865326277853416629, 5925503353570224480, 8918555528350417056, 5394806639106877709, 856034780635799278, -5472931521313120710, -2181798325275279673, 7942436152208914201, -8848079270654621532, -814078487749205002, 174421626905030627, -407061829550167757, -5798283439630907711, 8563466642110312783, 7903318532370314460"
values_75,10,29,"{-1744950673910161185, -1537735887710561810, 4494621335770746370, 4396844518506990501, 8112551722566011662, -8745814455030537604, -6688753615549082880, 3207639731921350857, 4609017587540434507, 3936501518927372380"
values_57,9,10,"{-9212949487953720992, 891428825390645126, -2856097053958846796, 7186369554715963062, 4945200028149036975, -6224477604099229090, 6599635627134371814, 6347162877025923696, 4620676455503309694"
values_88,21,13,"{-2425100726761531206, 8244472379247412050, 4865930388162214428, -1246799316258344663, -8674363748538764596, -6936354054045089979, -693448366295493246, 5216139840114374002, -6203156289142760569, 7555279374974743848, 5900494184694092631, -5297161101750994591, -6800450770038388755, -5397966570248670037, -5105822738936868421, -8123978603780343866, 554812851823008255, -6199188066240209421, -6540657024732429903, -6666410283945637383, 5919915019000085247"
values_10,8,26,"{-4076461723861424487, 2234854910529049051, -5354543384782449648, 5005255194960287295, 124309099939339050, 8286807834574275279, 5966844915446673717, 4806200202279489980"
values_53,9,14,"{7449943539113527517, -1536872939855414116, -2991010044261666921, -3611363033071131134, 382057434015189400, -8600173584448321872, 3261859070889538512, 4610465520595663780, 5301661734556329258"
values_8,23,13,"{8549377061948037679, 7289109506758371842, 3362828473508940041, -1150371910086491307, -7146940944108202811, -8441643940369252438, 3948512002865873541, 6701379440356492219, -837661463194632950, 4475253981003864447, -2170409921482523212, -6351734837130044180, 9139666244994019294, -8028681342028047659, -178036200892651552, -867857952732514147, -5749429901015084231, -6418307719375699098, 1193984087805241380, -7875428320877976522, 3499544865769620075, -589522059282605141, 240479053870299720"
values_39,22,5,"{-2799680616425907650, -7189740322716412073, 1576168478229736970, -1264369666133778836, -1790175408351961221, -6755116765709629110, -7526142882973418011, 4982081224912292119, -9007080070524782849, -5562613322071879325, 6541132114339173006, 4804731265034124996, -4269211286334767308, 825816545138797533, 6961121439707596223, 5012431508424137591, 5805922976087392780, -401619374692987645, -817786084457968161, 1272862782715696126, -6148973712265288320, -8219916226020251274"
values_47,4,10,"{-248937063173931948, -2267959758252507841, 443824158202130075, 2190949531945228458"
values_60,2,26,"{4278133407159329221, 5528695706070476436"
values_89,21,5,"{1198982211221854547, 8366494583012813890, -6603460699722559944, -3210555355543466159, -146893309150015260, 3929764074021718267, 8728079687094503051, -695392719978922014, -330432695421310085, -8712500763743673256, 3078251896840183898, 2624364925991057069, 1962920555221621083, 3812198960145240081, 2753356498644029944, 118631544231265902, 2131732816516275273, 3120033292990690916, -7306199407643482842, 7394535657124645068, 81813669682730902"
values_51,9,31,"{18977264517397282, -4233934537189106044, 8545247675567459392, 4959311175259566349, 7887984172495520975, 456141168799279589, 370626684374477172, -4766528190477843660, -5025709258784849666"
values_14,8,27,"{5250330062514241886, -798014886801192142, -4601101963388326329, 1222348152566743374, -3400688767358760466, 2477035873529988307, 929502769502584198, 1783513721962880358"
values_28,23,13,"{7250445637061828500, 7078457159815592732, -2519385530912783490, -7603176748716505706, 3027175257051399552, -9057388846726248623, -8720467129496784863, 4411771825064397562, 7708548928816301047, -5877735884696581718, -8835671718577002608, 5554759749147376373, -2824169999983549734, -5521570066164461302, -1054230714232062635, 3353627331717663980, -4784298146505400772, -2992847081926257850, 7819708089050838994, -6154056384635331999, 6696670222310366631, -6877475887524708858, -2167004272652625163"
values_16,8,21,"{8283355090510659884, 4631872494314282705, -496705536987976593, -8170585389760217899, 2300065833972498574, 18954508356260403, -3878769452946565126, 4414555017561069911"
values_34,22,27,"{6691197350247515251, 3951072444131101852, 6061290399516587406, 6473737566570825406, -2355486006238754003, 4758742979396471249, 292518550092614256, 3990563139138836551, 3886709065812100651, -5412842131237133322, 903066170700121588, 8718133327397917496, -8234949882313785446, 8687440708043132799, 252555437556764860, -4773158896847022715, -6500879755112149305, -8721233053853896339, 5021642371819921671, 1917037694521206998, 8505500977501688998, -4542300917860594489"
values_82,21,10,"{5526940363599191832, -2545196349585177262, -914212833061675320, 899074203037791702, -4826140464287916813, 3868673549465411934, -3008469753266934872, -4900940563900605248, 695063514747240944, 7185130467247663187, -4096084842692452967, -3644915485623954573, -8084137052594820668, 2148757377718007780, -790201405213715715, 7318226474649498642, -4173950340394254192, -3448601839848018515, 6080326145393089111, -9097524306748860186, 4649260569515997933"
values_46,4,21,"{-4033486495567450347, -6860112470570104949, -5473840734171790830, -4199590070453723278"
values_27,23,10,"{7250189144217679898, 313952218986937986, 7364282876472942641, 5197703020071913418, -1088552979561761000, 624929165446379392, 6924104846338707898, 5838069192125265257, -4914761897579639485, -7026753760024697048, 7869876509795604744, 293760175019260310, 4861955293221892259, 2951982428380455839, -4460495758438928064, -2695644542492079351, -1792083757226172916, -8358106104196248042, 5103022310812478634, -302687351965329492, 6821285932363638617, 6051643041295679132, -105646633060958617"
values_20,23,26,"{2620344311298735909, -8619870752247245268, 5173890566511798689, 5220818014756295914, 3492793516298782506, 178714459963671998, 8549040405102683837, 2286678263834328066, 7816871994089124811, -38995534459263709, 5219551940165175613, -6185779771908133841, 1294154491213643593, -7840580662135319894, -4454933101242320513, -7483732875199673461, -1798727769283491181, 4362701891196357231, 7403171246650719968, 4534758816030003033, 4927085509696760991, 2022415765199853992, 6297448500232005779"
values_9,23,5,"{-3953219588384236098, -7875418614805772472, -8493814847337471138, 7636979879018952346, 8464138425291574395, 9065211360041067995, 1407689483983460148, 6649934701663726068, -2407146030232356647, 6061464289546085134, 5381796134513378749, 2621447000322061872, -4367278950058923157, -915324512585306053, -3517112708793174519, -2919408687681327861, 7324666490999731106, 5021109670871650431, 976668273155157720, -4319270463219612057, -1196161692154075578, -1551271094019698196, 4103762505983596389"
values_92,18,10,"{6603096999284427971, -5605244388738813772, 7944645426520158101, 8769685309585967396, -1536391441215566423, -3042548421508122538, -3269487297836814728, -9075568406994153749, -8809238558144710620, 3435530498515465128, 6885274945819327004, 5591422774796012414, -851866694490600314, 7900886697073652653, -4329810461593557012, -5424002153714710561, -6024553924512880026, 1690476055335132697"
values_3,23,14,"{-1709399099119687323, -77281220510773415, -773889023742869253, 6736528224906186313, -4029303194266611979, -755503261706073881, 8028963071431590439, 2303527207544072975, 570216608350037752, -649919991957787431, -3248215696410752188, 5496490943045994109, 7259883870810456906, -7556750992352373157, -6120367608395919588, 657963561320064062, -7866125799372800403, -3742697325062702876, -940536737313595835, -5825955351772620325, 8506284090264899894, -5959435892946713435, 4940152420184810295"
values_98,18,13,"{4690682656426202161, 7584143473365881915, -3917739039228808310, 3509456638664460578, 3283725563427803060, -8920719988111904804, 2362441151263892220, -3118727517672467642, 4070228668723441372, -1893019350289905896, -1347146405022990739, -3680602877986564444, -2812527209315010955, 6951051965211322585, -4344728839055409606, -8569214454392386778, 3908583535159783713, -6178878050092801649"
values_29,23,5,"{-2943973895651070718, 6824363872583882587, -5020375837844670568, -3221239660595250404, -7005907456065993694, 2659214690657016192, 8020582396102927259, 7214644857425505728, 9105938015496850552, -7545173366967161045, 4832162203867741619, 2515791311513727843, 4218152132469711488, -656891690804678255, 1202055575706475329, -633100855892636241, -6783071341092557147, -5947115245488548749, 587025305430046562, -3130561518865644931, -861312158907883092, -4551985659343071465, 6637876826413325634"
values_80,21,26,"{-5049358784241281409, -6919786903041697614, 426200247753777304, 7029434427421713394, -3749885937889309862, -3148565027231109929, 4445298286151201176, 8372639042259000128, 1327985295907283527, -6152992476195267764, -2267938980047057573, -1995685232085592138, 727235611016969639, -5095315562078920920, 8672797962334505362, 2859484299439466908, 4837570120494550331, 8907966745292974407, 6248444583911878500, -4862594704503259673, 2618831903011902820"
values_73,10,14,"{-4087800701433754835, 8857846932097766686, 3098929609482054365, 5613198822445228705, -4265943624236188722, 3944325407049707509, 6416237776096779382, 578036199179469806, -8283300372741818110, -545226298489298116"
