inputName,size,arr[size]
values_33,2,"{21, 60"
values_15,12,"{-94, -125, -29, 104, 16, -8, -54, -36, -50, 42, 110, -87"
values_93,31,"{-111, -126, 79, 111, -30, 103, -23, -11, 88, -87, -39, 119, 119, 46, -115, 51, -14, 61, -104, 92, 43, -37, 51, -51, 89, -52, -30, -56, -112, 42, 53"
values_24,21,"{79, 59, -114, -36, 61, -115, -48, -10, -96, 20, 69, 101, -50, 57, -100, 103, 76, 116, -11, -47, 47"
values_25,5,"{-68, 110, 70, 120, 101"
values_26,8,"{114, -113, -11, 60, 4, -120, 24, 61"
values_48,29,"{-85, 107, 27, -16, 33, -21, -62, -104, 21, 62, -4, 31, -107, 44, -61, -103, 13, 101, -124, -128, -50, -79, 57, -37, 55, 84, -3, -78, -41"
values_71,6,"{106, -101, -65, 22, -76, -82"
values_76,5,"{95, -96, -92, -82, -98"
values_7,19,"{30, -38, -25, 96, -116, -36, -51, -65, -85, 125, 122, 105, 54, 13, -33, -97, -48, 24, 33"
values_50,17,"{-62, 88, 61, 66, -53, -121, 63, -5, 0, -56, -128, 37, -57, -80, -97, 91, 40"
values_22,3,"{88, 43, 9"
values_4,14,"{-55, -17, 123, -66, -63, 108, 28, 65, -75, 90, 115, 65, 47, -128"
values_32,19,"{-114, -50, 38, 117, -65, 15, 24, 63, 53, 55, 74, 72, 123, -102, -44, 92, 93, 34, -78"
values_77,21,"{107, 113, 58, 41, 100, -85, 34, -29, -106, -67, 118, 70, -43, -91, 21, 54, -30, -111, 61, 1, 68"
values_91,19,"{110, 106, 36, -123, -30, -29, -117, -7, -124, -42, 29, 7, -24, -117, 11, -18, -108, -84, -61"
values_42,16,"{110, -16, -51, 19, -36, -85, -104, -38, 0, 45, -15, 43, 83, 83, 84, 111"
values_13,6,"{91, 64, 90, 33, -45, -38"
values_41,26,"{-13, 87, 33, -111, -112, 75, 6, -118, -117, 115, -78, 26, 25, -51, 78, -41, -4, 23, 13, -8, -93, -85, 122, 25, -56, 120"
values_55,27,"{-3, 94, 77, -112, 82, -21, 115, -69, -99, 84, -100, -119, 121, -64, -81, -54, -47, 50, 92, 49, 109, 79, -4, 100, 49, -4, 57"
values_31,31,"{97, -3, -47, -37, 105, 34, 54, 106, -78, 43, 106, 5, 81, 111, 81, -54, -89, 118, -118, -99, 109, -97, -21, -26, 114, -64, -3, 64, 72, -24, -57"
values_66,26,"{96, -59, -90, -10, -21, -43, 112, -15, 0, 55, -113, 99, -73, -10, 59, 37, 39, -79, -16, -54, 82, 7, -67, -94, -91, -9"
values_65,21,"{-117, -100, -20, 99, -16, 116, 95, -87, -53, 30, 44, 67, -85, 101, 108, 97, 43, -62, 109, -85, -18"
values_62,31,"{-116, -91, 22, -12, -13, 79, -94, 103, 108, -96, 8, -30, 101, -62, 73, -71, -10, 100, 63, 27, 47, -113, 46, -127, 113, -93, 31, 29, -67, 102, 25"
values_21,14,"{-105, 49, 87, -79, -12, -25, 29, -41, 58, 83, 25, -108, -93, -24"
values_95,32,"{-70, -20, -122, -79, 28, 30, -123, -116, -95, -82, -41, 106, 87, -24, -116, -92, 46, -99, 87, -125, -29, -44, 42, 70, 34, -75, 38, -52, -33, -87, -105, -51"
values_84,2,"{41, 88"
values_58,23,"{-72, -93, 99, 44, -68, -73, 37, 44, -96, 83, 45, -94, -124, 3, 83, 80, 127, 26, -81, -92, -91, -23, 67"
values_64,32,"{86, 99, -128, 63, 64, 97, -99, 75, -1, -83, -45, 117, 65, -120, -3, 122, 62, 71, 86, -40, -49, 49, 100, -104, 94, -69, -86, 50, 19, -9, 121, -5"
values_83,3,"{23, 54, 84"
values_94,13,"{-108, -115, -45, 91, 24, 74, -8, 107, 109, -72, 27, 92, -62"
values_0,29,"{-59, -107, 122, -118, -49, 72, 63, -70, 15, -40, -39, 72, 78, 111, 16, -128, -12, -35, 117, 45, -61, -95, -49, 11, -108, -10, 123, 25, -51"
values_99,25,"{-117, 71, -105, -116, -107, 13, 44, 107, -73, 72, 66, 29, 120, -123, -77, 49, -100, 25, -1, -116, 48, 101, -17, -10, -59"
values_96,6,"{96, -10, 15, -82, -115, 42"
values_67,23,"{41, 57, -59, -35, 84, -113, -56, 70, -83, -58, 98, 122, -108, -97, 124, -17, -97, 96, 56, -35, 1, 99, -11"
values_61,2,"{-71, 3"
values_43,32,"{103, 25, 115, 106, -9, -93, 30, -100, 75, -31, -98, 8, 26, -116, 85, -11, -21, 71, -51, -6, 86, 55, 79, 35, -66, 81, 14, 69, -37, 65, 113, -95"
values_2,7,"{69, -111, -90, -74, -89, 41, 110"
values_54,23,"{-74, 93, -80, 109, -8, 61, -30, -62, -41, -101, 108, -24, -61, 37, 6, -73, -75, -54, -114, -35, 58, 21, 25"
values_30,2,"{99, -111"
values_59,16,"{32, 101, 117, -79, 110, 88, -90, 36, -54, -115, 30, -128, 26, -22, 78, 66"
values_85,15,"{-88, -99, 113, 86, 20, 102, -127, 20, -65, -24, -71, -91, -70, -68, 30"
values_74,9,"{-39, 79, -1, 90, -66, -84, 71, 21, 2"
values_90,13,"{74, 58, 99, -2, -80, 69, -2, 11, 92, 81, -29, -45, -81"
values_18,15,"{-101, 0, 27, 15, -51, -74, 0, -62, 127, 39, 61, 75, 89, 91, -117"
values_52,20,"{-116, 100, -46, 110, 103, 94, 127, -79, -24, -106, -46, -3, -62, -69, -66, -86, -116, -71, -72, 88"
values_44,18,"{109, -96, 72, -94, -33, 124, -103, 20, 1, 51, -60, 65, 127, 98, 11, -107, 25, 68"
values_17,9,"{-75, 124, 92, -19, -100, 53, 42, 110, 125"
values_36,13,"{55, -24, -10, -88, 27, -89, -66, -34, -18, -62, 109, 29, 64"
values_49,3,"{-89, 27, 107"
values_86,19,"{106, 54, 89, -35, -51, 34, -10, 121, -57, 79, -114, -117, 43, 44, -44, -40, -85, -35, -66"
values_37,20,"{-91, -74, -59, -107, 80, -85, -92, 58, -32, -108, 92, -35, 6, 84, -56, 73, -90, -25, 68, 63"
values_56,26,"{-39, 16, 71, 20, 38, 16, -67, -26, -103, -3, 64, -119, -99, -20, 14, -38, -10, 56, 8, 8, 28, -42, -9, -100, 72, -116"
values_63,16,"{-12, -105, -127, 43, 77, 111, -78, -100, -10, -89, -86, 77, -37, -125, 67, 9"
values_35,26,"{-38, -97, 32, 35, -57, -7, 28, 109, -35, 122, 75, 34, -50, -3, -118, 71, -81, 110, 115, -67, -85, 58, 111, -95, 76, 121"
values_97,17,"{10, -103, -48, 90, -110, -82, -93, 38, -2, -90, -8, 121, 70, -91, -124, -43, -6"
values_75,30,"{66, -78, -121, 30, -25, -70, -11, -29, -62, 13, 29, -51, 15, -59, -86, 69, 125, -61, -19, 48, 101, 108, 29, -6, -106, 123, 54, -43, 14, 90"
values_57,17,"{-13, -126, 20, -11, -28, 96, -43, 36, -51, 99, 107, 89, -74, 33, 66, -127, 12"
values_88,28,"{117, -32, 57, -8, 17, 65, -77, 24, -25, -86, 77, -83, -68, 50, -14, 34, -2, -100, -29, -89, 91, -12, 26, 49, -108, 112, -14, 104"
values_10,7,"{-40, 31, -82, -111, -53, 63, 11"
values_53,29,"{-96, -111, 87, 55, 14, 51, 77, 84, 110, -22, -51, -36, 51, 23, -24, 20, 39, -86, -109, -6, -125, -17, -107, -52, 47, -110, 108, 88, -114"
values_8,25,"{-122, 98, -40, -50, -63, 106, -88, 13, 123, -19, -101, -111, 52, 52, 31, -123, -86, -123, 92, 47, -122, 4, 34, 15, -79"
values_39,9,"{16, -77, 34, -101, 92, 99, 43, -55, 86"
values_47,28,"{123, -53, -106, 23, 13, -28, -13, 118, 87, 99, 86, -50, 82, -81, 45, -72, -9, -5, 99, 74, 59, -119, 95, -44, 75, -12, 21, -121"
values_60,23,"{-128, -45, 67, 8, -118, 106, 77, -42, 85, -5, -76, -126, 114, 120, 120, -35, 111, -4, -48, 29, 98, 5, 60"
values_89,30,"{107, 94, 113, 41, 17, 101, 71, 39, 44, 2, -87, 2, 122, -55, -81, -38, 7, 43, -23, -111, -39, -3, 104, 89, 88, -47, -41, -36, -60, -1"
values_51,27,"{96, 31, -79, -44, 77, -9, -66, -36, 92, 76, 16, -77, 81, 51, -78, -7, -113, -64, 27, -100, -45, -34, -103, 112, -71, -6, -74"
values_14,19,"{125, 40, -36, 119, 31, -124, -118, -96, -125, -7, 105, 120, 120, 13, 127, 121, 35, -33, -95"
values_28,15,"{-104, -13, -34, 53, 80, -87, -92, -12, -92, 10, -52, 72, -108, -73, -62"
values_16,14,"{-89, 16, -52, -49, 53, -72, 68, 9, -20, -68, -38, -68, 78, 80"
values_34,7,"{127, 97, 84, -62, -109, 12, 11"
values_82,5,"{2, -12, 14, 18, 81"
values_46,5,"{14, 18, 89, 10, -41"
values_27,20,"{-68, -36, -53, 104, -67, 52, 74, 118, 7, 49, 64, -122, 122, -27, 70, -59, 79, 49, -24, 81"
values_20,29,"{-52, 25, -31, -23, -50, 74, 3, 48, 53, -117, 72, 72, -102, -26, 104, -111, -59, -40, 36, -16, -100, -72, -14, 74, 121, -98, -78, -50, 113"
values_9,8,"{-3, -46, -79, -23, 74, 62, -51, -85"
values_92,14,"{-83, 93, 62, 17, 52, -77, -99, 7, -9, 96, -33, 0, 34, -4"
values_3,12,"{0, -84, 122, -60, -123, -116, 16, -76, 8, 100, -6, -62"
values_98,17,"{67, -86, 81, -42, 58, 87, -66, -82, 82, -67, 45, 112, 90, 43, -2, 50, -58"
values_29,29,"{92, 111, 66, 36, -46, 36, 57, 3, -1, 78, -66, -121, 100, -78, -74, -116, -86, -66, 90, -71, 57, -1, -73, 8, -15, 95, 0, 81, 35"
values_80,9,"{80, -101, -63, 54, -67, 32, -1, 74, -48"
values_73,16,"{110, 95, 109, 120, 60, -83, -45, -128, -2, -48, -14, -6, -86, 34, -6, -75"
