inputName,nn,size,isign,data[size]
values_25,4,29,0,"{-7852837396581346160, 1075214770791850382, 3874749699239957506, 6105418416576303892, -4438488607484005899, -7995325986964379583, 4171046276011503564, -957375596943412792, -2197446218288352279, -3064527468436894608, 6175308493742720700, -4576664873669363688, 4171183659963758425, -8820683296369224826, -3232566739715580770, 667311530308139088, -8052550877813466770, -7194109809075415358, 897183421189564491, -6739372607977302501, 2426679872565914314, -6352766746741223597, -9154055382976329314, 3142607368720835238, -1417668977162793035, -2728181910177813124, -6187213722237690888, 7882776027806196745, 3611320925136918466"
values_26,4,19,0,"{-1253260123673250872, 5865634291884756304, -3447485459271947983, -5937768735475685580, -7769051417528668368, -2930860741896026035, -1947488841335040294, 318538595511111149, -9014776424696650340, -1624898464480912692, -4629056279182162803, -3480827867227924513, -8086165022732705025, 4553543710151360539, 1957112316272704740, 5579611126144280491, -5307859854017405355, 51759180637517401, 8364923667687056119"
values_48,1,6,0,"{-6862050278182290391, -930841120299250520, -5048077917756365693, -7725531462341083899, 7853740677032853085, 3075018300829017177"
values_71,1,22,0,"{-1745431117474527482, -3100695874925733633, -3160833671750622649, -3651185262691527743, 7785293910629555844, 794465159032420133, 8149897224165565507, 1624301956447205170, 8970788722005752061, -4122835109589588827, -7000124677041511033, -5292473786880985324, 3153177583277022745, -5674641317666876161, -7647318880836306449, 6668482713231611992, 8898877386512808793, -3507830371288780558, 2510610038605445902, 9203480670776508448, 3822610032848997640, -2424242663981513613"
values_76,1,19,0,"{1098049673787491654, -7401061149368174885, 5858348692144610517, 6612832635319272713, -3566597318106440057, 6199413476682773633, -7952745113306350026, -5235229070149786356, -6342786420503156076, 8359140574687789697, 4083383246221949647, 1058932279926130845, 5163753529142180125, -5594470366347158986, 1873199110040728810, -8469065011190717864, -3101465646381233493, -4809987296280959635, 861922057543383663"
values_7,1,27,0,"{-3627519920852424650, -5609918258266446228, -19668254961013888, 860856662328255666, 6618104539332094480, 8804606009969413691, 8203352902772062270, 1080164010667182921, 1665871639268931770, 7845422361967844234, -6562323501433288916, -2635380939536911076, 4220929856891821508, 5995652482783397121, 4002303307301276197, 122974275284788903, -5285165158945914104, 8237433610584835610, 7677338190686870900, -2832256175686313803, -5492120497327061934, 8407752544383915151, -5220400720098352586, -7176349094641856910, -6084466059142762987, 6191884274323932017, -5059710863461694353"
values_50,4,9,0,"{8400673995950887370, 3052670235422359262, -4235491124141699108, -6352631952483093966, -8850761224035727434, -5963854123900128980, -3866385955231044701, -7874414767869247693, 4682445170114650963"
values_22,4,25,0,"{5051772550777739462, -5373374874051597584, 8811543911639023793, -845669738766049744, -738545810507805936, 6798619797058592651, 4213738768717011363, 9215000820503349935, -9119796591192976536, 5820642997724083048, 274024783964057444, 8069809657092132756, -2528213274475350436, 811132327801822079, 3736837467955203501, -5356958571598822230, 123872980263409206, 4703736465914729780, 1236387463671668378, -1488797716765648796, 5632251847074563680, -8742373937795252737, 7348404737659126555, -8451555558997975351, 2955110241258171759"
values_4,1,32,0,"{5169821527863317888, -4514688038741229377, -5890592572035274637, 8358042288652136852, 1281548370084485751, -714418009897991797, -2745234072203524137, -7398785269843956618, -8700079450330175371, -4074742934568292589, -4514298594813594570, 2468186728624136614, 6799354868699453601, 9166429481992910165, 1346964122881018982, -1313526748659241842, -7107372945639655603, -8166634314781282362, -2822179589185621702, 2202992494829256060, -5005660460731283639, -458676526453594343, -2890871178545242461, -4075758932765055235, -3276741289095959104, -784899092485592018, 1554763860430679065, 2666388500975873059, 3222595811065767957, -3582209682855693808, -8730442452708695101, -3380670936802102260"
values_32,3,25,0,"{8465837998495790398, -3437815326022221482, -6459539217540102498, 3692728271008344926, 1118472057703659900, 8272273039800326119, -2320747445660980071, -4429949734872496234, 7592492072505119091, 7039927958843947603, 5566612177741101807, -5470425093909992726, -3238443534661892492, -8894744071592147681, 858477318037248358, -8988655517180128191, -3507859158008677143, -8253050379489906867, 1447968710198560636, 6310557543698486046, -6607376449456779386, -3420227057831954241, -405327544073871073, 1547254014007362894, -59985254951815243"
values_77,1,27,0,"{5818365607070313699, -4525508991796063094, -5351841435502343131, -7575037281152074151, 4863750279777315004, -3518863259706567574, -1845172331509211190, -3686878864583866986, -8271285839213489086, 9162709416209782341, -6240161665616747372, -3258537351633974070, -3621298011575438207, 6654836807598958349, -7509244528929014454, -3238584335715188752, 4511992777464309055, -5744285875600245528, 1240013595262392589, 4713730311260677273, 3956447433129682440, 7214106581794030075, 789049457552360640, -4121015621647541434, 2810827626463533621, -7259581173466196051, 2034938787111089091"
values_91,1,22,0,"{-3792397662733275865, -3094042948959276517, 1988569782203653332, -3898798178487005543, -1816388602128436002, -381141093434121409, -3952231009665628994, -8810523371121724566, 1750830217416092553, 4690555815089486397, 9154488267122254946, 702518118078191963, -8764316147782639046, -2309741482299854165, 1181730316140166142, 1781555327207707132, -9065964373724125227, -7956813620190271216, 2425169515909785598, 1048823875935915008, -4866742204345213798, -8654082172383394448"
values_42,1,25,0,"{8290927261457112224, -8181552394487492595, 2281334276918536629, -7895439880613046971, -7564955073917431147, 5846616331035607230, -653950512441165114, 417087828190508105, -4080626480689781620, -2954759128568857430, -196738734294056516, -1651217200073647797, -4060340860225571737, 4131257127970700730, -8167473251646166935, -650888161436969007, 8852782098467684037, -5133554255019965344, 6465351892364627606, -4398628862961024904, -1237265179333800730, -6003638327431006717, 1456124398502812163, 2833455350896878277, 3314890277290601696"
values_13,2,30,0,"{67408383730039867, 3478720053298670029, 6429013300778127935, 4829532571707986533, -1954298708967475799, -7396433055746310481, -493877699988790337, -6609925816472141938, -7967223084895800485, 2967015795447894956, -5787934055631434452, 4002476174301735002, 4609672257400615079, 1307742337574247036, 7232160030819982734, -1151175242919716545, 3440147078264217024, 3841306550328856417, -6087174784250931739, 7677980229425950351, -5382724440129209998, 824505161592827985, -9062079351225203360, -8532866796238514933, 1158723095634653558, -2076476180224985980, 7655386478238212809, 4807765686338596206, -2711034247475467968, -4335062616125745591"
values_41,1,22,0,"{-5143827684982499506, -7022387517311151608, 9146581614063839606, 2301382865472369835, -1078781107524845704, 6737835927357444341, 5680287842497282859, -5537215563129721995, -4436581429232221307, -6211270560439758357, -9163581459406630978, -2105611858020300696, -1977598426680973583, 2193634049192322176, -6023686835713526576, -4587378816277810659, 2456669429050458777, -4157665860602037014, -5368368068324347342, -3140889771709989694, 3620872822404327623, 8755176942987340978"
values_55,4,29,0,"{-7653984913471042884, 2259626002003960326, 5441375367985110766, -1333772821291530555, 141551637213505120, -3923144060558100550, 8251906343804588842, -135862429349976699, 3251079897898979494, -3702457739556962292, -7085001497538537157, -19329344932423978, -6506355612009004528, -5867276445343421514, -2086765499520574135, 417934607418823362, -780972794681598788, 6490645198376629825, -8512879221494866133, 1642251351447320571, 2617095418651179662, 5611467538751988230, 6319332442052758089, -3817839967634096914, 5834572026635462527, 2279261441022543845, -5460773758397464266, -3789873250771203821, -6009273131363259313"
values_31,3,22,0,"{5069732476774514793, 6766855786873595083, 1792389780054143345, 3302244223172321337, -7791254393116712120, 1142006461117640119, -2355600307948283386, -5334307126120194812, 3656217536256909050, 5027158123269884226, 7518764473680269093, -7134677691777883913, -3159151320001893705, 1166871783681651975, 2686123572905186227, 5891825442940649840, 7350861997365988494, -7746624567093964151, 7884678373783377857, -1991166965555780290, 310797849098442342, 1465593697947130121"
values_66,1,19,0,"{2965865526926881994, -309327465892784155, 3913174573971442559, 399186396676059867, 7074686115948003584, 4730734842319486539, -6864820152231240764, -5281087775181018330, 9047421377193958176, -4835612593084692444, 6857539797835592478, 272357588510448979, -188039982710863477, -434218985024891267, -2901730317357468821, 8577463915747842139, 8745601040430037990, -6020257228419531679, -1041422258941627123"
values_65,1,29,0,"{4517127824984085154, -1247542482090661889, 8544391938698422454, 2829017335308614901, 784312362987588751, -2380920338952977287, 5983799426976069368, 4463869851196105548, 5862307779523318210, -4847244557155084827, -4744272545802059253, -6558965362612786912, -4190045490845903113, -3766406412070312989, -1179491220092129815, -2806665620328679474, 3252758173946370586, 217029932397014960, -772606065352339577, 108284064665945762, 2030229780163680872, 6193870941252557046, -3750216910167806163, -435149102355356300, 6911731261388647776, 9133791645064448533, 7653067993685627531, -5593403751581719354, -8589874039829183019"
values_62,1,25,0,"{-3229506738584202940, 6776676429686132101, -9193183918555119568, 5272647830209740650, 7899949728155210604, 2880308587806856597, 6960144571555607580, 50665259393404929, 1470576038769468119, 1518841949026693550, 5649039126662638083, -3135899390380708440, -4261634451609410210, -6692094051193238642, -5586885881607325990, -8275916229669535642, -8943156450529426961, 7403676545354772590, -3682047257371276990, 2142559563938592438, 8091594274855026494, -3664713554003444277, 1012379755493908343, 4879709055606783789, -3990495722940958500"
values_21,4,22,0,"{3808044305558047460, 7743213590900214401, 7600246225454246392, -3582807194777568854, 7227014776491151666, -7475952900857881446, -5430504794245192933, 203565630443440778, 1552319151871889248, -7931218257073548770, 7443252030719536698, -8501036340116491424, -381742404218660928, -5328706764488899794, -4063197757636746899, -3806247134725569375, -816572224280692380, -7086931535823904379, -4013658127126196130, 7420635547253124625, 8200046831476825324, -1315077434818630687"
values_95,1,29,0,"{8368027583544300468, 4222907478496463647, -6076909203702656595, -2297153743134526571, 2790836819925855558, -5049170922744888996, 2566562520359751921, 485456292780217666, -6953691955974036797, 6028794677428140575, 8490934309827626319, 4776324218947621592, -5729230154425285147, 5839815731971263886, -5545147192867299694, -4474898009434218654, -7804859443244367519, -5320884303377842330, 8146466376309124197, -1379821318270524717, 6932442778523609018, -413977888106181905, 8620669482117423675, 6762277054647719024, 8935579325150959534, 7677488858253940152, -2866387913166451651, -9001595416929469896, -1713199526255192014"
values_84,1,32,0,"{7108279723018415455, 7985377565783198541, 6608390005628097591, 2111523092925803186, -4437273848215255878, -5286784147527988085, -4602600999646619203, -1948522423751390447, 8344096749176853591, 1200223108723953960, 9041280988875872613, 5236437864899833628, 917084599889874980, -6162811193447513952, -1686482409571287330, 5282779023066116695, 804953609611506230, -1827203901174783483, 1403338835267755694, 4608344166511331068, -3051979308149997028, -9193601740991057112, 3780014087478379155, 178739316228304216, 6531734338481665098, -613958830304020905, 8543393560137902916, -9203921904711999363, 6214511845167987827, -1335202039863077506, 3927771956318012006, -1535511659069930177"
values_58,4,6,0,"{-2371116845930683198, -3107083953420995303, 2832387652076468458, -6828926309889486465, -4447278790941422247, 808872250904271441"
values_64,1,32,0,"{4292195339895855403, 7861218995049266380, -8752167423676529457, 5174960455825841603, -6363121514580945295, -4604374679026642843, -2109177323920886604, 7790598748195172504, -5044981482747530987, 3853507201996704731, -4537738963597016935, 6396366169903129482, 2490631890483995652, -5855216983229617932, 4989423095571232095, -6866078967823859317, -1135204577997301664, 96751707084152586, -6036444411123533602, 3002641092233312696, -2997640706628948511, 6792316455050963974, -5686605856612172094, -7814511579198804869, 6098027791931780708, 1983761454489503662, -6850758946117908887, -4307339354996062610, -2261907134440157716, 8461054364445279882, -5135656566168194294, -6911797520096679830"
values_83,1,30,0,"{6767671738088213613, -6719778927813742274, 3315431189223563610, -975314898457626656, 7190322681220431764, 4147150913867845574, -5335868833750172783, -3327935377337721509, -6967448130189629784, -1974837015356734403, -8188677471256268639, -6867290134473024367, -2833713839022648872, -7349722491208596864, 553038052844538377, -7390904430256560246, -1326711281991884784, -3257953354518345114, -1830994240304042188, -6357062184834517611, 8565283644670852233, 2383415463442893249, 5266748977190616811, 2035742286063826523, -6961672787849821294, 5991348214647193526, -3318035486024824113, 3268065858245802536, 5083165946708950861, -7156875830224895098"
values_94,1,32,0,"{7230534359399291201, -8806257363976563421, 1641098862235778150, -1840825541428809450, -2707239241703552562, -984460084040758887, 7612536528477709090, 8308234968094095694, -2456414751586051976, -251785003803302294, -5796567218640232519, 6645026767827523903, -3072621685830415846, -7085997264408525861, 5593548331855108103, 1376358352533312322, -9029970316378838864, -5615956245311388038, 4719988160759845993, 19077293278052759, -6825825702994667963, -6207945809706143118, -9207909387754850063, 7201401687016660265, 2884983964302068858, -8709336472254144403, 8091716450698973862, -6385484513686783035, -8463437742713283445, 8037020677808328718, 3461684179012792265, 3980250354590574995"
values_0,1,9,0,"{6594287987750587090, -7059782862449525064, -1485763553706411011, -451957806886660779, 2576352211631995707, 8079537175750505673, 6890039220556135079, -5702916110875360838, -6477919517005481371"
values_99,1,20,0,"{147203877739369417, -1141391205335641339, -479536915130386687, 1513975407925450456, 1353383267921333792, 8807608042268475041, -4004579036140651264, 2133892695137120794, 5930209975401208942, -9210684247862441492, 4399288531055913008, 8765548875581669830, 2858819664758536547, -2386387176295101403, -3216971155592455629, 1245141946812976346, 1937449532038445938, 4032227247639477022, -2238457565071561938, -5022188368816781583"
values_96,1,19,0,"{-7429439903118110666, 3215553630772714450, -6081608927755814356, -145840492921449178, -630871182354157199, -6642841715170416478, -5912630210177239548, 7002409409467598378, 4729174358355345917, 1663629854046848589, 1798592681719642963, -4263976349369084308, -3143257816256033310, 567783557900799390, 8417264618288762072, 5464391320029970887, -5575610727598622993, -6307561481660603545, 8884089213691645963"
values_67,1,27,0,"{-7664904177998084723, -435771694264545554, -464270479158389287, -3190794675194663592, 2557096168159777238, -7584243971694637418, 1710852960572257400, 3920482995153745534, -3190558802222429443, 5050746026698113197, -3064292021647370694, -8642450876914065301, 3892448147378645215, -5543786690911960460, 2443444774698264763, 6860246752468608857, 5349539992968296355, 816819194569663948, -4114955693334329273, -7840138025149752081, -2061063127479065246, -5024884726997361674, 2306918665282867533, 2034097421019767591, -2453211120703248792, -8502610920350524149, -512214750392883580"
values_61,1,22,0,"{8838872787691669447, 9213775405886745685, 2792570157398857702, -4400064905797846462, -5583942551753075222, -5442726682291420342, -8651524401401751116, -8703825576488741786, -2083916452803599778, 7807442097020320550, 4241837708215093484, 1826649054562440464, 3627567400391381361, 6184145606496290565, 848273126635086793, 6817247222197443453, 8770757793884264236, 302002908242838629, -7040975214095779048, -5351346284840325287, -129101361204109544, 6386884949806235137"
values_43,1,30,0,"{-8488564955867000278, 4654255817247924725, -4476822551785688202, -2632155511882201094, 4848330557363564148, -1127171457146375444, 3457825847594785554, 824532487113868638, -1980224001430164375, -5834610668886443244, -5573713304834259702, -4158314935875908806, 8221404755026291515, 7605862115001345934, -6123462342735958396, -2685319705822706312, -6106394937592747400, 505326570062696392, 6833057947983694714, -2688155015213919496, -6845134292594790969, 8359215920143236384, 8882331210199816998, -6090313440496321543, -561047206290635570, -6441146071085348559, -3996148254208688807, 6505852256849712552, -6694104034506913808, -1286251815686208407"
values_2,1,25,0,"{-1002803178730595366, 6216725423959397931, 4074607009466880901, -4641247995296247139, -5177645264453431636, 5575235943951043716, -6206775361175899714, 4754315247263544750, -147705161637110449, -1269936051001557229, 5194316551647209131, 3193931121312462196, -4468056866750581360, -2895340032731873605, 7122647126510976137, 5580443209467088587, 1904632923846232435, 327827881092645657, -2969110643433996069, -3598428744146572804, -726702824073434710, 6866998318792894742, -7775211633285391015, 215312991434823111, 4510819663365522362"
values_54,4,32,0,"{8021142732041330365, 7576804506885002180, -8599340529900840777, -1025904186596524304, 6367536481603440850, 5400056206905101719, 8118430555514755000, -1600998478465088514, -3384682715587280987, -6076368344882577816, -280519792743873933, -2465705590109323398, 663777250331360509, 6613126424291291508, -4729317906694245171, 6130577555007486148, -6535295129689753246, -4574984592758901041, -3476645718845948033, -4527177432058931089, 7358770848179559627, 5226842717286127577, 8497269058758374561, -4643638273337495525, -6285473162152236174, 5168726949220519339, 3974979625038808245, -3414211000867252620, -3505524034467170681, 1416973562502184792, -7007284359167667307, 1716786214340855575"
values_30,3,9,0,"{8670053582763852446, -2526808976410731145, -7529150441655138299, -832487249345684826, 4089637246044520143, -4737083465065941836, -3108882806219953179, 8615272639735834773, -6736487960415454073"
values_59,4,20,0,"{874764576272151849, 8971324801007203940, -5377450070660105812, 8261296242968437035, 1979068771553369345, -7969098521950196141, 4203978026510344106, -4436924530865478093, 3015516532518626796, 6491095540818652228, 5107211911446330593, -2733029287192470309, -468476569662285153, 1193252748277226918, -2461146814215623774, 2747177776388101448, 2170486001438488878, -9027859977619475125, 7714290187931650257, -167777059371795793"
values_85,1,29,0,"{-6968491325717594788, 1375070657596389650, 4188974048981169396, -7393064776200608767, 8486321765204841881, 2159720408753962412, 778158551147998120, -7505138500943770554, -5563698382867099907, -4169069232822631635, 4414838798028217239, 4520162833279471065, 299433624481664793, 4967481272798945265, -2466544355182031704, -8284736725310407299, 4702235916778409702, 3615794089560677284, 6726397351192438066, -803852192110885021, 3025208898777140147, 9037699003193355826, 6175667897354551276, 6288713245698857357, -1545040532822356099, 4927347158569738677, -2410594419916739420, -6745509032805225977, -6846916543253356369"
values_74,1,32,0,"{7808085372241485522, -4305957969187550723, 1440536512221897470, -2291117895587083143, 4863295659687902236, 8690837719342245846, 2781655706004407322, -8709472978794299546, 8759885774852050581, 150550991156294066, -8370788809684700905, 7456349506975065131, 4301540791616275135, 7915465516783215649, 1991594527958187752, 2307758182695420828, -6766393215452425279, 5643322641747505546, 2928243179234721220, 8387203984986326322, -8314421059405801131, -5519754450426489961, 6746501957143261642, 943036262309013972, -7356989120957354137, 8335301679769800334, 2713929142649970065, 5886794877869844600, 8517839549172662207, 1002251834989229870, 7595256074420730330, -1973476445173700861"
values_90,1,9,0,"{127691657753642562, -3159574584937364962, -1872480791302877758, -8932055267111323452, 7228606886867149026, 763461695422530164, -5499588572641618811, 1042888001471513795, -460124308591478994"
values_18,2,6,0,"{-5950991135749418569, 951361042938917887, 6164130028414546976, -7726244744186127996, 1541907793893596862, 4676047860610725102"
values_52,4,25,0,"{6389768937236818860, -6665319613009688321, -6412918035407220014, 6946932445519523934, -5816481280919509522, -8344326091877536861, -7207158232346560648, 1005623343328724408, 1684074514126889941, -1110414274143950372, 1491583482276089143, 6922355217129626585, 822433203987389589, -5474171881646818298, 8279457389542580694, -7830295723112014735, -1852997932533541872, -777389742607677764, 3602669034999183788, 7847624945514476777, -2436662555359158443, -4141206209213830917, -319746438688404346, 3333232098165384058, 3227771971216656065"
values_44,1,32,0,"{-5735643255525255100, 2753506090475444123, -3069866583605898277, 6920165435720438463, -535553133801813415, 2471454054552723124, 7617675458979085592, -4835559724428098956, -7237692780681047298, 2600027550138160736, 3250208147555637693, 1751167929800590350, -1922147158802753798, 8299781908237614679, -625340769236345483, -8012077270089019463, -8056975803461901168, -4687494969395827496, -2028782807801985625, -5553930397277706388, -2524493680606008264, 5774013939801933374, -3252856261491679271, -8473567518132386690, -8182377289521668952, -1361665547884355136, 6015515826361614661, -609605702653323767, -8173539774619435674, 5783661349179202514, 1576356450032353553, -2063025815098090245"
