inputName,k,size,arr[size]
values_78,239,12,"{-2714011325768119967, -7101488868692909469, -31596332363810561, -5779399157986821043, -6261045228647771496, -1113037793352797853, 2770771854484747215, -870496326918442840, -3570427526478844477, 2031512149276128144, 5908468017172040167, 4385467877113764195"
values_87,159,32,"{-1081166518787709842, -5000560399265867293, -3259734948101804839, 3276920360845138247, 7017958804703077835, -232595379996707887, 4615925738198780666, 7628109303874434732, 1032509921711131643, 7545791411087570062, 3036271118124907305, -1045999470499516105, 4071838113844402629, 945742925233320972, 8471329177795678954, -589872738094315636, -1652854326563722487, -4338948514607229651, -5999473559462048715, 690092683627768621, -8787546577968172919, 389676387746233157, 5418981377795307674, 8025065354930544196, 1878448900555223667, -8100782290416835340, -7824911006997109907, 2841122817741300031, 7938418660659772557, -7659654090435702777, 4418419594940766877, 6708637190125986234"
values_6,188,32,"{-8703873029163953401, -5786841893673946108, -8786510428712430357, -5399343550221284385, -7614226004911683888, 2998685699710033375, 6279244777110387020, -4001337730207279660, -4313406387973865294, 2508767022067901619, 8744737864366733842, 8716901187341498123, -7688301293563909974, -5982265007629145548, 2485054560143616565, 6058808089975657490, 2682488357566676640, 9167531140757148849, -1447305850719068247, 686983499711578689, -7903865787182880077, 275955630131528240, -1943216461909650003, -2786016984641370520, 5386719479609330122, 4450268091575164227, 2259363096517642798, -3169427384585988665, -6303524859408785763, -7979352693361923527, 5088355737559542485, -1098718275202361220"
values_68,205,12,"{-4318275394388668214, 522443310662099532, 7424191871671308090, 8247417929420240280, -1573434830088780233, -8927271237261947093, 4511216591139033857, 927996606706850933, 8623509263434479847, -6743740069254535602, 6405917123917836138, -8980917677839482027"
values_69,205,28,"{-2441958486645514349, -2225461511062350588, 8089143697542358345, 1486267939511550267, 1594242872402991885, -5748007149239883028, 1778005864807960186, 8720050737015053902, -8295813129400009150, 8361903172057293441, 2524779523912279955, 1684638485869624511, -4337521600223098292, -5134671889289019755, -6122333648604108039, -2950051329096668521, 777666147401916847, 8985161108726774503, -4269896872254358361, -3824712317480060687, -8758719015417210564, 4489300628608508573, -4234750116075934789, 6106302815747317908, 2352960030696793057, 9063758542572589017, 5051375698695686761, -2359366879613344420"
values_1,188,26,"{-3806052135360654284, -2549305049096800356, 3268001863080741166, -4628362968430151189, -1310765555237037677, -2412687352765277160, -1947485052291713599, 289721171541668445, 255230534543685114, -4248298582217559500, 6032459956649336489, -6075094834325610927, -586722974694530262, -6814462257242408795, 52798871174063521, 7863173851762876467, 1547771307265171176, 7555658352710526835, -8178937049034463123, -6865238002195938414, 2795021655937421134, -1110751112244546057, -6926851625719442483, -773249243948181289, -7068820008412656635, 4971518783789975753"
values_45,20,2,"{3116295344175834557, -2053911952127556860"
values_33,52,25,"{-1792978605634279517, -7644808306991451715, 2999653111995774267, 8677938212047288042, -3272339399517571410, -7796607957151386643, 3734460954521534557, -4342555651281625140, -6727752332068470268, -3088220924345946052, -7937333848603377297, 3391285893101373292, 955031993174238834, -3305809037700143773, 5270982212539732275, -4573852957014172751, -6987317935431349823, 3803270265933265800, -8003652009170928310, 7203899625356159859, -1414139785928883320, -229892797106137600, 1505087375381344717, -6860573779370169193, 5718573030756962756"
values_15,125,2,"{-6918501464920526964, -9212256222302132292"
values_93,151,25,"{-3266068067944361621, -649223370304235953, 8183051047647821792, -7210181983994798858, 8709263271819252529, 4271940562103227997, 4281107704219886228, -4663119609703731693, -3661743454004749094, 7087360026811772031, -3086226483278719400, -3689080756453601653, -2390660342317291530, 62537164474955688, -5629483074740408377, 2890509824705188302, -4139933356972228936, -636183773535025157, 8826592756236744601, -3669666029146824949, -5341741861708907110, 7781119670779380862, 8002630043014049083, -8259850579322611466, 7515494789932580916"
values_24,35,27,"{8808100901373940175, -5321769039719888325, 6097035900313646618, -355021138154839930, -2506218199965256372, -4856513055853905959, -2549434255714456966, 3442481768757323452, 3723606098011049652, 4815208443356456604, 9044309603339669866, 6370658496765859786, 2982117275384439323, 298169163009361338, -3757116470173491617, -4317228298683439943, 2986338590838079371, 6014550070960410391, -2563746606076144685, -6891756406716073553, 4242479262998654204, 8785141190803262594, 3591691987253918268, 6825811359946664117, -7400325090013980049, 3381424297177204864, 4138642110158526063"
values_25,35,2,"{8937262462719949485, 1643999630413077088"
values_26,35,32,"{-4983289257102851274, -2493684881333417078, -8109247047619366694, 7546863205448253053, 821524469411237546, 2035727127981745358, 2289134694541570429, 7444476633095004248, -1235147644302145142, 6235876525317358328, -2083423421782842762, 4971297860519205039, -1490426615603177614, -6967259966539661490, 8641627762758693884, -3182015717949558382, -7215187749411902408, -2566357127082836700, -8153076692372087837, 7875792286264274557, 6853220335243060852, 2427883220273408646, 3416058488983924045, 3495561497067528373, -3697862482544019151, -3048938453433218564, -4522539215719764833, -5622386589801882104, -3727678903205825814, 8876090640247884117, -2640588465699775138, 2110503945990452859"
values_48,20,12,"{8635706702288104661, -5524527007323145540, -8032644982334059662, 9199443022431649609, -3145715890968119052, 2681039397922812010, -6519283493447899039, -8688496747166636505, 3235674438900156801, -8933795877122260545, 1913618558358736417, 4264578755735904342"
values_71,239,26,"{-3879929735391786627, -7491265318171848401, -807222788934783188, 3789574671287662144, -7140173550976383317, -4910392930046676287, -7464006573803337395, -9167727387943699598, -2307047144975948365, -3209402972965255478, 184400498929866437, -8978779992841865331, -7514893191116043756, 4764116261666049820, -4779570149417550417, 2110355759892964068, 2592749836446028435, -3622250301453862108, -6194137351357348148, 4527986365103974377, 7412766432791631165, 449137267640532266, -4118567515564660026, -7740160075317590766, -5407316323278457412, -7130616097922844709"
values_76,239,32,"{-4751061726293428830, 2444413113939008605, -4707766646001989038, -1017336929116735640, 7233201965148802601, -3649534022964264309, 8112598453350981547, 521595966958313502, 1518847134747538271, 3683173462366575644, -7033610747683396399, -6781359398320386187, -8423647852825021460, -6635386315552143628, 4494361125116062004, -6800150422228040926, 6438617459856786570, 8423554234561435051, -6705374168069391020, 8986748886869933460, -9221701491780715856, 5468966344637183115, -5787843650864295347, 5175776175423867854, -3390034307521195125, 5526195285930404550, -6151651633042449308, 4565176802194214571, -6329885044134848915, -8758953276200629166, 2639528394508747713, -5043522495538189333"
values_7,188,32,"{-1172917074605486665, 1133467077110273545, -6038412743210856089, 5172918603517863475, -3359196340445317666, 5216622122675784579, -9024836416074381604, 7787990787585078308, -814051634777249242, 573615610529081223, -689987256842019754, -9079177176919625360, 8670386737861013731, 122257269460186680, 9176508620513558696, 577159815675691793, 8997918420392727442, 8077780111379496472, -8850526402397473327, 2038622436086784502, -5478807487184461148, 4926897359650912910, -2302480316361391364, -2698961492856982372, 8737794593035918229, -6220601183471494272, -4681187549740824268, 1858127514503991813, -2967753715155081701, -4093777832081278614, 3788537794926794547, 5430660082094185190"
values_50,184,2,"{-6762476502833071455, -4042375657071663295"
values_22,35,25,"{6918275265082208515, -6887248927294249622, 5577002186951180552, -3759864200062562151, 7194076493370643923, -1895218288247051441, 3365441849022470419, -3045779192627881378, -4063959051031980844, 2388521119969777649, -2563275228016530648, 6060555869539000636, 7217617258881011295, 7555216813645097410, 7162111738977678163, -1460648009076846407, 2292695928283208886, -1282517341291761675, 5322681663134820418, 1285914277417078811, -2159233256901314956, -5715932422295562624, 2167793300481907015, 1856078406966323591, 5885040888788031572"
values_4,188,27,"{4637753311484339352, 8966834576191135858, 2998722969705088310, 7834841054653911333, 1854043345244480893, -404872868116826326, 5418205370335783566, 8399575467445285707, -8707089026132701523, -5280880160275545490, -4330276413039396676, 8458855105604239258, 7782458676379822338, 8744375975296186011, -3586922974635931835, -5292539181283600300, 7934571751890276284, -1490226489457524921, -1767562830864269038, -6569675245749579975, -812142028013547961, 851074066619175542, -4623913559087184495, -8682679644947558339, 676851577351562642, 8253369557390016816, 3635104618965547385"
values_32,52,25,"{1016482750673562573, 3090792886778720784, 1685864086889480940, 3747685589963692600, 22708472412927375, 7892285037343365220, -3686348499723224687, 1794615827667204863, 2354530545598093501, -845744843760911809, -7157084241823908654, 7659229642322509071, -3526843702098097254, -6155185300591033103, -7830148901458056431, 2036948472498886897, -8168047260437659920, -4648289562431285992, 5656936225779869358, -2243013741106957763, -791073216127310469, -282949680281891149, -6855256837929600960, 2824884661480184747, -6148928314674652306"
values_77,239,32,"{-4989795029611583350, 4939783050266832041, -2997195338173804002, 5448826740740916716, -8041725789288569985, 8644672035237960521, 2730951311330933229, 7854901212817885817, -1190173486881231521, -7417668644068609968, 7738885984778987111, -8496653460519728947, -4340154009994512659, 8200938845736373709, 6954555678325821015, -2461081611565311710, -539044860710505176, 7244095736333078477, -3249626180481881185, 6927224578971956615, 3118832733149336254, -6085174725174389303, -3072446376612801673, -2405817199547232194, 7990074163371959821, -3701296261665006065, -2543387337500898365, -2472825900991225664, -6481681156738671399, -3284065745509767677, -3382031628518348803, -1081146586294393111"
values_91,151,26,"{-144948931813245975, 4925768444565277967, 9001128198439127603, -4225513172306768707, -8234258364111445366, -202892983044577836, 8024979121379344596, -8692378862927497570, -6172502392667725497, 523106741025134003, 9156752941412640440, 5013743833011134586, 4080190300799133790, -5201204708588842510, -2451054405216915617, 1373282639456941263, 1014985511774277766, -5226479146221681745, -4079919716250071567, 5128278386421803337, -7136224649667893821, 1771988775508742670, -7119343523767266018, 7749120583334761631, 950170799912743779, 4212019754148624841"
values_42,20,25,"{1794526007808420113, 6056522125404661956, -1024773288713496189, 8959830311859075616, 4181491227929961251, -3121505726922329471, 6087048327403798212, -4291374610345574052, -3606102036286772207, 2627560089340031684, 4670258342073152781, -4470728124514371009, 3464232994511521354, -9058493191454501290, 3945213376584323064, -4635164388899960758, 6602047241808419899, 7421813311944196604, -3271952625019657467, -5146836665434318590, 2311452973185586974, 1150528107820810861, 3272911912228508202, -6675186663903264326, 6988512079741109314"
values_13,125,25,"{-5080030749384461237, 6147370919143325784, -6246377556655783278, -8666038380443819923, 4864331256555971685, 2650237355797397555, 1760720891459143592, -875057503021929343, -500056264654625709, -9083359418834391505, 8543750889686818861, -8716606866004709505, 6258163033362858165, -7009510385114931046, 7606721653160242646, -3960343406148495177, -6624033869011851740, 5799385926338537642, -5827268333736774639, 8208959678697868164, 3271293524467878364, -3406109240506034968, -1270369595914335238, -6242399627773870173, -1026510167321588675"
values_41,20,26,"{-8747407610473922266, 6632100646599577055, 6043391160143680558, 2680808633330297184, -1016995320644660995, -2496133861916787189, 4125947184970288131, -8561205048944127627, -3634706016431282892, -5852171569785382034, 2101432756965290997, 3616142339769549483, 827886722407302873, 8813863806562732193, 1455432174438005692, 8819200087882616117, -264015489843767887, -3140606245425295459, -4415747179135370815, 1315778835721505660, 6373243972093501525, 3446011074338795577, 8344915540007283234, 8291883245234046831, 345988513960637558, -1380582490789688936"
values_55,184,2,"{1698956846964454011, 4434660962380502148"
values_31,52,26,"{7176757324305231662, 594120218375834763, 4158583323125886044, -8378925205823119534, -2785676620539129229, 7314637566780023052, -5025317668238607921, 4892296057242637081, -507631354112760842, 6758995427085719437, 2072582317094803750, 3623646539265012325, -7520916297402253863, -7261327490291581465, 5689913293375566239, -571051325162784368, -3405997833320124294, 4825090149074614044, -1011398119705841332, 7439022828385959061, 399982619601703654, 8583450693573757978, 6472644754351164572, -2757305966882961060, 4360615919240690065, 4626485695719673079"
values_66,205,32,"{-5273432907599205042, -9013324936360085046, -5995587682573865195, -9196487490643367418, -5479449664411224762, 136157233030550221, 4308422285313469076, -8573995250800594444, -8880264835097646898, -8709834244719580139, 5859009732134539142, -3811042157113776597, 7036830056426754425, -7403080093635207628, 7949823972733138878, 5027512680654458248, 3014164954263437434, 7880893193946016291, 1049027811532888470, -2308352343223607706, 9103518987509973897, -5552161810956343944, -240668311369141834, -7417681378542990704, 2229466695675155237, 2740131265845997836, -593782362906085166, 8265534697295077589, -8641817288836156210, 3731823261858501157, 4306898556610179630, -2444915063352322563"
values_65,205,2,"{-8831409753038479844, -5274113401403622558"
values_62,205,25,"{-8923106339538169302, 4864114467087864378, 7772595243794772393, 2284852417688528539, -2604194056218511124, 9220863890579782716, 263451961137566758, -8477572639053342340, 3023728336909844624, -329825617433408041, 2670159409242640939, -7886908908463866697, -527133217881091486, 8189961416852754498, 4797787807237065895, -1828284898388841599, -3872592281997052407, 1017322810078809232, -8127940425940685524, -6686511477090608752, -7809301785115405563, 952213611924921805, -5669444727279464633, -2728160288787695960, 7051727428401597923"
values_21,35,26,"{2197445890269593028, 4962866080915883895, 2842748867444329434, -7932218348561886022, -8589272613997200620, 6928940105689197384, -199104945040958513, 4556709577145541653, 1927504125361537226, 1622348484450422578, 8780376100910507441, 9094752757766473196, -6843133810753880146, -6941652612997464847, -5264976009232840553, 9097384714997269983, -617011037195246404, -3839752163034492429, -5352621151483933114, -8568592455695435649, 8231046684553811562, 112982955488632224, 8836455305180160578, 6508218767664107567, 9187197999935600496, -8180439276963934069"
values_95,151,2,"{1169866013373983333, -654131299883215511"
values_84,159,27,"{2438004557065033377, -149602555942827752, -4297886819464582604, 1583584240168194870, -6659689676762413555, 4823159089914223094, 7161410821371113798, 5544399940512336204, 5078615856545109846, 3890557043640995787, 745782391662716965, -864124576113589613, 2092068923037498259, 1849565479704355585, -155077403686111405, 7339860855519160155, -1402693450731388508, -3561672866750379336, -6184544849304192192, 8721597304940486394, 1717659205364903825, 478367474018879411, 991365903292195221, 2794243593607222396, -3255212109040243495, 8200100428792679923, 5386338342370266834"
values_58,184,12,"{-8616133515762455747, 2537638377503600192, 726426650124898917, 7832343506757877406, -27604660245644102, 377050336956441139, -6669255890051660464, 1549781730900884330, -8385245877136598834, 177232399954718603, -1447980942396717478, -1251036429793675033"
values_64,205,27,"{2391897362361282097, -2576844760850725172, 5539637784199949933, 138420474856127524, -3616398367937890722, -6278969651020369943, -8465737574161726810, -8597208000029317269, -4979925224827999825, -5009341786350353633, -4233295450799952229, 7979160572367789048, -4973191258703563941, -4888075948524632708, -9067806768527075998, -2374905893525699471, -6791446209988656610, -4548629255258594335, -6141104616678443606, -4179672557476799845, -2314415745246631753, -5289491027270570232, -5714075933569450490, 6670612866474871131, -1480066833016936299, 6355306245656524260, -4771146141558733662"
values_83,159,25,"{-4906144212039667915, -282728370150892888, 8932686769008247458, -2897129753458043952, -5638449547483498394, 2078029628777254369, 589907992466866541, -1656504767092360869, -4701600195482515571, 1398661164810981215, 8593479730050046541, -6276367985595885542, 8179006593660607609, 5962333777917845142, -5446953961782234001, -5513394874901093610, 2923588485927281705, -2366713054838629327, -6941427414506533581, -3673041923716231852, 700030434705796438, -4961685192018901035, -9095234008016119009, 5835279619267742700, -1650042753460659026"
values_94,151,27,"{6163526299241421575, -3501558670831589192, -8479920725132682636, 2938465536593479672, -4635385942247531380, 9085061311185514954, -5350145783255031030, -5166528937559963636, -6374563576351280385, 2242716599705445561, -2704093801233824919, 7350579092113914516, -7646423473621307397, -3276091777775635063, 6537103228103503465, 3215795157671327394, -3032606167790208618, 3140322045600339554, -1431679370206535367, 7484756432485221542, -1303981691916481235, -2328067938254284593, -5787291360064760543, 8855625127674141295, 4032433014780413452, 3150209494001103181, 4346324508141969851"
values_0,188,2,"{4904290179916006272, -5621743960210929781"
values_99,151,28,"{-1919237010759769110, 6833748902331216702, -7993553442482476690, -1101036865864483208, -1033041157460388574, -5428153993536429817, -1468905523410401359, 4744995144227868962, 6786773341707652728, 275726319787373285, 7789019626301116927, -5313538597516737676, -3248868910172082482, -7294982448065783645, 4083971869096916989, 5493129324835255980, -2635041288988241418, -2352420504427661874, -7576248042350505459, -4103015173238792539, 8911285674928314049, 4657644287935935435, -4552665115240957630, 7313599560796353206, -6968754944705419202, -212103208178214365, 5708743004999091470, 296043803550742471"
values_96,151,32,"{-6714018981904406286, -5701244376019840258, -9133891878579714668, 1573539216888038005, -4879097590352870384, 3402086122117409920, 7997499606959130895, -7327357771923432700, 366903403862318910, -1191499605726102897, -7265477264690209402, 5564707771831267194, -2204327949922107547, 7312963795998840642, -499721933483399772, 3685028843136201046, -2023219281904000222, -7925763166279756385, -5678688436586684037, 8160679152479978288, -3985884364971397654, -546789372559047312, -1820740939177192297, 5155270314010639626, 4133188311957119449, 6097890997350847540, -8183736924002507900, 8176916458030560908, 2203624669574820098, 7990728785312174242, 3043839322072720937, -5302967881272485682"
values_67,205,32,"{-4705836977102726678, -6874346927319088742, 6845111833493462835, -4519000115516072532, -6394908559673312888, -3858655453261209632, 5106306810137375806, 95467510690202849, 7938605762128845124, -1488428538356404997, -4483843894085116757, 3969286806181751337, -6202572513062030400, 458194360759499523, 2027985209463619269, -352934758698632881, -7345711887955177762, -1728879033674924839, -6269594455232410507, -4350060249440890247, -6961662231231172539, -5685064492687836338, -5951347754798643705, 8012189195718933000, -4577729547334101102, -2576045503577722538, -4744933667021283002, -354161633155599671, 1673768814132728267, 1314414809240311874, -9116669189723456752, 1716323026106600175"
values_61,205,26,"{6110579793650029634, 5138825675198194568, 3975344698130929009, -164956974253920277, -3399356939686448159, -8001670904373198474, -4824373889442290080, -6841178238206181760, -4971068021284255602, -7021315261837127023, 1947049270540001254, -8913234610790268124, 9182800090837308803, -1591367781210094491, -6939098511141540400, 2295215170852907994, -1408846669958221598, -7984435175362255093, 9184212778753600624, 6626398342618009446, -7687992888343991472, 6927184991936201121, 5131451792007965400, -3325722039328899000, 3709943057288132543, -6827403709188967835"
values_43,20,25,"{-2362441596700376574, 5033313846342403309, 6764919380783593515, 8212347601926668931, 2605742028534850836, 522967989333368541, -1285974256756938952, -3259422599589329255, -5287012649222520738, 3291223427169140974, -6017249273543192000, -2434497791378708955, 6940278951359229763, 7454333913438947407, -9144407752597098907, 5681865905863653117, 5287301325439882623, 5345435952922275145, 2880912029141798964, -7034281228941188192, -941353382105985107, 1302490190568722878, -3739259942651877395, 6947756821335314493, 5876791383376320604"
values_2,188,25,"{-3689009481972634623, -5997012069035688173, -2226242903761689466, 6313422655802793845, -7856206480188906122, -4975771791703914029, 1168793625532652233, 8673947744120506648, 3677469112639031621, 4165325395933256312, -6511423808062942359, -254730658807411460, -286081782094218774, -5064981030602373026, -8660658144571342361, -9148633335598937509, -2641720553105721440, -2036139157533667957, -6214677407012194684, 8522145838621292891, -9113011801501560829, 6567931852687066985, 1328136980792102070, -8973989473245866606, -6950510577713328047"
values_54,184,27,"{3391120253697594951, 1555358567887296374, -8085286317935140858, 800452399291202184, 5546128544937444856, 9184725904251678271, -6885255100099174855, 2204605700965636945, -8190053300658178317, 4094115552670719218, -4746873581921712993, -2159841412729824025, -5585151437040366674, -2750744632988590212, -205279578986666685, 2620882317119524056, 8607605810966047580, 8183990411585466464, 3419121022157561453, 691342827580779782, 567046677856772131, 6132752607061787172, -3176622545575898556, 4255295189826049473, -3654462337279651924, -4767208130233090118, -2911593155000175770"
values_30,52,2,"{-5364751315431537992, -5830044674187556329"
values_59,184,28,"{3450561534824063263, -4121789605195164872, -1419649247147803438, -1856471439745406036, -3282770861725878847, 4384482303544332295, 7063026774861195069, 9163454486261596298, -4733190294109401522, 1950023507530724418, -3595713467628202547, -4290145545240056637, 4820178476773623566, 7229172358970347065, 5375667837619430718, -4898260969977623232, 2309685313196492980, -3499155175302340694, 1121165526499228709, -6224973060396097783, 7625804234770872127, 3512597440971447142, -9101651744300653632, 5947808521634270276, -689572141960553758, 2006976161618020376, -7734274629438104456, 2484960837993295754"
values_85,159,2,"{-8512781377928665576, -2704787887579175639"
values_74,239,27,"{-2723591772017337351, -7583833270110031312, -6936805972147760308, 1531724101115901555, -2857457320588567219, 6437329046096600248, -325469660679998675, -2982654845182283205, 5619444887476093089, 3734767118418671487, 3649101717236018000, -2606542704156395200, -1355622982521029803, 6339006949631576767, 5724279710042049374, -3983637108234969378, 9130745072807705451, 8713704378800171020, -7641022453344590600, 1030822541346483674, -6480582362879291568, 639360460826140494, 1978289475219628279, -1792057595377145231, -4021244649843767135, 5322396445747055558, -383333366266083136"
values_90,151,2,"{-3597026304891916689, -6725505329675781809"
values_18,125,12,"{-942717266226758677, -1655892547017692420, 8197107092275034897, -391314940481531474, -4868541493043561800, 1285484810153654428, -7536671867843976102, -5754067069235646067, 8887496191970727497, -4602741263883348565, -4034554914480087895, -1644359815729213986"
values_52,184,25,"{1473280151518166989, 7207026464711223385, 5221020890551959674, -7168333282799652026, 8519249056548512993, 9044367826121445754, -2332208316431732815, -2061044014229170531, -5622843207905868945, 6948424108870854004, -1523209597461774191, -2460754016244251388, 1358756317544372930, -4612954727479573876, -6132311668685229243, 2266596728489883825, -6746258245343373372, -1556720218149771881, -642375272185758445, 2414060007085494535, -6173051693021598077, -5187679373709671988, 2937921451821826735, -8864527726678176641, 8491659718099911120"
values_44,20,27,"{4171665321136114236, -4891792261843777412, 3035910586180718487, -326393642086673463, -3303695730301203011, -3302622548867216725, -1945316461767807954, 1755982299171946981, 36530420074794071, -3065444835989231652, 7366224972266351139, 1664940943028291227, -390204170159980526, 1009350884060196888, -8692764617337549611, -5203341578035899265, -9067184818410933731, -7408485836082747113, 819814750773456633, 217155182035614355, -3827733180511162619, -3717366677533074003, 5478053285844683599, -51829069904091576, 6790092628567394544, 596044493587038853, -8013831910031512390"
values_17,125,32,"{5426172802569068388, 6141576665942698193, 8103458470871198007, 8527443900000874348, -6015404002218982101, 6450699584621344011, -7610446351586486972, -7084020130095360984, 4602951232644700440, 9054623651998862994, 1513537219322908489, -3321533028413916090, 3170870278019668046, -7072722570775781848, -5477072681836277374, 406020798682248453, 773872817129482095, -1531983413045041421, 1528168966686880575, 7305747751249655563, 1899887146836921736, -4083284490188488590, -6917177928969795748, -2465228337496109125, 2808353676299440341, 4063861644001020384, 6862805218791982909, 2344666202270165446, 2468730693289098826, 4269642861465823294, -3076011059647689994, 811195064251031986"
values_36,52,32,"{-4603564177348137582, 8922404052923743433, -2498249389177938105, -2479404500467883140, 4427545934354094368, 9129089750596030959, 9038763720101190411, 593089614426360575, -5617088974515016165, -8350065355086960036, 381209126293923810, -5137475590379185468, 4035784002809035232, -6634331532883135608, -808504735900718020, -2391193027391192106, -6529223428688195852, -5180974645783859215, 522914764821288028, -5625721381301207435, 4378711747996943521, 357712455906155651, 8315975824662198958, 9050597412576644918, 6162888490036505267, -3984910522870565447, 5558783826650905119, -5322632769688555491, -403308400540565267, -5855064613756995335, 6753392707556248635, 750470517586097019"
values_49,20,28,"{2612932660517209819, 3727411216652151319, 1067718707473163956, 9103156409420692737, 4612835131169861756, -8453895012955555215, -1274986840049781747, 9167710720309647899, 1367586585248964820, -9080869210687577811, -4863995563245856190, -2843730015769140955, 7566675955118727571, -180498969048538068, -5291169679402310541, 3723870683364410091, 8713227056181773221, 7771966380209303405, -4870282443291550623, 1001072472155477981, 5987812692118191988, 1994173460921603789, 8459272172591451239, 4703893788418358302, 4736891191330537801, -8405805749258347089, 673594454841513645, -4750162710587887237"
values_86,159,32,"{9162702814300878695, -6558729267728097318, -3090746783626331483, 16881021921093043, 7550608049321146091, -4999655016500076288, -5762878067733856176, -8966146949116359759, 2534957651061875275, 6264504512275336730, 7243837025193122886, 8618762926338157325, 7824520927713842047, 3779629415479915345, 3513268696783363995, 2969185918069318798, -7707191520370669524, 8045131834761422755, -4830251135253114809, 6634280983345590772, 7918329588412208461, 5818500073878127384, -3457004981252134857, 5641399157126483071, 4960733572845052546, -2870130912110386162, 825520056186816627, 8599497032638217700, 5496263500175147006, -2787991048703307026, -3768230065950120669, 1722566875910745198"
values_37,52,32,"{-8249642880102355491, -7738350794318446432, -7153182098628150015, -6147278682446126229, -2485331274966215602, -9127304252941910020, 7944583526349313857, 9110709232684086449, 1451865488297057581, -7140866291402506951, 5308936914404881666, 6373580842908055257, 3693457275109018153, -145138009302764827, 8867599312265344686, -6456715626687669674, -6226942245786839551, 997158224264170266, 5849812068661060453, 982992346213212856, -6267322439320614910, -5512009915543180887, -8629041572943186189, -8217753955040826869, -5375249370194169295, 5297190483119285647, -1780786868531506424, 6739103115170900481, -1929763349472059005, 1207375459117895326, -6328701106786759931, 8152941342232116307"
