inputName,size,a[size]
values_24,26,"{2900235472206721693, -6964853543180614808, -2167317813154625704, -1986146938958029195, 2763240139197477914, -503947890743433464, -4870373761465821992, 1943284954181275717, -6336159912509632293, -3220631470107790548, -1669711304850115533, 7882367399155815990, 5007560581282706744, 3977625566435146311, -7932441916154082957, 6811954336773417963, -5885852270041067811, 3095643866124501703, 7423316660813475457, -4512760971190146176, -2693626537436655220, 444251231461543279, -1487799733561767070, -5354733651019616661, -6092459246635710339, 9028373948266189943"
values_25,32,"{1711243962918042770, 314615566515137035, -4739135454318237695, 7279888879927084303, -7471837225101095001, -1774343142044843691, -3502345652204646533, 6954387690090041527, 3970003432699991952, 4388742286743932697, 1444842324007235000, 3392662634487644668, -5643741810785759295, -7008841518032822992, 5406168013593623008, -6478207386361015622, -7715036435317516480, 5468009397646161576, -1878849862356953221, -2920294069452589886, 7913157823391289356, -7033964046100076113, -1199210501986987128, 2578522089306588221, -5831076280350059184, -5909324812672367286, -3277546505484092082, 8546902834884526969, 454622040668707235, 8312220061106183547, -1059825778469806707, 9025883668039414874"
values_26,32,"{3798428886515852290, -5161625418666376159, -3006627226272703720, -1816750978242086820, 800059839399638274, 6272825066967340095, -1361264076433306813, -5822089725041827189, -5147485844529477206, -648706181371021821, 7154505539105190455, 8837681546462376510, 3884741486108166982, 6492930286693872597, -7944116154586255326, -8837790409415395395, 731037123931539041, 1311394451047729303, -3262788626907948494, -4972231689623868703, -4159066340420331859, 8703116759723048428, 8452886012236305719, 4111918002730157614, 9123598663933610000, -2373186456986606503, 2373910405495646408, 2026203473615929433, -3436635841142010589, -232190812823466914, -2652139876557534409, 155248305939302955"
values_48,4,"{1924731276561138263, -728384891019032288, -8724402556816052716, 5406881588820595261"
values_71,15,"{1984109870574123600, 1963950008205503075, -3293652094538897945, 7348698088308567527, 1112247112430023771, -7435687484874806246, -7600806740146505229, -6072691926957894809, -7094222738277582346, 3379363653802971590, 6739329137903113936, -6291206307492442586, 7323644407447039164, 917652090694000814, 658970448095997550"
values_76,3,"{-2697124904899059918, 7558643468600195035, -4189259853758000648"
values_7,12,"{-5238940151085615623, 1418169955723217250, 3532707248338487775, 7161747014229743378, -5457511058353628231, 3924432461652986614, -7866067920584217397, -741694605771023815, -7100019940992775549, 5956416232564159895, 8931275993741355783, -1662460432830448039"
values_50,16,"{8202594070096489931, 4570431319969732353, 7999931003791837011, 2819319362447044963, 1748372296170987478, 5034225597134577569, 1186641813530569092, -4263967970596367021, -690503753115487818, -7207432410677096177, 2358731400228685589, 827057343645107070, 4857069020257916369, 6227587662773690262, 937578562442484435, 6742434407844837428"
values_22,26,"{-5537682864652241712, -84894495576548579, 8560479090802981921, 6989524675835503063, -7444906367595335548, 2119706730451284843, 8450697595075468723, -5074038520390388079, 874019465187725447, -1334130027829418392, 3078480798589553277, -8878392618367849934, -3898411695258406819, -5627910055613451098, 1191955556819780178, -3773513711950182501, -1036692018604645635, -2941082756493751948, -7329668738495306836, -3345642329367511852, 7073996718352603659, 171231447217113872, 1554967320524575167, -4997938156495388561, 532343177541617994, 4054952017622956110"
values_4,7,"{-5132750939307437689, -871267032580400982, -3292735002110467679, -8032955164710838587, 8776584243433581625, 8068035831973204759, -6975901453184200662"
values_32,2,"{4907523952226746415, 5220700735946932552"
values_77,23,"{3414029696953104677, 8731304731623216749, -7643641528488210699, 2754717117165103303, 148268340048167796, -3074823598165776894, -571611230151360351, 1628276069158583877, -619574173449212647, -6603482742108572413, -1531737224502061055, 3768252752028516857, 7684304980278118855, 576948152681236784, -8879007271192203204, 8387162491130989337, 2558599678124831607, -8779782764804890522, 370828440140685585, -1192456889402102071, 2034841807535267362, -5919794109623111696, 3864233077620608794"
values_91,14,"{-4070824312830531700, -1617012717702225563, -8711891120077525640, 744103188003595441, -7627655659506260905, -8164183118148203686, 6476456183502109898, 6974708353034794958, 4186642670611105067, -7376747815477194989, -8153901100651171856, -7516873674023460427, -9130486424828081327, -423074825097890104"
values_42,20,"{-4901905181708225792, 1577549734658851640, 93484039632859705, 795388821241409313, -5635188331466456798, -5313299998860982276, -8571322398545103777, -804180432968313086, -247515318156414962, 8862097972921064627, 2632419406027621006, 6955519328662520074, 2507533221618523923, -5656180129459765547, -136052187932223884, -4589758258349630330, 2883327628028756201, -2145201767992799640, 3025733784311081453, 2278191795627969401"
values_13,3,"{-2149884891835199639, 9158630931863639028, -7451886801523366312"
values_41,29,"{-7608724653301962462, -3369094265593433089, -8279092361224355716, 7482161903515290774, 6951085935381083088, 1290906486983041675, 6385968347564772443, 6068368535549503389, -4454039838831224035, -8948640823669473660, -1537001162313277688, 136743975114686553, 6305057628617799611, 816067826044249872, 375513099375605451, 4846031227424465269, -8388618747052307322, 1918845171623811902, -2084654924114572661, 2271353605048634002, 8837103256428456336, 2399196406023646865, 8463433634112125466, 615433693811214499, 7983474607711934338, 9218407982905292067, -1354859571318502504, 1964827824505345255, -1264752544033718281"
values_55,29,"{333173610659710540, -1119692835249575434, -1486789043971591230, 1055117867970042685, 8732439735408010630, 6379477188630805279, -2802520277326359734, 3564859209138507277, 4073084251511771393, 3077240028742454511, 4301496422721884936, -9177737999556471116, -9154959616680151073, -4706949105389844953, 2935620016101435443, -8702628638774123480, -3327741445627610138, -1082728349437474559, 7194731910877720820, 2589837536959825368, 5093981438662296677, -1547102122410284130, 1298424076608692018, -1189697675533470656, -5285884578903368890, 823281084377535029, 5700294706781184928, -6371451482649675024, -5857321826364105097"
values_31,7,"{8065819374341624953, -8680689028453638145, -7296691319451552123, 8896940915400801268, 8070026175763886749, 8234294374640482561, -7981345686612789309"
values_66,21,"{1985521268924476008, 8505685980969946119, 4028624150907049445, -1842099730438579385, -222523924167407305, -5071746354491638811, -7159917499229356859, -3356684575136220662, 558384534600993222, -1100134675419931763, 6752515526659799791, 5312505296079925146, 191346209977754872, 4226632365794089094, -6283457391186725478, -7012987171483988451, -1058122334734358442, 3270162084910489377, 1189039642930585082, -6839748589640192088, -7522268497213566765"
values_65,27,"{6353293280174147372, 1170079854982352279, -8242175208869698962, 4554126959187792399, 6120102130032216003, 7537116272918048874, -6853274183574233017, 4626273095046107255, -5652434137260859137, 5561275558751325924, 4131496770477562956, 2753932718657976091, 1426841665573657583, 3623557815936369673, -1095801335478970403, -5259848219677615219, -1124694722382365611, 8091464038321228949, -3849763224184347612, 5161387168298786125, 528864897372677654, -1701913703413774505, 7258480643899761232, 2019784378096572426, 3204983982569089692, -2059080212545428136, -1209180785275318122"
values_62,10,"{691510694105464532, 1407617703243245903, 3874877991274489507, 4026708097448709611, 1333939962743914437, 561593490022335360, -2002248742345995349, 4284491019049365095, -5971656568117993592, -1833646230021865550"
values_21,4,"{-4730058941349069316, 8013587503671063284, -8595878188923459007, 3912265323063891771"
values_95,15,"{1287914217936097435, -5636250378101848016, -5037581397740514171, 7783419921035270557, 4841850685205363519, 7320299453016054087, 478723122877722254, 5120062214694903689, -801572184109588933, -656329171164091738, 8022956981397998126, 5839774942214613234, 6661686881903867780, 2006431093902521473, -3150869177424414152"
values_84,16,"{-965043321964530568, 8595065144512308114, 4612261837312974004, -2577597348629542839, -7161608636630023447, -5166585533129783012, 2760989209341703849, 3293533968510029616, 3650468354749207353, 77876984539322382, -736523071274330290, 1764942677657611228, 5913392434817579008, 4965947943980393739, -7866545238778193231, 1355220904602951158"
values_58,2,"{-7648059535369893184, 6269058751406435970"
values_64,24,"{3595686848395057797, 7487820156124428607, -4736736914962668580, 8117430263941069200, 1658828780808949821, -6200645539290775533, -4373546593444103920, -3487989210861119647, -7676334700041386150, -7301999945791861698, -7375610159603141759, 7979953430195870149, 7138862223329425235, -5405987976389529801, -2277407464098741083, -8966815096561100668, 346544802390718556, -3295302457115358425, -8192620255802293322, -4415677281134425860, -719392845713917626, 3145340960694076682, 6017552524396964683, -4211149196771855185"
values_83,6,"{-1670244543489379735, 6090391314200095489, -307025159823383576, 2605302103176175261, 1159652891808285162, 4864615220518086599"
values_94,2,"{-5725859649719055536, -2880960142310039291"
values_0,16,"{3558980997719876868, -7281608085539535827, 9075509875289374497, 5835354917098692310, -4366654230113619560, 3077617583942646961, 1933568177996809506, 7936617252414215305, 4980577523143746154, 7701494094190649500, -2103181740091103027, -7742683866019583611, -4327463991926938674, 2565619643775639771, -2747584167813399565, 8035176684034466502"
values_99,27,"{-3913366194575755141, 3913979379104728689, -925752601180589031, 7377195557082396667, 8917775489143337212, 9075613105001173935, -4655938234772466049, 6161029602413022549, -1065935388137917291, 6694304675963661976, 1691093744284940025, 5839179553320584755, 5844481885450885425, 6610823804767973854, -16995748414543195, -4398240775467248655, -6969065676960830587, -7478518955614505263, 7906525730492343109, 3537092203356453803, 1217687021668062789, 1930442011575997413, -8777955629381783169, 2820895938379925069, -4167579125168326349, -405273792109500803, 4873898421899628669"
values_96,20,"{-1025378556567073112, -7650373919650453235, -5096082314279220794, 7806004168056138957, 1564075321380237209, -1332364390202206144, 8892067604212260631, 9203934122613520215, -6641248822490182904, 812047916352036451, 5863083142488932610, -7127745919240729880, 628202153052811919, 5343295061705710221, 8394380880122347329, 1380853008602826453, -9097145843875458577, -386945970154579585, -2705241451439398840, 2587859797213674863"
values_67,31,"{-6406490829202170513, -3451161429497289420, -3087418941108108236, 194764172973507503, 5870303877211817811, 5494096473914114499, 653259862380989231, 6619567210755787164, 3641554116399200387, 8214042094973426734, 2402227772419909113, 6672392936338298192, -1435639277665063723, 5691459522905434225, -3953464196025176732, 6273361529298439377, 8058597820162544547, -8077067164170298661, -630545151712658368, 7826531039365328816, 1264835942637208438, 3978873575235395684, 4674180998752286038, 390186050402462009, -6394664067126301759, 8725841109721913802, -3234099466691269273, 7665923369216900171, -2157795437895920424, 6013066685706620565, 7545596636305882327"
values_61,15,"{441317325601519381, -1158371825433749691, -5839067050532953517, -2603148118430004402, -1487253145386879629, 83390545474153629, 1149933726011500233, -6331671540989866369, 1525887823677977254, 7978436985980502287, 2183762697174914542, 7496590832116083987, -5279516296933326650, 98656591546159724, -7027041636985453912"
values_43,11,"{6621663280056366223, -2191009993334474262, 4721567800330524290, -7088160236540433098, 6628735885194923501, 4137974674832120162, -2921060599074687245, -126954639908788428, 925549304227722746, 996336862174073863, -5935430376496356655"
values_2,26,"{-8567509722404604568, 8374276149575477105, -8596124327194028499, -3880028278536961163, 3612890954089033237, 1652613747596743569, 5706574060775711960, 774296877997317278, 5957691846894411532, 1864642746102371283, -4164242819547247561, -8364418190864619982, 8951056903924313884, 7281366600416060490, -4324125882301825961, -7678151989886782417, 5824571334879831674, 6337834407058367638, 5952050587759799858, -3340477973928888406, -9074975666284634450, 738776831172835982, -1519569103449344897, -2476619581935405109, 8519296062606288922, -6140681340891823493"
values_54,18,"{8813298816135829048, 4883573872373098416, -7938693945271706482, -6182263416378479146, -1257817230415973074, -3845200036923226599, -4160470896570427646, -3172791558441703286, -8869588618609118715, 7778159630228978837, 3812454860326344895, 5660366565013351170, 5061494954070980640, -5066024831008326329, 886215914589105583, 3933298846334434414, -3827286064217796013, 3554368461262922396"
values_30,7,"{-553356976669695046, 8853044009939423466, -3695497039835534965, 5369278853204058879, -8699129305968714955, -2157773635512962692, 8093622167707443365"
values_59,2,"{-1443023258194743957, -2308484451989508253"
values_85,27,"{-3955199364663553370, 2522460071634829093, -9068523871127629863, 3147759198611893880, -3466024791001149634, -2103814848436656099, 572156995314584952, 7440680114096490440, -1945124611483424140, -3907522972634201440, 2209617064256447873, -3934462601650240627, 7658335017337214448, -7996439427018579356, -848779159524248656, -6360449712224150547, -8843541490423173942, -5871391180447197915, -8376604136678454897, 3263199112345183963, -3745859692047958972, -2225033414537308790, -8700366953719529656, 6178804213211002077, -7130149631677576333, 1835619886823884614, -2165951446046119548"
values_74,4,"{-598504212516828720, 5960813927946099735, 9046913418782173431, 7019172665414629562"
values_90,6,"{-1956797758664393990, -6309266175342895225, -6673110777880946594, -2856456700456942914, 1997368356811088570, 6693847504784671637"
values_18,3,"{-8264371211837439374, 427761850301352565, -3154259595610185833"
values_52,31,"{-243522106550816791, -8639217784294496147, -8928004340920239297, -8934184704476021750, 4164195691470226500, 1241698539451432134, 1644909319552030692, -6544263963271297498, 930927973679630021, 6140438008946342013, -4187001352471932188, -7386085622742737040, -318878923308502239, -6181537154435677532, 5666204379874907562, -7941970364421351602, 5522088197604913506, -8524246788482981113, -3030998003387719003, -1659170354525855913, -1234017976417896141, 3482102932000314501, -5913905440107736302, -8175697826412079953, 1456396000593365759, -2901805096903236696, -495083449094241965, -3258111919343280702, -780559315247439383, 7900120188580343110, -4233364173404646585"
values_44,32,"{1549628315381869354, 1594288460200513175, 2541309882420479174, -1060893859227705975, -7280934526677379325, 313316382016911917, 3022559722214407089, -6761680726111853271, -4210321655439506395, 3204442452297703140, -3534063680123900630, -7193943457192466246, -3464473862328567223, -6263657931204485777, 4262329875715371019, -8070907866535771822, -2919773161671511989, -3867901451230900695, -842819068553232792, -914631169621335787, -4435044570492750659, -5062158761811414306, -3255097612497631811, 9161684417608671548, 6966979115022373399, 9085593581141454612, 6711604271902999295, 2244314891666014898, 2990623546899739265, -2564317380709602836, -2157457265901329886, 5754078145617673218"
values_17,11,"{-924563638918557612, -2086133142480485916, -7108220432774357674, 4634194405988598907, -4022024456609122854, -8441509281342315829, -1158136151752824072, -300961881083428992, -269940050383107643, -9052910213854802367, -7332010099520841962"
values_36,16,"{2480104165669671222, 2097612022671769213, -4851040271761978831, 4227030602716832176, -4147665286698498370, 170472728660585863, -5402218180158736000, 6652339135902804802, -615287431780003949, -1622706611242363666, 2568265046804476160, -7078645312389121506, 3645263361769075832, -4013903562966588449, -8131705283822718268, 1472197976584813548"
values_49,20,"{-7626694867316397667, 3568316694381468547, 6859275009965820871, 6635787426867375128, 7073119677486960485, 2889161698718851468, 1524496858711025651, 3949021963681136180, -330813446965226374, -7540567851069937475, -3405492947989951458, 9113656379152507023, -485145257270035287, -4328347465448194166, -7372493713270027591, -5966624329788665559, 2291938806537470649, -7684997710325557478, -1590037060149840667, -8642488483510729398"
values_86,26,"{4138354218620066827, 3705934554585437844, -5696566468540162930, -8339299933015948688, -6286166189520326294, -4815822792282230775, -9019880385352263723, 5568615758502168742, -7441088941382241063, 8664329568730228949, -5327261119156052370, -8037349528580168660, -4360500478082627892, -5002928301220836963, 4920831558409786322, 2520282993598128548, 6913272102217822431, -5394595616556751251, 8420643527033735559, 5042563972117244853, 7953990787743163460, -883860085506975271, 3378088761506716878, -6139263946569487273, -5867389453480124287, -6917670711221374802"
values_37,30,"{-1446029337778484610, -28616745101144444, -8918165731595477258, 6467081365657840314, -2173271711757390398, 6874704301111825749, -7204624240348891650, -8291352302277002939, 6835474982655222535, 6091761031799918824, 1371760564852404999, 6742818045440192559, 1894172981364883463, -457525333938395636, 8004161519953065295, -3369902481761402422, -1679330359331588228, 1858596401212072766, 6921187284625205813, -6909487822351962599, -5870819775115325260, -1173744443811194480, -2714633372550716827, 365070954479350890, 3021998235336422862, -9174429539878291044, -3517780210079763581, -7874338484320257204, 2431047444543689442, 4948121513946151899"
values_56,14,"{195389434738033293, -7923002553899102531, -7210686327606000942, 5982938765296083043, -3493895746875765946, 5749261460876743403, -2486244071777330244, 5925270814621165709, 3721817002281428176, -4599859118023466274, 637069536889359702, 4553251246329748391, 4158820499888770717, 3855492877837600660"
values_63,2,"{-3604834548557631872, 4625737247434141762"
values_35,32,"{1107482086717780452, 3182076536666766197, -294459740759121012, 9006237990213712210, -906669899030950378, -5665470791602332348, 2405993785079587533, -7538009219275612776, -281684875820699688, -6446499486512005182, -8966414304805828491, -9198007180231942544, -6165907652944997367, -121983863699279992, -6797631726544196901, -4697299940602348269, 5747188421725734780, -1144499784151499185, -9083988969183155511, -803131099855307538, 2962789383398687345, -8528055988359521647, -1220658958462657886, 533100687373813732, -42729212597733241, -8621008127239678839, -1796073140223935312, -2577297755799668941, 68966593268559090, -5670615757553986700, -7550848650573900213, 8642212818812765817"
values_97,20,"{-324572352446664160, 4757428381736486162, 4377126271185801394, 3960079234229486373, 6698390377793579603, -6821694197504181561, -4383995244920052474, 3480075099267122252, -5047377553444437527, 4338300912702828095, 546263441603882554, 3505447361087851636, 1352078178495358242, -6887974628378817795, -140995404233819635, 125678445983898009, 7152637914263455356, -24692175874088315, -3257597098686069002, -6835233460940135896"
values_75,26,"{-3627603326973125628, 5167625958162426428, 3909510121398934452, -6986316337586710337, -746107901815954909, -796559534864592182, 5185873837529570400, 2296466574595724689, -862468456070186621, -2205056098881754511, -2421475513963339929, -573196093980444048, 4600882060273929803, -4169732622245301592, 3202855523819030271, -2128421461864846089, 2049575784000632291, -7321336918323846383, 7617438435755302415, -5538987263882286528, 5015346370383455832, 3662877153757526924, 6125211010949597670, 2532780228840988468, 7351317382015541623, 6052616674715202187"
values_57,28,"{7094315843840293738, 5749881600702858634, -4013867509897338554, 2270471110265850128, -4360064191702032355, -1359920941760812708, -3184671658976014097, 5114989097150003878, -1282329615588666758, 6913326929090444528, -2352335183096080216, 8413887294366621812, -4574584481689651091, -6090629012957323233, -4231780051272543216, 3426492542793813726, -6056565301565453992, 3441270553211900135, -8514922336086113614, 3393903137930111565, -1486757827892166402, -222061060821957442, 9190168041219392066, 8316672474857893641, 8434406194423548553, 7918388825595931337, 9131836167175242255, 6170053468224341508"
values_88,2,"{3830994430571777105, -721109307412458100"
values_10,5,"{-3521414394475512222, 9039870007683755665, -9218214996123551882, -5827608728870091845, 8679036686206619419"
values_53,2,"{-3179615193113754046, -7751069129586343723"
values_8,31,"{3229668024851938922, -7853136976198907762, -3472623562415147439, 6423926825818514783, -4825234804985998685, -379444647165858464, 1936447352350400524, -4653156442010047836, -1095264031504788737, 9070527006673839724, 8380255723544128092, 6184078121474265842, 7256273766454627308, -1262450271218554533, -6485639132314382030, -7050254649881981827, -7123860171128751034, 1319789941661362199, 4164177542933967082, -9111757083888512223, 5041246750232336385, -2561052786677696668, -1007269790023090708, -8326616422684111334, -2388937676434294250, 1831767639431738283, 8986033925241914088, 4934051783870457456, 1213821453395496830, -7748291442441567642, -1990405102996550006"
values_39,12,"{-7835256585498896241, 7123369455463620647, -7373364878402687421, -6925620701454332640, 3010143845716537332, -7096428498870298618, 3327460951142389602, -1756524766799309225, 671690253704917152, 192480978079994146, -2866502162663950078, 4810274938175954100"
values_47,24,"{1872615911911980686, -4155671729149374468, 9214744883900053516, 9213050111394848536, 4727431553638646975, -875384866549314068, -2052512217597826393, 4080342188239715801, 8591391386662986867, 3218046440372219691, 6005843327056033427, 6188853767386500417, -4771050522357292405, 5066804521264921142, -9140635886143039233, -8614442921071989033, -661596971732762769, -2368720050340430276, -2223543287960597406, 7658952550959049178, -1764320587424907072, 3687902769944560883, 6227149916147557508, -6721469374073651161"
values_60,27,"{-9065906982745937157, 6728315926296362534, 4826541548815656797, -4928865992172794249, 4171602681519369256, 2390236171706797038, 8258426436298553821, -1166180459752720411, 3742351797969815056, 5834986254939280946, -6038415691772166133, -2552711799228651715, 2608641083605457146, -3595494979502665269, 6170587743543516767, -2824702572667784590, 3861368751461811326, -4143829428772649228, -2266671165285787605, 1258243340672846381, 3046183600688563439, 2210407420433793075, 6184347300878339796, 204541562615349895, -2031009823644442565, -2415257372441339110, -5346627721272472857"
values_89,12,"{-6955610922032737167, 1087510978279954292, 8481128164392597956, -1467765643396589935, 6653653132379830803, -8550973765232225938, 8446844736044392638, 646040034672091854, 3230171802507818213, -7040748022589587815, -104493310114172911, -8046411257253185847"
values_51,27,"{-9029931511890074026, -6061971980444272663, 6291313643834298982, 6999711863102202295, 8735929181907903740, 1945119800109864510, -7610190474192504289, 7506928794789485850, -7271124706112580009, -2764259180272355092, -8503877301934713087, -1029431744214736685, -8774543938262358008, -4780884686896037988, 1938193474347114559, 4964163920689203278, 1566192068805252085, -4129030476543847432, 2381134166124218986, -6980425074222897012, 5530271195395208720, 2972903183548399435, -8735959974900436578, -1573508212471945192, 4126578130810149550, 3323243886497307179, 7527728470757481634"
values_14,26,"{5192318930518930193, 3867506555873080738, 7314587380235392702, 6617799675010668591, -848870711996242819, 2745484820071512340, -7576749486379293705, -4247481213400607211, 265976246956831943, -6739885744916929, 3032780864094766921, 7492037334145301099, 3456696210823169253, 7188020280730429088, -8523759736551050721, -647947178194639591, -5258817429937556926, -3187177256799825515, 9100736157085467311, 7643345262459173410, -9216639397637805472, 981680705348478790, 6351603135339317216, 111016966226214864, -5437126578955410262, -6309793773238826151"
