inputName,size,arr[size]
values_83,31,"{1893154174, -317445098, 1806005314, -76930837, -1896561244, 1307913123, -1329641562, 541158255, 396560733, 1042629907, 933147824, -571233475, 869730272, -2114312439, 974039579, 513119127, -1598331935, -816516593, 1887397564, -1592903256, 1683267744, 2072884392, 1778204631, -2060276603, -223151627, -1691834897, 843329621, 22120622, -962377072, -846309024, -1190390732"
values_94,23,"{-1747966129, -695095824, -1824714363, 574954633, 2011730088, 1024061511, 1718055507, 1619727368, 556598243, 1176685198, 2113708524, -1995950247, 2078937267, -358742569, 247074865, -1454538804, -357521446, -572447537, 63432232, 1503628749, 2002250887, 1045887522, -1528196453"
values_0,13,"{518899226, -2126531726, 83864929, -2137462651, -1676312925, 2041907903, 178574858, 2095227236, 392908915, 1516400725, -877281585, -737865230, -512779964"
values_99,15,"{1500890321, -1533818131, -585624769, 32332675, -238929618, 1576453440, -316199471, -262989782, -1092799379, 1179417117, -1616256976, 1046800173, -1967856114, -74713581, -177006459"
values_96,30,"{1324031000, 383511955, 674919968, -513577299, 140467988, -1007398146, 1487548270, 1486537816, 1276664583, 794923511, 1202056802, -546352434, -736124163, 519287268, -1256475361, -1665004721, -81801308, -806454455, 1119507396, 724498980, -881126841, -2073691124, 265253386, -1801824463, 825179078, 535000617, 1817153533, 516371202, 1987760382, -461579692"
values_67,29,"{-2097714509, 1368928710, -139841800, 1577432917, -648672160, -834372122, -1793881171, -257861412, 1020634766, -1134180179, -500890246, 168657995, -1718507853, 1483738783, 311402182, 1982302326, 242246403, -1616929538, -935065899, -1565704658, -2064585785, -1178033211, -1457561082, -1226406055, 1285440720, 587403164, -1923802103, -550616967, 626041368"
values_61,16,"{2060300679, -1983385926, -234369038, -54425130, 2078392742, 940247263, -1708431454, 800820530, 451868344, -1424495108, -904548788, 1421229106, -1141877752, 996025642, -1464253473, 1495891488"
values_43,31,"{1346461270, 310291645, 502919393, 2065984619, -1201761502, -917445158, -676324624, -2096245698, 1038407688, -1860380325, 64971420, 1287259897, 656351192, 807806877, -631317454, -43228905, 1697789644, 1541232621, 992452508, -1516876582, -167422168, -1736264512, 979837641, -1639103954, 604229993, 1837346300, -1806579787, -1066974911, -1264141045, 1043034302, 1641209686"
values_2,30,"{1849511154, -1291466619, 384541128, -1175181708, -258803447, -2056430311, -888097200, 1243478067, -1622965833, -76481470, 1223344367, -1511276790, 1047558115, 1862532283, 1521198378, -1686378656, 1435690369, -1523904990, -1729170408, -1002109656, 279311171, -1940036238, 118291916, 984775164, 155056810, 1478408497, 1089511756, 278385094, 377556718, -834144642"
values_54,29,"{-1818065455, -887722905, -718054719, 116927647, -811807806, -218618033, 1922274999, 311076363, -1415926617, 2058154230, -1122586379, -1072234580, -1260010157, -1384009970, 1976222816, 2027028714, 1403843433, 1775109686, 1688378693, 1372155142, -1646303690, 444140427, -575360215, 353710315, 499191751, -697113209, 212826800, 2092897023, -1317461549"
values_30,3,"{-1376704233, 2133383653, 829570040"
values_59,5,"{-993401677, -1484882937, 398586442, -426714821, 920428252"
values_85,11,"{-107355568, -37603634, -1876266727, -1280399599, 2067108103, -40854725, 14925725, -818922582, -1451727680, 1809915468, -1863746261"
values_74,20,"{-720038507, -615150975, 987056985, -808687446, -25093157, -605976109, 1528266054, 2111114920, 1045904746, 499619982, -1547087157, -577856057, 1164275333, -138111589, 683977935, 1077626532, 621547437, -757419786, 1374186797, -417380555"
values_90,28,"{301819059, 1975868015, 182589732, -1481808403, -1779438033, -911620519, 883952392, -809907892, 1786067566, 1508235096, -1792084504, -360645810, 1464704347, -942676185, 2953440, -526592728, 1472885407, -1288333353, 1820568669, -1680815189, -1964241750, -850156696, 164490806, 2090000499, 1322618449, -1059195088, 755542220, -164360693"
values_18,11,"{282766452, -908796208, -2070464696, 220160054, -1550365958, 494423820, -1939087882, 1843880353, -587443361, 1453575998, -1427513299"
values_52,14,"{-1941471902, 590054575, 1520539144, -296411847, -1374702060, -1312639171, 518158920, -1869278540, -1266012253, -1465235146, 69790646, -1100924250, -1845802396, -1749056121"
values_44,22,"{91534505, -1058551432, -1595618550, 219219987, -1796909519, -157927621, 800314120, -156809623, -380462896, -263870357, 1984950371, -13841366, 1457700235, -1417233759, 290628469, 591871690, -1125673826, -1866079839, 725598145, 510672660, -732873332, 400423472"
values_17,21,"{112311117, 1786469091, -75603932, 770318214, 2067610890, -580419411, -665003391, -1787513113, 1058842653, 1056917699, 651719586, 83723858, 546071216, -1942343958, -955443751, 332517028, -618376254, -721274801, 1685425921, -682435139, 172733330"
values_36,5,"{-1341653886, -384238625, -1981220151, -1213176585, 348422282"
values_49,18,"{-2006422420, 894270861, 778320476, 1317114754, -644568817, -156105618, -1337738355, -1529882362, -11185102, 171999747, -185095283, -1495512552, 853246894, -2137875097, 1596301083, 389882948, 882120109, -1633877360"
values_86,16,"{-17714785, -1551407166, -1412399231, -870288685, 995853748, 2016637353, -559132897, 1035793696, 1092538205, 134909779, -1085177953, -669008986, -2135867711, 625274832, -198652161, -1370999554"
values_37,13,"{731664872, 1691818144, 15801694, 370007362, 897204101, 1187656508, -1065868892, -14949853, -1643025118, -761386566, -1882726522, 1265222074, 1315566065"
values_56,27,"{-319068883, 1795922699, -2056530680, 1228803671, -584242048, -1750725932, 989122454, 1211514453, 1030252716, 1393823666, 1190786332, -590439522, -410777815, 1324572522, -1663587424, -1531700560, 2098518047, -892060277, 90911020, 2021219874, 1502722719, 291821555, 793076788, -1240390886, -221235409, -1790637682, 1992103744"
values_63,26,"{-1315195166, -511283925, 2121775569, 687445503, 1599298026, -1765818943, -1528586476, -525477850, -349584564, -1916450891, -415264293, -495454492, -598658669, -662833699, -28531599, -2026506044, 983212438, -1306495467, 1810137585, -1434683608, 1125714056, -339467574, 871546433, 1189326100, -152524784, -636945837"
values_35,23,"{-571329839, 731053427, -368257413, 127996088, -157273992, -552518859, -1779369990, 850719204, 861121494, 838277868, -1166818770, 1058084774, 1308593411, -1706187000, 1869433881, -920556741, -1326868340, -617487201, -1462344181, -636142767, -1057624100, -124109089, 1536548802"
values_97,22,"{-24489316, -944671169, -1605381624, 67516402, 1060629198, 597774607, 1593763352, -1324260154, -591800382, -1374564707, -854884054, -354553931, 738302602, -1084108653, 679549157, -77193893, -330611202, 449719112, -577268700, -1360398288, -1237166200, -712271765"
values_75,25,"{-1225639421, -785135410, 1882060418, 931345129, 1973805342, 1193299573, 1052570630, 503343538, 640517626, 719643650, 565540874, 1714504410, -235926116, 1174833486, -1816836426, -848674281, 932971081, 930351004, 1936436891, -1433573251, -282659581, -1117481819, 416675048, 425089338, 192978195"
values_57,18,"{-1980971914, -202843955, -1169140190, 1738850431, 1542282810, -2121119037, -1935973624, 1782749487, -310094861, 1489046703, 1825641413, 1208198487, -114103668, 759654127, 1154530296, 315173159, -941265188, 831420620"
values_88,13,"{-2008466415, -805367635, -346816000, 1412441581, 36174578, 783894783, 1603084199, 1308100562, -1942496269, 157963087, 1255741666, 167745203, -543187935"
values_10,26,"{-1745547596, -1450589777, 1027275867, 1469934999, 1963156707, 854131045, 1241884820, 1972274818, 1863185858, 2084292126, -141850144, 506815662, 363046918, -520995558, 1330233034, -377407528, -388179515, -1887628101, -242006149, -587488967, 570108432, 642185030, 420655267, 915095758, -402489172, -382044233"
values_53,24,"{-1901045777, 1391621094, -205188136, 471365566, 605011474, -1915173129, -2106586600, -1047002097, 1495287860, -877466282, -552536202, 1383305854, 995773976, -1668343904, -1387705215, -1603810412, -1926486331, 166902887, -1516223178, -599638397, 1972890039, 1403952255, 65090942, 649317674"
values_8,2,"{-1146587877, -814435636"
values_39,20,"{1166651076, 372141952, -726074970, -1631385058, -1452152086, 674545497, -543788312, -1945677214, -1149723820, -639350180, 1764762111, 1596062743, 1712633835, 462141687, -973682326, -517550099, 985988435, 447869175, 1834388252, 1142730265"
values_47,4,"{1591068946, 997488622, 1735745189, -1205233608"
values_60,17,"{-2103341251, 1266667791, 1848389192, 1172909073, 111574769, -1621694315, 1639002832, -1383923028, 1068812901, 672355237, -1555865564, 1014530073, -2129918848, -740588268, 1001946870, 1644100324, 328483906"
values_89,27,"{-1867142778, -2143423352, -513253413, -447867984, 1520476342, -25046992, 1888296418, -1055138597, 1011607585, 518960679, -501142324, 963617151, -138985363, -248783189, -1449721971, 1276823286, 1083831800, 1740594802, 1933238750, 1461994695, -1000440084, -1658148164, -1765670636, -818691500, -997489815, 1153695411, -1894593598"
values_51,28,"{1157942524, 98709911, 606405215, -184917748, -109626686, -1890912801, -691089087, -1256441270, 565651519, 1952310780, -181544810, 1954768346, 1504231518, -1367000679, -666392926, -1057187800, -51692412, -1067036981, -1815254292, 1213222570, 958389175, 946099747, -1878309358, 688600716, 1421450327, -1774183080, -1490367067, 758224912"
values_14,17,"{882860369, -236222938, 2113886813, -1966851992, 1396174860, -1292960547, -759314941, 1186241467, 70315608, -589888446, 1997188484, 255111685, 1700241163, 1818576675, 2033217018, -1234212626, 1304849188"
values_28,12,"{588337849, 632448903, 385256753, -515733390, 1618755870, 427323130, 41231126, -302264011, 1030876693, -1396884508, 1859974571, -1695999845"
values_16,31,"{-1748008246, 254576779, -308693643, 665386422, -340093141, -866561740, -432059570, -529040775, 726611384, -675089459, -1338654653, 924016034, -1113258287, 378379098, 1736558019, 1644416246, -580251225, -1465429693, 243481104, 1196503728, -1795967567, -1943285753, -719539192, 591011101, 1157310764, 1672659650, -2103361330, -1558809103, 745691682, 2083182033, 58942166"
values_34,21,"{-1290569562, -91101831, 1214157273, 1680720488, -265622779, -2083039406, 1812363496, -43915119, 1644084637, -1727495308, 1220688260, -1433568496, 1475611079, 515536610, -480085161, 312591011, 1753427167, -1651723675, -1865842151, -1205336150, -1240057775"
values_82,22,"{-2123956014, 228139319, 1651382918, 1521465533, 1216606210, 1311790385, 151209565, 907339198, -490865388, -453327541, -867711983, 2021235307, -1061755424, 1705254768, 646219443, 1492997981, -1494884867, 1310338561, 529904773, 331670641, -868513401, 815709095"
values_46,12,"{605364998, -43024115, -2001285315, -296705108, -1273135812, -1835981563, -1687771810, 473258504, 123907302, 1875451681, 1714058881, -580827185"
values_27,17,"{-631050990, -1532767853, 2028915544, -2069653971, 510033707, -686736207, -817248425, -1117733788, 16841498, 1199617476, -1193938581, 1013467089, 1764328060, 1831854673, 207627293, 188330804, -1515515709"
values_20,10,"{339212200, 748223458, -946465277, 1876989107, -1798955062, 2052528329, -1342125266, -1990281084, -1446201853, -97372273"
values_9,12,"{-1205094881, -1402064141, 407493728, -1549345128, -1199185617, 1010407208, -47655320, 364618139, 485109067, -1862687905, -737857910, -1091178193"
values_92,23,"{1305570390, -2084192369, 1098674503, -319388666, -64008498, -1937733633, 316978905, 410239755, -1064333414, 2118175545, 2020235038, 878276505, -583520358, -1833411450, 291899673, -554292799, 314279137, 956491388, -1857000862, 587186222, 1564186928, 891766492, 1287332162"
values_3,16,"{-1265682804, -1757901405, -835258161, -1060454389, 1256539798, 187286665, 1761264703, -196300785, -1514319643, -335030412, 200521234, 979130523, -314447644, -977202271, 244014358, -1222454948"
values_98,28,"{1456585235, 1608411812, 1263389227, -1675907736, -1093581725, -2128130475, 762177555, 1879775570, 2108391592, -1204850270, -201748262, -989099474, 1196481097, -1028572178, 1232292161, -1324892963, 639415867, 1966901726, -1861999916, -1846646690, 1687963099, 144689829, -1175703417, 1175483286, 1237126242, -1299330624, -1919166721, -1626059782"
values_29,5,"{-1960430488, 2086863969, -718104735, 660371813, -1592884852"
values_80,28,"{2119831944, 664664785, 1958987390, -1156690380, -672835568, -1747470752, 1806413675, -1918091787, -172123268, -1601724147, 1022691325, 452497872, -65310368, -1959492756, 642848514, -78297922, 1345116619, 575280845, 684647754, -2073938743, 590373945, -847508691, -1803608081, -2111899197, -1142620082, 421684749, -1498267338, 843844712"
values_73,30,"{-1124145904, 1269024331, 1402595960, -579798646, -1515034600, 2059412865, -1288991104, 1842521421, 1285013528, -551169001, -1311034183, -1030287484, 2369389, -626549887, -1762811032, -1075320724, 1226943404, 2144520384, -1769092925, -629957365, -312395699, 1312701920, 1723254534, -984393974, -546958228, 2081776941, 1814986586, 1526249160, 799282454, 566697942"
