inputName,size,arr[size]
values_32,23,"{1170, 10377, -19647, -1748, 11427, -2015, -18591, -22526, -16959, 30237, -30823, -26844, -30059, 4551, 7870, 17604, 21330, 22689, -28870, 12822, -32073, 7669, 31111"
values_77,17,"{-6704, 26232, -7995, -18027, -17912, 3136, -17257, 13404, 1176, -4466, -6712, -14333, 1789, 29847, 17598, 2325, -6190"
values_91,16,"{-8609, 13692, 25376, 9089, 18415, 5864, -15304, 5336, -13035, 2984, 30305, -3012, -30259, 21621, -1247, 11099"
values_42,29,"{-26073, 20190, 6111, 16519, -12119, 7147, 9578, -480, -18429, 4344, 2647, 11937, -18447, 19540, -24211, 30467, 3700, -31575, -534, 7512, -12239, -24132, -25276, 16798, -12575, 8910, -9894, -26319, 1310"
values_13,29,"{13277, -31693, -1720, -16306, 26523, 13245, 20156, 2060, -3233, -4306, 3094, 29715, 27882, -9196, 25840, 4263, 24283, 29103, 17112, -23738, 7002, -14103, -6179, 24068, -9110, 9593, -11840, 31534, -21436"
values_41,16,"{-27544, -13778, -31415, 26140, 28437, 15898, -14492, -29507, 7502, -12410, -30260, 11440, 25003, -9230, 13154, -29686"
values_55,7,"{10970, 25880, -22894, 27113, 1593, 9354, 2484"
values_31,9,"{-25200, -3562, 15377, -27287, 24119, 20378, -15366, 3501, -5389"
values_66,15,"{16196, 32659, 22921, -5514, 7284, 18882, -9801, -13519, 10512, -11931, -6944, -21088, -13195, -31144, -23639"
values_65,24,"{14828, -26192, -6880, 21417, -31023, -14552, 2784, 5189, 30120, -11010, -14286, 26954, -19948, 17337, 13539, -4406, -31106, -19308, -30010, -83, 13104, -23526, 13041, 15023"
values_62,16,"{1569, 21946, -21006, 14518, -6571, -28000, -18696, 5648, 31240, -23958, 4301, -7286, 10133, -2661, -9693, -2500"
values_21,26,"{-22632, 23683, -8790, -15864, 12517, -31001, -11398, 18194, -31838, -29252, -445, -3900, -17501, -25115, -9077, -5403, 24085, -11594, -21092, 23884, -27548, -20855, -23657, 15956, -23443, 11001"
values_95,24,"{3131, 31536, -24021, -18599, 23346, -3196, -5755, 31973, -28032, -24514, 2691, -12357, -15962, -29687, 1021, 500, 32005, -17188, -16042, -24571, -7330, 13281, -12181, -8508"
values_84,22,"{21024, 4261, -27035, -9254, 26931, -24286, 19742, -3903, -21686, 20322, 16962, 14733, -14460, -29702, 15785, -23118, 6029, -15177, 3973, 19958, 7939, 29740"
values_58,2,"{-9684, 29208"
values_64,14,"{15001, -2719, -81, 22530, -32478, -1685, -10366, 22036, 7018, 21753, -1550, -17093, -3828, 1592"
values_83,16,"{-10952, 28680, -4230, 24939, -15256, -24454, 30903, 30791, -6693, 10902, -28869, -5603, -30374, -29185, -12632, -13270"
values_94,29,"{-23737, 8560, 11894, 17157, -6664, 12074, -13222, 14145, -26482, 23000, 6341, -25992, 18440, 15395, 10001, -22882, 2223, -19787, -12235, -18096, 26911, -31303, -23742, -3321, -29073, 14878, -20895, -21790, -29603"
values_0,9,"{-5538, 17190, 21076, -24013, 17772, -13216, 24566, 10938, 21630"
values_99,6,"{28549, 22907, 3022, -2281, 13892, 30415"
values_96,5,"{-5886, -23542, -9902, -26090, 12893"
values_67,32,"{12131, -20215, -30528, 15097, 7186, -23105, -8027, -4306, -6600, 22730, -15471, -28051, 7938, 7174, 7313, -25786, -1198, 29099, -24573, 30393, 6328, -3820, -9428, -949, 30144, -25619, -5404, 8242, 9617, -18218, -26857, 19926"
values_61,24,"{16914, -6431, -1973, -28546, -23614, -10215, 31078, 1518, 3771, -16521, 19862, -8637, 14770, 28773, -31864, 15516, 9303, 16849, -10963, 26673, 13163, 4419, -31209, 2971"
values_43,13,"{-13662, -14450, -19788, -15013, 8237, -21370, -20155, -4021, 16327, -19441, 17682, 17894, -25352"
values_2,12,"{-22905, -8054, 26617, -23998, 6531, -9495, -9367, 12020, 32391, 9182, -26010, 17699"
values_54,29,"{30649, 25929, -15105, -2015, -13218, -13695, 3310, -21644, 23709, -10317, -30761, -10866, 26910, -29584, 3879, 461, 14565, -26623, 7792, -26347, -19039, -24237, -15494, -19547, 30035, 32098, -17175, 1976, 25555"
values_30,2,"{29993, 8746"
values_59,19,"{26571, 28355, 7311, 5213, 7974, 11456, 31558, -30265, -28546, -6862, -31624, 32134, 14647, -19548, 24892, 14597, -22671, 2792, -32568"
values_85,13,"{24902, 15845, 29444, -1434, 24816, -12923, -25046, -22470, 15445, -28236, 25510, 8946, 9264"
values_74,10,"{9973, 5917, -8810, -18714, 10119, 31277, -28016, 10814, -26537, -3701"
values_90,15,"{1562, 2466, -13127, -13203, 1718, 5407, 8314, -27685, -953, -30925, -28630, 21248, 31655, 16195, -6911"
values_18,5,"{-28163, 11374, 19545, 4989, 1923"
values_52,27,"{18675, -31138, -26135, 27160, -7718, -14905, 15750, 15634, 12819, 10876, -20208, 11841, -325, -28143, -8568, -18948, -22175, -90, 11818, 24783, -19779, 8546, 3042, -28161, 25732, 29951, 21616"
values_44,31,"{7719, 14805, -25162, -23526, -21622, -8165, -19767, 8858, 22306, 16021, -3206, 8875, -12581, -22745, -1550, 32126, -4132, 2104, 6954, 1434, -22783, -14594, 2421, -6799, 14623, 3297, 12588, -26010, -21450, -3842, -5502"
values_17,30,"{-11663, 18459, 4977, 23112, -27297, -9450, -29321, 21618, 25576, -30413, -13313, 19407, -27637, 14938, 3165, -31799, 9364, 3770, 16182, 13524, -7178, 12843, 7027, 2997, -18480, 23871, 31571, 16459, -22264, 4813"
values_36,19,"{-14992, -23653, 9125, 107, 21205, 667, -341, 12091, 14947, 25444, -21297, -25016, 14078, -12858, 24159, 22152, -31146, -20154, -12570"
values_49,22,"{4104, -9043, 18980, 31407, 4461, -3778, 15217, 157, -25697, -22900, -17204, 1033, -2691, -23, -23868, -25656, 29849, -6503, 19870, -24626, 4911, 24995"
values_86,4,"{-14917, 21528, -30564, 6499"
values_37,21,"{7239, 26559, -18210, 23033, -27355, 27326, -242, -18013, -13082, -25924, 25232, 809, -5025, 8035, 32028, -30679, -22973, 6787, -9487, 2419, -3834"
values_56,31,"{17244, 31990, -29568, 3541, 17881, 12873, 4988, 29554, -6519, 23389, 17671, -28614, -26080, 24632, 26680, 6079, -32059, 9989, -31031, 29256, -29557, -884, -20822, 30064, 30739, 16768, -32384, 17946, -2106, 32682, 2856"
values_63,3,"{-30225, -10447, -12707"
values_35,26,"{17284, 5838, 17, 24606, -9800, 23427, 1230, 29282, 11975, 15650, 30357, 17467, 13921, -24015, 992, 12131, -14202, -3795, 25663, 26183, -8683, -27341, -25212, 4939, -31868, 31206"
values_97,22,"{-19958, -26224, 21663, -27882, 5931, -22863, -26714, 21106, 12681, 27488, -7239, -6850, 23935, -19506, -15255, 25161, -3945, 30525, 13180, -24989, 17781, -28471"
values_75,19,"{692, 773, -261, -15850, -29428, 20237, -10872, 15513, 6690, 14397, 7280, 19552, 9690, -30667, 2651, 7998, -32759, -2348, -1704"
values_57,23,"{28940, 17959, 19243, 3821, -2451, 5677, 31239, -21435, -31888, 8687, -7691, -13383, 10466, -17362, 20606, -3662, 4673, 1234, -6965, 3537, 32578, -7649, 16979"
values_88,18,"{6405, -28173, -30574, -30928, 553, 20764, 19828, 15837, 19219, -4743, 19535, -29771, 20699, 18860, 3463, -4703, 4493, -15115"
values_10,26,"{-16934, 19275, -13795, -15109, -9907, 27937, 20762, 6638, 9936, 2762, -9695, 15043, -7634, -9645, 15457, 11615, -10418, -13125, -29479, -2380, -11145, -1796, -16871, 10801, -1852, 31202"
values_53,5,"{-21645, 10142, -5850, 28915, 27766"
values_8,22,"{28721, 25270, 20416, -12777, 30530, -29661, -830, -16580, -27885, -15232, -4198, 11628, 31136, 3202, -30794, 18086, 27177, 19358, 28966, 9527, 7632, -18478"
values_39,29,"{-29724, -16632, 17505, -3492, -3272, 25569, -23648, 2579, 948, 8016, -25880, -12758, -30627, -8979, 20944, 3911, -29585, -30366, -23002, 26877, 1903, 19205, 11421, 17074, 4924, -11041, 25873, 23951, 25365"
values_47,20,"{-28351, -25226, 1487, -27520, 17767, 15094, -32105, -883, -1899, 29464, 1529, 14257, 25583, 3232, -24145, 7979, -4704, -15616, -6404, 10363"
values_60,15,"{29796, -5299, 1646, -31405, -30580, -20549, -22996, 8511, -589, -1133, -32633, 31702, 32621, -29194, -14819"
values_89,32,"{-5283, -1073, -10816, 10919, -20006, 29219, -22256, -12802, -22571, -11300, 25460, -8581, -21342, -30200, -23047, 5821, 2040, 29008, -27307, 10159, 23535, -2895, -23703, 22358, 4607, 29341, 2299, 11131, -14815, 21271, -26302, -4703"
values_51,14,"{11455, 31298, -11757, -15451, -7366, 8695, -31257, -9014, -8429, 9372, 5756, 485, 30308, -29467"
values_14,20,"{874, 9756, 6545, 24218, 2621, -19906, -26457, 23056, 7795, 12434, 17103, 28606, 30168, 17280, 20526, -21025, 30995, 13509, 17207, -26639"
values_28,7,"{-25000, -18761, 15618, -1268, -24330, -23484, -16735"
values_16,7,"{28294, 20930, -13090, 26092, -27315, -4015, 26346"
values_34,31,"{-15371, -16359, 22494, 23064, 18962, 526, -16885, 12605, -26106, -30219, 16899, 20628, 28451, -8588, 25287, 9373, -24561, 5810, 7112, -19538, -2600, 27767, -16420, -6318, 18662, 5398, 27192, -24050, -28127, -32545, -32746"
values_82,21,"{12065, -14479, 24406, -31563, 24832, 31617, -24548, -29623, 4516, 12149, -10666, 8304, -15839, 30718, 18294, 9609, -31657, 11171, -4100, 12138, 28789"
values_46,8,"{-4569, -9365, -23558, -27827, 10607, -12774, 14745, -3675"
values_27,29,"{5210, -20753, 677, 31829, 18601, -16606, -31632, 31183, 23968, -6126, -10646, -28827, 2909, -30507, 14039, 14539, -2049, 13349, -5750, -31411, -18276, 7387, 3199, 31074, -14632, -23550, 11510, -7854, -11636"
values_20,7,"{-21580, -2236, -29210, 23670, 5795, 1571, -24581"
values_9,27,"{23797, 32406, 27823, 16291, 8857, -995, -23098, 32532, -13178, -10467, 23945, 5719, 17348, -1302, -3090, 32079, 8571, -16668, 17595, -13483, 2426, 1937, -22575, 16630, -9865, 3978, -28800"
values_92,18,"{-10729, 12928, 23969, -6605, 26553, -12915, -389, 14398, 10411, -16611, -4817, 11755, -16054, -29521, 3161, -3801, 29512, 30569"
values_3,19,"{-10726, 12285, 29726, -411, 1397, -14143, -15311, 23341, 19567, -32554, -5555, -26519, -19309, 21859, -22021, -17640, -29981, 17748, 31087"
values_98,25,"{1163, -7445, -5776, 3935, -8832, -25846, -12435, 1011, -8507, -19880, 2801, 303, 27321, -19293, -5520, 28900, -5459, -11599, 14094, -12470, 5822, 25930, -18337, -31282, -9103"
values_29,3,"{25412, 18728, -22880"
values_80,25,"{26137, -13496, 15070, 24302, 10968, -31125, 13962, 7834, -26530, 12951, -8099, 19486, -15385, 28783, -26625, -5218, -12612, 8954, 9826, -10994, -29082, 27151, 10140, -29830, -28730"
values_73,11,"{23494, -17394, -13586, 3552, 300, 22310, 15116, 32260, -8237, 7318, -6842"
