inputName,nn,size,isign,data[size]
values_39,2,27,-1,"{541867762, -1520498852, 1749624598, 192284528, -1908367165, -1645598131, -490839213, 203870698, -770792228, 155484677, -1663175420, -2082856164, 99247335, -1464413032, -46017295, -1027820947, -1388608132, 1901769699, -909246635, 1422002404, 1583723853, -716614127, -32324851, -1244676684, 1257390012, -732970621, -1635463216"
values_47,4,5,-1,"{1188849104, -117900056, 1875512473, 2066332929, 2002826600"
values_60,1,3,-1,"{-838535575, 1213733872, -1588601438"
values_89,1,27,-1,"{1606561011, -1772878613, -1908482691, -826566904, 2103116833, -956917667, 779677141, 455026715, -1243150986, 209646798, -610086208, -2068858988, -1705090102, 16596353, 685898112, -1462923500, -1299042104, 13827734, -913770099, -813189187, -678237258, 1605955490, 1260443287, -139504187, 666408369, -1872775522, -537932668"
values_51,3,29,-1,"{25598674, -474711700, -1654233578, -1694925711, -1494839451, 1286221026, -1206371542, 760019778, -239215872, 1351520813, 154374980, 1597571019, -67408590, -311770340, 1081404349, -1643954152, -655382164, -689508589, -476273578, 852638313, 1958067650, -1129919493, 270180570, -1963469781, 338437254, -1867805961, 9403749, -1038552446, 165409529"
values_14,3,2,-1,"{-1016253331, 1277621515"
values_28,2,11,-1,"{1745944689, -1388328519, 939461201, -1145529822, 139313805, 535045109, -949703463, -456986205, -65446077, -66051781, -1985691861"
values_16,3,18,-1,"{1626920823, -1072231828, -200100472, 812806888, -1813637075, -921440659, 748431906, -1428313827, -1758282196, 770764366, -1022543060, 1627573079, -849176139, -1066983112, -543180066, 1932862889, -937816901, 1919888419"
values_34,2,2,-1,"{-495674555, -1390298742"
values_82,1,6,-1,"{1924695264, 984878486, -1963662835, 1348999129, 1450605856, -104891326"
values_46,4,18,-1,"{-354674182, -1440618809, 1279349147, 212500386, 142707966, 219792551, 333459080, -383472378, -1691275431, -937911172, 1381818183, 67491732, 837386452, -867506981, -1798540464, 1601043803, 1572934973, 3538143"
values_27,2,5,-1,"{1396551960, -1024061689, -1266654566, 1892012487, 1107815439"
values_20,2,3,-1,"{1288235592, -266781018, -863899153"
values_9,2,27,-1,"{1920714073, 1381304095, 80592111, 970915595, 1678532183, 1644051213, -1406129643, -1749243847, -631750633, -70186669, 1902607181, -502672095, 783272307, -244296351, 413843679, -558496178, -489134407, -1549568923, -197907682, 585111188, 368229076, 94646233, 1040173253, 413689944, 1146567781, -94069019, -1543523691"
values_92,4,6,-1,"{-1790361912, -601397759, 61551355, 1810651633, 94817395, -1226877294"
values_3,2,11,-1,"{518439888, -1569874669, 147140002, 928514706, 155408309, -1025779502, 1751432967, 624231604, -1782985388, -453988467, -836842934"
values_98,4,11,-1,"{-450879752, 1560227674, -464237419, 1805756276, 2018377993, 707503078, 1307568955, 568411979, -31985164, 376933451, -1310161214"
values_29,2,27,-1,"{-837615611, -148212325, 1434083560, 1169872192, -1457491947, -1850095828, 633863861, 1229925821, 917113298, -399433147, 1733392570, -1283899662, -1647426697, 647465441, 1943514897, -1152436734, 1651334097, 545210217, -768527063, 223189511, -330127437, -1601493507, 114539931, 440863200, 356228358, 494798891, -1438273558"
values_80,1,3,-1,"{-243164209, -1495167968, -938227054"
values_73,4,11,-1,"{-1548595839, -464827022, 1195486779, 2145889427, 366241415, 1915650228, -446175196, -150536883, -930712998, -520985770, 544792357"
