inputName,size,a[size]
values_79,29,"{7771300214112674327, 6032327811542551044, 7762833190245572939, -2366620400479149232, 3496726608903980253, -6490435844566153337, -5809887810898563625, -4635020913249233683, 8534203540611983601, 2923763909698731825, 1261163130604566217, -8096371441314892661, 4360232583695349431, -7412007001424992776, 3940856866722959597, 6248649135753547938, -3589087674754697186, -1484346255440734770, 4211577111726451078, 1203124584231749783, 5841556378944888649, 1063843101121573706, -5570759528667131598, -3711890820368208144, -7737372170902497477, 2281157509350622621, 6248476786559136216, -4262921814150978995, -2083463145947086456"
values_78,10,"{4815928197447113763, 7160969756967089038, 5460974139218513494, -629756505543711520, 8717504392187468648, 3981772819781463421, -7843741565221390924, 9199998625999182998, 6302504088898911764, -5810349417476996083"
values_87,16,"{-1460294403411063798, 8644852246374838227, 641508344683482443, 1808333366904163047, 5710555957234788226, 2947024625585404230, 4623033151882722899, 8406230770967315595, 8710842024148618880, 8691397589622821373, 4832142560869991465, -3188943865837521587, -627961492151645304, -2403272010743811440, -2691875662189195633, -6469749645834391844"
values_6,2,"{2602775050556176598, -1239300559495172981"
values_68,23,"{-826848083664252226, -2262066400897810825, -3361500412042331696, 7352770919016922947, 5476589705849565997, 4939105603191703122, -652658794575486669, 7223784492578286573, -1895375841994609853, 1406819161816703114, 5623133575912840947, -8208873395508129255, 1253807565403325827, -4853377571343372108, -8586546786106443284, -8736708784795995422, -3886688337161850613, -8307730775613923033, -8742878792098250096, 8806699492800680648, -5275377533647668582, 8897313873372329542, 4148736999258294159"
values_69,14,"{-4029090425208463573, 2782996421906510313, -983003472961291831, -5421244027479540686, 5223924230167360867, 4800096671409627460, 7847118693911045078, -6408761989423215176, 1826206822155242257, 1385749866919486329, 2045015406712714315, 6054107716735844753, -3740504231574512534, 2408504894335624959"
values_1,21,"{4455254445323447546, -2154970791512521996, -8024005673206189564, -2932009174533435793, 7443917068328118578, 6627338630413385397, 428207888462491765, 423593421980737822, -9113802677849608553, 5738909254445862374, 1986961635955969322, 7017299502223454174, 1391378142762040543, -7591690947230435083, 3111420630686781871, -3276738217525807786, -4656585342210924313, -2693763329939714944, 8899491988052853275, -2811176848401077773, 8708404597425772518"
values_45,21,"{3675294038557149504, -4202616287683983834, 8935184131583870789, 3408975858672882951, -1371355875975455896, -3542288570374011671, 6770321891940379675, 3830453686462575470, -598421053279317249, 1596232135203499587, 6184917663083483623, 2658938460275729830, -6603646328712784390, 9111958766902153033, 5439567441606483339, -5646559620750855110, -4194293224874142109, 441852719968063364, 2976544236664554305, -7720104180617528728, -764476329266446594"
values_33,21,"{6699626161944710976, 5260141225853531887, 8858690703317581032, 1673087281622046354, 2077501063310753581, -8697239703268981308, 8071037191560348315, -5956375266692989934, -8449780658769189397, 2064163487562980717, 3336312888969417519, -6376894153241951478, 3361382077503649559, -6521877346008069239, 2097850822112012564, -7173073915168677331, -5370821106543581030, 1031183495279856363, -7484221874406597353, -2931222047697157200, -2890163592493799950"
values_15,21,"{-2573385454921101545, 1894270637230289061, 6850106498244743964, -6422674687415714962, 7545958824140297730, -3062598147318115763, 3806758131214855940, -8489122401435770977, -3683978853834618235, 3217598973121028660, 3543522793216961587, 5511083640066178656, 9193455632426528361, -5967402624361120263, -6657377448812007126, 4003323964490031030, -8227540496107825211, 4528563498405403741, 1823814378265918287, 6265772388001815011, 2209979699069545199"
values_93,3,"{5147680411569525117, -764989008882969395, 7289296504954396818"
values_24,26,"{7217686732939358918, -1923573938081291659, 5276519916226263935, -4131357138907336136, -2365700531024049968, -683124113509742376, 6527962038235006138, -3912667581633937690, 3162422302067264245, -6704909620129459552, 1521292616045896058, 1620757532342124478, 8076242043740481194, 5106529107959231067, 3217115175604447847, -7188705978153181058, 4179568286058274836, 1236564440255716040, 6346172846048875677, -7204792651885270003, 4922147446561454967, -2300152019409107996, 8934601424133592291, 6283868904287044205, -5240085867610101309, -5805096684209399126"
values_25,10,"{1352649618146535725, -2087848182716079706, -6413656072304859215, 3122586391276281716, 2177630675371927040, -7593497937469502682, -4273051740587953692, -4224698241541551024, 8201544173704903537, 7724013160769095734"
values_26,20,"{-4915150561040223159, -1446724144183735097, -4624178680971239613, -6232117945598054582, 4228226251332088929, -5346475627555240493, -1529855928720763685, 7682082287321350763, -7888511167585075155, 3791995703205578713, 9169617253274368346, 2922778358630988888, -3704339886661650056, 1599809662434414159, -1356956836699026758, -4397945117185914866, 3176490405946570442, -38127247105458894, -3127519535749743622, -7619263134119728212"
values_48,29,"{2468464262427776882, -6446518146050799608, -5045157963119829656, 8076577676962372701, 5887998324699196863, -6804714256049100160, -9124812033485153623, -353825678004915624, 6490798055913274535, -6494154437968870693, 7462522317644158577, 4028733632394769140, 535289118038159501, 752546161281741902, 3055717179481469089, 7363333419514645340, -1893541677663407345, 448330357244341386, 8523599053429422735, 5902027001999514, 5193951606975429863, 1902903223739834864, -3856587522342513470, 4989162371817816550, -2504367767399944991, -5083499741275027757, 7439917267681793680, -8650227969637755964, 510377347211592445"
values_71,30,"{-8058192071716144157, 688941861869853644, -8237564637891887730, 4429489010461077067, -2191734155614035627, -5607728442494973547, -8690935815118227190, -4624997828427365127, -3280518544397103951, 7656080321349005175, 5183244568616044624, 6919206318832076902, 6342054358354355653, -8474909052044771448, 5255589700971239250, 4755817625328566652, -3017782323246489501, -6604085282377239002, 8575279162155272798, 4901415562259817922, 6764329904193053088, 6909967747004825004, 9153107388362453835, -1719263592415131010, 6412191427951524625, -7644429220452154423, -4135230526969649116, -5204870767878358298, -8566595333805787239, 105500777523214098"
values_76,2,"{-6108644170337047355, -6752511354926866418"
values_7,2,"{109997840989370094, -6609966559564065547"
values_50,2,"{3562121565406604592, -6939109750276195768"
values_22,23,"{5352367939924868371, 2957459975570172458, -2419333202856569771, -4178905573425035055, 9076925462551550058, 4258846468246844222, 1680592816737745165, -6437300937163227569, -8536494104959474577, -4174813365960268663, 8764988234872764720, 3435613632198166429, -982027083832763167, 5448147533775706578, 4991313150501731596, -9171038655847737099, 2327229718579101344, -6721376871681909052, -4181627455969785694, 2882965021750604473, -274296334580165912, -2206345126647890922, -8338623927281677165"
values_4,9,"{-2183450000526259668, 7898928100924820548, 2885317879300957066, 2496458273635337982, -7319981331143615113, -7512391298493126454, -4616317449876244478, 3997541115060080825, -3165986388385846458"
values_32,8,"{2636176898871344190, -3963955797052360448, 2840473065275955970, -4868773410684076505, 1683535128779841179, -4781434009150697406, -75219969224416941, -3723092791015835662"
values_77,6,"{6199551298866653229, 9190592013934514825, -6949919714910176924, 79965044826077282, 2887520473409658785, 8128233746003053747"
values_91,4,"{4631500467623005045, 2557404795708157046, -9198937042707887961, -2291701231690255477"
values_42,14,"{3550160250412887742, -8480255916279745114, 128229582726681996, 6475978561854591571, 364220445584137316, -8840936305803549073, 5573164794721962623, 2012116946552858150, -2340585068633027274, -1019552913683004918, 6066719174546800902, -5519428562875082124, -8258734695417793493, 8965655347659825614"
values_13,24,"{5231090768942764771, -1206075830776663262, 3469703612816875014, -2478202501544648180, -2375621707277052011, -3539414830326056887, 5645789840954234677, 4709685586406358650, 6737879482406712602, -8251698515230947701, -8509687374035517706, 6376889532322223089, 4715313321600406679, -6174303570551115074, 1761229376284968254, -5761241681243352707, 6577128035143857494, 3554573492831083188, 4411136024508496135, 1535288856384545994, -2635581777651745249, -860884171775963717, 8647885313162786646, 6480279645389523317"
values_41,4,"{3712818141972921724, -8808292079904085133, -6916066011432364066, 4513586309749544465"
values_55,26,"{-8879824279164201004, 4461958472032619519, -818189789132040519, -1779082503377084873, -3536991650246667366, 1591099241387559417, 631653169268253475, 2698678504943904358, 3449017992015858359, 3945287950863991132, -8906023671612097833, 4558595662598165863, 6452270318356742116, 5763943753796077982, -1196762362359489621, -4059199216340030218, -1624813772279190544, -5152811862525601409, -6101751786605079686, 1583090894221168305, 7135047762429600127, 3372984044507685105, -8211300052950557132, -6006410873004981860, 3917665615002622727, -6789248996889219571"
values_31,20,"{2251247324891799443, 4426539128298480179, -2936345062990517024, 3166290329222936201, 1999714499644482946, -4844437094596308712, -1872542700111593338, -7686256960287264731, 7384794487243100974, 271063781137263921, -5161832512655981080, -3144405207502008222, -8994106716148150038, 3550421052694159400, -8041613951258799781, -8297182483404561314, -1003907312868718806, 1935553408381259993, -5814280235308693448, -3221821507671051064"
values_66,31,"{3179801372641012240, -72183120164996191, 8486437932453150202, -5051537430228771400, -6642758352074644922, -5653187855326310338, -2589868138293575023, 3468246984424081286, 7748898358949276514, -4863144205309644513, -1795019208436798916, -4784567865677627723, 1867619670455032750, 2644035414538966703, 5373371653396113723, -8285296082988050823, 5224411234504027806, 6867013787072463467, -1977168013410976378, -509318388131232478, -1751653920044887393, -5455780114779787048, -2149293575722724400, 7600609050946146346, -254782365617108444, -3968865341820467348, -4402603649612003423, -1845724411219313356, 2280921765148543681, -8530301422595160033, 2511070202187173290"
values_65,31,"{-6994592640634842528, 3722296068591708245, -6426618968492376341, 2859681047873159287, 9159952713121378269, -1283852194102042142, -2536805443283967636, 1610910384908441824, -5278805474359380741, -5426067794455181423, -3578740569821995105, -2043364506078519224, -4236385926766578667, 3644366576384621211, -7223900179725065677, -9080128469099694770, 7163438044427840529, -3645942603341111722, -3525328589810938885, -8478502517338406675, -6783308217439559617, -7224776258005590137, 6254246894771980221, 1791314046723359626, -7398241357473719540, 7972904745959200113, -6761089455311000521, -6352258005860768619, 3814342367834161211, -6180948851955547091, 8880223249494990802"
values_62,23,"{4104257359571772657, -6893998108179808546, 6800103099379895131, 8455074710185129660, -3019710424665368008, 4885692203533527129, -5507890698433576731, 3008998995524349548, -7579156218913142259, 5598719304748045487, -1241764339585649749, -5633201369193029346, -1906997006234290158, 1933195752638681096, -8813643449753158560, 8215308005907785090, 8401958681823165885, -5904328248611454511, -2420122060132163899, -66271461345574376, -7250981800120225098, 5400438258756136927, -8691305624224336018"
values_21,10,"{-4842009956278434937, -2175731847351912777, -7626125691001713800, -2020536212170759788, -2593902014227537372, 6528691098541758729, -3292107900870695575, 115019349627610870, -614445078373393526, -4979264544473545373"
values_95,12,"{-1808861517272359204, -31527497158693249, 5307315971159806996, 5133962514672581314, -1867203704728802683, 743325401336106629, 5809781324370065122, 7053842218351903024, 6439008124771655314, -6785522325727317785, -5078776377722117290, -8038957727749369024"
values_84,4,"{-8230738208290308855, -9086786979038823490, 1824255776958672705, -3491293011294371639"
values_58,6,"{-1230330877759479371, 5979702732870644353, -482663802406154200, -3785666287611020557, -6001130515869887420, 1560685023220240343"
values_64,4,"{692864950767466202, 2246965210619415845, 979189740786951782, -5760053702233992318"
values_83,14,"{1418484255528628862, 7157667240364640015, 1626208232000982531, 7591909363945590144, -167948721171645970, 7815700533116639247, -5595317119049340610, 8833580306934722179, -4561198814433936120, -2529170493176382849, 7663957157454661457, -7456878129650138407, 5459238313283096621, -7072149628187533752"
values_94,12,"{335602555040945177, -2936136337375649962, 4148286883267533061, -6431684777563587911, 7881039007507629018, 5828714503717368313, 7489747726210655869, 2916382844858870232, -2933327693400206551, 2905752218010473612, -7839890121601250860, -1194992694821322966"
values_0,3,"{6166984652609688337, 6780400987426373045, -8118304773500987172"
values_99,17,"{8993119390660121516, 8212283918329613489, -8192376226245338584, 5365278058134949745, 3107829051198137368, -6702893195825206763, 199356470657520861, 5984850671676297945, 247874977219338855, -614272829656019074, 6947011226068808998, 8628101032778797051, -8931425019383464098, 4210671242679630404, -3988274740462189687, 6923910561274246627, -8637207577775029190"
values_96,12,"{-5410630220784585272, -2493339135997792421, 8596527366967582669, -8795633545526121128, -3921705545897039502, 1117501656255822490, 3620800114508576583, -2302427030872685220, 2718794634847344510, -6565350200656146140, -941824942558964581, 3889785823226893677"
values_67,11,"{2966347669171666345, 5239037501035863975, -76905950187625934, -718573594009872810, -5169062284117340361, 879401296451677206, -8091056645898344237, -5769239525729830987, -388484438121484123, 1897412356964742859, 5508420632364180460"
values_61,9,"{6933365442962571335, -1497471225420673337, -6409952466689451678, -3994179756538962414, -2570293261311082710, 6651764252575591637, -3515597534399752591, 1561033712904019462, -7814526580663240527"
values_43,8,"{3309255399604198758, -3018970268125048885, 6074538332821592044, -6375328910349634304, 4229430784110036190, -4928655433021897676, 9206924298920562024, -510077458050556464"
values_2,11,"{-3583961858997547724, -6448664579448803956, 8273463806296630733, -148494319036955142, 319805783690145190, 2011906647088781671, 1726925549439272478, -2956060836976945376, -1360802890089830206, -7171976773792996030, -1962747559101680903"
values_54,8,"{2795470269126787592, -68448764153866401, -5174385517201048767, -1732972011917331325, 3092544385139230725, -3083274770798316405, 5530071708250299525, 5296897482161749746"
values_30,5,"{4330140368742978583, -2375609006112624818, 1312563186349798498, 2349664169451054794, -7451082445192251614"
values_59,18,"{3898995774599629134, -2303193512728323864, 794205390874845799, 4455488330932556043, -3691549906150577294, 2443474750713211136, 755629703605692319, 1111271615271516124, -7899147609709150158, 6249596175734633803, -3105511333526702290, 9090624347375516145, -7963811970790715928, 488844969211647114, -1910191790668719227, -3085174534666455479, 3960048447449481434, 4384379648716418103"
values_85,20,"{-7736546350125578313, -8979795101685264539, 4700494509445450815, -4103468232141321278, 6361720240357922614, -7234318887109603440, -9190872261015055054, -6994768700098230087, 3753797395147966957, -8123245295369554185, -3300914808872408983, -7396265789233707938, 4253960612637428762, -2305260480634664567, 2085287013196840735, 2730683823728148549, -2627334222751991144, 5255826391386199337, 2167799809404278707, -8103086978781302376"
values_74,31,"{1829084484506166397, -6355257853479254392, 7990068393397915924, -8316859704410012407, -1359243270027522896, 543433861969053535, -7983746885328433920, 3553319842451342355, 1277510644749465318, -1052988153385774613, -2399083153865670716, -6156703526082019384, 8587534282979478106, -6225640341067951512, 4213801703427575601, 1030377415945936166, -2628940967934567014, -5337179726124837784, -6200757221512584395, -5857698149213810042, 6158780015265925793, 4314988737231894646, 10221369387647763, 1993714842294146221, 1703637064071752485, -1607111189515622562, -7142605103821235211, 1081179585134598298, -4808156198036550852, -1063939560477435575, 7154840912167259992"
values_90,21,"{-1259599276069591094, -2769039857365658106, -3519167507094985344, 7426548527541145410, -8922327207347578565, -6593487435517559175, -4368885336847238473, 2601186418055985146, 1437982380835934304, -1294829160711034990, -2735846116023263617, -576438464517999850, -5155381736638956873, 3727019040606922955, 675526563842142833, -5531004921733700108, -4539779667277253886, -6363506271356355172, 5673929646324068310, -403439714096934830, -9087078176362036179"
values_18,5,"{-4616469856851701118, 2307869701698164346, -6516201767500241867, 3826236296508191972, 6139438382080804530"
values_52,5,"{2550980840773639884, 6946310053626504255, -4460496849334317268, -8492552359355150719, -4608962140990805892"
values_44,22,"{-5574866994531904523, 1560539755453953213, -2854979695202141583, 7866795383315831245, -8135340031567981695, 6660937722105489325, 2246355132007524708, -9135907106520353856, 5578011069786041471, -1282071750663076460, 4395037610303855787, 5190721210663210661, 4285375435088601278, 3679781253811983388, 3480650839937233048, -3160691873021875334, 8056203015103552382, 4758724933928338082, -192368552336399557, 5310793639093608925, -806914722988847142, 2785970166129455014"
values_17,23,"{-4538131908300129096, -6479774272305480462, -1994074321952794649, -2919714096044311930, 4370443924634723309, 3699724795180850220, -4215574437725164261, 587147454944887638, -4873453230695100896, -5468053258427362362, -9086884774713366295, -1066416436486663219, -570745303093776885, -2141443835391351765, 518447077376693070, 3561120796486351667, 3101017294169495000, -5343960359340821483, 1965458298110552381, -7582077261542034454, 679573994775114002, -2164646168991881490, -7288898453575744584"
values_36,27,"{-8149293819372854769, -5379526819993635749, 1839059247985231696, 6461525637383397665, 7258893767736461638, -5353408544033538068, -4385910980769263471, -1418566728443255816, 5643617694666819522, 6767874423492910490, 3432880801847958752, -522528086348854691, -7887199305817393860, 7100188887663411559, 6074033890741269861, 2755720346095740952, 3929734652284765599, 1163869349733183247, -8020049786328781387, 8871854553267194048, 2348358579840849004, -4396192140181370306, 9062451384592625876, 2419391712515017516, 8556685586353425973, -3072032572236361484, 3302856149187762491"
values_49,32,"{-2445085651127044900, -5509090140226939711, -799562216705348544, 445006850150219503, -7431396964084987740, 3878176232712293960, -999024856991221532, -8130909431860789473, -3238238182783417961, -3523947625214400910, -2582849769143957105, -8837492972454041051, 7306662048307131124, 4497012371589612540, -6108515407412486467, 3841645334354987815, 3884549248045270839, 6337650727076433578, 1230774273919368056, -3418792922898880086, -8428569899786908494, 6872824559012927861, 2536871322542377105, 2698931769613635160, -8566571123271346662, 1185402121829855731, -525391922718864711, -4089188622440071236, -4626579552832786912, -7278296682484598443, 1742004885056087762, 5988437173067374376"
values_86,4,"{-7633535690175935617, -845628334244911476, 8338871865000204405, 6292621094924474606"
values_37,8,"{-5571785347944925809, -4241418635261956328, -5796850041829841521, 64371600045213521, -4527692606906521066, 9074366562827470543, 1137597964909793791, -690817656825898551"
values_56,3,"{2480831310020217369, -7134896712440241112, -7260545472725102551"
values_63,10,"{-7053184648948805441, -5352170630649379183, -6380110665489450188, -277028550070210250, -5571227624324017222, -4219122830574349245, -7883653090851819105, 2491483879365243969, -6271295020164219120, 5209025388572268117"
values_35,24,"{2393371186430410119, -4640454739339642259, 2438523193641210997, 647120905317016766, -5317053344450279026, -3116226642449823591, -7194590104277857714, 650288572931463866, -1596778624923928720, 8871842388113194678, -5939039755450413695, 4638811833776436720, -5717546893492233517, -4232991537394960497, 6024945901834918051, -6846000305685844, 461292441739959802, -3784735179815062396, -2610909755974639103, -7462777628768208802, 359048516814520516, -1325138721492340592, -949992551670861047, 9187393745962075818"
values_97,21,"{1091900148861996637, 2602215336307653044, -2127125886962620026, 8174229288659351523, 5596186999310613139, -2432458101348357042, -5595229404736137592, -48504026780693436, 6577124293147958663, -2797944092045856303, -4246845379959253972, 2546299560382680057, 4651689441147051480, 7755872781481077466, 9134124477627510787, 5609728055846211620, -5010959737444006402, 6513807865164481812, -4001150638035923195, 2249794903524620263, -5088937982936562939"
values_75,29,"{-6885726819837453542, -100673556223633619, 2021650974262036534, 9159591632587432211, 8101527851771344200, -8113393890311934034, 5600590080023917770, -4186324264148353724, 5465047960583618325, 6528750225042832973, 6692083146376995377, 4792656987677717505, -4458584700435259775, 5702103152233808863, -6131969816418231179, 5716890951701730941, -7321023807569644316, 232061919792220653, -7692029182254791985, 2277917318158984627, 4842830682625377828, 775144293806731600, 970627538090783372, -2561497218861711718, -513234116097154353, 6902873254063440504, -2911133577714222935, -6737029054653255020, 4040693908055349016"
values_57,28,"{-7149840280934269417, 417695609130010645, 1516551352109404479, -329976729896467508, -4982473786692479149, -6792149709414063337, -7434344022588111205, -7397820980076685460, 4944312650760359225, 7734063139286823680, -8344845066768600442, -620685693508642348, -3558993660033418016, -4864242535871630348, 2568584373790931686, -7215562697113787177, 5712882403261141455, 8325130942778817209, -3875359520247536518, 4755574125314201033, 8078801369804637585, -1920094263991148297, 4348550251218407931, -6027318306847679793, -4489485219280252211, -1251629601571906009, 8170402604114697094, -64119477318724556"
values_88,21,"{3886882611015125637, -2324826901092056295, 3963083560887693760, 6734367153968296342, -3890733325315456959, 3224417891197131114, 885161135525731521, -4168938638349352206, 8975672640158178649, -2806173172757035523, 8377127110127691336, 2141938735376451260, -1829268426388898486, -6573037213089598061, 1528659089564701717, 6855501925966318275, 6243666669612363939, -1548943364677455592, -6187526456720736092, 8315331379065799025, -6314037605907862137"
values_10,16,"{-1615718453942959582, 1158460799515984448, 7137543631781562400, 692018511812986576, -8409619247012020704, 7828111332581194618, 309682392867773337, 2764155208315518581, -6100132481817673751, 1112246695339150739, -9205757563619883879, 5787150891720456164, 7562588015764071290, -1878542914661496533, 2183006799253238664, 3048862364151094091"
values_53,17,"{-2675599779266303056, 6533839509724220800, 3502524913611613694, 1220272431074433119, 171233983663088708, 4686183633524764301, -5404436116157732223, 1775055528998442220, -7425936342788120666, -4506098909389879652, -777495627481795449, -859370778684136586, 602033715146987258, 4851861760779771942, 5605372991117344326, 5754223407768088021, -2647036129708217391"
values_8,24,"{7614884560855602586, -7617471996351972060, 4259176528015798888, 1324362746420710934, -2648608714654692884, -9161191540177066452, 1447329518638024696, 5658863265372282250, -2811095368905580591, -9107938096403578696, -6429746168916512105, -6760517803477420355, 6305053686608465662, -552869547041399922, -5484165255390054555, -6393135207303304517, 8157924716169205619, 4692164286943358088, -8287562985381958869, -7822162794263052302, 3473273532787541910, -6972474232487299530, 5180194448886096630, -4950791065696956656"
values_39,6,"{3262816700881096054, -355842983219478498, -8482591295460592971, -5438459333704487303, -1089187709866468816, -1412787101756675837"
values_47,28,"{6859309624486847239, 8844844647622488606, 5045454517040134827, 7771913670119246943, 5897007175988351387, -7388274724365668468, 4490381530975226393, -181573185075671665, -7174387261475577126, 4362006311160455173, -7079262704949517297, -2836938055129729724, 7641636543139391987, -5612687086649768351, 776044336287833248, 6296424915749625158, 2275664806687729823, -397298257824493838, 1186105922923589142, -7954059441889351998, 6654572010845797643, 7830900137108305573, -894600244318011018, 4066946989574733730, 8597800071115542755, 3710135625327878883, -7808047135446677646, 7814689166962195504"
values_60,9,"{3202403824103858217, 7839389856938558899, 167166417652914264, 6586036525630743062, 7861350647476113564, 5148435527229717569, 3482972698876353922, -4273838904529557412, 5113704289556749492"
values_89,27,"{-6769746856188927733, -3401863907672392318, 2619256622283582488, -6823791246495769081, 957385180318918028, -2965684346537972508, 7004964412891981784, 5755417522233755871, 6565723523307475269, 8460103839556102488, -6095544232075547541, -5852403673643664520, -2618697823441548966, -3267808293540862610, -492813918796337639, 8325264853967700358, -3008431007608758781, 1749438892829196311, 8074184429987987948, -6306354500807939909, 2824340364642743086, 2203755429346534878, -8043584013628076073, -5098699156083347553, -3484439808654879473, 8069728766245803894, 7489825520323450350"
values_51,27,"{-2795668768508010489, -4589882522884109560, -1618429630902439408, 5852380474913174553, 6329870527022039187, 3592826714857989773, 8798144522213226561, -829286994783997903, -4328183472952431457, 3182484156290575671, 3379613080726020350, 7650795888564707914, 5285098384187305867, 2964158555684284630, 3381124324164408548, -8663556377596970322, -3384226743036900646, -6836967755929484783, -5551335372937507239, -703529371587731308, 7855761297492500122, 7608083418990765688, -1916864301039276000, -362739670190508367, 912128200129939636, -6760530355166647506, -8216081168531483770"
values_14,7,"{-5399714630927784411, 1379311645054371439, -1447039419558269206, -827669918747975267, -2033216935760536385, 8745916597856076127, -2808190828747938612"
values_28,10,"{718470255893557131, 4106661538012848827, 4951337527741988529, -4872028135880266096, -1232999310069055221, 8042179026952277246, 2722865886311564631, 4020128276761484478, -7129120557565641565, 8136762127128618694"
values_16,12,"{3072138312094117262, -5070999904682566096, -7283446188280562896, 3668679611274404161, 346765067177010730, 394718301854536905, -3601538650141340952, 5968850593039698473, -9042483252957717584, -3519231971195331353, 2005581665650869488, -8136658373494714975"
values_34,14,"{-4795286684929941462, -7275717720008382501, 8935476220445005649, -5047782636402631962, -9037589127988563284, -7088703311501456537, 607382926250875864, 3178585506442272929, -8488448859328697781, -6088745784040476845, -6685283147611776574, 2476493699795427062, -3299867003351533890, -3094155951227851635"
values_82,17,"{3246623714660748839, 896772176892603003, 7600821999170302210, -5284690225158317170, -4259000484228645642, -4355916797044558304, 4834795865028395218, 943295900247000447, -1387037320855562580, 6697234847103636627, -8706518655864032940, -5791438187984240563, 6261706170787954540, -6712695537554867507, 8465183516880123597, -8976840939379125962, -7994503242629936005"
