inputName,n,key,arr[n]
values_24,27,13,"{7298447893106463249, 1720181447616329363, 3582092082286531515, -9024747122829607882, 6517655080317084344, 1987798058423366695, -7462410605252052015, -1643317818531796188, 640481600632692478, -3278370479089926852, -20760766760343163, 5964712314249641256, -3603974952526292006, 9075622248507432122, -5857789704586298928, -7544119048234892119, -8530418443220295136, 2225753768001049104, -5341907295502604698, 1119268687346962724, -2154292946832349379, 8858357472385851935, 4666706238682241912, -6593679558488906104, 5106575921048377278, 3317860990460095706, 2102056887786625836"
values_25,27,3,"{-1853609758769080771, -3115337116934400398, 27218510102723611, -7807063714706377280, 1295428536289847430, 9145584641593251296, 3217021355348962508, -3924478772425736588, 945325961640811021, 817785156915596408, 8708953620797579519, -3003347401002052493, -6756559383660996639, -3707140832840416573, 6640165128179168762, -4488093282609702423, 39860734696457850, 9108301307263940125, 565450457456096844, 4834533010744893325, 315890620474039448, -7668903749017970391, 3619334268693674533, -4052775227952337568, -5516261094162676371, 7373423164096928811, 8861678692546765766"
values_26,27,17,"{1879852300989232450, -4176959848440745051, 5507787231104660182, 8604925643766921390, -3244047957067364569, 8182919039529120175, -1559133894585712765, 2057221102149906630, 7321847049541258137, 5839263349390135213, -6809635585533722732, -2157289835913584029, -5684682566770670328, 5419499650412167557, 2987968673054639319, -5411670525103970242, 6051562056597542899, 4395775625713913693, 6718675699513616663, 2630622114825406256, -1974698550323305524, 3234682872109103539, 1129288852074535464, 2271851168802089217, -8812267177800206252, -5579250137061616960, 2440411884598733347"
values_48,11,21,"{-275675406781080838, -7558005753655070358, 7776502812776849441, 1643933611851677239, 1344240094683486387, -6947278169545427026, 8239178498180643977, 7105062186889575663, 98998877868819046, 5473125663134499435, 8689407263683406746"
values_71,27,19,"{-560363911346363528, -4263083574201032134, 7288305203824279871, 2524666885762356075, -381041220425014586, -7311265530889577490, 3785373420527804043, -4486116875046634978, -1348085949384341193, 6002012220143895858, 8041623992027336408, -3795762423507569033, -378034938168614479, 1959272898423598792, 8366911289536879090, -7098432159903388013, -5696984546314315941, 8457615007125576957, -997860404704543489, -3277634745352361031, -3217006449299972551, 5210081628184484773, 3592924902951540383, -3945247967401263977, -1652974725903263357, 169319786758530574, -4447399075430355916"
values_76,27,17,"{-4083079095065895651, -7074609446501117439, -4372304909551719867, -3137993342407637143, -5790753493985773512, 8389684740974171028, -7446871923216438498, 6198002519851799022, 2032318675974504538, 2259744201266115855, 3742444126615944, -5012133128439667387, 2732247416895327015, -2563641669286633633, -8904796241528352849, -3130078780519135082, 7212242654107157877, 896729669593287019, 1229064122545417413, -4207556699392412735, 7136067808840242039, -342496094654887642, 5977691695390115410, -7430781866867504284, 6926189758761357765, -3356142791286473396, 1336673138571299639"
values_7,10,8,"{-8941375439678169557, 2130232309802665867, -4396039188570922339, -8431141873392622378, 5150727993700148624, -4455324096858493394, 4557461988954273803, 2027422025838141735, 3555405314243168854, -1923749237204757717"
values_50,28,8,"{-7885222615966811567, -1308341155283505509, 228811924941315758, 6391386391620309699, 8723143129112471894, -4080808732087837990, -2668377363442408421, -3429144876179472315, -6296482899083144799, 5473625061656395349, -5360347722888119707, 3309322402533456541, -210360370342184114, 1708828753513052958, 5450247485226961250, -7356418755266698764, 4549763142619783085, 5200913249480174653, -3622937700342544376, -4345504495017103475, 465110367856236700, -7917461554663622828, 164842678267401830, -2407922258199036649, 7127447029748617431, -7915487751512174210, -2014680854713934808, -6769240365777476331"
values_22,27,30,"{1275850186242612803, -955478115586496378, 3548745831221962699, -4676272179473633669, -856881555127583940, 6622247332047078656, -4380373456966110628, 5449517530120316955, -1444626928144304318, -7005344653454248508, -2988728688048441057, 6128914823401704909, -4341104990485227618, 5293948716219935265, -7748806090308565337, -1951492889835757344, -5859597647955716417, -5345736623395842166, -1771130433810715977, 5631869760765143101, -4451879520772786197, -8226873790569003826, 5206134772141431788, -318336612731473865, 1299861835589004216, -5594176828107062567, 433172770070460822"
values_4,10,13,"{2059786623542506939, 7975414688410699604, -8323079167631879628, 1880421020598813172, -8324096202745762332, -6857418802991252650, -465367629136061135, -8697338833206535394, 2666595020020216914, 9214129285479523312"
values_32,19,30,"{-887354376758844171, -5626014985935833277, -7113307281231784712, -7626258688527617613, -4681784031104018096, 9099738830510197149, 6056635121442522080, -3435281259266336992, 7328931577955596778, -8352310691560798324, -1126906530004186541, 4267929364441083773, 3962200110106263898, -655448491429593410, 1610468725996869518, 6564272920713569382, 9034655485453593001, 3298730164139201983, 3348492714637191698"
values_77,27,8,"{5946961567193682916, -1182215304851251841, -3927342052203904915, -6781386522118528970, 5135069147733894130, -6737715341880318993, 1721535747214832081, -8625832319783478134, -8909859950334395348, 624157371626468054, 3274698843451567659, -5076503688551129326, -1090838089477740251, 8996457348186844039, -6537276523252908498, -1648463690202766772, -7177532432445935486, -3995644505472249246, 7456489520314417432, 7133374612805908558, -1945226486768096180, 983724225617785007, 7367001919565832894, 625365909852364713, 6542034748023521390, -3908948726596636038, 8285044010857532978"
values_91,32,19,"{-7327615208644013234, -4152004877832202513, -5562875819033480796, -6131322886283356350, -8571621025985393852, 5902048276959808992, -2131097298801957755, -6244334085096379728, 382869156526268812, 4054402933343755742, -918939348090787505, -1985245958531910451, -3197496262774045159, -3013743739119479626, 9024181721664244141, -4366936922753205518, 2575080462055994917, -308724527073056282, 7426954702287448100, -7660405765379075283, -2483299298772201136, -8243510824303387372, -9215516055652950425, -6702198800507368857, 6146379645653227853, -5323974959055598367, 4951807579787248801, -4489581755388084263, 4085463624677887012, 1542349148923739221, 1252839574757318843, -2986864030929253046"
values_42,11,30,"{-8502414351065363011, 435962260328199854, 1570283915818306366, 3732342807616612493, 5942462016483374082, -252885738241784178, -8647885703374514946, -5480410568516289674, 830488147377213542, -4901324523027108004, -9007500038472204291"
values_13,21,9,"{-4098065282992299383, -1811800096607936065, 7842572903341348026, -8351711920211547009, -5202004030495680920, -7654284586946203265, -5034183124247631210, -3027646870517241300, 8802576535778022048, 48634784668062544, -3850206250599409927, 1760394487688125693, 5423453590419542182, -7859764066879482690, -9055618068889038167, -7080958484628513576, 7676022524894001838, -2125832332389471526, 2213428036861384174, 3202887536282638803, 3472510438250025473"
values_41,11,19,"{2906265325765427729, -4701422465171905935, 305755313364640021, -3917160860363352633, -5646229859234948733, -7988244869183743781, 4674654242743854779, -2820652854331273763, -4860962976312055700, -3634497646665240655, 1034097121147725642"
values_55,28,3,"{974401813505727508, 2598349393697367904, -8666489881105575352, 6620886254714724785, 2055289343263728952, -3518406048262657619, -2372702982791672713, -8586667134891846675, 4758900837548552569, -5761326185912052091, -5630345387938781612, 7421442296671502066, 2759894008806267222, -7040345166234603648, 570034782642403249, -8197731947411256336, 3114748276399424994, -5826649540469763393, 5301611452434927651, 369200570231217307, -1391050522047707041, -8326588920455253769, -3421026680535544021, 8092752483974200090, -3391554278683829693, 4642785357768053456, 6375618200473586292, -1822207312978685121"
values_31,19,19,"{-5340968255129725213, 7093770812235129097, -9072973793214411080, 266639072654136140, 5238160708742756349, -6141768632904786137, -4538903172682562495, -6667354823799014246, -2155998314902892597, 248142978590825240, -4068045364031974549, -2340793479963576308, 7471240589806999881, -8334979491868142928, 4718192002120112148, -7708592266809942622, -19393889929028200, -6432593575408634412, -6897836804187670289"
values_66,4,17,"{3092330599816912644, -5275042801567549935, -6151044434604522940, 6835336166380686425"
values_65,4,3,"{8259559315692287965, -2722438887726710045, 5716932841184237928, -1149516753659284448"
values_62,4,30,"{-6408998231844122178, 4975496492564766359, -525594735294437244, 1714627695900676811"
values_21,27,19,"{-3649887348940837917, -6470186676864113268, 7668678895407975639, -3178003866469300344, -4374622145813083902, 4088377833117219804, 2851734818554949698, -2123069973540759932, 1505795672509259584, 574309053613334463, -5462154801466549848, -2855215599247118859, 2113174274923873187, 952298169489713218, 2558682592547874164, 7448970532291871026, 5616883328990478303, 4631119230835295474, -6777091457829711392, -807112264649055196, 5598765107589853938, -2123708568067396607, 2341433690563787251, -5323748071713332751, 9010963818993495968, -7405279284884565955, 6331889312997915724"
values_95,32,3,"{2275496381468347768, -2308137458433583736, 8541522793148926253, 5114599006998673883, -9044779849460595640, -3687355445979535573, 621622854633177247, -6326355831695069621, -5110874778115367267, 2525132026469611644, -2043309210494317486, 6193549413788559935, -8078801337038778962, 8481369540090513578, -562467779209838859, 3921403014082968395, 2419794047803173504, -7062745950511121060, -6511543844736347393, -1387196407562319110, -2688795172909128807, -2514189858635947190, -506071445019147008, 5442039986907862687, -6961129086956013482, 3385540650427934883, 4305349686896342022, 5773250184774298968, -429582804458596793, 4932714387630118004, 4063463750414585006, -3155743916816178379"
values_84,25,13,"{8198417573330421550, -6378127762140430628, 5551613111904649976, 7159345221915248490, 4436135939081274651, -5941014868929932515, 4663642053842615605, -2052566266905771045, -8689292561678714893, -9187261315752285711, 2593024350330910755, 141031769278609798, 635384355223397861, -5230824730611223058, -3998688246896474614, -353084071772572459, -4527056736145422046, -1893410785110593086, 3826162252308804117, 7942150781657655848, -1422963434794535743, -5396048254385692022, -3703600370741628270, 5284924735044546554, -7493158290947494991"
values_58,28,21,"{-664172134509543344, -5919061043765501257, -8194045320439824823, 4913484245410938175, 327612414140117711, -8459319869800312137, 8209213943434439742, 8734382188406805034, 2291597930818011185, 8749280353211606203, -4744570563796517151, -4839702288443891806, 787009889783389138, 1810665946576401695, -6837623413946075602, -2354958414455091119, 4547536405933438260, 1915761231201735886, 631673819778457126, 4058908772319743744, -8601600014090521448, 6690835787064416195, -7270044288047994739, -6040704454185810286, -288075365705381915, -1926174220122341478, -77301377765962355, -3886965089860824521"
values_64,4,13,"{-3978208236078001547, -3543259565493288856, -5200552950849776771, -5791240621398891328"
values_83,25,9,"{1982140899914786583, -159439772993098738, 4298534829574869484, -3150571318492398307, 674869623752797903, 4677778148148569274, 7547446792353156537, -8341222343906821501, -5819440114049499162, 8059746399310387934, 4691572769947104030, 5851512671453650283, 5653702931219185576, -9062326660517358332, -7776215737236618979, -8662155182091670966, -7891619074935688246, -3219404070078618185, -61301306937114312, -1543415608063867440, -7697868965330015982, -3856107714737352623, -2396387496667400089, -7878375124011314303, 3338972835540014172"
values_94,32,13,"{-7354563657341428338, -135654385373552641, -3239574068242643124, -3897293011903374275, 2429806829240117332, -6332391644978529256, 7913975473491080585, 8362403245749354586, 4132056063195635239, -5204148408096676374, 1730368139308125500, 1295285463636946763, -7517102652338217246, 5979977444441397239, 8410571863052859535, 8623276690455356145, 3517847365649831104, 5881264562227141232, -6520294581217419433, 2483023320188491238, 3839674258493499076, 3850522918834134203, -5405021112812397052, 244300231647868401, 6591594243385847664, 4570108233156536312, 4201571192073543821, -7203994734570237061, -1012921391055750662, 478085192043725138, -6634998773547395018, -5558917840196606217"
values_0,10,8,"{-2927715039657834270, -4519961530845784039, -1806666981593240790, 4051763365191511767, 7693766266753385589, -297895865847988489, -3934154656911721247, 3984560436714053188, 264622576158054753, 5503528445702372807"
values_99,32,10,"{-4394239382964158921, -6533076444823697011, -2283209580161267930, 7817428435287922346, -5044980480817440978, -1887881124140733177, -8935773232859172144, 4366845267339781372, 6021368388506728706, -2533807876057143189, -7251223571761747997, 4664645743748981113, 149598037251613424, -4582303069487415021, 891875484290351913, 2031363070160174951, -5849197861286629890, 4423684181355092523, -7215338040560099558, -1685554797478293591, 5293270370551413689, 2761177986734521669, -7356474594807796520, -8160995843634850805, -2758056301231755458, 3905860928107295389, -6913102244431975211, 6543536323045803208, -4983169481053985411, -2024446078987976664, -8744046595278213019, -823616115354892172"
values_96,32,17,"{6245463278047911332, 7373454038570962429, 3961896070373002804, 7172182369660896129, 5920520810666962931, -211453417638163588, -591243717985974476, -1931506887532677644, 3323881234397297130, -1770330329975656642, -1876757543783564510, 6183665805236652930, 5228255939769822455, -895476069434042419, 4642213352118412621, 6353992982412847168, 5309470033821365023, 6076015505632615482, 5265387093832205934, 1459447773950213273, 8241187325624664661, -7279635989341347303, 1865652298073873030, -752988489812384930, -8436948150612767595, -7005948624151453756, -6045664969389607322, -2553613897266432122, 5712864494957736609, -4854141232887358465, -8231554393279816399, -7719348445780116469"
values_67,4,8,"{-7984782266410716322, 261011601038677905, -5377945779559670548, -8491796881976556080"
values_61,4,19,"{-464280352795698990, -2219523509783226188, -6004780275388966028, -9100117156892681938"
values_43,11,9,"{-3301558251115668253, 6468658597397500282, -8000984860286310322, 4411416346238254932, 7708736319562302880, -3290818142875546991, 903941422220592982, -349946069136951151, -3599283905227803232, -3462467257624380428, 8863097344554747332"
values_2,10,30,"{-8424058083159210669, -5699064847615877417, -7229923288043429858, -993336546182705659, -2923279950182610445, -3358092677116193340, -7568941816739612623, 475085727555888418, -8287637126014988361, -8271576043119784395"
values_54,28,13,"{-6396525459871552527, 4201953321546820832, 1571786633799008572, -123475143600059856, 5268804942578036803, 3185734875836166729, -462998882429067777, 1496769961457077318, -6096668332846596873, -3572557375612233758, -1421999017874575959, -5902127546356110245, 4393483695126663562, 9211436096385717528, -2592191527206936660, -2639685444076695814, 7808520883376243952, 7081165002643912216, -3568182553757794561, -6936580797744934613, -1917342831126382448, -3967027158947777523, 1237028753946330580, -1876212144078139211, 663535515371203462, -1012384435476713967, -3236713821136658695, -2377707498082089555"
values_30,19,8,"{-3496589753313380263, -3523595476904658784, -9060955970623223175, -7288497227603081057, 3874090671906453196, -1730832792510803234, 1380689333564979735, -15905275110559341, 2178235802344716736, 3231223162790502646, 7834445053071204788, 1917186037982077228, 4912669200436163036, 6245637753889134873, -1983465640694284068, -3761446510211714940, 4966687787360861810, 9001904983911615369, -2185985560299092547"
values_59,28,10,"{481618541391679153, 3691168076356818212, 7082676825995783846, 4235980984445749764, 6326571976946683981, -4862194365067126500, 5157011117201326443, 305021456194255127, -6894847342595443784, -5800133993160783552, 2219411070046892478, 6769256204828603808, -1918083831777509492, -6066717687641807246, -170536069153895086, 1393223487581739038, 8253145981527599020, 6817864548242152024, -4790127185277626472, 3647508247701178158, 3200443616158055790, -8190038548950691410, -4000160788560857669, -8440564055432355777, 4752495503698200657, -5021562430590062585, 4841257839269105390, -2208760394296970497"
values_85,25,3,"{8482536552940722193, 4660320763762372082, 4289426009538860282, -5905166192721935452, 8690041851979156412, 3196418694326382403, 6680345474226479134, 6934314492952270791, -3032054739578299214, -8963608434714807577, -1807162790527692206, 1639947396384582126, 1285961962499251410, 1703653255069015818, -6800554895118529402, 1152027131495005534, 5298998063148531074, 4311837691724704776, 6011244190905311869, -6443979045575469293, 8038507301887728495, -7226727351318502870, -1630595938399699738, -6815498029465203232, 2927596312743084509"
values_74,27,13,"{-2391756657289768888, 3688308411793438176, 4907448223335790929, -9155496698256192978, 4638392429089552989, -5461598651871143450, 8253388724630428919, 1904241469062843827, 8427387312817315682, 5646011199671207121, 8845663238119563787, 2642167467286586152, -6951176102599500168, 3856773372397913431, 646379183116272124, 1433160164468647202, -6025412230665465136, 4732102925351790508, 5147002313924240475, -6533537792572260421, 1356986515022748639, -3939949304689588111, 2670963132824919227, -862384174284136551, 5680352333132356763, -2824249335158824283, -448207290132448811"
values_90,32,8,"{-8223742532876351517, -4166074121916358246, 13569456805567978, 6749266304590595647, -8745009614150203016, 4649565980488333748, 2705036755639761608, -5312876277241028895, -2592068019654722342, 538098915621061270, 4274960729032461935, 2413320557800986967, 2423361066649446540, 5305818382786027298, -1050363190173957808, 8900974373274930629, 5080233337983682858, -7073723559847420645, 6508040367192090823, 7121232705998195203, -7825722262796967243, -2779353306990043029, 8571762058066909007, -6906811325997853947, -2816805540997716695, 2550273533171048089, -3089898859096696841, -1456896622436342422, -3352740911712445950, -5921448647705807536, 2608065899167252965, 3543279632288108267"
values_18,21,21,"{-1321431493866179902, 7037841738591409418, 1653434543057632807, 290285877397679598, -15231051496853271, -9144042141065686713, -1407707977634021640, -538141329952575847, 3145648806479781129, 785174910880800680, -592376092480587845, 971386076836140799, -8231157231807563628, 6746602236682241074, 1526689907305485192, 8969649703898371595, 9116826889089445573, 1808046531057560574, -8945338143161757352, -6187519760087352566, -5341347332802427085"
values_52,28,30,"{-6788778642475398580, 3933757966924928990, 1420787431478735581, -3644713040574835590, 5285384105074679183, 2792716614173115627, 1855714335757439358, 7905147063478207860, 8337334034887347928, 3446042909382572658, 200828908242925513, -6706074529201038813, 328396079867732081, -6918395682752312268, 3346649625565141419, -9156953422633617217, -7930631571771337675, 8801423514121098582, 98424215118404695, 5759445780109993820, 8922685560693860482, -7298072151148368569, -4010562383399183374, 8342479441640810011, -236153224314154750, 250289508798482218, 4525182968739052995, -436892185378272007"
values_44,11,13,"{1763238339391165597, -8425807741201877601, -5696049112891488244, -3711341405795697890, -27913260586522415, -4735875190088629466, 5247737329356697864, 4718398641154019637, -3205364884677108478, 1504973807791007149, -1286174476731505735"
values_17,21,8,"{2236386717193660715, 2607400893341889623, 8925246197935930428, 5950080986457004722, -4530740438203407668, -6644033498051631235, 1227748407575214958, 4854417940797833311, -4448852621202295674, 8259273633149998345, 4567862093680499357, -1722202478788002800, -3550731794422111999, -5195162571818296429, 9114953269421839182, -4922279433115451893, -7905927581839415012, 547182587673447204, 6435381325848181839, -4652907119722554444, -5315019694888641848"
values_36,19,17,"{3119336179381512242, 4916361157086777701, -3436662685450190094, -8400588816522361502, -6078010934610327166, 4558963822675847174, -6144363739494959811, 5044937483107389361, -547947924120134216, -7512101502522246980, 4743079010966506267, -5703901884459563002, 8014996680896325981, 5865822146834856790, -6032826900765981415, 6673423395732506801, -1810106898359076497, -3733680892522909746, 3766059785190076568"
values_49,11,10,"{7765672903189280169, -2445332862650804099, -2043990453452829168, 303419478073796445, 2185479477791773927, 2891191673439338269, 6873185159809089483, -5255393705744157075, -7057271971609492146, 4073497958109182407, -3362155822350140577"
values_86,25,17,"{1640545443161497606, -3026515745022939386, -5560212617363189567, -4023027567096851102, -138002096950569523, -6528176103097356849, -5675263752188839490, 2504976229363824083, -5675187347944021826, 6286416207062818045, -8174489782005643477, 4817322579772490390, 7512245226886690760, 1025488898408927371, 3123042458261011063, -1458897604156854204, -7759600274412166068, 2061832305557098780, -1562470970992370270, 597072915673215073, -8618438159408608514, -8058065134348329823, -2622564376723979595, 8145115027471726939, -4053253863263893056"
values_37,19,8,"{-9099790882042046783, 5430189959976453525, -4960538973275294337, -2581827489532399932, -2410573765748049585, -5748191806122115646, 4754704616808536176, 9061523679464117975, 1431863957152779724, 7056773775883341707, 2708330970485165408, 6480098287918427529, 7926874263273462085, -4970331888936863739, 3265028955653869110, -6052019591491229055, -4383159082173901900, -4454987495585790270, -8790592834597784132"
values_56,28,17,"{-8677392275525568687, -3465942699052944220, 957644724319742103, 3972578902299952490, -7667219164327842574, 4603431503426178575, 1972175791837976043, -7743173306790000910, -2379304920337274376, -224489786021889717, -1698589363407531316, -3878884463162529369, 3731934283564470022, 7538119105930401220, 1712625212395916640, 6469121804339995581, -4923878014480231672, -8107405037570639707, 1072514925132008532, -8043134342875918592, 505941332358352755, 2475654953389982764, -8251703336213516285, -1901120778889763221, -3437076094693692565, 4111661238469424566, 3377561894551677122, 9175453285913182829"
values_63,4,9,"{7548160232991637473, -7271836912846059342, 3820422504684456593, 1879287839306704618"
values_35,19,3,"{-4619875750206693858, -5573410771641625594, 9086847451517454933, -85996297276555095, -3958083501764695599, 8825422464615907941, 7185669475191706581, -3381566354725788381, 2425697032656820636, -8585304276027889660, 4290168611582949697, 1734363643433026234, -8024768689966974662, 7091462484923432924, -4130215748790926076, -8028001157701888008, 2074409395272198421, 2458371831301018872, -8200508361026913724"
values_97,32,8,"{5619340657146455021, -3806449186383284198, 8391929946384365157, 5348727097738043795, 6004283759372386341, 6194534825802042801, -8036546573393499722, 4608435088342608924, 2407547719237936032, -2818545349757871767, 7273680438097693955, 4295668764997405684, 1813971876046159493, 1800082614496527075, 3677278185891940200, 3270679112321384591, 487821570148471335, -5868189907595847721, -4995784843838212640, -3455986507719060448, -1539804377904233913, -2373968636114999471, 3391275425690181767, -2261980210875469429, -6958099096619114946, -1539290064931920421, 3329318250286617556, 6828580002974368942, 6726055420467323173, 4261078128028595391, -6103995867966544108, 6903284135997814886"
