inputName,k,size,arr[size]
values_48,137,30,"{2042733357, 522863628, 502949795, 1863220605, 785923437, -6866171, -1843357319, 40875899, -1668822717, 704884483, 1275722248, 1032463089, -1845972461, -1295930291, 786849536, -1231421280, -2119903801, 323694494, -2048809286, -2108697782, -9262411, -451002419, -480779427, -1169420305, 918287783, 1002399774, -1667791956, -595457266, 2064082234, -1526380549"
values_71,184,7,"{2147081649, -1037097381, -1170885116, 2078568822, 287720204, 1114224989, 632983800"
values_76,184,13,"{-22434226, -1928639541, 416599589, 657448604, 892559161, -1000173662, 293847460, -1896566861, 141755676, 703202519, 1671514756, -1200682578, -1673100409"
values_7,118,11,"{-222479142, -1112802219, -1818066448, -320129735, -1038907714, 541860663, 802797139, 978400755, 441709406, -685415866, 1132890656"
values_50,221,2,"{1051694347, 1789140542"
values_22,85,22,"{1310689267, 478033136, -158694884, -1047083949, 1323553565, -1360349946, 388683329, 944521799, 1075969658, 1245166133, -1381324069, -1869487069, -903590535, -587378661, 1934681657, -1594692057, -1574188545, 1230060705, 1901179663, -1599970410, 966680470, 1794806796"
values_4,118,20,"{1704553148, 1923840275, -388939861, -728369539, 414374260, -1560292416, -583835026, -1149458372, 1747735362, -257697632, 1704370736, 1587544628, -2015808217, -1102882739, -253528830, -1632569078, 20498865, -527161087, -1453941098, -761071451"
values_32,179,22,"{1190320460, -1912400218, 1168362323, -339582745, -173304195, -1964270417, 1729644124, -170182957, 838695406, 856996147, -1942188196, -1780209933, -653256299, -930217466, 2008901627, 1709511994, -506206361, 583885729, 492532946, 1135316025, -1623201536, -796651549"
values_77,184,11,"{2083473147, -614963194, -1248688545, 1221680605, 1462144147, -1914123371, -2081423185, -1784902407, -1602580922, -1539775208, 1429168860"
values_91,253,7,"{1929441023, 6832935, -2061909002, 2060686129, -1547091624, -1266242349, -319716649"
values_42,137,22,"{-190812977, -2131339855, -58558376, -1495512693, 1153206422, -1925104827, 1212256766, 1461226437, 2115845921, 1813305128, -184833772, 1294892510, -897932312, 1011529961, -1497583600, 1470835594, 1290381138, 1898902358, 1639037149, -2089626436, 427171543, 385408161"
values_13,6,18,"{-2085883972, -1117281889, -1244675571, 1558889468, -290141931, -1913476319, -1799795212, 1730414776, 7010576, -1371973652, 284223968, 1154417434, -995028114, -1453072958, 958953606, 739802705, -1672147461, 1331694189"
values_41,137,7,"{2134108654, -1303146034, -1747129241, 778755386, 1270893863, 192470641, -1865066629"
values_55,221,2,"{-294866004, -817148909"
values_31,179,7,"{1077491289, 738725511, 1576572139, -2005075087, -708276752, -320400100, -1282671871"
values_66,129,13,"{1447206225, -757940545, -1151381426, -324040723, -1972506453, 1508853745, 1333603981, -1402145649, 1835236856, 1902126467, -2071070744, 686528889, -1823259272"
values_65,129,2,"{1493438058, -577452380"
values_62,129,22,"{906106476, 1426138523, 1041586499, -1041330336, -1475145484, -1333356703, -1848391904, -69145238, -648769809, -262885043, -1281921589, -1616729306, 402938000, 569510288, 105033171, 1484794310, -754107392, 2138368815, -25806630, -665134649, -390486926, 1468485359"
values_21,85,7,"{19848048, 935636856, -1657173548, -1645053204, -888199112, 1258205015, -1946356135"
values_95,253,2,"{-1110273168, -410507487"
values_84,243,20,"{395866854, 1057671568, 38842709, 1246207424, 1982360838, 1909207049, 884201243, 130923167, 1920998666, 6094939, -1441712271, -100587162, -1234895053, -2038064183, -984846719, 2090460116, -1542917239, 578561421, 1068392942, -1876528754"
values_58,221,30,"{858200745, 1902547354, 1529071540, 799278069, -449793448, 1086371284, -2034093587, 1155225626, 629904609, -1208057161, 1364026772, 436244787, 938406578, 2076205562, -353118830, -368858244, -1502123743, 838917020, -1319065270, -741580266, 1072059207, 1707910342, -1003631453, 947448168, -679514929, 865583394, 951251361, 897389832, -386030886, -812145914"
values_64,129,20,"{-787807821, 50501545, -52896412, 975783706, 1637992336, 1657121771, -1884470020, -420872302, 2017130646, -1626396925, 2026962815, 1872711658, 900888816, 1103433721, -1610080972, -47097597, 30391599, 1906132439, 1363089778, -939076502"
values_83,243,18,"{-1730151052, 2061837148, 1460033802, 457386957, -1100975173, 518885747, 1833845424, 286602778, -960701737, -1961818430, 833149811, 1900537246, 1899664524, -1401535385, 2076691455, 770423519, 1851285565, 864521510"
values_94,253,20,"{-1793738909, 2096624596, 990134588, 1219946793, 1837691484, 1341146702, 114869246, 19373357, -1722926624, -1348217687, 1707025440, -936484412, 885033509, 642695731, 1678286892, -1054688208, 1771912671, -811691549, 91836658, -98087016"
values_0,118,2,"{1957513415, -1791594649"
values_99,253,17,"{302701400, 2050502640, 1465426885, -1007372452, 1879897490, -1135992008, -1297063879, 982441796, 1445776040, -1630486203, -1815414215, -959129732, 1396075690, 1215639521, 1535173476, 241269020, 77795936"
values_96,253,13,"{1133080086, -707713582, -1915146282, -378195497, -512037181, -911377047, 603550256, 313298882, 476642089, 1015511983, 647026295, 1580988653, -590505985"
values_67,129,11,"{-1756306288, 1000028898, -1307090322, -757448488, 419447407, 1351961102, -16592348, 409412140, -495891445, -1079460341, -979484143"
values_61,129,7,"{-57466820, -1666473202, -1905805915, -1086205934, 852748224, 2006155437, -126636185"
values_43,137,18,"{15343745, -788488416, -1574285430, -1751316628, -1615290527, 998685590, 115421391, -1305711104, -286962185, 1911904721, -1062962981, 743431398, 1859477049, 343694634, -1811135185, 1741821249, 824455975, -157592299"
values_2,118,22,"{-1595896780, 976352736, -2080450859, 533789854, -784077072, -1251934303, 1482237842, -1638516488, 49336446, -937771758, -1929992688, -754059733, 421222499, 1745073934, -1266204807, 687999632, 1144883265, -1136527686, -1091182224, -241305427, 873710527, -1980254371"
values_54,221,20,"{-487734449, -1983596339, -1807706337, 895247881, 1618843227, 1248235831, 144232625, -902111172, -859102769, -297712711, -1482642209, 842911612, -1639388604, 602052642, -2127625819, -367187088, -1548745614, -540354541, 224303402, 2097017527"
values_30,179,2,"{-1455144074, -693641849"
values_59,221,17,"{1389624297, 235016299, 1230091244, -353668144, -648649447, 60305144, -330326359, 347939363, -1369499648, 191470480, 1487595395, 1431069183, -814317700, -1818387602, -2123379920, -1848991744, 156746238"
values_85,243,2,"{-974024496, 363680312"
values_74,184,20,"{728831669, -1983078975, 2144495465, 917489542, -1908279995, -376186200, 964314468, 1425818070, 1717605, -261563789, 480934696, 1617216698, -1369607819, -1946156785, 254395577, -237871364, 1471267524, 1472616661, -870161515, 217664556"
values_90,253,2,"{1155157551, 898709184"
values_18,6,30,"{464013730, -1983291866, -448358907, 1835835835, -1147503061, 2120670764, -1162546200, 800761545, -732978565, -304609687, 1486019760, -1304548303, 2012685276, 233313765, 532007432, 1969570110, -1879500639, 406317967, 1401986750, 2029748670, 109841327, -774018898, -170323459, 114217045, -7798254, -335452062, -642367971, 1968652365, -103396259, -761092313"
values_52,221,22,"{-845594810, -547590994, 904326075, -1905850997, -1321322913, 1538477370, 1214891266, 1547450474, 1507526643, 2099204056, -1668944696, -106679390, -1264801436, -599789663, 928882936, -1214150687, -1720287963, -430380719, 1283513167, 46886409, -599129214, 398077036"
values_44,137,20,"{-1974638388, 104165730, 1854129878, 1312668629, -745557202, 1344709652, -1880650379, -1428484795, 793201310, 1848845114, -2069739175, -1963525967, -1682458528, 1020543501, -707225383, -1946384765, 942023107, 1022731255, 1587977581, -1188636462"
values_17,6,11,"{-1099454229, -1978650047, -885919195, -467351243, -650827069, 165291309, -1783463515, 630680092, 1929753373, -432284590, 1098777180"
values_36,179,13,"{1636124835, 1015047345, 1058599296, 1668135703, 72411285, 2022461823, -2100921256, -1961707258, -602813835, 106292314, 33900443, 88095413, -1598794963"
values_49,137,17,"{-1972246360, 2077362301, -1227490947, 1199547928, -735342075, -1999195908, 33464373, -1579158815, 1473451938, -1148900244, -857761631, 1945248141, 1699702991, -1475974420, 1370153225, -1461643305, 1831320233"
values_86,243,13,"{-1881974025, -975034054, 1371671151, -209130521, -1409585168, -1620875685, 2050922876, -424924877, -978163, 1025478440, -422997839, -1550028716, -1024098517"
values_37,179,11,"{1157872591, -2054120599, 923842390, 530507450, 1561150484, 432386387, -763648223, 1268609107, 1409554037, -87521021, -398228731"
values_56,221,13,"{1579187164, 220599321, 750630402, -1312282242, -1274306605, -1446789096, -2089414849, 481634718, -2113858838, 1341876358, 890280957, -1467636172, -1219934424"
values_63,129,18,"{-1348887349, -1770826214, 2086619119, -1700881811, -106421921, -1096941611, 2014021333, -1803646277, -1115726478, -886300777, -53142790, -1789835238, -1689295842, 1890431168, -929717342, -1988303137, 1182825997, 1525704414"
values_35,179,2,"{-763611236, -1359982554"
values_97,253,11,"{-469150318, 232800550, -600291891, -1552140067, 428936604, 105754726, 369346274, -363207631, 2042704037, -1138580059, 2080160892"
values_75,184,2,"{-480308165, 1438379935"
values_57,221,11,"{-1389358774, -727710619, 67764928, 516735551, 105056001, 1751160927, 581388832, -468328743, 172378831, -1077613302, 1466133574"
values_88,243,30,"{45317655, -806161486, -470275406, 818517965, -2045803832, 79687080, -270455232, -1981440408, -1951146289, 100578488, -1825129614, -602560179, -576856442, -176615123, -847656054, 2098566865, 1890071744, -1338186511, 959469093, -138191445, 858752212, -849446991, -613335461, 954982322, 545560092, -1124869094, -1358606053, 1882048132, -302653666, -842835753"
values_10,6,2,"{515713240, 319580234"
values_53,221,18,"{-841878299, 1383106620, 743716211, -380798201, 13852916, -473216992, 1180303973, 962267034, 1756905230, -1368535994, 1187113052, 1309506362, 1086777254, 1307374323, -1611089668, 1033503289, -1028482439, 660077585"
values_8,118,30,"{-328552117, -1795012763, -203256164, -1264226604, 2076370394, -790467115, -561298816, -1228079750, -109277710, -1417566213, -1025415123, 1096838056, 1703315789, -1489004698, 770054926, -2065230862, 586109445, 510114937, 645606841, -664390687, -732533261, -1716258384, 825263464, 1992291947, 2108660068, 1565554236, -309305492, 1151223383, -1865307526, 2046905044"
values_39,179,17,"{1115827884, 1466961402, -846323035, 1243601151, -384382486, 850484698, 470861350, 318965300, 884318746, 48522728, -919299612, -978039232, 1115758670, 678125340, 1591948581, -1828161951, -476470681"
values_47,137,11,"{269380041, 730342408, 1449206268, -1375078899, 473675100, -1819434591, 990100261, -849587480, -1415721126, -42394763, -1349015751"
values_60,129,2,"{-1939078314, 1423347320"
values_89,243,17,"{-622305087, -671897363, 2038725902, -1249822525, -1606121880, 231598099, 519181297, -1836325082, -855323630, -1008639532, -1159843314, -1950520272, 413582795, -954165591, -1887529598, 902068618, 475665824"
values_51,221,7,"{1586633121, 594111504, 1905294305, 1954385438, 1296197022, 542164047, 1541431618"
values_14,6,20,"{-1798343956, 741815458, -1608493910, -55750651, -1805784604, 1661510517, 658997587, 55017050, -1667579516, 1575076886, -789683348, -54954635, 295761519, -35317373, 390083639, -1234509515, -976105217, -819569531, 1304371780, -470994610"
values_28,85,30,"{-1103266361, -523268324, -2098258504, 1144759155, 1861751725, 283812715, 1313746186, 836618372, -1545870440, 852744289, 1287455816, -923931590, 1454354429, -593783883, -2004170977, -1075437728, -951274347, 604220703, -2079727023, 1098013778, 966043401, -895683564, -720300852, 699949935, 532127716, -1619628366, 926825232, -426345476, 1113656994, -1136881414"
values_16,6,13,"{-311994496, -1631317421, -477261659, 2090389597, 81390665, 1972737187, -144683228, 1294678360, -58115919, 1536873600, 520543566, -1603425708, 341054885"
values_34,179,20,"{-2097107459, -784592731, -821590882, 1040664213, 938811597, -1804162999, 843216005, -2141289593, -1465921013, -850792356, -1179424553, -1802845578, -327648867, -2019809129, -979000932, -393584116, 66896672, 705353701, -2053374096, -863683231"
values_82,243,22,"{-1432304961, -2079360881, -552155742, 539971076, 1873478017, -1817418480, -1413287554, -389419255, 367953768, 1657554692, -1757762582, -976842889, -2009984572, 974546416, -1413914914, -588942965, 26553182, 851161403, -33236177, 1543805709, -658291693, 503492377"
values_46,137,13,"{1593287467, -420088434, 1559269991, 1718624052, -728306629, -907632691, -1957372858, -1442401318, 933525226, -2027102410, -558356206, -1159944239, 1799715539"
values_27,85,11,"{1148190099, 1177374280, -2021524750, 433977623, 888388147, -1286764135, -1276967609, 2094508704, 1646155015, -1440760021, 1245577573"
values_20,85,2,"{-95003222, 632894224"
values_9,118,17,"{-437410315, 715440814, 898872003, -1829826677, -1890205700, 528485021, 989145930, 846468646, -1575871204, 2033497885, 1464421769, -1964163262, 1560519333, -184327818, 294906353, -1564398516, 198309237"
values_92,253,22,"{19257443, 1693558218, -972774127, 1154021182, -2064380592, 1931496153, 1655489510, -1073819365, 1095625920, -623241845, 316287360, 1296216286, 1762037292, -1131912494, -352867738, -1264470618, 1246355861, 2078677498, -1207230685, 374698573, 1719292973, -1183897285"
values_3,118,18,"{-761849895, 671942075, 281143815, -1842582963, 1276428635, -515743584, 1783518904, 668591407, -578635968, 582783026, -1970317056, 957256030, -1265385602, 607777307, 1665140557, -64728934, 257045805, -1570353287"
values_98,253,30,"{-658567048, 1071824164, 2071995982, 93252790, -2074188732, -1672158306, 1474012086, 1420759647, 1239602145, 1708970740, -240375954, 1416318577, -1997588091, -928219075, 1410035691, -2004323938, -1594550980, 1650175307, 1421461563, -588140775, -448250618, -1792592876, 801920759, -1795470873, 1478818355, 1053520994, -1953067119, -1043735358, 1710390450, 342508276"
values_29,85,17,"{-174665733, -358281015, 1580935303, -607112743, 885361143, 1824611748, -1715593459, -1031277162, 1542201617, -1608416079, 1975585043, 202018092, -137722035, 54878069, 934897346, 710704429, -1186042551"
values_80,243,2,"{1959738136, -1151388983"
values_73,184,18,"{547179410, 688224350, 1934410328, -1502882571, -1877033864, -1045009113, -823816784, -155274675, 1973541094, 1997523550, -1201840951, -49327176, 1837180114, -615995389, -504479927, 1695150984, -830765153, -51255258"
