inputName,nn,size,isign,data[size]
values_22,4,11,-1,"{11191, -9705, -11010, -17188, -14759, -1850, -5404, -16366, 31723, -28796, 14175"
values_4,3,13,-1,"{23899, 24194, -12341, 6020, -23955, -10305, -18333, 28760, 27894, 28210, -16857, -7185, 8373"
values_32,2,11,-1,"{-30064, -18951, -31848, 20773, -29459, 24791, -9450, -30794, 15772, -21377, 14015"
values_77,3,5,-1,"{15338, -16557, -11583, -10529, -2209"
values_91,8,22,-1,"{27731, 8913, -13072, -4791, 26822, -9004, 27568, 1751, 32113, -7585, 5675, 2547, -210, 12597, -18224, 17410, 19248, 16814, 7884, -27233, 26680, 15502"
values_42,7,11,-1,"{-31776, -29042, 28849, 2867, -16574, -27581, -4454, 22883, -10250, -23479, 15257"
values_13,3,2,-1,"{-20804, -2031"
values_41,7,22,-1,"{18781, 30495, -24428, 28499, 1671, 6129, 20254, -8471, -7243, 7300, -21499, -9939, -31072, 17272, -18710, 16110, -12931, 28716, 2445, 3136, 8035, -3712"
values_55,4,20,-1,"{17050, 3018, 14315, -26840, -12285, 25978, 23821, 8924, -20713, 2211, -4441, -20647, 29095, 32595, -18712, -18869, -14477, 32669, -32327, 12719"
values_31,2,22,-1,"{-18912, -32607, 5241, 27363, 6098, 4010, 8334, 12797, 23970, 3374, -9759, -24154, -17470, 31646, 733, -1491, 15653, -22628, -23091, 18214, 22086, -4826"
values_66,2,24,-1,"{-8596, 11321, -18291, -920, 29421, -10924, 18333, -11552, 22472, 10835, 31960, -18751, -8541, 9058, -6085, 30962, -10981, -4048, -24570, -22295, 18435, 26693, 27283, -1967"
values_65,2,20,-1,"{13586, -19639, -4058, 16127, 27545, 9332, 10140, -1193, 31637, -30427, 2494, -21231, 13116, 18895, 16303, -31520, 29888, 11375, 24656, 156"
values_62,2,11,-1,"{-24104, -4997, 28252, -23908, -3811, 18746, 23648, -31322, -11814, -23966, -6072"
values_21,4,22,-1,"{1166, 3363, -25266, 21739, -30943, 24568, 11208, -24749, 18655, -23748, 20781, -4150, 10651, -12192, 23103, 22101, -459, -25532, 21288, 11775, 26655, -6567"
values_95,8,20,-1,"{-6239, 1825, -15496, 424, 26022, -17329, 10618, -14228, 9895, -11205, 1842, 16311, -27786, -21010, 7266, -11187, -19524, 5951, 12929, -28217"
values_84,8,13,-1,"{-19367, -17963, 6086, 23961, 27167, 458, -19483, -23273, 2454, 16413, -31638, 13516, 16154"
values_58,4,18,-1,"{8038, -12299, -4094, -20148, 28148, -2063, -28610, -3318, -15940, 26074, 14769, 21646, -25621, 28981, -24384, -14646, 25923, -13864"
values_64,2,13,-1,"{13634, -12473, -1801, 16010, 21740, -23780, -2867, 18538, 3607, 5245, 20058, 2535, 21345"
values_83,8,2,-1,"{-4080, 2417"
values_94,8,13,-1,"{-15208, -27965, 1931, -32539, -13764, -20789, 8727, -25333, -2304, -18727, -15503, 26488, -27900"
values_0,3,11,-1,"{-22222, 31442, -6965, 20190, -7036, -10483, 25972, -1762, -18146, -16430, 7817"
values_99,8,5,-1,"{-23869, -11651, 1694, 31429, -9698"
values_96,8,24,-1,"{9480, -2454, -10060, -15549, -12017, 23640, -28793, -30705, 12326, -19937, 12444, 5861, 4441, 13548, -5474, 17724, 28250, 25579, -23363, 29102, 4877, 26664, -4978, 25629"
values_67,2,5,-1,"{20962, -26348, 862, 18717, 14416"
values_61,2,22,-1,"{4381, 2230, 21718, 15648, 30380, 32424, 26037, -14219, 2091, 23602, 1970, -16276, 21681, -18410, -31034, 13808, -11410, 6868, 5411, -10884, 18453, -15327"
values_43,7,2,-1,"{30366, -19485"
values_2,3,11,-1,"{-2877, 13002, 20330, 27607, -24012, 19790, -20727, 28827, 31284, -19220, -27458"
values_54,4,13,-1,"{-19452, -30147, -27254, -8910, -21150, 18725, 21251, 5360, -22267, 7588, 11646, -27052, 12619"
values_30,2,11,-1,"{-11561, -1112, 12024, 14950, -14531, 21358, 27092, 26647, -8597, -5984, -20444"
values_59,4,5,-1,"{-4492, 5519, -27421, 12833, -30332"
values_85,8,20,-1,"{15504, 22249, 15894, 4435, 267, -26836, -30980, -12780, 12043, -2933, 7666, -28520, -30705, -3404, -21402, -16195, -13216, 22582, -18631, -23253"
values_74,3,13,-1,"{20836, -12470, 25267, -7987, 12831, -16051, -4194, -6951, -6248, -5435, -22446, 16388, -29006"
values_90,8,11,-1,"{-32147, 7309, -2380, -7469, 21148, -7758, 25520, -29487, 14198, -18622, 5834"
values_18,3,18,-1,"{21056, 32756, -26219, -28675, 1650, 25307, 32642, 27737, -6308, 17708, 11254, 27484, 14157, -22184, -21525, 7061, -9940, 16922"
values_52,4,11,-1,"{24910, 21391, 29507, 11116, 1803, 17088, -24609, -18109, -12684, -5712, 687"
values_44,7,13,-1,"{-8780, -31994, 32556, 13392, 9398, -4819, 12450, 28163, -8094, 3216, -27862, 7681, -16422"
values_17,3,5,-1,"{-17406, 2288, 2474, 12208, 16506"
values_36,2,24,-1,"{-514, 10717, 8308, 9431, 7413, 16191, 19168, -6268, -152, 24211, 14882, -13967, 715, -9974, 2746, -29837, -22073, 29207, 1631, -1620, 7150, -23062, 19883, -26676"
values_49,7,5,-1,"{-20844, -31080, -18057, -6343, -29815"
values_86,8,24,-1,"{-29190, 29488, -27109, -15623, 30371, -4044, 14515, 18805, -10331, 3946, 11811, 19959, -20189, -29577, 23115, 1103, -29456, -533, -18839, -27919, 9676, -8760, -30672, 3552"
values_37,2,5,-1,"{-3611, -31066, -13635, 28621, 27238"
values_56,4,24,-1,"{29940, 17444, 12164, -25983, -1820, 17790, -27686, -8173, 25458, -588, 12321, -11400, -30313, 18679, -10318, -31639, -14560, 25953, -5763, 18637, -2491, 12207, 6617, -59"
values_63,2,2,-1,"{19303, 24363"
values_35,2,20,-1,"{-21876, 26450, 3416, 28690, 5762, 6132, 12823, -2331, 23887, 13663, -30015, 30446, -16060, -19069, -9955, -32386, -2247, -22664, 10674, 31938"
values_97,8,5,-1,"{-32647, -7348, -7115, 31520, -28003"
values_75,3,20,-1,"{12525, 12743, 14545, -31344, -26146, 31978, -31297, -5467, -1445, -9006, -27030, -28930, 25469, 12015, -19809, 6583, -10955, 5870, -27937, 7493"
values_57,4,5,-1,"{15455, 25069, -32525, 29853, -5278"
values_88,8,18,-1,"{-17877, 9561, 13594, 17094, 16432, -18087, 13754, 23162, -5886, -24632, -17224, -17412, 554, 24922, -31690, -10703, 17747, 4023"
values_10,3,11,-1,"{-16600, -13910, 12291, 27964, 19867, 11307, 26400, 12607, 16915, 18251, -16371"
values_53,4,2,-1,"{15230, 31279"
values_8,3,18,-1,"{27076, 23493, 21444, 2552, -18627, 24380, -24265, -2851, -4385, 1402, -25991, -15038, 20555, 23398, -15848, -29470, -27768, 13952"
values_39,2,5,-1,"{26562, -21752, 16604, 7183, 15525"
values_47,7,5,-1,"{-27151, 32691, 19532, -12375, -28229"
values_60,2,11,-1,"{-8911, 7599, 18809, 14987, -22711, -1634, -10282, -3699, -27920, 18370, -12707"
values_89,8,5,-1,"{-24062, 4304, 16834, 26679, 10838"
values_51,4,22,-1,"{-4068, 24532, 18407, 19296, -13301, -28521, -8214, -30827, -5008, 15751, -28075, 10024, 13893, 12846, -14870, 10317, -18447, -17210, -28939, 2077, -5123, -28820"
values_14,3,13,-1,"{21591, 18680, 1643, 2634, -7623, -6961, 19003, 23903, -21199, 5576, 19661, 2660, -19185"
values_28,4,18,-1,"{26150, 15735, 26263, -4540, 5736, -28340, 28645, 20198, 9518, -18581, -3359, 9412, 13367, -16722, 2052, -29829, 1770, 26936"
values_16,3,24,-1,"{28996, -20530, -26325, 21809, 11081, -30018, -9353, -23607, 12249, -28606, 16349, 24737, -23915, 28548, 3468, 20022, -24494, -9307, 19050, 24380, 8541, 28964, -16130, -14637"
values_34,2,13,-1,"{-11917, -32453, 24578, -16465, 15184, 21745, -16385, -23681, -12871, -32239, -18251, 2273, 31102"
values_82,8,11,-1,"{4357, -11696, 5586, -20233, 23054, 14151, -21042, -10672, -9363, -10385, -19749"
values_46,7,24,-1,"{31380, 10471, -22537, 31380, 15838, 10992, 1626, -4691, 16919, 22285, -22594, -26239, 7832, 3334, -30328, 23168, -17329, -19951, -4573, -28184, -8252, -5705, 32621, 19067"
values_27,4,5,-1,"{-14521, -9239, -30283, 7547, -27610"
values_20,4,11,-1,"{10815, 27516, 21343, -31534, 27171, 21913, 21433, 3486, 13524, -3997, 16802"
values_9,3,5,-1,"{18605, -4369, -9777, 5603, -12042"
values_92,8,11,-1,"{176, -4666, -4854, 32709, 32015, 22930, 29208, -16796, 27783, -21026, -5834"
values_3,3,2,-1,"{-4299, -5145"
values_98,8,18,-1,"{19705, 9373, -4530, -25244, -14835, -28561, -20982, 24178, -11527, -25528, 21377, -16057, 18192, -17366, 26694, 3141, -12203, 26512"
values_29,4,5,-1,"{8262, 4719, -32711, 25732, 10460"
values_80,8,11,-1,"{-23959, 14804, -24638, -3872, -19246, 6484, 7446, -30506, -9082, -2177, -20734"
values_73,3,2,-1,"{6047, 5467"
