inputName,k,size,arr[size]
values_68,185,14,"{527, 24866, 23345, -6133, -14943, -26864, 26526, 112, -11819, -10388, -3317, 6263, 20062, 7126"
values_69,185,29,"{19774, -2638, 15908, 27470, 30830, 5723, 23456, -8834, 28499, 7795, 11446, 22104, 26564, -28754, -7938, -30944, 28865, -28695, -24115, -6900, -10220, 17770, -18032, -935, 24409, 11822, -12296, 26844, -1875"
values_1,223,17,"{-18123, 9917, -25908, 15906, 11950, -30091, 32139, -17149, 26576, 14762, -7368, -3858, 12784, 23900, -19561, 11336, 24929"
values_45,153,11,"{-27178, -24238, -3141, -14836, -14955, -31160, 23514, -22475, -25890, 19991, 10141"
values_33,95,7,"{32187, -10568, -5310, 4212, -18529, 16885, 23331"
values_15,167,11,"{23933, -28299, -29238, -9567, -30725, -10103, -27397, 11518, 10547, 27186, -29999"
values_93,222,7,"{20337, 371, 21417, -25878, -24016, -28302, -14000"
values_24,29,14,"{10223, 7224, -29622, -21532, 26350, -27503, 8974, 26764, 7753, 9027, 12071, 20144, 10695, 12172"
values_25,29,11,"{-17598, 14419, 9340, 27519, -30687, 20411, -24753, -25703, -12529, 31253, 1270"
values_26,29,11,"{-27309, 17489, -16208, 18258, -936, 1657, 374, 1966, 19259, 1702, -26136"
values_48,153,14,"{-30092, -31423, 14728, 25647, -1505, -11627, -4701, -24991, -31485, -28737, -20566, -18362, 29651, -18140"
values_71,134,17,"{28774, -7089, -25939, 8164, -29177, 28882, 31351, -16244, 14542, 18422, 6980, 2923, -17542, -32174, 5020, -10460, 13876"
values_76,134,11,"{21501, -19061, -4083, -4120, -1402, -15125, -9858, -23426, 30393, 9280, -3749"
values_7,223,11,"{-908, 3408, 29819, -11867, -2065, 16040, -23289, -4409, 29960, 4772, -14698"
values_50,53,30,"{21350, 30459, -1978, 16610, -17073, 32361, -8458, 2358, -20421, -17304, 1900, 8507, 19467, 32287, -25311, 21660, 24457, 27163, -22816, -5276, 11348, -9094, -26568, 29394, -24211, 7709, -16883, -3526, -15776, -31421"
values_22,29,17,"{30185, -5780, 20917, -19272, -16538, 17542, -10215, 14206, -8902, 7060, -23178, 11750, -19318, -17931, 21883, -23754, 3922"
values_4,223,14,"{21932, -12038, 31942, 26210, 5047, -31837, -17614, 14302, -31010, 12279, 22252, 5133, 25386, -29206"
values_32,95,17,"{19386, 30657, -17690, -9103, -7486, 20574, -3846, -12969, -21685, 8537, 16756, -11834, 2062, 29789, 18995, -26444, 28584"
values_77,134,11,"{3927, 24784, -29902, 26153, -5735, 17059, 12260, -27606, 12209, -21130, 589"
values_91,222,17,"{-22826, 4602, -31991, 17314, 25694, -8856, -2623, -19018, 15277, -14564, 23366, 18181, -26012, -13490, -9791, -6454, 10365"
values_42,153,17,"{-7217, -1932, -26707, -10501, 31927, -30289, 19664, 27639, -23492, 20, 5282, -28966, 17244, 5607, 16508, -21324, 968"
values_13,167,7,"{-9432, 6753, 12410, -13416, -1475, -13265, 6019"
values_41,153,17,"{-5878, -15926, -15878, 836, 26541, 3356, -20842, -6576, 10379, -31784, 10815, 19212, -31072, 6982, -26864, 6936, 6493"
values_55,53,11,"{-21733, -15319, 25820, -11666, 27279, 5814, 19453, -18399, -22718, -9073, 28493"
values_31,95,17,"{-31275, 5768, -31160, -15197, -11555, 16513, 2628, 9208, -25492, 32044, 11816, 25405, -27326, 850, 207, 24765, -9869"
values_66,185,11,"{20154, 24711, 4207, -6466, -4033, -8247, 29500, -26513, -29252, -3003, 19406"
values_65,185,11,"{-30792, -119, -19673, 29454, -3161, -31008, -4025, 28017, 27699, 865, -17041"
values_62,185,17,"{-9451, -22003, -15244, -549, -21188, 21996, -10406, -9373, -4960, -19235, -8662, -2144, 3065, 29173, -22543, 32299, 21060"
values_21,29,17,"{8017, -32675, -18926, -16896, 24552, 1618, -24526, 30933, -6746, 10268, -19995, 20769, 26517, -16664, 1690, 361, -2404"
values_95,222,11,"{26990, -19214, 19959, -13706, 3623, -30745, 20815, -31548, 2152, 28824, -30890"
values_84,179,14,"{-27015, 7251, -2948, -11859, -15234, 4372, -25893, 31797, 12641, 18242, -16854, -21745, 22522, -31903"
values_58,53,14,"{-15949, -24563, 9466, -16974, -29836, 8935, 19062, -25500, -21395, -2309, 22642, 30203, 13610, 20444"
values_64,185,14,"{-22865, -5488, -3813, 18412, 4059, -22746, -13782, -20009, 27228, 3005, 3665, 29666, 6283, 14915"
values_83,179,7,"{28527, -21514, 3025, 19686, 4391, -19126, -4135"
values_94,222,14,"{-6810, 15466, -26982, 8345, 14807, -9707, 936, -22862, -2062, -11646, 18956, 23887, -18794, 25392"
values_0,223,30,"{-32351, 11536, -16157, -25732, -10018, -32068, 3008, 23380, 26742, 14898, -6285, 16911, -16739, 8340, 475, 1480, -21859, -12270, -17555, 27864, -8995, 29596, 11555, -16121, 15618, 985, -7378, -30196, 17452, 3593"
values_99,222,29,"{23172, -22655, 6575, -11228, 11345, 25995, 9532, 8249, -25866, -21025, -5170, 28677, 20052, 3072, 15346, 18589, 9731, -9692, 7882, -4839, 24401, -10493, 32117, -2431, 4304, 18540, -10379, 10412, 32499"
values_96,222,11,"{21668, -16551, -21928, 16552, -3819, 2772, 20942, -4744, 2306, 22502, -23475"
values_67,185,11,"{10046, 15371, 18740, -2163, -19337, -14806, -32502, 18214, 2157, -9258, -4564"
values_61,185,17,"{25099, -1199, -757, 8997, -21876, -30972, 31261, -32021, -14054, 25017, -18198, -5742, 5122, -8473, -958, -15582, 22490"
values_43,153,7,"{-15155, -30421, 15598, 19018, 20222, 22851, -17709"
values_2,223,17,"{5431, -5821, -32508, -11793, -4802, -16223, 8320, -6335, 14463, 10742, 12003, 3439, 32362, 2853, -23167, 10110, -18482"
values_54,53,14,"{-31702, 5664, -11290, -8193, 23759, -11921, 22310, 19815, -21149, -21967, -22155, -29114, -1263, -12013"
values_30,95,30,"{14978, -16893, 17362, 9221, -32384, -7266, 1300, 8246, 3173, -26986, -9339, 24741, 25795, -26694, 14982, -26681, 13420, 1457, -12429, -29384, -16287, -14520, 23019, -11956, -18251, -15557, -11557, 3155, -18334, 30350"
values_59,53,29,"{9435, 18927, 11391, 8687, 23389, -18135, 3381, -28005, 19397, -545, -1498, 17382, -8230, 2086, -18970, -7724, -7312, -6078, -9482, 29638, -15782, -25893, 14996, 27334, 28755, 6122, 9897, 6721, -6338"
values_85,179,11,"{18008, -2534, -22350, 11361, -2367, -6943, -9099, 11336, -26377, -27051, -4359"
values_74,134,14,"{-11675, 9196, -20398, 6642, 32296, -6210, 5181, -31615, 11560, -29518, -29190, 16022, -30299, 25282"
values_90,222,30,"{17436, -31530, 19058, 1886, 8786, -15740, 4666, 9783, -21094, -4241, -32265, -15287, -10687, 6315, 9800, -20138, 23265, -5156, 12742, -23311, 28506, -18709, -15369, -3397, -5087, 20913, -27811, 6035, 21533, 13534"
values_18,167,14,"{-4118, -30476, -20405, 14986, 18050, -4964, -8804, -10015, -21573, -4559, 20020, -13306, -7494, -6620"
values_52,53,17,"{2141, -6201, -2096, 20272, 20605, 1551, 5456, -12407, 22976, 3683, -30444, -13251, -5077, 4402, 980, -17731, 6512"
values_44,153,14,"{17789, 21714, 7596, -16816, -3090, 1577, -13581, 19270, 15787, -6870, 10655, -11898, -16254, 8128"
values_17,167,11,"{27678, -24906, 18149, 1250, 16318, -26113, -27080, 4485, -6011, -31473, -10501"
values_36,95,11,"{-7282, -17417, -28643, -10812, 13992, -12741, 13046, -4543, -16966, -9603, 3496"
values_49,153,29,"{20424, -26297, 29214, -16895, -11978, 20704, 1682, -29264, 1885, 25723, 3413, -28513, 9351, -14424, 27936, 14624, -10948, -31022, 11228, 24371, -8939, -6528, -320, 7528, -7635, 877, -539, 662, 13162"
values_86,179,11,"{7953, -9099, -9760, -14271, -14193, 29017, -14154, 27298, -11759, 19577, 10070"
values_37,95,11,"{13825, -14065, -6240, 23030, -8496, 22008, 12623, -13724, -26935, -32557, 15001"
values_56,53,11,"{-7751, -23890, 27075, 21111, 12382, -4937, 32405, -18978, -24528, 13731, -22874"
values_63,185,7,"{-28008, 26639, -16400, -18546, -19999, -29433, -3056"
values_35,95,11,"{26653, 6035, 24952, -14310, 1242, -2809, -10808, -2659, -2714, -16431, -29570"
values_97,222,11,"{26691, -17399, -12721, -31267, 6725, 27669, -5487, -11126, -12172, -11464, 5962"
values_75,134,11,"{-1854, 17467, -30450, -12204, 13867, -29364, -13939, 21514, -16442, 13503, 12954"
values_57,53,11,"{-1720, 10824, -5937, -18845, 30928, 23435, 5331, -30954, 8194, -25451, -6049"
values_88,179,14,"{10071, -18552, -24735, -6385, 22334, -628, -11614, -2583, 8517, -13000, -21061, -614, -28961, -25188"
values_10,167,30,"{9038, 32355, 29113, 4565, 18461, -14392, -19520, 18576, -20097, -3428, -15355, -27165, 21066, 31855, 24511, 19584, 6243, -27608, -23869, -19090, 27425, -2955, -16033, -3615, -12969, -14262, -14218, -1536, -12548, -6082"
values_53,53,7,"{-19818, -5620, 19412, 32757, -5026, 29861, 13690"
values_8,223,14,"{7176, -24529, -24557, -5719, 31013, -27476, -26479, -11912, 441, 3354, -14107, -16984, -18142, 18710"
values_39,95,29,"{30223, -8624, -19978, 8379, 30040, -4379, -6077, -4120, 29378, 24173, -8345, -23513, 13024, 28662, 17341, 12559, -26311, -29874, 21562, -10253, -27259, 75, -17239, -19418, -7984, -28899, 16051, 24907, -2624"
values_47,153,11,"{24886, -13011, -30433, 27717, 17724, 24176, 32682, -10588, 28785, 9905, 25014"
values_60,185,30,"{-31672, 18251, 20798, -14569, 23550, 11703, -6492, 14075, 29405, -28896, -15185, -14397, 20313, -18620, 28097, 14, 6254, 4899, 21548, -24604, -25617, -8378, -24038, 29860, -4346, 30344, 29630, 24877, 29266, -13281"
values_89,179,29,"{-28966, -5142, 25985, -30385, 14373, -8953, 24276, -10442, -21011, -357, -11667, -10836, -6220, -31996, 18394, 522, 11502, -13711, 3068, 11155, -2598, -9795, -1337, 2470, -4662, 12251, 13498, -8407, -29528"
values_51,53,17,"{2864, 10064, 8813, 23001, 8580, 24171, 28176, -9999, -28206, -29045, -8859, -3638, 1108, 16983, -5688, -17881, -6594"
values_14,167,14,"{-26085, -15093, -16784, -13651, -4993, 14776, 18679, -30735, -27131, -28228, 25053, 17306, -31360, 29457"
values_28,29,14,"{-14426, 10368, 28989, -25596, -8673, -11305, 289, 26854, 6208, 6896, 24565, -26700, -25602, 14433"
values_16,167,11,"{-30873, -13367, -23310, 31017, 5236, -12362, 3333, 25271, -9759, -4672, -3124"
values_34,95,14,"{28134, -1975, 11163, 31093, -6665, 6135, 14526, -11982, 18959, 30112, 19730, 15079, -28636, -13047"
values_82,179,17,"{11877, 23033, -16122, 2794, 24426, 345, 14792, -10654, -18458, 6950, 21880, 25356, 29717, -12373, -15915, 20885, -27079"
values_46,153,11,"{-9688, 11057, 705, 13382, -7951, -7522, 5296, 8156, 14237, -25965, 7772"
values_27,29,11,"{-12760, 13323, -16105, -28480, -14996, 31497, 17988, -21761, 16690, -20915, 13293"
values_20,29,30,"{31414, -26429, 5542, -23228, -9764, 21092, -6895, -14539, 10952, 21785, -11468, -546, -21033, -29640, 27657, -31650, -1392, 26289, -16501, 12894, -22514, -8155, 32128, -24045, -9479, -32135, -2888, -20009, -14267, 2432"
values_9,223,29,"{9146, 29587, 21540, -25375, 26219, -11692, -5205, -23886, 19259, -22976, 21449, -23557, 25528, 14714, 13912, -30724, -10422, 1437, 12475, 32765, -15080, 14714, -13195, -10722, 28993, -12630, 5208, 31573, -30743"
values_92,222,17,"{-29297, 14484, 15920, -29841, -21046, 13957, 20632, -25160, -16897, -16498, 899, 6515, 1403, -22595, -5104, 21904, 4541"
values_3,223,7,"{-3549, 8111, 30790, -17653, 5589, -13875, -5095"
values_98,222,14,"{9057, -31016, 6243, 13713, -9923, 13532, -13366, -2115, 28223, 10989, 32049, -13530, -14434, 17142"
values_29,29,29,"{-26196, 20489, -10553, -29985, 4018, 25198, -14406, 6918, -5899, 32035, -21942, 5229, 944, -2826, 23987, -28170, -29342, -12422, -6163, 31491, 18977, -18727, -22114, -10371, -20408, -29042, -30425, 18731, 15581"
values_80,179,30,"{-7735, -21877, -30879, -4422, -23333, 11591, 6212, -1770, -13976, -21355, 27511, 13857, -2255, 19228, -12142, -30275, 16414, -13175, 18323, 11664, -25421, -4032, -6314, -3432, -10977, -328, 31640, 4133, -32471, -25636"
values_73,134,7,"{-12409, 14912, 25563, -19174, 14582, -229, 9150"
