inputName,size,a[size]
values_46,21,"{-2504, -14330, -8876, 13954, 18304, 31274, 23484, -10926, 31204, 20546, -17127, 20985, -22039, -25103, 29667, -17257, -22435, 3219, 23734, 15152, 9091"
values_27,12,"{-23802, -562, 20147, -4536, -12803, 27139, 9143, -14727, -2554, 18021, 16644, -8406"
values_20,5,"{23973, -5173, 19568, 7356, -29490"
values_9,13,"{-21473, 23706, -11136, 2402, 15009, -30261, -2430, -11299, -3328, 15538, 23803, 15381, 24490"
values_92,32,"{22188, -7600, 13745, -11842, 831, 28751, 16324, -3467, -28231, 14631, -12551, 9626, -22334, 25226, 28214, -24628, 19777, 29577, -21713, 18502, 31920, 13094, -25157, -23535, -28333, -27528, -15993, 10857, 6061, -28100, -14511, 22627"
values_3,3,"{-31533, 15101, -4999"
values_98,17,"{-2115, 6910, 14153, -19401, -31222, 12221, 14862, 9890, -13850, 32020, -16436, 29245, -28240, 14670, -26316, -10433, 7344"
values_29,14,"{-11776, -11398, 29550, -29442, -19964, -16415, 18698, -2111, -32322, 22259, -21774, 18130, 17898, 14794"
values_80,19,"{10175, 18419, -17142, -13767, 29877, -28328, -5126, 16398, -20534, 15119, -31655, -24007, -22587, -2693, -29669, 17547, -5451, 7355, 23212"
values_73,32,"{-18176, -14044, 6490, 12241, -30124, -12924, 23859, -28933, -25070, -30449, 15488, 4809, 17319, -8720, -11002, -2603, 3176, 14555, 5585, -29798, 4429, -11842, -2524, 7550, -27815, 23319, 7427, 23060, 9621, 30492, -24739, -12082"
