inputName,size,a[size]
values_10,20,"{1754, -12331, -8203, 8137, 24087, -19150, 10471, -22132, -20814, 32694, -19868, 32600, -15797, -26901, 19553, -12097, 14669, 29780, 10775, 943"
values_53,2,"{-25511, 19325"
values_8,23,"{2312, 26315, 13756, 23217, 4392, -12312, 22087, 23114, 29828, 28410, -3921, -1110, 2686, -6404, -5664, 20496, -31789, -12396, -13501, -6159, 2418, 30874, -11182"
values_39,18,"{-20943, -1436, -182, -30203, -8833, 20490, 14607, -16024, -3343, -21858, 18555, -23683, -30211, -26163, 25744, -28483, -17298, -7392"
values_47,14,"{22109, -14594, -8929, -6429, 252, 21300, 12553, -20378, -27695, 5184, 12853, -2925, 16084, 3606"
values_60,24,"{-29680, 6523, -22455, -32364, -1141, -9005, -18229, -19060, -13036, -32406, 29429, 8986, -12064, -25439, 4479, -12979, 12279, 10330, -5592, 20042, -7371, 2607, 31971, -24575"
values_89,13,"{8661, 15955, 19057, 22346, -320, -29033, -24356, 12650, -24962, -6008, -4696, -3267, 29890"
values_51,8,"{14857, 13624, 19431, -28309, 19311, 23158, 26263, 925"
values_14,3,"{4513, -1392, 9875"
values_28,10,"{4789, -5688, 27511, 30288, -5537, -29823, -10543, 15445, 20247, -28869"
values_16,8,"{-25321, -30521, 27407, -20272, -15788, -15928, -24756, -2245"
values_34,13,"{2288, 13883, 3577, -15042, 30533, 13737, -6957, -31008, 6522, -11431, -27625, -16895, -23844"
values_82,11,"{-31064, -16859, 2984, 13527, -28560, 685, -26181, 5712, 1554, -6591, -760"
values_46,10,"{25222, 16678, 18242, -17197, 22548, -30333, 18490, 23852, 25383, -9823"
values_27,16,"{-15367, 4113, -8102, 31932, 22017, 15061, 3719, 8920, -2818, -6097, -32500, 18840, -18435, -17317, 5692, -995"
values_20,16,"{25976, 25878, 27035, -32348, 767, 14398, 31490, 10370, 24543, 25060, -16265, 5716, 28808, -9068, -23184, -23654"
values_9,32,"{11615, -1432, -23478, -15627, -85, -32620, -4386, -20713, -22067, 29114, -20191, -29394, 32550, -2763, 2850, -6531, 6525, 5059, -31658, -20990, 14777, -20038, 21219, 1964, -14950, -24063, 26839, 3595, 31882, 27561, -11090, 31180"
values_92,4,"{-8203, -14235, -32111, 20623"
values_3,11,"{-24739, 26614, -25136, 2346, -3790, 24602, -10905, 23230, 27729, 32637, 11325"
values_98,28,"{20577, -31306, 25416, 5267, 27109, 3635, 426, -23423, 3053, 4103, -8190, -2257, -3545, -1349, 24628, 7344, -20712, 9500, -25585, 10397, -4817, 7370, 21547, 41, -20007, 232, -327, -27708"
values_29,26,"{15344, -22518, 32003, 28911, 14262, -29847, -29699, 14928, -9302, 3356, 16128, 2087, 31439, 21954, 21089, -22443, 18048, -19582, 23016, 4559, -7917, -28568, 22543, 9078, 6813, 15262"
values_80,6,"{28860, -2543, -20657, -31690, -4664, -14076"
values_73,26,"{-26906, -13692, 9673, -21131, -3024, 31015, -26409, 32613, 24781, -23497, -102, -23996, -31872, 14152, 15411, -9261, -3807, 16035, 23299, -16476, 6442, 6812, 18115, -11214, 26416, -7850"
