inputName,size,arr[size]
values_71,27,"{72, -84, -102, -66, -39, -102, -36, 94, 9, -107, 2, -55, 28, -2, -82, 95, -84, 23, -114, 102, -92, -8, 10, -77, -117, 110, 109"
values_76,17,"{-84, 112, -123, 85, 36, 88, 39, -108, -31, 30, 98, -12, -73, -21, 105, -120, 99"
values_7,10,"{-2, 65, -106, -59, -72, 113, 67, 78, -28, -54"
values_50,2,"{122, 78"
values_22,13,"{-99, -39, -39, -99, 31, -66, 66, -34, -60, -97, -87, -11, -118"
values_4,3,"{101, 1, 13"
values_32,30,"{-40, -96, -128, -7, 96, -95, -94, 94, -9, -5, 76, -120, 69, 127, -23, -16, -4, -15, -75, -34, 6, 36, -39, 6, -14, -87, -24, 48, -121, -66"
values_77,9,"{48, 33, -8, 30, -53, -8, -44, 69, 7"
values_91,23,"{-19, 30, 74, -7, -43, 117, 121, -42, -104, -27, 112, -50, 113, -8, -36, 10, 28, 115, -106, -112, 12, 35, 63"
values_42,11,"{45, 47, -29, 40, 3, -52, -23, 127, -48, 43, -87"
values_13,20,"{10, 114, -49, 115, -9, -70, 116, 78, 100, 21, -38, -70, 26, 30, -9, -108, -78, -63, 88, -7"
values_41,28,"{114, -6, 127, -30, -70, 35, -66, 32, 58, 1, -89, -22, -6, 89, 92, 64, -96, 76, -53, 70, 2, -14, -119, 39, -42, 10, 86, 92"
values_55,6,"{22, -110, 87, -81, -115, 63"
values_31,17,"{63, 9, -98, -41, 11, 94, 16, -25, -10, -51, -14, -72, -116, 0, 57, 99, 120"
values_66,20,"{-43, -120, -105, -15, -95, -30, 24, -66, -81, 32, -76, 50, -115, 98, -60, -92, 59, 22, 102, 20"
values_65,19,"{-34, -34, 125, 12, -3, -61, 34, -67, -61, -103, -114, -106, 86, -123, -21, -98, 22, 87, -108"
values_62,3,"{30, -66, -19"
values_21,31,"{-39, 68, -80, 37, 9, 37, -123, 1, 61, 45, -126, -109, -126, 80, 6, -50, 86, -29, 74, -21, 102, 28, 14, -42, 39, -123, -111, -76, -19, -127, -90"
values_95,10,"{-105, -18, 49, 113, -42, 3, 51, 16, 33, -102"
values_84,11,"{40, 74, -54, -108, 53, -122, -76, 94, 30, 101, -10"
values_58,14,"{-2, 81, -93, -22, -105, 60, 39, 49, -88, -124, -41, 39, 2, 57"
values_64,6,"{94, -53, -12, -47, -96, 24"
values_83,25,"{-66, 59, 25, 99, -67, 77, -128, 56, 104, 27, -57, -25, -37, 11, 54, -89, 6, -64, -17, 82, 52, -79, 76, 25, -32"
values_94,22,"{-115, -93, -73, 82, -32, 109, -25, -47, -8, 116, -78, -34, -82, 23, 95, -81, 61, -68, -38, -81, -46, 14"
values_0,24,"{48, 112, 65, 117, -111, 27, 91, 39, -3, 31, 17, -39, 70, 60, 85, 123, -83, -37, 58, -10, -10, 84, 120, -86"
values_99,11,"{108, -102, 0, -85, -81, 0, 31, 105, 79, 43, 23"
values_96,15,"{18, 100, -26, -33, -118, 95, 121, 52, 78, -59, 67, 126, 93, -69, 99"
values_67,11,"{7, -90, -44, -102, 85, 76, -69, -2, -38, 43, 11"
values_61,6,"{-63, -72, -21, -50, 100, -61"
values_43,2,"{-56, 114"
values_2,9,"{82, -43, -7, -78, 120, -14, -73, -18, -41"
values_54,27,"{-35, -28, -13, 79, 48, 87, 55, 44, 33, 91, 81, -92, -105, 125, -126, 69, 114, -78, -57, -13, 86, 12, -7, 23, 30, 81, 98"
values_30,2,"{76, -52"
values_59,20,"{-20, -59, -49, 96, 30, 72, 10, 82, 49, -112, -75, 64, -14, -96, -68, 42, -74, 117, 26, -102"
values_85,9,"{-23, 18, 64, 5, 38, 2, 50, 114, -94"
values_74,3,"{11, 81, -117"
values_90,26,"{-116, 109, -61, -82, 82, -6, -82, -116, 71, 67, 105, 19, 38, 9, 97, 28, 15, -47, -30, 51, -85, 94, -27, -6, -110, 110"
values_18,17,"{-92, -21, 37, -91, -22, 92, 121, 16, 126, 51, 47, -101, -89, -90, 73, -73, 22"
values_52,12,"{96, 71, -66, 6, 37, -17, 45, 35, 55, -122, 8, 42"
values_44,26,"{101, -43, 115, 103, 7, 63, -4, 109, 79, 62, 67, 72, 51, -58, 69, -89, -26, 82, 35, 123, 67, 65, 99, 80, -62, -124"
values_17,3,"{82, 86, 127"
values_36,14,"{11, 5, -87, -56, -23, 7, 124, 14, 88, 28, 23, -83, 41, -25"
values_49,17,"{87, -64, 20, -48, 43, 113, -84, -102, -89, -21, -7, 33, 44, -73, -63, -108, -56"
values_86,30,"{12, -39, -114, 8, 4, 61, -125, -3, 11, 47, -33, 8, 39, 79, -125, 40, -51, 67, -7, -60, 62, 66, 9, -30, -108, -38, 17, 23, 59, -124"
values_37,26,"{0, -1, 71, -59, -57, -127, -25, 106, 17, 123, -104, 23, 83, -73, 27, 30, -5, 12, -36, 17, -30, -52, -95, -126, 78, 116"
values_56,21,"{-7, -114, -99, 59, -120, -128, -108, -122, -59, -46, 117, 113, 117, 36, 45, 93, -28, 90, -16, 65, -79"
values_63,3,"{43, -120, -102"
values_35,10,"{49, -69, -93, -91, 20, -88, 101, -42, -106, 8"
values_97,31,"{-44, 29, -68, -78, 80, 16, 64, 53, -86, 117, 75, 112, 62, 98, 27, -21, -52, -5, 16, -46, 6, 5, 30, -1, 118, 10, -69, 51, -110, 42, -125"
values_75,13,"{-53, -64, 40, 98, 20, 113, 120, 81, -69, -110, 47, -112, -106"
values_57,32,"{-74, 24, -81, -97, -30, 51, 15, -80, -37, 83, -3, 56, 89, 75, -24, 66, 4, 58, -48, 22, 75, 75, 111, 72, -48, 24, 122, 103, -19, -66, -18, -15"
values_88,8,"{-3, -88, 12, -128, -6, -95, 121, 69"
values_10,30,"{-128, -48, 123, -23, -82, 0, -66, -114, -19, 39, 76, -16, -54, -46, -51, -73, 124, 83, 49, 30, 31, -5, 64, 80, -92, 9, -4, -25, 28, -118"
values_53,19,"{-101, 59, 57, 10, -35, -123, -77, 11, -45, -12, -125, -69, 12, -88, 8, 74, 122, 43, 10"
values_8,25,"{-11, 126, 55, 23, 64, -77, -122, 24, 37, -90, 46, -11, 65, -80, 27, 5, 127, 35, -93, 107, 76, -2, 76, -66, 91"
values_39,13,"{14, -88, -87, 8, -105, 44, -93, 17, 13, 78, -122, -114, 49"
values_47,13,"{-9, -81, 65, -93, 61, -39, -123, 103, 66, -61, -121, -57, -46"
values_60,4,"{23, -79, 34, 47"
values_89,28,"{47, -103, 45, 25, 25, 47, 72, 63, 31, 70, -37, 47, -109, 107, 95, 59, -12, -7, -128, -18, -48, -17, -36, -76, 17, -3, -113, -43"
values_51,15,"{89, -96, -42, 117, 115, -84, -11, -74, -16, 118, -39, -55, -14, -117, 10"
values_14,19,"{-82, 63, -24, 47, 123, 21, 43, -20, 8, -124, -29, 112, 117, 54, 23, 8, 91, -37, 73"
values_28,18,"{-48, -66, -55, 59, 117, -12, -66, 50, -10, 29, 127, -120, -4, -110, -63, -65, -58, -5"
values_16,18,"{-48, -15, 38, 23, 73, -77, 99, -2, -6, 24, -125, 2, 110, -37, 96, 87, 73, 75"
values_34,6,"{-46, -64, -86, -19, -87, -28"
values_82,26,"{-25, -72, 55, -8, 27, 116, 46, -116, 22, 106, -69, 92, 118, 32, -122, 63, 65, -45, -51, -89, -47, 120, -119, 47, 98, -57"
values_46,31,"{-78, -55, 94, 102, 11, -35, -79, -34, -64, -124, 46, -43, 40, 87, -42, 74, 0, -73, 8, 91, -15, -65, 84, 64, -88, 113, 120, -42, 55, 2, 79"
values_27,3,"{-49, 78, 104"
values_20,6,"{-102, 117, 18, 65, 39, 62"
values_9,30,"{-29, 29, 78, -41, -47, 26, -75, -75, 47, 42, -68, 125, 84, 59, 44, -23, 111, 84, -33, -74, -123, 73, 36, -54, -51, -16, -121, 77, 120, 111"
values_92,26,"{91, 9, -56, -15, 103, 60, 102, 82, -45, 40, -63, 63, -20, 49, 112, 41, 72, -123, 29, -46, 84, -114, -95, 69, 82, 74"
values_3,4,"{101, 33, 126, -103"
values_98,19,"{-68, -56, 65, -81, 91, -52, -25, 100, -88, -3, 78, 63, -31, -13, 100, -92, -57, -55, -43"
values_29,27,"{-101, 79, -126, 36, -71, 69, 79, 67, 113, 82, 127, -38, -82, -103, 82, -98, -128, -18, 53, -22, 105, -109, 55, -33, 83, -128, -28"
values_80,21,"{76, 14, 123, 52, 24, 10, -28, 25, 96, 9, 42, 93, 87, 92, -7, 76, -122, 42, -6, 33, -96"
values_73,3,"{39, -60, -101"
