inputName,k,size,arr[size]
values_68,192,28,"{5529758722838357519, 7987180939151071034, 7312511233247211125, -7482417108728923236, -9020198728468095436, -4133188015227862695, -275503745518017664, 1134408174308312820, -6551990266205596291, -4778430819453215974, -6844031677287089386, -5482350291649611441, -6437477929938408268, -7189395840121903528, 2673692426889334457, -151463540287547881, -5571505478902661457, 2433257492821703622, -8881588195889977912, -1853611849188712608, 5676646479016715799, 5296325581334740772, 3886977528066471729, 7834982026327988908, 5750630320059760140, -3945604808225936512, -873471517069182624, 7427249409840959502"
values_69,192,20,"{1328275963080834638, 4170030545024375105, -7354422254693475890, 9083698877385452743, -212588829452384308, -3026508063933226540, 476320513702616280, -4028390655974994462, -4234221137491229169, -4470874066439614688, -2831632105006044478, 7690953430447627998, 9211928617320186820, 2096209752298303065, -99900119537618636, 5111572641161826346, -2878998848642355190, 2889603313833054058, -1615890544538516565, -8973942389910539756"
values_1,83,30,"{7396784379172098613, 1280332020688955597, 969153520767002585, -6542885895607147630, 108286240517414422, 4540409855724133448, -4893788558605656398, -2461745069175669218, 5764467412086480897, 2563276987809379775, 1907398835484821675, 4307183953930865140, -6069458698236684656, 4639990842758295706, 4329157591017085972, 8133002309944239609, -6715456459108236871, -1154927107143692794, 7708034022375860384, 8755238692582977438, -5943530714746794950, -4537171559615594832, 496498694794891766, -4727110584487785593, -4452632709489850075, -64009035539072197, -3493078119368049703, -537650832300937722, 2639587433636468051, -2358854235470899048"
values_45,151,7,"{7067773122619459833, 8659165252902424269, 440337309940087834, -961873531716440772, -1055906683735314962, -8248416069442401620, -5803800149859937383"
values_33,107,15,"{1060727015509959924, -2056432721568312362, 7705661695437026892, 5124171517269943359, -6262879154470673162, -7786061777718591562, -976273406827979784, 4787065500014865603, -7478599623469101524, 4990271463486522913, -6081909039152612826, 6555207588409050524, 1269222566385171378, -4856272967198765368, 79381160055468273"
values_15,156,7,"{-6615363702880874136, -7893773920563530818, -4907456258771700162, 3167296206359488575, 4329937079617487414, 3232080850672355639, -5277183986537205229"
values_93,30,15,"{-5390094177775771477, -2677186276441653501, -7773363892790947372, -478608787991539487, -5068291063349426375, -6323757832489701488, -2971237136497727066, 3994288825053483089, -6473993975260196927, 3029016918616697241, -8095890748885134674, 3854289765681153725, 6248361878710428841, 421253562814906407, 4901178528185546422"
values_24,138,18,"{-8152245578834786440, 1621384395729089607, 668723973320529166, -2934810734519438117, -5605149273549432438, -3008975692906284074, 5356150985803350248, -3270415508848965699, -5338011076706340613, -2076672848179077079, -4309032923191472973, 8228147023603936109, -5496868278534021578, -5143899454984378170, -1974731668811017982, -9156729629137152235, -6222696128215128653, 8520029866263216126"
values_25,138,7,"{-9154366542424908011, 8300351862931788222, 7400991512909144993, -6770227820325913623, 4814039662203806191, -5590561575288942277, -1161071126076018782"
values_26,138,21,"{-33141531175910294, 5942008964838221216, -1466705927474823503, 3795185696971525520, -8372492589579667577, 6646362675564127559, -7745144817044047068, 6971688553332703228, 746827977201387333, 7783303054643286545, -8102859767522908086, -760453986361508161, -8227340992145412025, -4210335933265763234, -2379978723811888556, -5033684408072958322, 8223848157096900381, 7476210987893049432, 575103525132839761, 2502697049471173177, -6502914356208475602"
values_48,151,28,"{-5170855671435332006, 695363475188713868, -3200831467662892702, 1258413361836776564, 8344959314124576831, -2258744778803644938, -5002492741380215335, -1198922981553061226, 577251673008094801, 7035392473474044087, 4915655122683069906, 2904040043714056478, 2731935382458000397, 3190358433980470813, 9032692573321505782, 8155989723457003805, 8681409707360214653, 1727111387437608124, 3539725887835879003, 9203501434259186671, 3353023919722488144, -6320319790575711291, 9008649162344024522, 3894377270399890310, -5081741625821426515, 3414107422523268365, -1901328938651832750, -1978371006779190872"
values_71,171,30,"{7879024556092640980, -3775256507771703671, -8926712096474620093, 6229492665262641814, 5144113624893902579, -7079282288201696526, 8612874254387478828, 4264940435901152891, 2156901486638967539, -5446313454250814052, -7174960374362007835, -7354369068199132323, -6132773345723640027, -2712082607041210102, -9018819305578336611, -6000132206565692261, -8467919940601102979, 7260877264099411866, -2210584539817960172, -7810455440980938904, 4894545087686654092, -5779928475898097578, -3063224843614060275, 3264155707585116080, -7803319682879780696, 7096856460957437297, 8946617098427165487, 2510664489784122449, -2910771320314805707, -7086553209582703298"
values_76,171,21,"{-2464632744721241087, 6201446111885158428, -6845512346753228687, 2275064121973957169, 9105843035950120043, -5490145106267857741, -4476994166347628549, 368621166147174176, 4865934557432640778, -5134181953236119576, 7630284566833654247, 1707667395849805756, 6999733753449229944, 6879438109329770252, -5893789034617354861, -8098212665956219431, 1328494915582216787, -831707706744503278, -8736141128260001101, 6007948768962707026, 6279274417543293037"
values_7,83,8,"{-8219728910815803129, 4827872967344916592, 542865942365478297, 3948273968790027396, -6021723435380337756, -453308026135262856, 5060766802263387182, 1014436141804280716"
values_50,232,18,"{8939629954593282438, -8489321553503606465, 4392791435310632070, -8408446355612204842, 9073851830609713231, 7478263576289715332, 5047738809335277623, 936975762095615117, -6140519520005205119, 2275119328704901840, 7254307682748997650, -8979202280745329415, 2345441139805275479, -8713928273812373337, -64398631778508713, -4141991046857157319, -712172899700364258, -8343554908247026102"
values_22,138,13,"{6919389142845175145, 1128218746601474548, -4730694297433819988, 5306892587172833323, 2124036017086679999, 4122874544403859488, 8978154186403548699, 2373230682113042549, -3013321810401537847, -6133322746385874511, 1977135434431475095, -9217757944631543351, -6700547376296277664"
values_4,83,18,"{-2698887894382726507, 1648218586517288923, 2695788390092280784, -3351937725336229577, -6183463589507417147, -4766027184878215686, 7993485630789931056, 6762233717455191384, -5743435845602302136, 4319140257416703881, -7605132573038511059, -3492307709068530225, 8911045992416914785, -1653541169681699414, -1219522302170062535, 4104689078800716023, 6587435567626827418, 8804267890200584151"
values_32,107,13,"{7870302590025342658, 5723943601017801069, -584632396534804356, 3640356228194503262, -3069654934202525479, 1423827369805955861, 819417320321286915, -288362635552292992, 7265156945351601780, -5532582441831060034, 935016245242085676, -7661236541309002648, -3550839695769997236"
values_77,171,8,"{1074777189842338045, 2417242594828423974, 5363111443503905525, 5957866907966777919, -6573750921652456174, -4028595689251836807, -3031745781906450224, -1148095326931337775"
values_91,30,30,"{-3689108396400056077, 4354824101773391781, 2698014868819540676, 5092270531613537306, -1501807397256590763, -2410707616433780275, -2114311064153190610, -5112972586127263093, 7482901718149011235, -1174308731691161250, 4230513241143070263, -1741959466897135028, 8377344921287504940, 5988293463498748330, -2167622635547149866, 3520022706759541069, 1957781919219791269, 1911962796129507094, 816379814948046929, 4177428953916266757, 8204755999603971009, -4191555025781682737, -3305231897494409172, 2635367924330784332, -398471940082305938, 5942662275020228535, -6880604194630896383, 9153903459812223026, 4376713714593733563, 6495126617170761100"
values_42,151,13,"{4307853219568589178, -8185836757111957443, 8668747734087393577, -2142038735568251735, 314425962889215140, -8282790331942375847, 6376522366551846141, 2561973061988321843, -1283675901378240480, 6777979147622240618, -5659053512436879782, -3205693900625579066, -6942003724823725328"
values_13,156,15,"{7461690123754003101, -936724274849625884, -3118863459336654280, 5255008787281993615, -456095771433750307, 7327239262179807161, 1009368076554790661, 4028609296564130632, -228973345711755521, 3227732627158738291, -1784437983013830358, 4791244563658786717, 1985706159415865926, -4760499621819698634, -7733437969362603840"
values_41,151,30,"{7182270656119507550, -4416675018633242536, 1179942132877797806, -3704429262854823945, 5035160383400000580, 5142272382535355460, 4866694617901401285, 1610530607689904097, -9001938278085493748, -7564301539884946476, 1107911246642772850, 5323510716953004289, 4745225316517540013, 3830904598599205040, 6328260665614490814, -5607293658450917944, -5148565757705575151, -3657051532500356080, -3083405641084407412, 8031440191790646502, 7474083145616833018, 1760708271040136389, -3496036801318220981, -6945443901116202040, 7545724557838527094, -7223111515938514132, 2679004693409420258, -959366281373669404, -7009244213252810116, 4206795689268630244"
values_55,232,7,"{-4814247823686169369, 4084669987904964305, 8851065098501535062, -8425779107444298765, -2024402614710281603, 6937931927104875298, -4655105168971767118"
values_31,107,30,"{1296649074696070641, -7119261875976988526, -2833343817390706080, -541759222908829043, 4514084736767932273, -109786499154495474, -6677532895871233887, 7381030685670300942, 5976941800905516594, -1276951809703916391, -4603437999956894397, -1821491771911364353, 8924984738478026938, -5008986897751440761, -1354963812836085336, -3745074546239870380, -5817535808471167123, -8081284895494063679, -231216407848392595, -5062021144553586899, 4330818951371136085, -9204454751454472232, -1110781595272984851, -5805838949901134020, 8238347434224393373, -1508314532215855306, -8816981108658048132, 3163203166168736859, 8179422397929655221, 7996616975291004717"
values_66,192,21,"{8119949456960400239, -789387904392876283, 686101188055930689, 2085630172894702954, 6056549598924669013, 6045176192360308467, 2003757581723140732, -7238398794394818964, -102362345364178170, -3008263218154578894, 6546621203327848991, -8428489016039677443, -633027961032490292, 2645636303911386457, -4267765115822587995, 3919514105225832126, -6985696047219458917, 4969310934605143009, -2407833210735859611, -2737698796726399433, -5387331820122298460"
values_65,192,7,"{-3796078893732787749, -1302967996114371041, -6392083849796300117, 7617700312818630717, -6271426221843807168, -5267877835771568067, 7449533363098144955"
values_62,192,13,"{-55853864429980097, 6829096478963584159, 8468619018331696171, 5189861016980025566, -5054798712490454646, -5945704651355453466, 441614771492068497, -1176092919419674126, -2688010370722262755, -2463058583946682303, -2768331496930082678, -5834190457725084588, 5032831779672907"
values_21,138,30,"{7412718078826913979, 1444004572525527398, -6394455666394652340, 3344477674329761441, 8627577923725161643, -3042350516388504930, -3206349551606566213, 5460816579509175985, -2925120439769525281, -8700756570363210438, 7334067053489218512, 4384008613071429000, 1362011157005503283, 8820937622556455670, 3184603142578320607, -2086597980901543094, -1885976899128441080, -8399703863923492585, -7861804996877208436, -8728698571618369314, -770107785515467554, 7587200615918357394, 8715026830762436902, 9052558088751174298, -2868262373702921188, -4730630042887879367, -3100069926404273035, -4144284926774671676, -962330767195442864, 4718771938167199066"
values_95,30,7,"{-2017848256570615488, -4273774426269337840, 4571529125144688932, -4652904769347069734, 6114870616758657629, -7471126576935290971, 7122521314048796518"
values_84,7,18,"{-8095467537128108674, 977424534187201651, 219786320654128411, -5497778054653722679, 8075199560009581498, 2267971698736049318, -9161706086576486916, -5876664718442636047, 4823916071149284583, 6758252887592187403, -6504436244818998590, 7204613843079291157, -5394929005334034876, -4270805955314499332, 2855755129444491242, -7516590735750900846, -3773741286076466643, -5373423354669346041"
values_58,232,28,"{-9111869383758034254, 1596834671900389785, -3311106223725469324, 3626685083515271412, -1417914489609788199, -4840152153706472323, -669645908293365321, -7694773474142717629, -6175190144979094022, 845659826136928655, 6209079486243405260, 395525243360327452, -7278086194752905903, -8850228347391811070, 1677529524443544552, 8771804435051357705, -8627587242447710739, -4736070060563508687, -4598674106668720400, -6819090114359298623, 7806458528567969064, -9167588981674321764, -900351262432709877, 2312793479555184231, -5531273609596105795, -7832495788831422036, -1275351266927150117, 3842195398100172646"
values_64,192,18,"{-595818661994553854, -1842020746928941025, 4589472330434175140, -8165435500888102963, 7087269439102216334, -3191229910907709036, -7255815019432053082, 6922789124240122795, 4341227281659385570, -4423242925855201152, 5947552856101679176, -1228000072741406774, 4812961354386006939, -3455565848687226448, 5905029851636690360, -621181741656233536, -8738911266419079895, -2577558016929223676"
values_83,7,15,"{9182358525372516478, -6776563110949164622, -187283310576036971, -4078876168617600500, 508784297146196538, 8673954270889161643, 4974466391247047932, -2241144698504491200, 2679045632070618800, -6875683461925187368, 8244072622016946370, 1093244200923086766, -4942735417323855091, 5288090927079474496, -2825514149879629920"
values_94,30,18,"{9208656637239889429, -2234170771614535738, 4940618300889626237, 8139786695503977324, -3415312235538507273, -8714014356193273847, 5871845378693663527, -1563906484318061025, 5135679402825768879, -2536836428165054640, -2447525716673259528, -326558325470827577, -7464073153568050537, -1037842016025210036, -853669565929377674, -9160749602811064959, -8050775020575341165, 6604725290251354310"
values_0,83,18,"{-2423442280802096699, -7489267410787595274, 4775507819963505165, 325945338719117332, -1026838326520437761, -1549803786867921720, -5035435285728264128, -4386400127180020868, 4203054452950949016, -6195007520618234700, 6089709350046935864, -5543281952357675307, 7458689741325137572, -8470513313068485564, -8107422709543473778, -5218909489629482824, -2109080364604063033, 6192352629356586027"
values_99,30,20,"{9129136581196748300, 1057461675821891512, -3911103272943350003, -3155080542007918297, 7217253111874203378, -6015184119505413626, -673815986286246016, 2627014005562505675, -577453437429289991, 8876072405519041311, 6965224534661584275, 4284928959060366912, 6042015633772055547, -6288817767180237107, 8422707141727890771, -3456483160249804546, 158176743160381426, -2171372346061564463, 7362408634903026389, 1082911593963945721"
values_96,30,21,"{1263466445875778645, 3497775310350875893, -80366800364159739, 8202871719244188665, 7895252895509730934, -7490103536613464413, -6815953124390439261, 326445426259468023, 1885903288181506492, 7309726651513481285, 4875936379599952961, 7650480208776756492, 847138851870695335, -4948495644652209679, -3606479751428030535, 5298466550472525194, -8145681644663708211, -255064462677830590, 8457604416688112869, 2505170397476293154, -8678016253187573975"
values_67,192,8,"{552817824272888777, 8297831888888086547, 5855488585278016042, 2778371194680448824, -5367402228349585065, -9081782426289486334, 4101468788574840091, -1278398308096350768"
values_61,192,30,"{-7451762736489002302, -3490627342018306572, 4144362167147093811, -7598991310810471704, 6535732534280450232, 2380805779160006792, 330584041526645511, 6818104553004585745, -1561956181523034099, -2078843834072947177, 8745480400275434087, -8746161327926940457, 4018965239990817006, 7003483425634640417, 581031268417811770, 8945621238717282305, -8707315602527912929, 9193810867914019072, -3489441741750426741, -1891959391983382339, 8780396655134268064, 7202203452360319713, -6945279524845818565, 8253548632345040468, -4273703887339168670, 6503906382452266804, -5181866049465877960, 5135393322760724161, -3566347071242952126, -4156396908956915163"
values_43,151,15,"{3095900689739372102, 8370704951913948962, 6881870567471012671, -716244673933814337, -717050027462958444, 2865608483696502893, -1701694935816199372, 553001052087913430, -7004914044809900698, -9026236197270557461, -3064362717438914246, 5936063503438838979, -7457868537981900996, 1254446328653993037, 1028506072206047619"
values_2,83,13,"{-810748778149022948, -987688955046667211, 5652210730338893588, 6581113169168388792, -2098821034462897990, -8282143081926809093, -2940888000199225469, 7764634011511946941, -3752420000969341142, -2399910793460919432, 726384871787770353, -2416470600554898331, -7444318878436190838"
values_54,232,18,"{-1307807736531910153, -4681818544798254732, 1169782754332028250, -8034234230072292247, 8928933653548830871, 4102379486604363269, -6006439085667124460, -1414087230345309921, 7179409188541833869, 1922629959335989673, 1583344181276996111, -8978834991312155295, 6911729986492784959, 8680322552452394104, 8902164195673241665, -2299280434983537036, -2830768842843243179, -781495716808448494"
values_30,107,18,"{-2282679688945077997, 3790362506106470549, -349622257437502932, 8137848032904350876, -1218577978177667549, -8731424510302779410, 3363406022299089577, 7710026596181584907, 1359455272105152393, 5303736028640959753, 7007723637688222171, -2183402375948761681, 5293616949057231252, 5213720692065962278, 8926054656808841712, -6457096867318241108, 7936461150172803711, 7344136577940654152"
values_59,232,20,"{-436176994650239529, -7305584429665165726, -4227397461237124322, 2625337598820564227, -5479780440700150427, -4792318287739433651, 9026953989549720739, -1775985671749981726, -8125805953208879399, -2054442440620652695, 6602671180328654523, 3494234055554264258, -6215583553074226495, 6792765360352242936, -6563061084930474296, 1455364275286561017, 5551688280529635887, -8710961576647557097, -7982516353377859219, 7162128140897419028"
values_85,7,7,"{4905072275167538333, -2016027848717940446, -5704309668456953806, -5151912959990258697, 2091176507235159503, -4087545542512373722, 1858960402102473422"
values_74,171,18,"{-3702822046878378059, -2898559636700982855, -6895205794329735839, -4324349528057683516, -8414394978687498650, 5727902651320079891, -2127671267260067766, 1282618554520065094, 4467589826910261107, -2956300083941871876, -699200662457435062, 7178054332133024879, -980003133514322887, -8900324760225247058, 323233301334515961, -6891784590348999198, -7246473073728424436, -8492030509474044977"
values_90,30,18,"{-6494630305146553039, 5535668941824127768, -6114416907266524822, 4366496260804521823, 5746267822899832868, -3509646248616212807, -6984944055890559786, 6210829458302974050, -8923588692261311900, -8179610967129845564, 2799313461600392776, -6872135774813102269, 4829907694662374104, 866771684443157011, -9145745216940002104, -7577975220324761245, -4623832809464279964, -924652307354770211"
values_18,156,28,"{2005757398740841839, -1031600705152250403, 7295797227630811773, -2467941508130950824, -5382602857970684655, -6921667924497675, 8788892314098258574, -300535468800062571, 3145029698392718172, -4343461098293573303, -1489203482288128065, -5075272170605183558, -2005500854059014906, 7028808328891919276, 6639456354841728581, -8228197918955625352, -4405300653295917709, 6517880389668805141, -1424072761097074412, -953669712333152101, -3685021124527695394, 5624877162375796239, 3747962061792999131, 8046454489045082535, 8479134164856956544, 7174106010736011087, 9022647221557242066, -1273952067139314107"
values_52,232,13,"{5523016821843821963, 2424040553184503871, -7461441570082490221, -2593502238310887940, 408098142574464729, -4818679208196597247, -5354045679832029511, -457865306200562325, -6702134269936399200, -5677853464193832888, 7003475372303126650, 7444021802402401338, -4167827159535326199"
values_44,151,18,"{7421823851616614020, 3860859256915104859, -4564472394082492357, 8605909508341691543, 1976530908869788014, -7816450527171658945, 2702000923325616073, 7052786947903321345, 6105882903852170212, 6097233563001291245, 3390974391082863538, 7683551378289586099, 4722176098829604270, -2055507836089793638, -6492936446065097186, 159235796161675257, -5543982858475104027, 3533067904219065177"
values_17,156,8,"{-439423920201646567, -2081480703592636823, -9017315218477584803, -6852342306801871336, -7212761034018836572, 1532802070621282278, 7084250971032245172, -7631480728156735337"
values_36,107,21,"{8971756791934014618, -3679880071475554756, -7954616556595313674, 3678522363421614230, -6822545720932795231, 699036041462885046, 6513477351772671627, -1644191161466888552, -7521862392542051849, 3396394431322312273, 158792794944903589, 6160527775993025479, -7508303579375602870, 4155006513918139570, -3261398062413332192, -8677915599365318862, -5542398184627167890, -6789981875231629340, -3014755024705705902, 2845456364696062313, 7800754879358185923"
values_49,151,20,"{7239190799999887356, -2381002808370659839, -865488877150525329, 6369431049366427907, 1135638996781094906, 7004885441844267178, -637176445670675394, -8419962353881726059, 3258195775679850585, 2561130398106308296, 2989012400794239869, 701700840340237445, 1009362203185317619, 5382431801029803591, 8529020550954563894, 1992910321191486792, -5699208935761858227, 6096782368269575118, -8073475777485905935, 7604946348615119760"
values_86,7,21,"{1077681238875902925, -6689649863353626749, 6623731346525296209, 7378894857622244250, -4156831240728716731, 1609277112797444657, -5642952031214877987, -5592406013355148195, 1280896640170539800, -672108545409300060, -8176182099356574444, -1412645875208982404, -4263279713382717977, -4842812029283253262, -3635065023125523491, -8523398582479225020, -9003663638344606075, -5260186254839384666, 5837021520695782439, -775910224387381957, 6597885024347308013"
values_37,107,8,"{-2942529053793669297, -9062209164738877910, 7545395205293664414, 6479565776635071576, 410999816841050770, 3107106890656561012, -3151111988959604124, -314893447761250843"
values_56,232,21,"{-991168223200177084, 2988403324473312570, -5133904931441768816, -7344158825699061182, 585249670156073001, -1913903782819049792, 3889705945138584605, -4931924927714491791, 8147749744920730062, -2638713911258028774, -523781032938582889, 8738791710000493513, 6310634428817267640, -3017153204505793712, -7944277594972034216, 2417565689717810085, -6849747565548594163, -727648812299678446, 7543000564467630201, -1505318999375133764, -5561559305792262414"
values_63,192,15,"{-8963383430100042108, 4277051447784994867, -4088609284370410903, -3476992516421074590, 4384574871333757385, 4836566656104175664, 6885561159558965073, 2077799686570676338, 7677125791065050906, -5788231571225206549, -4100922011010796693, -3208585917531710653, -6174812593874643855, 6505023195476320659, 7801291589262570034"
values_35,107,7,"{-8975105147226117518, 6000106536827202340, -2280304896292525255, -8925820566523516545, 7252203509930818413, 6897855338866070576, -4434398965162720570"
values_97,30,8,"{-8866395448368519797, 1043783996205097118, 1844042496963094713, 6258418000714164640, 5894282391076714574, -856249947638109055, -3243494762977437264, -7692361804964172467"
values_75,171,7,"{3383191521408607823, 3344876164612664579, 6765519172481827832, -4006695969572198132, -8888454872488921768, -9113160942667259711, 3114516685026017671"
values_57,232,8,"{1424115109935154859, -3693008599982561213, 5701152669821717471, 2418699472654148365, -3744016511639819539, -6761729257864510521, 5551475515172680542, -7628463357382859290"
values_88,7,28,"{-6646525193050432846, 7473896905620896096, 6417117858253207877, -2551681663641421228, 447928317740574945, 5400473971723511971, -2064958011730659553, 6727705871523528770, -6590514354845496378, -7163043406183904633, -2335030610577751329, -5091318704841821062, -1315887677095563682, 6135616864080278729, 7581183199913809486, 3151284917028460924, -2064396729771226451, 4392687997491164614, -6417118323866923560, -1726614747126041076, -2506912538635411141, 1614973008918996336, 3192077729925672326, -8421509668313669490, -1116772930275388072, -1008983349283919128, 2701575962035131773, 816645614142088379"
values_10,156,18,"{1913284861946339230, 6659945705507855467, -89960374100277687, 6777308052463390408, -1506621638559205899, 6804495488820523919, 6924877376627269829, -1781578488922676160, 5065206142568700452, 8033206928360518545, 467129346839004052, 7070602860116188787, 8322124466729598180, 2450749299192825367, 5695877699366381123, 8523661849107832035, 6032898837635824150, 4396527272939106033"
values_53,232,15,"{5900636013308362757, -3099664274381735650, 212804115067616915, -7307967622313195213, -1099502938521974557, 4768777506431556875, 4478593700440864753, -3046110825091030168, -8800378799671731452, -1752672146459673416, 8431265386533092507, 4967986433904654655, 6038396401220706907, -3374947896694367400, -2887302941046599209"
values_8,83,28,"{546473230928223715, 8200043497273439759, -8724244751779539127, 1854633463262901316, -4018760185386950597, 5808361704320962075, 4786683735393171905, 2184012981950327134, -6089943474338871226, -2868718143174009420, -7038583945731972298, -6657647920004319441, -8820789404629541080, 4537892940567165641, 6976342245189272952, 5073418328383308685, -795913376796380395, 3170931958814515358, 3909340974696096831, 895278440545839508, -8022149272937579514, 1167421348960586425, 7027017140936326404, 3526940562495541005, -5877857007774007726, -3888412558929349358, 2467240010407673766, 1114485760074548305"
values_39,107,20,"{-3946778214090912379, 3473517246261032353, -7295031983410275753, 2506035292925848431, 2094226554134663149, -7726451336653230421, -3268934295206240143, 8333292648249142737, 3308984401447568082, -2291285700375353796, -8040346570799202562, 2447663140131518596, -5927297592680737836, -4119869012846412745, 4852296430490458886, -8541332882958994423, 2734388076428868131, 7528674095525175740, 3291068803333262159, -9040939692851010165"
values_47,151,8,"{397897671508908542, 1902158711063279272, -6905052887258070699, 4070806459192982916, -2758431603841527261, -6093983109654241774, -2770831564234206533, 309576947514613960"
values_60,192,18,"{-2439667403270588508, -7395732632883543982, -700098335252431993, -1883551915694186911, 5590156436398090885, -3492292870894612977, -755533677124104549, 3997608418901806312, 8286511202044095437, 9145639770923137596, 7174433169094324214, -2421620395324575826, -7606291117099667814, 4994657247527785359, 7387566223992839128, 5680896878090704224, 7769510522034056359, 7754967863964035633"
