inputName,size,arr[size]
values_6,22,"{-7557328071427570708, 2578176517488459879, 7929395864688556067, 4612026338195688990, 1331825855291328008, 9049631430588093732, -7876345631602811718, -8198809457504052237, 777404849328716503, 5973757787428897120, -7086706116990206802, 7204609989229598110, -1574967562136158778, 1021467449042163839, -4974827695392764044, -6363037270182549298, -2863707778806365587, -5434731826830985623, 2401425743870233490, -7497201285935357786, -1438093944429505206, -3712810510138968495"
values_68,10,"{-6484559880505430179, 7928301606004170511, -8475490323618919392, 7359020486633524544, -4527816500044352149, 6963397589095226442, 7682928317810503824, -8024435466208523742, -507695973150823464, -3158438419002448186"
values_69,7,"{4920849326332394612, -328347315104626126, 5779234827230371139, 3170753874225811199, 9204866405174686169, 6204620516386552953, 5518482323348802834"
values_1,14,"{6616150857229563427, -8665273405911237882, 5682852717558663061, 5286426882313897821, 3067412165687623829, -1772469555770825603, -5105648878737965179, -1218751144515826412, -2994082475604454325, 2598767780910442195, -8406826993831745218, -277737618011991735, -150847769572874589, -1210315290046066226"
values_45,27,"{-1332026509968429836, 3622347006556065143, -1928057041233936460, 4522208662350811731, -4716755558020534688, 4695351011222597077, -2571909804535351346, 6982257474240031217, -5534060594285653667, -169040646850741671, -8464521814037048459, -2524952224233685335, -8135628961550343894, 7544590674795355687, 2676819737983508896, -8521061422320576789, -3754822887428690045, -6568486913936503756, 8360781258969252422, 161970071228292644, -8267517715458314253, 683971910601182710, 6953878956636189474, 7053264446560706520, -4793928162135261571, 1325425409477029325, -510805819537064476"
values_33,6,"{6975490472620161200, -8896292703302440970, 6753647992717629415, 4004662075144505918, 1862214212903722995, 8655420001959408881"
values_15,16,"{1931625250964421529, 1692229338756189124, 1784123956216176931, -3335283409472767926, 5878700621850265443, 318168282788787575, 6545939942515571176, -2226021297476280176, -797639366799295614, 8572890305457028264, -1249450038044001110, 8633183459408603991, 5542608462620005470, 3305235079198712758, -9045676565360740451, -3568952357916590928"
values_93,29,"{6067439978818729037, 5272784522577343383, -1557239896849940909, 8162491279979618713, -212990917354437084, 6787778196981223383, 2466637581567743269, -5922241032863354471, -5408069477152030009, 5658032733222360147, -4161010670856276597, 6798789782812578529, -5744090133994226455, -8690467575347417546, 6431341744980180172, 7578989696639258462, -421658152043613307, 852566749586597251, -1876463384405342149, 8972776088619785969, -7517719077454049088, 6020617112819364978, 2140033973632294260, -1973678904252916585, 4775188562402913181, -734327883179134483, 813715924368809231, -5551695578834253228, 8982795093673344509"
values_24,28,"{-2361389164604574094, 8786774989746083931, -3158106009411920371, 6919351392099834464, -4463243923050398591, -9098032796205634941, 8868105386928198481, -5755225956072566019, -1305447966929605096, -2583062430540146906, 1249502563229749938, -7505560960158462655, -4093690764785036954, -1272928202811109681, -1232558978743884772, -3828279942706705573, -3932389645556526385, 4168090249482852813, -6065739458673636410, 3644592818822878016, 7189687503640289543, -8148455928337506970, -7304494761847733541, -1024063211496260249, 7749861649345204979, 268285343407642667, 4091774245521013804, -5546166928345373019"
values_25,25,"{79086664979470219, 5862087125077865332, 7511115279741407416, -2997197168025671788, -13906753725154692, 763929995138037588, 6229872200770440200, 8768320994834554824, -3630486322675125418, -4059284999468887095, 5461051067600632672, 368917021733651025, 4524560546184113565, 2573232576560417966, 8345305161419185381, 12189531918662223, -5662221765984519855, 1697583897327232773, 6768791141004366946, -7512070214590547439, 5572289019177535802, -3040410547087954919, 9210182536570978824, -1839617333091858035, -777208676064103756"
values_26,26,"{-5014478501920035031, 1975273174445932391, -8305367655134695460, -3604620007928491053, -4625334702379075609, 1473338615358271873, -8728444173667321102, -2848845398955644242, -4056403406230679881, 5786256138350129123, -6968199603449438231, -7563754469355046647, 2075759941377733704, 4541507959616033049, 1908157495957650203, -4749076341097406935, -62110624416066613, 8665514542065828321, 3091619230400678119, -7723205879940033357, -1810649152907609728, 694277101638323300, -7772284540799985440, -8212180541117851499, 9113280098358799790, -4713169239815662212"
values_48,9,"{1782293223546219017, 4499090471010099891, -5023301767894078615, 8860595297708171601, 1914237138250981861, 2077124674787373168, 3527636423086880895, -3227112519879186049, 3325955969362122067"
values_71,10,"{5367341369037059679, 2587208281462051038, -1403746056489523203, 8127275160061542330, 1395419001127177407, 5255256803639511270, 2204095108110371506, -8206935687029912065, 4927512283982470738, -3914960917965069527"
values_76,11,"{-3838423507362526173, -3248828858378822952, 8373313960290853857, 3294367991241967918, -7926035475245221765, 8697209342616076638, 3785836149718335494, -8793937122315292250, -7975217854521939581, 8203689374887672509, 3716442075491088067"
values_7,23,"{723572629446105283, 4018638460473983421, 6826675129254212573, 9163850662053177956, 43416603944491646, -2480567274201690235, -2123698849997024258, 4514668715020455097, 6535652299836170408, 4407502856432975621, -6905895579465594601, -6921043077090897142, 3193289061867349523, 146248005581924276, 2553300119350651350, 3689653785014527713, -8902779765677618823, -1407310263570788960, -7043842594993096734, -6179866848942488615, -3651854967746361299, 6075660348824616818, -3235542755872715673"
values_50,30,"{448337779563652445, 1672308251258333443, 2441088914646428116, -8984741391623719685, -6366874699421561294, -3166308204111523444, 2438233151188341002, -251745377944714145, -8920409212908049809, 8358501967711852584, -2615690812861643403, -5300799206467977034, 2324111610738405301, -1086395736918860975, 985112966427776857, 4796382481391494964, 1028806366248336078, -7140245606805626190, -1326106020335552136, -1836676086271657402, 8456402352111996681, -2561119483156936206, -6010208989490761988, -4813303020822328243, -2520594987415411702, 3388569278123556908, 1365206447553702032, -7859437482224364115, -5595362177894797663, 1367348136234236978"
values_22,26,"{-1063886670496592468, 698453999668576493, -8428385242676576895, -3791365507336847580, 2839028796118920497, -8044153282565223342, -6062364501802077104, -5261169294285735697, -7088483788397817461, -3837401599762444301, 3474195471700261790, -6393056793170294709, -1541412506203198977, -8606997496970435639, -5481512269293565802, -779267526401427201, 7613382019388740663, 2589649510251132782, -4576841219380738010, -6044832786754252612, 8889989599412977965, 5274542368459044414, -1507474524034726122, -3501312825876706366, -2708922504850692015, -7153590028794552516"
values_4,18,"{7943082650179001046, -4415764366598682314, -196312973340068800, 5555930433906786752, -8475179161388378679, -1025878435224002382, 4676432387155041838, 3534879744078630566, -2741331255584487133, -2183108586957426880, -8356098746929642788, 9163267562234823553, -6099070019068028864, -7164726092860199698, -3745398569553347889, -903327218622050337, -2570212593667015545, -2032138598835455663"
values_32,25,"{-1068786502424238869, -4645278993377800599, 7752125666804491389, -6450801022049191425, -7144535863765030832, -6988413414263204660, -6262125986685319813, 5921229270835412128, 2897630084441171299, -1576126437243332425, -3334398857015025592, -3428057060050884429, -6409352542057868124, 7668752939736088168, 1331303282807096812, 8577205824833852642, -2563461154727171498, -73871215622486161, -3319233094038985697, -9099021488045749262, 1000572645835966298, 6032799311095918535, -876310562131424072, 7783430184738978060, -5213080774494913933"
values_77,6,"{-3561476448357669755, 7815388717160405829, 8899764606986642519, -136777511066075627, 2057626974823703705, -3554089608077573440"
values_91,20,"{-316438798358454033, 1151606362586740434, -3306739863005169001, 566595727701260411, -7067550473503135721, -798414464406382977, -9103644411479875624, 62009522240636472, -3688127447634099178, -5106501535800218482, -3780416597925377789, 6180469305504857174, -7610821417202820111, -384280250042602975, 4857873802737412845, -6971044320754322108, -3538285927097998877, -8517637750997473889, -6253429191695809011, -3058290962926527816"
values_42,10,"{-9112016758546346309, -8535700511257895185, 5029528075322816555, 1059966501160749087, 7059799008435971633, -5819860063109413997, 2493497402904573129, 5573570688358804947, 5720826514655807866, -4021856865221886104"
values_13,8,"{-1671342622960226593, -4811380222950328251, 8186223851022390183, 5246170424999919862, 8139436351887782784, 2210369218130729037, 8133646021685155566, 4530613267113744959"
values_41,5,"{7787171058150716154, 8065726968263803399, 6002195026734178374, -5768783831295526092, 4760438856061168206"
values_55,12,"{3828275289343868823, -8275675397232220265, 5400575358955749317, -5610516841540028240, 2351543681209876628, -7182626708132698760, 6117655190206663976, 9044922015408833185, -7285026534490389508, 870372801739817362, -450644511868701129, 8692963238646782286"
values_31,21,"{6552739276890651129, 4479687401545505982, -3222616785447562204, 7104329414152755906, 2256515131972398096, -6005002623605762797, 2072222841152802861, -4560792955578306723, 3506016314926413198, -2684116011595166917, -5300751790195171073, 9207767485552955000, -5857907898031292468, -7813800403695531468, -3763448000865334274, 8147018129452798841, -3198128039414636572, -9090850148168507885, -7070074443948245204, -3609781796667723455, 4383082847918308478"
values_66,24,"{-1054938832881493025, 415963840545310587, 698276632307095158, 2151937095645787383, 2158240935206367810, 9206124121872698753, 5173311637209766339, 6567095989134288362, -2378234095304656390, 7701297069268684941, 826598562143032137, 5865076208229186188, 6396933767311168417, -5970101795861235165, 1032675913104766521, -7467401813580349031, 8100641889564169804, 5423734707648917563, -4029690099596848699, -3060597893127887479, -8090280997988903557, 1312832641359000646, -1475888539896127135, -2044903616392594014"
values_65,22,"{-1148600894714528817, -1094675205192477426, -451664223303120332, -5916849855485603139, -7061837665320098192, 4275068164632427047, 6177106211182740052, -3544544343005173277, 751408033279375086, -3072547581912551500, -4674312308973518405, -4963976667649788586, 6331619529142427006, -8828627182156835603, -3477149784978006214, 2427439889098374218, -2448299507993863773, 7062357185326786069, 2508249953779473639, 250408647670508432, 7432811379611932998, 4848223440603820736"
values_62,28,"{1457471278314990661, 6913068615561061264, -2866135646247185504, 3508463258733461282, 2778453708162319868, -806645694776959068, -8897959451282067078, -70758886927939692, 7946637028335022101, 5345412397618570400, -5598301884919884876, 7711680549565112476, 5039289920212350595, -6303217912755324004, 3066697366638554954, -2053296984883297453, -9153079471728857479, 2997777245023994506, 1506031230799811672, 4747285031084755148, 4213825533020848436, -2538503037391060386, -6690437734357228535, -5068327273788596356, 9004382938799230552, -384100258490711657, 5758041441140635346, -1689904458373341037"
values_21,10,"{-8429750137660413972, -467295209574729214, 4520724775520690015, -3065505174356911683, -226498784302759471, -8919485301864983596, -1019407287281508043, -5244527051419322699, 764991684728177039, 4329208447786345096"
values_95,6,"{-8134046922444944785, 7904764296131318745, 4865293235501707985, -5650513299730155264, -7280105777622478449, -7314933670983068655"
values_84,30,"{2734103082059161232, 1817535944440339720, 7424021040982652428, 4763665251825776358, 7976021567263636507, -2183527060514916950, -1764951067619190710, -7809878733182134440, 4447205935492525741, -2151373408842949836, 7133491289018121444, 315951135603883611, 6582368921639745747, 2335156436058160360, -263022839839282630, 8490147966545654198, -4968444096191500736, -2040285988013180753, 102051532481032898, -2568434994851520072, -8081922784483102559, 8102666476641084634, 4260875568922713998, -4651246109079002141, 79813084490678775, 3061732910692372910, 8949068315341335126, -5779600740007814849, 4566788100666640241, -6574863829051044363"
values_58,21,"{-8179663483011108203, -4368430962826601082, 8876494810241525826, 918876571760817887, -146271733665329377, -6504042231029116726, -1151502052818423541, -238538341370750392, 4636028064103220470, 7859733310892529193, 1948381717335333684, 1136582257971783398, -1039648221553910925, -8558940126781104025, -5536811719927274346, 3731347830244204521, -1824998507985625295, 4318485449529140845, 5771051567867137302, 5359233617392046575, -3711762328081169984"
values_64,24,"{-45251197945688193, 8903074571548822908, 1460606764883674557, -3132737895566060732, -5321303258505968857, 1649910256219713227, 7155973570875152413, -936052169125878471, 2875971935231879740, -3625386858682242406, -3896009942073662061, 7931790162948728470, -3414560139462348046, -391027850025841482, 2279078460177596830, 8006828410754663695, -7842390002544273265, 718649291117678708, 7806095521590475448, -6217579013955979343, 2660777669458123070, 344780607383062387, 8354062791621138093, 5165090269741120627"
values_83,26,"{6511422292582393958, 3447483300153864108, 6005412785174048270, -91113559112671412, -5718399962214151398, 3581234674061920152, -2262233689858371011, 1715999478871495769, 4506539548179245310, 8467055870647098769, -1003716107574821837, -7462941320723983070, -871066001726247067, -8036403706446409854, 6803787307573752240, -2988885656846081118, -6075935785290398641, 8940577171573984308, 4277612631277847583, 2784277585216434972, 3010247903554665695, 3556369791440504359, 1008430028215818079, -3447790269186912562, 4256313307180291318, 589048741967276883"
values_94,5,"{4434396942613318737, 4574248015010174786, -3372080012117526966, -9141478353753939732, -3632691217771356710"
values_0,15,"{-3990802290491282536, -2679387505286534797, 1368548732100073500, 7648356665779079412, -8874944874169520527, 6164177367769684719, 6928675695770803407, 720203265307651380, -2993065794234307217, 4618863750589084721, 6407713057717706960, -291116272177009828, 8701897788347637954, 7294499079400587553, 8029101539800448375"
values_99,26,"{7771753912393032515, -7345749435795791460, 1725899655869877043, 5131922386697060812, 324213888055658704, 5281875550569370767, 7077721610855353447, -295193622839325457, -1485449056156440841, 8043917274696681479, -5024652796820839123, 4879742861002852927, 4509462062279168550, -8767369405501499645, 4459041214787716146, -3558480270312151341, -5524451544188280134, -5186494667687829367, 2812735598137962578, -7329749104269184535, 2528449827839787917, -3885249202091337177, -5904358047086833179, 4649032520213966480, -5177938615405671078, -5334000464612042747"
values_96,28,"{901941063153520291, -8143750666670630800, 2894685667900236568, 4181491511700983672, -5798181340411760355, 1145837761750615349, 940944132488069982, 1424406080765591915, 8152009296930714105, 1261927645861477783, 6511762694537032224, 8990053871733365103, -2265720949087511830, -8960709221108107377, -2493072420853770978, 2675834580142409841, 1906699184644329074, 493129987935602952, 8426466439777911773, 9029443744760109483, 8955120103517632147, -4135111193180053549, 3182996780593258576, -8375654768745425185, 2148313487725896324, -474688237531718341, 7539013503343755194, -6515415163718988549"
values_67,6,"{8665629442044978829, 3597848803027594573, 7054041432398329958, 3648462995683258946, -1331308043634976105, -5629647537570340466"
values_61,13,"{4353104773317259051, -2773726794671351191, 2957583379763268013, -4498932514825469368, -1577174365590148881, 3111262425949572250, -8749736334802767097, 2034441369227268540, -6273075629939906996, 3229720299011173849, 8349374722860499600, -5358365582249510126, 8382685160579882671"
values_43,32,"{-2967658184464371608, -6384337681590591365, -7044361257735857421, -5702155977966972064, -2348046016938197082, 1447289501324066291, -7012876488010308393, 4972705182939278071, 7837800117623130846, -2433690421962483059, -1986052220611893888, -8664016509453619239, -7250931944094735844, -3097912358445285824, -5315852380466866691, 86619762572511958, 311112484408498966, -3030254360819639078, 6557719493138670254, -8142190952867629008, -930167929861331054, 5249802676855317357, 3978364137945070529, 4251499750731784105, 7358848798548664524, -1935529811255180271, -6202413702468952967, 8459337968917997492, 3084676440067571236, 1982230655263867502, 3158435699863640134, -2531068349061367256"
values_2,8,"{-2296009488573972755, -2019127431015798458, -8343451918700655758, 9176777545687541054, -7483583722745964820, 7000341846140809506, -639218851792197622, 1105166256574885316"
values_54,17,"{8795654954420443395, 7016619607504185702, -5572238154914446287, -8836677219608261708, 2485387283045538946, 5641166140705028250, -8707338149452369483, -1352953065864912342, -1661482724311705352, -673218864613382411, -182947472756269033, -1925030632632004633, -1764959406610783923, 2660102767790334575, 3540035416996034075, 7827673595119720470, -7395471166863019918"
values_30,10,"{-519544435933201055, -4153551066657367830, -2712262120909645893, 1753495793877251202, -8802499439858470993, 4121797836062617553, 2226476238447642975, 4108939509784325654, -2486042803701017717, -3935082771652648457"
values_59,3,"{-2808281344142548320, 4931913809237223567, 7033205283282910076"
values_85,17,"{6155757434422177302, -4451478473677103564, 6207606559991069176, -1031336831420962963, -6029122604360613475, 6891242225418852489, 4602511244197482777, 6799002817243608685, 5907489270408805549, -1237671971738248778, 9063428852282774035, 9149430315133573015, 1461990132545420135, -5200251324665786304, -2444837981988777462, 4127179941791556025, 2594397391138372317"
values_74,28,"{-2755387091224911488, -4712475725421584095, 9122402912490065359, 8291186009111764064, 7408367275984908352, -6339744878845371053, -8194136095178909444, -3630075848560055091, 3402983256638972467, 7014151918637567901, -7711607209812642206, 3777898229363484197, 4537594638926960023, 2486842007881493916, 267913817311069520, -5529097717111832280, -61608386661820135, -8272487229261736778, 555101521384787475, 6669898866130116944, -2327502097400040794, -2383620220360294002, -7527645567216786864, 3427469530234651826, 2873533107638047818, 2744507701883070297, 2343526497569908811, -2419730874111420729"
values_90,9,"{-5457923203239437747, -8782610386933620099, 1626245149919636807, -8765857229111527609, -7365208094868174778, 5732562604999875611, 8023514911287692961, 224473559695624588, 6609588869679710851"
values_18,2,"{5444347227642104136, -4958449866896529977"
values_52,26,"{6065520555184834167, -6372347119039708814, -7167452236517223816, -4871666742511499948, -850093870591571313, -5753433038370618375, 8449619636933832449, -2191568427683223959, -4172896274663446764, -5831554245992540427, 4706178024722855116, -1105976738469187535, 3717056200454942579, -9111154665993021937, -5885621576129625715, -1201341002702973378, 960830345570222295, -2600486138703401877, -6368451415714264426, 2145677229366373080, -3329281916210582047, 667716861050001719, -4819594791273722633, 2207871929789102975, -244996686525073654, 4545320261072735063"
values_44,2,"{-4359675872031533785, 6743571284640071722"
values_17,29,"{-3972474046293817386, 5281058699724330904, -2803384662990396580, 8165113524894724999, -2374127870801026672, -8592466685044703316, 3422814704072556741, -6826755600446283758, -822578414330729384, -476831584400000295, -1445233662824044377, -9098512553785012310, -6384317791539960488, -4593292953106692140, 2655828101325454665, -8601293050345141112, 1734967622326077885, 3271663658263707441, 3307955873262555337, -4217325347720594186, -2437216808000864068, -3700251133586043645, -77157231339855905, -6809577247853182241, 5382492010332172871, -6434773843070632511, -6943397166287612372, -3617901874201139112, -3708481501507465186"
values_36,17,"{4814630982293055566, 8841674049806335759, 3863208738130089143, -837664076160976110, -1285136954339891015, 3362550227161168685, 617273579644449692, -7433326531338554251, -4532882239557995036, -7200362884369453528, -3774071631696863346, 5552926763763231024, 5288434375815933784, -964265807604707821, 7867341714672267127, -1309917658478996880, -6052418993455868"
values_49,30,"{-516290736059490806, -8004594928823309023, -877832793888076637, -7905917834695033950, -7331345112991064518, -6134587440235187185, 6798993054749858092, -549299657098812036, -2464472677542422434, -623701650525032586, -7208306739917955595, -283609404650013264, -969367767239770838, 6498731475630173874, 5247839195079512168, 6117052029167848856, 6920240533561933432, -5012137865676352020, 1362681570897071194, 6812361723772355626, 1634454486589121782, -6304671200801029019, -492469621732878708, -6217680826324345284, -2548757242636014026, -403931465597320617, -3034463556117125659, 8197341813864872285, 3449444294672486223, 1817372395099414395"
values_86,25,"{-1828648107684422485, 8264450684622377002, 2340795170740679568, -2434529422253602958, 2872925747388919653, 8754297414599781456, 3805200688699483746, -1927419055512101735, 2029654772395429189, -7067500487423796096, -3728103374684094956, -8466656345297449391, 3409435233618651287, 3693845174842941847, 952404454446775764, -8784984025011678025, -3560786668530444150, 3382620418153880714, 4197393628348989442, 8775834924932099629, -4994953254662324226, 6340968574675251321, 1636282125985107208, 2792190851062623958, 7800953472011238340"
values_37,17,"{-7635887409653856138, -5280086794897980489, 9195184762668108908, -4874640471721415886, -3962336016633378695, 4401814539419347980, 5645161046026734861, 3423902853848213760, 3311835898039881879, -6640905000003515005, -7270415431555864820, -6980240309252791868, -777080589935132126, 3124544360222996117, -4489679497282504049, -3896650351035243208, -6684118830974448572"
values_56,16,"{6571714979435705476, -1542790740295572464, -7492038452869832847, -5656803651786329536, 7686257734131455607, -3639429796959475076, 4833000602951501390, 516233819788514, -1694798462901780539, 1154510770766288865, 4736963354918766829, 6280326562444924729, 2254469436671243360, -802626779672944338, 5841601147137075795, -6888153041743553552"
values_63,25,"{3532453886465126310, -1658027228017940639, -8853760282329454734, -153017740532602086, 5521934982898226023, 8889287513164211650, 8438284392912812851, -5867874633436640426, -3070879050038795541, -5297948257444540012, 648705908942156180, 1342822607552405398, 7154538236981429369, 2149409088933639390, -7033666014389479951, -3457158687650762701, -6165852572702259399, 5094790976569613031, -2237569907756291724, -3120025382119004515, -1123448042717565269, 5674681205809094889, -3116058403852187100, 7895187475031751630, -1519477679845017793"
values_35,29,"{2629543202000416318, 7459492698075407728, -6017945560831236766, -3711520424409687277, 5775859559974123673, 3711241132350450024, -1038417148007672980, 2555352776589993722, 8390126156184965836, -8720910672933513992, -5638079031470594088, -6767121354551418571, -1567827845129510626, 7123553286723257025, -6181526154980789287, 65580831358435032, 1113286255756997397, -3727761559277383129, 5028929752285091414, 8142046347395741401, 9217325142669350658, 7271624904010332082, 1949527421350146726, 5878974953086144004, -7006145187181107596, 3865091211173044984, 6884432827136713993, -7593276210700121309, 8252862213477611991"
values_97,4,"{-1779305322573024617, -3484674204095546245, 8114729731310864148, 7622879720171188870"
values_75,4,"{3686255991706573040, -1474149210277552452, 3820088138468538742, 7401902987861693495"
values_57,12,"{6200771050229975171, 5697993477617919536, 5983954966329699191, -6571476307043651205, -8488893327512838100, -1123537060837588672, -6721413648316480673, -9070166978188418292, -6104854005096287244, 8428685427654878426, -8296626608607953381, 4209241515175576566"
values_88,17,"{5313229118011415710, -161299917777377200, 2691737392915698307, 2577839123251574634, 7631020137027364727, 4813915021488886672, 6365603314180760934, 9036114390911671743, 8969129816887558905, 8294997371344334526, -5268891874126633063, 2894485906790666574, -3010400083968276990, -4045233170947015780, -7903397589425419439, -3321516429075644732, 1436407147407346897"
values_10,31,"{5639795438425098046, 8323509262061353188, 8388335339186678185, 6126532461557654823, -5970945747999423241, 3453987899237227480, -1850416130883854179, -3267839564443115612, -227320099624602766, 5993870524517853311, -4141455840296282193, 7835146045614230947, 1968969388211647682, 2529649481176232366, -1373795572779135392, -4055462353524929101, 918214899236453865, -7388927343687661098, -2487800725543183528, 4042918024787386036, -8752508178131468135, -8761985442527670331, -3074979533665488763, 2127877927713080853, 1528150036704612635, 999815862542806219, 8939665349786753383, -5640480792439052829, -3087193242481505314, -2975019627153221346, 7992169704536818521"
values_53,10,"{8341067234238869636, -246509606183359004, -3323603729771427276, -7226464127342677716, -5861259783614656247, -6362825730288587233, 1570302928148245633, 6161368365979034671, 5988628511770856628, -3602329412581456946"
values_8,8,"{-2971604580669651125, 6678290996666636132, -5278063735874571820, -6207407968879935919, -338880923427732813, 6365831131552977734, -3880485545346709491, -5318373865399383937"
values_39,16,"{-5580564053897450477, 8975249388018019424, -3517056177221446366, -8901292757663594010, -6391793744348804423, -6469706831551893150, 2370321233375467119, -9167659646453722920, 1723246338579406792, 2368810995971443438, 5694760701684798997, 78465711528969090, 3223555848458428907, -5188699571046538402, 634324570254369965, -255860079967423837"
values_47,4,"{1449939517104987162, 226674269868928116, 2382634234678155303, -7230261944546532931"
values_60,5,"{-109851351382022519, -8950095229488044940, -8872836817499711087, 2744200869875202939, -7552873826162718582"
values_89,5,"{-6999432954077842438, 7622069127001712940, 6839178004621840926, 4685181913634001643, -7941416146974222951"
values_51,31,"{60873512224478524, -1555869769597287653, 1301260542455552620, -5319575498675465717, -235425245237209176, -1313000292581846784, 1784316569860496553, -3148962482008162246, 5938326991562532986, 1306176661502127548, -948366824686865363, -5796496117787245918, -1020036156338504993, -7326406219011694394, -6284401546052950028, 5700095232104159429, 4568615964122458840, 8344217244429092376, -2732366392489161513, 5343349191640649815, 774871612308560623, 6946616571680940703, 5920974576160053412, -3754903202983942350, 6127297729557362944, 9046739650614656998, -6215568463340376872, 3671229201506931767, 1267079526673452305, 4049636511387817981, -2679779991858006763"
values_14,3,"{-4747224973647680722, 3245668401120869056, -2786657434501105625"
values_28,28,"{-8513347666250447391, 3707829540241579119, -5891933502976092587, -5224718162693302537, 9007544373775686006, 5460632993723941422, -685636670815671568, -1339093788748027485, 8282407728280680802, 962771568978757891, 1930487243049141344, 489932722156475130, 6694943615849357107, -1141310482952496970, -8118874768049343323, -8174047131750899212, -1524570921891360913, 7780419617300640555, -6118798767781787438, -3703870653202612725, 1909332072307690921, 1876557641610604055, -191077095954586756, -651021195914096994, -4668586746581975587, 279591472594885145, -93299097973610326, -9079680231373703846"
values_16,3,"{1219924146023626322, 5805617825765918260, 260997431564019830"
