inputName,k,size,arr[size]
values_79,72,28,"{-3737297103602100878, 863907850789550088, 1838902390537924816, 1622479018682987649, -3089009655975033295, 1735310230638249944, 7556117830950787490, -4426841065979858276, -5983542192419767933, 4750813018304933140, 3200957144799936565, 4427078378792574306, -198433347772265138, -5297439669716890500, -6336283266596990875, -2180762968147853105, -1586203236409298791, -5729430125164325474, 5971279246353528370, 4651983074596329425, -5047812354207982634, 1465237045106930221, -1058562899266718306, -4601861034793893060, 1922925328347701716, 5325367901224035350, -6523191185724453326, 7631573116547925698"
values_78,72,14,"{-1183616497578064481, 7790272783250308024, 7258035688376282078, -7618748712285502094, 6024828693847630783, 5860917106372700925, -2193066033700682141, 9119841965323704636, 3544118424637281684, 8040391027557786938, 7216169505409672957, 7819544547151655210, 2675793094715108494, 4364771251742116293"
values_87,27,31,"{-7483535267007971356, 6150539377854441791, -1563830988083151535, -2570390853302372327, -2997668077888123030, 6785268066256804506, 1439183065033541040, 2476036319267917872, -7179447920684569008, -6813864882629764202, 7781286972438722027, -1894379767623342867, 7042556088471158257, -1614463499824591961, 6386180381070361098, -6664364950199701612, -4255841529663042963, -7965114322728705626, -7707823986897801365, 3923108424200750713, 2906362474618389408, -4805418543681483551, 5970541272822619318, -2306051166614200421, 1223423433216728852, 3296338798130364921, -5658277454418677876, 7001251685940319014, 1862184948432092397, -5461635044583569324, 7825529339398520793"
values_6,220,17,"{-8594126229596702888, 2780700488347701582, 8792808154599523804, -7852273860195388039, -294597565091105139, -3533788454233744441, 5302318609441075665, 7283863592487854024, -2906135046557885276, 8847219149708541422, 288748072521654598, 119565402988309368, -3541488460145554325, -3400136137786177328, 3408796253639823484, -5700233500456727958, -7957351835234681174"
values_68,139,14,"{634595014593678083, 6880745503228647327, -1023705314649542376, 1252893566628465536, -722421201166847622, 3612337667011593358, -213274597774832017, -9120754793639729981, 387448433946803312, -3796246506448810749, 3929921936408526121, 9119995708555124337, 9008010567539877999, 8775482595412097636"
values_69,139,28,"{3158587490089374623, -6704677950137250981, -9158492337147532034, -4065405598709942154, -3196800733844751592, -7175724360000339189, -4594826307977800966, -2838347132913614453, 2646180148613332964, -5297680821074661100, 2935309348174574975, 8154041146008146743, 7549522209567326515, 8788178468206786853, -4853529256525565666, 3501093145675601599, -3251828398900313197, 8233262723535197453, -5989966744879036745, 2296566336599637621, 2267850457337810088, -6542342708648523460, 4886419504945819688, -5136728145195685208, 4155959424629407075, 1208967573037966149, 5944732649811355589, 7637266232363599381"
values_1,220,21,"{-2010554066188548248, 4730293854428999518, -2739290291426703982, -1999806127012163264, 3346494306806679072, -2096573726340889883, 6153629760122563768, -4614606480893181765, -6025045753180909551, 3767178439448589422, 8835134797557176525, 7997983162725571857, 368047975112675634, 1377864459874950245, -5873365700184547852, 7187841750653713267, 4045351963860798896, 4583068240291420019, -3403176783790023018, -8416264493540276314, -7566242321988437803"
values_45,129,26,"{8330974175788724700, 3665913723973608101, -1084268383733189001, 1206937029735542256, 7924574281753702611, 8360453160461799215, -4076189256522254715, -8441774090045865290, 7793458962829921990, -2289233517626230278, 1384462240560241187, -8849423163638459614, -8767933374125194496, -4839842731678056169, 425540127345442487, 7872260677239620497, 5438420952411958123, 1799256682250667603, -2339993828534338544, 2594214251752426640, 9183070912280053218, 1304943706790768894, 8961962670397578230, 7683188846400897183, -7740668810810464619, 7223746459307764426"
values_33,29,28,"{4634321648360058835, 2781607060608451385, 7902986354628765976, 3812252899990112565, -6039341968505115787, -4299492018359945749, -4625212160002872878, 9154111650309849209, -3603258698483154477, -3224548664932195809, -3484824456000136372, 4273000733236649435, -1204132245310736042, -8751438718094557994, 7340355042144740307, -3824177544003099957, 1770103060559997873, -4466581231777621123, 2043021342475637454, 163689192432805379, -6789920757980453398, -6622968454056029076, -5888635645001877090, -5821706513823630812, 4214769593012958318, -3502267427837472514, -555700685851840761, 1825675419156634552"
values_15,114,26,"{-2010933873989564280, 2717209766267550202, -5151496838889821785, -3544303793274919969, -6563617356566182153, -7092405158328038399, -8733851311331863480, 6304652291280143300, 4968405693256054757, -4366060644619472990, 1321777217071561020, -5006308291252830145, -8235074220553101954, -8848985253108065944, -5246908940254909957, 5298505099598392661, -4140713898728864986, 210980634609462074, -7628212307041496228, 3042716359060434234, 4623504166821775305, -6261193777836319024, 5924092281486673040, 1825967220398950543, -4351085884026890363, 5291588930393236627"
values_93,17,28,"{-1264420996843147984, -7096486969285430396, 1129877183899432761, -3023508776022348157, -6067044646673139211, -5552794566001112306, 8483489689468296794, 3711443095596272546, -3878790473479558137, -6236098363524906462, 9063657333368837097, 7494819446657018651, 2008909359180101676, -3423806910181718900, -5724802236789440241, -1310173593697318635, -2279113310157159729, -6170373675340898475, -966801263276053191, -1291466991424937094, -913463817985975051, 8931845060024397985, 4806897023327999431, 4972782711334077142, 2519795428566446476, -2769077387161019561, 1688552878494164293, 5188193812367766766"
values_24,74,17,"{3266375226962505672, 2326673304964745219, -8087049433345973977, 3943773522693783800, 909167547318816726, 3871399074085936210, -3833144118550580048, 1265080230895399156, -2632210905849358523, 5148324275768241854, 6629687030396824452, 3020092932503269523, -8581474142711599403, 6180392045629160447, 8870425041452325426, 3833360802093720574, 1786903726579724848"
values_25,74,26,"{2515910830434512314, 6574900239217859171, -7843112700677754562, -166847276828755758, -3953527047475334038, -4365891848769587353, 2152703339928134613, 3719474105041723172, -2632534581625238622, -7160630196582239356, 4046476880712296735, -1164260099484003607, -5023623210783298884, -5671963123899344047, 116661284762936680, 7496964275859138277, 6222745631343869230, 3619824151819091857, 3539939862181674235, -3809066969486077099, 6220436206127628036, 9018017377093134236, 521954537319230631, 893386700076066178, 457882810595551496, -3249284884917643511"
values_26,74,17,"{-7012927630565252298, 6362776403648947727, -8344719258767130726, 1589937274639264181, -1181488876793590822, -7299161927983713703, -4936446262031590761, -806714656813611140, -7072587986717611837, -7033500790231454522, -6074414828539787192, -2625480529343059181, 330874845517068724, -5261499877436961792, -1882573210188840163, -6268247956817971868, 2984143378180494412"
values_48,129,14,"{7263817124781760434, -5180725106713054480, 1721660435188476924, -5713096205824865162, -712185207140502732, 7593862509753697701, -1414948302943799570, 4699876979918732695, 1345773190610744377, -1345484981294433097, 6427643590580373685, 6221803454057670913, -3322710024671839615, 6172964962779993737"
values_71,72,21,"{-6332293728353599873, -1183292864666218459, -4472491188984619239, -2954951100181241545, -1415794392532441995, -5830593048467277873, -4202822987034837034, -1520929071123040640, -841059630539991634, -985585694074830773, 4502488291875836260, -3030583418858096355, 8298815949902956765, 1434993877195194651, 8369622522537581003, 2475605530685129756, -6672567314975741219, -9088618162579658471, -1992349822711409907, -644253420925297134, 4301266367414501890"
values_76,72,17,"{-4066133612336835574, -3135995253778522142, -2070644109218735987, -1048849207315594587, -3341693129645390206, 9056962608100728597, -226529285012782276, -5798541754038178415, 3192135929426303657, -2118487762042483539, -383766429860331417, -7992142689539041848, 2610042089146321714, 8754785758771698816, -2935953164837156184, -5107191562973049165, -4394903624780137557"
values_7,220,31,"{-7337282757354460661, -7304683193840855595, -326199530990890993, -911530928143627296, 2496152858179455382, -1082498840787225222, 6614823207013401226, -6055690030964400012, -4230897286078175932, -3173969117769544347, 1515711238114498233, -3037759146785766678, -3770271659839168683, -6528795290197458398, -2619575627534556413, -695731068750115879, 1903194451768376631, -9059741583456032054, -8206701783094534147, 1457813378490941313, 6665526381325632937, -4782002958165924276, -2596272754044113753, -3318334037689046325, -2804250760648914235, 3176909630983765691, 8041763171325708001, 8560088621771008404, -6018908442237330551, -6268435069849477487, -7795409309833324214"
values_50,63,27,"{-2333669582388266974, -3612551694131778403, 2695251053729104891, 3454761001018711331, 3372712752970221507, 9130566665939467641, 2969954310776885022, 4413813978831317362, -2433996941139785329, -7674261613650471528, 3278784841398415202, -144657292521269053, -5308530744713871880, 8177546512431802994, 3460565160127221116, -778653678997909696, -5179188459508917273, 1404848412037011559, -3037878531309505206, -2424758861277110902, -993821130460560874, -2193024422770933496, -196449009272495458, -6410184521249146561, -4355775377710873321, -489979827088383329, 6713478579442026906"
values_22,74,4,"{7007739347026665574, 407284947321529970, -1419364929870831596, -7837602642157541667"
values_4,220,17,"{5484197244242099098, 6065571903199749589, -16890245212621935, 3127930383575322922, 4643867569828851269, -1353730201557071194, -1614738624156671704, -4508599714454614982, 3939579194502240739, 4975695281474780368, -3666832911513087434, -4473630523985765378, 1347094572019175558, 4351212362252648367, -743664691678081752, 8961082172574306527, -6477731154088698469"
values_32,29,4,"{-3690582312197685795, -3278571666392574429, -3061664895348049824, -6960075755244363910"
values_77,72,31,"{-3478230442342496336, -5288434982412627721, 9037957175032613685, 231656336342481225, -7818508732538722793, -4055517482050156609, 7397350956624688335, -4594409111630279895, -751787492492116096, -4258029160292786624, 1884827962717713453, 2185074562432558461, 475020005672616143, 5514888162118889494, -3945358247654851156, -1207941009679299312, 3717260381362886255, -908989300337866264, -3190157092261499709, 5097454172106976053, 2756438849732565721, -813135312126457730, 5256087950846999903, 5677322272377659385, -4446758308279346177, 2053894257791880277, -3611951526343679329, 566684052914368222, -6609920178667307626, 8555161917625680483, 6633026808354560939"
values_91,17,21,"{-2862065357760456751, 85953665249968118, 2579030187739229896, -8607329728843909676, -4934633276630894732, 2289170694477592244, -745857236156795230, 4084381615998076045, -7469151030085494543, 5757270597395501329, -7330602272491437102, -3327748331021625377, -8774352961883692705, 564414404999048719, 7715328598498209713, -1031758900110103536, 3896074782754886372, -4580044459210068236, -1029205249095698364, -1821567116382303703, -5720816432300109645"
values_42,129,4,"{-3149325422622548545, -6229106160061654494, -2762398410354501718, -4533321449783694861"
values_13,114,28,"{-2052841024353119493, -7101762100963771800, -1442522552371363141, -8973933631077914866, 7389748665835955084, -1042183635493912376, 1606999659890513463, -6289309671641332621, 8326354933879509927, 5333363316262751301, 2299974218333194382, 6221168555736469420, -6601673787452285008, -390937658849874634, -3415054112248991482, 1455526414761409566, 4375584566011083475, 212860795177269323, 7123042286250513407, 6032125824853542046, -8015628396922854413, 4368049783529391886, 3323300822571116191, -3713455531410982846, -2609049422036794476, -8015315818629841670, -3759663496965101490, -6311326154227022970"
values_41,129,21,"{-833243043289209525, -8650010741337558799, -1876368288058604051, -4547174336303086178, -6968357823866891967, -6973684282665682566, 6508134306111717179, -4666466510484411977, -3082244548171516846, -3109484828745867547, 7596748926269059843, 8514193746446741554, 4330240608989162032, 7433044072209983975, -1094441741623332548, 5486424179391009454, 5229970268665802808, 4362865370863546558, 7107071611976549311, -5003418204515841580, -3524866105975306477"
values_55,63,26,"{-3932635014482284525, -1324453338675896922, 1050673363903222164, -4307177926491748904, -5102205659538401890, 6046753627581256882, 4391651600116824506, 4783603502652796756, -2132366469966682161, -1412215084562196438, 272614408741341867, -3272854807839455109, 2820779183557341780, -3119250089018587495, -1212404995093074888, -1177046179779451485, 1056244210976526925, 1645321340504682944, 874174232374692584, 3710299698309556691, 5666202938022519434, -1510578843743935464, 2719265708974861761, -348982399424749565, -5918408644873441978, 8197906357620134017"
values_31,29,21,"{8236272068575577049, -716204778481394860, -6302499751755806184, -2089400078537741830, 5158875560656684959, 5361636733071782637, 7885392504092411884, 8394942371020129120, -511985676047002893, 8640704817481538833, 7835155816045311421, 5218763632458848193, -7858092027059604722, 1643687894168233223, -2025879531167711949, 8025565246903583301, 2355110361773257769, 3435887408834519949, 3677902838700362214, 1794091963798684639, -7440114166300144257"
values_66,139,17,"{7270899909363896327, 6777704744093105039, -446723519696983265, -7702032348911220029, 3417381054340785826, 3186142099030487242, -2976001135314580284, -2159273331118400518, 1666080789493090633, 4009543850861586771, -7254441813482521003, 1801185135882701950, -5791803672471415880, 902713865248148599, 2675261667711788365, 2512534862919435489, 9036979300316801569"
values_65,139,26,"{-2292055014579886560, 8302429443695950380, 7981831255560625047, 87643314003757734, -3663720412481749207, 3140914416298799940, 5604362037839703865, 5248730794191177618, -1242056910572907847, 5450467121782787937, 1892693677130320052, 363848333008698812, 8037333288454074547, 7993431831509635799, -1298703480314490957, -1341860948682167415, -5016379013085545179, -1563912145707730681, 5683064802199266802, 2426520816184596583, -6313499101412502176, -1345624514414556743, -3134354129927443128, 120519627661945016, 865001955540289931, 1851778019110941910"
values_62,139,4,"{-1471913711860295270, -2154293932555029185, 2506355194158860828, 728710227789696030"
values_21,74,21,"{3811979289095994770, -763156997300850504, 9112560346864207657, 3829179608781863044, 5586801204723268920, 2850074453673589723, -7227034363434940426, -5573944712526886122, -684110038363216438, -2457269480551938875, 6121802263178957357, 5762716745628887294, 2367268973722515101, 7842971575517045483, -8086265976444407027, -481248161131174150, -8628108431033864653, 2211390608113114511, -8054655933995564575, 8721811196129099104, 5393456762924998817"
values_95,17,26,"{4731693296498513364, 4551212630885433848, 6890389382722145799, 5255085096575166745, 8190818391210914946, 3976040104707495146, 7813001563665613332, -5655706603853531980, 5892404320730687633, -6373268777047987530, 3114680059500163771, -5815015346211674739, -8190056236508173388, 218636438317852887, 1493149392892366392, 6196715833505865366, -2869229455208054175, 2444588651511001906, 402058669047612030, -6401482511039109228, -6031919257447401056, 8473342036860839315, 1116059869290475196, -2266123555036953124, -6666162360040972360, -6336403379908618918"
values_84,27,17,"{-3251147595165623727, 5180563830896717673, 3587420941645284008, -7831238233523833718, 7757048711574786798, -2805985242144332046, 4063035099526850129, -5968692412091711933, 1431038967414568960, 8171697011971091232, 5376016118741746761, 2651642401582820858, 4975408904189855031, -3169260812573719162, -7645022281572719240, -6683861473707068369, 578741097703533449"
values_58,63,14,"{-5159277038351088202, 8679447950477516564, 2395230453502833587, -7282343273271841173, -5045188411277851747, -6522991931025961817, 2003942317517589858, -2420135906885692828, -8559108621677843216, -4067976638785144634, 1293686244440544620, 3824418969214178275, 3225043837868477872, 4428286097312789310"
values_64,139,17,"{-9210348037720629438, 6783246834523428831, 6408647997988772712, -1786992016416153911, -7357160516516683944, 7178624302097992619, -5217592918537896004, 5719661410322545477, 6293202015390485135, 3161805900015775656, 3599346379991349075, -3031549216080745008, 4075111725827759806, 1288658686555876633, 3773869472056430364, 1875892222911381654, -9104680222580747600"
values_83,27,28,"{-8266914759197749179, -7366818957149927875, -8373979694567185677, 672512115205681335, -7884882722868179508, 9065911173291081570, 3607294527627624971, 2451599576458053352, -1332022887776389281, 2693951271171283368, 8522780184056432369, 3460692223629052579, 5936630263445240782, 2166576948940226288, -368890435289320773, 8039974139227948659, 6544953766856552660, -6567337652783320369, 2016099337683755833, -2255246251248607344, -4757141578680295847, -6603832639112879165, -2945141922847416156, 7581055632012790439, -4019711988498644682, 4344227877749320563, 3353141151332241215, -5722504802092432890"
values_94,17,17,"{9116622018269605797, -5489574929457493381, 7968596441932924927, 2039482736527763148, -3936778374521428602, 5858850570546208829, -3576486499384664426, -8351646504897288947, 4621649677542944964, 4589562252779300712, -4758587672744196152, 562206810987527797, -7042763045537819402, 4168501593012802004, 2979159317027753151, -628234090281957662, -3371074589922967218"
values_0,220,27,"{8049586124624504908, 8693404484522826876, 4608946077990262026, 4852699254242167498, 6835424745609903045, 7415730335463907695, 2693214447419343898, 5895057308421614808, -8100225021583279520, -7935745077527992296, -6454912883321346790, 2528668785285790908, 7253705556093327553, -5925980966168286180, -5011536182686196132, 430621522386095406, 2191127807756042002, 8205356102625849381, -8950543329898951080, -6318120994995072142, -7040740024683388174, -839608654090745895, 1332716446079575187, -3123770391347609394, -5554352641136841155, 1738857532563743276, -2203867149920941932"
values_99,17,28,"{3800971222525126304, -1929906807338292855, -4731298109314140123, 6011939984361497820, 7892195482666176180, 8068014655938905291, -3881473944328597345, 7463124562152454888, -4503486954029612566, -6663499375610678561, -5165334122279902833, -4481206809972790826, -72273488382098334, 4548623897149034700, -8884222616577835671, 3303304171065126984, 9034010554900098292, 3167792909587011032, -3078718222931422605, -25214537646246675, -221541448984435373, -1770097457655750830, 373342059834206876, 1237075897625014267, 3529737440893741753, 6197319552418052539, -1665806896648022284, -8032002249757230715"
values_96,17,17,"{-2290969548916560481, 8315904774098975798, -9159798613352389434, -4227826938901070330, 8675138918687053065, -5981744000755567255, -4440061879116511748, 6694298262748947721, -8694596761201592142, -2490555481879068397, -6259346455091841929, 6864487029293433128, 993448535067526104, -2579293083855355038, 2441514502587733313, -7812296497256044112, 6333502095604959388"
values_67,139,31,"{-6176585808340257227, 2227776906254163478, 8228057346626649045, 3075301039485818170, -1886444393462894306, 4729854301970599269, -4651001483985569868, -5296188055592934502, 2737394422019494882, 2879314100561317522, 2823597629543550300, -3216607264280855420, 9147929859683983542, 3025544699346492479, -1645216147701128824, -6558085768303128393, -7637595848575245459, -7011316445187921769, -8400853294028756057, 6065812742243214195, -9120089475388420602, -310247928508415285, 6670398525900891924, 8008806430462941055, -2670303168987387232, -3535666973890397693, -5187787871967350089, 139395464125990625, 7219214482436359511, -8758880699670397796, 5206754943487547660"
values_61,139,21,"{-508116629720248752, -1590621478327255776, 4766021123763042879, -5729370818276196820, 5564830353635874888, 1017982777229302650, -115921922096616746, -7035465567190171952, -5849876006704628542, -8674566980355740594, 671815289006124070, 7777774682812673962, 5935261149899260834, -5988915134060603358, -5519320562396446967, 3008987402098957990, -1906636606320417076, -2470479410039504679, 6395752888252966408, 8536774074856697739, 6836086975863284470"
values_43,129,28,"{-7937950526650528901, 4253838468656944896, -8577027180634265075, -5616949976830787642, -3198483570170171778, -7350762195367558462, 7877817462675302084, -3114227927567596084, 3743574822846413107, 3708469249482219536, -6096879041601916703, 1382829939393913971, 912174207806113971, 2533759610928273573, 3858438967603160954, 8297605309761784225, -433371728109291987, 4254034157157635921, 4555025429803515654, -6355637181408884916, -876751870088857933, -101738557671814424, -1023397065520370221, -2652241781208771625, -4390763701409239503, -3129416208453902725, 6898127000028943844, -2855059479889348758"
values_2,220,4,"{-2279320448425135455, -5527236328056498581, 6694924607408464418, 1139059971186186379"
values_54,63,17,"{-640109591114321938, -7784918368015615433, -4176514556908550644, -2186208151511790963, -803163059015269458, 6145357138276529786, -5677234979977688002, 8941357030154761370, 774446062307149325, 4861705084208693588, 8165640899759786112, -144719555092537344, -1550247151081516589, 3432251892940338325, 7311968759590674292, -5514042687602171506, 1076703472706287028"
values_30,29,27,"{6409128024390048464, 4631095357526054692, 1118447978264644734, -6052656431867451620, 245275467414248928, -2440156844529183282, -1719089452339586666, -3484641283594520636, 5487584564397210541, 2538590743892825854, 6119032734183922460, -3513085235958769069, -7449685367582274552, -3152648021944726569, 5452001686674433505, 1020693759020965969, -3890158012872294795, -5361502704784168674, -8782099113409665667, 5352749148742502581, 6994395913057921338, -8969082291310267262, 9064461124024545188, 7422920217848060880, 5132024769949221494, 5220704984168868110, -3764119738315125577"
values_59,63,28,"{-3749733935167181619, -9049498357628737456, -5541794545238364414, 8509049368416050407, -321053931891030459, 7314951405805961657, 276138183836514727, 3838628897080030447, 5200547484398790234, 7435905706182273121, -5764299676761688760, -7833750599061372753, 8170780593216282275, 1216179387032057272, -7304999268880066990, 4830673403152576310, -8284425217931221577, -2913714916937075116, 4168958557346332002, 4021641464760506634, -1296929938871783911, -4738063372386888795, -2812147814716618481, -888551458131029513, -3578882112931291768, -6229277290342662559, 8522374170078815711, -8624968957621628654"
values_85,27,26,"{2974301500280885294, 6462269381846991750, 5087708252320054821, -1556273945632187648, -5178550137825965567, 4519866753864402986, 4722676455073085484, -3104712849826544887, -5962963481683804520, 1129185648845320571, -2798229867212294221, -6201684373399680133, -4872029460666722716, 4727011034366079932, -8196938996969236500, 1717900646469423771, 891489866632281522, 3834956223658616392, 480961086182956439, -4144316275327853959, -8961779431901849239, 7512344152888940040, 6293354805082114547, -2104653408530689385, -6723995119957168122, -4514046700310653117"
values_74,72,17,"{-1536964838895948048, -1613303420052393904, -7477506839400707653, 1316428230895406999, 6947852464997968199, 1700677960519591404, -7123546838354803737, -1776844418487324921, -2845240484441057582, -6492316899195009813, 3753354224774067050, 2898360475047569331, 5774189254434799177, -5468889218818570375, 859068252994139078, -8070868263650045485, -3010359069376997720"
values_90,17,27,"{-237408925453141320, -2232995167411127378, 420553829511757498, -6762886704916614750, -6247942095329256563, 8060318525313385649, -5830620990966903015, -7662935645310722755, -7734851865001376443, -8618166642758643802, 4119481724118238926, 8527266157978418441, 8980231343399915121, 2978348049675740424, -7195419102644380854, -8073473419585453592, 7873794266345526364, -8192816555021216672, 827334830776628892, -4836618980625673673, 8771565927230988117, -3946542275272415874, -3569445277428246354, -2519362805501241150, 4317430405217150617, -1907759926806634806, -1114206038938345664"
values_18,114,14,"{1568196282289123495, -7510617612714922988, -2040712348630405282, 8641817571021137498, 4148206990257296439, 2280968956146777451, -6773079130630287545, -1068385132437889588, 2057283595831518586, 569060611713155707, -5568919093072198692, -8348427227151359192, -1991218541805637922, -5154017914376792085"
values_52,63,4,"{3031088602704747518, 7457671784243530539, -2318715495243659420, 987283277701709500"
values_44,129,17,"{-2221193872675428247, 8582472883241972785, 3432860983046271295, -1400884661013146065, 3509518673772593877, -606524711153777636, -1870671948069089230, 8232759837637654170, 1865642060475158563, -1493999004968010263, -8717774839026080251, 5661049387600124836, 3936129658885156387, -9204831821347152823, -6824257552732129064, 906904720979023557, 4882983178230513718"
values_17,114,31,"{-590005937247638406, -3846590590767022336, -42476176818439212, -4233406999108475340, -4442540693911868332, 8779783410283121654, 6419882952584259711, 4419766028731724761, 3793001442674933478, 6430169818451882714, 9005255899076971948, 7955785518193031747, 810597265483551435, -6828821837923452612, -6928713418467070984, -7833145942549165562, -2558528707370531903, 767256055305718358, -2755587283782427279, -8122304179438265068, -278322654215348073, -4647408811099040893, 6475329839608937669, 2733260438478067804, -4118074958783098711, 407344658177954699, -5365824774741084808, 6997361161384735891, 6064675044135737311, 8414394752253765863, 1817139611193653953"
values_36,29,17,"{-6905230201153397665, -6413992762842451922, -3010792541949467094, 5323818908966078459, -7229269942088282607, 5866791092607123649, 5738770689913316020, -1778179240135890973, -8475060965319443550, 3582024535942273402, -4527736192905937088, -622885026804768539, -1413043136481496630, -8004923688768517873, 6879904380085238120, 8280833278651267657, -8685085373756867797"
values_49,129,28,"{44278984010280942, -7106555315783550095, -8527105385111448686, -1451033772936212472, -4793519850311023007, 6261750390935169957, -7555087478505912145, 4182056231853758571, -1398013571652623006, -7841609512571445156, 6340752984291051989, -4788149509979455200, -3125554423072332109, 4899607313130715919, -7799186663241063014, -186153110172530311, -1613839920219030547, 7173012444313963267, 6657302341595592730, -4657735825624219884, 50292978353454852, 7816900848068689204, -962017691266934610, -6679675666859062952, -2493446902596876892, -8387777256032655417, 7231584598442658546, -2448979722215633379"
values_86,27,17,"{-4105548013477277010, -7280452675731832342, 224348323345367487, -2203939959095720915, -5013935739302637923, 931458520221593337, -8603931233614617884, -7125554936435037497, 1620358086296105106, -6474670892594568572, 4102048455158961063, -4095961034609650095, -4606044236588120990, -6186049663625650047, 4290715520144609358, -188401142087787934, 7492300001549606489"
values_37,29,31,"{352946958220190708, 3726866760550699707, 5207685512930408982, -4743210837486776221, 8797033820566731516, -6110801883070906844, -5096376365172832739, 8759595894223555611, -3468132517472558301, 4137703763500653008, 4152201027132617690, -9218949307276082591, 8126768675702923400, -2385443092601652199, -7933692317044173790, -6831132297838105295, -5039244650473854808, 6228790321509890316, -6053197593501530824, -4065241218400311347, -1766594301317374919, -9045092144384722632, 224609671075300891, 7223683549455334583, -3325051043578482924, 84531458524250886, 6728649190556354270, -6683093665953567546, -1643611175589833147, 7154837210336078847, -482842797862880622"
values_56,63,17,"{55750514101553113, -2947209957013451086, -1538236725515756103, 5753940599449909067, -2442862215829047871, 1457346823125310319, 7250786041688419858, 9106228691842033153, -6133595035456694632, 1942158422936562403, -1807078323514258121, 6127868499389248497, 1126275711695457935, -7083532388415162369, -8631178187736396583, 7528772275293135358, -9215305971454989891"
