inputName,size,a[size]
values_22,18,"{-68, 37, -52, -99, 39, 104, 8, -25, -21, 112, 76, 119, 47, -74, -91, -79, -54, -10"
values_4,9,"{-87, 52, 109, -112, 100, -52, 2, -40, -95"
values_32,28,"{-49, 98, -126, -114, 82, 105, -95, -16, -125, 62, -76, 82, -14, -14, 113, 43, -26, -27, 26, -50, -64, -104, 65, -53, 19, 77, -107, -34"
values_77,25,"{-52, 14, -52, 123, 42, 117, -1, 38, -105, -33, 12, -124, 25, 14, -58, 77, -106, 66, 98, 14, -10, -24, -119, -104, -99"
values_91,21,"{-87, -14, -82, -117, 57, 18, -121, -100, 30, -35, -116, -74, 110, -52, -71, 62, -88, -37, -61, 115, -64"
values_42,8,"{78, -26, -101, 50, -59, 112, 3, -125"
values_13,21,"{-98, -30, 104, -120, -103, 83, 17, 86, 38, 47, -6, -95, -4, 26, 7, -82, 13, -112, 124, -14, -117"
values_41,21,"{-34, 87, -123, 23, 103, 26, -84, -88, -51, -51, -6, -122, 98, 81, -118, 62, 40, -124, 59, -81, 54"
values_55,15,"{-51, -79, 82, -97, 60, 99, -73, -69, 15, -54, 46, 68, 114, -79, 75"
values_31,3,"{-105, -34, 1"
values_66,30,"{37, 22, 113, -67, 31, -73, -59, -107, -102, -22, 29, -126, 55, 42, -24, 4, 53, 16, 60, 92, 11, -59, 25, -8, 55, 104, 67, -14, -127, 16"
values_65,8,"{6, 83, 39, 126, -115, -19, 26, -48"
values_62,27,"{104, -1, 101, -99, -63, -59, -63, 65, 6, -24, -100, -36, -38, -46, 90, 29, 61, -47, -2, -33, -89, -93, 76, 60, -102, -51, 41"
values_21,27,"{105, -128, -26, 5, -62, -40, -14, 31, -67, -47, 0, -116, 117, 125, -30, 41, -6, -127, 94, -43, 53, -15, -76, 18, 16, -69, -79"
values_95,25,"{0, -82, -1, -62, -46, 34, 47, -29, -12, 47, 19, -68, 101, 50, -119, -55, 96, -60, -36, 5, 92, 45, 111, -67, -106"
values_84,31,"{-14, 117, -123, 89, 55, -15, -84, -126, 44, 51, 65, 52, -33, 72, 48, 120, -68, -121, -27, 4, -116, -114, 113, 73, -25, -52, 10, -40, -34, 103, -112"
values_58,9,"{-117, -71, 55, 113, 71, 81, -83, 10, 3"
values_64,22,"{-45, -68, -24, -86, 117, 65, -24, 3, -112, 27, -94, -57, 87, -91, -88, -20, -35, 57, 114, 53, 77, 96"
values_83,31,"{-82, -43, 55, -103, 43, 74, 93, 2, 126, 69, 83, 65, 33, 44, 4, 53, -96, 64, -75, 3, -66, -116, 5, -22, -100, 119, -66, 80, -73, -61, -86"
values_94,23,"{-31, -15, 46, -73, 52, -17, -125, 33, -53, 127, 99, 24, -123, 23, -27, -10, 80, 8, 7, 70, -94, 125, -127"
values_0,24,"{-6, 77, 44, -123, 117, -42, -1, -55, 126, -42, -11, 81, -73, -57, 63, -55, -69, -38, -126, 59, 31, 52, 76, -115"
values_99,27,"{43, -85, 1, -73, -117, 56, -23, 65, -89, 46, 32, -33, 112, 60, -101, -117, -83, -87, 15, 51, 68, -42, 92, 78, 79, -38, 89"
values_96,11,"{-58, -33, 96, 61, 31, -21, 106, -99, 82, -39, 56"
values_67,8,"{-30, -61, -67, -68, -51, -23, 92, 34"
values_61,28,"{9, 111, 76, 40, -80, -55, 110, -95, 56, -101, -88, 72, 66, 57, 111, 82, 23, -74, 16, 79, 106, -30, 2, 122, -64, -17, -5, 103"
values_43,14,"{-73, 23, -119, 48, 93, -36, -39, -102, -7, 26, -18, -18, 49, -61"
values_2,3,"{115, -120, 76"
values_54,20,"{-21, 113, -125, 10, 42, -34, 71, -68, 4, 94, 20, 115, -114, -94, -33, 49, -35, 71, -48, -13"
values_30,16,"{-95, 94, 97, 83, -41, 84, -60, -107, -40, 12, 86, 114, -86, -78, -127, 99"
values_59,24,"{126, 39, -109, -105, 21, -120, 60, 64, -125, 89, -115, -41, 30, 78, -67, 89, -59, -22, 21, 19, 35, 5, -78, 36"
values_85,2,"{118, 63"
values_74,22,"{20, 104, -104, -88, -36, -26, 95, 49, -88, 107, 71, -8, -90, 97, -65, -47, 90, -119, 117, -120, 42, 62"
values_90,14,"{97, -74, -73, 113, 68, 25, -124, 42, 26, 71, -9, 67, -5, -33"
values_18,27,"{17, 44, -43, 59, -86, 58, -17, 31, 51, -27, -75, -4, 122, -65, -107, -37, 36, -30, 93, -42, 87, 20, -71, -116, -12, -29, -112"
values_52,28,"{-48, 98, -7, 61, 122, -15, -69, -61, -69, 97, -2, 10, -85, 88, -34, 37, 12, 8, 22, 26, -22, 21, -40, -56, 56, -124, -118, -100"
values_44,19,"{3, 3, -33, 106, -106, -70, -36, 70, 36, -16, 72, 111, 44, 3, 76, 126, -12, -40, 27"
values_17,23,"{-34, 77, 91, -13, 50, 8, 87, -110, -6, 107, 21, -102, -10, -22, -72, 20, -31, 31, -112, -62, 8, -14, -66"
values_36,26,"{27, 76, -4, 40, 22, -16, -72, 125, -44, 54, 34, 73, -93, 25, 102, -127, 114, -29, -125, 86, -81, 83, 113, 94, -105, -106"
values_49,9,"{94, 66, -54, 38, 92, 45, -86, -101, 35"
values_86,13,"{21, 3, 112, -115, 55, -48, -19, -52, 33, 41, 59, 0, -20"
values_37,32,"{73, 4, 112, 67, 44, -65, -126, -108, -28, -9, 44, 8, -11, 116, 44, -11, -40, -113, 47, -26, 74, 102, 84, 106, -98, 110, -83, -116, -108, 35, -58, 45"
values_56,21,"{-127, 126, 69, 51, -16, 101, -65, 126, -87, -104, 105, -64, -96, 86, -127, -127, 96, 19, -77, -80, 71"
values_63,14,"{13, 118, -30, -20, -33, -28, 107, 86, -115, 118, -56, -105, 81, -103"
values_35,18,"{-16, 115, 102, 104, -115, 53, 5, -84, 19, 64, 16, -102, -52, -46, -90, 81, 28, 22"
values_97,11,"{57, -106, -43, 78, 68, -86, -90, -105, 54, 86, 113"
values_75,24,"{-94, -84, -118, -85, -28, 48, -9, 125, -59, 101, -107, -16, -41, -17, -38, -50, -94, 61, -30, 47, -9, 104, 90, -79"
values_57,20,"{60, 40, 43, -100, 74, 19, 83, -56, 34, -77, 59, 25, 51, 7, -56, -44, 27, -116, 10, 15"
values_88,30,"{-106, -60, -74, 31, -122, 117, 93, 40, -80, 64, 89, 97, -69, -90, 37, 81, -6, -118, -34, 64, 23, 63, 12, 102, 36, 73, -124, 124, 28, -128"
values_10,28,"{-73, -75, -122, -73, 7, 38, -84, 31, -94, 9, -87, 85, 13, 53, 10, 113, 127, 89, 74, 45, 106, -95, -68, 45, 70, -23, -47, -5"
values_53,23,"{75, -49, -76, 88, -18, -18, -25, -69, -112, 20, -46, 117, 18, 100, 21, -76, 27, 3, 0, -106, -120, 47, 4"
values_8,11,"{-125, 58, 27, 124, 59, -127, -57, 76, 127, -13, -61"
values_39,13,"{-85, 88, 25, -1, 88, 31, -70, 11, -48, -44, -82, 110, -121"
values_47,17,"{-25, 37, -26, -9, -123, -89, -26, -82, 80, -125, -30, -95, -9, -22, -106, 76, -47"
values_60,26,"{26, -48, 36, 89, 118, -69, 75, 67, 21, 75, -68, -38, 98, -102, 85, 18, 69, 23, 90, -78, -21, -38, 11, -75, 60, -53"
values_89,25,"{8, -36, 3, -57, 54, 81, 62, -104, 97, 24, 106, -66, 77, 16, 101, 39, -29, 6, 82, -62, -117, 4, -113, 17, -23"
values_51,22,"{-126, -7, 52, -29, 99, 3, -126, -125, 77, -72, -83, 39, 10, -12, 52, 74, -59, 62, -22, 6, 61, 79"
values_14,22,"{-100, 105, 85, -48, -9, 78, -84, 7, -1, 63, 90, 98, 127, -53, -8, 46, -45, 84, -55, 123, 111, -14"
values_28,3,"{-107, 111, -46"
values_16,20,"{-57, 37, -85, -30, -52, 123, 85, 53, -42, -112, -86, 56, -32, 118, -41, 17, -25, -93, -100, -7"
values_34,16,"{-59, -105, -54, 123, 90, 44, 123, 3, 89, 85, 85, -82, 55, 13, 62, -80"
values_82,10,"{8, -55, 103, 50, -87, -81, 27, -30, 98, -24"
values_46,14,"{-3, 63, 69, -8, -8, 61, -120, -128, 98, -112, 3, 11, 13, -121"
values_27,25,"{-57, -25, 65, 127, -30, -111, -99, -23, 38, -128, 36, -48, 64, -89, 36, 65, -79, -88, -14, 35, -8, -65, 45, -46, -70"
values_20,17,"{-108, -55, 117, 13, -3, -37, -117, -16, -103, 116, -87, -36, 64, -96, 4, -111, -37"
values_9,19,"{-104, 49, -44, -35, -86, 112, -39, 110, 8, 24, -49, -8, -30, -51, -113, 56, -7, -112, -29"
values_92,11,"{-123, 87, -78, -62, -124, 99, -86, -1, -59, 111, -85"
values_3,25,"{-22, -34, -15, -60, -12, 81, -85, 48, 90, 102, -116, -78, 35, -89, 120, 54, -71, -7, -59, 48, 70, -77, 117, 23, 6"
values_98,20,"{92, -13, -114, 90, 67, 73, 62, 19, 110, 107, 64, 125, -28, -7, 16, 118, 61, 52, 49, -119"
values_29,12,"{-39, 90, 10, -2, -17, 42, 41, 54, -14, 87, 56, -46"
values_80,2,"{-34, -35"
values_73,12,"{14, 71, -69, -43, -70, 42, 20, 8, 82, 104, 59, 86"
