inputName,n,key,arr[n]
values_68,30,23,"{18035660.053, 312015422.5, 1684015863.738, -1216203697.469, 1070543603.386, -1991587359.037, 1266268975.801, -981358005.72, -1577277758.558, 1320588195.517, 1266306696.09, -2113195990.418, -893713976.28, 2067109073.76, -1254974243.022, 1585586062.707, 134349655.854, 1718423048.546, 1016063887.211, 405287166.38, 1513922724.044, -450899051.645, -753646949.803, 185811355.662, 2002530917.751, -137214468.697, 1603828814.602, 671669994.012, 399665199.463, -338479400.705"
values_69,30,22,"{-135535337.552, -1705355465.899, 1746075816.602, -803761665.502, -2034753156.574, 1450474445.951, 647492077.545, -1109251349.826, 2015203086.07, 68847209.988, -2007269885.268, -242350988.941, 1798966454.784, -242906291.092, 400842388.823, -1182631032.289, 1397720078.358, -2116299162.819, -174295225.099, -2089943934.216, 1428212374.166, 1414634469.695, 1030297606.019, -1963742748.732, 93920977.61, 786431244.862, 498270294.707, -80472245.748, -997555457.797, 1897354589.707"
values_1,14,18,"{-1140149209.952, -392804506.208, -392334175.268, 1066901959.769, -1035214502.29, 9660543.812, -1014551828.151, 119534040.335, -490407830.3, -1899217009.276, 1428027110.372, -18154311.459, 466144837.704, 1400625544.849"
values_45,18,30,"{710324302.469, -1531761345.24, 1612127810.168, 636457469.346, 1866130482.681, -2044805858.766, 1796370502.724, -1171377481.295, -583988029.18, -810159303.117, 785253453.142, -2086194876.077, 1536961183.877, -1947764547.837, -568569639.353, -2019701985.564, -724940182.453, -1116014322.248"
values_33,24,24,"{1441116773.881, 491715897.294, -1459504523.825, 961970408.509, -1797770130.082, 915973941.893, 1749349990.742, -1564726928.73, 395686156.837, -888503979.674, -1736155559.142, -144409240.473, 385001609.876, -2070557588.987, 2094929479.02, 2084618151.005, 1488009208.465, -1974193367.842, -1173352938.974, -1105307038.245, 1156820472.694, -1499034025.839, -319728699.281, 400704533.292"
values_15,9,30,"{-2105785308.621, -1576418179.426, -1877156297.547, -467870296.554, -893324479.284, 794149762.518, 599927463.501, 1035740471.69, -718974753.133"
values_93,24,24,"{170926737.031, -1079443187.676, -642569820.075, 1507171885.209, -1940756163.878, 680232150.899, -1858606236.585, 685598254.81, -179054788.715, -184110979.656, -1805611518.538, 1288432960.478, 726655233.319, -1282209464.471, -47498497.41, -1528189697.826, 849805142.974, -479654786.925, 90955380.688, -1803514822.024, -448143296.916, -1386896381.666, 116251913.303, 1352253233.886"
values_24,24,24,"{160990786.104, -1631869773.479, 1134487598.821, -1488913004.371, 1692583803.951, -106338896.382, -1859584065.345, 1636713108.623, -1269461201.536, 495039919.875, 2008517041.64, -605245652.262, 1478993247.256, -51848517.622, 1892411118.826, -1230849315.64, 1416825023.509, 1307048661.563, -1435730408.9, -31789073.685, -1346015921.774, 1267308921.601, 1645776286.227, 1016332934.205"
values_25,24,30,"{-1244801902.412, 1229259793.732, -481244732.029, -2134437952.645, 1254315182.939, -1256229023.72, -678636906.986, -1033691693.52, -219106291.264, 1022311497.879, -1031285064.212, 1972464729.416, -1099943514.662, 1938376253.173, -1739654297.136, 1373701386.713, -66360312.813, -1651496448.355, -2086859847.06, -1445045673.167, 784393702.146, -1048893245.799, -842101687.606, -608008476.955"
values_26,24,12,"{-284907869.366, 802657995.206, -2089550178.376, -1336155109.14, -1869947338.653, 2073801918.921, 81850134.611, -1290637325.443, -975935770.897, 1165898230.597, 813086787.141, -1361233383.497, 715565645.472, 585247759.375, -52148657.945, -351076532.671, 889044744.62, 1875012144.32, -849942343.758, -633660069.631, -319135614.421, 2140499858.06, -1031501101.273, 882240454.369"
values_48,18,23,"{1125083400.03, 821284561.955, -313446691.395, -1650153877.192, 845279957.001, 1412581943.043, -218401651.642, -1932329109.206, -1701412002.557, 1572389852.748, 145454313.958, -828191478.317, -1826722024.933, -813620550.053, 1237361922.576, 1869878522.25, 1932467290.584, -438827802.732"
values_71,7,18,"{-703302767.981, 1817973645.213, 63021786.335, -1267893433.194, 501441532.694, 623356780.55, -1532491644.465"
values_76,7,12,"{802262197.408, 2104148548.849, -2134099325.577, 1480623222.638, 1298178991.875, 2142342996.026, -1288052130.018"
values_7,14,31,"{-1985022251.321, 1196568014.848, 511630970.552, -2080671087.739, -534281639.816, 688572011.954, -1164707330.232, 2073058812.945, -276495637.03, 2008198623.136, -1021175459.889, -578314494.021, -1029554035.649, -814567099.542"
values_50,16,3,"{1507426743.737, -286379419.439, 356707958.485, 214641469.846, -1320513179.178, 1082639793.483, -595959095.798, 424867878.922, 1100308220.019, -1318863983.296, -1342692044.511, -1326120176.955, 643352833.383, 1503472962.774, 1578540796.17, -251726437.664"
values_22,24,23,"{1271879676.941, -873566488.082, 706446164.241, -2035899789.232, -1489951738.929, 876726544.737, 896659557.617, 1411439329.977, -724353138.27, -386901182.022, 942196212.2, 427563802.709, 553631885.488, 1342021409.585, 1075881537.894, 366277722.925, 1559577800.295, 215401918.787, 907252936.37, -1470857586.354, 2111345505.682, 1572477467.915, -1004101417.373, 1148349656.55"
values_4,14,24,"{1094860889.395, -1499106836.378, 839301601.512, -49790992.325, -997917750.637, -524350866.358, 1760653646.588, -893054809.608, -1574703760.716, 972392560.723, -1537615853.627, 1695181354.042, -1321344610.528, 59581143.694"
values_32,24,23,"{805178648.136, 206118439.138, -426413350.511, -486319987.426, -443764148.342, 717610352.817, 979194833.314, 1148481509.287, -742053840.49, -1107064054.522, -1116531886.066, -1759415460.497, -1288563855.269, 476652521.39, 1640092794.404, -1046104646.615, 1739105704.795, -653767077.906, 128880492.018, 1978959939.536, -140425459.5, -1198942567.033, 795045743.652, -1409706221.99"
values_77,7,31,"{339334270.85, -2064250704.881, -1563681638.926, -1524503628.493, 891609058.468, 1517249766.661, -251025705.058"
values_91,24,18,"{-1879608133.757, 1456411692.418, 1844227542.876, -2058347159.375, -718788559.243, 1218782849.439, 40255578.032, 381649589.105, -1363561259.507, -12364686.659, -1600504699.555, -1399318746.72, 785399900.852, -2039675542.911, -1112773070.141, -1323815995.868, -2037222194.662, -1718304920.85, -385994265.648, -1752866031.517, 87554264.362, 1285405937.106, -1964798953.17, -254344820.383"
values_42,18,23,"{-1528782015.297, 2083087495.146, -1957792152.739, 392051029.558, 1012101514.235, 853452663.621, 1297856918.981, -1040538325.839, 1081218021.16, -1051978431.538, 1712181771.199, 1662607581.517, -1770766840.962, 141494081.431, 258557830.988, 1612828409.319, 1699056468.239, -1155229775.384"
values_13,9,24,"{680633771.015, 413737586.988, -741389295.725, 1405683587.38, 438581364.473, -1708408405.889, -91337577.65, 417738543.376, 1208924603.461"
values_41,18,18,"{1973498122.7, 708534727.92, 468873870.284, -928902330.035, 1489871245.073, -84678704.086, 286497993.248, 863080759.647, -1780242162.544, -142257679.177, -1867869284.315, -513926965.237, 637733646.98, 1658162236.905, -1888344371.824, 1960593202.572, -634058749.843, 1315020977.542"
values_55,16,30,"{-1152793089.089, 2078494011.494, -1318764469.05, 1737503208.047, 124791840.547, 2108718972.256, -1475470625.626, 1923588679.863, 1720607562.697, 915145457.972, -1756021152.898, -1602022008.671, 425963928.604, 1460645067.792, 102840764.036, -2009570990.927"
values_31,24,18,"{-1748585253.376, 573875086.665, 850363534.979, -1209582776.525, 1654783040.551, 1143256767.926, -1676570017.748, -786710474.726, 1360590966.388, 2135169523.665, 1588082726.481, -915492141.944, 1086605336.917, -1360718316.446, -1515669461.548, 943200952.838, -337936126.027, 666839939.277, -294248196.26, -1417008275.989, -818815012.306, 1406917189.631, -641172762.003, 676124312.814"
values_66,30,12,"{1598606661.233, 345148160.64, 1310124664.784, -1729840961.896, -226556803.141, 91920324.097, 1808395364.18, -2006060366.244, 1039647546.28, 889350543.025, 717475268.217, -1408491641.167, 1562222610.027, 2146538667.657, -1692981420.108, 1732582028.7, 612184723.365, 1187116199.708, 1263561034.894, -767024262.408, 260248626.976, 1351994679.752, -1607386016.94, -773949910.82, -614561352.527, -1009019414.052, 1594615115.69, 554969514.132, -1368873500.192, 346679638.885"
values_65,30,30,"{731266404.122, 1493524946.967, -1519942589.17, 1895912381.209, 1904285793.066, 1022607493.822, 1977331825.637, 1234627222.07, -1176465011.252, -1844721224.559, -179095908.257, -1678915718.194, -321013216.777, -466634040.475, 464749279.763, 1462783744.012, -164552220.902, -386126308.843, 824356811.752, -317294902.267, -1577739252.329, 1488272235.839, 284153836.546, -323267590.592, -312302891.858, -1796517408.51, -7149499.138, 967913258.642, 455285302.029, -710413100.559"
values_62,30,23,"{-253727112.979, 1336342295.27, -113102246.653, 542149762.382, -653818063.962, -1422991844.699, 513482676.078, 1613544055.039, 1530016355.207, 476683466.085, 253276721.214, -1055572636.802, -650411251.524, -416670434.982, -1166137353.012, 1559028961.11, -1485097799.726, -814503744.061, -1918455231.924, -1958041715.77, -225175531.194, 2106175219.269, 365599253.339, -943726367.837, 5905309.239, -1094477968.469, 1098440782.002, -614179318.764, -1107420255.33, -688502497.368"
values_21,24,18,"{-460230423.782, -205186059.278, -990541701.324, -294737554.574, -1843821506.57, 1784355173.821, -1563353260.141, 1039053383.929, -950354684.362, -1384747036.521, 1477113384.859, -1118090227.28, 1304116860.699, 2006752222.577, 1569825156.562, -2050798024.105, 1224706953.918, 896155359.18, 1260985699.111, -1201909790.257, -1883538274.463, 64248905.705, 696983934.484, 1934096399.099"
values_95,24,30,"{-556857793.302, 572008323.133, -1019026717.677, -1672972826.587, -1834412932.067, -507150893.927, 2021189934.103, 1577045835.986, 1017261735.017, 771439274.448, -1937365813.936, -2066756796.373, 70371337.303, -564999524.417, -2071608379.229, 516896251.871, -1125985743.827, 649276541.089, -1813453307.642, -1819508513.61, 1960127460.043, 1952794916.806, 981935333.581, -856951874.572"
values_84,23,24,"{1224146143.816, -212594945.879, -1813560727.413, 1663726766.855, 1147305182.323, -1528463639.536, 2127250844.426, -633849960.595, 354445297.183, -1922775880.968, -86397026.351, -1236070658.325, -643728670.424, -1006318974.003, -450760409.355, -2096526220.579, -1279342431.337, -1232908009.667, 858328383.528, -203926761.814, 2138056682.53, -653057591.771, 1630513346.165"
values_58,16,23,"{-140568371.66, 589652303.536, -2113108570.601, -1066011505.355, 701392686.162, -931301833.337, 159793471.162, 687992379.841, -2042554048.544, -1315001308.402, 100391059.38, 1477042415.362, 1079789802.211, -212633667.501, -232248613.614, 1210210521.378"
values_64,30,24,"{1721574500.163, 2117716816.562, -1739490784.122, -1836103618.416, 1771858374.38, 1094913881.742, 1105434518.193, -1570454736.05, 1699155695.945, 1869329712.706, -703012221.32, 880858778.928, 223806575.992, -714289614.559, -1507574188.891, -287191784.321, -1990142011.995, -704818872.708, 474707574.348, -564137491.644, 1547966378.901, -1626739801.254, -1697609852.87, -392811265.09, -1681421534.999, 247723318.923, 1129612818.67, 459260011.467, -1032103510.577, -437197926.775"
values_83,23,24,"{-1606574431.957, -719087553.212, -305022947.142, 721740570.016, -1558537414.871, -489271515.141, -1530904770.136, 1512908465.017, -508195463.959, 940076200.141, 1322206891.075, 391028952.947, -43376756.455, -983725453.791, -1571804870.823, -143486874.748, -1628984984.314, -839412799.554, 1364399166.16, 604873891.831, -2027745974.724, -1305637863.591, 1535303311.634"
values_94,24,24,"{-1796033667.736, -89351714.002, 899469536.076, -1385812745.028, -783192901.002, 182854227.593, -1341263223.613, -2019628919.054, -1581898860.24, -1248220849.479, 1316521247.878, 21286672.592, 648285396.686, -1342754118.911, -265652457.338, -1569304408.127, -1636544313.154, 999813960.997, -1133702109.308, 1799777575.754, -1923424165.243, -1582759023.246, 1680066379.525, -1846739163.274"
values_0,14,3,"{908258321.34, 1213059330.232, 1733298579.882, 380550947.795, 839937641.246, -2065633378.403, -1659914283.957, 66676413.139, 1638344977.557, 1349567725.908, -1411534240.163, -1635517255.063, 1250668080.809, 1360811494.896"
values_99,24,22,"{-1371143821.871, 313521650.19, 5227119.396, -565202234.792, -787730950.155, 315628460.191, 1509366756.678, -2043335271.282, 383556694.836, -377916117.621, -536907941.535, -1471424622.159, 954762611.229, 1553888396.43, 1208236475.231, 780296282.707, 92795434.095, 1554322752.893, -442018269.341, -2007110100.992, 1534475701.294, 2083066001.017, 2035979776.397, 1982864242.353"
values_96,24,12,"{2015696820.897, -2093222819.673, -1042307123.52, -267951342.292, 459938022.601, -745484130.813, -649182701.177, -1390646411.253, 1662654611.312, 1560636570.263, 1030699157.796, 519296072.188, -1902584644.135, -1671215452.38, -2091801836.778, -1189300861.653, 180941559.698, -1583168493.883, -1289394606.774, 1888623899.085, 1431743482.659, 2000861315.986, 1578334844.363, 1054820896.368"
values_67,30,31,"{1331874824.881, 1041701158.452, 1163553376.41, -961984185.146, -1179171460.825, -230318121.44, 764804367.328, 416396539.29, 525280113.183, 296510318.912, 433559147.435, 1941394020.076, 541693003.527, -1256003630.108, 706256274.768, -952577349.146, -1189626487.827, -1678933870.806, -48641434.161, 562531158.052, 2110415087.537, 860004886.029, 590031622.728, 550904933.632, -1416385659.796, -1173240421.314, -1222874158.923, -1762206676.906, -725172521.105, 1511776946.244"
values_61,30,18,"{1559830454.375, 605278843.369, 2068514609.492, 1461003145.766, -2073384939.649, 1689581597.918, -1185996866.255, -1212698421.306, -1253524788.932, -53765345.178, -1955172104.102, 1797904424.488, 1661438553.097, 978824835.923, 1900085256.125, -1166245391.184, 1459961584.907, 553114265.58, -906089542.266, -616050964.052, -538617200.994, 1051711824.823, -1561932582.281, -322213027.449, 2076638741.807, -1918008743.728, -165710068.954, 525200150.002, 1905449387.029, -1560041897.64"
values_43,18,24,"{-260164042.192, 1258753467.737, -175126231.044, 1764933472.362, -327592388.606, 554132467.333, -1675114752.353, -833087524.393, 1028305598.464, 1662197254.71, 743024724.818, -1297847843.561, -431274897.398, -88524630.227, 421540060.934, -1999014447.183, 510274444.128, -756686.103"
values_2,14,23,"{255241841.632, 1720377655.076, 920059731.921, -1351840042.337, -520063425.593, 124630075.684, -2135059750.594, 481855032.643, 2120828783.923, -1780179257.955, 1964482704.088, -288562585.504, -2106308203.432, 1603384990.166"
values_54,16,24,"{1775901268.035, 2105480447.057, 169995940.081, -1208092999.759, 120702262.4, 2040353165.081, -494910706.388, -1203059688.168, -1663118484.218, 924171187.026, 1887113274.75, -388117169.46, 656294100.63, 1397955622.601, 187921382.191, -836306322.732"
values_30,24,3,"{696630221.556, 847268183.942, 1712544083.637, -2141871679.419, -1233902954.883, 786157873.832, 1255290729.692, -497635013.641, -448018895.331, -195047342.322, -1122172889.287, -701268537.308, 427448142.028, 1043213553.949, -637530802.727, 792636342.919, -1800618682.965, -377976606.077, -50670673.36, -982710964.886, 1918341324.89, 828675938.99, 161576784.744, 187787048.933"
values_59,16,22,"{-1633120679.718, 1585459246.428, 190730407.557, -673345397.551, -178628840.075, -1076159683.702, -156443571.615, -392385022.41, -1820245745.881, 934115907.958, 355611970.933, 171118261.185, -1389653384.909, -1115379132.248, 310362398.335, 795852150.916"
values_85,23,30,"{-2082304697.474, 2010467438.723, -730521462.417, -52328560.914, 310074036.249, -123098792.286, 289322572.836, -1438361024.477, 474887468.724, 2058490760.55, -79832961.115, 2030607953.965, -1050086247.732, 827528568.723, 37316353.986, -1748406922.208, 949986815.475, 1811421339.565, 2109847038.644, 1810350999.794, 822201099.927, 667137032.438, 455397376.872"
values_74,7,24,"{-1250051018.66, -727510917.184, -563789313.06, -629046339.438, -516872125.362, 285496100.924, -879077128.449"
values_90,24,3,"{-1245973180.687, -166291528.474, 752849541.114, -459274336.469, -1496564061.438, 554273587.496, 256261755.566, 1689477926.007, 1037932826.492, 680999650.058, -1788140569.073, 675324348.914, 1164965473.617, 1754225348.085, -697512430.067, -664605518.329, 1420990207.605, -134871922.25, -1132125332.179, -1261135574.77, -2012817698.474, -480921285.363, 1467713586.651, -288764694.257"
values_18,9,23,"{1564875056.01, -1582838790.979, -429867301.136, 1113357429.275, -1664690814.62, -1899101981.831, 1851548640.768, 1823098892.687, -1327423638.252"
values_52,16,23,"{-1203879919.628, 868633950.386, -1650709847.527, -227233227.909, -158170423.367, 888994644.595, -118191329.204, 1919345466.054, 1211969322.182, -2124581986.436, -2075312302.185, 1961813383.241, 651299209.708, 1428497232.935, -887742751.044, -669201424.914"
values_44,18,24,"{-631888297.084, -1638912024.092, -2060436771.729, 811867354.059, -1110774994.332, -21223896.581, 1337666077.265, 307651578.671, -1383106256.55, -532374168.231, -758646366.091, 1512770950.357, 312465324.304, -1632688279.976, -296310016.346, 1790560575.788, -1195239551.383, -71725718.939"
values_17,9,31,"{-1180019704.289, -263876063.783, -321903232.467, -1314204926.399, -443429954.668, -1386230091.18, -266573938.175, 551424401.57, 1216579965.899"
values_36,24,12,"{1169964425.284, 1410486516.526, 1808225794.896, 710062281.917, 1354663955.912, -2076851145.893, -159673315.322, 1301434914.274, 851436699.985, -1476844826.909, 248126887.09, 769841092.59, 2082518576.044, -1328800034.443, 492392026.177, -626266959.436, -426207953.395, 1059634345.086, 112966020.51, -2088022922.866, 1507704299.203, -877368031.973, 98289135.419, 140934785.254"
values_49,18,22,"{-354035677.793, -13535883.097, -1322543052.641, 176200197.412, 1879854209.65, 1240263584.076, -1260924298.389, 1209336463.898, 875652131.942, -862824447.116, -435699470.573, 1558372800.959, 150460487.723, 95439691.414, 411008196.415, 958089263.623, 766194231.183, 414319582.731"
values_86,23,12,"{1610218539.724, 556091482.59, 392728780.091, -1510780948.274, -2029547521.714, -1394599876.698, -1989951567.489, -949237449.007, 29905608.172, 1497119288.73, -1970558406.525, 432047084.435, -1592335985.618, 1824785473.903, 2012909685.274, 1949292687.501, 1693469722.506, -1765422101.539, 358370798.864, 330259070.8, -1551570129.899, 1458085477.511, -1224010530.367"
values_37,24,31,"{868333297.489, -807205125.397, -1992703059.385, -532930264.631, -480487436.638, 516235626.596, 404372321.434, -1143934409.474, -1012520641.679, 500818097.581, 389013811.702, 102370088.256, -525609469.881, 627586547.141, 65713975.248, -84100812.629, 750115493.217, 1899635516.423, 1225979668.586, 1094613024.115, -1115275048.806, 727727483.439, -74053245.239, 1743627787.247"
values_56,16,12,"{-388450297.429, 1440001.228, 1484641615.993, 737058533.747, -1546462926.364, 370216009.02, -1145985832.498, 1917977222.857, -1086513883.655, 105500860.847, -523913179.783, -2101220288.037, -1047349501.148, 590400469.39, -1417805222.198, 157980069.965"
values_63,30,24,"{1675016942.748, -1902267033.577, 1584610491.634, 2032747059.961, 961860798.9, -1407853073.24, -1218656968.254, -2030215053.359, 626850861.399, 56751753.507, 97860403.153, -1668565966.729, 2137461798.785, -78444066.312, 155934804.102, 1625247702.963, 1105905759.654, 256363649.333, 852986433.253, 918779866.62, 402067487.237, 2107169951.95, -1471269455.36, 2070017202.796, 2139605691.304, 1065605703.19, 1240213599.755, -1037933458.685, -213299143.984, 988965894.247"
values_35,24,30,"{-874679621.78, -1367172929.928, 970487356.015, 107282667.709, -176493070.782, 1881516804.677, -682294420.242, -728854804.499, 1335761964.12, 88962869.012, -832906303.859, 544567471.418, 1659083390.768, -1246166280.339, 133851467.93, -2063264834.631, -397963284.286, 765269979.05, -1933825155.765, 1766344412.067, -1355473691.21, -1476154763.695, -659460961.49, -596297677.148"
values_97,24,31,"{864367397.077, 1724579178.009, -1017970347.573, 1925525135.131, -1802801156.993, -1433985006.239, 1180948308.944, 25901323.196, 1470330487.641, -1139264949.684, -2077495699.82, -1964342216.899, 1132589362.905, -942049364.339, 1993359758.391, 892506855.532, 324602220.965, -788175690.434, 505977465.493, 687246772.817, 921275741.981, -1947031378.626, 483194412.847, -69086769.3"
values_75,7,30,"{203237331.286, -1670923513.347, -67504646.924, -1044027122.525, 737963223.839, -2090126797.31, -69961059.14"
values_57,16,31,"{294939936.292, 184487898.73, 1577655547.85, -1371334356.229, 1141232026.916, -138347945.465, -2001966831.128, 571880659.575, -1117540026.692, -1827769629.12, 1518512998.636, 569206542.134, -1689459032.403, -629249721.468, 2116592331.109, 1266225366.241"
values_88,23,23,"{424797895.503, 1381333954.815, -1153877590.368, -1643129639.673, -345762796.25, -297939805.163, -908261843.115, -375669546.516, -1413334813.497, -485586331.084, -442008804.413, -842563151.607, 1116878716.034, 497852056.364, 2009147112.064, -1579281572.493, -1117353899.444, 7284382.969, 1468703890.642, 27718294.926, -471529419.325, -1345946725.521, 1480854985.443"
values_10,9,3,"{-1287723654.603, -849736447.185, -417867914.756, 2074818332.244, -1458217643.121, -1991693675.468, 244718035.6, 314142759.288, 913438892.699"
values_53,16,24,"{-1408658471.688, 1936839484.684, -114778783.549, -1955595149.064, -1409773453.06, 443699106.019, -1736009407.031, -1614253631.223, 1507270374.719, 1813775344.359, -1927452680.422, -1121799529.617, 1564106401.144, -1462713735.605, -994027259.187, 1132540559.024"
values_8,14,23,"{774973395.886, 457734942.56, 1511066189.754, -1238888506.668, -236803492.785, -213963175.263, 1070836594.96, 950359518.146, -1614647533.348, -1292779613.549, 1814093373.014, -100502416.222, -692733623.166, 2110973094.368"
values_39,24,22,"{-1753753055.834, -133609784.001, 565168375.258, 477179707.523, 834634188.681, -550730698.276, -1551969851.152, -524996909.658, -107988195.45, -697973070.311, -1867833924.661, -556534556.196, 73373294.149, -589058107.357, -534742400.469, -1748823614.572, 1818265278.929, -626045264.988, -1623393945.367, -533199892.567, 2125565316.296, 2092240347.991, -434538802.884, -1546472721.873"
values_47,18,31,"{1655235472.805, -551144465.922, 97748059.109, 313274728.144, -1232946778.937, -735440904.851, -1783893811.827, -1848909312.888, 2001652284.914, -1050403655.288, -1715817889.084, -98741617.312, -1154260965.609, -1116772839.456, 501772718.391, 1641091908.85, -1786525253.197, 1704890354.185"
values_60,30,3,"{-1807144342.547, -147321083.649, -1855793360.211, 1349744418.289, 717726428.748, 1673343807.477, -1720085487.78, -125381385.768, -1317932602.966, -1984856536.971, -84259778.928, -120145999.33, -1518809032.743, -252811080.675, 2045487679.453, 1315970874.168, -1660523222.164, -152221216.699, 693179024.631, 387027921.427, 1409508010.201, -1484760929.749, -1495136251.759, -89349561.06, -1872582327.815, 629252069.329, -1499859074.879, -1149993414.4, 1819221274.117, -166977088.602"
values_89,23,22,"{1523463805.485, 1747888264.267, -211236424.908, -649214003.609, 584101040.658, -1079530606.982, 1971574272.14, -1285692351.506, -1404399696.751, -1322709496.419, -1146167089.601, -15619998.626, 1975865538.113, -885257760.904, -547245621.32, 1591624568.991, 479213102.741, 1223446201.129, 1199981766.477, -1215203207.2, -1891415335.915, -2082593887.756, 708428810.72"
values_51,16,18,"{-1902160049.465, 1606358305.27, 1173123625.846, 1728837969.362, -81100811.533, 1341824383.105, -1321594579.488, -2037732600.99, 1994119202.458, -1041935002.419, 122192976.144, -1154535154.413, -2078310633.956, 1449793485.174, -219929805.063, -1377237240.57"
values_14,9,24,"{503822688.739, -1086395593.417, -2119985039.98, -1414394629.805, 1210711726.226, -323667084.568, -1857605774.732, 157088974.445, -1848078154.298"
values_28,24,23,"{1087600963.458, -1584548963.447, -1459688402.944, 2010439447.241, -366098904.913, -1267576199.32, 1306013448.244, 321178232.013, 254627628.926, -1751862176.915, -196717150.938, -294046996.249, -286410904.622, 1791370057.816, -1140080093.202, 210066040.687, 61248185.139, -1305626682.992, -823680686.709, 437158387.084, 638344704.665, -432019549.494, -2052014355.973, 190555882.648"
values_16,9,12,"{-1705350999.537, 2029893961.906, 41003257.555, 117671583.441, -98001299.292, -937102768.576, 1274011638.446, 2007391275.977, 226644060.077"
values_34,24,24,"{37261225.31, -670063952.296, -1744367897.591, 1056049.423, -1513938151.497, 1116902086.957, -29923801.9, 1523390313.471, -1086225541.424, -1740709673.252, 830796690.774, -1113436192.379, -1691980956.938, 517544376.088, -1487485304.422, 1143467229.078, 83491924.441, 1725871274.775, -1165458457.592, -1494916332.738, -1103931888.662, 811591520.14, 1690647787.419, 1477720842.467"
values_82,23,23,"{517592205.279, -908229506.188, -2024095715.434, -2090783006.182, -1198595812.482, -1514641642.753, -736154608.43, 1455038804.316, 172859842.067, -1189760831.587, 2062037909.47, 1737677132.313, 1684861993.445, -916770130.584, 472179071.716, -176267019.165, 1704474709.927, 412675250.251, 1396153448.178, 1745140109.524, -1447206182.816, -1326078599.641, -974466968.168"
values_46,18,12,"{1955398206.17, -1120591546.792, -1127151611.641, 930085988.466, -1771279720.867, 1645386736.17, -2124430377.567, -908582026.872, 2059789478.75, 1263043247.595, -1058447907.22, 1740175284.503, 1728616451.002, -1872205678.702, 1664709822.704, 1502935682.643, 1674376045.445, 401212965.914"
