inputName,n,key,arr[n]
values_45,5,32,"{-2942881977813236824, -6525723366107985561, -5976033015469803216, -3340172777517739537, 6963096374653666265"
values_33,11,30,"{8130080037722536149, -2485577503357434080, -3552317980277224680, -5579827476070363317, -7675076425456154829, 1161120765822602839, -4084883281712896553, -2507946487662320683, -2053870086748912029, 6411689914657077749, -6031605981678631348"
values_15,25,32,"{-3713346629873429171, 1153992684483138641, 4791256284406253486, 892046143730324344, 7249820776686194105, 7786390788252444571, -558604717893038983, 3368398842171760171, -7156808971629386059, 3458321603475382232, -5905487379805276617, -7749675638219318663, -3356139471112469748, 6215228217041578751, 8937806265392061281, -4337366771846593890, 2955084758349694425, -7743994241685779089, 6232563655590836838, 957230140569160109, 1848755302355258833, -9066147185390777551, 5667170660828225755, -4575368821601172433, -965340200552380254"
values_93,27,30,"{5211988619972045102, 8601605267594294296, 7005169748973957684, 5667497255481444093, 5390816582988218965, -9137060349520466660, -7369336320286357417, 7978266484806676643, -3791868149033661693, -2091183644471477450, 6985919971646048663, -5396850486693734128, -6620216911186058448, 7161224139965498466, 1093529698809922610, -641795500447041883, -4082937146533717610, 1573977929265460330, -4857962058835637362, -9125989184879937609, 5054547104151083228, -1442954793883386873, -3351856665766106525, 2494709248687807868, 6637341346296373193, -2831535987960833776, -7037285887604396418"
values_24,7,14,"{3840747822429334207, -6133887455282540061, 2726447236025814741, -7469405325501625383, -1239660139637750369, -2701314197829376016, 7827735094928184857"
values_25,7,32,"{-537954726355965096, 6475371446268463097, 7249592923023085056, -6489979740573564192, 4575801796368951019, 258467922620409615, -1319271676993470662"
values_26,7,29,"{-5763015117669669283, -1968972760656030081, 835859517455536539, 192354622513663167, 4846937669147672458, -2703961475478971548, 6044916678454558219"
values_48,5,15,"{-2973954676744617035, -6863382135108617687, -2212656993893659904, -5444118071923250979, 1520439488988236293"
values_71,9,4,"{5897764898461976723, 283559133512845925, 236404390173312899, 8711414683012209196, 6107634912029776795, -3572942235474109435, 6470159918770813655, -8190946929517024279, 7603000728242836028"
values_76,9,29,"{4378505971695771725, 2754753391916308153, -5320675151949745416, -5444303589876625241, -9171294247557431814, 5011901971415207394, -6655196636844980692, -7954622405677961566, 3999868391110699004"
values_7,29,15,"{507130372525709395, 2691558152626257330, 3808003886644109977, 893717014840955952, -8670047477739357981, 1195125455122178810, 1510932156928113550, -711958566560965915, -6589733271806461353, -3507107298620508461, -6523496325331377480, -5599387772687336890, -6744403806733868955, 6666213372097152371, -4577280331199853616, 520714818322029266, -1579949900549322244, 2890055070926333689, 1473240330600985167, 2821777024913723426, -8886728421000889744, 9194316455067092225, 8691776287653392195, -5941823304281608208, 5591020412931652459, -4409998033688205767, 3101145046414640011, -8938724011370176603, 4043059702768499501"
values_50,30,8,"{4414193566193108110, 7884997601732734965, -7051855225468881831, -7186304279640096586, -8622971689560010939, -7768661960691802728, 6482024624030959764, -134547641015712814, -874594988007086122, 925446549914983794, 5142697701826359893, 4098158379078522751, -2439758576901238861, -2447890537137277092, 2486633481881340647, -7242911680665198349, -5782584332181966102, 2062397484779245694, -2631442179570592357, -2813282982521398436, -6100302414073932946, -5218323308827073759, 1357392990603538134, -5645989631713336758, 7913659211468746161, -1428732929261003599, -8705460573775553896, -2561296638831514102, -3915485727332537334, -8905743076049795919"
values_22,7,6,"{98974343378098306, 1768811242937832960, -5614816313447739433, -5286170611762050497, 585750411292430377, 7976417380358336500, -6905098908254745903"
values_4,29,14,"{614049349306105572, 3921379086381084226, 8861965229050193492, 8667016966070984418, -352377692820753219, 1151503271683364062, 2366595542413500711, -1058779493852915163, 5492868094529856539, -6303123454297324526, -1755340758941952033, -119259302681228639, -8965007278007499513, -2242482592085578854, 7320601641859182902, -1008465676247396055, 2278970410686346267, 6557742830121076466, 1282837935061860720, -837004408189376611, -9076429695465494262, -7141277155148674660, 6831006917449958152, 7438963021843839352, 2784073288245478673, 4988419060898991409, 5923724128707146437, -6137696159999115069, -1329194743880470502"
values_32,11,6,"{-742806746609061514, 3524921307122012248, -1748884468032027891, 2258981910316897832, -3773012615208576471, 3274502067865067183, -1270407474334413133, -1478431985883029352, 4073734846429925645, 7506996364694142140, -9188918764817419834"
values_77,9,15,"{-3650233246596994001, 2944688312853751774, -8221531951243159792, 523721339722510741, -5561638917345953932, 9221422468534847077, 5637415604103902632, 954011369212785071, 1411894908428859194"
values_91,27,4,"{-2957579678761543592, 4277391591299505634, 6548387906936241539, 5262422600365685608, -6203581509148895688, 6583822093875729426, 1971143202709875378, 1706280138693966289, -2425962948196919458, -8094017266293736745, -1724727877377199585, -7160387940015564899, -6494359200183189345, 6358335497378407336, 9209588459996613089, -6005631201654993884, -2125865445749939670, -4180464291252375598, -3673492387420414154, 5721153123276562911, -1849912267769778575, -1951066169047467295, 4997578575771029724, 6654277323748719056, -8596039333048761340, -7666724778115100285, 7579267427812741937"
values_42,5,6,"{6725340075931988921, -6813761150782140248, -1731744608196889021, 8171069744050023588, -7409297541411836031"
values_13,25,30,"{-7774757347255726757, 2517154587556500210, -97099371471287284, 5327734159892243489, 1998771694331626960, -4077014901098641056, -5471400922657409227, 4180727128335587060, -7692793610927629184, -8561183243570882876, -2662339324381355529, 6373519886258010363, -4473521932590697262, -5262124137925392959, -8567825001751109898, 5407738044578427247, 4713525776406031523, 1517614733639718293, 5321677732538119256, -4635642154205894288, 2255301977288525645, 3157609135341074837, 2074501246604578174, -5124392740444194127, -905934563086322628"
values_41,5,4,"{7783470552716446595, -2550193717588450020, -7812662405326186060, 5617893371381109443, 6620415534026772639"
values_55,30,32,"{8812477086498559302, -4777938025651501284, 6786103780962522651, -6760611875344023295, -7877438569648170167, -1685683297621501017, -5394820528975013357, 4795642380568253887, 3737852971111278385, -1648197823545920241, -4243210063517460655, 7990999287733410262, -343463381532968805, 344707266484159745, 968142842436000355, 2782957995890349260, -3279576376325010167, 4152815138370563134, 5262243266997839717, -64335126689833099, -6429971767585026872, -6543829403172653728, -2090474217715056183, 4248741662815525951, -1829944495817621926, -5828338011586515994, -8515195977430471374, 6400629501039822243, -7562041735673998284, 6088557391670981604"
values_31,11,4,"{-4402099759130912354, 8104558940567267429, 990033587533145873, 12047660854722701, 392122404253850194, -6777490687816332297, -4047884991030010293, -4598115250688006688, 6407813204017794425, -4436586919626216082, 4498142301203712649"
values_66,21,29,"{1573022458957248642, -2234389684398638052, -4460842569868599974, -2464782947505448966, 9188780700087942424, 8808703625329615289, -620600822098721145, -2715781891082232888, -4868489699474287894, 5123740433876706242, 6744842540378529851, -2583795105945309324, -9166764304365105617, -5810770057694782968, 8034527215802865764, 8749041780492617640, 3738588982931453122, 7476706109452727050, -3649524327851802994, -6359914167716308328, -835498667731646518"
values_65,21,32,"{2006762491705957948, 1232348177798825225, -1911573986492292921, -3299705245595733591, -7564192147652092735, -4188519677912199738, -8362121735674479592, 4912039318724282959, 53133742138754288, -7543418824934012666, -8313965559362866842, -1513791881900526270, -4169727231357194424, 9219692422827297383, 4247175696667277510, 2553172599848071970, -4854830298744432571, 3770745468437197978, 6845434290285053108, -6369373258301476167, 1205510713099704809"
values_62,21,6,"{-7506715480722204800, 8692720890975452166, 617191959885568732, 9220484572324839813, 8549525883428630944, 1211833603408608166, -1030330358851707117, -776853848294439598, -4023604499682915783, 6897585251770107553, -6939104450859018590, -8621599570783781860, 5754325297635317516, -2513120889202617602, -4353009901139640837, 5033082182206810259, 724563887399315718, -773697304689781818, -4870962251060643135, -493425035993109801, -6686501840932200319"
values_21,7,4,"{6216150343991807918, 2199340071835585064, -101067327298703060, 1221456887988335010, -3907278465939338292, 9208999132461091935, 6668377435853841972"
values_95,27,32,"{-6205170460359388721, -4219693998368954878, 7977795259746710219, -1084301940552831436, -7539783431270877227, 6522113621035375336, -2630857320672417350, 3129461448855728223, -4582061612570344188, 8505255979148381432, 5304683941979751027, -7434054890223148009, 3660567334877031687, -4965483917036363304, 7754832564341586362, -8362116284088158157, -8844935884802673706, -6480026653775392702, 4717486348766022986, 7665193711266047011, 1364812881004146204, 912422523742517026, -4148749222383236599, 6184866078197038241, -5425401826748349503, -2626193801036426123, -6144779220155449296"
values_84,10,14,"{-4648811759553032830, 4113084461489151418, -2285744477504320756, -1912048947706798516, -3072896324552867088, -5954069399845737595, 5357621872607969622, 9100314468753988273, -3932713378279027134, 8958043874025366837"
values_58,30,15,"{-5955043967388206689, 8555747049158573433, -1430804587101642676, 5972386546675355457, -5009331693634189057, 3545901075487155909, -1654365773940947331, 7379922335294521053, 1210436024273152440, 5628697744233681238, 5709797718922559740, 3080525370435350537, 6169012813004998437, -6440320953169155144, 1031677244072001369, 5331154877114205642, 4379811691187959070, 7474232628450657197, 6138212555443490446, -6425628159666981759, 5142882742591654199, -2965885863404200368, 382330507523019279, 3370558515355232508, 5674730524952737042, 6985606254753460598, 7645236983315824944, -5467005870327469137, -7662727576954980330, -548698266330815901"
values_64,21,14,"{7890340148767420349, 5886548653621553881, -7532416284260773272, -839986753601527800, -7389395920710156261, -6006229868115407618, 6682205200909200651, -1535158137022916265, 8773481537784874710, -2637820015822713196, -6503578172145248800, 7923342705549735182, 6252464538663119855, 5907468502399169054, -376385567125552394, 6964281082302335650, 4376944020712716744, -2536655355591497091, -8836804352919757002, 4235820085393541376, 3439525619225445821"
values_83,10,30,"{4768573772479677855, 1914049572616952870, 2599797112696341871, 363466095515967328, -4527928533528545345, 2215607666599871137, 7150419014481980377, 1654374664510684868, 2191824767714743783, -4423704126045845599"
values_94,27,14,"{7964480703751308167, -6117491486403650537, 6475824495453169264, 6912875504152097680, 2819188434202841632, -2944248038036485240, -3546351896829048335, 4516128730159249370, -8896790912620210357, 8530668715785341414, 7766439330326392325, 5317068639397114927, 689502394186311916, 484321149253026195, -2202457427534290161, 652109776649542182, 3452698236690983418, 4834678912538789294, 8090555626916012252, -2722238405258360893, -2805495027164049149, 2123863906294995362, -5571493827352210768, 4125813710726802623, -8832482991626363131, 8420792385828008836, -9061684017151776455"
values_0,29,8,"{-1136439079201332938, -3949769440092982724, -2229777208407007150, -3016570677504483959, 508711416263995624, 4675828223975874703, 3779886967751362447, 2915480578916274892, 2384231744837793754, -5008848668761281617, -6695267093004642856, 2732932497353452967, -2371842835727026440, -4381227653627976421, -8009744673761391471, -3865777243346665467, -6347842966703123124, -9090649276229472274, 971837972104392657, 4509406468139788498, 5507598091508338300, -1523798211577050088, -2658527113281317889, 5944352167370946336, -6229880600105648046, -2531366129302610737, 2869138865428265519, 4145789343311151121, 503370419705492649"
values_99,27,9,"{1041127490890836738, -212241249095888478, -5689821992626704605, -5012437266682308563, -883833393623714529, -3271738822932495544, -1100850970965659667, 1444709157040635047, -1153187815538138253, -5467586256996485569, -6530277902487911968, 3124220132756455216, 5607623031781890462, 5240423838890138934, -7484872563604659301, -5952581770596606086, 200747069822292251, -2192362973521765964, -1105326200044913309, 6805755442980565213, -2801656223949030345, -5861088565530950225, 8768030832655079688, -2273332417117619770, -4217894073062062873, 3856213750652145944, -7521532575163579567"
values_96,27,29,"{-6517989691735195588, 7695051462174244414, 6068581173884488583, -3470185757664498636, 7480445319347360295, 3602104977051252576, 8114690147413236767, 6838509529465844708, 6113014341694942464, -8596914868700411809, 6161222836499863196, -282116834854192781, -6186258643470015053, -2768366326364981278, 1028332189560551405, 1089683019317953659, 1287534039524537342, 5128486042186770023, -6699802111005872545, -7006892065044474177, 6125626488862026312, -4105823344082893809, -419313615298039602, 2394217990775008821, -6882495493631553522, 980584238022303598, 5291850422748674057"
values_67,21,15,"{-6603320291951659492, -2485593490417784902, 8409290270038042968, -3440031535469416231, 671066202078422412, -5680519560760428098, 95861023141548679, 5117294489582085163, 9101439210596388258, -7578714281933422922, 8227494425638721641, -877663953203623613, -8192436610442317010, 7711830843613500131, -8056554332842201953, -7701773269558296553, -901401228008492, 1695651466150654158, 2030243831018825530, 4888417339241467905, -2425217436883990927"
values_61,21,4,"{-9073035946057956467, -8935267209645129956, -1014639627410187337, 2194346075375298622, -2622012405540809451, -3664874563216079895, -5243190526137381660, -3750606782161129621, 6084443254433040802, 7254252910518987431, 7938899039527545779, 4316699193251969773, -6610179593058562623, 3112488343948579793, 7692134180462657530, -2058708530049749295, 3881066002596199893, -1339188745286576990, 1751507384743349010, -1723520161446031514, 2151606256550571441"
values_43,5,30,"{1871983624373861360, -7891978033236830040, -2835964625066399740, -622262927539295294, -8269672868050678660"
values_2,29,6,"{-7226306475333815742, -5843024032666987217, -7778358687323416631, 6012084244882448832, 2328650675643139516, -7762421140671024756, -2084575865518730330, -2495455369039006291, 4386096253684530784, -2020773258657566013, 3037676729106698398, 3692916746550992017, 4888276185024079886, -2672956063325841866, 3729506822503472923, -6455384394437270378, -4063301565057721819, 667642223980959558, -8178603234163764083, 5311424822664576929, -4838033638866090014, 6284157689921573823, 7571181953812442671, 4995132770753168269, 4425124834486832912, 8798396020880352692, -3454731678067568588, 8464664197665564517, -8991613355855395342"
values_54,30,14,"{2486035440885735451, 7032411349095391643, 6138450868219778314, 1669555519974328457, 7139298678502213310, -1524948124401621439, 9159922265582369504, 8023109823995846600, -7500878947373002835, -1033050923804539141, -4751255530978223073, 3586458307915794909, -772223658017311357, 7438854825938108556, 8638003965424274196, -4800668137839342375, 1917067837316969506, 1867102302832822557, 8088730945408829383, -6834689621683946220, -651347733529298909, 5988039667138485976, 1459814838527185941, 4930293662573289922, -819912024883609519, -690727802945875217, 1554662260980308959, 1320097225416267925, -4854954665506415182, 8979116322128078376"
values_30,11,8,"{-7289322066759752651, 815404951977897293, 1796165256477174973, -6939460829642151237, -3763125558991488399, -3974782732967399264, 7690485955828972434, 6602334387479095025, 4419570705086567192, 6841867276602040964, 3197418689847627672"
values_59,30,9,"{-2323327387446789563, 8126051445827861766, 7688882748908508828, -3935697859589208067, 1485859434272046387, -8493498829339265021, -8678006205533432409, -6326512195294970680, -7691829721227630611, -7707128517632831095, 5467182224825017040, 4130051915008704617, -3768340268168815626, 8428856466697571862, 2261876450281806822, 1482505541660733866, -373032547086790792, 6106715272507049846, -5799347386263890222, -9038230455453464302, 2490662661270614925, 4018623169158579188, 3799591849233070057, 1569781340213456650, -2208800366094548881, -8475902174405240848, -1726750442927882150, -8186633728705079834, -160127227872972402, 4238093063646039744"
values_85,10,32,"{-4713839352664090130, 4936297337607079726, 6350100605657821541, 5795428142995230810, -4585477235983116454, -7743222151144404359, -6955247053361686402, 4575326837806538184, 8007580648480030503, 5380460072313314241"
values_74,9,14,"{3718222014237445569, 4238283550022945790, 4125346713109846402, -8921794717696776237, 8978769954613361936, 5256673785892705948, 9212389409779878534, 1582298611588682501, -5292700874414363021"
values_90,27,8,"{8355045887245456103, -205099343023060265, 6144564632278711993, 8733333272729189310, -7397378602886386908, -3555396919039160108, -6721145683613539965, 7840050603180776499, 8198990830613174737, 8376444645043469070, -6828721502785796077, -1389283828374820600, 6942690689612128864, 2715012762830791913, 3659427108713422338, -9002149140413961008, 4775871484755143572, 2073742383955014473, 5438059920231178751, 3207729587864025086, -2468584412816270491, 7161724636596605938, 164523986519609104, -1768070861722192017, 4524278214535651006, -7219423049497806815, -9073834841486446140"
values_18,25,15,"{-4135687184939702940, -318841148403097513, -5480576050782929248, -6604066986810649249, -8316421395496428081, -7018263771251729388, -5459982509685060173, -2401145110240423938, -6144778375025644545, -8416148466471017692, -3650519250746331189, 3961230683291894524, 2430252877835329855, 5139859001780866949, -389815111462057917, 2844841411807194886, -2733198058754518058, -8340956230224878678, -6798134023990362280, -5822036119759558203, 6579048394297081507, -2409251187827990101, 6986662532835464876, 4238172801731692738, -593202379427511506"
values_52,30,6,"{1365465178780242762, -1631032526782657816, 2360882873347688411, -4748078028675440381, -8867664304561685929, -2418062278722162065, -1865484065188128004, -7356414130492515807, -1685572001986615460, -6942590340667728202, -5900559308250289615, 6715383528382757760, -2710439872670858185, -8905492832602105879, 479743444273023088, 4134580769786124737, -4417908018407696588, 4355159906423904393, 4090863258823249360, 9211212620211183658, -5844953102488474056, -4208803235982257770, -6007645163531450820, -3303934667607906094, 6463234348947963855, -986635723618946279, -4077620340775359852, -419077426272754414, 7824062864743599487, 2573175870131382460"
values_44,5,14,"{2457268806053089736, 545366618434403396, -6380140346184654455, 1415073997859348078, 7861133640896156445"
values_17,25,15,"{-1594588545818569371, -5287527994976608874, 3154364193157779005, 6815007186113879520, -1122085781329568728, 7738715481025512748, -734974214118415381, 397153195739388247, -3526739954151614494, -3535198980163910052, -5622320293571043348, 6364318600966010645, 4316829677751185474, -3187049636546491707, 380818949801966128, 3897699117903250931, 4790356646245155915, -84554342005209983, 2559072876437202246, 257422299395170324, -2358631957368126332, 5429837057449863629, 7776983161286838768, 1378800101170545998, 2351102975697149708"
values_36,11,29,"{8738824243461306343, 3789534576338397264, 5210842622610078579, -8259753307313450703, 826319167878824952, 6929515484770210374, 5148388748738136483, 8925026235503950447, -3163299998033209448, 6190471234228073070, 6581296182241966414"
values_49,5,9,"{1856353733113123652, -34139344180674482, -5930589618538487130, -5746476906236271147, 1453725893856482164"
values_86,10,29,"{9067155785481817173, 8771621593151318838, -1970931757701462826, -4408551185381509875, 4936594889328040665, 2301107963660770354, 3157972166935689983, 6333461908013745139, -6968803260703357940, -8655000951851697787"
values_37,11,15,"{6644007880442694581, -8395140493130796353, 6826173747891552052, 6235576455549564650, 5554348901822033099, 4262108329956536065, 2218993062548959358, 1785260371896194750, 2657585339135968134, 8074463322503990059, 1980913011406208385"
values_56,30,29,"{-3035725690696693305, 2774250140954503010, 1102920509211074062, -5009958440176258428, -8416417123148680300, -8794772082861235374, -7600850914311420640, -5110307822092708376, 6288841838512001195, -1257061768004122199, 842097739184742472, -1587890615854317846, -4979357485285614775, -3512171441375066186, 7874868555056576890, 7938975936168420583, 8926094263951631144, 4638762204893812134, 5203326851599784162, -4413398291471842662, 934008757260324811, 6071128553159428203, 1595719530033732023, -3254765755664150893, -704280234802609889, 8425729219960345954, 2454983262258739428, -1353208167823917575, 7931655579502485859, 4282641965822818550"
values_63,21,30,"{4826414389622773787, -7145045327084436039, -7928490886567580080, 4524700447775959578, 2401787816607809899, 4450190619305885143, -6683201341474556903, 5138462368987058902, 618433759299346586, 2191406616808366389, 6935794464553805343, -7927014454268655577, 7080529150958543730, 7135628849147287654, -7337548974773973803, 4481904603609130482, 6462276360066959902, 5147140218335048357, 1573255210520831377, 8607889002292415572, 2610977125278740219"
values_35,11,32,"{7115572362703945618, -8021572319617261624, 4515101577241692556, 4587433227363589328, 1165249541749613211, -6181171248374425538, -4117483084415430593, -8322902915678611607, 6004669432609405261, 981174690439830117, 7291344166322561701"
values_97,27,15,"{-8446879175732097522, -5731066893131211713, -3250723085623902818, 8115128917287080625, -2591336737019752474, 5890526916283572596, 5847021796178208621, 7957578087748014717, -7812015950886678737, 4980947342506547722, 3711089052317986574, -3040207316931669777, -5787241704340501763, 2431638893849895437, 2698558844810164608, -507356281799587592, -456392935764557182, -3357725731285662577, -4871118249470639791, -3626098381111536433, -1556425811849144044, 16484131381576381, -5885893555628039866, -3484231104300577170, 8036485927607529684, -7147841706532577393, -8715958958080587968"
values_75,9,32,"{5435151489608102874, -2072117816054971373, 2540019139258288882, 5776321633282697347, -6508993869662228020, -7710290728662954895, 3339499328680128073, -3770617730799189127, -8224759918538029591"
values_57,30,15,"{-7205323076983648645, -2621126201411622889, 590712146558732111, 3600905275199368286, -1717799554932864482, 7018176551152417549, -5968217680440421239, 3021319637887610116, 5637968061015255805, 2525408996263823508, 6778321030178645070, -1210114466274700738, -600009252467279339, 3850312326906321629, -6098274869072503361, 6464062857696886369, 7060069139528256524, 5284983641687620515, -2030897271595639506, -1979699548461064081, 7182372514722067847, -5598308959947751712, 2330235891901210491, -6632766691663718471, 2160127712044523644, -6857552678120421910, 6933362353477972172, 6065096652577798503, -5621547977365073212, 2914580545823428934"
values_88,10,15,"{-8680979555540310365, -1987722594498050162, 4177844475292080974, 2255470700710553921, 6656596126840207929, -2824956062030820365, -5223765694363245508, 1209309601437209121, 5856217892293550745, -418428645244181570"
values_10,25,8,"{6252695171938095024, -2323797669097061352, -7857045370782231466, 8130225265132631972, 3529141422763623489, 2164623449451390262, -7657426950701743864, 3583063976744058611, -4955947465973554075, -2734921310335039104, 4843027168379680835, 1077558844321687875, 5312404231195055077, -2111166662937185907, -5728064827974574687, 5826927248627793929, 2134815227939056583, -274320207817991187, 9214839619621099070, 8224807533702129676, -6791775934531121069, 5450025639007679041, 5859504416584801742, -8674291440482892215, 831071177310305406"
values_53,30,30,"{7686616566965701991, -3604070414553431727, 7361943033421338569, -3359224907421198661, 9171863423009157612, -4688517727697820804, -56229557073929482, 9194057760060869848, 6086437326996047043, -6114147177458285819, -8348129159802616845, -8522152692117455578, -1746766285596139266, 3977340494037675699, 3918939525986417947, 2693646227690238749, 4302741011034642822, -4543897517854610112, -618812176434561765, 6708039392174372934, -6200067274949929851, 7872954845969356856, 3538524677662175557, 4742197076347423288, -5958509276225533515, -1794617010811089348, 6380826471262862018, 4395404640342060075, 1892485003099012182, -759715542569976015"
values_8,29,15,"{-5956706711132973203, 4524406497806460943, -136326880304193201, -1713863611233798935, -6022564063085182553, 1022252360801680278, -6928072051925086593, 3236087707580939807, -1863964353765760538, -9075510085765669358, 1047887079548590904, -5406650761056146171, -1845142750631578870, 1856144754619047030, -623413798977640530, -5750789275576957977, -3364609541741164216, 7210463336632000179, -6837429870620426596, -4892763792948714245, 3904302343854525269, 7291021972201103948, 6069690635707417618, -1786388098931483478, 9166372488536768962, 1500561358065616211, -8857586718344570458, 7809937991977787088, -3086566790239227479"
values_39,11,9,"{8641577064189032228, 8311024635255225229, 1282695701371909092, 4005909355055988092, 7493778851043857862, -1561736370857223310, -684453567924577582, -6556629222964178060, -2105423770849535581, 6256212772186203091, -8395166164044185983"
values_47,5,15,"{2132132230871998052, 8542719885986422091, -8535321325996278488, 6350079807548351985, 6668066805971202548"
values_60,21,8,"{-2810770625963459886, 4308692456903605541, 2259010888525340926, -6712907702324810767, 6958059773757415091, 5345789659835386839, -444683252615656150, -8288091996581331370, -6000622090819330750, -4324148755369270104, 503051308897665421, -8892400801923615540, 3969625664909708351, 3077391884816043510, 6025682412324015130, 856630883122064803, 2226093241527726338, 3664162489292386723, 5246173689481136123, -8279434506130523449, 3155231067185244875"
