inputName,nn,size,isign,data[size]
values_71,1,21,-1,"{8538351510016160164, 6589273262352730360, -7166328210787774355, 8445055324239785666, 924176877174752054, 3557630098925268002, -1364522775545502309, 4797693280084558569, 2038175066920903774, 450646306867632649, 7390149356663086524, -303940574205481200, -7583498849098239374, 1633652193434284080, -5815297331366739952, -7298927172861858389, -8386952876634503374, 8886930305979371454, -3157467515826300667, 7004444594611679708, 3513277872007643304"
values_76,1,19,-1,"{6443195605974035964, -5346920275753865217, -7280823642226283992, 8377743529262709490, 5179190221429905927, 3241306508258636759, -7568521036063528744, -8507873249814362036, 1663862692267716147, 5342453200966326673, 1372542997410315375, -2823395596708448170, 5828946886260637105, -6376844833895172721, 3990243534946026963, -7453633850509922400, 3025184898303932910, -6416180873844974978, 6575085975423935212"
values_7,3,21,-1,"{4563531778387976028, 318803645530821022, 4914940391950882384, -2451260196106493482, 520225473495109220, -8372941963198761988, -6730590021968770433, 3563446040101928370, -359179797495740886, 3015999176163809230, -9056632660368940551, 7875315396017998921, -4564339446057234306, 6347821812242503113, -8415491907859422182, 3632712142785284209, -6134177628577629180, -1311423617039751056, -5195838859298405579, -282408296515445733, 6649897171386653127"
values_50,1,7,-1,"{-1405136340789232244, 626360894949470406, 2729292823362915715, 3170575380858173515, -7781150104697804654, 5372068409601884839, -7866986953620562188"
values_22,4,8,-1,"{-1065599860766064773, -6122381367598530343, 6622295690235136609, 6612590843211317185, 588161860872725460, 8912065267366086881, -5808810663401369458, 1177143183703182767"
values_4,3,28,-1,"{-4905589141998406642, 6581464028567285524, 353601862353763673, 5349356449536095946, -4993623392416630021, 7979624612601985880, 4811023094770319343, -8908780562568216188, 3095435722325335794, -2319077309913975794, 6949708079958547009, 6801331502304014413, -7774758890518252077, 7400088754343593658, 5687862305011037739, 8627618199262319037, 1737870504293587551, -6468283326125734371, -6260504459978439881, 4714427217456605062, -1041586163569823458, 4735157465011085371, -4879235188143169225, -1550965582345679896, 150758957404909033, 9073739488096940009, -2161798606013629345, -4752625696823585767"
values_32,3,8,-1,"{-3401872855913131743, 143188068903928906, -6705216194794894124, 887282605366603919, 7473156275572223383, 409056190529356894, 3386187542042854700, 4916963800084527863"
values_77,1,21,-1,"{-2365488617726936146, -8419978607284330483, 2899318441955769124, 3707758838712952898, -8581404446626190241, -4909391157340310974, 5017910411781613363, 7620711365608088649, -5839868665222692701, 1715638098189374970, -4248495391148658609, 6529577094295740402, 7720514221007162843, 3353848821535734336, 597011733695923931, 2901731863863804211, -8278228134508220830, 8712061627414046484, 6101999454352118540, -3081764839753612544, -7155723280923653813"
values_91,1,21,-1,"{-1970791166310841236, 395966802371186334, -2611896391587238774, 5286199052629502127, -6142990660977532638, -6893297804686478299, 682291078998096706, -6567416019225063767, 435888983823600399, -6746975983385915969, -7343717787165356868, 2911000236276407103, -2880910300232652622, 3882999210737155520, 1336221689848572202, -5452051480312998197, 8767988866425593258, -4012930962584993431, -4006631160432236444, -1974768766366933066, -1883255646205854524"
values_42,1,8,-1,"{7719520880691983008, 6348264220705481579, -142700898327464458, 8059065955629190550, 4566284922354687140, -4512366998530900205, -2252612501345695252, -1414947497257348619"
values_13,4,21,-1,"{2549992611674639394, 2278701087412796491, 326648664222876506, 3808977220584590273, -6615506676411641732, 9208949473424791752, 8753439158714301792, -8593313415243104871, 8482189019902910386, -5194206121222384558, -2485420326524805187, -4455190002049352246, -1940262845936994527, 5823790323080203549, 5665649296203428922, -5068973630723022151, 2476887904762515257, 3947614434846730458, 3177298851273396773, -8150634307083151823, -3821745055337394022"
values_41,1,21,-1,"{4524241609158213947, 4101752289820042840, 8292138586842160065, 5700211956429988298, -8546991644135561318, -1992359245387111592, -4065860991448535962, 1076372563593498236, -4611290397379109369, 5617487140024780498, 4390721129808652056, -8798717822431105673, 4382310099122454425, -4725483433073596080, -8463605372877745396, 7482815559468923475, -9106883699172983792, -1234523598028807016, 2855872067203557394, -2739303840729005809, 7919938762980808008"
values_55,1,10,-1,"{-1253716734839932993, 2481599825850532348, -4194084767113867538, 8300941240535192107, -3057474950767226594, -1621187507897274627, -8980187107506638547, -2790259487823599248, 3192963872580053556, 2353199042040020604"
values_31,3,21,-1,"{236931598048217377, 6619975704303685919, -3089389138107656619, -5250610555489774687, 4151843434747646927, -8995033367766292185, 6978260914721275550, 4859598540349634246, 4954785927823466348, -8641353167601449178, 1622716626848364698, -7136247015432644316, 3932782840600643729, -7083793755498700682, 3680404118321271189, -3785773524496553463, -2721367883202419270, 3776580232758083555, -278226718082797589, 1288994115952945887, -5796906200258473616"
values_66,4,19,-1,"{-9136362846564438260, -5225931939773345728, 2335461119064180112, 2343876418692399119, 4720406515706086790, 383491913352147290, -990781403446224309, -4394307332322328788, 2821731412430283808, -8939708999676476995, 7512990147213964937, -5458714025070232417, 5481431302255619707, 5430482783616849023, 3115001986731176379, 8211520613635873859, -8302696116945344742, -1465020824527157521, -660215141267412750"
values_65,4,10,-1,"{-5916398887627670366, 6956179469784961039, -4499105552447113203, 990061487796728245, -4107707685059784379, 3897063390487235981, -2614951239098208616, 8677467340402360659, -7754983444769684094, 8994084870191653257"
values_62,4,8,-1,"{4820086585452213315, 2486940854801587910, -6216603428998416380, -8353701144487263270, -3886254298140099354, 9013234545680073649, 9069253434507983748, -3059937192094225378"
values_21,4,21,-1,"{207815496927230582, -874049086029388863, 6244127872762135812, -6297547801357545162, -1763695925770300311, -5437397458808781577, 6691873747111540823, 7626437001988463962, 1999117492531696608, 3112237179636844228, -333616973802293677, -6925288513347815807, -8230660225687870789, 5533311635986265100, 411656125610906567, 1586114144067193818, 4990431962297634408, -1250722432706619630, 2582913831939133805, 1957001699251361644, 6551049535012038901"
values_95,1,10,-1,"{-117542755078249316, 6216948590670865710, 2294593485142783197, -5819833199232559971, 6918931324036594291, 8504603027053412075, -5714764706281293966, 6653828639497289374, -1878752335334140502, 4337791589867834983"
values_84,4,28,-1,"{-8496600491349336568, 2399450684992229211, 8979315045237482820, -4048651425060996926, -475799278223284280, -4973778868855350036, -6393552719038547502, 3198835013045165488, -1989841292203349208, 1935612548938283949, 7462737654801207078, 5691753431635975456, -448209363433432687, 4631552317651075807, 4285378215949764027, -5127516900981517598, 6843491846584721834, -6771156853481108589, -352724024168666003, -2526764531139512404, -7398274527821693545, 4381515168191850189, 3393466422264050690, -538258200818233607, 1700301956889462554, -8075646681695626349, 5308328620024148835, 9066909522298397115"
values_58,1,27,-1,"{1475677864615250198, -5384056354279323857, -771087624202442891, 5007279137898982684, 7938878496488094232, 563364196842100482, -402308017449640386, -1215527354993099880, 2316886036172124724, 2792470998352452991, 3147159579389580134, -8361078111126522376, -5254543177318474703, -7479154316947912811, 3732438233129081591, -7561292368139764822, -8630741287379920171, 4997812956082983249, -6499382534460838057, -6694297906004639651, 3195495605551280547, -3437733099655877275, 197698984356357456, -5594898636959121495, 4809996463476191587, -2503388966399409272, 6312890780534239314"
values_64,4,28,-1,"{594163112214205987, 876233865648951136, -5766113519314569765, 2426791466948000042, -901710515274778205, 3801993182819734902, -2774522851323915097, 541421655491089623, 2735535055130697306, -6890583467323292351, -4388055083836638913, 255187186224807106, -3038337165047157237, -7401718990847933448, -5298615375580792489, 780258599148712531, -2132819324414093511, -7943418414265739991, -2618589647220364721, 8209695171397766104, 6819843206921599751, 8033457320472826436, -1048849428985424686, 506024698707494153, -6196011665331808698, 4391291256906731695, 4494648587173265744, -4818186635633369666"
values_83,4,21,-1,"{-7340437449943720732, 1561736848728836290, -7772885640846049859, 2642986327722027356, -6313259220118592711, 1480286720256486919, -7721019832579792659, 3570869194734932630, 2983408078502565089, -6749827796700922430, -4107709195959015950, 2742579145595157568, -2531433624031194479, -5251472668168804165, 780427780117867777, -8090888988004010405, -2652886035683129150, 975576255571347846, 1497764236977535297, 621076406045845156, 7693391145077245493"
values_94,1,28,-1,"{-6646276751792085919, -3908950910466296641, 3324935887049072942, 956113972450656311, 7083696502653722601, 9162984410194655571, -5531102097326932476, -9152778515923399394, -2184082562892517846, 4114743006013392763, 4474898780370181518, 4402626256887906270, 7974100041687610805, 7942526413795058837, 5967271511135082102, 4409133142359673323, 1427683441409828603, -2521235253665270015, -2428119781689095814, -5757054087364685069, 8487159602568540980, -3946146699775670358, 2771137576341827446, -3819642563525567517, -1807073977384293621, 9193882836742973507, -8496892958305522949, -2721697377529990299"
values_0,3,7,-1,"{4166776703644487978, -5099395318398246418, 2497152187978153889, 741040988247308134, 2141790855245307958, 89456392016713008, -1049615057689508290"
values_99,1,4,-1,"{5712169587873666005, 4015387333227029451, -5442550138640816037, 4872172233234962052"
values_96,1,19,-1,"{7359493638755459483, -688153628686351465, -4898999395708551094, -8068620590367791129, -955477511225569158, 2552825326971375077, -4817780893923521995, -1688152022970702946, -3400845338858361991, 3958148848568351527, 8649174605427655034, 8545498544249980918, -8980411095292712749, -8773998013875168476, 8209661374727334005, -1761559020011918427, 3729600825121901970, -6943247731642147805, 841647496286617532"
values_67,4,21,-1,"{5524839463657607789, -7598649062502694410, -4696091739864050765, -2424127458937831099, 6844846881410212027, 8503487116655823012, 5828543902872280619, 1561554679263514516, -5670161676543025184, 5654128394630650314, -6787553552426841001, -8981382796000041231, -4380888393566774365, -6992363540334350210, -5075314226904632666, -5748611816023152535, -5436730682821467826, -2945186888650610898, -1296360575036404971, -1974469788227032366, -8185573166751852912"
values_61,4,21,-1,"{9140261588586446757, -8425926700001592041, -167219244793064977, 6311735339671101297, -4495138043784575521, -8350229985942059895, -7682443450229667404, 5831840926953358525, 2415307911121095722, 5720448860804422954, 1098306580957422281, -6580979065703671153, -5329176794754061477, 102568690890133160, -9203712868910031152, 3151599097830210364, 8176725606344319714, 1427839344920063457, -1590980523510456918, -6007044885509748293, -4327094208475851265"
values_43,1,21,-1,"{-1677181400523016907, 5300058988253126130, -553558127802156612, -8754276751817162614, 8425512677362595375, -607105393296995818, 8194126033811989190, 5846253178940273434, 3183720896363367776, -4284372872582420370, -1921568764059291346, -5244766414952559684, 1447511417270093361, 6196197048082314104, -892681305524361123, -8804924623911413526, -8141864860344953224, -209338561358457042, -2978961130706179252, -6578152342544415449, -8825946413786051860"
values_2,3,8,-1,"{-5524257165894674442, -2498738758094372587, 8135423497713322425, -2946681413288666490, -2939906411565605848, -6279088505746764144, -8475624663082120132, 5948201106234214073"
values_54,1,28,-1,"{-7501033212848069005, -7528751517464642653, -4682945835406399443, -1507864345191281709, 929860672171175313, -3092011928215814375, 8646507025896330225, 1727058355093176835, -7342521324987716839, -6081823243632182704, -8498316294447923654, 4305051525555159183, 9178781659916719169, -7900560189852927904, -3638984507310292294, -5798248788780574509, 766230324370914432, 2486598603528021856, 9102130116247671579, 2433054414786253857, 6265768016822355047, 4485562326199599073, 427719006283625015, 7863494212249902649, -3790532192257357, 5967326496239743600, 1252773938901003490, 1435905582749148868"
values_30,3,7,-1,"{-4358134764480972656, -8831238652886760700, -3675611699029818766, -5539819279082802510, -4519940542763299871, -1798991909583036264, 5576473997665483623"
values_59,1,4,-1,"{-7154820556664754300, -7691125217628713784, 6602506591094939023, 1104370542481527310"
values_85,4,10,-1,"{2051578249686657713, -3997371772084491243, -2491885412924754116, 47200233472597404, 4479548528357142506, -6157756604225000806, -6536937858477496253, 2571926487442335170, -5020720847016344424, -8509287412480883423"
values_74,1,28,-1,"{500804979094340682, 4372111234082232008, 4010526464524207488, -2199676240881567445, 5718527643243075461, 314184281687505779, 3276346843627361527, -6679970581058988947, -2486032373957997719, 3590015868233399505, -5771370087714681776, -5120291511762645180, -1732430098112512542, -736792140981178916, -751859623795567743, -8986986781218862660, 7126458572355689378, -1181131365156035620, -1977730154825603483, -7042591701163295577, -3929080582094992284, 1122939004972035375, 8416137116883867007, 411824314865454321, 3572123560083283014, -4773606147132363253, -6743251446949866097, -5198735289591820142"
values_90,1,7,-1,"{8043427602949947583, 1133079692471272947, 7565157819933970217, 7307950694046810302, -5455823114109989940, -1141687331833995746, -1259675829516476327"
values_18,4,27,-1,"{8106235341955627659, 6099233005935264301, 6627931307307951724, 4722852733834581009, 8368542760668676696, 529881025639489272, 6467401522586599267, 2077499004669500741, 4669382249918564347, -2787958623349976197, 7217276867353955963, -7668206204960346512, -4307172501559886674, 6940500724443344580, -7750964119575975222, 3356485461356623113, 8189453987938925872, 5114194854809328519, -8240816365838291346, -2892597533277868448, -8517714352980905032, 6006695625155745280, -7963781476844174403, 6735688069852862585, -3100979844710358694, -8531837735961325185, -8916086764920180953"
values_52,1,8,-1,"{5530988041493857344, 365091685546512166, 5836336568121841620, 1730493621738432437, -4248400971922563412, -2063651912818004919, 627675444701200177, -6304731804654011237"
values_44,1,28,-1,"{-1709010280295349232, -6538188787588514506, 884514738513466380, -8335404552318658107, -6533825076170012577, -493821778671048350, -7590991661016652012, 552263880552996926, -3463055747513110168, 7558400386484268602, -462643674622914546, 300874177531345107, -3201678110058459001, 8870850228947732022, -968485628014935477, 8304566879350086219, -9092950782467068749, -2230545811125521281, 7501430973038690335, 6517478549346193388, -6599589741568674212, -4700655709093311321, 4536929938924383357, -6625019885781139012, 7382075371330222167, 6764893242060252610, 3858973025389500792, -3626926865327425843"
values_17,4,21,-1,"{4903630691604282049, -2289447938051423918, -8568743552629248421, -8153807740450308695, -3982630425944473933, -1275124904965502207, 7586868001946683072, 473452917462074813, -5802241318220739936, 8651202051967182744, -2256838472977284060, -3756921901097020355, -4323361960440658784, 3233220612545530484, -2425289504307594369, 4891911106204489791, 5583702189848060455, -7603231648014226276, -8214867397794143319, 5706889531870240156, -7283354073600663799"
values_36,3,19,-1,"{-3654279037735705664, 4116657926440368211, 8327380391158456691, 3412883194141556084, -3405318649849169742, 7769909276553405536, -927102573604330231, 5866754090773089387, 171937785378276697, 7585252439392420687, 8711815613061645173, 102682596158038335, -6539661331082830251, -5171838169344432511, 1084458343397862854, -7133694423891448642, -2378530814299085228, 2645441734180275517, 9035065844865930508"
values_49,1,4,-1,"{5270559575445829708, -5484566959608760358, 5282496207707572004, -1210667824859273670"
values_86,4,19,-1,"{-3508073648859522998, 3748339397772741911, 3464113477389609706, -168700184959213458, 8341519770593328022, 7806842628230871056, 3491297578581531324, -5229632217094877511, -4853425810218361724, 8497693205240427385, -5615896438163719387, -2913485243729221594, -5068696443940957163, 110601925980397601, 4976659730291118505, 6979433426634540524, 1454239060889470331, 2529210798673216956, 3840412926168901989"
values_37,3,21,-1,"{6504795995212361119, -3443003915615538452, 6782635625643600763, 6508962337991759030, -5451399523097771354, 389608084181453781, -6256609843988174676, 4015411176423824993, -3476910238025599824, -3848224053892502238, 5674695038334100168, -907336359881470363, 2269287392532104897, 2493519498880168288, -698550584842565051, -8816834403826370115, 520448131492910833, -1160145986780716450, -2117138418745681282, -3528552458594670281, -3237975826150438257"
values_56,1,19,-1,"{-1248025323190896623, 5749444545460725776, -6272374927999850301, 1028478938945370013, -5212049616100309304, 8355776208255176563, 8753346782350012116, 10614276750915458, -5885029229114746746, 8382849849410265648, 3187958741424621501, -1159773981977702280, 5521383142180652822, 7251401086080092995, 219399282838533890, 1877757781219921443, -6069887513679346078, -7570832235327337383, -3945834708179892882"
values_63,4,21,-1,"{4184063461400834440, 9046823478703401499, 8434213573030134106, 5762559934938956306, 9186732933496009448, -6966206443671427702, -8483325968033465821, -3486625240373894820, -32325533003567479, 6140856411183855721, -7013662326656983031, 8737478960477751258, 6845960240797676690, -8298776352674844072, -46657930833091519, -1182138712661879102, -3199388385514189219, -3913102544218672143, 7975883829333308573, -4732893634684114199, -6576253190102144539"
values_35,3,10,-1,"{955590513437028448, -785933062347502880, 2718092846143903823, -7785235290460656294, 7487657886909428168, -4671328111597234381, -7833800342510234044, -1383276275797350958, -4594653339495189408, -1334779184141415875"
values_97,1,21,-1,"{-1360008687973305042, -8248285883920273092, 7952462770806247447, 7636227789101483816, -2772390153059055221, 3430930639596429221, -7775912172601079022, 6395517171255024789, 4681194782295253169, -2173210457201235014, 1376029743313612059, -2567337064904351955, 6664300869365257400, 8574181225643511131, 4811223447499800400, -1382558914580604109, 5133811053159179939, 7228613386708568794, -5574583847487058702, 703928111912826593, 3356153905444590601"
values_75,1,10,-1,"{-4273264241744708142, -4318282119318473682, 4847845216582730744, -293181399552259527, -8776196017229496926, -4391572346013507120, 1793592597026873229, -3891690411540196148, 3832154806817729764, -1210630262946645695"
values_57,1,21,-1,"{1166903115653016399, -5647905724761449731, -2204326311477520548, -6778464365187147081, 3049456354572837564, 5591294445933345294, 4855669506823146914, -4073504763153226450, -8722912055624639802, 3758979423323870889, 424693885944079388, 5506996014374254644, 8536407001538366549, -7408851606033349753, 7351947676857489475, -8801635630791427426, -6815824741446089819, 3307016541618832740, 4626331242630697839, 4699822461602260186, 5502072822231584485"
values_88,4,27,-1,"{3310403978320025742, -8451746684352742413, -4751346543771670624, -4972966745471968197, 4930904802616785472, -1981780399057757959, 1844925100766657054, -5170733226924524411, -336159749851412769, -4594967352277603600, -4761456932530440301, 6108714375150175301, 1262278631581897863, 7293121255170582113, 3468419981814716195, 7842871810931192426, -1389812391515439637, 1465037493713120975, 9191173957689152346, -7344745695194372006, 5587892302068413795, 3198828451279217269, -6689669791519629516, -7038492687046026386, -7397769249984467551, -3146332150247432398, 7907460219923330631"
values_10,4,7,-1,"{6344195305862456977, -5697332755751553140, 864638258453802537, 7421743783321870793, 6121674058014497327, 2457931746325369458, -7343987712361482438"
values_53,1,21,-1,"{4363664517029036884, 3791148526182737955, 4729372201633525731, -3596526161444562256, 3183301591112560036, -1933308390156923269, 6479801014892587481, 6639216099561413821, -2212936841370206933, 7395768181677939651, 4822411257329785123, -2440162530901230691, 8196330582562081347, 3500358321531565400, 2054770005452840681, -3180785411330308713, 5748075860116589304, -6581144841945306049, 4607017368154105808, 9009538475030660506, -4533945663662885916"
values_8,3,27,-1,"{-6925650170026773008, 91530471185362513, 4319866078659653673, 4195555958684422241, 3609195496748166971, -1315087970167336609, 4938439187085199822, -7884150322474620776, -8143174015651862164, 8429290697170763585, 8863374538139114227, -4868601877427760185, -5115295627098847758, -1856827487024713877, -5066441167915486057, -1221155266729434565, 8041906221918233797, -9121739464766175577, 1307227792213143138, -3843067804572019573, 7990832065454780175, 4855687852149748436, -6251793725293183613, -3639321168712000474, -5555602215020671495, -5787073147269515447, 2259385076076752126"
values_39,3,4,-1,"{-5789620349020990294, -689327114697242043, 1826877945360827339, -2696473174055657223"
values_47,1,21,-1,"{-7981718705538460053, -732140867936044857, -7170933332407890024, 1836165631464295481, -2984355580765486658, -6305448353500121003, 217893060535351619, 3681816374818646355, -2703050843538127977, -1186970962361344068, 4343886944281664381, -7278322512607251820, -927811016495845549, -372432769109630298, 2717429428172486283, -112159470705849244, 7490298115423998746, -8072733274292430992, 3135922205728182404, 8798997252241043617, -5033692288274440949"
values_60,4,7,-1,"{-1129585323856786710, 8677750779344883436, 2428588090874527016, 3772719283273555948, -8803551226075406691, 6369057950571411707, 6379888968576443222"
values_89,4,4,-1,"{2944878632475634138, -4920885728534431104, -6477505388507060931, -8793576967216931808"
values_51,1,21,-1,"{4814357203187537751, -3930344176256777077, -3372982504561016772, -872713247295457543, 3574535551614619090, -7023679697381809059, 5765779759018886381, 4350897723253567352, -7049263599722803807, 1884807335020851540, 9187795502842274067, 4208378230106364221, -3474278980205901140, -8803119112247352528, -1346102359279168962, 5743082441874312464, 7676970199655410496, 6196674704812551263, -5039120583940261787, -5163504158067305195, 3985216295266137957"
values_14,4,28,-1,"{-2201376751122774776, -6775294324937554264, 5976821499636807278, -4350668151856584436, 7240142958355492358, -7001477316650238859, 5539203314981028095, -6363670333243520882, -506873200275335859, 6134652790509979084, -6810929890293302540, 8283755281721237012, -2849508567482761501, -4556307702038699807, 2357366874865972720, 2385481794741366674, 42193242394197460, -7916764914851674606, 6430356948796444339, 9113405411154230188, -4189345685288215090, -6441868820936071539, 327850796554381226, 4686736791173679248, -3112553513136259598, 682333676074613559, 4680472430247334600, -604102836994409141"
