inputName,k,size,arr[size]
values_91,186,23,"{5, -125, -32, -80, -28, 35, 117, 123, -95, 89, 57, -83, -95, -38, -70, 12, -76, 9, 37, -62, 94, -73, -63"
values_42,189,9,"{-104, 78, 11, -56, -42, 114, -59, -79, 54"
values_13,148,25,"{81, -60, -23, 94, 6, 115, -103, 95, -121, 75, -124, -82, 67, 95, 33, -48, -42, -55, 52, -90, -102, 118, 39, 97, 55"
values_41,189,23,"{-41, 78, 58, -5, 78, 18, 4, 8, 59, 93, 30, 39, 33, -57, 3, -17, -55, 3, -21, 111, -3, 2, 103"
values_55,18,10,"{-70, -19, -115, 36, 63, 94, -80, 46, -7, -35"
values_31,145,23,"{5, 83, -102, -54, 77, 64, 75, 54, 106, -7, 50, 102, 121, -101, -87, -49, 15, -75, -46, 92, 22, 118, 11"
values_66,44,31,"{86, -46, -25, 24, 114, 80, 84, 92, 88, -59, -63, -58, 104, -67, 88, 0, -34, -48, -45, 94, 84, -16, -47, -51, 65, 0, -103, -42, -37, -55, -57"
values_65,44,10,"{-110, -46, 23, 97, -84, -12, -102, 7, 40, -100"
values_62,44,9,"{108, -100, 15, -58, 100, -9, -13, -101, 109"
values_21,18,23,"{-107, -122, -99, -124, 122, -1, -118, -54, -112, -68, 58, 90, 21, 47, -70, 97, 110, 105, 114, 34, -121, -54, -121"
values_95,186,10,"{-32, 69, -50, 32, -24, 99, -64, 5, -101, 107"
values_84,55,16,"{-65, -12, -71, 40, 120, 107, 86, 27, 96, 121, 57, 28, 98, -70, -89, -69"
values_58,18,28,"{19, -91, -96, 60, 92, -19, 45, -3, -109, 116, 125, 93, 119, -28, 119, 13, -24, -64, -80, -93, 99, -16, -48, -75, 106, -106, -2, 42"
values_64,44,16,"{-19, 18, -103, -67, 91, 111, -57, -33, -54, -11, 65, 72, -39, -78, -94, 58"
values_83,55,25,"{-83, -56, 16, -125, 88, 30, 24, -4, -10, 75, -6, -35, -52, 17, -33, 83, -92, 17, -81, 14, 126, 100, 52, -91, -18"
values_94,186,16,"{-50, 109, -92, -12, 28, 25, -39, -104, 46, 9, -103, 126, 38, -10, 106, 78"
values_0,178,2,"{32, -11"
values_99,186,17,"{6, -54, 108, -24, 33, -39, 87, -78, -83, 89, 19, 66, -95, -115, -77, -29, 105"
values_96,186,31,"{89, 52, 116, 24, -16, 60, 59, 58, 109, 67, 65, 11, -78, 118, 38, -108, 33, 124, 119, 113, 89, 42, 18, 124, -108, 74, -41, 67, -114, -126, -94"
values_67,44,4,"{-73, -25, 70, -43"
values_61,44,23,"{118, -65, 75, 54, -121, 38, -87, -38, -89, -25, -88, 17, -67, -44, -106, -33, -15, 110, -31, 63, -48, 50, -21"
values_43,189,25,"{-57, -56, -111, -7, 19, -88, 75, 0, 86, 13, 19, 104, -41, -19, 27, -23, -121, -93, 101, -108, -22, 56, 16, 41, 58"
values_2,178,9,"{-4, -124, 6, 25, 113, -55, 36, -120, 89"
values_54,18,16,"{123, 52, -101, -93, -60, 103, -125, -15, 29, -96, -85, -51, -73, 27, -80, -103"
values_30,145,2,"{34, 32"
values_59,18,17,"{112, -86, -88, -69, 106, -126, 105, -119, 102, 107, 72, -110, 73, -66, -11, 28, -110"
values_85,55,10,"{86, 72, -61, -94, 101, -89, -113, 63, 35, -124"
values_74,159,16,"{115, -95, -70, 78, 29, -38, 58, 38, -124, 104, -8, 98, -55, 51, -114, -98"
values_90,186,2,"{-104, 8"
values_18,148,28,"{85, -30, -30, 40, -90, -41, 48, 76, 6, 43, -18, -33, 120, 89, 19, 25, 51, -123, 33, 43, 81, -20, -113, -109, -21, 76, -58, -15"
values_52,18,9,"{69, -64, -111, 108, -99, 96, 87, 70, 51"
values_44,189,16,"{-48, -91, -100, -99, -44, -4, -78, 63, -100, -43, 48, 95, -15, 85, -14, 63"
values_17,148,4,"{31, -118, 121, 39"
values_36,145,31,"{-2, -99, -36, 107, 36, 4, 93, 91, 9, -48, -86, 112, 93, -38, -6, -47, -38, 65, -82, 105, -87, 72, 2, 41, -102, -62, -29, 27, 116, -31, 120"
values_49,189,17,"{35, 70, -23, -114, 2, -44, 88, 113, -15, -87, 73, -95, 108, -27, -76, -18, -2"
values_86,55,31,"{22, -112, -5, 24, 96, 75, -1, -76, 53, 46, -28, -91, -45, 27, 24, -78, -24, 56, 54, -90, -45, -59, -56, -62, -38, -126, -102, 10, -125, -2, 109"
values_37,145,4,"{65, -44, -106, -78"
values_56,18,31,"{88, 38, 83, 23, 126, -82, 25, -108, -55, 18, 38, -113, 95, -125, 32, 30, 40, -77, -46, -85, -59, -109, 82, -9, 94, -108, -29, 31, 80, -119, 76"
values_63,44,25,"{28, 90, 91, 49, -32, -20, 75, 88, 84, -86, -90, -91, 42, 71, -65, 53, -100, 117, 69, -76, 70, 7, 109, 88, -56"
values_35,145,10,"{99, 12, -7, -61, -80, -43, -32, 26, 21, -49"
values_97,186,4,"{75, 17, -76, -42"
values_75,159,10,"{88, -90, 113, -28, 120, 30, -68, -85, 45, -110"
values_57,18,4,"{-93, 101, 50, -45"
values_88,55,28,"{78, -6, -38, -2, 37, -53, -100, 110, 53, 106, -96, -25, 94, 13, -118, 13, -22, 90, 42, -61, 3, 59, -54, -112, 25, -93, 107, -47"
values_10,148,2,"{-6, -79"
values_53,18,25,"{9, -42, 101, -115, -17, -53, -44, -117, -78, -52, -27, -87, -98, -9, 50, -110, 86, 44, -52, 20, 94, 100, 88, 79, 33"
values_8,178,28,"{70, -80, -6, -113, -110, -57, -60, 117, 90, -6, 47, -33, -21, 5, 9, -73, -121, -50, 117, -53, -7, -114, -99, 9, 67, 10, 0, -97"
values_39,145,17,"{92, -30, -10, -85, -12, -65, -8, 87, -69, -45, 116, 3, 56, 4, -96, 17, 97"
values_47,189,4,"{-98, 66, -125, -124"
values_60,44,2,"{-98, -32"
values_89,55,17,"{78, 58, 26, -97, -3, 120, 83, -61, -44, -4, -38, -87, -62, 32, -24, -4, -22"
values_51,18,23,"{69, -32, -16, -12, 81, -32, 30, 98, 4, -91, 46, 34, 47, 39, -101, -40, -110, -45, -13, 83, 68, -58, 3"
values_14,148,16,"{84, 5, -80, -116, -22, 72, -48, -60, 8, -125, -45, 92, -102, -2, 82, -83"
values_28,18,28,"{112, 36, -112, -39, -10, -71, -92, 14, 60, -55, 54, 105, -57, -30, 3, -80, 10, -30, -6, -87, -108, -68, 104, 54, -4, 81, 50, 118"
values_16,148,31,"{-124, 34, 73, 27, 7, -54, -84, -46, 52, 64, 110, 43, 1, 107, 32, 21, -62, 64, -31, 118, 121, -105, 105, -79, 104, 117, 61, -104, -11, -74, 48"
values_34,145,16,"{-84, -46, -13, 0, 91, -8, -4, 52, -64, 96, 88, 51, -66, 83, 62, -121"
values_82,55,9,"{-115, -69, 70, 81, -101, 34, -4, 89, -29"
values_46,189,31,"{10, 54, -114, 74, -100, -38, -12, -63, 10, 15, -9, 76, -86, 7, -18, -51, 77, -69, 40, 126, -26, 112, 47, -119, 45, 112, -82, -36, -71, -35, -70"
values_27,18,4,"{-118, -99, -18, -126"
values_20,18,2,"{-48, 1"
values_9,178,17,"{32, -34, 0, -66, -2, -107, 122, 53, 68, 94, -45, -75, 24, 3, -80, -81, 0"
values_92,186,9,"{-93, -87, -110, -75, 34, 27, -59, 28, 113"
values_3,178,25,"{-84, -81, 4, -45, -29, 86, 30, 77, -56, 71, -43, -9, -123, 94, -93, -52, -13, 73, 120, 23, -66, 67, 41, -57, 58"
values_98,186,28,"{33, 126, -90, 2, 106, -69, -74, -120, 11, -45, -92, 96, 118, 46, -13, 23, -53, -9, 95, 3, 69, -73, 88, -30, 118, -103, 108, 122"
values_29,18,17,"{-75, -94, 13, 64, 32, -97, 63, -120, -3, 22, -50, -31, -13, -86, -77, 66, 56"
values_80,55,2,"{-63, 67"
values_73,159,25,"{63, -88, -55, 68, 1, 96, 72, 119, 83, -11, -61, -42, 53, -105, 25, 22, -13, -70, -96, 80, 46, 82, 67, 57, -73"
