inputName,nn,size,isign,data[size]
values_13,8,26,1,"{-13441, 25836, 10822, -15130, -16562, -23903, 12799, -2488, -28951, 12878, -26154, 20940, -27981, -6928, -2231, -25928, -26006, -1438, -21555, -24920, 4956, -1503, 14100, 22413, 32251, -5407"
values_41,4,12,1,"{-23495, 16482, 15485, 7403, 21950, 5375, 784, 32690, -15508, -28230, 18822, -17445"
values_55,2,21,1,"{-19452, -28315, -28936, -21400, -24331, 16921, 132, -17437, 17450, 1488, -6269, 13958, -28617, -1069, -17599, -32134, -21324, -10409, -8350, -14736, 28900"
values_31,7,12,1,"{12163, 16598, -11078, -2058, -28971, -14748, 23608, 7284, 31756, -26137, 10970, 20002"
values_66,4,6,1,"{4708, -26940, 5994, 3254, -20319, 30317"
values_65,4,21,1,"{-7904, -6192, -8101, 25705, 12345, 9389, -10053, -9886, 28606, 2591, 19289, 24096, 28974, -10218, 7367, 26022, 17443, -8679, 6592, 7378, 3912"
values_62,4,5,1,"{4075, 21070, 768, -6337, 23604"
values_21,5,12,1,"{-26646, -20447, -20948, 15011, 7982, 7689, 30672, -13068, -25008, 8763, -15137, -21386"
values_95,5,21,1,"{1573, 16244, 18923, -2932, 25195, -31736, 3303, 29625, 20794, -1217, 5341, 27807, 9371, 5383, -13199, -21045, 27180, -25998, 22841, 29959, -26956"
values_84,1,19,1,"{12396, -16311, -10674, 25264, 9204, 9268, -3281, -16364, -8700, 25542, -23520, 3296, -3565, 20223, 1175, -13812, -6815, 2601, -15460"
values_58,2,18,1,"{-25762, -8176, 6207, -5048, 31886, -21161, 21815, -29224, 8481, 10257, -23222, -27063, -8701, 21085, -17599, -4567, 2540, 27477"
values_64,4,19,1,"{28780, 27382, 21075, 392, 680, -25164, 18361, -12123, 27202, -12886, -4149, -4919, -12396, -20652, -31535, -14638, -9237, 27965, 8652"
values_83,1,26,1,"{-17536, -11126, 8402, 8963, 30719, 7388, 21075, -23529, 2709, -11877, 11754, 11160, -29760, -16311, -13653, 16420, 24425, -5959, -30590, 24026, -27316, -4843, 557, 28582, -6528, -24035"
values_94,5,19,1,"{2294, -19804, 6134, -32625, 14799, -7441, -21147, 20400, -26165, -3511, -11528, -26335, -25114, -24595, -3603, -32237, -22328, 25772, -22533"
values_0,8,12,1,"{23335, -9839, 621, -3362, -27041, -20943, 27143, 32336, -6261, 11696, -14453, -8726"
values_99,5,11,1,"{22424, 20329, -10223, 24402, 6298, -30883, 1060, -8902, 31319, -3420, -1631"
values_96,5,6,1,"{-5718, 17624, -14969, -26404, -27050, 4016"
values_67,4,3,1,"{18683, -10897, 14126"
values_61,4,12,1,"{21989, -3180, 1630, -31957, 787, 9541, -24562, 26042, 13061, 2580, -8203, 1299"
values_43,4,26,1,"{1149, 13201, 19431, -9880, 23329, -8229, -9678, -12489, 19433, -3618, 134, 17063, -22822, -3743, 10424, -21639, 13040, -10057, 1466, 16499, 27194, 3421, 25437, 10114, 31845, 18236"
values_2,8,5,1,"{-22079, -24199, -27330, -22766, 18184"
values_54,2,19,1,"{7986, 10046, -4525, -31052, 7945, -24363, -4236, -30778, 19640, -31716, 10062, 5424, 678, 8131, 2012, 19404, -13733, -9561, 27669"
values_30,7,12,1,"{13915, -23948, 22318, 10684, -14507, -5951, -24594, 21770, -11924, -12868, -16866, -28972"
values_59,2,11,1,"{19366, -13192, -7680, 3107, 18112, 27083, -16117, -3530, -15219, -29853, 25939"
values_85,1,21,1,"{-23310, 30719, -1325, -20310, -3604, -21322, 13694, 26334, -21783, 18957, 13596, 15928, -21512, -29205, 32290, 10060, -10752, 16452, 16922, 17, -23731"
values_74,5,19,1,"{-13121, 10360, 14109, -5234, -2719, 28528, -29358, 18894, 32557, -22450, -9306, 18893, -22292, -24432, 10757, 16076, -32545, -458, -23728"
values_90,5,12,1,"{668, 186, 29314, 3151, -11176, -15342, -28843, 32654, 24706, -27542, -12973, -11400"
values_18,8,18,1,"{26297, -25787, 4186, -4987, -9472, -4141, -12151, 2253, -23282, 15525, 7836, 30597, -12727, -17849, 12352, -25274, 4381, -1860"
values_52,2,5,1,"{-13870, -24234, 3102, -24374, 24612"
values_44,4,19,1,"{-17797, 4378, -25225, 17070, -16904, 27359, -6531, -1158, 29842, 7959, -22775, 20823, 20085, -10198, 6083, 20389, 2478, -27169, 32454"
values_17,8,3,1,"{-7931, 12011, 17686"
values_36,7,6,1,"{-6675, 18907, -8327, -14897, 7913, -24476"
values_49,4,11,1,"{-1726, -26374, -19181, -10038, 21143, 30059, 21502, 1448, -12225, -4841, 13718"
values_86,1,6,1,"{19619, 12473, 15905, 27015, -14135, 18688"
values_37,7,3,1,"{1451, 14944, -23451"
values_56,2,6,1,"{27424, 3869, 28025, 13559, 14456, 3153"
values_63,4,26,1,"{-5236, -13385, 31219, 2078, -19910, -2271, -17739, -29050, -16830, -23021, -8221, -5364, -5638, -30418, -21849, 26341, -28771, 26627, 8055, 29431, 13095, -3714, -5254, 27027, -1332, 32401"
values_35,7,21,1,"{-12163, 9499, 20694, 7034, -23015, -1554, 16586, 22136, 25342, -25759, 11524, 2367, -22049, 11444, 4024, -10455, 24980, 32131, 14855, 11110, 29236"
values_97,5,3,1,"{-1462, -9018, -1194"
values_75,5,21,1,"{-30220, -18950, 24236, 1260, -4594, -21699, 3813, -18794, -31700, -11811, 14092, 9334, -11653, 15768, 22928, -22689, -836, 29885, 30537, 14734, 20158"
values_57,2,3,1,"{29639, 4690, 23939"
values_88,1,18,1,"{-12420, -14878, -21785, 18154, -6879, 5270, 27266, 26162, 7405, -2473, 7816, 2976, -6483, 26434, -29997, -9923, 432, -31798"
values_10,8,12,1,"{-30859, -19051, -25132, -8160, 31509, -16363, 15724, -8384, 15054, 29243, 17269, 29781"
values_53,2,26,1,"{27855, -1455, -17334, 1538, -28625, -27675, 19664, 8182, 8494, 4379, 27633, 23834, -32018, 4689, 22655, 20636, 13241, -19892, 24432, -10850, 1880, 5106, -3235, 9007, 958, 2649"
values_8,8,18,1,"{29197, -10719, -19950, -6426, 2067, 18329, 11334, 21398, 976, 6941, 18377, -31552, -5378, 10603, -8708, -4717, 24342, -23807"
values_39,7,11,1,"{-897, 9975, 25929, 29556, 12345, -11694, 32433, 26469, -779, 25714, -3383"
values_47,4,3,1,"{-7222, 18495, 22942"
values_60,4,12,1,"{10449, -31941, -18905, 7404, 15113, -25095, 30688, -11088, 27672, -22609, 14083, 17937"
values_89,1,11,1,"{-30377, -3769, -26100, -22152, 29810, 16151, 6135, 27659, -28520, -27297, -6678"
values_51,2,12,1,"{8264, 24131, -12182, -21730, 18131, 1806, 11542, 5289, 23879, 317, -25310, 31632"
values_14,8,19,1,"{-17939, 2985, 32173, -5758, -32426, 23870, -23176, -4931, -26168, -32377, 4064, -25139, 19857, -9823, -1527, 14046, -14114, 466, -27511"
values_28,5,18,1,"{9114, -20878, -3034, -14788, -15449, 32584, -15507, 9124, -29012, -32695, -13322, -20695, 32494, -22089, -12189, 1917, 20171, 24003"
values_16,8,6,1,"{2148, 31363, 6732, -12628, -16853, 4423"
values_34,7,19,1,"{-7639, -16649, -27607, -18589, 1824, -11333, 24919, 2032, 16030, 24947, 31453, -2645, 3891, -26338, 7579, 10655, 2699, -6660, -6694"
values_82,1,5,1,"{17041, -11747, -2131, 16875, 20252"
values_46,4,6,1,"{17092, -1997, 7506, 10495, 2045, 6150"
values_27,5,3,1,"{19410, 15189, -23090"
values_20,5,12,1,"{20666, 19883, 8113, -10061, -25296, 21635, -322, 28917, -1661, 7386, 13516, -18059"
values_9,8,11,1,"{-13627, 17775, -20638, 6875, 18132, 20517, -15736, 16200, -21789, 5617, -30704"
values_92,5,5,1,"{29246, -2809, 18747, -27852, -22735"
values_3,8,26,1,"{15972, 26262, 12514, 17449, 16426, 5413, -25810, 24564, 31645, -12675, 17137, -31859, -5827, -5579, 29584, -465, 22918, -28115, -3884, 25681, -19068, -968, -7329, -9901, -5372, 8401"
values_98,5,18,1,"{29968, 20080, 24560, 25880, 9019, 30788, -3396, -26699, -10736, 6972, -2790, -21467, -21753, -20745, 31196, -8427, -8351, -5946"
values_29,5,11,1,"{-11796, -18927, -14182, -21133, -16169, 16385, 28004, 6886, 2829, 2177, -6561"
values_80,1,12,1,"{-8517, -25286, 5723, -21590, -25508, 20881, -2057, 20847, -4692, 23258, 10875, -28491"
values_73,5,26,1,"{1492, 6245, -23639, -11691, -15547, -3562, -23335, -3192, -4071, -31097, 5126, -4589, -32753, -6454, -19900, 28356, -26447, -10371, 12592, -14864, -32706, -307, 22133, -8437, -16470, -5935"
