inputName,k,size,arr[size]
values_69,114,7,"{-1850225368, -1627830339, 12134563, -710528160, -1389072667, -337484694, 1401837059"
values_1,72,23,"{159036240, -1031243320, -902731861, -583625205, 703960134, 1902889631, -294153081, -1781651937, 467219634, -460991916, -1716682394, 836960154, 1705449019, 1550799780, -1974911564, -1566313867, 1885211863, -1141720442, 92536294, -227220934, 1561555007, -1252184576, -925580100"
values_45,242,11,"{-1514366575, 681014359, 1531184158, -1030739796, 93959161, -1781289925, -1637507349, -706941047, -1112778466, 1513694525, -475179421"
values_33,109,13,"{277674285, -1265626283, 1675902648, 1675451796, 413046657, -848402752, 360542990, 196762536, -121265345, -1048721705, -2016510942, -1364114389, 867944986"
values_15,72,11,"{-812925123, 833289209, -237060923, -1394448822, 1399379800, 323554734, -345673668, -586965557, 578557218, 1072307777, -303226124"
values_93,50,13,"{-237111209, 492387634, 1872681898, 1800963968, 847716904, 702563758, -1182553435, 1153615733, -1860891058, 829565894, -834327885, 1341916265, -1566024930"
values_24,168,19,"{-1444155747, 670147039, -1458133726, 2063159522, 1208634956, -1440529669, 1300109142, -149412801, -1067574211, 1955472146, -1436688837, 75445651, 1824917382, -162985399, -1678712796, -1534777635, 1402521954, -2024881829, -859658199"
values_25,168,11,"{-1921967399, -1478788700, -1103877196, -15153590, -22018206, -424736396, 1998687940, 1263492252, -423566400, 829520040, -1745351675"
values_26,168,27,"{-1645091306, -970257002, 74813316, 1715770252, 228321360, 1985378920, -1676087909, 1321870165, -1379992448, 1043791083, 422602446, 1882708892, 1131807156, -2002982851, 723943819, 801337496, -1415353981, 738156552, -1412505166, -1000884742, 638429712, -1143928796, -2058745589, 1718404092, 300753774, 659817876, 1752314724"
values_48,242,7,"{2011835871, 196089321, -1797434256, -1813366255, -1762710846, 1973855729, -163553422"
values_71,73,23,"{1510692604, -2103306162, -829232303, -463630148, 608509693, -1754488424, 1577376031, 48753452, -860965093, 566002160, 147011518, -826412669, 924155777, 1782194436, 344272808, -31342789, -482597570, -1772259795, -1823165575, -1988522292, -1346327227, -1259165697, 210479249"
values_76,73,27,"{546247616, 635323225, -1180350485, 1323064805, 1848007825, -1080692671, -857562519, -446947861, -2084359465, -673960953, 2029227360, -1293218269, -660295934, 709802665, -1054436789, -1524919043, 1851772505, 425782070, 1534576126, 305897355, -193147402, -1481038899, -704787614, -1226119744, -2140579454, -1202485360, 1281492292"
values_7,72,23,"{-592462420, -85033606, 1789950752, 197199097, 76949698, -143500085, -1265779828, -274648464, 655179064, -880661581, 1867153247, 1996836953, 882756994, 1703365710, -403297527, 382701866, -582191603, 1555136295, -1330644022, -1228962693, 862312404, 1056191466, 1720894527"
values_50,51,10,"{137630596, 1859463334, 1471964061, -1550980874, -418245484, -1449451119, 745331795, 1290110869, 242084739, -1411598188"
values_22,168,19,"{1876544119, 594432255, -462917064, -1260048335, -1862851837, -567724458, 781805572, 1057251391, 2010995332, -252957392, 1937789543, 7510330, 500931039, 861098726, 2076063067, 585230118, 550433993, -39800740, 971524083"
values_4,72,19,"{1927443861, -387781812, -1577913496, -487697020, 769112095, -756350604, -796693816, -1672267171, -633042587, 535254047, 427276667, 1369015027, 617399718, 801697622, 499170514, 1625211100, -1299012439, 1823098110, -1118266919"
values_32,109,19,"{92653973, -493326909, -351454364, -1783527442, -384156000, 211951993, 779158748, -1892625058, 559264738, 715133280, -725832577, -999492495, 910895235, 420226204, -2011264371, 2120268591, 405895146, -1320527461, -1643985987"
values_77,73,23,"{1437053324, -1324549015, 1779600030, 672570666, -548377316, -1927633154, -1086627918, -602048752, 1776764260, 1509791378, 1687503702, 1595032860, -955812587, 378333417, 1466001276, 1330239472, -1243330172, -96228781, -933259044, -1365844070, -1348753511, -1066117104, 1636869497"
values_91,50,23,"{-1545190181, 58232354, 1573411392, -819555114, -145263040, -507312946, -1579178499, -587998192, 1818805750, 966481042, 1907965901, 1897886681, -287430690, 1714653559, -667846525, 1374768285, -1579680646, 1251171759, -163711286, -1521555936, -842746963, -1650764853, -1853048624"
values_42,242,19,"{379291878, -1335942071, 698289032, -373690018, -915571253, 924590252, -1512999964, 327027930, 1310812129, -216858034, -987519322, 1275077292, -1872631894, -197920051, -637939535, 1215392236, -880828127, -171205407, -253406624"
values_13,72,13,"{-1626680310, -1931119586, 2039195941, 1957785760, 416797760, -253433666, 1851125866, 208609395, -1530565858, 1639333302, -206881078, -20141973, -2042495551"
values_41,242,23,"{-750151531, -1280717294, -974397682, -2069496269, -1911473705, -1338431408, -1558229207, 542033977, 1131861841, 640601258, 1075393719, 1035202066, 1270341372, -1701994478, -2127921079, 1840989987, -655376666, -155412724, 1087747985, -1687082200, -1803110755, -1383815515, 1414647380"
values_55,51,11,"{2055174636, 1425215899, 2086235670, -81993252, -1444731057, -1621615693, 20351572, 1077437340, 1614355611, 1343397132, 9992499"
values_31,109,23,"{735572928, -362684595, -1018528517, 1951989246, -716113552, -1300604089, 1422851906, -1165588526, 1948406152, 1541177592, 1078224628, 893218540, 1283789268, 1359123040, -846605194, -577272321, 1313787612, -1571874027, -300179981, 1355935599, 1141199194, 1529202553, -825350396"
values_66,114,27,"{-1385031913, 2107057085, 2112770819, -870493686, -1041323200, -1232425038, -1744822871, -1811021091, -578717560, -1901978787, -828891633, 622962698, 1562228399, -1099188298, 1571505020, 1297165297, 542102808, -1925681348, 2147178618, 899555717, -477056257, 474255855, 780284229, 692011022, 1715275923, -335347065, -579472947"
values_65,114,11,"{-139558305, -567650470, 913019489, -1575725581, 214364911, 15364139, -1287355287, -1359851001, 520541748, 430095780, -680097082"
values_62,114,19,"{-1315370492, 845316559, 852470065, -2092212832, -1301426260, 1874186366, 125107854, 805472367, 465299164, -418356087, 1000030279, 1780626093, -7341899, -1457117051, -1813729370, -145675707, 354118180, 1072974180, 943667553"
values_21,168,23,"{-908190159, -566641263, 1995980575, 1997302251, 607429529, -564436609, -1775262557, 1505123005, 1147695553, 1950124282, 1762302664, -1045033762, -11242424, 1692901492, 404025431, 1356216415, 1970205967, 239530514, -1164746686, -50002891, 1267598320, 2120897958, 1589107853"
values_95,50,11,"{-1766238508, 1289831539, -1695124828, 1870424473, 1768218522, -69650917, 510526755, 701768518, 269875415, -1701554528, -1948290579"
values_84,29,19,"{-649100826, -713900625, -1041226180, 1986780198, -943930196, 337531249, 1691505814, -168555671, 1246660133, -1818239473, 76260166, 1050386467, -1262614366, 1513997139, 1055323240, 1458178130, -743631336, -385341723, 1699908148"
values_58,51,7,"{-1352901310, 1439171705, -939006122, 1166943292, -46253735, -1355265677, -245452298"
values_64,114,19,"{1674860181, -235783882, -2076293140, -839437862, 989494749, 921999182, 1126047060, 229661664, 50783295, 853792306, 1757593479, -1529128835, -1235141791, 2063697629, 1536578013, 333582843, -601172649, -179233321, 1270321636"
values_83,29,13,"{266801437, 1160568232, -2059975942, 111870557, -491434887, -501374521, 1162037051, 964800466, -1319716243, -285194394, -1955132716, 1701008100, -2087239940"
values_94,50,19,"{34916671, -1173712414, 1203272363, -1797991621, 1799177779, -646124053, -2105782333, -1858733280, -1073339418, 1865319079, 797495021, -924649849, -2066348999, 882996641, -2067454867, 31919410, 370261397, -1753140833, 277555575"
values_0,72,10,"{742486074, 2027322022, 1353810908, -610209258, -304372693, -1236500894, -1195153561, -278972458, -1906398759, 1666530273"
values_99,50,7,"{-1234970592, 85383204, -596805496, -746196750, 1763479896, 1043577298, -2014313191"
values_96,50,27,"{581485242, 837873111, -916313881, 447605617, 752665186, -846227097, -419902904, -1282392982, 1762379997, 2089805911, -440920361, 1572701789, 1093496900, -964438481, 244814901, -901983875, -1066220881, -1218281485, -767490083, 132378367, 1997643631, 3090762, 1529636993, 386720005, 1211773176, 2114910623, 296189660"
values_67,114,23,"{-1508245032, -120073460, 798290248, 158052780, -1126794016, -850844613, -1855079684, -503979218, 1832643678, 1328239595, 1754551549, 1778601536, 724731331, 1925157863, -1831449846, -1035123620, -681614592, -795790255, 1885376740, 126032632, 1837710059, -1347848634, -80853092"
values_61,114,23,"{1127197206, 1879634628, 1062593516, -2023757475, 1343946670, -459941796, -873964974, 413879650, 1526241541, 1972296363, 221866824, 1135629264, -417401467, 1661773275, 10213596, 1463316770, -480855954, 1102861240, -92271974, 1174553103, -1957895341, 715341812, -1812688144"
values_43,242,13,"{1750036805, -1608739205, 337944074, -157764228, -1299080305, 1389410307, 172085261, -1553441022, 361503455, -233911900, 1212705055, 514724123, 278872687"
values_2,72,19,"{2081344383, -1360894432, 1258364763, -1642255727, 195675905, -1736906067, 1586275808, 1943018884, -2011807267, -718449509, 696175788, -526711949, 2061425140, -837819931, -50342563, -1856179090, -1172364745, -196738018, 6145093"
values_54,51,19,"{101495762, 944490825, 386710953, -474860303, 1297944860, 1287249805, 1007902181, 587299660, -798350940, -1078765746, 1707407802, -1844897941, -1084362120, -761427912, 180142037, 6910742, 406585358, 700351294, 532253504"
values_30,109,10,"{-517235499, -11338507, 109225159, -369576372, 1625203549, 1041183526, 1356274400, -19458697, -436477762, -930029189"
values_59,51,7,"{426108772, -229602320, -711625439, -431915628, -122577124, -1313582607, -1700379754"
values_85,29,11,"{511855917, 343177397, 701422466, -287516306, 714574049, 75038095, 1659577166, -1458478927, 1518935129, -87904475, -1054888552"
values_74,73,19,"{1724969095, -1515273579, -1811583609, 459128682, -644874132, -1304001271, 1369238160, -1019675237, 370364478, -641114836, 1129717562, -2059061119, -170580503, 228792857, 336415011, -955797130, 1497360330, 20649230, 157597812"
values_90,50,10,"{-637899338, 1391832135, 1859682860, 502446751, -485816964, -240007915, 448696627, 307732676, 1887592422, -1618135698"
values_18,72,7,"{1799843345, -557789555, -1189202944, -1811443907, -13156816, 1945400634, -1286160925"
values_52,51,19,"{-1015736946, 893954953, -816199862, -1357973977, 5946385, 499269884, -415863024, 868270184, 977658835, 478984597, -182861777, -1366130514, 1703455225, 2131574903, -464623352, 710464958, -1532591929, 274979716, -765718743"
values_44,242,19,"{1747189746, -1361660970, 1808688667, 1910099387, 1806209861, -487587215, 1743731855, 1779598217, 426020387, 1673085008, -2008905684, -1414324571, 461722939, -1185189004, 251792792, 403684153, 545363589, 1278865062, -1416696300"
values_17,72,23,"{-1959683780, -1802322693, 885240566, 1886698747, -1205785583, -1122480829, 1510128488, -1242482005, -1703113168, 1012328247, 2066838754, -1905368040, -111178505, 1535127707, 701599863, 980452498, 1706262111, 686841215, 358623728, 1432182106, 664777673, -78320189, -841750570"
values_36,109,27,"{1439449913, 2053462923, -2073771929, -440473950, 1497253503, 143628273, 897279086, -682550910, 1005396098, 590182045, 1092196966, -1224127299, 1525600804, 2004274525, -1400929236, 115530795, 1150336987, -1126315979, -677778194, -1028236992, -1893443564, 1425898492, -2065046480, 1116867483, -1285257274, 1563366224, -930363229"
values_49,242,7,"{877326052, 1215848936, -503317360, 708230028, -2012518878, -368937814, -431245941"
values_86,29,27,"{-92957927, 609629856, -299016034, 739514540, 1801762707, 1809933589, -222721943, 1778994776, 1853933624, -1944110997, 2109525930, -586953423, 826871308, -1935097180, 18505711, -1911633908, -292125399, 783876077, 662541525, -1076400153, -921115214, 2107492169, -25186527, 996055459, -1550407234, -1649330718, -381393709"
values_37,109,23,"{-1701981863, -959299245, -622798691, -1924181267, -1289435766, -2059343559, -1162540902, -594088408, 2124711373, 435886273, 1374329374, 1207657618, -203744807, 841877839, 1794970143, 2015971679, 1030604707, 1667470817, -1796008506, 135393936, 599863395, -381767850, 1463659367"
values_56,51,27,"{810247311, -324967408, 1943885221, 344099016, -974125050, -1333194332, 2032535867, -682119227, -820325453, 420378066, -1818239148, 323465133, -443171877, -919173000, -173016882, 1913323114, -854930502, -1100781613, 989767956, -1893388993, 258137095, -848079926, -1005655194, 706659257, 1689584278, 1864357549, 1478970665"
values_63,114,13,"{1236048140, 1163324458, -2070531217, -203979310, -610484902, -1640652405, -1379659200, 1167277085, -2102571832, 1235212037, -832601277, 544564136, 1964070635"
values_35,109,11,"{-1976222791, 1559696040, 822107012, -1050524808, 1372977303, 623728894, -1539104132, 1399180201, 211724289, -1757862423, 1131333964"
values_97,50,23,"{-2127660372, -1323934960, -1674608201, -572833333, 1806348486, 1355784898, 2114041715, -702339485, 1647341588, -1350926221, -1264593839, -1879315398, -116922212, -226656003, -1069947123, -803608217, 1194811207, -1992167888, -1922115912, -1332669028, -784487184, 1509898503, 1080750189"
values_75,73,11,"{-1707824545, 880062886, -286031381, -1081698539, -1256542756, 1425288335, -54365038, 1397933610, -760813530, -932815097, 1836004666"
values_57,51,23,"{-818986376, 9544826, -1328624733, -1420127339, -109467722, -763773513, 197025112, -642395472, -1425759038, 663472527, -1181682096, -1694820393, -1323224467, -1611315626, -1175767531, 1865017154, -14300838, 58026939, 804111798, 116614177, 357126498, -182546964, -174887922"
values_88,29,7,"{-505870357, -734356018, -1757968248, -1332896967, -1404576101, 548380310, -1814167612"
values_10,72,10,"{-1798527234, -1264178780, -492985555, 1065133118, -2064490018, -1976631671, 248325342, -183537377, 924926310, -1735507846"
values_53,51,13,"{922212291, 348237207, 1642004637, -966739283, 720764262, 165343250, -371506483, -987517600, 1230278983, -717232064, 682744754, 360641279, -457465283"
values_8,72,7,"{-1156314473, 1730525605, -662340500, 1034556878, -959085364, -1326753307, 1159946824"
values_39,109,7,"{1229730792, -142800200, 1810913926, 2419786, 1920465969, -1943622978, 1374126363"
values_47,242,23,"{309929173, -1835842135, 585798317, -133506165, 1852040480, 1904076461, 1510816371, 242727062, -1149461096, -894324117, 578411727, 587121597, 618498220, -148975138, 512639473, -2081838394, -1217871027, -1075633812, -720352437, -1607252794, 569731268, 1981261852, 2051267203"
values_60,114,10,"{-112539972, 950605857, 490422932, -987837561, -109448756, 831401815, -1502087650, 141361744, 1072096087, -1870663615"
values_89,29,7,"{-1784589477, 1494441381, -1890021192, 1041552028, 515161896, 899232974, -1521709413"
values_51,51,23,"{-1494031861, -423361651, 276268656, 974331473, 1631732163, -742462051, -1657167149, 1235277755, -20260553, 1511899170, 1967278541, 1358275802, -1528214896, 219695418, -328646781, 1260723897, -983962923, 265657198, -210644888, 60143837, -147281462, 199631117, 2019313858"
values_14,72,19,"{-203201940, 1518719732, -1281765350, -1842819972, -859187947, -113845587, 1871519394, 848468426, -329662398, 1166215408, 299295549, -1037609755, 1980400426, -651507143, 600989109, -2102504894, 711528011, -1929927294, 1963485352"
values_28,168,7,"{744663205, -48447298, -1559897182, 1364215928, 665476119, 1682199712, 1831530329"
values_16,72,27,"{2075814240, 855747945, 451632539, 1722005946, 26257015, 90844982, 1050078865, 834301650, 874166719, 1775067933, 149330446, -1573900163, 1295276950, -2091459261, -2099943019, 911095495, 816522008, -343468507, 3173466, 1704881401, -538416612, 694510548, 1882726406, -857429035, 677492030, -1319058049, -2069801648"
values_34,109,19,"{507582904, -593743138, -1217333853, 47247374, -604333368, 644419209, -636587191, 490309308, 1086451030, 116841088, -185391121, -495005952, -746977802, 406897918, 321088149, 1526641941, 542841515, -1606969216, -734331840"
values_82,29,19,"{1880966414, -950165037, 475484245, 1227861329, -253755444, -1390757332, 952571206, -375521979, 1241276914, -1072626595, -1466051760, 1722721988, 1970559921, 729712713, -509207132, 635753242, 265819841, 721417154, 1918279228"
values_46,242,27,"{-771425921, -1185025877, -328408266, 1555018488, -1304160261, -1847426852, -1284179261, -428692337, 167571719, -1268804413, -1720044350, -1288478854, -419540744, -282337858, -1436643106, -604464661, 995495718, -1718333345, -42430727, -1049602100, -1928242851, -192778905, 1390146537, -229038790, 1166082854, 1160265356, -1067180449"
values_27,168,23,"{-178631596, -841289909, -1486272491, 1205527581, 1813860032, 1829006901, 1057683544, 98370512, 1104649706, -1943961381, 235382782, -788190277, -790729855, 1488644047, 1476850209, -2043463141, -477660545, -1607203784, 2118506619, -1526656799, 1798012297, 1244587326, 156191960"
values_20,168,10,"{-1810282641, 1583511868, 1986310089, -907156987, -1151278423, 944082231, -378480093, 495822806, -1344538981, -22364389"
values_9,72,7,"{-377170332, -1879341812, 857646293, -243267197, 754138929, -951649200, 737980877"
values_92,50,19,"{-1095276175, -771899495, -1588706037, -1382117468, 1455014784, 1809575923, -1133540155, -673547100, 673128924, -1098215187, 1437743072, -1589418899, -159715405, -1696469557, 431078941, 1614483382, -858663419, -694042029, 1932536318"
values_3,72,13,"{496448035, -556952922, 353347351, 1224434645, 1123498389, 1773761532, 2129187463, 2041624539, 950977603, 1326374225, -93284771, 874531975, -1234872729"
values_98,50,7,"{1891346313, -2084276841, 1350143327, -2147472672, -1643400908, -1821540792, 420797875"
values_29,168,7,"{152319797, -1324297890, 1801705070, 1542074292, -322268778, 955736666, -1988937195"
values_80,29,10,"{-331011294, -632010075, 1140271282, 1367843904, -1976388849, 1672033016, 1758369846, 959571301, -1513223413, 217535361"
values_73,73,13,"{-1556344956, 687412716, 1226374153, -957586327, -1289899489, 1877400043, -851008913, 1752105362, -11992740, -326240628, 214908394, -1421133723, 1105708476"
