inputName,size,arr[size]
values_24,24,"{885944233, 390570430, -756524807, -4544996, 358095702, 143733978, -1580065388, 695473990, -1152495672, -522099426, 1546847753, 1719680705, 1242052797, 135328582, -1866786011, -393036891, -1644743953, 2025922645, -770993671, -62514330, -95713762, 1858953487, -1690323281, 348123041"
values_25,16,"{573333107, 66987941, -1795883795, 279531846, 1022245581, 1583141244, -57793518, -106920811, -1774970381, -285119220, -1746987396, 340568048, 1613031752, 199920775, 1084672841, -1542379369"
values_26,29,"{1721274974, -322842701, -1594190116, -61794425, -1010964959, -1713841287, -746873219, 1928468428, 1128356180, -922089581, -1356106452, 1900509308, 998584321, 1687447832, 574168527, 2127319173, 2019623509, -1345724724, -584249870, 864704427, -1192059135, 294014979, 1929468388, 1125835321, 161563997, -1623276583, -1339489087, 1335598545, 2111917934"
values_48,28,"{-1534585465, 1225907757, -58509177, 1726009662, 528808966, 2066741153, -595645591, -2078539111, -389205588, -1282508956, -259125819, 128365433, -279927598, -1899657460, 1825358612, -1476269612, 228674892, -1378940597, -1920141748, -780391074, 1027324167, -329132989, 1969078934, -1113928452, 930701086, 193182367, -896919512, -1507472352"
values_71,32,"{662710000, -950699034, 205570100, -2048543750, -1876158138, -445054888, 461916113, -1058693806, -1719828821, -856449685, 1468347447, -372460938, 2123756706, -649938024, -992730715, 1996808812, -1448651002, 1262736247, 682156463, 484306265, -645014142, 1139516520, 1808580036, 1028990761, 1607551693, 1930967196, 4561980, 384257175, -572541025, -1635066510, -1473319575, -1523981350"
values_76,29,"{979321497, -1289348900, -1928053740, 54849424, -609945246, 1253722568, 32926900, -455861343, -887645306, 250436793, -245413335, -1656272631, 772977706, 351086924, -1980993202, 1169252377, 1270699520, 529436388, 1858452417, 975706261, 951421267, -1780731727, 767701989, 1939469506, -489039328, 99319118, -401370604, -737982759, -1354762420"
values_7,22,"{1531204278, 696410338, 1358124122, -1095381501, 1233705030, 1431415958, -51781016, -1956140445, 1825373986, 1888140750, 1362941450, -1216344541, 1126837528, -1758553969, 1342202538, 1676634411, 1231284603, -53816711, -102361520, -992736301, -672645481, -44833164"
values_50,4,"{1155807963, 1249814294, 1526831565, -1673106641"
values_22,22,"{-943383607, -1044156867, 1044133471, -1328648113, -1649089001, 1316126280, -1151257111, -1604206290, 1635838030, 1267782066, 1420252066, 641655977, -586280295, -528819749, -1096467767, -1398848131, -1907039279, -1816835449, 1727376074, 53949510, 554863083, 113508864"
values_4,10,"{-1817027897, 1177221941, -1572912171, 766882655, 1987820838, -1080329325, 448526592, 1533231523, -342566570, -305813329"
values_32,16,"{1857559159, -1093436662, -334018968, -560302520, -1859051240, 2023655699, -393978840, -1172193579, -343848755, 1240325031, 1600973875, -1586178044, -2041980351, 1718332525, 470073273, -1912652125"
values_77,29,"{1600315007, 1303006520, 963027968, 1273850211, 2128899592, 744748203, 1966679262, 2128364871, 1872516644, 1634699011, 986579315, -980674449, -1483141676, -1079119892, 684678844, 845571933, -561117815, -171887231, -263501508, -1894991190, -16797180, 232870388, -1111876705, -495821619, -227432617, -1096169948, -118416409, -382347039, -671018693"
values_91,21,"{-1892631709, -1166983190, 1965122993, -1831702665, 2112283636, -987493596, -958204378, 1649161562, -1413696032, -89781776, 1378611869, -1460886480, 752861031, -2001332179, -946735859, -1861082937, 508011384, -2139217721, 2065555014, -562793401, 1872690870"
values_42,29,"{-936775496, 81474227, 541858785, 14676185, -517690504, 1554429477, 587154621, -15596553, -639319292, -1560177965, 303967849, -973483360, -892870690, 1292807406, -736461728, 1784894068, 1536813025, -382041802, -1728583752, 231306825, -1127612981, 1491083298, -1062416009, -2126019058, 1310108543, 2070326617, -1136058232, 591771837, 1417668640"
values_13,29,"{1401595826, -1797353667, -1274038504, 906462769, 1892104234, 1611723021, -968637431, 1045462434, 904249253, 567967184, -1000123768, 322370564, 469830878, 1788874628, -422407967, -731225060, -750251009, -1541230768, -2028688009, -815798390, 612932137, 1347365127, -380560508, -1811039665, -329278627, 1710070829, -433976004, -1289497142, -521744160"
values_41,32,"{-1210566631, 926204538, -1307116000, 1769178904, 1610023405, -55928807, 1320502890, 1465277220, 631489692, 1916280182, -394758465, 798118375, 450332518, -81490584, -1197624115, 1893808283, 344494699, -1795746868, 1778399653, -191074520, 2106760386, 2063601164, -150001041, 1760209670, -846853151, 77508333, -2001172836, 1674759786, 116945161, -438109471, 1513629043, 2035014488"
values_55,31,"{-1688700882, -1722404221, -417227295, -630865786, -893423978, -750917626, 1678494452, -166447751, -1308738668, -570134084, -1354326267, 1895242127, -1656706925, -142983025, -1456174926, -1314167611, -1208339857, -1328350920, 501380434, 597511188, -386737190, -2029889194, 1716798843, -555269362, 947568165, 666400714, -497019984, -165046439, -1735800620, -1112969189, -2014070551"
values_31,8,"{1391677469, -966692207, -1959167454, 1312722937, 948805993, -990015003, 1724060153, 1756319460"
values_66,5,"{238940915, 1289596013, 1927096898, -1144871419, 928187585"
values_65,10,"{-1766428922, -907251729, -1109615899, 306741212, -1319647103, 1649708027, 375833056, 427138861, 1748190449, 897791822"
values_62,31,"{-1175829721, 2098279461, 422728437, -349983469, 1385742855, -942494005, -1360915048, -792138373, -1678436539, 716614987, 1567971860, 496347707, -492585444, -232024651, -1977035545, 43596871, 400974129, -801556782, 737658355, -1893755749, -1029573912, -938854768, -164862456, -93295262, 1967040660, 947677125, 197213202, 1611684754, 412359016, 647448323, -1347010068"
values_21,4,"{-378134885, 1458475192, 2073722826, 1015750118"
values_95,5,"{-1958029645, 811029752, -197628783, -325593389, 1554344708"
values_84,8,"{-518490001, 1481321596, 1460762561, -1915394532, 427001050, 1230740658, 2066534786, 663732514"
values_58,31,"{-1521873652, 1624924372, -1448917371, 253682839, 685995368, -1233863973, -2062951734, -2026547698, -915520541, 1163091102, -2128415723, 1249359849, 1419021577, -1854080933, 504459975, -1403336304, -615273873, 1573437621, 477612339, -1868351965, 1766834569, 60534862, -1686899365, -475215721, -1603199485, -1553584867, -121344699, 956487005, 645168498, 1156777810, 640194464"
values_64,6,"{524956381, 1914232442, -2093497307, -1552544431, 1674503906, 1798347811"
values_83,27,"{1715886830, -926662453, 795787962, -1743754173, -112908695, 1447582696, -2137302207, 1851094196, 2009988597, -1121105004, 950739273, -206013323, -1946091375, 1210974013, -337729865, -273825074, 758455875, 313673319, -1274308330, 303800806, -430250964, -1731615142, -1564541626, 65853009, -1673563857, -2084643864, 546214796"
values_94,12,"{1869699879, -607356707, 249478864, -1832110514, -2119408475, 431159119, 657479726, 459997290, -2021932574, 841004720, -1500322067, 1034767490"
values_0,23,"{463430363, -380912622, 842019864, 1462534627, 358270998, -1939123166, 1380019486, 1471325499, -1504737326, -838457544, 1907198722, -413885343, 887565590, 958823806, -704210543, 1844469641, -1409697455, -904956177, 1670916868, 1012532596, 174024177, 2019694890, 587850463"
values_99,22,"{-263271554, -2120014401, 667590977, -1755741311, 486076416, -1656515611, 492484560, -905300121, -1680657688, -2130309198, -1826647194, -974162710, -363858555, -339139594, 778341632, 200961840, 917509589, 381905762, 810757576, -1606898195, -2101752374, 1020648385"
values_96,27,"{28879646, -1493327354, 1452345825, -1592424123, -1891496897, 260611319, 1262708653, -983957773, -91214425, 1355948130, -1648857840, 1227668184, -424423947, -519582332, -1820418759, -1121470516, 738414972, 1463040718, -780267356, 2085687566, -674341351, -1154492783, 835761802, -1528586190, -881511609, 1882733523, 458875579"
values_67,9,"{-1879180109, 2095015249, -866427978, -1531152451, 346630278, 19865405, -535496542, -717639667, -1960354057"
values_61,9,"{2065237768, 1625201558, -1540341112, 1822214799, -866553661, 1749887837, 1396928681, -895800837, -1572201701"
values_43,29,"{1196658024, 1421657187, 1096961258, -1205176878, -1811324626, -1407759630, 1977239235, 104546279, 632329095, -678665705, -1363024463, -1725918756, 751729758, -1085510072, 734417001, 1634902712, -1517163456, -1478080330, -766239647, -2085133933, 842521520, 131150763, 138607116, 456021874, -1240491350, -1022500094, 1811032794, -1221274630, 1634568451"
values_2,18,"{-2077623706, -672569296, 889802342, 382010971, -27861554, -568506347, 1508275872, -1285380387, 1171813143, -139275614, 854184893, 1526897922, -950046638, -1590117534, 2112123090, 1967379724, 1206808505, 1385164966"
values_54,16,"{833996185, 1582506839, -562876034, -1127293895, -1417436913, 340402273, -1733880956, -2069651981, 163302710, 744151731, 714996369, -445818152, 945560980, 279828807, 1054587633, -1646464639"
values_30,27,"{-272379428, -986628957, -999785335, -1078789230, -1087854394, -1644957806, 1938540986, -1698013451, -1986518706, 1375043715, 2068313249, -498797488, 1551636075, 1878154214, -1852195156, -1385451099, 706046719, 2067202476, 82904479, -1874014423, -630659415, -2143998557, 683900382, 1113864260, -1665622512, -789948383, -562424501"
values_59,20,"{-17992903, 1511166577, -978759873, 369615006, -497150923, 1786239296, -1042433201, 1152678958, -45659622, -1304198428, -939266028, 1438599828, -805874571, 117755259, 223462958, 1539060037, 1378090172, 1398757080, 1684798201, -1018728792"
values_85,21,"{283948222, 842436805, 210056247, 1054144927, 407869147, -708305202, -1528096172, -835850182, 368947088, 231070183, 384237253, 2020065222, -1420779907, 209221798, -1945760255, 269339281, -1593034114, -245595332, -1924068774, 49175104, -921360753"
values_74,10,"{-1619936533, 38905507, -997402555, 2118191971, 1874434320, -332293291, -1387349301, 795256732, -695678360, -612157809"
values_90,9,"{-1488870001, 2065411432, -1987461129, 1432524077, 1247765288, 1143751115, 183933254, 545305204, 1154779697"
values_18,2,"{-197223728, 246687867"
values_52,13,"{840095218, -1339784951, -814539261, 1309662223, 488270731, -121016801, -486141322, -1776693163, -205834426, 1016201195, 587604332, 1308703961, 1309231898"
values_44,11,"{838989808, -1294056620, -1538171688, 427159227, -1600464996, 1718737216, -1719488718, -1391402268, 211655968, 1278015613, -1298037875"
values_17,5,"{-427321237, 1453863927, 361712051, 967633103, -1984836340"
values_36,26,"{100723576, -1160835042, -186060294, 807977018, 1208324169, -70065246, -1993979596, 2089174321, 1647520314, 544309280, 1218063570, -945060405, -760720997, -1064771782, 1767365870, 699918280, -1757936320, 1688643370, -1253589082, -1366751558, -471512064, 632040973, 1320726002, -1268869395, -1210750807, -2076591178"
values_49,14,"{-1799643082, -1416234950, 1183687656, 1944425725, 1500041244, -2082016332, -1707122607, 1124063854, 323411909, -585801539, -2095923617, 897657902, -956077572, 145194405"
values_86,20,"{-2024306658, 1649210065, 688742197, -846453402, -1229186951, -1382721457, -1077743964, -635200119, 1245705017, -1541781679, -863934551, 1336808605, -294984995, -1828901046, 1039158048, 920745468, 649512128, 166542016, -530941497, 2103408492"
values_37,19,"{1378930581, 1571645652, -250702445, -1504084872, -1461118856, -1963344367, 432607504, 916185805, 1831660896, 247785490, 1198218182, 1347147024, -1283805239, -676067401, -1700306557, 1231534134, 1788956240, 1975240669, -1599914544"
values_56,16,"{881111948, -950777698, 1268614807, -840219719, 1886516517, -753455823, -1237098435, -1729908517, -465287538, 904471982, -185092870, -1669695225, -696732827, -435531735, 939439652, 107707745"
values_63,24,"{-1096341647, -600020836, -1896029938, -1296945185, 482394818, -138556875, -610262175, 940393422, -1506220832, -832657588, -2144305206, 1936872596, 1248474862, 705660315, -1843160754, -574898311, 1732546267, -1743283488, -264151389, -1066985374, -1184334268, 1390678231, -2093426776, 22605645"
values_35,2,"{626405744, -264364823"
values_97,5,"{145712155, -275611121, -1718269394, -342771794, -1226809860"
values_75,19,"{1962839214, 1726701452, -478953907, -1060808880, -1237636231, -199396337, -151624753, -1229168384, -1456133807, -1410028889, -48228839, -1940407538, 722881526, -708808593, 1874307419, -452408206, 2027816204, 1884415466, -1848016232"
values_57,7,"{1409777437, -2027118164, 1775118252, -1441139848, -451365506, -256431735, 155289623"
values_88,15,"{769042555, -619844762, 1119271055, 1784684005, -1738475591, 1245994164, 2112269322, 1490126305, 1811597781, 849422809, -1181751223, -21798345, -1090985656, -2089910195, 1216540080"
values_10,28,"{-1130984577, -377908441, -1307364149, -1167923067, 1440160829, -1933666248, 479687100, 181184432, -1248555990, 1767556732, 1938316733, -1007931978, -1881765087, 1964322504, -973249957, -1441576491, 1995587344, 1707642170, -1902141482, 1635681994, -387787180, -277888290, -967561942, 306527450, -1882997912, 77634664, 1053265919, 896081088"
values_53,29,"{-870959105, 1371521237, 1252755752, -1324344577, -1180673601, 327217620, -1900906080, -1921168880, 1420900642, -1646167149, 128998232, -1067605234, 293081918, -554094334, 923075626, -1531539464, -1884478273, 841298986, 1965440677, 1958030842, -860567691, 1724077020, -823576248, 452501446, 213929127, -555330859, -332116262, -2071106110, -428640707"
values_8,19,"{-1111471011, -505686163, 13378496, -632841416, 1668070324, 1830278864, 1752337825, 75920265, -665513445, -448575637, -972368401, 927477239, -1042675159, 702901168, 182301534, 889647588, 1774193844, 1838567991, -1907396419"
values_39,4,"{-1435282529, 239464268, 1797626927, 1114275129"
values_47,6,"{-87095, 650339371, 111444613, 380940120, -483060062, 96030313"
values_60,18,"{1626688850, 297229645, -2058301269, 894780644, 308103573, -984746754, 701930968, -1961049448, -2116402728, 752016111, -899528940, -1011627122, -1729188471, 819205211, 437096423, 1264594818, 337692681, 851494725"
values_89,25,"{-2129328647, -2032978449, 300274774, -1854329311, 810290963, 1424259221, -58540545, -482481610, -1357914853, 998926363, 1804417913, -1591764810, -76564404, -1035375269, -102503022, 1242459330, -1090610504, 1678046867, 1436482362, -227019617, 390850794, -1598683461, 298933439, -1343797702, 2108288489"
values_51,15,"{2005414271, 56438057, 406837326, -1524856304, -1447223501, -349757514, 853284810, 552618286, 2044253956, 13815568, -1150964318, -265052574, 794299147, 1355315043, 1923185285"
values_14,6,"{1730046564, -1247934330, 378030135, 1092255876, 2004333095, -467587552"
values_28,23,"{1049584904, -1210830799, -663635700, -1586567307, 534850705, 482078382, 1775762708, -1003837398, 128833786, 1491894023, 123064413, 424885987, -2054377298, 842118081, -1395959572, 332781177, -639692652, 270904156, -583347315, -1998219824, -518100567, 385693299, 231472690"
values_16,16,"{-1332204946, -1933919373, -289217634, -3549637, 297758304, 690573166, -2098412185, 1147403442, 1898573151, 790494619, 823970407, -2078321121, -260718672, -611952000, -716539726, 1786540562"
values_34,16,"{-1528007532, -1004504424, 963442309, -812519160, 1227796760, -1801115005, 1326728123, -487957878, -97897307, 700061859, -1800581184, 682854932, 450184851, -814372485, 909933014, 162448966"
values_82,9,"{-15009053, 761974586, 721580774, -646227691, -377514801, -112414682, 960697766, -98657691, -832177866"
values_46,8,"{-1807452904, 283877641, 1826172909, 1761955390, 19789050, -728783542, 344187598, 1589327697"
values_27,31,"{-637897016, 2014954596, -2096592342, -1622198733, 199558633, -143708709, 1617130234, 874699068, 1266613830, 886772664, 336451936, -2058235966, 459399457, -591122472, -1920311310, 697831418, -1142720119, -1141149866, -611852492, 1887302361, 453012380, 1997336455, 1996488457, -1860636842, -1721290301, 2121292346, 1240129525, -532563215, 1370036711, 1227227124, -89388148"
values_20,6,"{1877204823, -809244146, -370685967, -778968640, -200722253, 1289099250"
values_9,31,"{678143120, -1787553321, -749472962, 1657250662, 1016377829, -1781175699, -1268620189, 85944617, 821307847, 1722197236, 484842037, 1320625618, -31527191, 264386884, -1861996190, -1373032176, -1065539122, -1090038191, -2038136818, 786156112, -2016447432, 2117883770, -1630101671, 810969453, -1277738917, -781585869, -790536400, -543553923, -1805312229, 1924014109, -338628344"
values_92,24,"{824955634, 1503043389, 2073289119, 933594668, -269989108, 240052135, -1868502735, 821130664, 965953558, -1556347587, 613176585, -2123475272, -915824301, -1342744872, 700579895, 880277245, -693799920, 1960138816, 552455955, 839420310, -113963903, -1504498906, 1070592215, -1603928466"
values_3,2,"{2119990950, -1873061090"
values_98,10,"{1670177925, -1149014151, -1460675624, 37331534, 1935707406, -291173504, -55216224, 1418560636, -533386450, -105036384"
values_29,17,"{842451584, 1379519179, -878877586, 1923521778, -788258351, 669278519, -1742396239, -505797126, -384691181, 1045664556, -1834865666, 543821836, 1310716741, -1946214561, -1148462927, -452574557, 1771853062"
values_80,5,"{229754435, -1902416351, 638000276, -635106665, 1866380065"
values_73,19,"{-688275273, -244254670, -1541752737, -790310301, 1083092886, -188026278, 1737137699, -1247645047, -1396777203, 1370850276, 443156962, 1163379486, -1992935534, 926774957, 190036646, 1467993538, -1678999028, 1275185083, 1688189946"
