inputName,size,arr[size]
values_1,10,"{811958374.408, -584211957.286, 1734011045.973, -1984763818.895, 1150064418.593, -1678326650.451, -90987822.417, -971202994.6, -45797558.629, -910332576.824"
values_45,22,"{1256078881.513, -1706030150.978, 1201429965.076, -422534889.365, -1252019472.235, -249177014.442, 1391353242.4, 870628442.165, -1249509100.708, 250602290.24, 1181430756.93, -1844051695.174, 557378198.34, 1642855089.843, -2096662956.365, -1399159253.531, 810997174.977, -614999106.681, 883129004.633, 1762157412.323, 565304916.683, 1662849519.005"
values_33,28,"{671004224.915, -901229628.776, -601871732.113, -772812545.436, -2065665680.883, -1782040139.512, 744625818.576, 540232671.086, -977730671.165, 1541818625.979, -1651713437.846, 803289561.024, -1139428416.895, -98756879.722, 769452465.356, 643743173.512, -2122281208.471, 625531636.129, 687823097.127, 1582665719.106, 537290438.864, 1723568758.94, 460105354.254, -449116588.725, 1896192264.175, 1818075826.563, -1920308460.896, -33300664.885"
values_15,28,"{-598435589.154, -1854885668.843, -316644893.58, 1690020328.744, -52502282.784, -849946361.725, -2070330940.468, 1886060327.402, 1868144220.005, -1668382894.207, 626311228.596, -31672616.532, 1062364115.21, 775864180.059, 1345027716.262, -63392183.999, 1539269179.719, 645420299.57, -649720675.527, 1834855022.532, 205129793.279, -1876260264.226, 10022508.683, -1140663291.471, -620146953.969, -1366991589.106, 865619205.519, -541296300.019"
values_93,28,"{-1840631122.134, 2109940351.306, 2134981816.909, 303852473.396, 856032161.498, -1840380624.667, 1937962979.658, 189354538.163, 1146541162.355, -2076107132.976, -686633692.575, -325555719.579, -1084652776.51, -1487723038.821, 1590231712.037, 1798847045.528, 963567243.054, -1057998160.569, -1412968834.51, -254547557.976, -2104223986.596, 497809679.769, 1139229715.0, -1634269419.198, -832994645.566, -1784760230.101, -1418544338.937, -1149594021.986"
values_24,3,"{858840305.127, 1768739113.056, -350759597.502"
values_25,26,"{-324404148.024, -374750041.774, -1785800747.553, -1077732115.45, -242748364.09, -1143243411.574, -1726434604.805, 553919273.903, -1076205570.124, 183405223.447, 4336549.236, -1629709607.183, 652793126.609, -2137798372.854, -204207091.211, 831276312.128, 1566618940.327, -1692658837.88, 1642530473.287, -1344678216.693, -238527876.681, -527518128.551, -471357390.642, -1941628955.782, -1322350438.788, 226073630.866"
values_26,30,"{452549463.911, -1107283069.205, -955282764.836, 1621384387.231, 188556516.614, -974033232.328, -1331135452.149, 1267065175.07, 397892935.94, 996513790.502, 1582410612.526, 320870435.477, 380596314.81, 1031823083.253, 585754234.894, 1715539460.887, -982392981.57, 1451061370.312, -551817090.97, 618144481.147, -1289317439.083, 22645559.155, -937244272.438, 2027280703.58, 303040783.21, -1744424877.919, 278257566.466, 413992657.082, -802126992.509, -1459267036.336"
values_48,24,"{-1709783966.36, 908545292.353, -2109184124.304, -923241733.3, -775882464.251, -1635627156.186, -1962060978.728, 1154215895.924, 277930613.673, 1960229958.241, 71047109.049, 5188074.087, -1968050523.599, 517897408.039, 695483779.991, -1448815348.926, 626646983.336, 2067070920.035, 2007021056.016, 77207963.096, 2143336846.454, 1623476292.946, 809923970.285, -991946128.748"
values_71,16,"{2012776597.126, -275202204.341, 1843691824.997, 384312583.323, 1613581188.787, -2018155232.002, -138789146.272, -215822638.515, 1851382456.879, -890215630.818, -1384933686.927, -335046493.047, 1478029342.484, 326149107.317, 268715155.958, 160538556.652"
values_76,5,"{932829313.853, 818772694.707, 1441589741.381, -1435357017.604, -876469180.067"
values_7,31,"{1111728494.746, 1160312220.667, 1393870272.23, 384969963.121, -733244593.749, -365071084.234, 1900158634.464, 1299355835.877, 964763177.88, -1014391911.776, 879871528.47, -832325474.404, -1473394086.623, 1134930676.549, 1526674425.345, -993111204.589, -1733571641.293, -1149715193.807, -1915145986.364, -1615576499.114, -96317140.878, 620009616.822, -1056458163.126, -89144282.354, -1834641398.166, -700917914.828, 1591066698.447, 620819141.389, 1654995861.145, -651770030.028, -568566294.248"
values_50,11,"{1761498618.88, -1981374405.69, 503194229.623, -781371724.97, 67183550.461, -1956107387.189, -279934914.739, -2126428443.999, 2089240235.683, -2114908520.138, -1101948423.713"
values_22,30,"{128518754.737, 1892159667.191, 1461820568.812, 1547342335.698, 583143541.93, 1936309957.326, -1889313167.675, 947220291.527, -1429521844.638, -917798733.836, -609484330.674, -70974012.928, -228263987.562, -758909536.928, -1498470710.134, 1891033393.848, 408452565.657, -1464525303.233, 150413919.738, 429685888.657, -1352688122.763, 1558863675.379, 1924846916.122, 1640591920.948, -1351584323.388, 1581683099.565, -665217021.138, 709423964.663, 1734509228.829, -1673888171.422"
values_4,24,"{-1002646324.464, 392301803.1, 1584688111.96, -451947627.197, -1922705657.543, 486563188.604, 156932805.511, -142258241.204, 1390372933.452, 66248987.822, 1320241368.046, 725666058.994, 1861982054.04, -324743233.182, 1474951190.836, -1215339759.902, -685730354.574, -1272786852.037, 138825649.61, 204881110.609, -570819181.369, -397239919.935, -1656696858.327, 808568569.385"
values_32,24,"{-505107356.362, 1192815922.371, 363102980.945, -1167880473.718, -1410658703.768, 1421670206.217, -916683881.844, -1609333381.689, 1287664301.662, -1311459466.255, 557969023.392, 851992615.902, 1859786838.949, 335675574.227, 1706245826.744, -727685706.549, -202664450.003, -789925501.462, 403500143.207, 940883394.713, -1929553629.598, 790852101.865, 779602961.229, -1810206392.871"
values_77,12,"{884443723.766, 572138350.897, 1100223417.292, -694382547.127, 1329682996.361, -1528425504.148, 714946247.661, -1359410558.836, 112909481.688, -1136854167.802, -2031731163.524, -1832512313.406"
values_91,9,"{-998570423.885, 93263970.987, -1073241417.567, 614740451.153, 508972718.063, -233074031.342, 474966020.711, -1455208796.569, -302182140.105"
values_42,18,"{-1062409222.424, 1610087263.514, 133244756.691, 1587145814.767, -1970896040.485, -245149682.787, -830703640.185, 1053198299.826, 916225615.578, -1030048205.704, -306192536.477, -1785378260.465, -1254467703.993, 88608106.675, 1680910205.433, 1593894757.295, 145298946.573, -835875150.499"
values_13,24,"{-547721678.603, 2127647385.959, -404748709.077, 1493038367.538, -1688014581.832, -1506753502.607, -1127256291.354, 668885443.045, -1404996073.1, -541218031.487, 270737515.758, -114175326.73, -2064294477.209, -1009670601.315, 755425363.959, 709131993.591, 1491855652.882, 1746801573.869, 651847393.242, 342975227.554, -468240611.312, 201234718.588, -1952678224.409, 470396712.058"
values_41,24,"{1684577182.286, 1230556812.385, 834612544.615, -2120375220.44, 517269127.093, -96934270.572, -1589168516.598, -1906175126.908, -749098191.49, 2052628025.974, 1934997089.437, 299301234.226, -1569471624.079, -986900672.54, -1910783711.539, -1671024090.115, 1663560751.738, 1491959328.078, 1827558800.764, -189798807.247, -622405472.955, 1345258967.346, 438724974.313, 865710224.555"
values_55,23,"{-1792766540.424, -883819186.408, 458597821.79, 549858114.396, 1644173951.686, -1470859494.81, -1299577467.865, 99178935.586, -2009607658.427, -1316391644.929, 185517187.787, -2081420153.611, -2131888950.809, 1717609625.876, 246835514.368, 548062864.326, 1048627944.494, -1410844657.567, -1016030149.579, 1893647437.318, -1637132272.714, -399112372.03, 441347990.742"
values_31,21,"{1797189721.155, 4310974.405, 1264978897.733, -1006129298.992, 719620606.162, -1227762495.587, -185639721.557, -1930124118.872, -1667745804.546, 1210840990.503, 2117735113.399, -1036990890.887, -576822223.948, 1331104629.03, -1002484274.088, -1619934267.132, 1677438343.416, -1587716188.801, 304974339.308, 1101348259.798, -667262452.092"
values_66,30,"{-554565511.339, -1375322730.374, -835183963.602, 317898680.049, 914299128.763, 1072923630.356, 2066348482.116, 648928148.262, 1497951878.441, -1728490099.544, -340791479.116, -1259031502.263, 116056937.808, -1376164673.457, 635859834.717, -493628834.352, 2135868605.355, 495657798.339, -1674228504.776, -159973202.93, -1981254900.602, 1277460720.639, 2116994293.265, 306744621.282, 2074879499.403, -1783518784.185, 1681982662.003, -1602216821.938, 2016266270.231, 1665601627.308"
values_65,13,"{-1453505746.528, -1565126995.634, -36617147.43, -990288442.324, -1575174891.656, -1584747361.181, -578761717.809, 877501264.095, -1386811708.295, -1438438380.304, 1066847011.497, 1061573081.784, -336871964.538"
values_62,12,"{-390119324.144, -2069989273.937, -963580243.933, -1858055413.139, 1484601291.221, 856746956.617, -517992096.81, -1755476769.965, -1816140392.929, -192162080.568, 1381846656.574, 1822557940.973"
values_21,12,"{-283735798.867, -2056304467.256, -676724374.205, 150160619.005, 1942007768.782, 1740961912.205, 2041479809.757, 1614701860.554, 281717545.143, -159776332.038, -174206708.843, 1210985897.951"
values_95,9,"{-886103894.825, -2125138006.37, 987387100.249, -559272468.794, -2066056584.516, -1652951156.026, 239221268.346, 525663746.093, -1125353549.128"
values_84,30,"{330104123.703, -1616307568.82, -46898493.502, 717913870.38, -314746011.045, 1636148349.389, -544347915.994, 1889128195.72, -434657440.854, 1146678632.844, -1817089291.897, -1279528459.18, 1003286591.515, -977954690.407, 1965691852.067, 459984102.438, -1109747015.659, 106387046.575, 982214991.628, -223115826.19, 2029722368.636, 222859515.629, -1423087336.665, -326263196.041, 373046523.912, -670217492.532, -1943362306.508, -152998155.597, 61676717.427, -1137909760.094"
values_58,25,"{1347256165.187, 1674345243.929, -604886101.941, 1497514080.603, -1808822674.428, -860581584.69, 1029847837.52, 1303173861.876, -1692977741.091, -365379424.004, -1854355751.625, -1840568247.169, -208234366.047, 226702243.839, -542948553.054, 372936758.079, 455995865.85, 2038521981.712, 1931060738.739, 987926865.818, 1100920337.779, -980830502.324, 811501107.784, -1946593006.427, 1101561188.111"
values_64,12,"{-1365430463.903, -1504289520.538, 1600800119.696, 936386549.612, 1739318581.942, 204559983.682, -309848863.755, -1359910420.56, -1414788826.86, -1488137725.894, 676565916.232, 1366867888.757"
values_83,29,"{1077258190.082, -266501928.76, -1197919070.014, -1225652374.546, -904145693.249, 707300877.633, 728762824.925, -2085281387.758, 964000258.026, 1448689748.313, 364094468.022, 703446889.092, -53340281.308, -1090166821.651, 645765218.406, -1452482556.569, -1590960393.029, -119095295.185, 464523650.715, 1850845344.543, -2079714302.658, -1219711340.854, 228212918.238, -1487543516.942, 1476042055.059, 280845086.718, 1786826805.56, 36228727.855, -1614081922.738"
values_94,11,"{-2121429309.625, -1539763381.769, -480923981.408, 2043205564.781, 1232517343.001, 1728093897.817, -1816904303.925, 1084334879.451, -127907018.563, 1994483209.618, 1789925497.664"
values_0,12,"{-733693769.402, 762286938.712, 839909822.789, 1381017013.87, -1682394846.756, 2052926201.797, 1302709722.081, -1360964757.257, 301853386.629, -1084174758.928, -1334936355.566, 1032927090.228"
values_99,23,"{-1606711483.168, 2031902308.049, -1477563173.626, -671898077.563, -1035450602.8, 908792302.456, 1061731016.688, 120190375.726, 170216720.221, 1765430566.58, 1180629387.613, -1790692153.455, -283635551.005, -1926869384.187, -663695056.625, -1472796217.446, -1026632456.864, 618697664.601, -1678154180.79, 584026396.989, 227343089.946, 1110724866.14, -224631313.0"
values_96,6,"{-546172708.698, 2110220046.859, 1367683544.935, 759651896.571, -1818717209.744, -1490284182.036"
values_67,18,"{-1625328276.379, 2100915396.556, -955400447.544, -1952639276.372, 1488698036.4, 1652035234.459, 1998932593.451, 693770161.728, 511219344.708, -449378215.873, 696376416.161, 215220903.255, -1479508559.956, 1878245024.065, 1944758565.879, -2004296914.05, 1445723906.225, 1127929303.199"
values_61,31,"{736231625.964, 298173108.496, 710258632.214, -798235107.643, -1916010674.809, -1643279836.111, 224364201.787, -515946623.897, -1439376821.916, -1520573953.361, 154167043.652, -972861337.985, 2101621483.137, 684904169.516, 1959825879.9, 380975089.764, 315359595.951, -2138772038.999, 783551037.838, -1064690793.072, -1346668523.382, 1067395785.613, 53948982.545, 1250264273.615, 1412178704.985, -1760159369.66, -1795537076.63, 774490997.681, 593833872.102, -1986052850.916, -1138455684.479"
values_43,27,"{214047604.66, 1445927319.492, 863091208.848, -1749251957.368, -1827372138.379, -1118182868.977, -443074804.897, -944643409.433, -966105567.725, 359597978.87, -1857262630.289, 1662054696.953, 2091313169.277, -746141415.708, 1406506488.919, 1827866034.647, 1449730943.821, -749388935.093, -1270280055.314, 1438663266.346, -1062864382.575, 927592396.83, 645184685.512, -2043450978.843, -1757988130.495, 1739703231.708, 1234495569.513"
values_2,32,"{559596506.052, -1906752232.414, 449145253.644, -2033023082.38, 1433068035.528, 1973376017.717, -138495828.079, 2114783884.294, -619664036.641, 1485025054.066, -2116408273.46, -1075813574.328, 1125596430.371, -1645503826.823, -2118153044.889, 1680247913.695, 1925569274.726, -388511106.5, -800562285.376, 1214139209.343, -1407634928.967, 621633405.984, -60503182.834, 2104440585.3, 1286931344.618, 380243223.867, -1749331267.793, 951785208.331, 1822828255.161, 1491951260.332, -923004476.327, -781929741.701"
values_54,3,"{-539580833.543, 1593811352.176, 634381492.981"
values_30,10,"{1629986306.768, 693446046.489, 709824442.171, 415636448.198, 1403520587.104, 1715152867.875, -1123644936.528, 1880100449.216, 1992358976.526, -223203553.42"
values_59,17,"{1872016203.001, 1811290957.063, 1464011028.788, -101186295.709, 1469657625.736, 1174506209.856, 294717556.015, -1597512100.065, 1134645669.161, 1200464240.066, 586823813.778, -1184677060.685, 492319584.842, -1704155349.223, 40510761.241, 368877035.918, 637905932.453"
values_85,28,"{-1349968671.749, 1271971982.433, -20395864.105, -789781964.229, -1399850274.848, -1339533886.167, 1547808687.14, -2097383540.31, 732520564.534, -1387488876.974, -791609496.239, -1117358048.339, 959130157.206, -1331124265.643, -638764315.308, 373013580.251, -1805759451.051, -1132613999.359, 1567493255.306, -1433835834.644, -471011233.122, 1840725152.441, -1516082317.905, 1930069643.537, 1499628109.435, -1558907051.663, -730154557.077, 1771178757.019"
values_74,25,"{942731111.842, 179269052.631, -181793992.182, 977599684.672, 180995951.206, 1889178070.562, 961308360.984, -1962712033.565, -1034324887.427, 1701088009.135, 341317533.856, -2089901072.668, 556088817.845, 180204222.145, -1196036762.48, -1235147099.635, -1355625434.334, 1962343750.719, -1624699120.002, -1390702848.805, -759606169.701, -166353344.088, -2007045180.602, -306124445.701, -29211667.607"
values_90,28,"{-207545216.735, -1644290977.463, -1492669036.124, 500652450.774, 393266409.85, 333988045.248, 318385405.957, 443158377.483, -1199993033.666, -250458410.835, -307646814.336, 285068634.16, -1635089346.104, -2036712026.769, 649973701.519, -1963222117.483, -1442232672.536, -1596601032.865, -914041404.351, -345663200.894, 2116890404.204, 5451592.485, -908499579.913, -56764605.184, 350282082.166, 1736302217.767, 1934049152.911, -1453438944.644"
values_18,31,"{290002275.134, -1021088328.11, 666619793.536, 1027843561.051, 971091615.679, 67821460.455, 1060014987.701, 1562251279.403, 62491116.606, -164064677.64, 807771168.929, -870586385.353, -503021753.407, -2020286662.78, -1466057246.187, -515279894.871, 1496944635.695, 1536178342.321, 883687108.154, -1001299896.05, -372953392.409, 1161057991.164, 512814194.083, 1541585709.435, 1914612579.641, 1606254347.724, -866322639.813, -1100263184.333, -1628963683.266, -107618916.671, -928104070.005"
values_52,10,"{1160977920.783, 1105646413.855, -1298784648.453, 907426952.651, 817865278.393, -781550407.804, 1769978344.738, 343151944.522, -2016580274.049, 1172623662.782"
values_44,22,"{-1098770710.684, 1663974290.692, 489985976.709, -1883543098.099, 1594915807.054, -134973593.812, 1553558079.695, -1548564185.253, 175821834.161, -1945291351.804, 256838619.852, 721229849.568, 1115430206.025, -107465408.012, 1083836060.014, -1790330850.82, -447111700.865, -1091562263.985, 621115768.444, -1792005653.827, -1889633727.016, -1330405029.857"
values_17,7,"{433094397.758, -891035822.441, 320624330.321, -1867347403.19, -1059038141.014, -908877785.197, -1883879098.679"
values_36,22,"{1697400826.833, -41243629.163, -290987360.843, -737258336.189, 196270262.156, 1472362298.165, -1502937228.536, 2112205452.095, 180846596.21, -691890400.14, -40790292.168, 1772717641.929, 2036436840.18, 801082722.97, 785663718.332, 635262892.184, 1492870124.926, 670823706.435, 1891600780.411, -490052758.764, 2120771644.283, -846351239.196"
values_49,27,"{2060543547.327, 623307389.076, -788974159.965, 1531939568.868, 208094793.373, -1081361219.038, -1090132919.417, -1091319989.046, -345736329.412, -696309898.385, -2058726424.382, -2080147877.491, 2116150269.285, 2017305543.438, 329254459.852, 1265483064.708, -1728882662.175, -1357037102.874, -2086299725.672, -1826598949.877, -1458048462.802, 1167553586.681, -2133250873.189, 1836325239.213, -794216579.987, 745012134.647, -158201182.997"
values_86,26,"{1890649483.785, 1356870835.774, -2027482489.842, -58176044.799, 318357087.166, -1193537102.818, -1056945953.382, 1223936942.519, 620830887.229, -617303335.08, 2080870152.578, 43055307.413, 473978666.114, -1715181589.345, 1906981854.781, 1317273148.416, 1900471170.861, -545018738.124, -719987116.991, -1442976830.454, 1367782758.836, -820189013.869, 239950400.227, -1923736869.173, -164734601.16, -1449250119.067"
values_37,28,"{-2054985774.507, 890153469.393, -1467907779.106, -1105168007.683, -1372290676.097, -929304070.832, -42885872.259, 1790148350.145, -315739076.83, 1548031287.247, -441618776.391, -360470862.415, -1214313198.321, 1117568692.298, -277086618.497, -1332646909.327, 384301796.176, 385815216.417, -2084565035.277, -729559337.555, -80522262.652, 470032754.746, 1145984955.871, 165598977.65, -316138449.35, -1668123630.435, 9786928.362, -360233943.741"
values_56,30,"{1740358715.725, -1958275620.813, 239230522.528, 1013545683.656, -473203261.275, -421338689.83, -110339531.209, -2087285753.071, 2086513164.933, -486022920.034, -1414331709.7, 1516733309.799, 472059678.239, -378866258.17, 876920767.147, 249907611.805, -1977170782.327, 157096226.459, -2024739860.472, 1412738954.075, -1997572092.618, 465860670.435, 287943515.918, 1310159426.025, 806335032.682, -58767748.497, -2030811835.202, 1742020347.444, 664693573.886, 1541929509.977"
values_63,18,"{-829259134.654, 634023482.868, -1725541151.025, 980984187.539, 497824884.346, -1460966982.448, -1458543352.423, -724444263.801, 1285622478.767, 666198027.36, 1472689248.444, -113497240.596, -675161783.064, 71073437.242, -1045779163.886, 556281467.377, 1363961638.621, 1128899214.081"
values_35,23,"{961644151.285, 1490888276.806, 863625274.918, 1358051439.939, -57595011.51, -571677655.327, 982311827.618, -1156319683.442, -1863969334.435, -448381311.386, 458151186.631, -87225462.108, -2039832351.492, 2026428293.782, 582653157.13, 1496156051.163, -1754171227.923, 62850288.591, -1545233109.25, -1198023590.243, -1219320399.865, 848273652.357, -1779296674.409"
values_97,20,"{-556433982.8, 340983054.8, 1062451423.271, 1445246435.133, -218236442.642, 1257192731.127, 1060677007.828, -525067996.715, 1901731520.967, -496705228.053, -125197685.86, 875548144.312, 1310289114.598, 1078117438.125, 67345265.466, 1222075596.724, 2118672031.205, 1900436260.962, -98343300.154, 250681802.087"
values_75,13,"{-1155846673.078, -8438776.689, 1109761233.652, 1820777227.246, -293383016.858, 365867679.216, -308293239.788, 1213303400.529, -1461801527.506, -1351879068.923, -1840265594.481, -1171385328.511, -1252600993.488"
values_57,29,"{1043257170.757, -25179284.912, 1182298738.3, -544593367.044, 2146620464.402, 653150570.665, -747580323.222, 130125258.136, -464145363.126, 349698833.022, -1802345124.82, 1239913183.853, -1718327904.731, -504058570.247, 1213316776.013, -8232161.934, -1080830932.477, 1223751159.973, 1944679590.992, 937523508.619, -2119058849.342, 1570727983.566, -398900457.681, -849525460.518, -1335685441.79, 714075681.659, 2018041461.542, -1835104523.012, -351848755.602"
values_88,13,"{-1882000997.628, 1772463454.675, 255884970.398, -406836464.693, -1383685215.815, -85936598.597, -2087575446.93, 1302394039.004, 88487610.72, -203783827.466, -995284361.629, 274850889.11, 799927168.587"
values_10,30,"{-1118075371.767, -2112673390.485, 573244692.319, 1681528322.276, 104493638.624, 1543400293.81, -477499101.005, 1130056507.333, 2075021977.386, -1138360304.63, -85936370.977, 1050946076.374, 464213329.457, 1592087329.706, -1668430903.372, 2024760817.254, 1100225452.187, 1721605274.812, 111965277.511, 1514809755.839, 250830515.938, 2126480103.273, 564812823.83, 1044908274.744, -2109517382.919, -134106771.447, -1341900867.44, -690363286.697, -545786108.881, -1376178797.191"
values_53,30,"{2120399233.843, -611129112.685, -4094068.037, 1960212084.869, -1756085837.325, -363188242.096, 302553802.473, 1669901773.275, -1068665280.495, -1196119455.058, -1089628548.202, 1184123044.862, 2036452705.637, 1804473643.811, 1057663371.778, 1731551189.896, -1213148159.211, -1050567935.408, -1736340636.906, -700619900.824, -247892033.967, -1352869937.876, -1797454724.342, -391614817.543, 733049465.469, -255112985.155, -1720569637.58, 1521505314.174, 1821838226.407, 436101800.023"
values_8,5,"{-930221078.581, 931026278.952, -484119533.439, -1978153792.151, 259938080.861"
values_39,10,"{-1651106049.445, -1999893584.727, -173143916.334, 1635507398.839, 1842917275.617, 2105683629.184, 1960389568.705, 975284106.922, -344373328.763, -1694820785.359"
values_47,20,"{1433766566.341, -144983506.336, 158995125.574, 832707591.295, -543402665.347, 829071569.502, -1135225468.825, 1644176358.573, 1410362486.292, -149446813.915, 137941543.514, 476739486.125, -949497209.054, 1206645959.445, 1904148857.69, 1637033506.704, 1011480159.937, -554518296.675, 366694591.103, 1970240052.948"
values_60,9,"{-241774430.134, -710453107.619, 636372925.769, -31777441.517, 283564800.759, 889766678.012, -985209222.886, 1033638288.049, 827011466.948"
values_89,10,"{-1338604402.285, 1872552522.121, -1902354551.756, 1760505204.181, 694156408.915, 814182787.423, -369817764.316, -1111745752.892, 173541524.15, 471908274.637"
values_51,8,"{229335439.758, 1917360211.324, 475856381.862, -2040646698.223, -1714636323.036, -481844098.451, -880148032.333, 228019091.123"
values_14,5,"{-2106117834.142, 613315341.977, 863317081.75, 1282642693.092, 1108821416.846"
values_28,32,"{-357839252.508, 115349963.282, -224952383.626, 1504073798.863, -1518374391.455, -783670982.81, -1373315527.186, -56103132.295, 2016753675.051, 1126927697.983, 1264531206.26, -1583202783.021, 1883208437.952, 785350764.973, 956883750.176, -370411174.121, 1489404683.795, 790291969.836, -665921925.637, 816739532.923, 1605846870.595, -2062867358.427, -388876584.84, -549558773.51, -1252874961.466, -1511953740.752, -536892366.415, 1183179050.95, 494249629.728, 748060969.427, 1855134354.487, -199986848.145"
values_16,14,"{601500360.615, 1905771501.875, 432324303.358, -2003638972.839, -1516650847.119, 65277983.415, -632466107.831, -34539240.827, 9750344.476, -1117251734.884, -1125906375.312, -777801056.537, 1421096817.915, 585804896.886"
values_34,30,"{-1606517985.388, -145958656.655, 1652820381.066, 954444477.965, 1472644782.042, 1874362677.629, -1910139997.066, 1437190124.03, -1191909600.565, 1795403294.21, 1419428762.181, -960565000.764, -1129029185.989, 399920761.44, 659785986.817, 1273016947.213, 577496816.105, 1185609448.878, 920952601.891, -615414546.695, 972932928.156, -1689650078.087, -164405201.108, -1854593812.847, -776476715.69, 1426122591.003, 312547242.456, -1135845021.954, 1937133958.711, -1075977794.632"
