inputName,size,a[size]
values_84,30,"{-561034633.298, 1604967115.954, -1887409504.186, -851960023.77, -1320177346.073, -2129088442.916, -1082813712.984, -334777374.862, 1990754194.063, 1755539618.693, -1968201862.968, -1723848022.177, 195138637.01, 706307686.381, -1362761507.407, 1174775339.24, -206545855.9, 499127661.67, 106677763.929, 1868735929.455, -2028487208.97, -332923901.166, 598461068.02, -1234950177.165, -696231375.222, -777369834.321, -1092098144.983, -1918024097.48, -556139092.695, -1936298818.833"
values_58,13,"{1760898342.26, 992495484.86, 774672850.397, 139118132.084, 282166472.999, -189869337.26, 1004122110.554, -591023474.388, 538173955.258, -464922892.828, 533893731.022, -541261806.584, -1883003108.435"
values_64,9,"{-288892106.41, 1941159735.23, -1812979881.843, -2025101698.381, -711494561.135, 454220078.562, 1099159788.866, 1260314522.559, -390568914.85"
values_83,26,"{-24215787.395, 518316311.545, 1243215344.039, -623556966.759, -48307437.148, -1032694336.236, 533544216.774, -766182465.628, 2134106601.631, 1001267814.421, -713343263.425, -2000040056.878, 2039198346.061, -1388512515.539, -2126769694.776, -1854483094.059, -998679043.46, -192046395.733, 508557279.221, 1987038107.613, 1768184006.675, -610175077.646, -2029546213.398, 1058106314.204, 630068941.931, -1203186509.248"
values_94,13,"{1490447674.496, -455867208.073, -1060351845.757, -1223164362.271, 365222472.933, -1352813098.536, 1610496957.463, 312931645.074, 1488341730.867, -773831626.018, 1123357634.354, -545016867.803, 675214351.176"
values_0,18,"{1770609612.314, -1307817940.548, 2007074998.649, -11404521.185, 731798309.847, -1978848120.134, 1257554263.308, 833992673.93, -1816920479.524, 112053069.533, 1705050576.421, -1541590101.299, -1425790890.157, -919931557.766, 178476335.057, 1371353857.375, -397577298.494, -228415891.071"
values_99,6,"{1043392083.407, 1257567697.243, -1511584530.75, -23261367.398, 1486649356.65, -859569876.844"
values_96,4,"{-1968143077.638, 634790272.792, -1838907424.311, -73035066.526"
values_67,12,"{581609816.316, 1027538410.662, -1958352494.618, 60170218.556, 221340641.415, 1919649184.462, 865943373.504, -648531043.405, -839897683.611, 1900515024.666, -14784772.561, -1175855176.697"
values_61,18,"{-507427358.255, -2071437071.948, -300810541.197, 582021476.885, -1117519942.948, -1767954413.772, -862463099.566, 1105401862.793, -717446403.167, -1631797868.485, -1860360840.133, 1092115979.037, 436524162.825, 310804700.704, -1349363591.07, -2067345644.008, -951989764.809, 1697841115.206"
values_43,5,"{-1587142375.002, -328283066.958, -8894727.353, -94238597.891, -2022766984.889"
values_2,31,"{-170478412.475, 349777732.561, 917319580.453, 1209383126.49, 1967641401.894, 888797505.047, 1597767965.087, 420008529.704, -418856820.583, 629007516.049, -1600648304.323, -360646478.877, -438023635.377, 1069666165.655, 1491182995.416, -1919796369.946, -956797888.777, 1138719954.877, -1402524033.566, -74485026.098, 1959546234.533, -671380374.757, -1129197671.51, -671131939.145, -32132993.417, -483451191.321, 2115748018.002, -1280195044.175, -1363052644.721, 1403134495.188, -2018848296.389"
values_54,4,"{2144392170.119, 1503541630.593, -2055409508.56, -2055596238.679"
values_30,28,"{-494670457.125, -700859553.658, 664650797.109, -1173799476.139, 1684545220.018, -1171153526.492, -688707565.171, 1333719697.428, -1849112736.269, -379473944.835, 1490648545.369, 1676733275.234, 1900070059.114, 781801425.34, -1021148689.909, 1259132786.057, 464925547.228, -144056290.197, 858985622.366, -1821419790.261, -759536957.245, -980687325.152, -1630871977.345, 925950063.316, 1015268496.003, 1906393151.339, 1557511676.673, 157926179.066"
values_59,19,"{-683446489.455, -1811768281.986, -804024693.782, 1638832645.334, -1080186039.285, 743678165.164, -1326305972.75, 1585686807.21, 131587361.365, 1661535707.302, 2093784795.786, -2061549690.327, 671052028.786, -1319215601.512, 2051061807.911, 420936248.948, 1399666725.266, -1576664436.855, 1870537360.125"
values_85,21,"{-1386739667.799, -6334492.424, 1993294201.132, -339304242.797, -1680715653.329, 881048307.139, 1015178553.121, 884070575.129, 1890796610.352, 1517424972.653, -951950713.473, -1992480213.375, 1012164923.62, -658478841.773, -144313963.787, -438076791.905, -2062173763.825, -354264827.22, 422528756.572, -607746391.483, 1004287957.508"
values_74,26,"{-4811029.943, 1539177429.143, 1737553880.263, -991842873.15, -835151663.926, -1404162789.511, -1799840134.148, 196008320.521, -1169668367.812, 1190993234.986, 852324861.53, -1439236245.7, 2061340758.152, -1219489909.221, -1324637846.797, 1736576451.085, -291892784.75, 1198586729.031, 680402681.266, 1497511104.233, 1887145107.65, 1291503367.801, -156191667.26, -1587843726.901, 827743707.044, 640908739.376"
values_90,31,"{1243892282.051, 1839772419.214, -763203507.567, 936173698.022, -243602714.825, 1340190715.183, 388541808.455, 571680569.219, 1876830913.716, -1236625489.938, 503799195.895, -670800839.94, 1241107780.645, 512677944.116, -1004512693.044, 1189641882.376, -188460385.474, -4388691.555, -807310283.793, -1405272141.304, -1528426508.421, 1046826019.783, 433553638.007, -1018591772.105, 859813588.433, -634025218.006, 970235910.653, -1854696295.515, -484496339.883, 1255147071.637, 1944994167.528"
values_18,3,"{-1246249175.953, 105924842.869, -2084641429.6"
values_52,24,"{352923660.199, 1250867109.978, 1235676092.596, 619012826.861, 286688124.257, 1743236506.807, -841392673.865, 1513445943.207, 1575748685.765, -508887768.229, -839600938.942, 513481183.492, 1674806477.867, -8051950.165, -1413580451.074, -1826152391.291, -1893166745.417, 401890223.725, -1967421900.247, 162146310.714, -1073492015.922, 144547379.226, -654092020.699, 639618299.982"
values_44,30,"{138870360.351, 42641040.429, 1232140514.124, -736954879.179, 28257790.632, 1331185249.6, 619945157.316, 1759632738.063, -7091436.309, 1322061071.886, 387286064.021, 1289050919.545, -1126745001.757, 1008577989.107, 2063329172.025, 914081505.026, -29165075.814, 790147431.506, -1778475683.337, 403254388.889, -22796025.08, -1154557883.944, -646045370.436, -1052370886.37, 2025595447.542, -868729847.842, 996957586.061, -990325493.981, 875591263.242, -988095770.568"
values_17,22,"{413855344.145, -1862371386.152, 372199807.37, -650087774.407, 1368818936.467, 1535127281.997, 1812248071.156, -384994406.785, -1984905401.071, -498585212.96, 1125153785.973, -601503112.319, 72653735.988, -1431139213.362, 721382009.674, -680891452.172, -1016545184.911, -2068310985.274, 614707256.752, 2117431244.13, -1786333481.489, 972530739.078"
values_36,21,"{1854348104.11, 1651583199.231, 1240158621.319, -714178266.726, -384946149.512, -1109223067.068, 1601213950.707, 839181975.778, -854802846.276, 1987481295.924, -384909437.098, -1506169560.957, 1699735594.999, -830035289.555, 769298364.631, -1213564544.14, 1472437882.302, 933948579.43, 274839800.669, 2082894772.242, -12620144.976"
values_49,17,"{-48004187.214, -992241994.641, -2094465861.987, 199575858.815, 369499962.5, -513395169.268, -1170355347.956, 1769792676.144, -1554162558.295, -1704138407.258, 1966167850.678, 1853636197.863, -1590397256.073, 1716912258.584, -2100580074.006, 1444172635.152, 180178696.464"
values_86,3,"{644839605.18, 1283109967.878, -328303080.802"
values_37,4,"{686692400.263, 705554421.745, 1136682723.465, -1215266749.7"
values_56,2,"{-557966891.812, 1667814079.128"
values_63,13,"{1706911540.673, -1664832919.674, -125481977.774, -1183214691.601, 868899348.353, 2072986249.544, -1237179888.42, -2002876257.806, -734783651.796, -1198402447.86, -1586118017.578, 692168011.242, -551328537.436"
values_35,30,"{747012405.083, 93189117.241, -137092517.687, -1183435155.257, -2064685122.689, 1702182886.765, -1083494409.229, -1281151633.643, 1306413154.727, -256402319.784, -6421630.757, 259254967.828, 427239404.688, -1907382532.089, 1793743741.141, -1838201252.256, 1418979822.175, -1529196505.315, -30991197.567, -1878930795.321, -381300620.605, -1891550557.464, -392069524.87, -1142848701.096, 887483411.13, -1246966740.63, -29967760.144, 1738162991.238, 2022438244.85, -400132876.289"
values_97,16,"{1277612984.061, -16808038.168, 402324561.848, 1479857767.68, -1089918010.498, -191873303.266, 990549406.611, 442260173.732, -1998625162.611, 1717167123.601, 1741591250.79, -1815978917.854, -1720425485.863, -964009586.639, -461266626.244, 123653349.166"
values_75,20,"{-396381680.083, -1507390321.612, 1888912782.279, 1390918491.158, 65548220.857, -898736715.725, -1473436088.666, 2030141497.857, 453688149.186, -1780434163.507, -579563246.393, 946726654.455, 816958476.43, 1186876855.797, -1017159922.096, 1350126801.961, -712959009.239, -723489577.718, -265944098.631, 626705489.699"
values_57,21,"{820854654.93, 320499643.477, -1576124674.175, 1092332118.221, -1999479642.949, 2078457300.984, -1170500541.9, -629651113.016, 1221933739.853, -831701617.151, 419108217.558, -1516669010.572, -763381495.59, -1776448530.113, 995840066.977, -1358635034.477, 547266758.334, 1390822301.965, 528650405.979, -1400144442.028, 1156067060.811"
values_88,8,"{1983585202.831, -1755531488.121, -1891144292.688, 768622230.936, 1659348347.966, -1608174801.906, 1348984771.403, 378066013.446"
values_10,4,"{1792720988.306, 1792493434.218, 539791741.748, 1242940705.114"
values_53,30,"{2023261907.075, -1184140902.022, 1476484142.869, -598463397.929, 1231515495.19, 1604092521.777, -676517460.857, 1005243891.641, 1862538999.472, 236443559.645, -1659361262.47, -1382748831.55, 1862317221.258, 1344897871.574, 178754916.192, 1094930732.762, 315169743.12, 1458387828.056, -1254762492.777, 1493740252.874, 733031778.637, 474908069.602, 1440565073.05, 181041867.83, -1001404502.828, 987219412.156, 1438471022.755, 800466947.084, 1106048233.531, 2120555944.539"
values_8,5,"{-982498141.593, 316850531.254, 1754155392.355, 179751015.399, -411471478.654"
values_39,24,"{-874708583.016, 1228793530.044, -679996316.51, 1449369766.894, 577716505.896, -1980799125.354, 519598461.823, 2078178648.526, -1734165015.265, 1546719184.342, -2063365117.172, -1641147628.255, -219257564.636, -709674302.603, -894234271.456, -1221973091.713, -472721492.936, -1336334063.657, 385801101.105, -1450217021.941, 2049078141.973, -2015272281.257, -734480065.043, -1469930981.358"
values_47,4,"{813795502.392, -1242514638.264, 1896770097.286, 2120375018.582"
values_60,31,"{-1229438212.103, 1715747883.728, -1963216083.577, 1590013279.508, 153225082.563, 1390092407.347, -1171344722.123, 751004710.312, 884705110.58, 356917642.278, -1279590231.422, -680749842.685, -1674992325.969, -235529720.837, -675023778.238, -2107809443.296, 1973592830.345, 1843939604.095, -267018799.899, -1118381120.574, 1854957415.056, 517682435.153, 327221162.453, 1968883703.277, 773149815.746, -1862614598.975, 772829426.47, -2062193783.365, 213437173.249, 1272867864.984, -1645976323.169"
values_89,7,"{-1171798179.207, -73536845.241, 1043581693.016, -2017713481.873, -1828396779.402, -676930361.736, -1229462275.95"
values_51,22,"{-773438777.856, 1954441191.714, 1546621236.559, -46964625.187, -1365466615.74, 801908509.014, 1678211321.37, 1742586349.232, 838544630.243, -40947344.54, 1941147214.577, 1773676404.249, 789812248.607, 1420435293.642, 1652626356.538, 674276056.519, 1228901038.18, 170420830.985, 2142013487.391, -1662795321.021, 408854337.895, 1709216550.54"
values_14,30,"{-1470822838.9, 181530394.806, 1988990934.458, 135832355.879, -922501272.182, 735948375.324, 575860809.004, -1564003244.364, 1194432981.155, -1885438947.556, 81728583.751, -2073890327.448, -596306585.386, -191561092.044, -1290965220.36, 1422266940.002, -336234792.087, -844193327.557, 1508832987.101, 1988896796.146, 431740329.994, -1974193561.358, -1898814655.13, 2034280049.424, -10913870.34, -475445902.946, 578309257.064, 2144168350.644, -621567794.879, -1985525170.818"
values_28,18,"{11885833.858, -1490027229.965, -1004318010.156, -1299790114.465, 1439976635.391, 2130427849.213, -1069131731.386, 64482068.366, 2096320918.418, 540368492.798, -1199729003.371, 1912244957.852, -472895737.07, 1800453919.757, 1858352195.092, -754598615.412, 366975096.346, -2005857827.422"
values_16,25,"{-631435463.277, 1740396531.396, 821544674.81, -1296738716.915, 1494026178.234, -1807528841.319, -1503841613.759, 658770476.757, 1244941246.577, 1239806915.66, -1563260512.238, 1422844807.861, 1327855921.746, -623707349.094, 1456608190.485, -1524603922.316, -1912765777.313, 177168414.61, -600262713.033, 874286909.83, 1363560736.362, 1881431130.492, 1693847311.275, 630896734.16, 1397066472.917"
values_34,21,"{-627778983.863, 970407330.143, 1799080986.985, 26079649.385, 2025519631.783, -1085564167.259, 1290080371.161, 1818298212.524, 579715425.384, 1366774973.767, 919935570.48, 1023853430.065, 1394207568.532, 417338458.326, -1338731704.537, 210257119.758, 2057640745.445, 1338328497.6, -32949628.148, 622065710.583, 1797974159.812"
values_82,2,"{-1627946029.575, -1579282040.595"
values_46,23,"{1015111086.139, 207801777.689, 650234499.12, 900544432.772, -1248391191.848, -963051167.119, 265144952.839, -1649415855.34, 1004149537.157, -188846924.015, 663653008.759, 1756301347.078, 881965863.524, 1043882684.238, -1267656951.746, -5950117.209, -1535642815.001, 2044673656.285, -1881274598.06, 1705374167.905, 1792624774.886, 1198959921.642, 197226997.899"
values_27,24,"{-314954269.678, 461475486.15, -1849486089.446, -1744016753.255, -1826947761.745, 2028226725.908, 576562218.35, 2011860428.423, -387327346.34, 1140577850.07, -1223286353.987, -57031879.907, 39408659.088, 1811072156.131, 563261466.652, -131201522.549, 1244099971.839, 1135513512.412, -1583261056.693, 2122151162.833, 542182899.702, 1743595922.074, 1615100793.502, -211581054.685"
values_20,9,"{1316031072.573, -247273079.074, -744575481.561, -2139377587.838, -1286695543.373, -664020690.92, 1625689621.625, 951590850.594, -421908330.813"
values_9,17,"{647943111.053, -814215722.243, 1533887829.397, 1629801402.674, 1316473620.927, -1525102519.042, 989792950.562, -269955880.752, -907210193.066, 59610394.382, -1379539927.035, -612392563.531, 584843168.458, -1259459777.123, 304234134.861, 2071132727.731, -353625390.424"
values_92,6,"{1469932625.166, -1041664049.38, 94535755.454, 1933393491.502, -531038798.37, -67884145.505"
values_3,23,"{-1608198927.532, -875600457.187, -1612317664.433, 787739030.975, 1194226036.374, -249764664.682, 1338784565.832, 553378069.263, 2141146223.354, -101078063.348, -322813419.586, -403076541.314, -523822135.298, 1295409601.948, -522046087.526, -1304214885.389, -1820620366.463, 1610960581.361, -527521279.336, 1666163853.983, 1840205687.833, -453414706.909, 963334812.028"
values_98,30,"{-620993269.163, -1711661955.696, -426776657.589, -221681675.978, 2036670658.888, -822272466.457, -1899597663.863, 2115648200.878, 1490016840.081, 2037664067.827, -1740264807.304, 1308187305.022, 491586607.956, -1826018470.743, 660873893.138, -2088333465.344, -226929266.563, -1947268426.986, 611113821.778, 521646512.396, 1934370210.209, -630871828.833, 1451518392.446, 1060424437.208, 600257941.492, 208822531.357, 1570539635.207, -1629105591.934, -282705548.045, 181737457.609"
values_29,24,"{-402141836.181, 249929335.868, -1889479113.983, 848317101.525, -1663163769.78, 1001196168.379, -965222256.853, -1996844789.856, 607697065.888, 169034306.798, -973764417.304, 1061028092.808, 1352328118.315, -1825768610.694, 1788214810.34, 2130062703.546, -367899679.288, 332788109.48, -541513907.45, 776102221.515, -1666992639.659, -249759490.512, 2068214493.218, 990278736.472"
values_80,16,"{-541107960.411, -112593909.613, -436456435.859, 2041806482.781, 1183631806.746, 803901514.462, 1502239656.042, -1635616300.268, 2062625017.061, -1412729337.744, -342618835.32, 530541332.588, -733805138.327, -1855307099.492, 2035610490.903, 2022073782.586"
values_73,8,"{612654706.785, 326926400.605, -213001483.824, -484103354.572, 1018302886.093, 1341273265.633, 1240150566.736, -847851603.394"
