inputName,size,arr[size]
values_76,32,"{6396838150930758967, 2524727976854736536, -4566976323791953937, 6970526808508003694, 932987808257291149, 4570205349722722278, 7030435399733638595, -490782735708314058, -3857241802350545274, -6969189246769402639, -1097833895573478236, 3608334382338571849, 5111200289368284343, -6949473463139494709, -4849060059360304554, -1110168249333354014, 8380226374086834993, 2120277171210793278, -5214686411168996366, -4311528311520734373, -649058928195233242, -5595754421883491771, -1975143159746652033, 8624776530736598063, -7053513472030196580, -7291894526870403275, -5994769393145381451, -6208353376770748747, -8517384118809998712, 703312179883030161, 5940723460000584241, -2294836390408964992"
values_7,4,"{-4648541013290774444, -2229039646808103699, -8760373639780490496, -8929635941715050627"
values_50,20,"{-6507507347618123031, 4903295789784766540, 8789816840579288769, -4180738570743040337, 7634427429989552163, -7342817021777662128, -2799670183354785906, 436297333080290867, 3518175321724450341, 4943298346115015705, 6228944071709214252, 4343286246442114671, 6551639734868227611, 8852469299839084398, -9065212649710783080, -5118053778864279094, 221409896481102798, -2140586971784558585, -6652165521366034073, 618269884898008768"
values_22,3,"{8864634876045533143, -6958694986994984365, -8249294480256860797"
values_4,3,"{-1936042421139939598, 73517475299878768, 1909693168326756902"
values_32,9,"{-4831767588242645405, 2538821863509979173, 3560305031314778112, 7937799860527005910, -729931898342248679, 8964910171480640193, 1663498016935721128, 2640055691749153146, -7688334172225869005"
values_77,12,"{-2556749960808012742, 3569619873666864797, -6784298649474529381, -2371288398079876572, 2532225800871388338, -1325921029612873333, 6701239050473127767, -716731088983663197, 8430447062962808736, 7995803861002139960, 1535377806015012968, -4565034556698649787"
values_91,20,"{1183005564511771860, 1973180528507573686, 1983044476994214849, -2152777719707693551, -7419392289933961414, 6912025705804593194, -6124397608796210072, -2629376715623223186, 7251332375948605411, 7056785077734604439, 1227315241906856705, -4519613006503547694, 1633077938158283313, -7614461845826125122, -1571991018514704262, 5578065233769293115, -3675929748183453934, -8518837101503107425, -570540584225289136, 2342753207144745467"
values_42,28,"{5488300068106345061, -1515818555540068537, 953369126630945063, -229257212495467083, 866464483045508476, 4016636485943723775, -2268196904061838621, -2442132060482650113, 8209454894609521119, -8279226922486069199, 1151880805433072742, -5336003610463919406, -2764492701507013307, -6573350645221061496, -1378722755687453839, -7212946767240656671, -2908409275645546829, 6643086192577052275, -7764369571956314889, -7082518141698126947, 4062044048538995616, 2904984520686763947, -159689843052065084, -5324915177614323752, -2488002399929633242, -9115114939517724847, 7909465816702785559, -9027010171155710592"
values_13,9,"{-5628056318285356988, -1578764599606793291, -3305071792404232951, 2968338484793604130, 7614492350048442618, 2037498833592653811, -4079376815018761360, -1767219243864171808, -3002768852365107728"
values_41,25,"{-9167607109319728642, -5775657568339991047, 1734188117214803688, 9117415767847084364, 6019699683210806609, 4508639232265418731, -8236350504974239194, -2281599239503618595, -9220788095778774257, 2089214390036112461, -3313318332308103765, -2762496223057625893, 3766984323902959168, -6261820268773940041, 6002891909509563207, -5809178353692569294, -6559439287079977808, 5495637949268951389, -2523931353326255174, -5389493591708146217, -2239084113720976623, -5032848135374785479, 879131006577475620, 2640225411825884934, -7834081163073450"
values_55,23,"{-2148234227650547353, 140744545771690768, -8377879999177233377, -5573089128778735473, 327991134941264982, -4464972500619504877, -2175688049307454388, 6469430475918007713, -2209733157867909904, 8977191148816408237, -434066042641156673, -197545702259451099, -4192975430551114902, 8785378474571483880, 6775828486808812755, 7897414021629479204, 2640646693602628338, -6043153452484926309, 1423136394142917280, -4850223383277889850, -932552732222788643, 1379168828140018963, -8465368809411311982"
values_31,6,"{6484661911094325085, -7548416280259181184, 1716925329213270426, 6069014399229262181, 5793361353220844097, 4369655804182549214"
values_66,5,"{597479878202071985, 2691078048647283065, 6044978275622455103, -7837272104298226508, -4705022994751001654"
values_65,14,"{545070318918754038, 7662193954781268279, 5249555663344173192, -5943926389509464489, 2634537375396855264, 1482336014011523957, -4014899526092872432, -3597453380531344992, -8039193005229758599, 4604629252099736799, 1230378081245448297, -8204053653264298880, -1032316139035929362, 3580181645233680494"
values_62,29,"{2261505834687529362, 4483905764594343127, -8864959760220467350, 6677307567750792190, 3559276042798433012, -1858872216443711220, -8730857147059248278, 4517804844564287405, 837038805657547003, 6924065044575557328, -8521617330598081031, 6514851543598367741, 4551063795518297942, -3143390593290045787, -6212862541732993363, 3187792488014518256, -3593382680987653561, -5629184446488690238, 6155476024020537851, -2359534081475010923, 8556730088557726909, -4186172811180804620, 237241470984942922, 8772840574485178773, 4333907871470938276, -670884689504425641, -4394034091421554484, 3320173680369991367, 5768971946089910985"
values_21,16,"{5979927723261342952, 1168326751816939919, 2843811303576476665, 3325695423775221546, 8146671326518529960, 7282927064673699704, 6038666262460204369, 6320594770556909338, -7858683368645808540, 5329228285430548969, -8199740815084199007, -464956987400482559, -8907399399033552818, -8429981989570706097, -3402272848482505807, -6827883782648740862"
values_95,11,"{-3471639781219442498, 181108948853301648, -1356270089877986655, -1832299807380349723, -7632747592466120015, 3692908024434818368, 6550506052958499950, -7408744691331127901, -4794318341989687640, 6589130363815999797, 74258411828999489"
values_84,5,"{-6465686177789392039, 1051801196012568923, 8415377290918344956, -9175072155076781780, 5679344288728968249"
values_58,29,"{-280315734614737709, 1961449284452056744, 3628787991933481467, 2833778815963331080, 6218500947904935219, 1136009944244826162, 205082111179128063, -2265972666835776875, -5852242380655588822, -3280763795883064624, -4039650753160630659, 2355196841754373870, -3875821857747307920, 1202339150384445494, 7972657278332551708, 238192427471805687, 2571722826698603517, 4276828828648529524, 6078589148490079438, 607798601748575198, 4294325067040903217, -8979061378108964206, -4907632261455115832, 2062471267826664943, -5954922973070726627, -496452464906118754, 3922543729544830222, 1163251943400849992, 2823894708007246742"
values_64,7,"{-7627063141424893736, -5227650989881894341, -7155572796346944101, 7087466118551495720, 5719951193439873249, 6905491808922081027, -4602525249497363298"
values_83,32,"{5081455005258809138, -1531130508150176899, 1944860159306917810, -799907583453457759, -3677426147464934459, -4006583780854476702, -4660508388819588527, -1202691735311583808, -5571015007280380928, 2205967538428751036, -1804788498332157876, -141727188164965777, 53927481525826671, -3717827368028151941, -5005149779878473840, -4970258187154094420, 399344909953497977, -8426178010083672487, -1978861424754085752, -7379365340085830446, -7223350944711379243, 8356823233001821349, -3159328823934314391, 2226914232066229836, -3504500200001829942, 1220538485112560010, -2907706964844166292, -5455544722812517344, 1153889410949916818, -2175402010521070068, -7166949739434996612, 5431864747350345227"
values_94,19,"{5276040687637526886, 4817545755705362439, 3929329351849346354, -5026921943941372300, -2934156127093060252, 7930888532994356894, 1357155861226919878, -1104222892303098342, -2679099064291369294, -6115897895614524041, -494131730552420188, 8220826277364640906, -5081894855391731299, -8198634900895948999, -7823726251185174797, 6827836152194212259, 3037863320193497617, -6421722824790704842, -8928995654710227808"
values_0,4,"{-2400668948424622027, 8107349970679864707, 4606945616238876381, 3133545698646888605"
values_99,28,"{-6585823655816680023, 5568280288439803056, -1022789716945773779, 4542548839364897577, -2572566086503111362, -2475913690228390137, 3908641034174700713, 8077979580638304853, -586516699351406360, -1097749859514223728, -8404161769636139397, -6201429251082379391, 4017447705821306301, 6023779751539125209, -4597612021316371293, -3088861776825701147, 8037567018032127055, 5841837035310434539, -2296464115889393196, 8723908799908521102, 6546186703196151504, 873370680284235671, -6870227478036651586, -3733275952788964214, -8302932536807889355, 6561380662225748302, 5586033240195842677, 7401701581166294305"
values_96,26,"{5778817875348806396, -6015534494705158277, -8429020276477740985, 3631648082857997890, -3316832343409371377, -2768083318585759871, 5144443264886319603, 6448301042181174443, 1585923911371522516, -2419676235839285677, 3665795340225255170, 304003590099903937, 2911819899313089443, -6901055275791342394, 8697439123060781839, 2371772464035637990, -2061315778457415964, -3694333609123719405, -4546746800542667819, 6682516582587914035, 6937464633856222082, -6314062756307671312, 8096190544790543910, -4771208487558075040, 3101412218081442629, 7393941883686523223"
values_67,19,"{-6184232653164787559, -6258642278396385966, -3716575959749669810, 6933029251156465460, -5107110580696192447, 5922658580490847103, 8834824253463065047, -4022328428050371064, -495190311695203754, 2522495883136424245, 5459538051846870597, 7668881786880854070, -5783472390774769729, 6229397568751622744, 5151108043490952293, 2857659699175557069, -7792619904289235369, -1524876719092748984, -2027319670797022891"
values_61,12,"{5565543021842605112, -2558512745460859594, -2106637829040682228, -7495888709793148379, 6111449698094203775, 2394731270056043352, 4269622536441264979, 6633223293903529455, 3206281221009381997, 9033996467861290568, 6952745933604479979, -8479878396895609759"
values_43,15,"{2939857147191839830, -15586261745067557, 2914081882183936693, 6314632001991304386, 8558566873111254947, -3624030112557076884, 3406192843046963517, 4714931275350485123, -6239902881302622321, 5378019341331240778, 1689376130853214901, -9048357100010164360, -1241534922887711111, -5190901618735906562, 2020852682950945499"
values_2,25,"{3864700969792252562, -6138790136989787154, 3888953024289450856, -5372060433894284100, 1648900584847060718, -8413889533837041605, -8838571764387016326, 2392993563790120388, 1153297173026766941, -8533209468070758978, -6972055330790754051, 8966252403313937617, -6203739433785014392, 8395701292379361586, 5962227731752215544, 920313822890278098, -7862030449751313416, 5780391218658487578, 5344779585997205572, 5438193022225327171, 1457332817095965187, -6665185096635786728, -2902277050856360820, -7845145351623538301, 1108585221971911290"
values_54,10,"{2539271406517803548, -5062768039530912986, -1537332946215868293, 7402755755019567772, 8966530987666270470, 5293913978787164059, -8532420071796740986, 6491502436892143013, 7567246481298674942, 1289959887427223020"
values_30,16,"{-4310737277009011143, 1788252337109713959, 3786302873334285479, 266645867122679595, -7536638593695114359, -1811806192648276339, -7839916064323457575, -1812077073848243660, -3030314251460872219, -8250565047672392621, 2738317228765272428, 3494367081278385758, 2235753262657017195, 4853289323448699045, 5442413048141356257, 6106153834810082976"
values_59,11,"{973984405689840267, -4981847850896216930, -8959816593577635087, 2962547560694883976, -711343328751153289, -6560575652413318522, 2822567171210888525, -8214064526574019962, -6816898716107011438, -3909205383049298110, -3880072805147971381"
values_85,22,"{8381953287655826511, 919513671341950774, -7836313263360899010, -4862332867616851030, 3560668091089412796, 3056320232479422778, 8656901052487027983, -6739925104348855292, 1504441002176605650, 1087161081982573826, 44966111659934704, 5045378778057133592, 558489510708309050, -8055622113683181955, -682952965865101474, -7253100158032512755, -5640229194963198060, 8953352243756896204, 6324524304831199627, 8465892417180832184, -2750466377575067054, -4030527306498075288"
values_74,5,"{7110534491192645382, 164901517604732153, 2191276499415987932, -2607532135773368988, -8972880195882735410"
values_90,31,"{-4414218839480830445, -7909036325487265407, -4033951180138074910, -6989561811852295411, -2409509495666432821, -2930289270114292830, -128403188992207214, -1166697500830909783, -9195762235360702147, -2322994898309225515, -2346287829848781728, 7717287194887602342, 7523963752091304685, 4079411542237673541, -3366598003521882174, -7255586825249477991, 6665129670655555751, -5634992202936725872, -7123273835448969359, -6464496321672407626, -2452283730826843991, 4720523168157122239, -2424618756155702322, 7363391064546436228, 7063158222158177597, -8903670900856023119, 7815691124965676931, 8968419983462085848, -310129252750396760, 1434099197721358298, 9185728131858446357"
values_18,27,"{2847804859207182053, 4817310975364362579, -4171498587116814347, -7083711785761941166, -5527734731199094306, 4011093000591464191, 143352158886101680, -2973802314553809260, -7901824581257718036, -7689773635402749611, -3685656196555696592, -8851768593138994104, -1234533198138339666, 6408350130269759138, -5752794963232318100, -9120076777644143677, -88919962275346759, -3416528352266210640, 3769546539197659262, -2549030746202119784, 2497655577010084399, 2052433709462722331, -4382595423098793054, 8458172997368218635, 6809670514613180100, 8499077022566904221, 1812902880210585897"
values_52,7,"{1068465729594591978, -5505850001995152661, 7957191776467619929, -1958124256229335389, 847166468322783200, 2617213838167450677, 7284575780465295936"
values_44,3,"{4470172764705191962, 795508831419983171, 4464937791638670931"
values_17,17,"{-5066273449766436161, 5174293444806869091, -7236839151242071499, -4253574057828541382, 6309743164770431323, -9173609244392704805, -7588465334438227210, -5015547929553945837, -5386236506620865665, 77865368712428015, 7789414279523050355, 4171258012339104457, 3670024989107464243, 3520958176830914663, -4522600831091494547, 5076118625072146819, -5860946156090527012"
values_36,5,"{613791928054254032, -5513026501802260870, -721905589983976842, 2945380463282726855, 5954306118400917308"
values_49,3,"{6162760128078217556, -3581914040254686883, -7139982863108230475"
values_86,31,"{-3084876711636037365, 1415142522277069553, 1671201605034980153, -7597861958150834000, -3928572000753549350, -2491726993887595790, 3757033176634859601, -220102295161995280, -4758340802257578729, -8104485733057723509, 1319144252423052277, 6553599498095051662, -5324662251902782325, -372567521982350651, 1008792436555540683, 1395394499152732898, -6796380327117305002, -5521525758056971235, -7510756953424364803, 8961147613748022443, -7676310401176129819, -8961193459739069344, 8310741954949354810, 196639679881670151, -5658163274763647454, 8900869443989445205, 8436955573371593665, 4937843766523825249, -5959141480494220177, 2458549181750183345, 1389609266078208652"
values_37,32,"{-3014758890943573573, 4351248843346415950, -4185694802054493025, 6464199605341456087, -5456256471914339452, 3520823786727910687, -3532735966051922950, -1393641394589218982, -3926319144102895175, 282788164586683637, 6237658320362793641, 8012548989760665250, 7569727333768113335, -5111899363105839768, 5582083527635536925, 6958487054509842747, -5087988307959038127, -142968780914627535, 9101252291209822820, 3033980696441050078, 9161927831124432632, 4795621423932159184, -3061609293704827190, 7207425054816053879, -5019662211525222511, -2160561316598840630, -5649914046490063508, -8377254902760533561, 8898328646572449288, 33672171473796312, 6777161234104954951, 3562196054644578040"
values_56,31,"{-8371622870952553303, 426885607946906288, 7987147552270818321, 3435174105179862747, 6297445509632868987, -345635332119689279, -5889631087448154106, -3521941190819615496, 2423070499664922360, 2818634147795461578, -6517324020608432192, 2939197358242436989, 8661770213797310606, 7121553443705398355, 7583938262867210819, -8082525671027369682, -7403378759362948581, 1621608929911013165, 2723907398883279255, -5788524796553225018, 4820824783835274865, -7976166702348613750, 3535641783777777988, 2071020669465357756, 6344794257710689195, -4883101818593962919, -8740399707553451300, 8475952476383795712, 8531269196941734056, -6526474186813279834, -896568733258074383"
values_63,13,"{4551960473057103703, 365077326296539771, 6426460153068112428, -7284237385180459347, 1825708975258908739, -9169973171489113284, -725133308143788098, -5975090341748186159, -2502216588779781528, 5252043463234851097, 7926112084177059005, 3181013058726064586, -4187102937735610767"
values_35,16,"{-2742116900520438384, 2482708320163806714, 7350787230557210637, 2590459175315210622, -9126504265289583709, -7839016057880977699, 6492211500591457733, -7289350075534159985, 3010147760525376, 7116514575797455656, -9055890838703609522, -1025229356955989002, 3680668010583042967, 8892105761842109082, 8045828600458093319, 1438899501062859696"
values_97,24,"{-2912408925708241683, -7862121242738214635, 2978104822729215321, -8044782878560035155, 1821864185806409922, -7636176407884133265, -677633759574781546, 1873087010609514729, -2390105392560900475, 8120336040068906664, -8586510331036796287, 1974095165952309139, -9165833293060998148, 7863501759758571971, -1520312064154324756, 5383943784575399805, -8079954573485102672, 4289377478702978813, -3238380427680059505, 7769075894883641997, -5002154132335223236, -8399997226021276126, -1449571347664973915, -3655655817582902227"
values_75,5,"{-5784120636847295993, -3591709546206084170, 8169018238840774525, -1273899363830375533, -2361644122352889536"
values_57,7,"{-2905441332932631153, -2482921066570943278, 6292639005423569838, -2987660625582455396, 6243036051738643358, 4606483822279546125, 7158671125477146178"
values_88,9,"{612321520722964617, 5081385249232164915, 2891234653068435094, -1207543405549909766, -7240432993728949560, -5601897981418338492, -3494499543677832201, -6238452835519711546, 4345675074196701687"
values_10,19,"{-248807952016207365, -6033580673932635512, 5062036911680721572, 4968233940371980374, -952398620515014919, -4481731350293878354, -912280076413738699, 3609671727491608416, -1979019892741067492, -9181905764699733377, 8265901666498610103, 2282577866834221154, 1980568176905147482, -6526103342749792160, -1914308461501876506, -8031750197926494978, 3931332331933840298, 2098378459933868474, -6976131297750767539"
values_53,18,"{5097184798835802342, 2075148527942096716, 5116086900621593511, 4079084797199900978, -8320662256662923243, -3740705836449410948, 8519269576150042537, -4415895848329747249, 6163067903193214832, 3624860517217569448, 7064161686556232608, -936031730294798685, 6206875294837987977, -8597821153878096437, -4219624713846690673, 7705290940831357757, 2636853286254464542, -5962632507007716208"
values_8,25,"{3611087999499604760, -5773386131347040525, 3680821366623819696, -8778034732173717283, -7880481641837143360, -508539641428783174, -244614081982895814, -5232670424264205245, 2444754879939636867, 3498992571869055246, -1567677678309906214, 6132317905808531945, -9193344436296739883, 7508626407187344584, -4171934763970058451, -1687388554215526369, 7749471351856284855, 9059509729816922721, -1489001144487505293, 6129212798649770330, -5034374009822382542, 4914729093900962272, 156524746370788158, -4170074788628003688, 2843037872307292365"
values_39,4,"{-5386591924682745244, 6097993396174117701, -5800444814027092135, 7915775111778571798"
values_47,27,"{-1750166061320091524, -1339321883269238606, 9129579567261887531, 3189091201674601824, -3648798823052596786, 1045747677126057209, 2975242591400462801, 2892380630405485930, 7405560694545024828, 1229136332795926061, -409699072298905632, -1809941892020629801, -7148336004129932559, -5058079721280267382, 213437453361590168, 210435312188568629, -4290730897379174399, 1974036333357262241, -6219024320091608687, -2719255497250126492, 7259251582878591011, -1493639957554456706, 89449938745068286, 6858246355422963723, -1249143461557712850, 8504954551130515515, 6995671063640576372"
values_60,11,"{-8881962878726586201, 2187943813861038802, -1056643658028234409, -2891726390962444035, 9060420725257876658, -8489132216064705906, -3953250308112100659, 4408102668725910160, -4015046409044097717, -9194826020132158020, 3666092782704506377"
values_89,15,"{3581681022879118953, 7449124338099734414, 1149158228643831227, -3813967033711408745, -7297627840574455360, 2623249965635217846, -6293396919920189078, 5241096484432868565, 6310977527482212630, 6529576824353560129, 6014042928109041201, 515974992615119098, -3815750067342734130, -4500312111945763066, 2832594557033808469"
values_51,12,"{-3696478724628411700, 975464055860776995, 2571527191292647024, 6200784216057995205, -7830295493048378600, -4536596237500264066, -6950984833597844108, -3768410852406173749, 1168572945654745185, 3582408931621383617, -1347732759035629090, -3119449160656600704"
values_14,12,"{7728906757320680282, 962965899204456282, 3417310219891616186, -3827856881177096425, -8239205390319099372, 147151026693280086, 2648191218776721298, -2835217814366490630, 4304813617539576235, 2646638438257547402, 2631487074043818455, -5953005388343746833"
values_28,29,"{3121960679353987933, 3953377885578461001, 2129950780601588232, -3703936430057916207, 8123947600952449207, 2557437705955364013, -3286835458615875481, -1509478416352503308, -2055815327744118752, 4966113613103335307, -4326643459212725131, 1063671112687388956, -7887240799387250990, 3048929901976157364, 5513815812122353016, -950785356975171279, 5365670033347904759, -5863784640803063097, -2402952372883646953, -245942022448358999, -3566700603188041982, 9094643735850926444, 4647386527693246605, -5364625822302016482, 4613890731226746405, -8115531122440765808, 205185339238426108, 8625313643059366904, 5030601651939805637"
values_16,29,"{1337977127507004900, 7767949503836523390, -7923519563590189356, 2521084784229355354, 8894290323748960501, 22738997488554600, 5440561919943609737, 4481941212117016544, -6012663350994222252, 8376003303839724920, -1667614727699040550, 1228623610419105837, 4220677572482966500, 5548121925282798735, 3170709408918186928, -3419790957528495329, 6551595421180104520, -6890329509395818839, 8150349202106762654, 3621900889287527951, 534532837822624415, 6641472750489631871, 5008921283465749877, 4139497325683888042, -8207987859593293905, 9092739054640701056, -5500389721047345222, -7164353413937695505, 1490306768043850333"
values_34,17,"{3899806867969885496, -2244084286190440599, 4031649051556661346, 1617816390500041578, -6990643021753822123, 4897995525252062738, -3134271045173909318, -1438867592165580591, 1989553707808913530, 975737791918109024, -1836428233506738306, 6110838248908707348, -1052192281309356693, -1701068450395819099, 5446233640414082206, 2615182078033340997, -1608433542838313269"
values_82,12,"{2329030155274745881, -5803275935043796736, -4945758800976588220, -9217684652905780482, -6732129343026741567, -5058311334026002063, -4273701535854125978, 1251407615211103380, 5615501076698836125, 6431707521960381676, -2478087862827242298, 3924323074478411874"
values_46,29,"{3014726505013489052, -7442047627185286128, 291985523907930202, -4150214755751492205, 3875656085741411199, 4959593660191659062, -1111418607853484756, -5412448503834871502, -2810693097331185918, -7592862223658043960, -7134734259215523394, -8459501165210133959, 7640565270541785530, -6179910917228602404, 4699703801031166473, 3424846315685083568, -3988314104876409401, -5202716655972600633, -5179049432068923362, 4425034016258433652, -5634242343510989972, 992513747472219640, -151172399248337677, 6150080388264366772, -8577692513918683730, 3628477829930612462, 656030736341206781, 6517597891659473924, 4527645820233268582"
values_27,4,"{-4479498796463714801, -3727348620069454868, 6378447106890384120, -4583948995439628696"
values_20,3,"{6168172888839356672, -2730906656640324324, 2183871165409249085"
values_9,14,"{2307013762713174048, 5037559158777053009, -3506355124541578210, 1938890884529931266, -8352187047800108260, 556006134887006451, -5218088120461214973, -5024921488277848286, 936526287804727699, -7210656797329139543, -5789060020715685939, 6054538557716894573, -1051073260207977574, -5971864093897763602"
values_92,28,"{-4480102686407388572, -8254821990318669237, 6320786518703397918, -1297504422967729703, 6859283698789448421, 5249469575491724900, 1859075757291571548, 9140051231568930740, 3653049090511747135, 2965013495959367704, 6550701375392712204, -1080275307887101760, 1339865380976736241, -6496340109328402248, -6428576089780830622, 2453038937261439680, -5660548128227463357, 6596823190683003320, -2874737291831109195, 1287942547350842758, -2740890481885560410, 8870023676832074515, 8120648242512358964, 8758882173663496214, 571315401321604139, 760052104026800937, 6009451706100882557, -3340065252462721846"
