inputName,size,a[size]
values_76,8,"{2683228470235797349, 1025528274286989618, -8817915912493666612, 5731144718858114173, -366629891535951025, 2020109189530995176, -2407408997561202411, -4188619611702665960"
values_7,25,"{-1153502527959387899, -2723416803298811841, -5522242543829897340, -6183325130436327351, 3785868888350559372, -3049474592488050606, -2479748370213252105, 5640482298749983245, -3198538329336717408, -387034979571319204, 1702647003748701149, -957719279165580832, -2687434408358190502, 7210911427714315891, -5591463208115865821, -1234658948171792453, 975340398236363583, 2187713191562981539, 1192310132730786253, -7662122665629385202, -7024109994671091976, -8501836630149025539, 8502780496799272791, -2714537697692804748, -181860070827830048"
values_50,13,"{-4387413071331624456, 5449995117059053069, 3589841020572694529, 8362818259770581430, -8340969746755332267, 3129967436719798329, -4135223289272908380, -3026391244546446549, 256686807588886497, -5810202660105111076, -8462815451804267515, -5466709992659709680, 1540918837083452685"
values_22,13,"{-7769335114083634441, 5174108198372453634, -7426493340916411591, -1730748392182133721, 4829689965169605539, 7372566921240860731, 6859076334843786783, 3524862041240327833, 8832523796211868483, -6913489620807954236, 2976039519987672500, -6630021870587473070, 8650817599242291613"
values_4,20,"{-3984258735441316303, -920943747196311146, 891478779561542869, 7594973108112393422, -5705508969905208984, 1771537242945567422, 4651728793122586176, 8548863151041760196, 576311095499279625, -5702047294258470683, -4928850162089778182, 1061594720029780540, 2790251433289355005, -1000112642313858720, -160995021467107057, 8800283040926614780, 4285122178922341170, 4656461992912436952, -8870295849378647668, -2135044619860048088"
values_32,11,"{-5637524677587672573, 8452565545487792758, -165388926074272454, 7348510854754694283, -74406116774910564, 7269082652397606929, -3079556352080842594, -4227434557321883632, 6323282100136496795, -7639877293368780485, -8507697133058415455"
values_77,15,"{8859901517249910371, -3307932361987439892, 2560543469185373872, -7992106652306970771, -232289616440495230, 2914010289280805798, 388879953043110825, 7679195708179603581, -1746249078451181114, -6564579873075542250, 1683776770232052816, -8914582092886263836, 144696172883468174, 904506310815748520, -1466608876020207225"
values_91,25,"{-2137436944366726245, -2294033548985704214, -7653422429094420759, -287106531777958666, 3687461201322204027, 3752697021894966212, 5741721242111301859, 4107304601641663050, -5177389964879332800, 8292701316980728831, -6196304564658727685, -6584297013558058922, -3678536014215710455, 1779409061936086444, 7200018130146876622, 6567689615148492205, -9050928915054049484, -5115461269309514893, 1886178034776993111, -1648961342135207848, -5611212030099541920, 7441460761268616461, 2748565639610782378, 3970234480599711870, 5997078693539134367"
values_42,18,"{-4385828805323047816, 7959558979790505183, -1777842257247550447, -665021888178004014, -501312179005244600, -89217939371448270, 137936228083875127, 5735543053402478330, -3637261820163821681, -6795579688178892469, -6206133811364375482, -948873216605663632, -8030879606499237506, -1100595162868699763, 326924668796013259, 2452249482762917812, 3572894878671130603, -2082075257738815047"
values_13,24,"{-4887389947596681556, 1779311585663543398, 7174207007151385998, -8903729187922067049, 683081839979446783, -9220442020545479420, 1564568539881338036, 1530191185509671395, 6083601535656492765, -4777022009285742464, -1272966496644621568, -3004101024114184267, -1128360619261507970, -6334975667987292412, -2126776103019089144, 8383650438138398323, -5997140003293684568, -6769324166646672063, -1593570798380673558, -1582341928618262051, 5355371263408694486, -5895394831682872444, 5693192200152327740, -3583859483618198344"
values_41,32,"{-7428789817516068882, 2339259983831724293, -5679827718797411481, 7400620244841302359, -4335191196533347967, 2579043490700219585, -7254249945526990353, 4059903682286223242, -8827990826729353028, 6547248712823343387, 3188847512790400673, -304806945966157686, -3667680941080698230, -5332518406557453666, 5306791304446146620, -2653928000702503874, 6515917374469262202, 3637482374011280706, 464836301638942401, -9031213310987236356, 5406351462379975756, -1475864947906570274, 5275342835874513480, 3059479763370590811, -2405140722439756836, -6289863816944100591, 1451500644365205430, -8083267413015904811, 1643983043595643596, -874822710209698079, 5589114013687846434, 4959063514684827034"
values_55,14,"{7990677246339418321, -750597741541806346, -232586201464185508, -7772920333276284203, 4017578996696023707, 3167928113392294603, 1973562186996354372, -1704539301743391435, 6646455477456587504, -2498268667935692874, 8429680542064035295, -1153539530887336397, 8875354928472476199, 837853098403079030"
values_31,20,"{-7536738408627154215, -7396466412342395270, -3063890260273877273, -3153558285704034048, 6079340792089801139, -2266082754437914161, 2919901705324353800, 1612163932904394412, -6412251616888194342, 3990685128777962204, -3330137052026200728, -287696040162573599, -2869218904549587606, 5708507987828525228, 7571277528814113327, -6922505002496115967, -6813385797396486490, 5643055529490898110, -3448197265913259675, -5238235007375017150"
values_66,2,"{5772021209548189705, -3463482347464617340"
values_65,18,"{4989142022711821141, -5117726273782000234, 9176342645045790329, -942904066877317947, -8623436589927510231, -3474100631194032186, 2670497003535950476, -5124173376559838553, 5287452720235844617, -1852299212245292393, -8547976426401488265, 170451743477885327, 5470471557074026475, -269494959671342087, -5683880175556342245, -8338650563648839579, -1295366601749948726, 6740009991899436391"
values_62,10,"{-7962844223401132112, -4523592294894440239, 2538555440862377299, -2833374535757603895, -1629419041681374613, 7205522135374506162, -419489374776664179, 1520022856931827233, 2639456481523515040, 3453616272314320804"
values_21,18,"{-3706989437471718053, 4866691922742054472, -2807172704968218683, -4794259442285181125, -6050983041832188278, -5356813496578165755, -3449715159763726168, 7844912215377531615, 3560449480441553458, 1611298985959840542, 4098140075825777098, 710972478616342158, 8292584708125302074, -193851472369697131, 6772816213524133221, 9048533394441026116, 5808212508425052202, -6773522999780879293"
values_95,19,"{-6431337725911738855, 5737968926438092167, 2244267289640216983, 8867314665314319880, 4586897832553936914, -7869323246119545804, 1862451769282308901, 7582831563477982924, -5219987291038190519, 4412487124031180070, -1011478011253003096, 5818681982730055906, 1844482181642522477, -7385012697016800177, -8819177496650746690, 546424789091344466, 7909944422399597852, 3650693125298923909, 3389755008965916056"
values_84,13,"{-6421157994674880358, -8285211183243142999, -4526531153614857610, 4452792427173415182, -5458567539716965467, -7310306249940244597, 4885135759990252471, 5290423490438808530, 7403709359994700018, 5977392853962168538, 8102872512598715235, 3070861397130984682, -5888074469472464794"
values_58,30,"{-8654601894231415485, 693756796378230196, -643202167453597326, 872753951545164178, 6455850264402891539, 3993695624068486652, -9174855645637342752, 7257850500788626470, 8524731433872458447, -6161464120834736333, 9200039338806535440, 7210953718670804779, -8692829822973886717, -5448198613829188437, 30994506560878886, -8727428888527964024, -3536870236476638081, -7048881672348700276, 6155128591120769377, -6464247316041593075, 8844421988521635901, 1274745976017327359, 3645074724964024569, -3437366625547532390, 13127983376974120, -7387512758850066017, 6793135885753091938, -6419556171166508963, -3278825676920459510, 585852826962794669"
values_64,21,"{3267664532249745330, 7837792006142193808, -6801744272214206336, 1030479367083831192, 8122262139743088225, 8520266018922641844, -1612867318491038490, 8055258935283012077, -3338716229983952191, 2447928540066172657, -4292251255538351822, -8932423841522589374, 4258484125912591416, 8180055514484904469, 259345825066585011, -1877512419410833428, -9067264117802996669, -1736450882744408021, -2235379974669221405, -2500609618747192229, -2843884132356585135"
values_83,14,"{-1635711526906759738, 1397204414266600284, -7198297686342775115, -5794054677410329059, 1331782905232043307, -8111764046439190798, 2073122922538629253, -4234332233580287301, -8463577389662260621, 997746505382229752, -7780452173319591573, -7926189836548322759, -1982394236383790199, -1769936879506591407"
values_94,25,"{-3215293322959518833, 7147981472445906534, -9202245339257840062, -4134943544139293594, 1145201498765472760, -5284036962380646916, 4885910393538214605, 6787555333316993831, 3613784109757003684, -4265766716056903217, -1428775815145187890, -7942101258960830722, -6902780099550831552, 9042060750830542423, 3542872024344398294, 5891816451676065752, 1057121451303400867, 5424954823833005565, 6983006787054659008, -6205108117815731317, -7497350600702024830, 1151365364144771377, -6720308395180129305, 5221538553250145191, 2578967470884852688"
values_0,4,"{-6605010733225260293, 5044616303567647053, -4463638331315639997, -3806183771400801019"
values_99,18,"{-6319488857510705253, 8961055925793654962, 7749959259764133704, 7286390388045190762, 4898390957713187358, 3972869695892789674, -1033483400098446766, 768694228695902279, 1785581797451614899, 749985621166534477, 7088107261208179227, 2073081404943848070, -6628663482014604214, -40418208800827537, 3224458783820095044, -3165675700655674279, 6606175706260694577, -2061923442713277896"
values_96,21,"{5502220084724210082, 6718545075729273651, -1337012457766177892, -8293990704334195071, 5787997314219869248, 5782536560446362457, -414932322974073204, -9201077279115234242, -5539234940473418192, -7263586453348198649, 8424357512225080332, -8774376469738718896, -4424433263012068836, -6587046758234766399, -7892964063663610661, 2171151989583759985, 3905367642722438944, -7585764242660099511, -191277823013854023, -5560372680571374827, -4131386760949431497"
values_67,16,"{8306517045432047376, 2991535376068408243, 3143184835320051138, -2068107332136562357, -4404087577777584214, 6585804071693939150, -4941857885083626011, 7227114662883809983, -3223284248712358642, 5545675374874240004, -6691187168396133742, 857868446897606962, 183903366670626306, 1625280732877018590, 7376613963928140452, 1107507419171207040"
values_61,22,"{-5195544601102286549, -1900669841473288906, -7497935116669311620, 753639079271071955, 5441687351452213958, 3608365530542495039, -7557391212798668791, 2184902202008482773, -7024827441752216402, -7149273540983843525, -4018548161282785856, -8830359572016251998, 1767464234697658885, 8250537024145156049, -4274248516673799894, -2870665868890708827, 674170370238628911, -3786256157521472221, 5207237786222977406, -4865960088721756976, 8602190113221336155, 8146958736770083668"
values_43,8,"{6026929058445548185, 181863596584606974, -1201989865286844338, -2716872250791871533, 1034417306943214717, 386057002499862231, 1051082777450460185, -8242872600279059972"
values_2,15,"{5063068623798892093, -6963251366096044420, 6702930683666065233, 1390058090142964614, 2578256128981873744, -8880286343362150425, -2142487352493528685, -8606245967548605456, 7614952245014574765, -7199272736389433814, -2148129820956292166, -8273500071844648477, -909117575707720614, 4600241838225224970, -8955990922226138386"
values_54,31,"{-8353920926251082744, -2325693480010064985, 3156228752610813544, -3426892656070308176, -4005147010905748065, 8422856771483245726, -3665135128605073443, -8438371850927855685, 4453748399373449169, -3343686740003693999, 809418559455057724, 4155320914737189492, 1959534686796136755, -3561843157048101509, -3026561326421887211, -7109730207193746745, -6819042527882093716, 5392087899274270414, -4877933682098388020, -8272075913716694643, -174086251957718869, -5725239604521921001, 6836629441463824499, 6225695367460670494, -4112597904111098721, 5977072406329318575, -1443476695361935408, -8216010312417732540, -6762876848791935396, 42409789173771062, -2956968994416134481"
values_30,27,"{-7991710346806721809, -6289063699101382597, 808056747938405298, -7033714054232029396, -4646769933705761042, -4543803145102778115, 363462220392534993, 6051177010670591175, 1866425902291937657, -74057561939562233, -816990066252460811, -355831273789683791, 4294508056215585876, -3532441832965733102, 7285723446958152236, -2305025167658393093, 9099788424463764685, 4582685698306386894, 4475537782216754105, -9030276622519265920, 4371028192167225546, 8947074184125815631, 7483986059303955945, 3137579083017713713, 5171681649349736963, 7502642036738487157, 2558199998573787149"
values_59,22,"{-4089084370431005990, 6912194458423091659, -3581818248859889531, -3014809894819764209, 1830524145473404911, 5550517351680459837, -1803370482504378419, 878886410964296740, 4494901756677875686, 1077497767852206017, -5161275769909951813, 8399143788684582307, 3424103070616362983, 7138355685509730055, 5006429249096382716, -4301481949733722618, -56066061178813661, 3654230114317618005, -777400681119030053, 9150165581924390072, -6696578126322109025, -3752068557543476801"
values_85,26,"{-7890390891027331380, 3056802287316036301, -743609309728707957, 1150430995787458239, -7627516607660599907, 1597366604105027217, 2697105751292890244, 465774732648292975, -8109898359767427720, -6979201357686650061, 4122769525056141463, -403673346066168400, -8754112217555936578, 1704271001821993676, -7604399462550129223, 7059512121350639148, -6135448580965855428, 5430194733697406873, -3260039737267242659, 6273862343333705608, 8993828478421152817, 1941314772660317983, 4758393122076441456, 6637109850428698826, 3768336643764681489, 633195916631607031"
values_74,27,"{5276718436648431854, -4405077276873212856, -2947138428722315165, -124663588357614859, 6108735778105001584, -661715049633661241, -7869222789190311347, 2707734336538183719, -2189158436827536588, 925378667864493516, 7922656364372601181, 3721474985502485695, -5057171488765401263, 4722628275843486568, 2399378597979195704, 7081725204804452463, 598965649399347616, 7866327816840480162, 5799228689331594797, -9013134645579986965, 8748370049281439251, -6440374640353833152, -195068331497226620, -2797298711865456072, -1123475493913643414, 8099029081706172727, 2008382937236603098"
values_90,19,"{-5657262923649390940, 851680294013126060, 4410719246382084771, -439963142347031611, -1353704834571391641, 7011752988851454057, 4738241054714347054, -4074588688054548652, -9163760362494151155, 7667173266455132946, -8922906809042201169, -7277445734492574965, -6376522381247272486, 7789004904376370986, -1013220312028009246, 2479302561440027419, -721172769891904575, -4436656103303437403, -7462122726412796903"
values_18,5,"{-2777154377750023826, -3938533626837806910, -1048732604134396317, -2437911099459015510, -596327766904684135"
values_52,22,"{8061567761383531496, -6983403909414753754, 8340207351537712747, -1241503149198687022, -7473320544371891518, -6371893292293305163, -4987018523880350715, 8018968309182617594, -6363184360890841428, 1637171960730737577, 3852719457317021994, 8257689108481199312, -2567298802515439880, 1634475056223477397, 4558940895799405943, -1171685412706153572, 341523937749244404, -7947870905416534041, 1167416174814707303, 2395143808886478552, -1526926241009423324, 449893525649163233"
values_44,5,"{4475317388355318706, -5647061230383536179, 3325885581441567529, 8863831253044977694, -7205735422820519835"
values_17,31,"{5540760033085850730, 4302009552412215357, -6232939953318104502, 5685011464908683772, -3528367489494847822, -3642692661857285246, 6225482869840314808, -742408181460473362, -2106012462653548198, 1295903168828405984, -8736894445370343601, 7005999619229344759, 1098382139860880625, 2433151587446808692, -6848122731216711046, -4465772039639925347, -8522199329172978641, -7417105471487761411, -6780574875588711135, 3528537449157245146, 1584612162841583726, -185688807843610733, -1489268663084275715, -6387356185388552495, 2746830417634329405, -3485447405293820939, -3751240669321059135, 105921536641277511, 2832097971511311569, -1579362560774814033, 2394592524742291957"
values_36,12,"{3931745060894416737, 3329946906176885347, -3078800036618982128, 6850971123485448905, 7777849303244195129, -3128994498920162421, 3516171300450536532, 1059355333386114099, -1499618006107212128, 2545791327820486780, -7895251108629537906, 8070376582565888824"
values_49,13,"{3068449339113895422, 7258029783050355428, -582172906651104856, -3383381205440774236, 7556179644842787359, 5680370674275478631, -9188708120602010845, 6150817277065439438, 3589537353221404276, 4986344482544664871, 889276958548339507, 3301322707387798555, 3734168796494862094"
values_86,2,"{5279487409981170735, -4427354829442981485"
values_37,27,"{-2067846303564696141, 794736792885844356, -6388003853137899990, 1425640296302034378, -5513974853347303924, -8135223089919787099, 5399786863910841801, -5711475718711262639, 7786177992198692457, 6679772804671739060, 8143057613089904887, 8462058435615506805, -2673445440853475880, 4181777186823114327, -2161585964852304840, -57796672901377215, 6983861124029489280, 761045729365450958, -2423641245439743592, -6310299196263091881, 4141014194646971481, 4431293635888713560, 4921084415772424823, -6633477905528764413, 1521905704226145620, -3077517297375042738, 1099605152242901681"
values_56,13,"{-5197857032176692554, 1975585565404134113, 7978186304828921262, -1431737418731517733, -2189402171586100367, -7359426930552676199, -4535080983289839196, -6993401295714248645, 1300319425071901318, 7447708276165146312, -8822361206913558453, 4298335481858394704, -1412527659039088385"
values_63,21,"{-8759814483610960879, -1297681378308435884, 5504547594628423469, 1761707257942182505, 869299543348739666, -8792771918611740638, 2919054757558329267, -7208593367652110940, 5306543580276126016, -3724731401001479505, -9214032250101472390, -4859968243765332636, 8771273608679757393, -2691830782678251344, -4413312443802671409, -6710021735775895260, 5006683104449665189, -3907466835893138162, 401813238460692601, -113723146445075674, 2483521808827093176"
values_35,29,"{-824760190445752761, 2806338925199774311, 1214000782346902698, 1447814662501118663, -2965456905697057785, -7317542087425582173, -4641257717177084900, 8407542046355989952, -6911902081287795662, 5069252050023011963, -4525947852781714672, 1234411122809634570, -1835084514049118644, -6005264827969440657, 8312390350090166242, 8611649404031564303, 2536520472888052311, 6244839610320424544, 3264760393799847942, -3481714502202605313, -8862569350331596058, -4891525118511843624, -8725024352742252624, 2221178208514596317, -233457000039026320, -7450719487748971298, -7730000067774254458, 2147094011341014821, 2252831906285839880"
values_97,30,"{-8698648457612773411, -2107060761610571850, -596939603113156939, 1207986802762997565, -6955791740439064373, 4003766474864762846, -4236155465470898664, -2596537616530805076, 8265041598250183609, 1352206313247724510, -9189600582987037105, -5086043262444327848, 8949449099696705992, -1827825907200650592, -2872391977304751497, 4040613434970682967, 6821546369401959416, 734724297434520669, 8776453210321611202, -5224761872543708884, 719604047007624391, -3668872212117770187, -5927448763151810950, 5966327633672881290, 496583496248568185, -5300570422554523507, 7723832465380885111, -3364886914270867147, 5010141852496400872, -4783705845427989866"
values_75,29,"{-1529986158278880610, 137386796146775558, -5796514918930511346, -4587498210707087266, -2934262408731594063, 1615562993373990865, 8796631684363290385, 2636856507588902988, 7330627180420552156, 531927629974763638, 4854013879258367054, 5267101125567204415, -6250388488871886594, -9066200891004556469, 3885951046710812997, -5455023277344853347, 7279935335451826517, -5175709442241629344, -4712450523579956300, 1543394682534980466, -2384775436220487974, -6634526658103298743, 4414534429757327547, -6936605122223937035, -3630514097455447849, 218911187956302391, 2097615282866752893, -2194677063124440073, -473938307490656933"
values_57,27,"{-8467789595846635689, -1880776113065634223, 3898423566272341618, 3879511418438350720, 327567830848355719, 2816217522690583385, 2278522123197888326, -3294345521460020656, -4960773734753232247, 8938432874155847860, 9112937917979656848, -3956955783848094678, -7081666595283327626, -7932326459699045071, -8760260459636206869, -957962022850158069, -1119884591587540191, 4980937315692951937, 9023298433362166446, -8929119542726470876, 5079761959797218106, -8245650124683276900, -3118357340345404351, -5783857210648718568, -7375917488807854778, 1812507396158284724, -4586059963613225852"
values_88,3,"{-8318186871997333380, -4592808528821967792, 6688278269994039131"
values_10,13,"{2042941286579968629, 6040351437894137727, -7897578031560708089, -2630220566178894837, 8335716075473448843, 523433406887686898, -4868841000245800660, -3534643510564948416, -1739549703763772404, -627361445464540138, 4037512037817498877, -5711322820675926667, 3264125477040663770"
values_53,29,"{3790760882344378610, 4513537173092604987, 5286397270750291157, -2954633707121437840, -2319590758587807607, -8397996934930812941, 4185765602327647883, -4482250468878751939, 1875279831925871859, 5198541630242371431, -1710381620768551641, -5893823988839712147, 1639266343289387212, -2429306400169913178, -4836929788388719788, -7428778070745750398, 8594181869790329072, -4536279998602853039, 7147577264051572957, 6393297343886250305, -202512129893706187, 3656143722981856117, -312362327276192226, -2475372637814037971, 381303201749053738, -3712977460086830177, 1058606969296814238, 2386816383834966472, 3288111454908645778"
values_8,12,"{-4907934144352838875, -7571589019736215245, 7730044253222972690, -919079983494409067, -4338592966276895028, -3270480425420952655, -4967613020344481561, 6600529204868516838, 2256830004508933796, 3655109351879206575, -1543185513626684663, 4640651418635850427"
values_39,5,"{9084913702583144343, 6445625071083235217, 8886049790526882096, 3876754025846217777, 3894440658433112259"
values_47,5,"{6810035466852512531, -7046350865567524901, 8198492860434194633, -3175871906744960774, -6114222245677340773"
values_60,2,"{6848160372747147308, 6958491618952218538"
values_89,19,"{-8981439228749978155, -8229256536788918326, -5674741699864116993, 6447285439731182550, -7344595098707698538, 8755735713812845298, 1762178069965183450, -1197931756741761680, 3159542842197211858, -4364532654700702781, 1774882124821717242, 7802428258138907831, 8245994672615674684, 7904881433895849535, 7917080276920116005, 7616614295566421567, 5657765994503708887, 7843731887681033628, -8543436914001515452"
values_51,12,"{-7027729662720079336, -5215883562582713047, 4009746397694867012, 3959176344154415810, 3352385447795319878, 4190864532020209603, -2745397280266305586, -2935191496995793312, -8723491560341699640, 1410282916231004338, 5327652030604507837, -2036396535318044426"
values_14,17,"{4163047677519236964, 1060281268192788037, -4686921935609508368, 3747557445045635850, -8052698131069421067, -8222074414838148970, 2028421686505554759, 1128070493373840556, -4883062797840256499, 217980425710771521, 7428505571735139067, 418569087251348609, -7943746601339687450, 5979739744729745143, -4291863751071920599, 5110481733770063436, -1534905595148242640"
values_28,14,"{4703351875805155521, 5353308209101186829, 7783025299944971443, 206625688933167187, -3265880311803117033, 7574899188349267584, 5235953256249705930, -8831847308627286952, 887694792127463661, 1795852797475789155, 7700511167538857356, -4193387085084096134, 4032375622288292660, -6119694330069848727"
