inputName,k,size,arr[size]
values_25,118,23,"{4284624480084660560, 7566734271868117402, 7742908622971219071, -7610298079613651494, -2291713606808551301, -2907459638178008759, 5352839396325215342, 4232372396828709290, 1323310248082640166, -3059992799861326464, -4581339570855756766, 4502474860081270201, -3383125853731203835, 8207729701361973324, 3096107141803483385, 402387719240327190, -5457322203679044914, -2116035942040945364, 4984195187591088561, -8150834297588943979, -4272005183925649473, -977221535225626458, -2136729937718699900"
values_26,118,21,"{-7549347450795021850, -2453448435887920410, -5140323332946081324, 6916665991153747098, 393915311099528774, -5184670763046843858, -3043335081666045699, 6756632069620119506, -450000084221878228, 3372296926236997825, 2118636136695036640, 8263224628676331115, 9216314681091996816, -7906044982187728880, 3413935972516206766, -8594808459492611740, 8613867685007715442, -8500661812821989833, 1462543794483838171, 7740443060810213390, 3606525925766874257"
values_48,175,21,"{-2043471915239090778, -8340646793647434685, 9084858442961065178, -460905263970273825, -4934779463021997234, 3488222005461831471, -2430151075975640384, 8429581927439717315, 2569051508811392636, -5375057423408711695, 6283566437474629582, -3723532511256628662, -7920621446402263691, -1023809807297751346, 5490604995026538820, 100200137768744869, -7255627671928918875, -2432778829807846668, -1229776569800019472, -5336430931391200814, -7649570632312600300"
values_71,204,5,"{8830621583025634361, 1383636205254670963, -4966165992435378349, -8715605651857999675, 5295420584815952556"
values_76,204,21,"{8798680617407114807, 4097866393967599436, 3724877007082252692, 8874557972226358705, -7149175422170746418, 1419256186332026752, 5002420830243126087, -3342472773493589794, 5473680649982709667, -4568819590932967003, -8229353376132198663, -8068883658679931196, 1885015901988979557, 3982075568733425450, 2908449063901911551, -3293414591901039480, 4739619647243980080, -1080728897526199493, -1057063275744878044, 7340506027509457545, -2497419033713070271"
values_7,46,9,"{-1730379899363363100, -5104413558642141089, -5128782115626155039, 3760007792417854616, 246347569274892040, -1737160224305104462, 3237881023919963290, 4787199408121003353, 1294041755549487842"
values_50,87,17,"{8767544711801033037, 6040471191789666618, -1633661943458449170, -4006482729854601723, 1673469314477421561, -6061361940557387614, 6741749610873244792, -3129379762605264239, -8972030260085310384, -5333955901347157255, 4462563392188950175, -3737651538147367141, -5323924316076051277, 6581978779889173228, -9015179265289980544, -6007599404993255195, 5507300391731371773"
values_22,118,20,"{-4856990611402870324, 498810340776363387, -73778895553598692, 2384959492424846281, 5471673441233026664, -23818069173653169, 235383881184458005, 8716333936030342135, 2138266311976269481, -5608691196752385095, -3203322904312886661, 3831796328386990359, 4128306002227477321, 9164736297865495189, 4632656736067065990, 6421821974156754483, -4748133540086566166, -7848534782072926044, 7310531897470085843, -1009200176121898600"
values_4,46,21,"{-8644066959782111087, 1657295171424943389, -2224511456176371253, 5302005302974104404, 3564249064287152174, -5879187999625474831, 7708012695232945999, -245120205664860210, 1987217378498768285, -1235900052555776154, 2151274526375873249, 3863080790658908664, 8776673339977920611, -7474712380123260888, -475463025164017064, 5429163349755656931, -77783182334596247, -4015843399649549682, -4582259366037345772, -7426470982453240090, 3556714157894060583"
values_32,201,20,"{8298543477437718191, 4529701796820474878, -6114881327705845881, 4139924748368615138, 2449405045522281725, -6271668981799040954, -1943083285361532895, -7439843385189785341, -912546520570941255, -618330835652781277, -6106167161014453040, -3744432016371721429, -6418516215287395311, 2804005502808006172, -2745514857648124808, -2411048434356122216, -5719501507174086396, 4012613221411656349, 5584373381974342322, -3484851781600578296"
values_77,204,9,"{4833645328703639880, -1612606512587995094, 2647757734608053206, 21156960580551647, -1112015526485922011, -8335516278190781891, -2539435317332541222, -349652567758106408, -1471948628364492495"
values_91,123,5,"{-7592401158587862690, -3949145417245872862, 7121248074376452744, 20191563565124505, 358219503282559290"
values_42,175,20,"{-7411833463844050838, 8727555484674288797, -1201446571799800414, 4893709481143381637, -3173860238831398261, 6964971400732903176, 9140931550219204704, 4987455904605011108, -8821200621694312855, 956720787891108028, 337523357998866110, 4790470763541312624, 4604027991363258688, -115226983026686109, -4926070540801946844, -7107400200886884956, 6463471053486186760, -9119278871754709194, -6378019072110760426, -2326223320889587280"
values_13,154,16,"{-3608446161961854994, -6101382364001725150, -6787404126828577209, -5654813636362108684, 4358141365176577806, 2437452162230877335, 2421612504504892562, -3228145598818266080, 3109982619298611003, -7277931295638620009, -4181800111589850208, -7562231181217643899, -3395359122488528642, -2755581384381854048, 3903961062849075308, 7339057446547663831"
values_41,175,5,"{3386189227438546544, 3194703963903197624, -8049122524046287742, -3755728906752044811, 8443872328054989917"
values_55,87,23,"{1844003920328395026, -6327035064438071777, 5526277123041306418, 4622584938004944019, -6013123961655540776, -6806921311740702910, -7041250923539269756, -7772103043819826924, 4018888597476092767, -7105967326653843659, -8190805934736795394, -8388916730424793446, 7473078335485367010, -8945016588567138963, 2640364183492575468, -2927445643533557596, -4751386878222847226, -7803915671409241434, -851154418607486619, -8399363628603619271, -6303960837939565760, -3492798860806694911, -8984306560779898070"
values_31,201,5,"{482902805474369208, 2295337241489899915, 1546902941794669724, 6607217891561305851, 2915582255710771211"
values_66,250,21,"{-6253092610510675741, -4109656126341530186, 1805496708569132771, 8276892066488777677, 7589410640125243024, 891557341677072454, 4210562595673186910, -6822166609605829575, -1115987718388294442, -1839760542680004722, -4047282989764158409, -189983323954534820, 1434095861164699702, 9112028371531902829, 3880022186159900641, -6164433281935508840, 3817100870961041534, -3624668528449927482, 2119904341764363629, 7600324010081071086, -7902064894877069911"
values_65,250,23,"{2955203059395132275, 7613486715966918656, -3246726495567620454, 4737456766974885902, -7446976979970882705, -3586593058151919717, -5355080464211576861, -5642217510655521982, -8726410649376564861, 7015507704003592901, -5972233251539091002, -9190384099024162851, 513304595542984322, -465838945725529331, 3693885864375601814, 7961512903733571141, 1881206936014471058, -485800851969112471, -3832710232852951801, -8071818457276170880, 6094297586252257814, 769262616625597622, 7254850883583932823"
values_62,250,20,"{-4890976063777346546, -8010425534468945403, 2505545850895460687, -5522783652983170490, 4898881858688492167, 9140909583408350742, -1919630618137021813, 8287679607680513153, 3043297762252499692, 5230908529755682469, 3521492224589758265, 3635787368532345031, -2423127961888125272, -8753679212873734207, -1919315678614730703, 8580827052785153756, 6276913607171602712, -2514904841628393605, -7605678684609939701, 7334018418127313819"
values_21,118,5,"{1387544591849741019, 8150572197690565299, -4907848721802335355, 9076098227174557023, -5775831421799780625"
values_95,123,23,"{2335469793853247057, -7188154064476720319, -8853466197908616442, -3852032204122829853, 84138036805350080, -47580549620453439, -8845152855469494693, 432119822488667328, 1309943318718615210, 3650860032080593265, 6390793230559102137, 3128706854239951912, 9155617978563380660, 8045498802440165523, -3741412810831244950, 4165233751481657671, -8520141017589700847, -1008612440292729946, 3806520892741440479, -632979534879759058, 7232386310075201333, -2264017520478077526, -397301703124990728"
values_84,113,21,"{8657896154241348775, 1460494035653432316, 7431830353366599211, -7154987206503590405, -2220279649437267957, -8994535391585745521, 4279517174737290807, 6128590428458482223, -5286236387371428183, -8556973091659606821, -6972337073713282798, -9139029632501627497, 5880409088825170351, 4048076871064952305, 2882796406516937513, 8772213698367380413, 171505877413342355, 5723510824368820684, -8612677467290475946, 6619407468266336049, 165320461396432206"
values_58,87,21,"{7161638934704671856, -4235247836923057759, 8592186029492447185, -2096761001164236931, -1380832449066025727, -7074772065842478065, -7362220681161318215, 6175741635258406276, 8253289909380332470, 6733062751659435813, -6264452351477598724, 5169649715540741519, 7124178776062961962, 2051170981679797510, 7970756416765644983, -1473568300011995190, -5674150328484926299, -6468927551901218499, -4498297750192012921, -5313354309746412421, -7933450994442905531"
values_64,250,21,"{3500712946653846142, 4704559236814648902, 226283781546648660, 5079856026697105304, -1331834755453177577, -3213721717210265314, -8837166196481700326, -1373380363053888368, -4661206718332612781, -3483071688541310503, -5620396583029230288, -6548608455274676645, 2747036517394740452, 5599545886451157717, 3395842992982847910, -3990489032741998313, -924865765996820518, -2182667858362783773, 6430991811947442123, 7167826596486877855, -6857588998976025348"
values_83,113,16,"{-5202148351483995571, 660388201792733276, -2685661611440229632, -5864875000596490256, 3490291487326792928, 8046622693092061938, -4595320849739622045, 8559684120144961037, -9123243678006951344, -3438011754012700421, -608043241766758522, -185093723115814517, -5526461978370057744, 5885236595936267616, -4861738792734696647, 1335842934449195189"
values_94,123,21,"{-496643036334196862, 705993107722340210, -3734702610857291793, -4315170857441252030, -9088002195188772585, -2790406189826437932, -8849530152768584874, 2957417092316222852, 1443167390002809767, 4167167801020407416, 112556227537619882, 4811329940231056067, -4811022680754942905, -1587443640484405322, 4168920861251124100, -8760588359953420158, 1640614221172895249, 8887440878102500961, -3803697639148841449, 7750350531161288938, -9129448719651683955"
values_0,46,17,"{5928356456468546869, -4140829584220532503, -7249177360579440532, 873181143762382361, 7035600053359839321, 7641301545104680222, 6042082534751066462, 7675935938289239402, 5735008917005094439, -8005326986073792347, 1788182912689696035, -3805408332395288449, -4227746421028962442, 7534108394883341432, -7234855604552780448, 6413488502977910529, 3218188811858497272"
values_99,123,11,"{-4036967256004994503, 1686331356852185857, -4849724797167017495, -3079107476784827405, -7098999880300620460, -793345219604993654, 7414250990764334019, -3179937499196267133, -7351678823473189077, 1260292520723687506, 1186728158457462597"
values_96,123,21,"{-3901757787619804699, 6319342500184290302, -7204912719957316114, 5892942533209103344, -5439183399851924867, 6205303598476838261, 7301071685693636173, -4254019222006429602, 806046651896103479, -8836702231022702079, 5312730622103691689, -9126629001697214447, 9135576147120250915, -7502871615662795268, 729517292346863272, 3169686214611737134, -8895422950387902592, -1601291418636325461, 229031536237649854, -5942080868034926662, -2680132113143947634"
values_67,250,9,"{667584201033401971, -1548067033826839900, 3349936928189927642, 2762657309509590120, 4074438379141790827, -5582752974339884851, 168729782630009496, -6796954809271006365, -329784365522081570"
values_61,250,5,"{-7111039465081850622, -7616326005885848916, 6497271289555958378, 1774038575868660590, 4642175943535694538"
values_43,175,16,"{-9046159845447308987, -2782197582934817358, 8687401270426277867, -5827281276363816088, 6445263353556416040, 3927975737574515195, -4058083149176042680, -3070636776943616735, -3213924007540360448, 1571114692056970579, 4223770944879606975, -9148719059386790645, -5463426795443517262, 1725905780877670447, 1150903937242047107, 4344598855136686757"
values_2,46,20,"{-6127892393638733787, 9013868850502732333, -8295776203130156476, -9159040049222052352, -3496873229754581656, -7619437535811379544, 458970228493650013, 497053313787421652, -1175278080638959591, 4028987683887988573, -271342508168342612, -5746070222603886848, 4901076696671238408, 6447725785856233928, -8949558069425818724, 4752233013580009496, -8838934473333520038, -1712331523214890770, 6670162346877362270, 3984269772845341469"
values_54,87,21,"{-8621886698658569403, 5879332784358709998, 8117628534448036792, 2670869681438237374, -4544052734073968068, 2297287172053509803, -7672762027100004695, 2006694690930359495, 384445965985992959, 8072716292877091966, 8720651625050680551, 3565777425753948025, 8601101868391450454, -3070806533337215090, 5548310308985017300, -8020157024698171691, -2422349276524244827, 3010261317616281220, 236118628593008567, -8496631722091867020, 8320602705342293171"
values_30,201,17,"{7925835230570799043, 4122894331523517120, 3843433801140270329, -2606048332046249670, 370664571965184289, 6488222686211614179, -2619406895015282215, -1366262573986345105, -8263243207027444007, 3979031267480284516, -9043340718684390771, -2466031654099143498, 8098968643357099294, -3617897779934245435, 8609183568923571109, 8472788245880229872, -1985667746748201115"
values_59,87,11,"{3702699685603349787, -6291880099139212631, -1387423431731647515, 1957587455683658047, 2047016172054265811, -4429456100179870744, -8686877726569760138, 1270671149781563745, 8827917482742294856, -4006966634104257671, 6930075388650817282"
values_85,113,23,"{4696517890729826380, -1429219770234392103, 2508642264710583109, -7136480658674848837, 7919513227648031738, 5913526184781006970, -3395997039218798923, 2284516121224056356, -3436155537384657636, -4716371437581333198, 8642918660286595432, 4207277175794846873, -2138083339121650750, -3141715733425179569, -3657649239075859464, 3099726662372101215, 7216143723112758551, 5652376093649106966, -6877179236738019784, 8289791920782803248, -6955549934986504984, 8601817421857961840, 7986928824786120797"
values_74,204,21,"{6771615624543210895, -5040002448898045210, -2506873486763538230, 4517999417339334384, 1059582816498979508, -6844979356679224965, 500034228260352783, -3043141487578145340, -2534750851757742685, -6632756432709864575, -3629678658676097939, 4271445004758471616, 1944482490521677109, 7269982936859418414, 7094740670566346189, -5339682506381536876, 5353116607808078331, -3466519710106760966, 4128816276413879988, -5014620973151133809, -7720721784091484410"
values_90,123,17,"{888362771256403578, 9095573012467132726, -3160639396887424790, 1510041453476055556, -1261366105363541488, 6859370152945991064, 9001635707837923786, -2901042624472756115, 5048685376018533309, 6049605537917984566, 160553592076501013, 1347243082574459250, 6729207604798303117, 435561366796341292, -7532141247098843940, 4977491213049156807, 7870275923914791545"
values_18,154,21,"{857344514823710753, -1439481414385734813, -1999053623326106820, -7663219430630455170, -7344950165673121322, -1404151669750442692, -35402923300496392, -2954486844441193640, 902281378589045136, -3577765209390061951, -2672769141828608745, 6723282577788604404, 2371006187430567156, 7283765874354941714, 5563389778863121997, 3900955314379748744, 1222010956636686644, -5762039736567056657, 2058797996415703564, -517704785999082475, 7500325675226694284"
values_52,87,20,"{5100196904235342512, -3350439653408735330, -5398238008955105346, 3348653150708435093, 3417845865691479609, 7764429319531456245, -7064821349174718192, 211092374419666941, 5576642915407775215, 3393413142250624763, -2967975172229306495, -1079990090534884123, -7298036534300898009, 132041563671841550, -6259521718072980841, -526505863203729696, 6290206325094960782, -1838978206302925013, -4354622205557410117, -8205039980219798503"
values_44,175,21,"{6253010153252326754, -4672113013801174869, -7219788445798665169, 4139988293711722042, -2023753286644308504, -5516030700474574619, 390680121320829783, -2098059013909077557, -3530422413767611821, -1050493241296345377, -4812017404918096832, -6655017758200133771, -1021718019711369920, 4746191711440292425, -6683726534916001520, 4925843244516548250, -6565394458428844959, 727642289815094850, 1443971560628433211, 1954746500388584556, 1534536079744565875"
values_17,154,9,"{569498555560616078, -2383338930671074587, -2300775904816687095, 723214593544944882, -3768479321025763838, 5284538500595846883, 1542958467815439067, -4219527654281173502, 392035743337473189"
values_36,201,21,"{-1354776756905179326, -1714774600349319244, 5373921864535224246, -3530338807075716729, 7629099789489611012, 5156725071389243428, 4064660373450708421, 6820043369746306577, -3839844853146158463, 2571743778408865992, 4173001443893177475, -5422122739957937442, 513951163035056569, -5052333379365350701, -2049956720730616293, 8864184111216993531, 1646838487221323188, 5065776616759995919, 8112920785917612842, 6417310191431429051, -8238179200544611048"
values_49,175,11,"{7495091546006585749, 7081173569280817988, 3069876638258518220, -2939720652689235359, 3358432737914678871, -4168777747610450097, -1157705054560836710, 4421865460102125630, -4570047903201480956, 7241171666293263276, -3331386188100544126"
values_86,113,21,"{5919765635795255396, 1142634300495168709, 9201628649664895765, 6982991542916700744, 5482389057286266810, -2096050286184104808, -5192276802284075721, 5008860373412569748, 3360711425522599215, 4216551436929600219, 6220875875049125046, 92580158449536463, 3408913683688636227, 9159213016179332917, -3851969895563111772, 9156403096174933226, -7591809458643753999, 5507214024072015579, -1496801164877443231, 4458964907857998702, -2083276375195758381"
values_37,201,9,"{-2049266028930739651, -481873923122557196, -6276238067827060457, -8559315474583721734, 1596018753064145439, 6058392828407346032, 2883334761660577396, 1735579925554089102, -7959822908393105629"
values_56,87,21,"{-6681604959920842451, -5835382841351705451, -6617772276675262615, 8172659906114338872, 8328415645873080568, 3192725192321872472, 2798500529652848564, -6056615058232057711, -6616816957468562946, 9026118035026308632, -3022050394412508156, 6915938516765049787, 2438821916576924224, -4066759126750972484, -615989825923156413, -6297810806036182186, -96702859185842348, 1618800371310865308, -7638112316054729105, -6120388014966365674, -817763545009856036"
values_63,250,16,"{-6199722552646950417, 7061508182074454456, -6394017058804375968, -392883742554742524, 3588398010693069012, -1240056723685494868, -1252194566272978676, 8535391110111866295, -8917413555919707919, 4672947344164526428, 1083351005859326118, 7673057677864940549, 7371995129527702714, -3048476758971484, -6368736183586542038, 8728190536704590703"
values_35,201,23,"{7703651327808708709, -7139491325480545205, -594074144089745237, -5609133427642088292, -813104605682589596, -2172307643146905941, 9107980174357604407, -222480673860298731, -340375488107528133, 96462039797500387, -7139905911503866301, -4763361133263191791, 6774179208166291657, 2953407535813043063, 4316124273441595170, -2791778337808866201, -138431064905738730, 7690004043770133490, 2766467816841984076, 1721422940840448921, 3057247923295202390, -8006360527218915321, -7322883235506676673"
values_97,123,9,"{7821177154069495125, 1941119431390788450, -5198612208291499005, 8309925109545237906, -4073231256281717877, 5785269791368183513, -7523983210495913333, -397336877130922486, 1759310220488322898"
values_75,204,23,"{1166078168387605045, -1421494092966069117, 6923359355988615867, -9212477473421149887, 1965218440922963674, 3669771188175217332, -1895408213972147871, 9220978239511795540, 5273025515593442273, -8748110783512891313, 674423424668284717, -8276476495111626566, -7413812970881809044, 2711224906568524483, 1614141011453988356, -3662891025972908111, 2915177885236962062, 2076355921021538554, 6922143051275643356, -2208098006401103478, -1962684688279113295, -3467595971886791069, 2003020945114516123"
values_57,87,9,"{7308620720795265401, 4562397175691698341, -5839920968148663009, 3147664569263449075, -7809837097159636232, -5206443900216961761, 3614620316354966552, -3990766578148936555, -928218551963915608"
values_88,113,21,"{6398785394175606500, -5779293987487552748, -1721111422217120746, 7327466257260021120, -8882884173103306988, 1166257259151872061, -4630505239744220142, 471969991225959703, -7750399225567866437, -2722181305754080661, -7857469629320470837, 2252975078830051467, 4617197423763192247, -8186486930291279659, 4609328434452213937, -8166885244108410963, -8574976851945327908, -2531277977373875408, 15727570041079381, -3057935302925216603, 7695224801167336767"
values_10,154,17,"{-1656537799215620505, 7558253687805283883, -3505475534133924393, 828900576462118611, -492615934642008806, -8822349733145727230, 2461424393485933367, -7864809917612303999, -9141090824643241032, -8105571250512695792, 1439246633265557036, 2546598742672881134, -5436636017829414112, -8739318887991024539, -1643640485020787247, 4671779415470834695, 3745116492741674545"
values_53,87,16,"{-8681641072048077095, 1273415155561072849, -2186076089091529177, 970449766240382398, 7371960590838722540, 1730199772366150598, -4517027790443475070, 6216215672513871761, 4309101580188339245, -3069788446423639507, -7393601697616970160, 7283788275451541209, 2630525976944878150, 2226446336614605236, -4743315492396146508, -3217809193365173788"
values_8,46,21,"{-5053159302027622487, 8674684943733106599, -3001980187961119111, 5360276278809577030, 8514068508368644070, 6944417546537530633, 5402183012996549189, 3440019704442695364, 4728692140807525550, -9099235316540434225, 137021529691436505, 2271180635163692145, -4644221751579364533, 3969858049719037333, -8771414095507956685, -3926908244868054000, 8960681457926796302, 8862103623141028634, 1836328795947032555, -8138621972200522425, 2081956686674049026"
values_39,201,11,"{-2351849087371933446, -649755122690703374, -5338546231365935084, 8820435930547950923, 7034452329894137635, 3084433393287286877, -3285197632276543510, 8783178016383061154, 8381869751911744338, 1295083008412153916, 2250288005493012127"
values_47,175,9,"{5925605744121438817, -6503737739255421583, -8684268512662444344, -419533898240625152, 1542250841327894851, 2178754779316782584, -857194249839220235, -5420664732814646983, 7507670264512942008"
values_60,250,17,"{5565439170934474965, -7170860045482320352, -5176030991572956598, -6877032567505832615, -1558913431664174678, 1801281414089152138, 3301663489479166784, 5999677772893176352, -930972005532888670, 3999095694860775803, -1130731200794082635, 6027320448220011045, -6773179190671898139, 4682598433767833790, -3394079410634835464, 8301286382215751873, -5442266126679565766"
values_89,113,11,"{2580717266064341494, 4975168724836261374, -4323753011576381392, -2156582721154008238, 1699408304972330390, -2143891220373813389, 2031897259271964267, 2774529026035779725, -3228321991569346856, 1955606071192260980, 6509738091534102094"
values_51,87,5,"{6742524732882916372, 5367948222635105322, -998883781688575321, 1986220818445154988, -6638154769725088279"
values_14,154,21,"{4967482983028824158, -2462806936865285345, 1884662772302218703, -4220059567840279498, -6735912501696862800, 7663812807499347386, -4350787688674250418, -1436113004608103613, 2797815533833058468, 504802164533838739, 1413057211133444215, -6867985493991825655, 1166545746091181919, -4101951475855697940, -3575257370961279936, -2040522251945210348, 4085393337395835865, -133117375069072916, 2379781244111153734, 2081296802489155946, -5868875914602844808"
values_28,118,21,"{7842031269696377299, 3257336243731538255, -4546375739880629447, -7172536777150892951, -5322527265731302286, -6479752975914947941, -9051915567762524041, 1163136820063966346, 1451609454760043865, -6437058153409151048, 9186198944027406979, 1486422428620132684, 7889511826277364298, 8337380096756802832, 8496803520957548322, -6137630642166076853, 1241817500272416832, 758216520437402594, -4331140582607968191, 1268636065250688781, 5654077140608997421"
values_16,154,21,"{-5535749051344471337, 4688452247373986330, -4123235384495793832, 7624884282076441592, -8463135954319495525, -1937619730010972501, 1887609298896483198, -5575873412440687254, -7493663769274896926, -5647707315800506681, -6174388166765387472, -6964260564248718339, 6170534849424572573, -9095430628185066266, 4950408232862243533, -522499942003654340, 2344307131266149488, 7726081778696073177, -5874684779932789414, 2465661546948966821, -5586959368421312688"
values_34,201,21,"{-2422886140856980985, -3926188432405406327, -2157873851325225355, -4585266421313061135, -3378331645029263104, -7744986853476305399, 4294544449231775908, -21205955032329775, -6220171702249616575, -998978531949381752, -5444834477411710926, 4626034774555241896, -780991831154921857, 2541969730756530418, 7947073962825344644, -1756568331511013008, 5902622522386681485, -1160394693853709817, 4708625725589658857, -7097909116551392381, 3349987408769476229"
