inputName,k,size,arr[size]
values_45,107,18,"{-1768168818, -1736782709, -85090086, 2106816961, 1498525944, 1748927559, 1354075556, 469050733, 1499156274, -1572583914, -1875206416, -176207770, 1643785563, -1666651521, 764618068, 1836421130, -1928067877, -1755634653"
values_33,13,10,"{2141160123, -2043092983, -74716750, 695194940, 169383227, -1932926579, 510906503, -1580341905, 271474011, 790262075"
values_15,115,18,"{1094543757, 1139400383, -428697249, 892169917, 207951119, 26708198, 769427513, 1579607422, 488328288, -487034334, 529298746, 1130836996, 1612422736, 779351580, -1258535309, 1151014709, 641570417, -223666327"
values_93,47,10,"{21908854, 31116031, 1986944180, -2079271513, 1220148462, 1668229265, 1831036131, -1892117302, -310195160, -1865721070"
values_24,102,13,"{-1006263408, -1406354267, 907473924, -1115779097, -1889425889, -1831562273, 323692007, 1436841587, -49597323, 1569382535, 909234898, -1400224754, -1892059242"
values_25,102,18,"{1648500817, 1535076412, -244642938, -773885782, -232066135, 782976924, -1804053689, 1514350271, -420864617, 1825977250, 2006825554, 1346655793, -816030448, -1898480497, -1943328968, -1536964815, -63593647, -227704049"
values_26,102,22,"{-954284032, -426206356, 2069561799, -1012113543, 1577564941, 467125051, -26414929, -635512121, 1195889050, -1192988862, -1983784633, 715744451, -1270577992, -551161490, -665476258, 2111908596, 297864015, 1217994691, -454736660, -1708773349, -792048738, 1591882956"
values_48,107,16,"{-491896428, 1445305230, -651382482, -1357102731, 1153264298, 1200400897, -587224051, -203861829, -1396677324, 98952566, -1598340177, -1862994506, 495678849, 1936475385, -204915525, -362712165"
values_71,12,5,"{1475832261, -1621022812, -1099831117, -2058192563, -1072284857"
values_76,12,22,"{716947640, -715919577, -440926472, -1492296456, -272180471, -58940758, 327799509, 1457969326, -1838013054, -1022302801, 907309831, -1536133404, 55025981, 1505921938, 503229985, 1963332657, -1776048547, -134274693, -797998267, -1985983050, 1641637228, -1521942881"
values_7,134,11,"{2080949842, -938653259, 545215166, 1774381526, -422030405, -1102790378, 1728466656, 1984222867, 560255672, -1326698291, 1874415036"
values_50,105,31,"{761404728, 708192950, -1590261369, -991552768, -1842086170, 1756045322, -1999142782, -1423177259, 487911001, -2113456193, 824657196, -1083575277, -1880325919, -186482200, 1592689678, 1839867979, 1488709038, 354465766, -1303684219, 2136163983, 1640799539, -224741555, -843524967, -1475568099, -11196147, 1327821956, -2051768221, 1206506439, -1462931945, 1811054800, -2053456652"
values_22,102,26,"{-1999273336, -1806416423, -944437358, 1573949729, -648566640, 872358287, 1925567232, -118997747, 384965323, 1773024676, 1342299790, -226074427, -1243594280, -952839321, -1645703896, -38896373, -166785560, -1122789617, 1695702403, -391920265, -236939142, 1652260281, -813427149, -480385138, 1662286446, -1476715513"
values_4,134,13,"{739738938, 513520638, 491450343, -1387824701, 731728347, -1748708851, -21823887, -157207020, -603160122, -393945032, 1932884953, -343115890, -592139327"
values_32,13,26,"{-1110495138, 1825961318, 780851850, -1210874980, -1548172158, -818822773, 830989857, 6265540, -1317648004, 1469870609, -665538463, 258962164, 34389098, 1698651460, 1988630129, -1758080245, 1627178207, -759398661, -2123464819, 573238337, 1038688252, 66834779, 983101168, -797141316, -18184065, 1678213030"
values_77,12,11,"{-1513177281, 482586812, -1020739452, -1141732933, -1435944285, 732929773, 1386992097, -1300516286, -299284012, -900150072, -1186702192"
values_91,47,5,"{2019130892, -790413969, -322443680, 252764488, -699805613"
values_42,107,26,"{-1471397958, -930859015, 1811648271, 1382098134, 1397856511, 1638068634, 980967826, 1724860724, -1991840733, -1596756922, -644642562, -1402107225, -952360749, -1037962605, -1816962242, 1115641027, -789492175, -1507461151, -2113437693, -689792684, -1262649346, -419361212, 323763411, 2105481110, -547040661, -857518644"
values_13,115,10,"{1541121984, -645928840, 1756500389, -1891740984, -1577000484, 1233500751, -106213007, 1978647168, 1267634181, 1321752413"
values_41,107,5,"{-120330906, 1804586732, -977638150, -1093511593, -1637474317"
values_55,105,18,"{1714791498, -1741226116, 425485315, -1645981531, 935474867, 1413546405, -1120590049, -2020695262, 1619307868, -237041154, -269765434, 1281253293, -1610399985, 2077274224, -564938566, -239697996, -373495580, 1877284100"
values_31,13,5,"{701092353, -1760126076, 2140126193, -309367607, -382698084"
values_66,227,22,"{-1802668530, 434827648, -1746024528, 1045386868, 832884756, -1286849128, -1157522211, 785267108, -911330683, -1377982160, 1514469181, -1560513659, 1697184691, 1362066949, 1013549204, 1787614444, 1448758226, 1287401153, 74990307, -256974613, -1869837015, 1670592849"
values_65,227,18,"{-680182288, 657232599, 497096583, 1080626185, -288591863, 581982586, -2136543766, 1438177388, 296210439, -788099994, 1922217602, 398191151, -502916240, 1729759519, -1264343938, -676728569, 1274432554, 331225847"
values_62,227,26,"{384528386, 893936911, -1567051125, 1018670508, -1806666220, 1549459288, 721290946, -1331284893, -1887960647, 445615348, -881425833, 265653697, 1352374163, -1590340754, -1289167326, 1177982582, 1483626310, 555699946, 272268550, -2013602994, 2022664330, 1280509565, -1225725811, 17463163, 1940235436, 144848807"
values_21,102,5,"{344430667, 456364985, -31723682, 1963821585, 2135551369"
values_95,47,18,"{-2013074972, 915770597, -308414905, 1598500720, -555594588, 976891075, 1133105198, -1835379072, 200811999, -1421177511, 283941923, 841849508, 174061161, 2028246731, -1602027859, 1386191491, -1815119837, 570881475"
values_84,2,13,"{646413847, -2100258125, -1277344203, -968762280, 961228478, 866856188, 1958397059, 2140617838, 1812679985, 484299513, -898528936, 1593426361, -1174006600"
values_58,105,16,"{-2123866848, 401781149, -1851806477, 1297565354, -262295733, -851096296, -1567246489, 1706548919, -1366293825, -72352460, -1853016997, 1278478271, -1932525650, -1378623014, 2003643391, 1530060584"
values_64,227,13,"{-140044182, 1973360463, -1057420107, -138011208, 551784070, 516434786, 1273618746, 1837217969, 87358205, -233715669, 125522981, -2147000362, 700460026"
values_83,2,10,"{-2065530777, 1269614629, 188311565, -764778883, 203932548, 1196140826, -1429669241, -1017303290, -1443634211, -658239845"
values_94,47,13,"{1574592774, 1556919188, 496021684, -336573566, -1205492503, 1036479702, -1727603691, 380012228, -876869840, 854578772, 1750342487, 1646142502, 1426305887"
values_0,134,31,"{-1663983801, -815263769, -172084171, 320585482, -1080269941, -1683385372, 662248116, 282561502, -1552643206, -30539618, -154153621, 1927380854, -1573806185, -1303707461, 1909480145, 1218501986, 357231079, 1605229796, 460899416, 2031032777, 1685876479, -737100374, 168941953, -1227249888, -247609741, -234648919, 911145246, 1005413290, -936392537, -906667981, -1110671970"
values_99,47,12,"{-362161081, 645159218, -1050670145, 1005320917, 163252521, -1688655657, -910531926, 1307136245, -1864597522, 523667228, 977551138, -1288461267"
values_96,47,22,"{-187379505, 1364468013, -400659234, 2041603255, -1738782051, 2436263, 204255416, -2078206179, -1792244835, -241247397, -255970587, 1621911858, -1338109545, -2086557171, -1306923139, -1221741849, -561858323, -2082821598, -385216909, 1429335800, -1108905657, -1198276409"
values_67,227,11,"{1476087698, 400570788, 346642859, -605797469, -328916579, 1514469216, -1789137054, -553003112, 753699980, 1160967495, -1662313071"
values_61,227,5,"{-335186700, 198459783, -251825915, 875849278, -573544025"
values_43,107,10,"{-1181880951, -1370079322, -57086604, 264163200, -1946798224, 764697106, -56918862, 630802536, -208419792, -844490093"
values_2,134,26,"{475278145, -351829498, -138710737, -949488531, 472936614, -87161880, -2098576320, -1804762632, -1680763340, 896392174, 115848751, -1622393925, -1622478785, 667693885, 48082050, 134961896, -545995726, 1618009012, 1605308507, 2099056964, -839711676, -879935472, 1049175190, 1038329060, 1434642449, -1230527258"
values_54,105,13,"{2069865862, -1250743085, 1217037342, 1786118709, 747500321, 1589591804, 734623049, -2087670191, -1158583243, -553589951, -892282238, -1414123087, -143133199"
values_30,13,31,"{452480823, -556352777, -1482199584, 625962355, 1650925749, -1614381966, 137127713, -1990881615, 1507210902, -1529009664, -789104787, 608760503, -398844320, -409435418, -1153401798, -1525843644, -402171649, -1114208023, -921749197, 272770880, -1495848569, 1655330566, -1291399945, -821951075, 1111978971, -868021781, -2057595397, -1887859968, 313331029, -279649880, -633427028"
values_59,105,12,"{1908513664, 2094712939, -1857126854, 998856306, -204242932, -833208336, -396738256, -1911538469, -1365433749, 1915929430, -1180347583, -1178151007"
values_85,2,18,"{-1189946453, 215452592, -1227060579, -1490887671, -1870101640, -1616769484, 413751992, -145959654, -1213446176, -1637612798, -380108440, 908699937, -1212197541, 158792020, -1847448044, 1320274440, -1409918125, 1843763526"
values_74,12,13,"{1684683149, -1971133186, -627431317, -668963182, -360754468, 115499794, -374331467, 1543570498, 474109315, 1526138169, 1423179956, 2010327334, 1637901071"
values_90,47,31,"{1788142137, -882988869, -253482608, 571879574, 1455503975, -760385748, 895402328, 560322294, -1608512841, -1149209511, 1707829351, 316405704, 1479067231, 1189453645, -1486257763, -459779458, -743583729, -1807435148, 1882965399, -1206273692, 722317237, -273909964, 584120810, 1025948636, -1132830715, -482609970, -1536763573, -2026412652, -56205447, 1170506670, -1495381723"
values_18,115,16,"{-1560807639, -350285746, 673469326, 526704864, -831651848, -1486803256, -1018755737, 2145543086, 2015568076, 867523064, -26565561, -1437841117, -1897476412, -1908563104, 456102938, 1999695641"
values_52,105,26,"{-1006922489, 1734932533, 261072272, -1165613866, -1703114093, 881602473, -1927224049, 1966863442, 1650648506, -1076891068, -254745241, -472768342, -1986050757, -670342131, 955707404, 1351334801, -18884061, 1687705022, -1977637345, -1415564806, 1008194095, -1637316018, 701257075, -2143843634, 1968345699, -232643133"
values_44,107,13,"{1696686749, 980727180, 237511038, -886057319, 1657057427, 1123799691, -939531906, 550119720, 1430949945, 1749926958, 1384327796, 2053877222, -1581514834"
values_17,115,11,"{-699198409, -1314207540, 1005820083, 1499087705, 779174107, -127051528, 886082051, 2091714861, 307714732, 46458028, 179212053"
values_36,13,22,"{-258803820, 1389032962, -1324352012, 889976996, -558005245, 244923293, -1714811282, -338072574, -825965440, 78909951, 732502715, -252069804, 1827704628, -74152219, -383693613, 685069571, -2074858426, -81776477, -1313505670, 657105278, -1418292338, -952504361"
values_49,107,12,"{1438267573, 1642676603, -681917234, 1620670229, -1002980898, -42969424, -78756500, 1053084128, -1124927002, 1447395982, 1025652592, 1506516981"
values_86,2,22,"{2104546577, -229015066, 1578582757, -220557187, -1668388399, 1756252138, -34990778, 1733790741, -403115998, 1994138045, 995465471, -1282269153, 549724212, 539463396, 604716343, -923691007, -682643881, -1588142000, -122270232, 171924083, 1125994816, 1766965411"
values_37,13,11,"{378881295, -821086603, -1288594687, 987926564, -674878226, 1164035850, -665212918, -934286450, 505630872, 1962503114, -1320729429"
values_56,105,22,"{-2126846990, -132610115, 2072435139, 1280655442, 1435353245, 1995987833, -557227409, -1689535231, 630629903, -1721110810, 117795473, -1518785338, 1304345593, -260691986, -652958693, -1603798837, 284632421, 662976716, -2059588985, -1025098455, -335953536, 566356374"
values_63,227,10,"{-704366960, -1279012139, -1863895363, 142823443, -919107815, 1060883349, -1375401014, -1469450278, 651802926, 1318542881"
values_35,13,18,"{-1612782587, -424974096, -1030837309, 1111669226, -727042623, -1371359386, -203690680, -1282555504, -49851909, 1372867125, 51358598, 473342951, 991025285, 373903271, 832923339, -673583486, -731495305, 2017660442"
values_97,47,11,"{-1877940860, -1443652887, 1850512578, 1286688426, 1383922451, 415072090, 1690115640, -1298276350, 1624320781, 580042119, -2014820451"
values_75,12,18,"{1467419790, -1317602495, 1473699193, 1863502018, 766578141, 2086731728, -2115210712, -80699612, 1474447340, -851488839, -441853437, -1721842017, 1835485838, -1361334433, 139710950, -2016561614, -977191629, 40759210"
values_57,105,11,"{-575520471, -693806352, -1656928068, 1614082220, -635452336, -1063362599, 994684436, -545071092, -1834321960, 58249595, -470005436"
values_88,2,16,"{-1026906431, -2046767190, -352378298, -397039963, 740605864, -2103381849, -257194304, 340495145, -1836083182, 1840369450, 402753151, 1391080288, 858106904, 691403359, -148445067, 290391248"
values_10,115,31,"{-1706414734, 1956838259, 625105772, 1119855025, 1184895614, 888783842, 278568161, -43298375, -473998832, -1073603959, 1828654307, -1333867048, 1272785277, -1581231004, 1784118727, -818913026, 848562003, -604469033, 8542841, 957596158, -1189325650, 235153832, -1255758243, 187744521, 13502376, 449381353, 630689078, 1088264747, 1851442537, 1695081085, -1190940931"
values_53,105,10,"{1442382438, -985463957, 1231256892, -2090307727, 164683538, 975558459, 1629070026, 59564708, 1545919407, -1415662135"
values_8,134,16,"{1810500456, 1545727308, -1587944596, -1013961080, -1791590212, 525035742, 122742891, -929298920, -983752351, 1206976049, -356818176, -1484072957, 1310201898, 822305425, 851297348, -1742771537"
values_39,13,12,"{1131520556, -148700151, 969953747, 242287336, -507237787, -654860063, -1107652738, 1927059149, 569497104, -40397516, 551737368, -721215664"
values_47,107,11,"{2045525577, -1270935325, 1168384055, 1480602237, -130606498, 1650872523, -880846447, 2044941772, -1299868494, -1414735579, -1467569501"
values_60,227,31,"{1242180669, 1303746957, 1283022390, -1099567882, -581012132, 1310670325, -89116841, -762937365, 1221748711, 305435917, -2124567505, 2062147421, 440073949, -216705652, -461342875, 1247142337, -256846150, 1948071505, 175114984, 1142394853, 1940438365, -683612858, -1427543977, -225361692, 1763242291, 1360170692, -1464646189, -1363532190, -11357481, -2054304461, -234143608"
values_89,2,12,"{-543037135, 1910620831, -695261061, -978960423, -1855104795, 1786800973, -2139356940, 2042270977, -1019662061, -792424803, 1180510727, 567259049"
values_51,105,5,"{-13669737, 401264372, -397297645, -377927042, 243455092"
values_14,115,13,"{2050216466, 795375680, 1381373913, -449678314, -1226726221, -666215170, 2015542342, -1371310509, -37429806, 153536705, 1624118764, 1811190631, 1345510707"
values_28,102,16,"{-1069064325, -1530322374, 447903388, 698373013, -929695568, -692557907, 966558371, -130821899, 135573000, 2107754464, 2065398646, -1712298940, -765013237, -279415902, 1236154094, 1450583485"
values_16,115,22,"{507341286, 1109694327, 2042414295, -1106978741, -2037740516, 1995208577, 1573078195, 710053530, -457210630, -1035413616, -166068536, 1803960102, 323087880, 2104363104, 1528170025, 1579972142, 945631062, 1374888841, -1088939045, 2146623036, 538724218, -1778705044"
values_34,13,13,"{1110712601, 390490069, -1338493185, -10287352, 1463470047, 1333901356, -1841136000, 1150185087, -925735295, -1204599026, 680120433, 947851411, -1160932513"
values_82,2,26,"{1432163441, 1846997100, 1475718610, 337597789, 489854119, -2028116277, -12411825, 1383685175, -305656293, 1376940611, 774904658, 766339942, 1698357217, 731401721, -243489091, 576035336, 751226307, 1947508346, -516313878, 2016906487, -505548281, 521831368, -1648835706, -1059104809, -183548868, 817372298"
values_46,107,22,"{-1179009345, -2121401525, 1247625726, 436948826, -1017033899, 1001033614, -358377977, -1864128603, 1182589368, -1177003849, 1788177812, 1448519711, 986427024, 1008215871, -353288022, 1653563976, -1539897267, -1973429761, -1562675728, -1030018330, 1700513224, -1583430693"
values_27,102,11,"{-819338196, 1060281340, -1169265473, 539705489, -1700655348, 560910049, 454972150, 155886453, 28609457, 1469281301, -1554143198"
values_20,102,31,"{617069852, 640804432, -1409159564, 590279496, -1880879796, 289673468, 727783035, 1353800859, 1657768624, 999318846, 1398645071, 2143791784, 1680514384, -1815230265, -1951173757, -246789840, -537231216, 774385128, -1946355440, -145297451, 686278114, 434875961, 1643063339, -1035983702, 2049948608, -1220981026, -1824120035, 815626143, -196347723, 761674514, 1291455881"
values_9,134,12,"{-959532858, -1179380993, -2059138837, -1754454012, -611574947, 1829693839, -1300594728, -1091228653, -627919949, -798889835, 981909751, 1446259276"
values_92,47,26,"{1779528340, 1399465271, -1644457427, -1272337909, 230236090, -1323634966, -1746222233, 1540108855, -1778351186, -1487673168, 1267535378, -926956845, -1266879412, 926311115, -1714740536, 1768772229, -1983601940, -878352091, -584584391, 2026539117, -603769227, -1913384858, -1213017486, -442481869, 1174989732, -1881141150"
values_3,134,10,"{-658634760, -469490676, 913664812, -536377571, -116263868, -1556232150, 759600632, -2132927236, 1515468236, 723044724"
values_98,47,16,"{-763182005, 988619864, 558847491, -565858287, 2050413350, -432919831, -853185348, 1073217856, -581618053, -331445563, -512386155, 1669888, -1765224125, 501253859, -985039580, -1380199488"
values_29,102,12,"{1882334058, 436219790, -908037557, -1849398274, -1917606420, 1566366962, -2146383180, 1127718137, 729033759, -1420866198, -1892843977, -1764235960"
values_80,2,31,"{-2088491528, 1914794685, -981962038, 410744525, -33264005, 279514664, -1169245668, 2064196641, 1729541045, -756718556, -1700049278, -1400058143, -1184192454, -538736645, -1878038744, 1538795234, 998673927, -1951189042, -999620315, 1599895370, -37010722, -51587697, 217383956, 1005683333, 1708744893, -1925179584, -356981225, -1004910015, -1372817864, -648705108, 1487464171"
values_73,12,10,"{-178677391, -1588415157, 522287684, -205442857, -507152673, 1882068879, -1251040437, -423205470, 5068429, -1265582806"
