inputName,size,a[size]
values_66,29,"{-29272, 6047, 504, 17650, -19751, -18995, -29259, -30571, -7163, 20542, 4219, -907, 29303, 15758, -10513, -16141, 15392, -21721, 3024, 16864, 9228, 23764, 25152, 1599, 20998, 9802, -14742, -28204, 25186"
values_65,21,"{-7771, 25133, 10911, -10809, -30207, 6570, -23301, -864, 25866, 16983, 14924, -22375, 22720, 20870, -12661, -22658, -6257, -2078, 31476, -26427, 13324"
values_62,9,"{-19723, -22256, -12412, -19866, 11471, 29463, 11705, 30670, -17937"
values_21,32,"{13557, 1023, -20985, 14182, 19974, 14993, 17299, 12845, -9771, -18141, -18797, 28028, 4352, 32346, -11464, 19289, 29920, -31997, 29433, 19629, -9577, -31327, 31455, 23351, 26524, 2067, 32447, 28277, 29211, -20327, -11493, -29039"
values_95,3,"{7972, 17835, -22047"
values_84,9,"{30725, 21225, 10110, -27781, -29594, 17520, -15732, 8471, -24399"
values_58,28,"{3783, -2602, -28500, 30058, -4181, -12363, 17612, -19168, -9621, -9424, -10133, -8071, 28198, 17839, 31129, 1071, 10886, 27551, -22662, -32098, -19971, -7717, -31585, -6494, 9587, -26406, -20584, -24185"
values_64,18,"{-2256, -30708, 3129, 26002, -30563, -29842, 15740, 8983, 1557, -23627, -24780, -8730, 18034, -21916, 32505, -21053, -8281, -26093"
values_83,10,"{-4426, 30812, 10052, -1643, 2255, 24059, 13678, 5455, 10254, 14291"
values_94,16,"{-21749, 13945, 30209, -23150, -15323, -10546, -1219, -11722, -31511, 10184, -19025, 31442, 26497, -9081, -27089, 3041"
values_0,13,"{19263, 7376, 14135, 9569, -6521, 23010, 27045, 20199, -23144, 3006, -2402, -2923, -31816"
values_99,20,"{-22302, -6936, 26041, -14187, 8583, -30669, 11999, 15383, -32307, -23511, 32516, 5132, -28559, 30940, -11017, 5695, -9472, -19100, -32622, -12558"
values_96,8,"{14315, -20328, -3645, -20131, 10659, -5675, -5173, -26366"
values_67,23,"{28826, -20457, 24707, 29473, 16958, 11080, 30975, -10323, -27445, -26105, -26059, 12487, 4193, -24283, 30457, 28412, 8341, -17311, 14531, -22145, -22905, -32263, 14949"
values_61,28,"{4864, 24806, -31058, -10600, 30758, -19921, -1762, 6606, 13050, 22777, 870, -10839, -13722, 31805, -6523, -19652, -4283, 19874, 32382, 6589, 19254, -10859, 16573, -2828, -28185, -25122, 19834, -14908"
values_43,16,"{17780, -4312, 16014, 25659, 15763, 18814, 7105, -9244, 20380, -4333, -26751, -29189, 4020, -11116, 5081, 24710"
values_2,20,"{7453, 21591, -24621, 11738, 28350, 5330, -18430, -32681, -24399, -24722, 16093, -15759, 16908, 9036, 9202, -8595, -3499, -28952, 27585, 32438"
values_54,8,"{2155, -26564, -7542, 3746, 11048, -2870, -7432, 14569"
values_30,13,"{3636, -19227, 5944, 372, 30049, -14841, -10530, -2676, -10374, 18379, -15003, -2920, 12423"
values_59,20,"{-12093, 11446, 31892, -30593, 2326, -18084, 25188, 10535, 9480, 1699, 17959, 18033, 22194, -17719, -19376, 23651, 13796, 30273, -24353, 30497"
values_85,21,"{-3426, 8392, -29776, -25055, -29272, -30336, -26084, -11142, 9219, -2550, -9428, 14506, -26665, 22919, -19264, -24391, 7665, -5976, 27019, -17151, 30841"
values_74,27,"{-29410, -23215, -12674, -21582, 14717, 9008, -18661, -286, -6764, -20385, 20439, -25229, 9517, 10012, -15212, -17014, -11696, -29631, -1469, 32435, -7779, -14886, 526, 14666, 29442, 22606, 8341"
values_90,17,"{21650, 24785, 22163, -32489, 2165, -4219, -28801, 8667, 10249, 5669, 15940, -7330, -21748, -2518, -24470, -29820, -26936"
values_18,14,"{-29886, -1930, 20203, -22765, 13697, -15020, 26483, 18665, 27390, 14963, 1201, -6388, 1525, 14837"
values_52,2,"{2591, -6259"
values_44,5,"{-19382, 29903, -28346, 18271, 32400"
values_17,32,"{6735, 19269, 18420, -27376, 19326, -16445, -13438, 31659, 12627, -22466, 9128, -1411, -29675, -2815, -6311, -24699, -16840, -5622, 15331, 25956, -9335, 16705, -26591, -572, 32620, 27696, 20922, 31592, 25960, -3333, -16675, 15079"
values_36,13,"{13581, -9698, 28281, 15570, -30193, -30472, 7858, -6440, -13472, 22565, 16760, -19913, 15674"
values_49,13,"{8442, -21355, 8869, 75, -5069, -1645, -20539, -4686, -3175, 30874, -5646, -2724, -25925"
values_86,29,"{1820, 15237, 32635, -10538, -7213, 11420, 16119, 30427, -15272, -7530, 31798, -18175, -12353, -2679, -1350, -139, -31559, -12536, 27393, -25675, 32003, -85, -12893, -6269, 14684, -11047, 3012, -8551, 14758"
values_37,8,"{-7747, -31155, -5750, -32042, 19338, -1198, -267, -7655"
values_56,27,"{3350, -16671, 27734, -6371, -22043, 20150, 29431, -22668, -17832, 21722, -23053, -32359, -13185, -21591, 19970, 4884, -30305, 29115, 30567, 13943, 21377, 14454, -18085, 3288, -26118, 14956, 14717"
values_63,17,"{-22301, -25900, -12184, 30496, -25866, 2403, -20462, -277, -6308, -30278, 10106, -5853, 10349, 26649, -29113, -11146, 16040"
values_35,5,"{-27317, 28454, 32669, -5611, -15635"
values_97,18,"{-18312, -7116, 15996, -24883, 5239, -24924, 8426, -29948, -15337, -12926, 12489, 1426, -1012, 27889, 13239, 8430, -12879, -23363"
values_75,10,"{16430, 18823, -5187, 30836, 346, -14786, 23573, -11735, -15250, -19903"
values_57,2,"{5854, -23160"
values_88,24,"{17707, 6340, -9162, -762, -5443, -7227, 24468, -3413, -1193, -7819, 4196, -7853, -17496, 29214, 7340, 31153, -32562, -12024, -15633, 25883, 12911, 4282, -26149, -30841"
values_10,6,"{-11601, -21863, -2096, -21748, 29754, -30256"
values_53,3,"{7586, -24158, -28233"
values_8,13,"{-11464, 9672, -5232, 9288, 20313, 29092, 23862, 29201, 8642, 27733, -22180, 13291, -4010"
values_39,17,"{-13287, -817, 22323, -5358, -2213, -15535, 5767, -2922, 17984, -75, -30608, 31363, 16335, 21708, -6939, -16849, -21654"
values_47,30,"{2246, 21562, 27669, 13375, 26601, -2568, -32379, -18094, -10604, -13625, -12597, -25262, 76, 23574, 8922, -16079, -4449, -19524, 8398, -14101, -4003, 12423, -20794, 4138, 8273, -14965, 6479, -17025, -10592, -9923"
values_60,23,"{-20147, -2461, 10098, 1739, -15602, 6802, -11035, -21552, 5850, 22928, -6590, -20933, -6722, 2359, -30695, -32729, -26796, -2115, -17558, -25361, 20200, 14208, -1077"
values_89,13,"{30965, 11310, -25786, 31256, 9561, -2644, 20532, 19796, 7885, -13391, 15478, -26442, 5649"
values_51,3,"{14377, 23780, 14296"
values_14,26,"{2938, -1433, 10624, -12025, -29168, 12298, -3866, -3694, 3987, 7854, -8614, 10654, 18357, -31498, 25849, 1941, 24115, 11366, 12044, -26067, -17849, 17754, -16704, 7551, 2590, 19254"
values_28,16,"{-2186, 5209, -30966, -14650, 656, 7695, 13531, 24083, 18915, 18474, 8897, 16603, -15854, 10076, -8838, 18690"
values_16,11,"{-20296, -8442, 28173, 2407, -12193, 5343, 9046, 32764, -6211, 29291, 12088"
values_34,28,"{1116, -774, -14122, 9453, -4164, -16080, -8746, -26762, 27639, 25386, -30338, -31954, -27713, -7824, 5605, 12411, -31842, -6324, -21956, -1977, 22162, -788, -10072, 20768, -16662, 8729, 29734, 25502"
values_82,24,"{-21021, 3744, 25216, -9725, -16995, 8220, -25584, 26451, -2071, -21975, 11464, -32024, 2429, 12171, -32077, 30332, -20040, -32646, -20742, 20590, 24307, 19, -11038, -7476"
values_46,6,"{-3124, -12597, -2817, 4259, 8225, 18425"
values_27,28,"{-31874, -28207, -15447, 17006, -25208, -25711, 8839, 4779, -21171, -17202, 14267, -13302, 27086, -692, 30649, -27672, 19894, 1788, -8071, 24367, -27586, 11225, 15732, -17106, 2770, 22591, 11445, 22664"
values_20,13,"{-3095, -4611, -10061, 11525, -26391, 14685, -21873, -7903, -23939, 4737, -23014, -7896, 22171"
values_9,3,"{-11395, 19740, -7025"
values_92,8,"{-30036, -8335, -30839, 9045, -17941, -15835, 21290, 8276"
values_3,11,"{17403, -31185, -19236, -13381, -25364, -10213, -15546, 31287, -4125, 9696, -11286"
values_98,28,"{22996, 28531, -27575, 15315, -31978, 19021, 21947, -9335, -14800, -25935, -13117, -32173, 20302, -14783, 7884, -7200, 18554, 29004, -11785, 10617, 27426, -16955, -22691, -21790, 7785, -14304, -24191, 2109"
values_29,30,"{-18385, -10547, -1022, 27790, -15133, -8396, 31328, 11353, -23355, -23813, -25932, 9478, -18451, 8855, -29397, 9105, 7167, -14896, -7858, -8407, 15694, -18165, 20967, 28813, 15209, -22868, 16349, 1815, 31816, 14740"
values_80,8,"{-8251, -30673, -20537, 26129, -30080, -3672, -2526, 21261"
values_73,22,"{-28044, 12680, 8996, 4173, 1585, 6745, -9989, -6068, 2041, -6602, 2253, 15924, 5258, 4501, -27251, -28622, -25580, -9313, 25995, 3037, 12111, -3212"
