inputName,k,size,arr[size]
values_25,189,18,"{543813013.532, -343547104.068, 1531493850.209, -1912511701.726, 1406342530.389, 2111616919.118, -1771868347.766, 1461691199.818, 1303883134.64, 489209197.631, -90810230.32, -1038091446.33, -99344302.094, -2052474734.771, -376062985.93, 896927004.907, -1263999793.032, -1042421368.051"
values_26,189,14,"{-2079858829.403, 1068870425.762, 1905476387.791, 805191753.666, 1680532369.682, 1922094819.576, 1104717207.549, 824225468.381, -500636390.35, 858366028.106, -587471285.667, 517207817.869, -1700006959.249, 1464780500.749"
values_48,178,23,"{800367601.29, -633579548.505, -896937534.206, -1055275171.022, 170006646.383, 413030871.796, 438602914.045, -1335684454.274, -1153115140.654, -2049668230.927, -1094674013.793, 980345683.316, 1463312803.923, 1670356884.045, 1698054473.567, -1178572427.402, -328573147.785, -2028521632.614, 2073683949.381, 723409368.747, -960283196.435, 1400540461.693, -1105261094.051"
values_71,13,3,"{-238687506.468, -1764561121.325, -795604044.979"
values_76,13,14,"{-969468316.741, 341600870.987, 404178028.666, 1398628526.888, -1300941857.688, 1531261887.211, -387373308.142, 1630907015.966, 1950452269.672, 984208457.181, -2040708218.476, -515085958.702, -1368586250.294, -1076967273.364"
values_7,59,17,"{1513792643.455, 86532639.763, 1907327957.218, -897313035.098, 697922741.801, 1396578494.619, 180996177.04, -760985402.379, -1576271671.195, 1915962882.925, 591065717.754, -805406165.84, -607427331.726, 871500499.551, -1846479025.424, 1933798030.419, 111159088.185"
values_50,142,11,"{1398054187.42, 1450452967.336, 743650276.894, 150518671.135, -258539518.153, -1909552650.121, -1031241761.494, -2093728698.75, -1276196680.023, -382985931.255, -2086644861.236"
values_22,189,32,"{281319284.189, 234888039.712, 2078925065.958, -1903385022.907, 1786846281.028, 389329290.699, -1820671605.588, 1853286856.828, -2070961335.687, -484496592.588, 2120249689.244, 468608783.994, 1401425950.925, 1065870008.729, -1825847908.339, 1468129655.53, -364106300.275, 664498247.072, 392456173.015, -324432057.399, -2125881434.868, -915672034.511, -1783187471.419, 370992583.004, 1861361578.295, 1208094001.608, 1494334918.522, 996334362.47, -1598538096.768, 1855111448.581, 1099615513.563, 1756439829.577"
values_4,59,17,"{-1191864838.327, -1721020426.669, -476314389.745, 577978861.452, 598002970.189, -1412967209.088, 74046002.093, -1528840696.166, 233451693.442, -884638452.29, 1995417343.565, 1488879906.848, -1592054026.638, 1015274911.178, 1031179411.009, -2042079789.934, 1950584137.73"
values_32,171,32,"{976977590.506, 1553894964.44, -1617029688.354, 1123887099.92, 927684166.378, 1007816276.216, 1644921500.369, -1310705235.087, -293307707.571, -236866251.24, 749426737.316, 753299374.722, -1910076269.737, -676977834.381, -851663170.56, -1359544299.951, -1559585332.97, -649681430.692, -1820113146.641, -2110648225.765, -1604259938.494, -253293622.469, 1723035816.942, 1213544150.874, -657123614.397, -504461071.063, 693561832.345, 1133210221.139, 1160585933.008, -1181181121.633, -1386742421.773, -2138658311.625"
values_77,13,17,"{-870324680.886, -1282396925.941, -1872597151.138, 1026943375.812, -74296380.809, -1654429426.784, -1440765327.836, 1921057894.084, 648590888.528, 1284082908.128, -2061375972.898, -2109502860.414, 113363246.193, -1492836227.723, -908539873.596, -287266558.303, 1822859491.154"
values_91,124,3,"{705005469.754, 90168939.691, 931277588.354"
values_42,178,32,"{1260301375.237, -1255195581.407, -1908149290.442, 1543197988.945, -2026975326.589, -1858209107.265, -424589871.673, 1008025566.587, 1161455590.898, -1734551653.725, 826575460.215, -594842745.944, 1226672441.19, -759884795.327, 1293717796.783, 179900003.63, 47556713.928, -37282798.106, -896880530.75, -1927576331.285, -1770505856.225, 1897174091.693, 1718556678.819, -1322503375.045, 14555557.622, 734736238.909, 55242551.876, -793309580.837, -1653896793.842, -1038883858.291, -918453982.588, -483262379.416"
values_13,142,6,"{-1807479901.777, -2060103798.168, -1132269521.33, -738622821.218, -980678086.515, -1936858593.692"
values_41,178,3,"{-95410049.197, -2023900838.296, 1799824358.127"
values_55,142,18,"{-1348251205.504, 329338233.053, -952327785.156, -728828008.067, -1688708398.563, 1899666934.806, 766219458.693, 2024912544.25, 1631293277.943, -1510763723.29, -1716859086.008, -2121755420.235, -1773391684.68, -455993634.812, -119539470.076, 370539729.382, 1536898474.56, 420627850.221"
values_31,171,3,"{-470033427.458, -510372109.175, 890669449.892"
values_66,65,14,"{508277966.782, -737564389.96, 1241588503.915, -1590627389.153, 1871889321.575, 1628227361.496, -596195769.954, 771770853.957, -240856075.561, 2078327416.926, 592036874.895, 830174209.039, 1613915846.073, -779939663.582"
values_65,65,18,"{-1803572188.456, -359021545.885, 2063793623.726, -402754397.874, 2066079490.888, 1687311446.946, -1673741359.017, -1154235298.727, 1774991344.053, 1410696511.356, 935711688.76, -97452307.122, 440971664.94, 345440429.431, -1762255350.028, 1513787498.1, 811948115.292, 419614335.969"
values_62,65,32,"{-1140086098.322, 1662768462.052, -2060684153.34, -283355089.655, -1037641775.929, 544301505.529, 1316335798.299, 1616133542.131, -1384605616.4, -1528888144.666, -1534881281.761, -1971187578.862, -1971696532.318, -930518008.127, 106993889.448, -1094208572.675, -457781291.025, -35727334.598, 88729533.512, 751114803.554, -89237307.599, -33312311.849, -1807981780.942, -1054666117.156, -1715915560.005, 1725830273.317, 564917662.896, -1184337547.871, -678180709.572, 1904302942.548, 1632834668.04, 1388293382.09"
values_21,189,3,"{1652007494.141, 1893648615.831, -693681203.972"
values_95,124,18,"{-280938145.351, 1345960753.599, -1769450858.226, -1547674975.957, 956440215.129, 541270689.475, 1644276593.542, 753694404.998, -1151835901.398, 2021123204.873, -1940794945.963, 359538655.84, -1954912269.807, -908341553.209, 1335936245.809, -286872744.233, 1146321163.614, 170020457.173"
values_84,159,17,"{-1934437231.808, -1151111242.342, 435454461.024, 300145285.397, 1917008995.528, 1932101344.33, -1619077415.496, 190272067.935, -615864378.859, 311631185.993, -1220319296.979, -438230193.282, -667568047.28, -897521432.846, -1466284767.539, 41299811.63, -139493633.892"
values_58,142,23,"{-1275537878.542, 1632083360.614, 2081696228.846, 618917631.082, 638297985.325, 1062061049.991, -2054085017.678, -646432838.644, -488191478.81, -662839621.992, 721451266.329, 571928785.464, -643491287.168, -1880539738.18, 1469380084.387, -2114730344.529, 1831802770.587, 1031940214.023, 1564970547.906, 113251882.305, 436568894.459, 466624186.509, -486440685.332"
values_64,65,17,"{-796141384.882, 600435301.355, 1495849371.14, -634673298.443, 1030728736.49, -64523749.445, 632076821.063, 758063693.537, 1906897729.993, 194979054.634, -348609552.149, 1146836305.961, -278865183.275, -61071234.113, 129634343.098, 434652733.853, 2016288067.267"
values_83,159,6,"{322035471.479, 1655808757.423, -1958159432.592, -973897068.659, 99816401.177, -1802316970.267"
values_94,124,17,"{1280238469.558, 77510919.27, 1295427280.844, -1239219865.403, -1087936359.009, 1107467124.503, -1757977983.344, -1733970240.095, 1774429100.803, -1245379095.485, 1455219533.654, -591827373.119, 1761022136.145, 1937024703.289, -597538978.13, 1045783256.768, -1068589394.648"
values_0,59,11,"{-815573779.619, -158373313.022, -2018037554.513, 1152085447.484, 294499365.895, 821853861.252, 1700176603.924, -502972742.928, -2111059337.646, 1683248137.01, -1849081952.574"
values_99,124,22,"{-1752127777.601, 1397271102.529, -1400267422.855, -999947273.982, -829935543.437, -1799718012.612, 973593173.844, -1615153107.966, -1277493061.334, -1872268365.558, -1002325624.135, 1549486505.851, -1135097066.9, 1041712660.354, 350660979.34, 1597820634.916, 389849422.237, 64999407.767, -1165095715.204, -1613271728.533, 1640045964.038, 321488058.943"
values_96,124,14,"{-1537896988.644, 1466414433.625, -1351407107.045, -824512823.824, 443342500.432, 1652068647.806, 1401907976.009, -1083464662.954, 1034691118.062, 1460366206.382, 615884343.874, -217448716.871, 2087578161.716, -1196431718.808"
values_67,65,17,"{861081272.443, 459932158.385, 169337478.128, -2127081316.861, 806913647.962, -1206524456.544, -233457508.036, 231640240.269, -2123244203.709, -1355341823.147, -980177331.264, 1912218112.04, 2072449598.017, 1036973167.569, 649837743.579, -2019511781.02, 1366291564.137"
values_61,65,3,"{-233080177.319, 1996366777.437, -1085660268.467"
values_43,178,6,"{1714468579.676, -1512998360.01, 252988584.726, -540866959.236, 2100659726.261, -685060036.811"
values_2,59,32,"{-1132376438.276, 1253700273.404, -640462249.351, 1569708582.821, 485021896.877, 82998647.314, 963321868.839, -1471150740.229, -116635971.049, 639839891.271, -1719490459.409, -1602235572.088, 1629472938.387, 1362475959.599, -246743715.472, -741779468.024, -511346923.728, -1354231775.419, 729330175.178, -689407818.685, -2049080360.688, 1081998190.681, 1246548089.762, -1575091728.567, 351368035.31, 1259172354.014, 1299032465.258, 935798655.976, 251430125.241, -766878951.229, 1157854140.344, -994742497.03"
values_54,142,17,"{334659684.39, -1016617251.018, 1466277085.96, 917700216.315, 1271257613.624, -816092382.626, -1649284877.727, 1106085077.084, -1000379828.42, -1384902937.407, -1001957276.147, -549269965.794, -614936926.086, -732050894.028, 815846528.007, -1697537671.644, -1356105808.758"
values_30,171,11,"{1289992980.752, 1298688312.967, -69819877.62, -1398797763.328, -382176432.333, 1637798764.736, 2006647611.67, 1073093985.167, 711849703.35, 104024904.98, 1173127670.647"
values_59,142,22,"{-1850323431.151, 1661227159.893, 963255557.851, -2018921533.279, -1584109720.76, -447846951.106, -1923665968.286, -1424648205.557, -224527680.563, -611031439.539, -626746661.336, -1756561436.721, -549578346.932, 1274176669.899, -1043727911.318, 21070285.357, -1331613059.181, -1578177246.445, -445997843.233, -2034736715.887, 925020686.718, 802108689.472"
values_85,159,18,"{1286202343.688, 1865577897.876, -1240903951.853, 572205589.759, -1258918844.622, 1801105052.011, 1197734513.292, 1465487913.464, -1216132886.983, -725490648.443, -1894117045.378, -1164610759.336, 268830623.849, -371230976.195, 1189347809.635, 1741873389.53, 623658927.061, 1627673273.612"
values_74,13,17,"{-943026478.444, 517937908.168, 680818134.734, -1597918348.619, -1167252854.855, -484036960.785, -1909792536.484, 1281052307.902, -904309268.201, -1254115441.287, 1430998285.201, -361708152.17, 94863814.426, -1937062743.322, -951272378.913, -1183255585.764, 1683788660.745"
values_90,124,11,"{-1302435179.963, 1986409258.919, 210167333.592, 2071100701.969, 1127789873.959, 780848198.033, -2131427869.353, -1833367102.307, 364344390.702, -441380927.327, 2119756088.076"
values_18,142,23,"{282885277.125, 1329961053.765, 886079225.79, 638774335.629, -83617664.551, 27856478.101, 520203623.414, 309197657.847, -153557163.658, -1496032740.908, 2060184903.465, 1038794786.991, 112300572.176, 1110828351.827, 1395039147.835, 1260860522.74, -748150887.233, -1235737707.386, -252139807.774, -1471217793.413, 305474502.678, -2099958614.683, -2143866440.232"
values_52,142,32,"{1829177173.481, -662918179.854, -1037531581.26, 1943534148.054, 1346933895.412, 1088483390.475, -717222898.272, 1023335738.938, 1806428705.837, -2043553791.197, 2106619886.625, 140538660.114, 1584001619.174, -828934899.648, 541143579.849, 1314035410.887, -273589338.953, -1350528373.84, 1622729391.381, -1418334857.162, -1163860683.353, 868266730.891, -1691778178.356, -1090342944.095, 1654426702.974, 237910414.003, -788395323.049, 1811363962.343, -853444868.217, -1826072783.87, 889281273.389, 339869433.076"
values_44,178,17,"{-1723210212.713, 1698801856.13, 2111353236.338, -1964734058.48, -1822784754.104, -1362379082.279, 681132306.316, -1903202132.664, 393364724.713, -1818093871.656, -1495883628.453, 642949162.673, -1836812232.354, -45222232.014, -821122181.894, -121291985.981, -54433088.825"
values_17,142,17,"{-1491283629.805, 1969831146.614, 926506548.31, 2083158416.958, -1428687661.757, 243701561.957, 1629106009.128, -148310635.401, -25904438.987, 1562851600.569, -132025430.845, 2003515913.602, 1254691054.516, 1221423241.18, 1997780243.565, -2089702586.575, 1144870688.03"
values_36,171,14,"{-338753256.917, -611116464.226, 376851948.173, 1207065153.079, 1168478691.658, 796806105.146, -1880925695.165, -967042339.635, 514897504.689, -1860452762.566, 94135835.54, -1921447505.826, -1250688241.796, 241711926.305"
values_49,178,22,"{743362406.737, -2138786881.462, -609930564.415, -1318569109.225, 2080458814.826, -259939613.443, 1346290054.033, -796051733.78, -1953709938.062, -1969927689.719, -2141633742.734, 1050073727.291, 126268173.767, 121853873.051, -230414328.307, 636794033.861, -1357563817.07, -1462486012.509, 707534990.823, 2019667781.819, -239582030.967, 1636460815.221"
values_86,159,14,"{-520478105.549, 756154104.088, -952624050.822, -1176874164.74, -2144157251.108, -1000449913.241, 111487743.075, -581367488.993, 1695704155.081, 564993491.314, -1114103434.109, -537525751.038, 1762938959.503, 725037647.331"
values_37,171,17,"{1172540994.939, -824650737.583, -1761874623.502, 127763604.856, 1734339499.407, 501199189.887, -1311715102.856, -1176207185.509, -1365682187.707, 1626267866.799, 1230629013.989, 365057672.36, -1666289560.631, -340054888.21, -83642008.406, -1760541716.987, -527620713.864"
values_56,142,14,"{-7329888.571, -471423912.283, -170313656.758, 1058569595.755, 1711989567.634, 1801923306.345, -1196973461.313, -312355166.633, -1138558301.831, 1785345616.217, 139433905.85, -577116507.281, 539173805.593, 1904010746.388"
values_63,65,6,"{1140328814.876, 613006561.096, 762231135.407, 2105407404.289, 1189617979.607, 1876827386.618"
values_35,171,18,"{-1118378852.773, -362625317.178, -111091721.862, -1916998700.073, 196042332.991, -1962222565.251, -2046645.98, 2091814855.706, -83408870.342, -1223549856.283, -1903949637.376, -1101303006.678, -240428785.382, 216493031.734, 533934271.98, -2100827818.505, -321044606.984, -757127159.601"
values_97,124,17,"{-464264329.891, -659550569.119, 189391147.572, -1548866657.651, -510400428.62, -1986586260.524, 1044174928.668, 1733633721.574, 242139645.103, -255940998.011, -1923976980.456, -427899873.333, -475511701.205, -1928271770.728, 190862774.748, -1022032302.146, 1576672858.083"
values_75,13,18,"{-1247070997.208, -1880720451.873, 243164573.818, 560345018.063, 834617604.831, -1625691278.229, 1631057404.039, 1857085407.422, 134463417.724, -864528895.8, 1217931000.067, 1671271774.85, -1467633318.199, 431659311.006, -16267402.737, -1233003042.287, 839496158.762, -2076758886.538"
values_57,142,17,"{-1954837588.433, -557032844.908, 74520886.487, -602225728.13, -662597721.143, 625304210.563, -1498726129.438, -1434917210.467, 1317447497.051, -420296303.39, -518819311.487, -945873166.706, -513573183.461, 161197924.853, 1975981637.116, 1933780886.347, -1052838150.071"
values_88,159,23,"{209327334.394, 388225175.477, 1137736225.574, -1139540759.733, 180985258.693, 821065531.836, -101275173.021, -1552785096.288, 1825197123.191, -360223629.719, -1421072078.084, 610564659.785, -206258605.162, -1315579639.371, 118212184.942, 145198578.191, 2041394345.58, -1957131028.275, -313714526.047, -1094710500.032, 1410849935.635, -699244096.464, 522175408.129"
values_10,142,11,"{189079619.685, 429640769.12, 94493058.633, 1841387674.917, -436893890.898, 1177146161.509, 672977457.851, 338751233.425, -463363076.279, -705126875.449, 1544257149.053"
values_53,142,6,"{440908374.072, 803669520.164, -341709264.779, 763161656.829, 469455466.295, -173829416.181"
values_8,59,23,"{1848897309.033, 1072597792.518, -495855103.147, -905192450.626, 1641711960.588, 1999550091.169, -136451233.076, 1924974963.806, -914501228.347, 612306339.19, 230639332.571, 1986267512.301, 1625382152.575, 1402748216.617, 263199506.829, 1336090510.974, -1961555233.258, -660438708.201, 1604348332.766, -1783320243.095, -1665095148.537, -1327067481.9, 1046915699.594"
values_39,171,22,"{812785828.663, 1083955879.898, 1176494688.583, -1717439424.712, -1108961055.145, -1588460909.807, -1192383925.735, 923441133.777, 1145450799.231, 1471500469.142, 1562353624.236, 379849428.589, -1336513804.671, -373165494.839, -1786837046.242, 530501065.843, 113451216.466, 870505843.796, -1142320406.815, 185370127.615, -2037806343.659, 1851806290.318"
values_47,178,17,"{-1491657737.47, -1576072686.206, 404732074.442, 262138211.515, 1553621244.068, -476041303.128, -92545937.107, -1354968324.859, -1058153169.918, -730801041.549, 1722799660.417, -225627154.975, 401124012.707, 480377676.981, -1200625907.981, 1583345372.991, 176814942.148"
values_60,65,11,"{1597899757.6, 102694685.922, 976437138.412, -200714132.084, 1498143150.944, 816746224.323, 1276596233.922, 938195375.5, -751832198.995, 834417653.448, -658597538.522"
values_89,159,22,"{-1198683913.411, 694454080.715, 1013362237.257, 815448621.79, 1737321106.561, -314706350.078, 661715779.86, -143648805.496, -1505156500.912, 2012570549.748, -425297020.736, 1810617142.469, 1054486885.235, -544661749.715, 1308343304.691, 870797423.934, -71297188.465, 1067038806.543, -188599577.097, 676149835.862, -368459017.159, 510625403.325"
values_51,142,3,"{1761387559.971, 1327907864.824, 518214252.789"
values_14,142,17,"{-1834002565.346, -1551418373.787, 1637629849.136, 432012444.054, -82723273.768, 1957529928.547, 1010429740.323, 1840916497.595, 1623688079.191, 1342394494.118, 475818692.627, 482931486.534, 659267700.406, -68002929.593, -908692365.47, -822119752.482, 1008059901.573"
values_28,189,23,"{-576709300.294, -767306152.437, -1829035318.95, -742925261.82, 1581878367.372, 640402985.919, 1765758849.028, -542970101.822, -667141187.947, -795289693.713, -1185853217.746, -353228334.378, 463829682.02, -914265994.351, 1854082765.028, 1831681069.794, 758832778.407, -1596846089.559, -1138130612.671, -1223150296.159, 719149770.343, -1392816291.8, 1199849669.348"
values_16,142,14,"{212179107.244, 1326807581.012, -967844554.838, 735485218.198, -1028188026.746, 1550500090.83, -282412793.142, -941773403.357, 825548341.426, -95026940.316, -2108475618.278, 516328978.91, 477711664.816, -1314368736.462"
values_34,171,17,"{1669925385.613, -1394054854.988, 585511068.548, 517445955.611, -1380324457.451, 1627384699.573, -1540009492.749, 1920282857.331, 1186583069.889, -864978117.287, 179523382.837, 692106656.972, -1972926689.008, -1868253199.847, -2018005132.314, -1623995015.101, 1939608543.638"
values_82,159,32,"{-924264285.445, 41371065.537, -800547098.139, 48031204.648, -739093783.131, -967020222.568, -849744547.356, -1787646924.593, -8888263.686, 1086730800.084, -486265747.971, -624536490.626, 1296887807.741, 724916065.1, -1732523672.086, 773855184.395, 1297883315.645, 451574754.987, 1915594911.703, 665132230.496, -159197353.452, 242891426.252, 598390124.662, 58262098.595, 1505506300.605, -131994394.13, 2144788649.481, -754551543.722, -666838648.973, 454996680.689, 1123236753.69, 1596369849.267"
values_46,178,14,"{-2066727194.296, 1252167337.073, 2007302367.829, 519392786.522, -457483017.496, 1097769627.592, -396051235.345, -31102601.511, 436070376.628, -1868728212.073, 855379325.321, -1858361473.124, -2042292116.675, -506654521.514"
values_27,189,17,"{-1316368484.083, -896086662.837, -22945733.093, 1579345207.357, -1155950503.198, 386528843.733, 498758028.717, 1275345083.862, 473666488.07, 1486847099.851, 682712502.028, 755059920.866, -775170877.294, -679058618.625, 1287970760.864, -568172871.463, 189964171.274"
values_20,189,11,"{1437031204.57, 357254834.474, -1980016298.343, -458666850.338, 158569937.526, -298275971.576, 532486691.51, 1343472955.154, -1885454655.522, 731972263.524, -369758099.366"
values_9,59,22,"{-1688114203.682, 1289303510.961, -749372961.925, -1060043364.448, 1601023805.566, 343720639.081, 1404185082.037, 87745951.582, 738107239.881, -967166524.653, 1570668887.883, -443499391.373, 197416234.992, -893662118.765, -25191791.428, -884337639.456, 71369924.017, -1522623927.432, 296143707.005, 240450495.399, 174397723.896, 549408272.83"
values_92,124,32,"{-530206686.746, 208378598.888, 1455623485.293, 1506123965.566, -953935722.555, -1454986923.675, 658152871.036, -258172019.646, -1346675104.424, -1909271576.198, -1626718505.134, -2023758120.825, 820635760.014, -1689106855.045, 1254205202.414, -512166001.455, 1373313092.038, -1331424902.806, -515602890.249, 2066129837.234, 394948207.198, -1273226247.678, -2055782741.18, 699141595.888, -1662014687.439, -1417239145.987, -2064300013.237, -2101559928.727, -2118013830.794, 1818466055.761, 1981738472.278, 1895829016.314"
values_3,59,6,"{1894894231.733, 1534197400.557, -1976663911.242, 637472437.35, 790732521.496, -851377723.554"
values_98,124,23,"{1576402977.421, 1184245421.098, 770329040.686, -1709612105.906, 1930419104.023, 1775968820.966, -1352457287.327, -518685810.162, 329463236.201, 6467931.017, 561793963.958, 513369232.104, 1858509415.852, -1338801859.967, -872004697.826, -145763504.305, -74217919.257, -691964122.582, 1147829068.796, -1572096421.308, 2015220655.413, -35426089.607, -1914080538.719"
values_29,189,22,"{1608171609.696, -1310263609.728, 1680137790.208, -254731940.468, -1298439214.415, 1576187441.439, 865678517.872, 2006360326.679, -31877432.337, 1509614376.252, -540850928.673, 579395625.917, -1410724369.544, 1677890547.345, 1433883570.601, -1025651303.658, -1980915571.015, -492212651.094, 1681849675.248, 1245440784.488, 19658014.541, -699758608.112"
values_80,159,11,"{-38860641.438, 1228527870.035, 2075495196.199, 1306439.118, -113642999.814, -2087058186.033, -1587542135.966, -193371030.665, -300717646.455, 174954968.324, -737796543.474"
values_73,13,6,"{1580854800.317, -391766017.204, -1147111423.225, 1193190940.139, 282739674.394, 1764590485.964"
