inputName,size,arr[size]
values_76,23,"{11, 93, -63, -112, 6, 96, -108, 76, -47, 74, -114, 93, 28, 86, -7, 25, 12, -88, -7, 1, 125, -51, -24"
values_7,32,"{-107, -88, -99, 46, -85, 32, -118, -74, 49, 2, 119, -53, -108, -21, 98, -37, -74, 14, -66, -124, 63, -113, -66, -9, -21, -71, 19, -49, -37, 91, 64, 125"
values_50,12,"{30, -46, 121, -103, 72, -118, -114, -72, -128, 80, -75, 103"
values_22,15,"{87, 83, 80, 80, -28, -7, 121, -118, -43, 113, -85, 53, 27, 54, 65"
values_4,2,"{92, 2"
values_32,8,"{-104, 102, 36, -91, 43, 22, 93, 69"
values_77,15,"{120, 53, -12, -103, 7, 99, 90, 107, 99, -88, -22, -86, 70, 62, -109"
values_91,28,"{-24, -61, -52, 120, -34, -37, 34, 22, 10, -88, -20, -12, -74, -115, -72, -106, -128, 98, 97, 93, 109, -86, -53, -85, -67, -20, -1, -100"
values_42,6,"{100, -32, 44, -18, 32, -43"
values_13,26,"{-125, 69, 69, 37, -127, -20, 66, -93, 26, -88, -126, 84, 96, -24, -111, -84, -67, -96, 114, 46, -54, -82, 25, -11, 60, 23"
values_41,15,"{-6, 18, -83, 111, 31, -112, 89, -66, 8, -120, 95, 36, 81, -6, -108"
values_55,30,"{-102, -116, 33, -38, 15, -69, -66, 54, 0, -77, -108, -74, -20, 20, 15, -9, 57, 87, 77, -1, -125, -120, -2, -30, 116, 127, -4, 7, 34, 106"
values_31,12,"{-83, 67, 42, 84, 49, 0, -16, 25, -1, 21, -3, -21"
values_66,29,"{42, -90, 57, 30, -34, -82, -101, -51, -127, -83, -4, 23, 96, -10, 16, 111, 54, -112, 86, 39, -23, -4, -96, -84, 67, 88, -106, 30, 17"
values_65,29,"{-94, -77, 101, -79, -3, -94, 62, -66, 84, 110, -78, 0, 98, -96, 62, -72, 104, -128, -113, -22, -2, 102, 55, 73, -47, 66, 37, -34, -46"
values_62,9,"{-83, -126, -12, -124, -113, -79, -65, 11, -128"
values_21,23,"{-101, 44, 32, 113, -34, -95, -49, 21, -63, 69, 48, 12, 81, -21, -75, 127, -6, 126, 50, 0, -18, -108, 16"
values_95,25,"{12, -30, 109, 54, 91, 86, -39, -78, 110, 15, 46, 96, -94, -14, -103, 109, -11, 59, 12, 39, -44, -29, 111, 109, -66"
values_84,26,"{58, -80, 126, -24, 93, -86, 126, 121, 110, 56, -127, 116, 28, 102, 16, -88, -124, 120, 108, -104, 98, -75, 110, -120, -41, 21"
values_58,24,"{95, -10, -88, -62, -71, -45, -30, -19, -82, -22, 81, 66, 121, 69, -79, -47, -28, 102, -2, -45, -82, 54, -15, 70"
values_64,12,"{-53, 74, 127, -57, 37, 116, 25, 59, -36, -80, -43, 53"
values_83,27,"{-55, 111, 31, 44, -107, -92, -14, 28, -44, 89, 72, 36, 5, 5, -9, 75, 110, -74, -81, 91, -121, -51, -111, 67, -29, -49, 68"
values_94,19,"{54, -64, -41, -88, 120, -26, -92, -18, 75, 71, -22, -125, -33, -94, -118, 121, -100, -53, -32"
values_0,31,"{-99, 123, 122, 126, -86, -26, 85, -52, -46, 109, -6, 101, 81, 111, -116, 59, -75, 67, -8, 55, -80, 82, 67, -9, -9, 71, 54, -88, 107, 66, -21"
values_99,26,"{-67, -68, -57, 117, 102, -63, -22, -84, 28, -24, -33, -38, -72, -98, -33, 72, -114, 90, -2, -66, -67, -102, -98, 111, -122, -31"
values_96,25,"{-124, -56, 7, 117, -33, -97, -48, -87, -88, 79, 66, 113, 46, 31, 33, 29, 13, -115, -46, 63, -13, -5, 10, -120, 114"
values_67,19,"{-84, 12, -82, -36, 93, -64, -101, 79, -4, 30, 6, 65, -125, -58, 31, -49, -12, -96, 110"
values_61,25,"{-126, 26, 15, -72, 11, -120, 68, 61, -61, 50, -54, -67, 42, -39, 31, -1, 64, -99, -115, 50, -103, -72, -83, 31, 82"
values_43,4,"{23, 9, -65, -18"
values_2,15,"{-119, 118, -127, 79, -117, 58, -55, 95, 86, -114, 68, 6, 14, -44, -107"
values_54,10,"{-92, -110, -24, 92, 103, -49, 110, -127, 118, -37"
values_30,10,"{114, -77, 78, 15, 55, 13, 17, -101, -23, -99"
values_59,3,"{-4, 126, -36"
values_85,13,"{-13, 36, -107, 66, -88, -67, 52, -96, -102, -21, -102, 40, -126"
values_74,11,"{62, -89, -41, 65, -81, 55, 48, -29, -6, 95, -74"
values_90,23,"{91, 76, 110, -83, 82, 9, 106, -28, -80, -11, 21, 58, -4, 79, 78, 66, -91, 74, -54, -37, 67, 69, 125"
values_18,18,"{125, 95, -50, 14, 37, -18, -82, 53, -22, 110, 83, -11, 19, 14, -125, -27, -73, 105"
values_52,5,"{46, 100, 66, 39, 15"
values_44,5,"{62, 61, 45, 45, -11"
values_17,24,"{82, -17, -41, 86, -35, -122, -31, -32, 88, -51, 120, 21, 89, -9, 95, 47, -15, 64, -122, 49, 13, -98, 23, -74"
values_36,13,"{-113, -2, -102, 40, 25, -55, -32, 107, 77, -100, -90, 55, -62"
values_49,17,"{-1, 21, -75, 125, 29, 115, -90, 97, -15, -99, 83, 64, 45, 104, -59, -67, -9"
values_86,5,"{-105, -80, -33, -7, -13"
values_37,8,"{-15, 93, 36, -54, -68, 92, 41, -61"
values_56,27,"{0, -98, -74, 39, 39, 60, -62, -31, 54, 114, 103, 69, -86, -11, -127, 102, 80, 50, -106, 22, -35, 107, -71, -107, -63, -29, 78"
values_63,13,"{-4, -90, 13, -85, 110, -6, -61, -94, 112, -104, 22, 21, 112"
values_35,24,"{116, 115, -18, -9, -69, -106, 36, 43, -46, -117, -110, 43, 44, 98, -89, -13, 3, 1, 23, 79, 30, 9, -59, -122"
values_97,32,"{-94, 121, -29, -54, 8, -29, -21, -124, 8, -92, 102, -92, -72, 22, 30, -110, -94, 80, 59, 54, 90, 86, 78, 15, 83, -55, 5, -90, 25, -95, 58, 98"
values_75,32,"{120, -38, -18, 50, -78, 64, -87, 126, 84, 111, -80, -79, 95, -23, 7, 84, -118, 23, -71, 51, 15, 36, 122, 41, 30, -12, -82, 105, 18, -72, 8, 48"
values_57,27,"{-68, -40, -91, -18, -110, -32, 8, -19, -56, -38, -120, 52, -91, -68, 66, 2, 100, 118, 90, 18, -90, -40, 96, 8, 57, -100, 101"
values_88,14,"{-78, -94, 118, 30, 0, 28, 83, 118, -8, 0, -13, -27, 59, -126"
values_10,5,"{-53, -49, -31, 85, 32"
values_53,18,"{66, -84, -29, 14, -99, -96, -89, -95, 64, 3, -5, -84, 45, 126, -11, -22, 34, -99"
values_8,28,"{-49, -109, 105, 79, 90, -3, -4, 88, -91, -4, -48, -89, 63, 108, 11, -116, -53, -30, 21, 96, -47, -113, -107, 114, -23, 120, 4, -12"
values_39,19,"{-88, 6, -89, 30, 98, -57, -97, 111, 48, -70, -128, -43, -89, 22, 39, 63, -97, -101, -120"
values_47,19,"{-82, -60, -51, -11, -30, 11, 31, 111, -7, -26, 76, 36, -50, 94, -88, -128, -113, 80, 7"
values_60,7,"{-25, -3, 70, 99, -122, 108, 26"
values_89,20,"{18, -54, -99, 67, 110, 22, -65, -87, 7, 34, -82, 29, 59, -85, 107, 19, 103, 76, -81, -51"
values_51,17,"{-9, 29, -81, 62, 34, 15, 81, -97, -61, 43, 94, 84, 32, 89, -99, -108, -11"
values_14,7,"{79, 49, -90, 104, 38, 94, -22"
values_28,23,"{-8, -35, 45, -8, 70, 8, -49, 79, -8, 96, -57, 100, -25, -61, 11, -14, 105, -69, -46, -111, 122, -4, 25"
values_16,10,"{-96, 31, 7, -108, 10, -109, -32, -93, -94, 69"
values_34,10,"{-89, -34, 81, -107, 82, -38, -117, 32, -10, -106"
values_82,20,"{-108, -94, 63, -55, -58, -63, 14, -29, -6, -64, -104, -120, 29, -98, -54, 98, -126, 109, -55, -21"
values_46,17,"{-33, 68, 10, 57, -96, 122, 73, 72, -81, -104, -18, -31, -128, 58, -30, -116, 49"
values_27,12,"{-19, 15, 122, 117, 115, -114, -105, -40, 28, -106, -59, 63"
values_20,19,"{111, 124, 117, 35, -116, 51, -4, -107, -66, -90, 6, -123, 55, 20, -91, -34, 4, -80, 92"
values_9,5,"{36, 31, -105, 90, 26"
values_92,12,"{-1, -108, 103, 111, 97, 82, 31, -23, -71, 15, 64, -12"
values_3,3,"{53, 110, 124"
values_98,16,"{68, -92, 13, 104, -109, 52, 0, 47, 49, 89, -5, -8, 76, -34, -48, -107"
values_29,14,"{-96, 31, 96, 9, 45, -39, -72, 77, 23, 98, -17, -119, 58, -21"
values_80,4,"{39, 83, -69, -91"
values_73,6,"{-61, -44, 73, -26, -7, 35"
