inputName,size,arr[size]
values_24,20,"{-4614614533187455987, -2307663608396408581, -5960933730086287060, 676216673650740693, 2817326560783768522, 5285510290207223137, 7192124687138184976, -5197219386896756029, -9146859690477275742, -6661762516832599606, 9126970614828800925, 5831707595408315615, -5050869739366758833, 3413009107237272867, -7129444080129828361, -4540560709354589055, 7727170481895687394, 7742074426346951901, -4649331387690076360, -5953713316508166790"
values_25,31,"{7087019554435834695, 1184514100193356747, -219633067218927517, -6046658004579846824, -3344681222301364566, -2639591058713365210, 4026122437143303019, -2913381159229279853, -7112188629008228060, 2813156855135457215, -8669890618850245888, -5367387273134648227, -1683698428600203505, 2246336430701902149, -165571124370391206, 7743206361555424026, 2884848822562326629, 7450242921320037115, -4215119128552109443, -7964474272225248939, -6439977915445539362, 8213330032548739376, 3407068920631367468, -6782974036614787435, 5744671264523209996, -326478966472489594, 7673817110321103447, 7135762953618833035, 168783118110458063, -629078702177459239, 4853490661916553012"
values_26,30,"{-2997814757526105069, 7250353358371115895, 7175653003720209827, -2082075540012686128, 369537306654882556, -2674274040975059640, -5023222025857981559, 8286914045792343792, -1678307194821744669, -8412165537199231399, 7872707038351444149, -4162658011438670591, -3002085239887490161, 20482581854770115, -3546132478357173791, 6455353109005987549, 6004526017534359365, -2101524547068436442, 1896306987979089348, 2444630321646054493, -4070109487680265999, -6146479917316085631, -2358314970945403247, 1313466442038848225, -1493871124086475191, -1933082005974781831, 7768293194746386053, -6821815796795943780, -3474972696797666583, 2508881930214497129"
values_48,9,"{-2473818410754520175, 5521175426793360574, -4422748816658125096, -1322336946254258381, 2133348454442529272, -594125431287471513, 5983707516802402543, 969861390554218598, -8754990035452864443"
values_71,28,"{-5145266738930204694, -6700557815040124169, -6699342818894154598, -4290525626641412000, -3698815129119986474, 8182077193458512084, -2477601641819210179, -4181532876320343152, 3816652316688010187, -2425209511203700154, -7843009746685327713, 3835939786864826705, 3159586214847633537, 5586116304128068838, -4330342085660008046, 1039633932144178180, -623251066779861543, -4706381098601369340, 6950308825646939905, 245828616516397225, -6548103224864151442, 5549113190321302409, 2054319157321839486, 5311241705308219945, -7744430214801017686, -336559957394774146, 2187678324295907558, -2539810949770381800"
values_76,18,"{4925323502591609471, 9137552915445744307, -8383189170986624334, 8322346739881701323, 5676235509434728248, -5329013369635570249, 4960340606369483086, 7579793417904867241, 1651412694970050031, -4510787074735811393, -4296954706722107262, 6726132750573186945, -7964056765149858897, 7598456997100096079, -7525410241724513854, 1301275688282865484, 777522708534849994, -4319677988720459024"
values_7,12,"{-4370826028192572101, -3442746609293911435, 7372717959287741486, 4098865345938160942, -2944666996691811210, -6740114852447955259, 6432682299495236706, 8821398146288807351, -1277041135725648077, 8635630334963427116, 492553321209227755, -8667358632259708673"
values_50,30,"{7565417237804209736, -9050868058445555838, -1272847612546468279, -7793562078396975330, 5513206532657608149, -2536407579995615785, 8816823420791303190, 7460793779771741116, 8716218360231617746, 2518983790651182332, 7030708600054353155, -7001620383379715934, 6036360992375838664, -5441752412516997024, -2446520970480318535, 2017219931706313537, 5579886120569000719, -5003486096260015990, 596698402670715789, -4349885643555652362, -443616714688081151, 2729607977924242099, -3099351572140796104, 7705483859780223078, 1879970194623560963, 5770095406666135079, -3092234815166053221, 7996357335447584022, 2889560532946274573, -9079521611934347104"
values_22,17,"{1201486334548470619, 8274924318640062662, -3046992724206148795, -4074497915946465349, -5058477007091815862, 8453147804029300385, 7804260426886472255, 7827354920306126588, -7066689391900358420, -462141564073908964, 6370802522147261889, 7722780171522920533, -8037767378436118188, 5845658668050139803, 8507686719089039566, 4658178352207908568, -3376515048741339629"
values_4,20,"{-5357959467683816277, 5683631998822520539, 6595108190676527144, -1680350149049137824, -769710775951122320, -8761936480114467464, 2206420681036220087, 8929242618263253166, -7894915820345351665, 1633256745116701808, -2876718898842690962, -7558461457750723306, -1415911352315353055, -2456539404461524848, 851658917630071468, 1641512398549332005, -7591697876580346804, -8495425138378328808, 6152227746711730139, -7580555820168656916"
values_32,11,"{-8436700403090723953, 2661516685095739046, -8425216829073766847, -6708015754450296144, -2875161435505949278, -1738149754547795582, -1380518340866432423, -8952772709800228210, 5736631690048152246, -2373508119321790539, -6646606023731562159"
values_77,17,"{7446591132114820268, -234429593484568658, 9000073661092611213, -2383646684428106466, 3751265627592691007, 4930909008487901859, -3479792278016737190, 2820291231057208836, -4994801994676386275, 3683334517458033751, 2201325827884380628, 3719595571227675169, 8865713675715245499, 5348072268791299448, 5780710756641947494, 4773386449875463745, 626603868945359461"
values_91,16,"{-4699475486979948160, 3037213531251248365, 9223000802873216082, -2704821313328927208, 4370600044795004584, -8607446777190641589, -2189831083219171998, 3256699313763467089, -2340521784706119083, -790476170466219241, 382903483497234306, 6074761764495100151, -4802889795890292176, -2125917307812141805, 234837400390453080, -534198585621527404"
values_42,19,"{-6660694050140918486, 2811678615031351418, -4122643937219666395, 2045598130822094760, -144313779354419276, 4146635289894099834, 6627473400164700444, -6221433403217904175, 6830076504575082731, 3367033150663600912, -9103829664480904949, -9086255246473927872, 3464823851576586211, -5416753038458073558, 1915590424666587391, 1432592033002257030, 6704607759135803435, 272850981671297451, 5694601621698578881"
values_13,28,"{2005017874260704965, 3578052167100357312, -5322404640486176068, 7139438475120559273, 1062014972979874189, -5030545639402259162, 1956074521475621881, 6591495133260978991, -2695963039314571129, -4312436830883624175, -8507030882490792924, 6559908797293051864, -4803201235724891005, 4194439300886164874, 1173625933568497989, 323848880860022849, -3014220928437662888, -954095952286070236, -1992501071833374775, 208515158513793823, -5042241148038459034, -7785318975154349359, -8660532092755811380, 8955622453002821999, -4920752531811003416, 7577179262824323946, -1108059979887349373, -8197416852310825833"
values_41,24,"{-490684725733499221, -8436381573337328876, -6155161801147662505, 2885698465053657133, 1403554793799687814, -2967443499086668205, -3459463497569509696, 3528110648189765537, 4349701063860057145, 6008705773999593297, 6463391827511484054, -3611358862454747268, -4522909418161467277, 7533322155925840030, 7104129805921273038, 3100721521224477256, 4054676371819964489, 608363011369937247, 6482245431489332102, -7073006318853628965, -5034373945556249169, -5048704015160514205, 7430872654984019836, 782955830768247954"
values_55,5,"{-2136848153403075878, 469380580571943811, 3806776130514010016, -5786772777581508865, 2575025317628792769"
values_31,23,"{-8213686838871454828, 705488631760366539, -3472512180130151796, 6464923174405611203, 2616562074347575749, -5585271773353638583, -4328440682818260270, -6793905982507126396, -4826925663775769934, -6342136912546718348, 2618424306747954933, 8301949903344098201, -3715197238685941825, 7004056186195845572, 7123043421183690654, 7248201691547285826, -8865201027662369213, -7975950073314756751, 8459336786433629239, -2126246220507624628, -7357727030679353226, 999615903873309407, 4824713026712065990"
values_66,26,"{4928734054140872649, 8650301174030303011, 3553197851808765131, -9002229089554167263, 2992590611271920750, 3343695710552144764, -4803689822786268075, 4656519011133807210, 634714349410554536, -3242122356226815272, -697326618962911341, -25391684908085997, -3354137585942566318, -3907283431899164944, 4487076607518856445, 1948457566160736351, -597640561628606023, 8774384834878852888, 4191759122023777170, 5854853246275031476, 2338441832312678283, -4534495676999429229, 1496546021292819741, -8047162053467504645, 1018844898961647195, 6249926977245191640"
values_65,20,"{8401878421733522406, 8361340040987390348, 894533072135411621, 1564301590552543128, 3393608563177224377, -5643678692993134861, 3245990118936814698, 8415749306229667277, -3494746628313524131, 8383924848000857973, -8184466273883271843, 708181576303313180, 3491912160523308288, 1143407626747349487, -6558895163782842150, 5294987397085859649, 1757001093055756061, 4150293371194177431, -5641787360568134067, 8599150219784875385"
values_62,27,"{3065238655331325825, -8637413100272809982, 7235745655419109449, -946052009778698314, -6110887006378555113, -2939031255751744632, -4539178282479766758, 1824466725714476494, -4249257991458704774, -3235744135753604565, -6088861386037533794, -8453654959594881838, 3215700317090038461, 6621168009390235906, -877230397599967281, 294782714218515938, 2086765478418766971, 3484430958456642622, 4276811000421068469, -2068974076842247281, -4692112806259620682, -20054056787925623, 2836610944510725195, -3277289218611341276, 473421070997177050, -3340217953204542243, 8528152136710860523"
values_21,3,"{620104406419765095, -2447386281854718598, -8962346709984180151"
values_95,5,"{-6095173471397175331, -5758587396283744684, 9048446888933353763, 5391491807182035133, 4531263077624413838"
values_84,16,"{8910323266757746148, 7836902381309505502, 2491466358265292026, -5282496221897263050, -9046935976607619278, 4897343730187372725, -3905597371484632659, -7555347063096230054, 7051806267645186697, 2776868680656564288, 3369240042556803217, 6342622484404841889, -1122964371023742470, 2727885321418255029, -4431229655283259377, 1074006832979934458"
values_58,15,"{-2577255282016541193, 388591073047659313, 3412659700062004520, 7007563303161332711, 3756746447531138578, -8994623289538447329, 8889456068820332080, 4964502173054486035, 8067040058814053851, 2886926574072906150, -1848380933553222461, 6096987277933404687, -2081741403732054725, -6767632515044094076, 9066427463935461854"
values_64,22,"{-736893676958020269, -3505050250976106981, 2817313767376083802, -2295858714916678453, -990589197323006686, 3302369358669715511, 6975206469601629656, -6775112252806757025, 1725833728600228786, -3006310957716680791, -9056888485898772574, -326231326683904694, -828912320408707589, -8921984326750061145, 1562110897357829148, 1872498480843510294, 1373961577102158411, -1509355909048628930, -8906429688272989944, 8553780425651312592, 9065403135298755578, 3061115718802569497"
values_83,19,"{-7762362503744195152, -3943498488118837724, 2269881776809946195, 1070219358329510722, -4081391154553416522, -708602440698885190, 4309532237537754230, 3678928895029209077, 1247404412218286856, 4920052987847096608, 2260076151815278710, 5656613734169524419, -2763795144096573527, 4581635168849708307, 1810402631459270918, 7111065343198978873, -7869391220801410176, -613551598542114625, -8146239595651772409"
values_94,14,"{-7608976763558952458, -2953320418629466008, 2152256046971568951, -5810276089023556849, 6792661290138254357, -1146837293310835583, 1940508106813197949, 6076229963738471601, 8096471084725571762, -4075520650310899201, -1900183902037358827, -366302242361244553, 7932362645032037252, -4079495751939137800"
values_0,18,"{1552390182071315119, -7212624611085023095, -2211330350480699805, 7218200993811222125, -2160022485506705299, -1357917723826952778, 6242908774650486087, 7765272066372296110, -7074846372647027956, 3755452525869713472, 4931915086314531607, -2720021048070321175, -1118991924132974537, -8191057384641596043, -6536134223649381123, -2907766152352808238, 3618001787549505830, 6572753001228644725"
values_99,19,"{-2284920771530078684, -4093696229361377177, 3046242491376948070, -765598422543340908, 93650073874440509, 4971071612242371723, 6537914412333085631, 3351274300720471999, 5483558504360913677, -2487096823205761422, 4823715450252046493, 5099856478874577430, 569117653329475862, -4458056337460531006, -1897036814080417940, 8750905453425270268, -3557060858186596928, -6535842555929584412, 8825004195171250748"
values_96,23,"{-2305307806008030382, 8148094872213826758, 6806571145337087896, -957179026161985351, 6070418601153991014, -6664849490343641107, -5694645787694000263, 5974295361539552551, 3757869470159782606, 8289009506488437333, 3352232909842665771, -9199893665242795192, 2336715078630652113, 7024649474891377230, -6713230884720175300, 1817707011043998474, -2285037533118190967, 645548271971553527, 2402762670275248350, -3397254299892455101, -5726236709152844318, -8029561576400756152, -2890491515620959317"
values_67,18,"{-1898163138660559791, -7448674059731055991, -4925949240973198499, 5521658625369201937, -4965169395300489458, -6761624174972764306, -9015128565317733904, 2473767055742984870, -6217586986287401126, 6892999946459309818, -9185412850623309550, -6015110621638882496, -8523737558159879895, 7947177239512728163, 3885523488333618346, -7302086223408891269, -9044823550095176217, -2883586501418888265"
values_61,30,"{-890250768064286426, -715594290060743151, 5592777953473713390, -4460017030829193465, 5360106254979801239, -2729260246456923106, -7834960401971045544, -7261649638083378741, -1610995087348644467, 3335362594897349058, 819678752975792048, -1647810298906963957, -6439895638238150089, -5374594917865912598, -6392518632219826417, -5878496709538070839, -6486146422987885261, -8739526676861772044, 2454328620618679130, -5379582041659955220, 8482545284012373937, -5578898466355240882, 4795271813834102628, 5500003806415113919, 75579013930749946, -767785934660473468, -2640416153107308084, 4389213418959812217, 5328460506511426917, -7482797354438543720"
values_43,27,"{285329923014519287, 5380560813227617371, 475983165737300365, 8187686362110324563, 3850315859593691622, 9143609445243301050, 2909085820325604044, -1827528618334784368, -8201641216538061075, 6412742985856857812, 77391344762364030, 3687203311160060346, 3708527492524486538, 7929474150130322497, -6094768161610252909, -3921038478555957785, 1057468594516936968, 2122168135291224473, -2750171884066815790, 6865222313111852260, -5138898947289070539, 7335398022689801970, -8164293047944516578, -7669330033236545877, 80152917863075182, 284859997871994561, -316425067981419616"
values_2,17,"{-5603742158449572445, -5260795175531288547, 5385654308139693412, -4758207227827215843, 6323376947699996152, 217816836801984665, 8072063569842206560, 4707216082581148080, 5647822041336894744, -3357035237514671912, -4706010125627590748, 4270434348063189311, 4049416794655397442, 6138032969147812745, -3826122696281931944, 1790385674948452457, -6245387339978469334"
values_54,9,"{-2324660495774944838, -743806356236710315, -7215413466956037232, 5531434449544246238, 626187690737737945, -6395427563230623506, 8518442661289672190, 493158174011648159, -6104524412247673098"
values_30,31,"{1355340702504251994, 4354870366892384450, -6005105598054678358, 7247404230645649809, -83981558454671168, 5976503753086646259, -7487778651906478522, 4008895604290433780, -3966194571858938144, -1142989229524679347, 7120077331062071572, -4558090019032770844, -5841097981668091263, -6579106504807381483, -5592722399674729866, 6961580673815172699, -8705315819648124513, 3732597447354400040, -2224594920658588602, -7864880564553171135, -6281789103566236756, 2156204365095940678, -1748564763535743991, 3526217444621852622, -4784734531767566712, 6861559121506578546, -8174116534641076151, -9131272513145803903, 8642278909596865717, 3838216342456374016, -7878801681637598645"
values_59,25,"{2437739280280576535, -972749975204587742, 7823920049296942124, -1378978394220512698, -8946336656626623290, -7828492294552429060, -4813640207999034285, -6977176715026765165, 9203057976699798347, 6166016338028565716, 4115455851583756060, -6664018283620424754, -5970656282923369167, -976794574957946492, 3567267860109923902, -1920819529547443499, -5855618949472954106, -8297330041292174765, -4278239255012016269, 7155494969413112782, 3045486862660202937, -395602305205106035, 7461132699020779853, 1077665550706606065, 8721315542067369583"
values_85,26,"{-8898596922646511371, -5309110122817859379, 17311854330709691, 7467071965772107311, -8759199284974059924, -6106029262596410600, 1761443005456808671, 6572637355168591427, 8508521098182412214, 2929070160393657782, 1890246263789405921, -5759936174508497999, -961201465836847432, -517308496983869025, -472409722361298911, -1750950844810083383, -1125749914556488271, 7096706636505532333, -6686778275031380936, -6853337711725629517, -7716357616547117509, -2973947173919572870, -8467736359449920627, 7232494561071520879, -3276794411838018693, -2367015754090238389"
values_74,8,"{-269643912531645474, -6813865535696189989, 5559892327498075673, 5037999089291753609, -6140140079810488683, -2047344843485652155, 8917505208317656305, 4055736739220429121"
values_90,5,"{5791814065810174219, -4619138917202138297, -628712620288516624, 4387619394410440849, -3413086012238397404"
values_18,17,"{8292005541112980392, -1606941667502528733, 2690914283233501325, -9061194406496279407, -655895129027802888, 1895451824972643487, -7152946156075824439, -300621244732477515, -3372051726857090193, -1359684794477024547, -3570497132045036310, 2558580639305957532, -3618789288218967755, -8141721780421806769, 3734881742601071162, 5175745846972135623, 9021624080601994471"
values_52,23,"{4676651999796031497, -6091215675009804250, -4610650906405897177, 332062375720861023, -4638175432752594115, 3970723585582555969, 6445672934888196444, -4647564446857126297, 1759171104486982202, -1256397169019582632, 2349009210092790403, 7822693990600899737, 8138674661425624183, -6894281292097960179, -6557038408953811271, -8067024411921051942, 5409223416747360998, 3034679123909676240, 6968549524971556497, 771852285279457023, 6088581392807672800, 1507291798382430101, 5444146663810784747"
values_44,8,"{5182121608335182833, -8321944289987786594, -2679009783820268168, 1074559251244235581, -5608470051546114386, 964902546293511402, -939381403192448146, 300404758937145559"
values_17,32,"{1643957332960310479, 2809070993686419146, -3928473650601367567, -7269707866541268635, -1641400894797603521, 4351242379914317618, 3976585716858049798, -1019387531578424106, 3988177596075928230, 2265349094727167599, 6877856282315783521, 8545444450388469282, -5564099946032762022, -8746286681101834167, -234840585310598918, 5883040362169132099, 3598642448629627431, -428970630719084602, 4008310591590355162, -9120704938537631072, 3889182198977721762, -3374178059835109081, -4500752718685393747, 4607169283015170152, 3898474638990681601, 8894281737886429072, 2519441279326004736, 300672954028459556, -2161312393237099617, -5093433644033958015, 6434041867350222308, -2783169646291368426"
values_36,15,"{-6666149139756656849, -4105705908046899913, -9145911278793362149, -7583386457173536920, 4912151778827767941, 7414807032203089947, 6211608992469104820, 8189268411467516453, 568592012035253661, 7346204151273102053, -2000058081329576120, -2762372756140983173, -1007857307259384661, 4565891734487182865, -8762547698189883472"
values_49,28,"{8481090160409346298, 7059681558400710497, 1959808238384199155, -5655815205465231062, 5855023818695233918, -4182061410953150395, 7804061747498732305, -6107459241273944735, -2218706007756480800, 3955786692500155191, 1095185203389165600, -8875200576667321205, -7867210664627882300, -8062960094665872446, 8813354938628147005, 8603584574507162356, -8957521790593951526, 4909164808599843877, -7089476880244987121, -985280245092668093, 6364214863315109031, 3428198497717877840, -924017630138123804, 132433953304770698, 7727631167390524494, -878646582326173651, 6354045428525960310, -6895420665386690265"
values_86,19,"{1280920783014376630, -7622690785688984426, -7180596383512669108, -4245977075438218249, 3036821013180592085, 6398875639344234271, 6902587195319213276, 8787107979065715902, -8997771692419229828, -6024963661254435718, 8511574357361838705, 4476573431794510821, 7751138500519066139, 8413900059892464136, -5827544788609544365, -4295570552245188518, -2411983398423691732, -6802863207109264339, 7586740958236078438"
values_37,22,"{-94158717538346840, 6025180033155468333, -5165133082625640831, 4791277153489445006, 1460483953553423299, 4097925568805884712, -5769079580952600248, -5678814203504921030, 3125088185369175588, -7360759103890666811, -6370831554301843046, -2873541895696713187, -6683510325061168406, -3621137750510269611, 3126956000258007054, -1397016873026022364, 2372660206376901768, 6677175186428642661, 9130940866745977958, 7078951340669358993, 3725819238147036861, 4920536189472814958"
values_56,25,"{5486867483266635314, 5420175277896922014, -3284818622950548692, 8092895157317907852, -6869603311631038399, 5990016921934257796, -2828477385262038101, 2091971487951347390, 3566815607186162825, -7835151577268013857, 7243085537394357260, 6775297422520292381, 2826933333770275544, 6177067068789219154, 6875267299276627161, 914604953786430974, 7133395645419316695, 3420396807092753609, -4521594885555999014, -4570525270400216840, -5320736500912914069, 5413295225984552661, -7749470569716745518, -886946958468316729, 1235790032752913091"
values_63,10,"{2166431927903029383, -2637979796584580362, -6991017927360294345, 2983663880298246118, 5066017579503256558, -1861493125708395958, 4818211551245882338, -6566901337865992115, -5344434470726780413, 2243583808634484016"
values_35,10,"{6251943429780692300, 2675915885122555362, 9118716016379566736, 1291333360393606978, 2509340375995162577, 2872344097711771463, -4572125073540553384, -6815768000806326775, -8613617639495383497, -7563943840384630515"
values_97,17,"{-3255469551931261383, 7931687136401618851, -5226597744744082004, 7380148932859944965, -3536379303160697607, 6656730677925115683, -8658144372773821259, -8461797098108803580, -2583744948004781012, 6161418479888877637, 3276750076069745190, 4085869030352402528, -353553185123317947, -8179653090332484624, 4048724913205392197, -3915883421814983096, 6967417831047994671"
values_75,18,"{-221579334725141799, 7886438935384256049, -5168791971340378940, -5441031867603164805, -3805423789289674569, 2558242901933516091, -7879000823674366989, -6932749338997941410, 6980816798235902393, -7456748423379357404, 1457996220092446445, -2890759034860770512, 8000597301107396462, 6198448402820328033, 8353366034231228309, 6661186123615709149, 7805080668549622218, 3451451532648964763"
values_57,13,"{9056284635864197571, 1249828828429252950, 512440121025861449, -2411324433318531864, -1454102039560817707, 6152061989825888912, 333070179171294692, -5138551950102547658, -972608752416129345, -1775123244249548195, 2909648196357969653, 1473810752162851572, 8015777935602717884"
values_88,17,"{-7011713021753176953, -8286431408761175893, 6691665057805639739, 4285198307227277812, 2875360767466064562, -2800071197626373883, -3425792926695816898, 6515092539111762654, -1229358958124019680, -2980265562501074526, -6374482005859442496, -1368075853516321753, -7350379310855174464, -3725142397659397910, -1578775476052292006, -2161881786634790628, 5437021292482261112"
values_10,7,"{-8159258184844775500, -6235652624634756902, 4953497588869591752, -145979955101047784, 3842661865568881709, -1241780461104977633, -1042444953748001070"
values_53,13,"{178836258843016310, -3753744353323033739, 315919063458249663, 9113677210758721719, -8632302395693694745, -3416970905312062120, 960518663365458311, -6858908032943068312, -3940461470245437762, -2551419571086258737, 7098837923874399937, -8160664819877697617, -6090881046183473956"
values_8,23,"{-2147243322611210433, -5215209622962550980, 6016393776401173452, -6141973472493042286, 6329417207695806542, 1900726394654101086, 6780708993691073933, 3158551708188198706, -6923914266874236790, -68260509075938773, 2457916940936892989, -5493051268153326003, 5473373306436472807, -2658197004650821545, 4625104931400864106, -3917295153986412715, 950113358859062013, 5415361836860535137, 1537075456470226785, 8604081137777910313, 7245827564563081645, -6824055400784609952, -7085971416137255211"
values_39,6,"{-5858414874213325009, 8709149748322284757, 6219211708432108386, -6532986741119077491, 9212977470116191081, 7335044871081698161"
values_47,2,"{1321338720434316139, -1894605403905202848"
values_60,13,"{4282268762588817215, -5204889377526144955, 5336481322310430780, 8408649422960620243, -7754444463619685756, 2055428894768719317, -6820639822003233342, -3380264501806557835, -1169695566102325805, -3693263946471818254, 4931569982635866884, -5307897032783680684, 5116367877545433212"
values_89,29,"{-8008184300289495810, -6224954685667536824, 3060039560704998282, 772188749894559473, 2601393384914675164, -7204206259336084526, 999900264672122228, 2165787338177296486, 3476131457025069634, -5012399772020440188, -6298697534998034702, -7449724617271871360, 2822572891291015733, -8905998744462032485, 7172539467192127618, -3230147378146914398, 8396565697057481392, -7771116685897313326, -1759515847838716822, -8383197981609309611, 9035323582968141376, -6440386837120206002, -737070303145063184, -8347100830457053728, 251950875817572880, 5787898897228664284, 2273012851367342959, 5869955869962549338, -2094337087555449658"
values_51,17,"{1991265098833575838, 8424778010590421736, -6703463965921717814, 4877749577140845610, 6373495598164684585, -646737602209884428, 4132866492586285244, -455024156662135454, -9121867775059132565, 5757680328350725563, -8714691125220546703, -1024283533997127422, 1532788576857993822, -5621867647482407085, 6463010806747858432, 6918564319347045146, 144697309891235051"
