inputName,size,arr[size]
values_69,18,"{-2070205361, -1142103712, 1301289821, 521543993, 1962391300, 271901784, 1212857932, -1032167969, 1547580141, -1397638709, -1086545637, -437982090, -629151767, -1500442601, 1015426301, -735330709, -801845497, 947507314"
values_1,28,"{-566558012, -695995712, 1772996273, -2041763113, -1771233021, -363624543, 306003618, 274769494, 2098939282, 2071425339, 103681186, -36582090, -412721630, 128263698, -1814383475, -1689062413, 1898393738, -1264689069, -1168732216, -1467945973, 2109559834, 851355954, -279702017, 1551113015, -1165855191, 231133735, 1321892705, -2121833833"
values_45,13,"{39026104, -484585065, -370550021, 748850429, 367122460, 401106444, 2010522685, -1681070159, 1553638512, 1250661262, -1693559956, 407378098, 1547192506"
values_33,29,"{-304371356, -1050736709, 1450538175, -1572319437, -1307155174, 1555201440, -782238988, -1317071713, -48947285, -1648172334, -1964605199, 1804987375, -434798501, 721831249, -1569969394, -1681676233, 1968990461, -1467951575, 708328980, 656916692, -930753705, 796929076, -77369166, -1086871556, -1357663529, -1923065183, 2016801482, 198138819, 1092505643"
values_15,30,"{-1079255157, -669366512, 1733849084, 1630526695, -1383971737, -1863388577, -478253133, -1406102711, -1004246174, -333095669, 507264344, -2062518771, 772025226, 713168921, -1196038169, 214168824, -1352793065, -1525431776, 517496820, -257410691, -410797445, 1319971044, -267708474, -164338459, -2042958393, -2136994965, 1394081246, 1587239206, -1881818286, 929150797"
values_93,30,"{-2062559828, 1435901112, 114810587, -205084694, 1774489309, 172338447, -178015368, 20664983, 668479799, 592123728, -1444310672, -111341267, -1717844696, -2086436106, 385151592, 2050646726, -973745807, -1414048277, 330132540, -1113328513, -741811569, -983722518, 313411995, 1660444839, 1100002076, 572121747, 960313827, 1383871641, 651554717, 1778231580"
values_24,6,"{-1093949572, 1759703759, 2103703399, -130966552, -726172492, -1610036860"
values_25,27,"{957294819, 891336767, -1279932114, 934539749, 60845622, -628496308, -627479807, 1913680546, 312460656, -1775969946, 283429723, 1885321174, -1383278638, -1074326753, 683830680, -1627080765, -620604672, 1734394849, 1957886662, -12972437, -2030833489, -434819746, 1773848363, -697881983, 1001395398, -2044080035, 1607888592"
values_26,25,"{-1546224008, 2010779919, 1906040942, 1090691477, -2128875055, -1451687370, -965042804, -419389264, -230185959, -215646408, -351945440, -1574130477, -1849370322, 174580486, -496999324, -1646176712, 212174528, -69534091, -1216668360, -1729557689, -550372212, -139753427, -1062956078, 647138842, -693461378"
values_48,6,"{-790438671, 64901157, -1354467240, 1246033870, 461245957, 591264030"
values_71,32,"{-732987910, 427667767, 1942062389, 350763758, -1769582838, 1309832887, -644056866, -1326184601, -1185718471, 1742423204, -1170953166, 849711765, 393895373, -476748593, 1513484438, 114510663, -1598384845, -1325369865, 1033242921, 1501838682, 287799029, 2137109688, -644032948, -1237786646, -402907914, -1724765928, 1074464964, -899432537, 1533550205, 132467979, 230880753, 1668576427"
values_76,6,"{-2140583362, 31183812, 201931651, 1305085397, 336457587, 1922554275"
values_7,27,"{666641200, -211867060, -878173743, 1891782978, 691788808, 1009877617, 1402462758, -1120894971, -43825923, -1093951537, 1162183766, -1232883758, -518982226, 277304513, 430916683, -1747601728, -1616459706, 106799837, 511565223, 934116016, 506554304, -1032654076, 2064034525, -870945240, 1038072666, -529747425, 2099966762"
values_50,24,"{425219010, -840134471, -1820660007, -681691090, 307755210, -666223383, -757275062, -51141009, -1054317611, -1452833140, -1485537630, -131292565, -1390179707, -1356507291, -664623344, 1424710730, 932339429, 1458306708, -1452898256, -812269441, 672972031, 1562096624, 788429886, 800660026"
values_22,17,"{-1356472637, -72496960, 1114779773, 1216538963, -925060219, -1242855292, -647683610, -1149670390, 2126555476, 1276892782, 1213402955, 1548021499, 1582270952, -414028764, -104936024, -1261033388, 1636112641"
values_4,27,"{-631349635, 1877471150, 1313899976, -1304818137, 137865554, -952454147, -1136588525, 1348326040, 302249846, 1662323098, -2008096700, -756793618, -1388243211, 1892059143, 1326853535, 828770257, -1177299776, -1467047411, -665476995, 305211548, 1993917426, 418756519, -219881951, -1979462660, -1012932861, 1908907761, -2100730301"
values_32,6,"{1488450924, 1812248756, 1297944063, -516965781, 1596054218, 1214772382"
values_77,30,"{-1123762575, 1409196667, -242513520, -442537908, 987912239, -2082351920, -1371799425, -490038223, 1498188160, -1579798234, 50400316, 957365753, -214224987, -1602892288, 472107347, 1119104577, 1108491022, 802651923, -68201613, 3486761, 1635559579, 638131891, 487352343, -626133409, -578937886, -557565684, -1733843442, 1121438581, -1875111118, -1312448861"
values_91,31,"{-186926972, -1256108931, -614346883, -291943391, -1852215823, 633204147, 287064116, -1339228936, 877958636, 1115802546, -1672026348, -1415965446, -185692817, -766965248, 1970631671, 1033603397, -1951350536, -1670219962, 24081010, -1128119717, 1411756720, 163043921, 134754007, 692444800, 2107511566, -1990486805, -1865713399, -397374109, 1517771765, -1137975401, -1594473474"
values_42,12,"{-1870814801, -2146986378, 1911661422, -96692713, 762726061, -1361966828, 66419713, -1345228224, -184420237, -1638724967, 1923513351, 983243146"
values_13,20,"{-719370496, -747536464, 40512109, 1119033407, -1127753635, -1528814428, 2039463170, -1004782084, 1291609344, -1095464303, -1291292881, 2018879772, 1571304340, 487317465, -2038906668, -88277377, 1974359208, -567206242, 507752204, 86344367"
values_41,32,"{-1129028940, 1601792533, 965668043, 1715915857, 1896887003, -15500986, 642477629, -1365373879, 234203382, 1444129034, 1986175717, -290144832, -1906544155, -273472234, 1389607034, 230611700, 290647135, 1229338989, 782185469, 2123431697, 1378743675, 1792170226, -417447145, -53993358, 99183391, -97546539, 773344832, -492081518, 891542837, -621222976, 69210371, 1449275984"
values_55,29,"{295615210, -1871916791, -1696262181, 551676297, 2005958248, 546286868, -1342942717, -4974064, 1129948499, 1112726870, 897448178, 1782149911, 1379650872, -1550257005, 711028783, -925142786, 1571886356, 589158520, -1448440775, 2073110119, -1351924923, -1667535723, 1046502709, -1894242753, 1642345810, 1029464538, -510961420, 599043549, -326553719"
values_31,2,"{-1608740174, 1382234690"
values_66,24,"{-1538370238, 770801879, 2013897543, -1743399650, -952994493, 1788551756, 802520955, 2136875439, 1501343980, 1013615640, 245496512, -975385600, -520403507, 1257462978, -588963521, 1224967325, -1415828961, -358373996, -988931358, 2110160065, -1577178359, 1125236391, -1562611340, 1192808371"
values_65,10,"{-1044784960, 1465148437, -1491279331, -941155987, -1541998118, 1461139400, 1237480591, 1134333387, 2038704022, 300090864"
values_62,30,"{1257382599, -2017054708, 97616463, 33422555, 1145234938, 2049638418, -320528685, 693974090, -894482338, -277762549, 783853512, -1841588921, -1937727855, -236090388, 1960915232, -983738686, -1869954563, 1827056270, 1454573455, -468416028, -7189589, -986312583, -577159570, -1662765195, 65679672, -1599109056, -1289990494, -1779050205, 2121922956, 1963320495"
values_21,21,"{-842386736, 1950872710, 746175084, 2081394026, 433141089, 453804816, 1135866492, -1897629175, 1700033867, -676749117, 1631179273, 1035607198, -226126947, 44840412, 1064672542, 665319471, 259155536, 2108785731, -140202711, -1181358443, 1444448792"
values_95,22,"{254941448, 1159259076, 664850707, -1470724684, 1521645842, -752477524, 639988430, -1212768161, -1486931466, -631600774, 1468423823, 616657595, -750128144, 639481154, 493468998, -596603723, -1319024328, -203436398, 1110747523, 1660688323, 1655705730, 1083352551"
values_84,29,"{-1225430264, 13245589, 2000889913, -756854548, -1377423762, 316953993, 2086251667, -314983181, 1854506928, 515015700, -2089863646, -575354323, 278713711, 1448289649, -1225363271, -117918665, 728955088, -387426582, -423489716, -269151800, 323198889, -1703028854, -1104274844, 518626024, -1370141356, 594491688, 853224402, -1110142554, -399685454"
values_58,23,"{1268985705, 879429146, 310793818, 925657820, -629043680, 1152327771, 1723808514, 136254216, -905176132, -1495407567, 1764942223, 1215263289, -1370015951, 1071366133, 1210099716, -381890829, 1694487287, -1205889732, 882761319, -1550816387, 73962883, -28984092, 913948544"
values_64,26,"{1313060897, 61012444, -1917596268, -14804225, -2046902202, 1250385147, 973523636, 1116795417, -1111192005, -511439923, 518745637, -2070073631, -442353405, 470044621, -510596948, -1699773990, -546135282, -1260811041, 1364155313, -1180421779, -429176289, 848572690, -1698745370, 1106575156, 1911924545, -68263518"
values_83,11,"{-884119395, -89174321, -208177911, 1775408708, -1909437170, 502790222, -1527414718, -1383854059, -1072196366, -629594332, -1109891828"
values_94,10,"{-106756186, 1268190203, -125582797, -1046299483, 611959515, -1514339780, 877984464, 902473082, 1136871097, 1816252484"
values_0,20,"{1455017577, 2017475591, 755971391, -382552672, 1949640048, 74858131, -1824458848, -1925188957, -1823154771, 532043957, -307582555, 1162785876, 1870388403, 1727021721, -1770062368, -1499380481, -699108666, -439184826, -1027364732, 423550693"
values_99,30,"{2005180766, -1449483449, 1309487495, -228998397, -1618046767, -550228221, 587504996, -1062552690, 2000728743, -720895247, -1654673990, -1551497717, 290850022, -1340336964, -488577354, 1517699365, -1657344321, -1786248433, -316159520, 2105723589, 942529350, 1912156659, -167611017, 1832951419, -1588931292, -1813796453, 1114980569, 327410643, 479925496, 1886227428"
values_96,17,"{158739639, 776803759, 1209618176, -687229470, -142979731, 443002694, 731011914, 889938641, -395841323, -2069605407, 1065724529, -2114346372, 723767196, 1037615482, -579404692, 1510218670, -1840734236"
values_67,10,"{-1739213238, 1415716412, 1542840363, 929436105, 1949625311, 116129647, 562130925, 1128198104, 1998827647, 890621094"
values_61,11,"{216606854, -651258858, 1616306122, -1073930242, -223389797, -915968309, -991108651, 690041958, 2066558039, 277740853, -627454575"
values_43,6,"{-2034873954, 897187388, -76688437, 1075201608, 1377652919, 2005749529"
values_2,10,"{2120377524, -775771660, -1446437048, -1313676928, -591581909, 681983491, 600383673, -1767283150, 1822894148, 1698686179"
values_54,11,"{360691012, 1403688582, -812625881, 1015321916, 177022603, -2119344104, -1208843232, -2037404364, -659991368, -146115781, -1030328842"
values_30,2,"{-1129886262, -112148032"
values_59,22,"{-1080422861, -1291586602, -93531354, -1910395245, -678159195, 879294271, -1086925750, 104779365, 460556604, 1516169003, -258671640, -331722406, 1652285853, 471547316, 1268543505, -753102229, -1059536400, 637052285, 1760799564, -1656291136, 1251429901, -666837429"
values_85,14,"{-1735166062, 1817201431, 273017777, 1061711840, 998269372, 524342427, -2003745835, -297566521, -1588821084, -2143779525, 1448490614, 447203345, -1050835962, -2026268708"
values_74,8,"{-920172623, 1263463847, 1169979718, -387155415, -266591450, 474714498, -1064655620, 1146812938"
values_90,26,"{1916598789, 1428941921, 2140855222, -237347987, -2124942287, -1890549877, -452685466, -786133106, 2132058450, -2040307161, 133447599, -1207989736, 296424800, 1190224489, 1133664857, -359046929, -722598257, 164692163, -829833707, 783960553, -1457394878, 1313822168, -1607795562, -720512301, 153763658, 1686353431"
values_18,26,"{-626395873, 1574290975, -361999778, -1877638787, -319906362, -718589482, -725507975, -1855473273, -1589797740, 2084997317, -470461995, 848328494, -789114536, 660611983, 542678021, 904352508, 1430788468, 1549799311, 565921626, 1185283726, 279398113, -314035054, -1767758895, 537048187, 1115054715, 932288391"
values_52,21,"{1341009204, -753359199, -1296722502, 948544820, -188171084, 272625053, 449858940, -2135326184, -17869687, 591715386, -316297090, 1100068556, 679667242, 1305172639, -1573100158, 158290755, 1561056215, 1808711696, -1813878035, -1873722937, -915402085"
values_44,29,"{-1102649297, -2027824190, -420282041, 694675664, -1420771895, -633222743, -1969111342, 904566163, -899238039, 228938313, -1623509759, -1483222451, 1713288136, 1855269756, 1288249400, -1160877851, -120578673, -489550237, -201437323, 1250072237, 657812246, 1432183544, 535854104, 1176530176, 569230175, 941515312, 414559682, 2067806414, -700700912"
values_17,20,"{-243032393, 1117253451, -608115516, 163338203, -1415982149, -913178492, -2129918153, -512758272, -1513390630, -896272442, 578868885, 853069258, -2012459528, -286138294, 2020706640, 1700910872, -649279338, -1532948915, 1800743562, -1475839587"
values_36,11,"{-26337564, -877218072, 900333032, -285955292, -292981518, -1746620956, 842190116, -1365089666, 1875928128, 1039650561, 205130766"
values_49,4,"{1145530083, -1711690714, 1460566059, -1725350862"
values_86,8,"{-1732373710, 242794633, -1668245172, 1071749576, 929332808, 559340002, -1842361550, 1068416964"
values_37,30,"{-1796798653, -103547662, -1871212230, -1804273782, -410991178, 1461982814, 805580745, -1960030619, -1352162226, 887003179, 376364210, 1663042134, 1758171378, 742521855, 111368332, 348929535, 519470006, 913733995, 290990762, -398141407, 1735211697, 262343198, 1927125311, 1551953419, -1191558039, 39073560, 1261457322, 1040339753, -736801541, 121318808"
values_56,17,"{350284751, -1547867549, -1554740387, -1085025666, 2133782262, -1428848378, 282259104, 462580844, 505472932, 747702239, -1545270383, 2076237402, 620460173, 239251388, 1664997575, 2038977163, 1425069863"
values_63,30,"{156955085, -748475837, -869357526, -781806359, 906923538, 1310105446, 644331202, -1610532038, 696938591, 1091784747, 1700130280, 1634974414, -1250545229, 1925950035, 228563672, -691443500, 1014389680, 1814807653, 1954304114, 1185181875, -257633397, -165302504, 684004766, 1664642300, -99076618, -1962819888, -1068939133, -2069034974, 1816151631, -975946416"
values_35,2,"{-2023645545, -1943149089"
values_97,2,"{-2088023031, -1920847828"
values_75,13,"{459364970, 109741832, 324531520, 390346202, 1000174191, 757279140, -1239125402, 1278456120, -1018426932, 475960487, 412516600, 1682115766, 1458037758"
values_57,22,"{751546344, 2016109908, 106160979, 162572339, 626189727, 557999988, -506036397, -1826882559, 9438683, -370698293, -1313866410, -1302107864, 1048744887, 1135539314, -2091090309, -1248887426, -2135834853, -1512431645, -1799183426, -1835726281, -236092368, -100832394"
values_88,29,"{-2079867686, 1552120660, -2011184440, 1085183005, 1325366830, 698390404, -189650576, 845439904, -1299475450, 819152864, 288326817, 1050731346, 2135239114, -193966477, 2130501577, -1608393678, 1850733303, -404585237, 37685637, 670330430, -748449790, 144623087, -508860528, 2103237045, -76557983, -128967790, 1601897877, 983066910, -1358514035"
values_10,8,"{1340724860, 38054595, 1468377561, 1290214563, 386828964, -269900336, -2064338547, -1555913268"
values_53,17,"{-717815410, 543228109, 2023778793, -1876833370, -297120176, -1017061138, -1728448615, -409431699, 99709426, 295100561, 1919430127, -1323634456, -14378495, -108909170, -385520065, -1442457689, 2105805225"
values_8,6,"{-1388589875, 780596233, -426935974, -252648109, 1062523814, 250017553"
values_39,9,"{-1014531853, 1869534004, -712345532, -475625464, -1363960926, -223210822, 751049049, 1613471602, -1843329696"
values_47,21,"{1777490488, -607284586, -114848551, -1062246855, -109156095, -661612805, -1613405804, 2006563786, -236979690, 1321116195, 1959085438, -1764379649, -989444626, 1050664854, 958525222, -1198230745, -879019493, 255851074, 1459807481, -1276546694, 1231422511"
values_60,13,"{-2009868442, 453048505, -299642869, -950510211, 193887961, 1534527176, 1844631469, -625456529, -395413711, 978079173, -746252780, -2016149857, 1974499420"
values_89,32,"{-401236256, 1679658189, 863548683, 1610230851, 1347749529, -573290550, -2048831632, 935027976, -11849050, -71353072, 648768820, -1259630120, -1217103179, -999843830, -1945324565, 768775238, 191199816, -1079729383, -1202463751, 1104717539, 1513740829, 1062304902, 392516809, 70745616, 637830019, 207928856, 155253564, -6432342, -1701358522, 1675697428, -667442183, 665293349"
values_51,12,"{-627347857, 1887453529, 946028502, 495390188, -1171440266, 1519449753, 752340038, -276184956, 1545349681, 1804593383, -417748055, -1385587071"
values_14,30,"{-850185278, -391639330, -1660970046, 936543573, 1739102387, -1802404399, -1640257832, 175609250, -1041281660, -373474691, 1974006637, -2118499712, 324553615, -26766021, 403367228, 449126124, 1281704733, -1243660047, 1223676640, 729012203, 221424953, -898732861, 1571891056, -1128425732, -949864523, -1450375177, 760424157, 2102474522, -324762267, -1689386958"
values_28,26,"{1483805776, 1906663072, -715044629, -539439883, 690840551, 307340029, -497477764, 1293174558, 1379721469, -682368356, -1093882651, 2103990873, 1548759092, 136963669, 1174200940, -304468961, 567860664, 524658363, 1412801858, -834415266, -2042496943, -922714944, -57794734, 675709626, 1593937336, 323345616"
values_16,5,"{-783128881, -725909102, -1695459758, 36900215, 672189659"
values_34,5,"{-2060662187, 710683268, -55783495, -697729184, -1991899758"
values_82,27,"{-651680486, 558239953, 1660480576, 997172843, 1764336672, 461842178, -246851613, 1918327717, 1913685661, -1992085991, -348250194, 554195411, -2040597032, 383373016, 1864777600, -1987555533, 752453764, 743530165, 802869972, -182676704, -1870433677, 1765683443, 1290017384, -664803150, -1352636543, 964826078, 189953257"
values_46,28,"{1060384534, 1593360701, 755799117, 1784553461, 1150211865, 187109040, -76920583, 1847567050, -1406517373, 574907564, -590260154, 227697722, -1818223647, -1033078935, 1915198307, -1385583426, -1900221125, 1568068312, 224732242, -1745072754, -88483928, 517519505, 2137611975, 543937831, 640105656, 872812999, 1326054769, -1965316239"
values_27,28,"{-274976071, -876909531, 1510352693, -1957410650, -1396331931, 1875424142, 939195322, 415776410, 1612502199, 1266954050, 1372860429, 367528862, -2032276027, -388756722, -1947703545, 1171057422, -1700536932, -863895905, 2117929528, -1147750169, 2141568200, -285137012, 1697860539, 1454281469, 783099278, -1877485857, -1352253613, 2019196297"
values_20,2,"{2119678236, 2142181324"
values_9,27,"{422329991, -1143083522, 212057623, 623185114, 1414636846, -457633078, 494414076, -1822313438, -425834147, 816684466, -1994688875, 1289113954, 1749789526, -1902237906, 1864700069, 875096862, -438601475, 1207824135, -53571950, 815163520, 1711622277, 1804376182, 1690615822, 1372301000, -2017727295, -829889792, -1362004172"
values_92,14,"{1883381087, 531058056, -2041091493, -463376415, -1861753576, 1241011994, -584907089, 1408751891, 260644211, -979964159, 1327132145, -864359281, 643232309, -1236676121"
values_3,4,"{397331666, 1668943368, 917034119, 1836965894"
values_98,26,"{1433686131, 686582381, 2071410269, 1229482030, 15561470, -870176924, -482468443, -171119041, -1599387627, -1354999345, -195284676, 991521595, 1471485573, -1083639369, -60138496, -1092222954, -509522830, -2098858645, -1772433023, 1113489014, 1453484489, -2017261425, 1876707656, 610868840, -526883293, -56768047"
values_29,12,"{-889076660, 363744488, 207605192, 1025913273, -1285076309, -2031811746, 263479454, 284725583, 582021010, 1105003098, -495467127, 474846500"
values_80,16,"{-1718274093, 703633091, 1685191654, 1162191538, 1296059008, -2124781217, -780455085, -1814918143, -89155189, 1181321708, -759638208, 1997669638, -1827834792, -771549969, 1586629391, -979765791"
values_73,32,"{-1335429452, -1304637458, 235331564, 344840975, 342138727, -1408885536, 1161703691, -370189302, -280560245, -1331095733, -165058444, 293556635, 495027616, -736917855, 1395187505, -2089345825, 817062053, 1082997647, 2055971348, -397476681, -1653376003, -203971801, -1259054625, 796082391, 1962819005, 872381648, -2142488375, 1043086875, 2098236481, 1993329764, 896643451, -2106732567"
