inputName,n,key,arr[n]
values_74,11,11,"{-24903, -23878, 4099, -24845, -10834, 8018, 14340, -23444, -15390, 4145, -21067"
values_90,11,22,"{-26221, 31334, -20559, -15482, -25969, -22192, 13367, -8704, -6191, 32420, -19403"
values_18,10,20,"{-29229, -9363, 12337, 4811, -12220, -11228, 31472, 21551, 29185, 19673"
values_52,5,29,"{2551, -7978, 7090, -15079, 5381"
values_44,14,11,"{27958, -24583, 3596, 4955, -26799, 5670, -28800, 6963, -17255, 26817, -21471, 4715, -6863, -5856"
values_17,10,20,"{26475, 29901, 14203, -6720, -13466, -6826, -25243, 24987, -9023, 16575"
values_36,4,23,"{2358, -19506, -20248, -22402"
values_49,14,22,"{-30088, -31402, -18032, 6652, 30415, -23962, 29252, -5219, 14071, 11319, -9694, 32677, 18479, 19049"
values_86,8,23,"{-10436, -31918, 31067, -14438, 2346, -1900, -26196, -9128"
values_37,4,20,"{-21319, 19267, 27267, 26066"
values_56,5,23,"{-1495, 14557, -24652, 18776, -2949"
values_63,30,25,"{-11670, 17018, -4619, 7149, -13454, -17232, 19976, -26951, 21819, -17187, -19705, 13109, 9889, -14383, 2998, 3123, 29792, 19233, 7218, -19612, 19427, 10650, 19961, 3632, -10238, 8014, 10630, 18083, 26261, -14962"
values_35,4,17,"{-11516, 1121, 12599, -27425"
values_97,11,20,"{21444, -481, 12814, 23412, -17133, -32195, 23678, 19070, 4922, -20382, -15196"
values_75,11,17,"{-1518, -24409, 32430, -13979, 3987, 8300, 19749, -9448, 20264, 30806, 29005"
values_57,5,20,"{5453, -25475, 12985, -21917, -8341"
values_88,8,20,"{-2349, -24773, 9129, -21905, -16590, -30972, 9183, -11776"
values_10,10,22,"{-13250, 31346, 12194, -2452, -24472, 22590, 7723, 27038, -4245, 23509"
values_53,5,25,"{-11288, -20959, 8281, -30335, 15397"
values_8,8,20,"{15632, 730, -29827, 16807, -17678, 19614, -14806, 13763"
values_39,4,22,"{20084, -20117, -28829, 30725"
values_47,14,20,"{718, 29036, 10499, -6782, 7939, 3593, -12030, 8488, -19128, 20629, 30234, 27812, -15658, 14583"
values_60,30,22,"{8317, 563, -21637, 23017, 7889, 19774, 6379, 11798, -10467, -18743, -30512, -11737, 23034, -11104, -14752, -21658, -9604, -29328, -8531, 11603, -22124, -12644, 29123, -23270, -28767, -7067, -6759, -29370, -30545, -23979"
values_89,8,22,"{3745, -11900, -3902, -8532, 27870, -19695, 16631, -15948"
values_51,5,3,"{-2004, 20657, 19592, -13935, 443"
values_14,10,11,"{-22095, 16518, 7671, 15195, 18749, -10220, 23769, 31156, -17027, 3568"
values_28,3,20,"{-179, -23242, 19195"
values_16,10,23,"{14184, -980, -2599, -1862, 19844, 20473, 20261, 32049, -15094, 28880"
values_34,4,11,"{4357, 31043, -23091, -12488"
values_82,8,29,"{17700, -29039, 31909, -15869, -13149, 28575, 27194, 15949"
values_46,14,23,"{12633, 15237, -5435, 7356, 6883, 23038, 22556, 31263, -29642, 10157, 15766, 13973, 5726, 4263"
values_27,3,20,"{15194, -16695, 22911"
values_20,3,22,"{-31948, 22290, -22880"
values_9,8,22,"{7384, -24714, 1836, -8769, 24723, -31383, 12062, 14093"
values_92,11,29,"{-18898, 97, 3447, 32152, -12160, -7841, -20435, 27443, 26803, 29275, 12236"
values_3,8,25,"{-29137, 13544, 13653, -27245, -32202, 29972, 17152, 19251"
values_98,11,20,"{-10319, -10745, 1735, -16966, 27734, 5646, -14796, 18333, -30014, 22578, -4635"
values_29,3,22,"{-5961, 2029, -11946"
values_80,8,22,"{-29877, -21326, -8683, -29171, -14592, 20838, 8021, 18532"
values_73,11,25,"{7921, 17625, 28899, -14677, 17895, -3756, -19214, -14434, 29042, 7364, -31432"
