inputName,k,size,arr[size]
values_79,179,9,"{-2328629655868189070, 4072795347849736101, -2250912736535523937, -5808394754341860338, -9114511076653234684, -695792536555162329, -5270338898278417053, 5430441451446267147, -6884993928409376694"
values_78,179,13,"{3154927159697717621, 353228630290630750, -6679241900096693774, 712200647204140223, -1936700767654338556, -4112936245266206832, -7683403026420192141, 5172206556355964113, 654674820816913611, 1967642117239534185, -4374481716324378487, 166420539820192224, 3423100095346495709"
values_87,144,2,"{-8997791789783344914, 6864420798923697352"
values_6,190,19,"{63522439616852323, -1961537830065639389, -2138789617476449014, -6692863618916365016, -2444827244245137732, 4141834159782571325, 8192878804347636496, -2792182553433074938, -9131866104162271198, -6692120886457215161, 2354624585853708589, 8079811961801929750, -4671531090201974051, -6962399380878042485, 6338650827757167592, 4554560469709459408, 7288748826610425968, -8229681388249642892, 8929940888982257439"
values_68,184,13,"{-2952962093482421778, -8853029984767070689, -2713340007625118761, 2370087421063108316, 9015661858067236811, -7708310496930015573, -1572436850953200745, -1045782355943292722, 5902985339259250217, 8976722622613223480, -5389461866999417747, 743003643625802963, -3106954017838924525"
values_69,184,9,"{-687790347606180540, 2058129490760085773, 7908521399771867482, -4932024727409638065, 1380991383090358411, -4442975197591942883, -2187465151367070112, 789034102394592994, 1173522274958572338"
values_1,190,13,"{91636769869298612, 2383954928110638957, 2036945257290946235, -7679708719250059796, -2328846070773482055, 6916954262850792237, 399934791951812233, 8654961007909742929, -2786530481494865199, 2332310009101951183, 3645103998174907986, 3683135396534455962, 7641540495840121571"
values_45,190,26,"{-7371353822908097285, 3769418419593751517, -3223023926841689150, 9110052697548339378, 725033678947428115, 3087046648389303961, 3847653382467809344, -6984473720922687567, 3476538758051302889, 2678279486134394568, 3288649691443202089, -4894954607128770613, -2849785210110647987, 2036551763246569287, -7220025770819081653, 4050612242910835527, -9069084601053933103, -1020923838772340414, -6917860414812335142, 5950468612320272881, 8482033362164815333, 8062204316359386156, 2086604231302556579, -3993049915914685135, -6195965249183179031, 4216695162292624802"
values_33,230,25,"{5107027343306673833, 2044816542479039655, 8661913358571960871, 6421808853054600174, -5719112815012485255, 4354181444664204590, -3242488158034927156, -8377616281396234578, -7781544233750968131, 2645526482066214153, 5089511710607097235, -1225429423379927408, 6115942674462980232, 6308498982795409079, -55782111468968160, 4892554036634642180, 6283298011479034400, -5141946150666231539, -7331766738714235854, 59212243701354738, -471679728646846043, -3881151316987097507, -2573265714132277797, 4730179652582043754, -3616370460421867336"
values_15,113,26,"{-369020279859224700, 1183492055968675310, 9197667760217199352, -6270640724818756005, 5739297158398249567, -8775980999413063539, -7688803666387660404, 6705235586354582460, 5768112540881848231, -2183768126375927376, -4224875219830249927, -2108296581114176370, 4688415306690453328, -7283730336758654204, -5682653958910188330, -5130988865196263816, 2134597690950952653, -3685821425853174879, -1369477822362776291, -1355385759399423427, -1883750021054396250, 2751661181955074832, 6912248811366107110, 1016190127318699716, 7724959995921847204, 305676345874684908"
values_93,150,25,"{-5118957496146070485, 6050151577431461791, 3977953413562463740, 8279491260528344626, -7821630192284293815, -1513267297834778827, -7089852243213760194, 965311393651111255, -3798713085192925575, 8378082515028094935, 7675212840401766319, 944028361997723588, -6227978188858494862, 1102896834519357350, -6139706448420837856, 7054747356495081977, 3790546508341919656, -5452766236337742400, 2625931037706659064, 5644857100975348269, -6510247320695004380, 3252812260389871821, 2014542467425221460, 2072086297687572808, -5993263445081690734"
values_24,167,23,"{301802778503879252, -6440034925402465002, -9127621153124505392, 7416203470744088074, -7489133623775889616, 4310274611318272740, -3681707809695739421, -7992609887896114106, -5491894760451326115, -5488767260917810076, -2853811533860283096, -3204324191974612368, -4554791543326775647, 7234586595826132926, -9068514774273529595, -8709257620356413007, 4069554235387393200, 3924759293885342181, -6839128589679840708, 730756765483479701, -1024612786183227618, -2004850393263496980, -8658497613630286488"
values_25,167,26,"{-2368718017746631776, -1532755963302116854, 599375624965511637, 5073282069127893879, 2937381037673626977, -8917996142521905245, -1063620184389452625, -709757608134212372, -3472943566124725368, 6039627241865269831, 7267728396611875297, 1553466435424571102, -6284318265334611024, -7407395834441802564, -7596435308498641146, 8559914575327487597, 1699755600839100218, -7827101116814390391, 789407328050678024, 5801246664739724303, 6141088289369616271, 799210975751617624, -2411487429831788899, 9053389416634461431, -2518489477170145154, -6317697371437924975"
values_26,167,19,"{3793802926845448756, 3287118832722253454, -447579804526290627, -4382295676133123105, -9172158554240109592, 1160693470778403758, 200929169806650217, 5794444900904718510, 1501978299770079121, -5301454257482860991, 4821411433106354343, -2707765117759924115, 4024482042715001107, 4336656730567577480, 1212324097130930386, 5825895617570603547, 3224759268848139976, 6391655041731315765, 5860205455580416622"
values_48,190,13,"{-3257559164267825312, 625329283468001980, 4965678176710882540, -342094600240450337, -1390976131888322111, 8159308226077318759, -4200586517289999494, 4235714405740354233, 8417719287535871479, 908015958262757523, -8969764895480920708, 2025463237129317147, 5367504766830504673"
values_71,179,13,"{-4766058875266714103, 1546621056782427934, -7512914040680130479, -3635846106934832788, -2333154208532873885, 6763850391221887839, 3759423334903073054, -7745456185292566914, -856339680109974542, -1922090075823117658, -3017524953292344954, 8270582484235985913, 1729120442977036564"
values_76,179,19,"{8900882261143434779, -7569037612883385916, -8575587780417119893, 8713445788970923896, -7600629486669849434, -7760687779128937182, -4344890796976830391, -8799165580354940394, -3956027010527345840, -8462859694956570078, -2534592355951948104, 8558656683532602612, 7299731183733276913, -8020251165154109485, -9132287948637508939, -7997219556178980438, -1233354926842938132, 1031103259150577333, -6802081324541374640"
values_7,190,2,"{-886117198167128432, -4830544589228192742"
values_50,249,21,"{-5759718411107438166, -7055715348518227510, -4946958544715557477, -4491473091405919596, 5723950203012238400, 9033336038449278592, -4756340787517057, 3102142515774840113, 7879988715903078466, -8471499916227854480, -4390194827205662255, 7793197741340076608, -401675980560743054, 222183812989589886, -8509468845996593988, -3550155601268363858, -5387229504186190829, -5361088396274538153, -9215873673800441108, -9202376896716926210, 8091489422494327505"
values_22,167,18,"{-1974489341313621687, 651435999745755431, -6712412239752521606, 6779595943106590627, 2529898638525379887, -4920534561100065869, 1440035099556454987, 8417061249442196176, 8747952717030805911, 3269858878512133118, -2450385509422861996, 571267227771519752, -7971316600079740627, 2906442405978780196, 3367578890370914790, -6441349713077099781, -7321949136787339836, 5868603340421964506"
values_4,190,23,"{5487776080604754289, 3242602103135575892, -5379176179855990951, 2984989772847472324, 6088182849801970647, 178660227630908594, 2147399045352245804, 4382442134534397286, -2223250118360452669, 153220265329781575, -2885458168820118460, 6757178418146629718, -6035535606871580019, 4941880262261385946, -1094470612857276925, -3726512040632235571, -3183486964680862007, 6089765881989944381, 4871302184244920910, 4588692053387606232, 5534292053006964911, 1290936260306421516, 2111705681987630109"
values_32,230,18,"{-2096062494844346327, 6809851238581319162, 8984456144440424392, -7812345359733661826, -242422819423699906, -7008462135650542024, -3453756553339098483, -1083981271633166334, -8603216698547915867, 759570020470473307, 8246452384662616754, -8797529455292735308, -2994467567387491998, -7549689944082986268, -5086284536642922212, -9044356165314041024, 6044106770247663262, -1788753919371784936"
values_77,179,2,"{5139779136350643893, -5700219864369334550"
values_91,150,13,"{6385659970900134905, -8428543020989315976, -5559232987935121037, 4510301646133631109, -5709860126017760864, 5158395362321030869, -8686883818250043953, 6340780681046895832, -1478038275465428414, 5915226949765666683, -4734283840113823973, -2845528521602263276, 1479419555641492228"
values_42,190,18,"{-1698456656392816119, 952994823430377871, -2334868129756931748, 101958347075546020, -7286145567739364434, -4945072129196554763, -5143153907736960371, 6503442301290463129, 8527720593402931777, -3610581089004579105, -3484185477165818992, 8793090475340645233, -3404763465480249142, 3367951978404026909, 343311936221449327, -4744451641842903912, -2748562567937364299, 8909413271379812583"
values_13,113,25,"{81199324913358503, 7780562020201140251, 7909878078909400652, 8174614680585029980, -6003429277570894780, -5979105785951218953, 8015599437060776137, 3644059939033991279, -9220219819113352862, -8527892561463914098, 8304491546833619516, -1957772699331670932, 2840189216398876631, 4103072895756183618, 1622511430354674141, -9124958258962244626, 5729956003855409424, 9221421576771224416, 4284549315467400801, -7338915442937446579, 5004494160669969957, 8367549953110101680, -5543767657450642277, -1222346085778124869, 6165460877157569975"
values_41,190,13,"{-500042567284492831, -8755832088111052094, -7538826874285923567, 8242037690228738377, -3240913804611007627, 406692188733711879, -4544533411811922722, 7484453946169890962, 1780604154041778604, -6883478369447965590, -1389631153791446696, 147279388747844054, 2107908027125798286"
values_55,249,26,"{-6676066026299128315, 6868602010110774972, 9018064699875702543, -1011952810270424852, -8247959518086391250, 457970940927875339, 2614894951172595010, -7501432949513574754, -9086293332227050819, 563253630449015085, 1030602637909903046, 3432033258282409124, -2180808455381847920, 1634866345597466339, 2482062359337249757, 544853954842593094, -5458423056220871635, 3965233049621849205, 6535180291005485170, 9051554433830381110, -1011200665846353803, 1438436116999208748, 7276439549581334141, 4887590379087294895, 1534217517492075920, -7709174084321103125"
values_31,230,13,"{-9110399740907978508, 8298824288938022466, -7696202971067233772, -2780975878361247077, -3475970943447831872, -1487259476134409077, 4491458780716907806, -5455183266317348908, -1933195939563882466, -8814507574482178477, -6285333291509631277, -2932651570760220312, -5614717083637398887"
values_66,184,19,"{-8892555325280300942, -4339370308679614299, 6929910687073011036, -2711392626788851011, 196456852988453330, 6674715352611526522, 3950506083220594695, -4258836127564632025, -1788467654602887442, 1564737757159270907, 3117690706490591895, 2518816024176434301, -6563513356319676852, 2000072524573872202, 8925218609035234025, -1149934800577044258, 8069686962378783699, -4399508367295249434, 830450441281969927"
values_65,184,26,"{2072091768509972891, -5098028076066660409, 7756967949492292800, 7857486406378087720, 6976658227764701916, -2015213837975444432, -2733403690169743214, 1299003357283452539, 4515533080505369988, 4584398966940292950, 4090871317084007498, 8409734209834334325, 6135108808687871277, -4623145040331153409, -1283477854501517158, 7830109349810460473, 4172643872393866121, -7372181538757963915, -2440741679076909460, 6798821295267526423, 7540915938135332966, -1443648056451782137, -8182352893380099765, 7809958089093273162, 700537725465895538, -4386876554157617183"
values_62,184,18,"{4379748452588300805, -1043901106588697545, -1470034236129286055, 4677632589130839023, 1773876719556368816, -757694042515748268, 3479290046019639578, -1699872983404762006, 3221181075150244529, 8865149054602332128, -7054197470708690950, -7283136746172560275, -5915094110162924897, 7998992493809218078, -2404400077436518419, 8198536923299261470, 8878690249411714739, -3491229613984438264"
values_21,167,13,"{-840642239675642301, -6477249018969894277, -2942830412250103366, 210122698865018817, 8139268461989425708, 7450501260097693000, -6029148308136041925, -1096897249425424382, 8977393815942231626, -2665472735980899707, 6908452412991867447, -7528911041379721921, 2437622785742573912"
values_95,150,26,"{4668464236522533246, 4394354513522329278, 2520513734509647355, -3981525167803955586, 2842615352273627492, 8880187922686629746, -6529655966594050903, -2620281662888252129, 5971303753958520332, 5903541317506346010, 6661265349689612766, 7531315414229831235, -7694614631150314104, 4404907131344567767, -7877359961939081047, 3645017208448961244, 4834648255268293509, -2027074273944328074, 2323910909714202700, -7394013789468961757, -4042054273983442386, 8055088964091986203, 7543127470148805275, -3656008306757488325, -666158084218379814, -5901016143309076683"
values_84,144,23,"{-7165856095397658777, 6011353420485035751, -1512222748184359601, 5623126381629802178, 963074050275664235, 3780103709357596291, 56012112411589787, 2430818367145548019, -8085669852381831131, -620650385787995178, -2456612269258597540, 698328886056599042, 3233103697295339406, 9020070768205191266, -4396981597138071236, 2348233477767280103, 4473093932957745925, 2325429895446747129, -1332885957753079402, 7139118772192370597, 4522125387598506452, -8399289205791458955, -4546054846561872759"
values_58,249,13,"{3659208094328361393, 5391384108216062544, -3615929731183926161, -1601787818624820342, -4361427347949524068, 982132959046381188, -1941568929255060412, -1339886937115826436, 4750559138544750638, 4820990706395473820, -216943894526699678, 2759562039411567489, -9077346248596835893"
values_64,184,23,"{-8271087124163912587, 2677507733666126379, -2973797683483529083, 8629917232095587889, -5779775981825301636, -2543839539176523600, -7064422710699308678, -5711341210886860961, 4441071875672909398, -2817993301739803130, 7548828174637886528, -4008407449719372277, -2323859859959177530, -2555139760388277625, -895530876087876877, 3971989309040587621, 6103625347825197277, 8200151920398817531, 8728819229562684899, -3727229453891248358, 7431485179580200301, -8063499833712116886, 9033588129154713270"
values_83,144,25,"{3219606035910668951, -550501754107189394, 8071305685040939914, -6877877539350013650, 2831136497832389681, -1808694818356616956, -1821701790798668376, -728088852159564289, 8106472811670546919, 8412359223112896131, 2979354337815015012, 2246713330910023199, -2927373318654537760, 917489072649292799, -8134206164174373749, -4030674909865756513, 2987967851362936975, -82172059313376941, 2477501171454558837, 1064916735718431530, 5161291589250832140, 6281040168489808520, -3512069113065961646, -8200949001307558726, 2336469151940938694"
values_94,150,23,"{-7465118522577150327, -2560362535958807651, 4117412853213104158, -4409327155104036938, -1448738471216162546, -3483046878527000511, -2687962048530811413, -5218688589665946395, -4165761136329151506, 492212676361091246, 2520639857246194458, -3661950210761209558, -7066448408809750003, 6968818820921188271, -1044901296534005088, 6069924966822570551, -758753354977764759, 7066392907762696277, -3814446910392379214, 3414990950774914512, 4571767826816985372, 7835867321957054188, -4741920291179795785"
values_0,190,21,"{8022896550577468932, 9018700232494765255, 1662584082937494303, 7535041034355080659, -5061386830579033022, -6135432267405371738, 6462873027644566895, -5519617004758521939, -8240392017465811636, -8144404312591110314, 5405208888550455034, 2394354465840421053, -4725520401476756251, 7060514484669695179, 8030513129273745751, -5857938278116138053, 8925813529913392419, 8083731457080485054, 7065393638155069068, -2107823724409716512, 3466326904604323407"
values_99,150,9,"{-1042212981672350093, -3876202543627517476, 2687960217893284484, 2199155942253613854, 7324361090003727895, 4945892341681920166, 9027060285451166958, -8039104628132145299, -7922097465400599799"
values_96,150,19,"{-6416236488078466853, 4252257729028158168, 4912154048524122872, 4402270289379475558, -8329266618867018138, -6279869246705980007, -7474717466584183194, -8453998502373365551, -6979894535797372752, 3732901156233503497, 2094384462852752691, -3955180947798208486, 6186222510396365160, -2196653789068912402, 6239552862654083442, -4259731553928974209, 5785038579769457078, 2682191885846445148, 6743497276631191902"
values_67,184,2,"{-7276181601990218059, -7748389861158914462"
values_61,184,13,"{-2805842856701657576, 8502640501715150285, 8897442528600884286, 7431382151872291254, -6995270889140077028, 6132720695865217707, 816099029118649679, 4935006040764323530, -8512224589323353465, 8692806384587535164, -4124520045073642214, -3917914052449044130, 3291334678137390062"
values_43,190,25,"{-3617662396156937290, -8475077962559416819, 8406259376721907217, -6088193552696524825, -3969464273480060564, 1325646921424020231, 5096211928892769326, 3097216368674917473, -5518519254805617185, 2863495165018963065, -2298442546785616927, -7720391140847224990, -8554962844312397725, 2966482658456748657, -2482774580688045945, 6368362928834824490, -7875747365813463348, -2421268821977585656, 3671917984494086701, 4333606602187980187, 6332954449582984099, -3880807254781346207, -8104705970826806388, 6508941685279566920, 4354002644945862963"
values_2,190,18,"{1540279017730651142, 2927675143009848254, -8134536472353830940, -5010615450746261871, 3648700539723823547, -5598382588089561039, 872727880843744288, 3569831265699154652, -2590108646557618703, 1274684283491957249, 4698976563878017000, -420882940969774350, -1042712065077402598, -1353476803781744520, 3763088205121892059, -1477606760409095652, -8847836663659356696, -5538027539610998735"
values_54,249,23,"{-2536904828415165568, -901945464385645832, -6207966577285285159, 8105102984506653152, -6959828654696432218, 5036795870786613861, -2405743196363476566, 8537391080358331987, -6364102575652921755, 4728945398583823297, -5135405540322745729, 5905378172492446218, 7222758288186889890, -7390331347956215818, 7607113673085704966, -5338713096592361566, -7263555037375380884, 8198566571669382376, -2468393272273338776, -4533611630827916155, 4517254772971767711, -7705295791938821087, -3039506348306547959"
values_30,230,21,"{4168518463215238386, 1220540601437077017, 2851306797495996290, 9035631798100415922, 5101861687050768914, 5374645014153862782, -6379313389120101932, 4433835885625458697, 584936035784240521, -6090602812966964998, 4544512850824723835, 4322030780730658986, 991319284133222003, -596808320599340979, 9140297683473174117, 1926760355371408625, 8520810262946666164, 6920857353175750555, 5151495287117426960, -4112166604008845694, 4170399896802846433"
values_59,249,9,"{834147600594139981, -6820898208361325628, 6718916022358772294, 3371469005456601934, -3209721806692228021, 7706153756353928364, 698808616469427997, -4842143771388492094, 1707853975681658149"
values_85,144,26,"{-2210323458118440109, 7234050438890357157, 5704428356983272533, 7022428674305588606, 7655352582117613488, -6571997689868985741, -6108632125306872611, 5970060847245913869, 6741413070154820202, 587055487735565152, 1342325309072318067, 2778935948353928027, 8689360451348054056, 4171053109251361178, 2005585103740378518, -5774355200505093782, -2132343474660571687, -5709090764617723948, -4123374971317864592, 7004547251155350680, -7097961487066450897, 1498462344884591755, -6032172306472394179, -8513695474593284400, 6021477190429256437, -8828381624176263524"
values_74,179,23,"{1254712792625110191, -6300600197504176184, 6347186842549953887, -3910673812274290620, -2678098754658817109, -6171550422700828278, 7971977632851479547, 1994744753341881442, 6566065526576301310, 4739176826375401111, 1183092516003079830, -5818906000885332376, -1458387947641286108, -3655666450782025858, -9092964709797875648, 5673172872449908461, -4859942255670573711, -4204726828056244718, 1628786574713992212, -271359802896749678, 9200000339615066667, 3827751218145114464, -8123315986614988587"
values_90,150,21,"{6885935224572759271, 1839890504070278136, -3938000297207224744, 2849736127196474827, 8435261145736536703, -8720030569067519440, -3121154188093339900, 419128056710735935, -3944105563157095839, 8060766140656135401, 3778792649220490016, 3640496016168442684, -4610046195926198765, 4615228430305888554, -6204906919561152281, 1123203657720972431, 1646529795626937074, 6328851356173757099, 683594708140825316, -7423076230398988108, 8211832588036286237"
values_18,113,13,"{5759201968034033304, -6996425848733645723, 2902911880020236293, 3149102955632589456, -4520370582649842497, -6978058732249553861, 8426988141315001109, -7964864287019141484, -7388381515253913865, -3438543096351326304, 3294122748684440789, -7764702318826945665, -6591314426998081680"
values_52,249,18,"{2020521691776199833, -4569363141222315182, -7749932740658366239, -620100018199702640, 1338916604970264889, -1307168117379399548, -4841949083965104194, 7430845886099852870, 6349730614630664601, -4827444525605490606, -6476783475107427686, -3453186158661047887, 8804399823010474336, 8293777816527695098, 6709799507348406728, 7856686951263827338, 3856447362136135343, 1893958366838805017"
values_44,190,23,"{-9032017204292266978, 6453123602310092710, 634105830394206963, 939446119803370355, 9174241546731220766, 7457936600674775418, -3599542229972539171, 2889151632778955753, 2484122612181865159, 7668489995309623033, -8857343542762453706, -7573204661617204682, -659871929348997372, -6710783483197233837, -2282686432921127324, 7834522338506323195, 6209715149677771333, -1535410922929012752, 2046883070468778432, -3382994254586563247, -6340019776903091364, 3978605317705335696, -3501432631197682"
values_17,113,2,"{7307270105684697522, 648074162768827601"
values_36,230,19,"{570438092916562876, -3832500294530475332, 4727380687661681239, -3339796475261025882, -6589464029625686335, -2367524024778591349, 7532375103545960862, 403745332917899446, -2364504213879090749, 2510245620634206646, 4078546917223185161, 6269459062324873469, 6741585931405692543, 7282486375480580465, 2684615377441022071, 7760052491436600074, -7853767710888775443, 1204713324913756219, 8278988275342324475"
values_49,190,9,"{-9198646904405591685, 8486931846053692930, -5902522001691026512, -6644037466089304125, 899405145837688298, 9177225013250328699, -8911062086656534822, -3138934234400383234, 3831169670151406316"
values_86,144,19,"{-1826010856533284189, -5564506468722098211, -4287407146968095267, 672849567994167245, 8566053479126846190, -3060814237693342017, 8621676969402835150, 7082823692569028633, 6069888508077495683, -869175766058809316, -5194616616891943035, -5209882128780925519, -3335286317461375460, -321279552271887113, -7317356611386007181, 5848632359467015864, -109842465070591553, -8879499551687457844, 8695488491128984766"
values_37,230,2,"{8499312251501817354, -6925097780757936197"
values_56,249,19,"{619952379475305223, -7663967375081979248, 973536037091786918, -7050095448478355327, -4296270280269957024, 4858783388854445401, 8511111928313657917, 589372857926739317, -8439303347326393171, -1424050572018171201, -606856471241017615, -6088188295014906744, 3096204608027669620, -1653907607474210232, -6212231909849783249, -4433896316335243667, 7112215015284865150, 2560433535962794153, 5342545305149733279"
values_63,184,25,"{-109122455334300804, 2116844636161416293, -6247929058435949882, -2431570396549038601, 7913035867392564078, -5128798003815690186, 3572569581275763507, -8300697932690872607, -8180082118985750177, 761578012389948978, -4106130723594210339, -837427384481998452, -4895164248626311404, -6463793832414578323, -7715779542780684157, -4236324017249659134, 541926525668566968, 2506214373487480590, 2303821913457065743, -4943034403153803298, -4373472919909387486, -1086309544496374980, -974243253654784602, -6815942663267336988, -2961230748925781094"
values_35,230,26,"{-7967661532335297118, -4146988839101188273, -4753548023974943816, -8906627740114763578, 2543400018153294875, 8346007238909404185, 5030092155618451929, 7683898528896442617, 4822391325313381888, -6887397999532924088, 8902267515880214112, -5721022067666569805, -3375454635018118549, 614581696154521718, 6922268456941530223, -3333348820079327896, -1617258090656867563, -5158636048206209033, -1551007398560225691, 5767704887423847984, 2538667060702064864, -651157531072809584, 3993421542794356112, -6954286680436317165, 3899581510556593923, -7672160797062026497"
values_97,150,2,"{-1808457499655567307, -640465835754488911"
values_75,179,26,"{-4989916471981316434, 4679113523489329673, -7756894374355235913, 2941408003612171621, -5777788488733453269, 2699466419652282023, 1763832078840583782, 8090795445994320085, 1976894699790998964, 2677539754837511591, -2231208777000223272, 2302757742552905924, 4469112515464013439, -2424257476533771930, -1495180569107989384, -8330519715092016503, 8582250457445542934, -5282002134311596590, 2482430085664259577, -1748617608879697007, 5936787204427833821, -1925594977959454110, 8960404091094106607, 3391791527075398805, 7213847040957525467, 7226258063637892548"
values_57,249,2,"{-514895554628467520, -2694686935472570647"
values_88,144,13,"{3115507232998034464, -7714074390411304814, 1449215021700661314, -2742993193942945591, -2008179450022199480, -3368760454119281195, 5217840614652294597, 5427286850892089422, 6790212590800887944, 1107568603391102225, 8244476283455028628, 3070860532650458700, 238700482981736872"
values_10,113,21,"{-1991726458869261712, 1610227398822651865, 7884503473418921904, -1232292831783784672, 8562658675085143148, -944192957001217069, 6957302203328555694, -6596792956089836163, -1436707086703191269, -1490614115696282291, 7223693280137998516, -6392005006882838827, -8614946635037773398, 7790777475395569212, 8739003215586226820, 8432201875291513406, -2997714588753644498, -7794573007458632478, -6955612182459560885, 4706079020728918085, 3846935383252505508"
values_53,249,25,"{-7140037741329536234, -9163207613461244567, -1287191050740604850, 7271251840563456393, 5953427310840401764, -6468865374672344844, -508816392508798537, 4160598080119818835, 8757863654418718679, -3308396802692215457, -1936659649343304863, -7735197385629297645, -6609999118532189710, -5953230950546523680, 1881120273782131729, -5194816671672228152, -4982357215267670825, 2847503322436563180, -1871902773376669175, -2973078716425847179, 7923767298879080654, -452628124959235825, -4565642826501201723, 2544855974050190408, -4185275223834905515"
values_8,190,13,"{5105937522760097977, 9191363963590619854, 9132284638929165537, 51799450524714941, -133756209211183724, 7434594730623886699, -5691239636690727596, -6395375999764503756, 8754516696102740106, 6452630682495815563, -7772539379312563390, 1980512346096886305, 4519852808888013461"
values_39,230,9,"{55245270036719465, -6884639355605534578, 1780340470169429369, -5463537401841305729, -4958871088934306917, 690351258552829852, 7300936655624806894, -4802695366826988802, 7186636009882679633"
values_47,190,2,"{532077738760207353, -5242528876745625354"
values_60,184,21,"{1179258415099252572, -7110891949354940574, 2565898348055357395, 28121337238759036, 8169880900686240988, 4850050224383815651, -183086865438543644, 5088601423847964591, 5556664651456110226, 5538987353087340772, -7407487188566521977, -4778119362706822041, -2632967797411281428, 8945206729388236819, -5364783557171774629, -1575905915019507284, -2682928833682653621, -8149691419730141582, 520542986009177133, 4331415534548505674, 6726552830357741446"
values_89,144,9,"{-1888344187229387442, -5639310482496621652, 1709718996067183902, -1127159478097641006, -8294655964231273490, 6439740940879349067, -1836461568391796063, -7359918598968977753, -2159184126168088285"
values_51,249,13,"{1430615892676752119, 4811734384778204521, -3691910497858453364, 1154252505476266182, 1152521019463444738, -7078754055582215759, -4398113947174795139, 5747245472331444131, 7005039027399159292, -7717615175141586709, 7883599962453852747, -9028178118807933113, 2886478468626875402"
values_14,113,23,"{2761763241193525451, -8272453194471942056, 102125295517963307, -6702212882949320289, 4928092994314261953, 9066043695997424026, 5178134160775339360, -6265416613386815013, -5243688041515550165, -7164908753406348737, -4646395686597168698, -1723710599287564744, 4778281903457788008, -3186647141751141944, -8854893863719081034, 1180263438265986156, 4626266451006833536, -4965743975779726640, 892480822430947857, 3440663338613777084, -3912270200918441452, -4256464340341947977, 4361883715898995014"
