inputName,nn,size,isign,data[size]
values_24,3,17,0,"{-4165, 27860, -6785, 19484, -31300, -27145, 22923, -630, 18757, 15472, 13700, -18032, -29788, 21207, 27528, 26465, 22940"
values_25,3,9,0,"{7112, 19795, -15989, -1839, -25338, 11176, 8649, -5613, 13502"
values_26,3,17,0,"{-26968, -7989, -30755, 7268, -25205, -27550, 22326, -11196, 12091, -26965, -32448, 12464, -12052, -30161, 7467, 15261, 18318"
values_48,5,30,0,"{26303, -18990, -13584, 9609, 31819, 27402, 4962, 27665, 5417, -3989, -13229, 24163, -32560, 11368, 5222, -26459, -22547, -28957, -14029, 5679, 29446, 7700, 2223, 3559, 32178, 15550, -21898, -7301, -1212, 7306"
values_71,8,10,0,"{-11325, -8453, -14542, 30408, -8370, -24518, 29021, 31804, 32060, 18720"
values_76,8,17,0,"{22950, 6913, -12715, 18730, 14938, -17516, 26715, 14929, 32652, 5554, -23485, -11821, 10743, 19192, -473, -6744, -7631"
values_7,8,11,0,"{10444, -19034, 8772, -20052, -7521, -21627, 20395, 29819, -16136, 20296, 15844"
values_50,6,6,0,"{11156, 1904, -7352, -25560, -13303, -6436"
values_22,3,13,0,"{13691, -5553, 14331, 5506, 13895, 656, 24443, -3447, 28886, -11823, -17593, -5609, 29146"
values_4,8,17,0,"{30920, -4820, -3713, 15382, -17223, -24322, 28992, -15784, 10372, 18758, -24341, 24756, -27565, -8761, 16823, 17421, -10887"
values_32,5,13,0,"{21498, 12347, -8502, -32745, -10618, 22193, 16896, -11758, -2671, 16271, -25482, 12174, -13097"
values_77,8,11,0,"{-11148, -23534, 26722, 17862, 18527, -2015, 13191, 19959, 11618, 28097, 8737"
values_91,6,10,0,"{-29012, -22327, -32423, -30444, -31231, 2987, 24903, 22163, 24755, -4194"
values_42,5,13,0,"{6425, -18919, -21303, 647, 12200, -32718, -23977, 10636, -15869, 28704, -3152, -12378, 16778"
values_13,1,21,0,"{-30733, -11237, -10693, 26601, 7023, -4054, -3193, -17580, -14343, 29804, -20322, 11549, 3333, 2560, -23443, -10288, 8732, -2212, -10437, 15142, 18782"
values_41,5,10,0,"{-7652, -8110, 7100, -12823, 9062, 24305, -6021, -31802, -3888, 23534"
values_55,6,9,0,"{11943, 10661, -14465, 3107, 26663, 2048, -19440, 6725, -1109"
values_31,5,10,0,"{-6536, -26344, 23897, -19424, -3734, 12773, 21474, -31439, -7635, -4827"
values_66,5,17,0,"{18548, 6436, -13181, 15594, 18648, -12491, 23914, 19554, 11741, 12364, 15645, 7559, -6293, 27486, 2085, 16414, -32623"
values_65,5,9,0,"{-22117, 13692, -13048, 17983, 21104, -3154, -23073, 5620, 1964"
values_62,5,13,0,"{-22340, 23452, 10941, -10759, 8132, 21176, -7582, -10295, -21548, -5305, -31524, -22364, 7940"
values_21,3,10,0,"{5268, -2498, 21632, 31084, -26389, -14437, -17268, -23439, -12464, -20378"
values_95,6,9,0,"{4589, 8879, -27407, -27986, 32546, -29424, 14370, 15576, -3170"
values_84,5,17,0,"{-20940, -5779, 14181, -596, -21325, -23681, 15549, 22646, 19189, 3307, -57, 7727, -4197, 25284, -6055, 20304, 3073"
values_58,6,30,0,"{3742, -9484, -2312, -12851, 11655, 4782, 16405, -27089, 13200, -8595, -6530, -16476, -31470, 21298, -3714, -21354, 18841, -20010, -9660, -7322, 26451, 23228, -3596, -15677, 10765, -27210, -29653, -13269, -19624, 10230"
values_64,5,17,0,"{-7670, -5561, -18497, 3377, 25437, -1090, -28711, -17591, 1046, -2384, 4219, -21957, -18730, 4764, 9577, 30642, 7908"
values_83,5,21,0,"{26150, -9674, -32276, -11419, 22098, -20445, 5515, 16030, 10110, 32470, -26480, 23349, 11895, 21471, -2370, -12166, 7395, -5996, 15283, 28224, 27456"
values_94,6,17,0,"{-7283, 8146, 27196, 1588, -5065, 11946, -9482, 22373, -21781, -19049, -24337, -30163, -19736, -14525, 24566, 24587, 18017"
values_0,8,6,0,"{18764, 19047, 10379, -17333, -23073, 16819"
values_99,6,20,0,"{-9311, 2463, -5361, 2266, 7561, -18027, 24448, -12705, 23544, -23269, -1024, -16742, -9536, 3454, 9895, -16579, 7401, -29484, -22048, -32261"
values_96,6,17,0,"{-27181, 12931, 9488, -27505, -6963, -6127, 14233, -20891, 31544, -23345, 23017, -23537, 5850, 26562, -23258, -15727, -25567"
values_67,5,11,0,"{-12691, 12244, 18990, -29779, 20619, 31465, 25050, 23676, -24528, 3074, 20878"
values_61,5,10,0,"{22652, 32535, 17605, 15951, -8319, -26836, 21459, 29855, -22234, -22176"
values_43,5,21,0,"{20918, 8536, 6728, -18591, -17201, 7748, -30944, 30114, 21213, 32166, -30188, 18005, -15045, -32363, -13954, -24459, -23385, 20534, 30176, -5992, -2345"
values_2,8,13,0,"{-20451, 25847, 8421, -27770, -22670, -28847, 23822, -26480, -12805, 30038, 23347, 27831, 27820"
values_54,6,17,0,"{-10026, 10261, -1639, 17727, -32733, 12488, 2577, 12628, -26452, -31613, 29391, 23635, -19772, -27272, -27814, 3570, 4171"
values_30,5,6,0,"{-6139, 436, -7908, -5239, -18313, -11494"
values_59,6,20,0,"{-923, -20283, 13570, 25924, 10380, 20419, 5723, -2907, -18107, -15514, -19736, -1283, -26361, 785, -18938, -8078, 12991, -22261, -5546, -20841"
values_85,5,9,0,"{-970, -6152, -27585, -11576, 14388, 24919, -10910, 27468, -10477"
values_74,8,17,0,"{-20211, -30026, 19013, 16771, -13737, -14710, -13896, -25119, 1114, 2264, 13004, -11035, 19134, -15209, 19971, -32193, 3331"
values_90,6,6,0,"{17590, 9805, -8874, 3453, -25005, -11037"
values_18,1,30,0,"{5773, -5620, -16647, -27304, -24307, -9051, 6650, -8789, 20648, -986, -7111, -10546, -11724, -2201, -19728, -5445, 18767, -8570, 29032, 3377, -1294, -16816, -28421, -1550, 6278, 27744, -12802, -27496, 21743, -22664"
values_52,6,13,0,"{-25814, -11336, -27754, -26702, -2711, 28969, 14634, -16045, -5656, 27889, -29640, -5760, 5203"
values_44,5,17,0,"{17752, -3036, -25031, -15968, -18919, 14933, 7562, -15209, 22865, -19362, 30870, -28110, 15587, 16558, -26239, -14900, 14561"
values_17,1,11,0,"{19089, -27964, -7648, -9508, 21476, 30353, -14166, -2824, 2985, 12779, 16983"
values_36,5,17,0,"{9250, 4486, -30113, 20309, 18359, -32623, 10048, -18448, 28714, -28102, -22096, -31900, -32391, 10834, -8753, -8309, 31065"
values_49,5,20,0,"{-6735, -27811, -6052, 15239, -26184, 14874, -19113, 10294, -23230, -8850, 27201, 3875, 26781, -26771, -5829, -2513, -30237, 10421, -2116, 11843"
values_86,5,17,0,"{13629, -31560, 4473, -2536, -13132, 29333, 16217, 19834, 8495, 30787, -2822, 13159, -31980, 4478, 23862, 4039, 8859"
values_37,5,11,0,"{26202, -24603, 31312, -12185, 32706, -13323, -685, 27955, 24895, -13767, -30960"
values_56,6,17,0,"{-10583, 10304, -12133, -26746, 28050, 25382, 22249, 19989, 5399, -31618, 25046, 19754, 6844, 29557, 13123, -17375, 7039"
values_63,5,21,0,"{12814, 6622, -14575, 17019, -5449, -22558, -3659, 30040, 12293, -23615, -15957, 18809, -29492, 32740, -27309, 13237, 12864, -21543, 4610, -20528, -14832"
values_35,5,9,0,"{13927, -19291, 10144, 30879, 1405, -19997, -32715, 21063, -15618"
values_97,6,11,0,"{13955, -3803, 17236, 17276, -8934, -12256, 18569, -4140, -28587, 4867, -29918"
values_75,8,9,0,"{15094, 24538, 6444, 24146, -2925, -26193, 13517, -28107, 12793"
values_57,6,11,0,"{-31031, -4758, -23329, -9609, -26616, -15318, 1223, 5089, 24940, 20937, -22148"
values_88,5,30,0,"{-29641, 8327, 7698, -5153, -8580, 10056, -31573, 5083, -16290, -2048, -13990, 15647, -7398, 16304, 1879, 1446, -15803, -28213, 17686, -8073, -358, -24139, 1087, -20849, -31161, -5503, -21601, -2278, 967, -2898"
values_10,1,6,0,"{-17139, 24326, -15255, 10038, -31255, -18858"
values_53,6,21,0,"{-9877, 30608, 6217, -18659, 18047, 15052, 30513, 13443, -18793, -28201, -22103, 19311, -16007, 6212, -3709, 3668, 23330, -31068, -12683, -32633, -498"
values_8,8,30,0,"{-9268, 16539, -21874, 13883, -31393, 21170, 29645, 20995, -27032, 10708, -9573, 17755, -665, 1029, -20641, -13986, -19561, 7925, -3967, -5733, 10351, 18576, -9938, -28263, 13466, -7925, -3228, 24070, -28170, 17956"
values_39,5,20,0,"{28164, 10966, -8016, 1462, 24943, 20357, 30046, -19786, -30380, 13402, -27363, -28088, -4070, 4331, -10075, 25163, -8305, 15106, 30006, 2653"
values_47,5,11,0,"{-4043, -32392, -26674, 30947, 32308, 13385, -19153, -6339, 19223, 16798, -22030"
values_60,5,6,0,"{16043, 9663, -7778, 30146, 12585, -18670"
values_89,5,20,0,"{-16379, -27804, 18737, 13632, 8400, 32544, -25475, -27495, 30603, -20186, -10884, 11703, 1111, 7825, -10727, -16241, -12670, 21184, -5158, -15582"
values_51,6,10,0,"{28637, -16481, -29202, 26584, -25445, 11940, -25185, 27696, 2265, -12850"
values_14,1,17,0,"{20071, 13890, -9304, -14172, 21122, -18654, -19583, -8262, 8465, 27687, -5484, 23003, -18705, 4179, 7948, 32621, -27919"
values_28,3,30,0,"{14341, -19872, -4384, -3181, 31204, 30787, -20530, -11413, -12458, 9595, -32670, -8841, -29412, -23088, 13648, -26522, 7014, -23117, 19080, 8274, -19288, -1515, 6538, -6321, -6862, -20689, 9076, -4852, -4424, 27629"
values_16,1,17,0,"{13026, 10574, -28592, -28959, -20934, -1062, 22382, -26515, 20247, 17489, 22641, 13318, 16567, -27711, 21670, -17700, 28992"
values_34,5,17,0,"{-11722, 20741, 27671, 15108, 23171, 8256, -6833, -16130, -30870, 14822, -11416, 21921, -24641, -9841, -22548, 6902, 13082"
values_82,5,13,0,"{16257, 1417, -20950, -16371, -10880, 20725, 1513, 29629, -25145, -3209, -21053, -5795, -5361"
values_46,5,17,0,"{18572, 14917, -32307, 22904, -13078, -20429, 9521, -8754, -5072, -18694, -7927, -17268, -32331, -24861, -29434, 21895, -231"
values_27,3,11,0,"{29527, 22188, -29075, 21260, -17732, 20571, 30204, 16218, 21924, -32008, 22471"
values_20,3,6,0,"{1715, -25802, 19605, -18461, 2978, 29818"
values_9,8,20,0,"{5408, -32361, 32585, 4100, -12683, -15803, 9481, -18472, -26226, -28608, 32507, 10393, -29458, 10126, -19047, 1199, -19089, -25576, 25280, -30934"
values_92,6,13,0,"{20029, -27514, -21424, -10022, -21272, 6015, 12230, 27236, 5654, -28093, 28969, -31581, -2085"
values_3,8,21,0,"{31881, 27155, -25698, 21082, -15974, -6910, 14563, 15516, -20504, -12802, 29265, -11472, 18759, -21868, -10726, -25418, -8809, 24073, -13374, -157, -19966"
values_98,6,30,0,"{3797, 18248, -16983, -9435, -10130, -31681, 6451, 25825, -5381, -4873, -28501, -32723, 28784, 27306, 15873, 17467, -11203, 27355, 19274, 14701, -10489, -13635, 25097, -24184, -8206, 18291, 8857, -32220, -4724, -14475"
values_29,3,20,0,"{-8165, 26795, -30260, -20221, 14565, 8989, 5719, 15632, 5179, 153, -4172, 24205, -21755, -29615, 29953, -28222, -16800, 2454, -11968, 9312"
values_80,5,6,0,"{27556, -29908, -31642, 14190, -23160, 13300"
values_73,8,21,0,"{13395, 9532, -32508, 19046, -14254, -5947, 13496, 25720, 12494, 11448, -16444, -28680, -27510, 28382, 10367, -16769, -29690, 32230, 24034, 2643, -24230"
