inputName,n,key,arr[n]
values_56,26,4,"{9184, 15559, -21791, 19607, -30194, 31671, -28204, 4408, -189, 16809, 9831, -6105, -9031, -21576, 24107, -9347, -10086, -26221, -21631, 27456, -23511, 32688, 27264, 788, -8006, -16840"
values_63,21,21,"{-29572, -32261, -844, 11624, -2281, -31669, 5729, 15280, 18075, -24411, -14266, 11105, -7270, 24163, 27688, 1526, -20333, 25958, -4240, -24164, -20479"
values_35,27,10,"{1872, 25563, 4347, -32559, 22882, 21209, -5163, -13486, 18417, 10449, -20993, -9008, 8749, -28667, 12791, 24025, 31537, 18032, 20357, 19575, 29719, 25856, 16844, -10090, -6622, 4930, -20472"
values_97,19,5,"{-11898, 12221, -10960, -31901, -14730, 28683, 30512, 20338, 17730, -24556, 10111, 14444, 26694, -15695, 13666, -20659, -3228, -9191, -25642"
values_75,10,10,"{-9430, 8942, -24965, 5697, 1646, 23128, -7647, 8035, 1231, -3774"
values_57,26,5,"{-14158, 12310, 27755, -5693, -1006, -2849, 5948, -8383, 32529, 15871, 28280, 12300, 30797, 5946, 13263, -18748, 32525, -1850, -26132, 2594, 16309, 20843, 16472, -11160, 130, -31730"
values_88,14,29,"{-18455, -10681, 11464, 871, -29595, 24889, 17856, 18023, 1944, -10874, -27139, 5942, -2909, 8126"
values_10,27,12,"{-20248, -30813, 1508, 26726, -14962, -8827, -12424, -27237, 32558, 30939, -8543, -15851, -15853, -14990, 5022, -10200, 993, 11258, -14842, -22386, -2751, -20330, -1869, -28080, 28315, -9210, -789"
values_53,26,21,"{26735, 3141, 24357, 9667, -20302, -31491, -23356, 19863, -13231, -26263, 25627, -8479, 20310, -6388, 28010, -3034, -5791, -20696, -19590, -17244, 3337, -21560, 31779, 18367, -19629, 12950"
values_8,13,29,"{13750, 5025, -7469, 32513, 29230, 29626, 1443, 21106, -21473, 7992, 18146, -13302, -14192"
values_39,27,9,"{23257, -17857, -23407, -13617, 2161, -23574, 13, 26043, 25882, 13911, 22052, -26702, 116, -21235, -30217, 24309, -27892, 30463, 30763, -19450, -18530, 5539, -27470, -24766, 9926, -32190, 21996"
values_47,24,5,"{7261, 17076, -30576, 2473, -20538, 3667, -11752, 15458, 21176, 19424, -15391, -28899, -2727, -14668, -1028, -4649, -16174, 21490, 11187, 30777, 22860, 16004, 29277, 23066"
values_60,21,12,"{-16156, 20991, -21006, -5458, 362, -9187, 27098, 21151, -5192, 1808, -13058, 18195, -20281, -12563, -1665, 12419, 15115, 11881, -1118, -17162, 22102"
values_89,14,9,"{-30797, 19203, -27593, -29793, 2403, -2548, 25427, 31148, -23297, 31262, -20754, 21943, -11837, 19732"
values_51,26,14,"{-7184, 20387, 11878, -20403, -17291, 26729, 9315, 14959, -19394, 26841, -15805, 14753, 30951, 32177, 13972, 21226, 12658, 19709, 22677, 15740, 10135, 18673, 32419, 14440, -10316, -22602"
values_14,27,24,"{-25702, 29479, -8073, 1491, 18819, 21854, -23089, 26829, 31651, 15924, 20685, -19572, 27610, -18319, 17862, 3634, -12063, -9756, -21953, -3724, -3840, 16660, 5198, -11716, 2151, 24162, 10451"
values_28,20,29,"{1715, -25770, 19094, 12520, -28154, 15228, 7841, 31399, -27473, 19649, -178, 30056, -7343, 15258, -13614, 30513, 28807, 30538, 32246, -9305"
values_16,27,4,"{-3612, -20337, 13270, -3145, -31429, 12610, -13900, -19926, 24250, -8447, -21984, 15337, 28252, -693, -14792, -5807, -21271, -7688, -10190, 9562, -13527, -7628, -4885, 30849, -25480, -9351, -24393"
values_34,27,24,"{-3318, 6323, 18419, -13212, -31377, 28513, 458, 17095, -9775, -32588, 1477, 11765, -30464, 1208, -4495, 5646, 15716, -3369, 27350, -13212, 4375, 22606, -7620, 23690, 22371, -27686, -29987"
values_82,14,29,"{1689, -31527, 22042, -24409, 5248, -16472, -4852, -24058, 20655, -9638, 3602, 6435, -7658, 26188"
values_46,24,4,"{11474, 12034, -22544, 23739, 10290, 10024, -3361, -11966, -16363, 19217, -31539, -6165, 25547, -22569, 29075, -13208, 8890, 5514, 2676, 28246, 22682, 30296, -30311, 18814"
values_27,20,5,"{22685, -22338, 10458, 21339, 6454, -17745, 12941, 32748, -6253, -11447, 26527, 958, -9550, 12818, 6578, 4891, 11278, 30212, 4602, 26185"
values_20,20,12,"{-4708, -31140, -25842, 28604, -21819, -28796, 21446, 12127, 24517, 3490, 19686, 20000, 20995, 15118, -8903, -16696, 20860, 23258, 13428, 12485"
values_9,13,9,"{-16487, 1843, -24981, -12999, 30334, 26427, 32332, -3591, 10638, -14511, 25957, 30305, -4016"
values_92,19,29,"{-24049, 27338, 21454, -27981, 27446, -30771, -10837, 22040, 23961, -22727, -32732, 25384, 25180, 30494, -19807, 23621, 18895, 2251, 11587"
values_3,13,21,"{-9536, 19772, 7067, 20078, 26777, -20233, -25669, 26998, -13540, 26192, 11983, 19791, -18812"
values_98,19,29,"{20831, 14865, -5275, 10546, -10053, 15387, -32153, 13992, 17266, -11996, 14224, 3582, 3651, 22439, 27448, -18646, 31020, -10372, -15763"
values_29,20,9,"{21255, 6258, 16477, 21240, 14098, 5927, -5199, 32383, -5151, -17618, 31818, 6093, 27629, -27579, 21426, 19933, -9452, 15799, 16968, 29442"
values_80,14,12,"{11297, -18117, -31756, -24028, 30923, -4560, 14756, 15176, -17368, 2995, -18912, 13774, 7666, 2541"
values_73,10,21,"{-2206, 16184, -1568, -5358, -16482, 3996, 16222, -1344, 10991, 5677"
