inputName,size,arr[size]
values_77,26,"{21772, 12064, 8905, 5495, -28267, 27799, 29768, -7102, -16532, -20261, -13155, -22946, -31844, 19095, -17022, 2539, 7858, 18411, 11635, -7476, -16859, 8538, -27923, -9025, -28373, 13512"
values_91,14,"{10551, 5983, -20330, -1610, -3409, 20965, 24313, 12872, 29601, -3461, -3524, -28187, -1544, 18565"
values_42,20,"{-4732, -29117, 20232, 8123, -17797, -23288, -6861, 2886, -12166, 14298, 11008, -20543, -6422, -18125, -16958, 24804, -30130, -13725, 5651, 16825"
values_13,5,"{-11570, 12141, -18495, -13956, -9811"
values_41,3,"{-1962, 8752, 1499"
values_55,27,"{24471, -7576, -30517, 23774, -30652, 30013, -5258, 22710, -12897, 29593, 5098, 25917, 12524, 1792, 7411, 12459, -17868, -9938, -2023, 3738, -1956, 13966, 28643, -31234, 6850, 19441, 1473"
values_31,10,"{-5685, 11948, 10336, 30331, -31012, 25882, 7868, 20273, 9083, -9157"
values_66,25,"{-30080, -14792, -5403, -27941, 9327, 12761, 3219, -6141, -16710, 2121, 3957, 8456, 5100, -22250, 32153, 13373, -26231, 11042, -26078, 29197, -27190, -21936, -4380, -28900, -16619"
values_65,27,"{-28507, 2523, -27712, -4836, 16937, 9428, 5132, 31895, -20120, 1732, -10629, 23693, 4504, -7095, 31494, -30653, -2720, -28183, -30861, 10838, -15711, -26662, -29765, -10543, -1103, -19274, 31934"
values_62,32,"{-19922, -2522, -17597, -4963, 16657, -30505, 20241, -10637, -1993, 26498, -8754, -6912, -17674, -7894, 9383, 29650, 28591, 4132, -27526, 23098, -32017, -16756, 28903, 9206, -26906, 944, 26906, -29173, 3268, -5933, -27243, 17310"
values_21,18,"{-31325, 14747, 2296, -17132, 23477, -9336, -30326, -13728, 25808, 15878, 15306, 14017, -10880, -2700, -24756, 15004, 2366, 27866"
values_95,7,"{658, 19400, 1983, -13198, -22122, 9198, -23512"
values_84,31,"{-20534, -23721, -2769, 22314, -10216, -26720, -12531, -30308, 15512, -11435, -7915, 30665, -8823, 24967, 626, 9573, 30563, -29173, -6802, 20113, 29852, -22849, -11041, -16428, 11792, -21753, -12858, -27808, -32120, 1686, -22945"
values_58,15,"{-11054, -17058, -20223, 5890, -13010, 28846, 28722, -19829, -4765, -21659, -3510, 29018, 5810, 32131, -13526"
values_64,29,"{20003, -2733, 22433, 29741, 5089, -9294, -14798, 30341, -505, 872, -7258, -3496, -4773, -18403, -2438, 8999, 12348, -7885, 23188, -8001, 25554, 3143, 1324, 20894, 14129, -25932, 27731, 1608, -28355"
values_83,28,"{24283, -6000, 250, -4438, 32557, 4452, 16126, 4198, 14575, 24118, 22987, 24580, 31282, -11787, 23479, -31866, 7917, 18606, 28724, -26961, 15938, -10474, 23220, -9005, 21170, 16800, 27605, 7292"
values_94,13,"{-26590, -19281, 26516, -23982, -10270, 7139, 27929, 5615, -225, 26223, 9493, 19172, 8084"
values_0,32,"{9878, -30216, 20850, -22462, -28316, 27956, -14206, 26138, 2208, 9316, -4684, -14246, 28309, -28744, -22560, 20158, 2158, 22836, -4185, 23183, -17640, 1020, -7297, 12750, -18514, 29771, -3502, -7228, 4292, -16930, -26339, 4095"
values_99,30,"{-6433, 28408, 30055, -1096, -16030, 18092, 17385, 31474, 22129, 13096, -659, -4593, 10554, -23993, 5664, -20990, -7355, -4841, 15948, -20172, -17330, 26006, -13081, -12774, -8182, -29162, -5418, -16745, -8773, -3282"
values_96,23,"{-27180, 23706, 29926, -437, -5745, -13734, 8271, -27402, -10975, 4241, -11546, 31996, -16051, 21348, -12299, 7078, 5076, 18277, 17361, 26230, 6815, 12996, 27001"
values_67,9,"{-27364, -7623, -19751, 10209, -7093, 15840, -18961, -32415, 28970"
values_61,32,"{-19184, 25373, 21937, -6131, 16470, -7940, 8380, 5416, -8144, -21437, -22804, -28740, 1594, 24236, 10277, -30640, 9744, -2349, -2642, -4878, 5056, 9786, -20519, -18699, -11799, 23385, 23156, -21017, 10209, 20650, 25936, 17656"
values_43,21,"{-10267, -151, 11974, -29625, -18265, 6120, 5680, -24809, -13443, -1789, -23424, 1316, -3013, 10685, 3707, -3037, -3543, 27173, -12714, -24646, -26226"
values_2,7,"{-15469, -17042, 29663, 15846, -19781, 11301, 21709"
values_54,14,"{23706, 31148, -363, -8103, 19131, -24533, -30489, -3800, 11740, 25995, 9009, -4178, -13339, -14600"
values_30,14,"{23267, 26815, 23546, 24015, -707, 19916, 2798, -31129, -12159, 21858, -27399, -6089, 20855, 28549"
values_59,31,"{-21374, -4008, 6030, -21031, 11343, 4678, 7703, -32561, 18479, 32717, 9321, 26563, 25546, 12461, 15952, 31112, 19982, 28889, 12659, -11658, 29383, 15437, -17006, -19048, -32202, -26245, -14387, -2744, 4597, 21557, 11573"
values_85,25,"{17260, -4215, -3864, -25809, 18066, 20995, -5950, 24965, -5430, -15641, -29421, 17402, -10156, -19424, 11813, -30991, -14611, 24559, 14650, 12671, -28684, 31639, -14384, 17646, 12470"
values_74,4,"{-26967, -19559, -5821, -27554"
values_90,30,"{-2274, -23609, -3626, -5573, 2705, 2333, -10231, 20197, -24861, -25733, 468, 12112, -21646, 3168, 24563, -27870, 32223, 11106, 12879, -11794, 21706, 31160, -16949, -17342, -30922, 1428, -3827, 3203, -32632, 14368"
values_18,21,"{-2558, -25005, -25947, 31910, -32254, 5873, -2999, -13991, -21639, -19238, -27743, 29270, 3142, 4958, 23739, 15593, 29459, 2634, 1851, 8518, 29487"
values_52,32,"{-18158, -10369, 11622, -11681, -19091, 6031, 32300, -3195, 30859, -29927, -19091, -3730, 25236, -9887, -9112, 20890, -15706, -24937, 2466, -14441, 14046, -2509, -20848, 25638, -20487, 5337, -12786, 6542, 21867, -12188, 1311, -24074"
values_44,14,"{-13910, 2924, -24877, -13608, -5064, 988, -19110, -7894, -15462, 26749, 19806, -26015, 7473, 12863"
values_17,17,"{28018, 12294, 26747, -20757, 4277, 3772, 18331, -30681, -21739, 14280, -5186, 12303, 22266, 25188, 21028, 6253, -31384"
values_36,20,"{-25423, 10679, -19319, 3090, -16627, -3920, -23688, -3723, 64, 4077, 14958, 11568, -14592, 4260, -21040, 26802, 26613, 20826, 14983, 6068"
values_49,21,"{-3194, -2287, 16072, 20739, -28550, -24530, -6146, -26900, 7604, -8982, 16631, 6146, 5723, -1699, 20884, 17781, -20917, 26290, -32044, 2666, -30889"
values_86,28,"{11002, -10191, -18997, -31490, 22288, 24355, -28142, -30446, 18686, -121, -7717, 13991, 29161, 6086, -13836, -17024, 10966, -15738, -22719, 2301, -9559, 801, -13783, 24110, -2585, -23457, -27561, -32649"
values_37,16,"{6893, -9402, -14565, -22671, -15634, -20225, -12940, -14934, -23993, -11636, -27928, 2594, 26251, 2691, -26271, -16072"
values_56,4,"{-5026, -1875, 11692, -32566"
values_63,20,"{-27033, 6762, -27137, 32606, -9177, -18543, -8031, -9920, -25832, -19110, -30453, 2183, 4944, -6894, -7057, 25244, 1780, 8721, -30333, -18711"
values_35,32,"{-770, -32006, 23100, 1869, -14267, -10986, -31062, 24305, -27684, 14389, -6541, -27403, 3364, -31107, 26044, 5282, 25859, 200, -94, -23921, 29081, -10909, -23873, 18638, 28172, 20029, 31665, 11868, 14296, -17339, -3143, 23055"
values_97,27,"{32391, -24203, 25417, -379, -22201, 16326, -8202, -22568, 15721, -15986, -12688, 10490, -6237, -20991, -24242, 32399, -21348, 29216, -31902, -8795, -8979, -14254, -5217, 31363, -19589, -11025, 5387"
values_75,2,"{31281, -27802"
values_57,27,"{-8661, -11974, 13229, -16033, 22384, 11339, -30610, 30664, -14673, -31877, -24869, -20114, 13987, -29744, 22025, -7829, -24318, 9466, -15549, -5523, -14928, -22254, -10520, -22820, -20479, 7699, 28520"
values_88,31,"{24942, -16848, -84, 785, -14497, -13368, -18275, 29794, -10094, 30936, -24088, -16897, 10967, 17793, 3065, 19635, 26302, 23744, 1106, -9111, -1270, 4965, -17434, -5953, 4052, -13003, -15487, -16404, -28385, -29249, -22579"
values_10,4,"{-26008, -8961, 30478, 2073"
values_53,26,"{-22496, 6935, -16553, 19328, -8269, 9436, 20861, -26734, 1081, 2642, 25285, -14121, 6110, 24346, 31769, 2069, 28590, 29043, -30735, -6936, 31823, -2376, 21648, 2503, -891, 24557"
values_8,22,"{-24919, -27945, -19314, -27826, 28461, -29609, -30967, 2493, -26646, -2051, -24755, 10674, 22707, 6216, -8309, 22940, -795, 25084, -16703, 2130, -20495, 4258"
values_39,29,"{-10477, 31318, -22975, -20379, -16374, 23570, -6433, -26911, 13799, -3619, -13956, -6671, -1345, -13947, 11576, -25107, 16003, -21066, 25827, 22453, -12106, -29842, -28214, 1092, 21648, 8983, 10161, -5595, 31235"
values_47,3,"{28090, -3072, 15277"
values_60,25,"{-16728, 6540, 14713, 19642, -19995, -15407, -9733, -1035, -30634, -30137, 16463, -13427, -4201, 29582, -15018, -4242, 29842, 4168, -32075, -23031, 806, -25503, 16324, -23237, -10314"
values_89,27,"{-24855, 28686, 24158, -1260, 9798, -10069, 30996, 15599, -16821, 22645, -2738, -13721, 6369, -30547, 27987, -1258, -1138, 10251, 5511, 11403, 4820, -28364, 2006, 1385, -23122, 833, -29002"
values_51,31,"{1250, 16578, 5463, -19548, 13447, -3270, 13118, 23109, -13850, -1812, 11502, 14507, -21419, 29544, 25987, 11736, 16265, 25014, 26117, 26461, 31683, 431, -12419, -23456, -8807, -18010, 1721, -6153, -19031, -4361, 25116"
values_14,25,"{6415, 8046, -23490, 27815, 9173, -15621, 19833, 13379, -10397, -12711, -29754, -29871, -27191, 30606, 17434, -14579, -8101, -26654, 20032, 17378, -8424, -27195, 13175, 6467, -1426"
values_28,14,"{-20305, 6563, -21644, -4863, -5140, -2443, -16053, 14537, -7746, 20373, -16147, -8204, 19261, 20464"
values_16,26,"{25230, -27424, 32728, 11847, -12840, 15326, -6163, -22, -24031, 3779, 13991, 12594, -28066, 13070, 116, 5091, -23207, -11718, 10319, -28617, -25045, 30849, 24883, 21031, -22664, -17556"
values_34,6,"{32048, -8054, 25808, -18265, 799, 27806"
values_82,32,"{27023, 15005, -32153, -13288, 8490, 8314, 25627, -30325, -20084, -678, 568, 15861, 21090, 2037, 29824, -14605, 31405, -25214, 25964, -9295, 6391, 4288, 5400, -25369, -5721, 28544, 19101, -9119, 17917, -21251, 962, -11323"
values_46,2,"{-13684, 6016"
values_27,21,"{12870, -12138, 24954, -21305, 18205, -1037, -18357, -11207, -12130, 14087, 10689, -20098, 1648, 12140, 6863, 27138, 24187, -10044, -5938, -23615, -2505"
values_20,31,"{30448, 873, 9616, -10953, -15437, 3318, -8708, 912, -19335, -22507, 16955, 1969, -159, 10825, -29844, 12294, 7432, 1645, -3866, 18858, 6705, -24131, 26311, -15019, -7926, 16128, -17068, -3690, 12005, -32595, -6190"
values_9,24,"{-12671, 32140, -21007, -21420, 22885, -28461, 10243, -2984, 28819, 26085, 12670, 7905, -21675, 628, -48, -32081, -4998, 629, -22866, -17553, -14741, 30763, -9387, 23571"
values_92,10,"{-15213, -21051, -10796, -24336, 2652, -20522, -30352, 25422, 14079, 5103"
values_3,31,"{24795, -13951, -20076, -25469, 19232, -9675, -13056, -14595, 11244, -16504, -5556, -4502, -14230, -32084, -3533, -18805, 1607, 8057, 9019, 1642, 13459, -22933, -8584, -19481, -13737, -645, 24815, -7592, 25698, 7357, -28203"
values_98,19,"{-24023, -3795, -24872, 31822, 30961, -8214, 31935, 5356, 2593, 21971, 31115, 6316, 31368, 30214, -16738, 21700, 22726, 3753, -31794"
values_29,23,"{20440, -956, -20335, -29118, -19988, 15556, -15745, 12050, 31225, -28599, 11850, -9145, -4978, -217, -13795, 5803, 17471, 7262, 26074, 26268, 9849, -1389, -1256"
values_80,2,"{1363, 8026"
values_73,2,"{6607, 25214"
