inputName,size,arr[size]
values_2,17,"{-26392, -10263, 8137, 19132, -26621, -21880, 21633, 28613, 32046, 17150, 1102, 8888, -6032, -4988, -25137, -12043, 17235"
values_54,32,"{22608, 13826, -9006, -11114, -8228, 2508, -12423, 12539, -24807, -28539, 8932, 25442, 27819, -26328, 26768, 29793, 6004, 8327, 12439, -27047, -4394, -17401, -24684, 19731, -28737, 29174, -1899, 5630, -6110, 6176, -23040, -6446"
values_30,28,"{-22840, -1101, -22975, -26791, 10757, 229, 13244, 12352, 13661, -20254, 22849, 5100, -23301, 32678, -20804, 10213, 10381, 19323, 9171, 19946, -6595, 15189, 12969, -16868, -16470, -6172, -14232, -31918"
values_59,14,"{-5157, 9284, 5331, -760, -29839, 18349, -14637, -26456, -6316, 15668, -17551, -24412, -31883, -7427"
values_85,10,"{2589, 19641, 11100, 29503, -17754, -25955, 27980, -7567, 32502, -22091"
values_74,21,"{-18148, 21109, 20058, -27130, 14889, -17529, -13809, -2248, -15690, 23589, -28097, 5447, 26854, -10055, -11900, -8949, -8466, -27639, -22545, 30593, 1703"
values_90,12,"{29046, 17170, 1502, -25813, 15590, -775, 15759, -20708, -28927, -8056, -14042, -14222"
values_18,26,"{-27682, 19353, -20823, -9848, 4359, -17374, 7767, -440, 1137, -26092, 16363, -13321, 10924, -7037, 840, 23082, -6151, -7839, 30867, -1787, 3043, -20474, -25431, -6527, 16143, -18993"
values_52,20,"{-11957, -25823, 31426, -13070, 21883, 25910, 30034, -531, 1787, -20478, -4596, -32471, 779, -31424, 17678, 8379, 25804, 31350, -21738, -13108"
values_44,30,"{21901, 5341, 22567, -1226, -4931, -14718, -5971, -19700, -18176, 1670, 11188, -1741, -27724, 23327, -29358, 14958, -8891, -8276, -25114, -19500, 19375, -12856, 8227, -21135, -31298, 21990, -2512, -10357, -28913, 15785"
values_17,16,"{-2931, 11436, -7175, -18868, 6288, -14405, -27383, -26813, 6740, -27960, -7178, -21445, -20405, 12343, 29261, -18125"
values_36,10,"{-28361, 1508, -1290, -18420, 3375, 25215, -31942, -10515, 381, -9954"
values_49,26,"{28811, 2838, -27658, 16597, 3063, -23547, 24804, 9286, -8953, -6776, 28076, -30841, 27965, -30176, 11864, -20458, 30872, 23072, 1842, 26676, -3938, -6138, 6535, 14117, -25841, 28015"
values_86,3,"{8418, 6426, 15579"
values_37,12,"{-2111, -19020, 29893, 4719, 8797, -26566, 30474, 14793, 9217, 13321, 6812, 12873"
values_56,20,"{-3154, 20533, 31592, -28495, -23671, 30196, 28057, -29574, 19321, -31605, 19809, -26231, 12656, -3563, 4725, -22335, 24096, -12154, 19175, -26570"
values_63,8,"{13896, -30069, -7551, -297, -29053, -23962, 24154, 2159"
values_35,22,"{-122, 4076, 24145, 19458, 13257, -22817, -14371, -32415, 2001, -6183, 17368, -6532, -28312, 5526, 18783, -18643, 10930, -24588, -14772, 26480, -17216, -6256"
values_97,24,"{4628, -29070, -8975, 25110, 16588, 8444, -29197, -8736, -18812, 12846, -13045, -4008, 28191, 23856, -29352, -3501, -32022, -20158, 13041, 22133, 12073, 7515, -20965, 31628"
values_75,18,"{22627, -17841, 23758, -2580, -1510, -29205, -25303, -27736, -3674, -18979, 13808, 19870, -32088, 3984, 17697, 18359, -8812, 6600"
values_57,7,"{26307, -4020, -1085, -13024, -28778, -22158, -15883"
values_88,31,"{-4686, -30534, -20588, 29360, -32629, 21776, 19242, -15047, 23849, -26626, -1654, 25576, -9334, 9631, -29039, -11138, -25430, -8995, 17342, -22402, 4393, 7340, 6167, 13008, 16803, 23222, 12578, 11554, -5182, -24459, 675"
values_10,23,"{-17384, 15909, -2079, 14, -23656, -14584, 21210, -1939, 26719, -25501, 3340, 19696, -28627, 23319, -15457, -14718, 12447, -1032, 30410, 1628, -19761, -32358, -10108"
values_53,21,"{-8905, 3770, 14860, -4242, -5597, 20766, 4991, -26002, 14712, -9779, 11103, 29783, -27198, 15620, -22772, -9567, -22870, -24838, -27544, -8712, -13428"
values_8,4,"{-18474, 2231, 4564, -9887"
values_39,22,"{-24090, 26948, -31604, -14459, 5441, -14698, 9696, 17723, 19490, 12033, -7487, -18515, -1579, 18893, 4675, -14906, -28914, -4163, 24118, 164, -21759, -23590"
values_47,2,"{16147, -12904"
values_60,15,"{-9138, -1208, 14165, 10503, 21218, -12320, 16997, -13069, 28424, -3388, 26749, -27521, 6678, 2015, 6126"
values_89,2,"{25376, -32414"
values_51,24,"{-21597, 1666, -23280, -1293, -12108, -10944, -4038, -12986, -32447, -12818, -30606, 9338, -18302, 7462, 9105, -22078, 12075, -7151, 9783, 16513, 25397, 32131, 28620, 13994"
values_14,29,"{27537, 11188, 28276, -12544, 13920, -16894, -24135, 2759, -14550, -15378, 10653, -12234, 19208, 28487, 24798, 27339, -31040, 17616, -7465, 29112, -32351, 10334, 7895, 12452, -10725, 26722, 12079, 19596, -28360"
values_28,15,"{11902, -10960, 3414, 498, 25622, -26877, -31017, -6824, -8858, -25593, 22551, 3767, 30321, 32050, 28228"
values_16,2,"{-22359, 3687"
values_34,2,"{-15667, 2789"
values_82,24,"{-2721, -20394, 27029, 14152, 8147, -19035, 32604, 9286, 9511, 12001, 5903, -16240, -20682, 13423, -5317, -32074, -3225, 297, 8869, 31216, 5992, -19843, -20137, 6790"
values_46,21,"{-18893, 26656, -20727, -14664, 17662, 6922, 21593, 5966, -7388, 29773, 28502, 3842, -3024, -32613, -23975, -17824, -7373, -24694, -24732, -2909, 5220"
values_27,14,"{-31240, -28327, -6706, 30486, -4855, 5585, -6312, 17622, 13534, -5259, -11147, -5998, 25620, 15535"
values_20,32,"{-19667, 22621, -29645, -12249, -1818, -8558, 15700, 14426, -16352, 26229, -3081, -15236, -30098, -7478, 27618, -26286, -4238, 9661, 19825, -30799, -6402, 5077, -18044, 13339, 11557, 23291, 8254, -19250, 27706, 18853, 28139, -13041"
values_9,29,"{-5141, 26486, -15144, 24145, 13910, -7146, 8891, 23834, 13848, 29909, -20194, -17279, 31656, -7115, 17117, -3811, 31950, -4069, -12713, -23847, 1267, -21839, -31664, -11339, -25999, 3868, 24235, -9478, 1355"
values_92,6,"{31291, -2056, -26798, -11949, -28041, -19560"
values_3,31,"{5516, 21002, -30501, -31631, 25932, 31864, -3362, -21471, -16199, -4694, -22383, 20155, -5557, -20419, -9226, 26581, -14061, -8516, -9954, -7884, -10336, -28009, -8451, 2575, 24935, -13744, 26918, -19053, -23898, -21521, 21885"
values_98,3,"{-5798, 2579, 23555"
values_29,5,"{-7461, -6078, 9053, -7429, -29150"
values_80,31,"{13005, 13526, -20282, -5671, 21163, -27406, -5077, -24120, 13184, -17010, -934, -25802, -11330, -8310, 18328, -8281, -29873, -20872, 20700, -15717, -14857, -27512, -21384, 1915, -23931, 17312, -26496, 241, 32447, 2782, -4634"
values_73,24,"{-26387, 3401, -8333, -21254, -31602, 31825, 20572, -18270, 28382, 11150, -23991, -23719, 24381, 32361, -16553, 16721, 30980, 5198, 9448, -2267, 3473, -27526, -737, -24695"
